config_id,config_index,global_config_index,init_seed,object,object_index,method,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance,otsu_temperature,binary_prior_weight,cnr,psnr,ssim,ks_d,ks_p,best_trace_cnr,final_loss,final_proxy_mean,final_proxy_std,final_proxy_min,final_proxy_max,final_proxy_range,final_proxy_tv_l1,final_proxy_roughness_l2,final_proxy_otsu_score,final_proxy_otsu_threshold,final_proxy_otsu_fg_fraction,final_proxy_hist_entropy,final_proxy_data_loss,final_proxy_aug_loss,final_proxy_denoiser_mse,final_proxy_binary_prior_loss,final_proxy_net_delta_mse,final_proxy_dual_abs_mean
cfg0015,15,15,20240710,stripe_target,1,scgi_ured,14,0.0005,0.4,0.5,0.1,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.02,0.0,11.583223342895508,21.81117820739746,0.9370777010917664,0.004685699939727783,0.9740428844495653,11.583223342895508,0.05334195867180824,0.21735525131225586,0.40991348028182983,0.0,1.0,1.0,0.26058152318000793,0.2527785003185272,0.16843515634536743,0.4516128897666931,0.2154541015625,0.5986857414245605,0.00022812673705630004,0.05311383306980133,0.14945445954799652,0.0,0.001535541843622923,0.4352976083755493
cfg0016,16,16,20240710,stripe_target,1,scgi_ured,14,0.0005,0.4,0.5,0.1,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.04,0.0,12.32776927947998,21.981380462646484,0.6764089465141296,0.004685699939727783,0.9740428844495653,12.32776927947998,0.0455414354801178,0.22771760821342468,0.40340787172317505,0.0,1.0,1.0,0.2683732509613037,0.23679956793785095,0.16492623090744019,0.4838709533214569,0.21636962890625,0.9131454229354858,0.00022812017414253205,0.045313313603401184,0.11307460069656372,0.0,0.0015061087906360626,0.40218499302864075
cfg0017,17,17,20240710,stripe_target,1,scgi_ured,14,0.0005,0.4,0.5,0.1,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.06,0.0,11.520408630371094,18.92577362060547,0.4295457601547241,0.004685699939727783,0.9740428844495653,11.551889419555664,0.03126375377178192,0.2830788493156433,0.37164172530174255,0.00798158347606659,1.0,0.9920184016227722,0.2674563229084015,0.20004190504550934,0.13974899053573608,0.5161290168762207,0.21685791015625,1.731978416442871,0.00022810853261034936,0.031035644933581352,0.0718652531504631,0.0,0.0014557689428329468,0.33110201358795166
cfg0018,18,18,20240710,stripe_target,1,scgi_ured,15,0.0005,0.4,0.5,0.05,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.02,0.0,11.356054306030273,20.825027465820312,0.4884091317653656,0.004685699939727783,0.9740428844495653,11.356054306030273,0.04473992437124252,0.24200937151908875,0.3981023132801056,0.0,1.0,1.0,0.27873462438583374,0.2314905822277069,0.16172632575035095,0.4516128897666931,0.216796875,1.3412573337554932,0.0002281006600242108,0.0445118248462677,0.14103543758392334,0.0,0.0014973727520555258,0.39389297366142273
cfg0019,19,19,20240710,stripe_target,1,scgi_ured,15,0.0005,0.4,0.5,0.05,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.04,0.0,11.54811954498291,19.25860595703125,0.43518656492233276,0.004685699939727783,0.9740428844495653,11.54811954498291,0.03615886718034744,0.27322185039520264,0.38181713223457336,0.0,1.0,1.0,0.26372793316841125,0.20731692016124725,0.14797808229923248,0.5161290168762207,0.2188720703125,1.5765961408615112,0.0002280907065141946,0.03593077510595322,0.1151251494884491,0.0,0.0014432314783334732,0.353782594203949
cfg0020,20,20,20240710,stripe_target,1,scgi_ured,15,0.0005,0.4,0.5,0.05,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.06,0.0,10.744454383850098,15.885269165039062,0.40921247005462646,0.004685699939727783,0.9740428844495653,10.744454383850098,0.02379794977605343,0.33221036195755005,0.349590539932251,0.011726422235369682,1.0,0.988273561000824,0.2646190822124481,0.1743909865617752,0.12210892885923386,0.5483871102333069,0.219482421875,1.9530029296875,0.0002280735643580556,0.023569876328110695,0.07642178237438202,0.0,0.0013620865065604448,0.2820993661880493
cfg0021,21,21,20240710,stripe_target,1,scgi_ured,15,0.0005,0.4,0.5,0.1,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.02,0.0,11.677233695983887,21.840423583984375,0.8359269499778748,0.004685699939727783,0.9740428844495653,11.677233695983887,0.050694189965724945,0.22051900625228882,0.40829184651374817,0.0,1.0,1.0,0.26571211218833923,0.24926073849201202,0.1682368516921997,0.4838709533214569,0.2154541015625,0.6574974656105042,0.0002281547203892842,0.050466034561395645,0.14528341591358185,0.0,0.0017534589860588312,0.4239906966686249
cfg0022,22,22,20240710,stripe_target,1,scgi_ured,15,0.0005,0.4,0.5,0.1,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.04,0.0,12.349905967712402,21.521642684936523,0.4848419427871704,0.004685699939727783,0.9740428844495653,12.349905967712402,0.042896877974271774,0.24326391518115997,0.3950851261615753,0.0,1.0,1.0,0.2644733786582947,0.22687387466430664,0.15989813208580017,0.4838709533214569,0.21630859375,1.3511847257614136,0.00022814804106019437,0.04266873002052307,0.09799352288246155,0.0,0.001723146648146212,0.3893454670906067
cfg0023,23,23,20240710,stripe_target,1,scgi_ured,15,0.0005,0.4,0.5,0.1,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.06,0.0,11.284371376037598,17.924373626708984,0.4231570363044739,0.004685699939727783,0.9740428844495653,11.551889419555664,0.02915230393409729,0.2989426255226135,0.3623678684234619,0.012838547118008137,1.0,0.9871614575386047,0.2690892815589905,0.19122353196144104,0.13280123472213745,0.5161290168762207,0.217041015625,1.8632941246032715,0.00022813999385107309,0.028924163430929184,0.057487934827804565,0.0,0.0016706520691514015,0.3182171583175659
cfg0024,24,24,20240710,stripe_target,1,scgi_ured,16,0.0005,0.4,0.5,0.05,24,3,0.08,nlm_otsu_soft,3,0.062,5,6,0.02,0.0,11.393976211547852,20.979326248168945,0.5097440481185913,0.004685699939727783,0.9740428844495653,11.393976211547852,0.04810381680727005,0.2377539426088333,0.40040698647499084,0.0,1.0,1.0,0.28165796399116516,0.234779492020607,0.16312134265899658,0.4838709533214569,0.216552734375,1.2779638767242432,0.00022812874522060156,0.04787568747997284,0.14258474111557007,0.0,0.0017181717557832599,0.4069511294364929
