source_import,config_id,config_index,global_config_index,init_seed,object,object_index,method,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance,otsu_temperature,binary_prior_weight,cnr,psnr,ssim,ks_d,ks_p,best_trace_cnr,final_loss,final_proxy_mean,final_proxy_std,final_proxy_min,final_proxy_max,final_proxy_range,final_proxy_tv_l1,final_proxy_roughness_l2,final_proxy_otsu_score,final_proxy_otsu_threshold,final_proxy_otsu_fg_fraction,final_proxy_hist_entropy,final_proxy_data_loss,final_proxy_aug_loss,final_proxy_denoiser_mse,final_proxy_binary_prior_loss,final_proxy_net_delta_mse,final_proxy_dual_abs_mean
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0046,23,46,20240710,stripe_target,1,scgi_unn,50,0.002,0.0,0.01,0.1,32,3,0.05,none,3,0.08,5,6,0.05,0.0,2.50024938583374,7.4888153076171875,0.1908182501792907,0.0046856999397277,0.9740428844495652,2.5315656661987305,0.0002023347042268,0.4913583397865295,0.1564454734325409,0.0,1.0,1.0,0.2627421617507934,0.0562865510582923,0.0172606296837329,0.5161290168762207,0.38037109375,2.992997169494629,0.0002023347042268,0.0,0.0,0.0,0.0016703505534678,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0047,23,47,20240710,stripe_target,1,scgi_unn,50,0.002,0.0,0.01,0.1,32,3,0.1,none,3,0.08,5,6,0.05,0.0,2.254937171936035,7.579190731048584,0.1901506036520004,0.0046856999397277,0.9740428844495652,2.460257053375244,0.0001736434642225,0.4858964681625366,0.182260051369667,0.0,1.0,1.0,0.2854917049407959,0.0650226324796676,0.0235894732177257,0.5161290168762207,0.39703369140625,3.148250102996826,0.0001736434642225,0.0,0.0,0.0,0.0076208775863051,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0048,24,48,20240710,stripe_target,1,scgi_unn,100,0.0005,0.0,0.0,0.1,24,3,0.05,none,3,0.08,5,6,0.05,0.0,2.5171873569488525,7.467883110046387,0.1887602806091308,0.0046856999397277,0.9740428844495652,2.5171873569488525,0.000219364563236,0.4871209859848022,0.1438158601522445,0.0,0.9988319277763368,0.9988319277763368,0.2549219131469726,0.0533554404973983,0.0145710660144686,0.5161290168762207,0.363037109375,2.908830165863037,0.000219364563236,0.0,0.0,0.0,0.0001606974983587,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0049,24,49,20240710,stripe_target,1,scgi_unn,100,0.0005,0.0,0.0,0.1,24,3,0.1,none,3,0.08,5,6,0.05,0.0,2.4932332038879395,7.559969902038574,0.1868618279695511,0.0046856999397277,0.9740428844495652,2.498016119003296,0.000210356345633,0.4802508950233459,0.1445231884717941,0.0,0.9950105547904968,0.9950105547904968,0.2503609657287597,0.0513836666941642,0.0146808037534356,0.5161290168762207,0.34527587890625,2.91355562210083,0.000210356345633,0.0,0.0,0.0,0.0007530632428824,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0050,25,50,20240710,stripe_target,1,scgi_unn,100,0.0005,0.0,0.0,0.1,32,3,0.05,none,3,0.08,5,6,0.05,0.0,2.513014793395996,7.469233989715576,0.1880607306957245,0.0046856999397277,0.9740428844495652,2.513014793395996,0.0002164271281799,0.4881941080093384,0.1459223479032516,0.0,1.0,1.0,0.2567909955978393,0.0541015528142452,0.0150077464058995,0.5161290168762207,0.36639404296875,2.92253851890564,0.0002164271281799,0.0,0.0,0.0,0.000319288810715,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0051,25,51,20240710,stripe_target,1,scgi_unn,100,0.0005,0.0,0.0,0.1,32,3,0.1,none,3,0.08,5,6,0.05,0.0,2.448442220687866,7.56531286239624,0.1851409971714019,0.0046856999397277,0.9740428844495652,2.457636594772339,0.0002030000614468,0.4832344949245453,0.1524508595466613,0.0,1.0,1.0,0.2562916874885559,0.0536476671695709,0.0163180902600288,0.5161290168762207,0.358154296875,2.96342396736145,0.0002030000614468,0.0,0.0,0.0,0.0016460143961012,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0052,26,52,20240710,stripe_target,1,scgi_unn,100,0.0005,0.0,0.01,0.1,24,3,0.05,none,3,0.08,5,6,0.05,0.0,2.517020463943481,7.466973781585693,0.1888167411088943,0.0046856999397277,0.9740428844495652,2.517020463943481,0.0002195844135712,0.4871879816055298,0.1438410133123397,0.0,0.9989915490150452,0.9989915490150452,0.2550662755966186,0.0534142293035984,0.0145839853212237,0.5161290168762207,0.36334228515625,2.909296751022339,0.0002195844135712,0.0,0.0,0.0,0.0001521066296845,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0053,26,53,20240710,stripe_target,1,scgi_unn,100,0.0005,0.0,0.01,0.1,24,3,0.1,none,3,0.08,5,6,0.05,0.0,2.495962381362915,7.552487850189209,0.1871259808540344,0.0046856999397277,0.9740428844495652,2.500039577484131,0.0002116785472026,0.4806236624717712,0.14419487118721,0.0,0.9939226508140564,0.9939226508140564,0.2508206069469452,0.051580399274826,0.0145931309089064,0.5161290168762207,0.34637451171875,2.911374092102051,0.0002116785472026,0.0,0.0,0.0,0.0006423731683753,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0054,27,54,20240710,stripe_target,1,scgi_unn,100,0.0005,0.0,0.01,0.1,32,3,0.05,none,3,0.08,5,6,0.05,0.0,2.513104200363159,7.469942569732666,0.1880423873662948,0.0046856999397277,0.9740428844495652,2.513104200363159,0.0002164453617297,0.4881511926651001,0.145938754081726,0.0,1.0,1.0,0.256811261177063,0.0541076809167861,0.0150069780647754,0.5161290168762207,0.3662109375,2.9225568771362305,0.0002164453617297,0.0,0.0,0.0,0.0003187277470715,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0055,27,55,20240710,stripe_target,1,scgi_unn,100,0.0005,0.0,0.01,0.1,32,3,0.1,none,3,0.08,5,6,0.05,0.0,2.452033042907715,7.567012786865234,0.1852368414402008,0.0046856999397277,0.9740428844495652,2.456084489822388,0.000203424366191,0.4830444753170013,0.15215764939785,0.0,1.0,1.0,0.2561407387256622,0.0535896718502044,0.0162623412907123,0.5161290168762207,0.3575439453125,2.961829423904419,0.000203424366191,0.0,0.0,0.0,0.0015875573735684,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0056,28,56,20240710,stripe_target,1,scgi_unn,100,0.001,0.0,0.0,0.1,24,3,0.05,none,3,0.08,5,6,0.05,0.0,2.5411057472229004,7.461873054504394,0.1893335282802581,0.0046856999397277,0.9740428844495652,2.549098491668701,0.0002067387977149,0.4917979836463928,0.1495640277862548,0.0,1.0,1.0,0.2536285817623138,0.0527209416031837,0.0158052146434783,0.5161290168762207,0.37353515625,2.94326400756836,0.0002067387977149,0.0,0.0,0.0,0.0009912513196468,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0057,28,57,20240710,stripe_target,1,scgi_unn,100,0.001,0.0,0.0,0.1,24,3,0.1,none,3,0.08,5,6,0.05,0.0,2.219877958297729,7.371938705444336,0.1903762519359588,0.0046856999397277,0.9740428844495652,2.5025863647460938,0.0001722090528346,0.497133731842041,0.1722526997327804,0.0,1.0,1.0,0.2789576053619385,0.0619813427329063,0.0206627622246742,0.5161290168762207,0.4150390625,3.0978221893310547,0.0001722090528346,0.0,0.0,0.0,0.0069186934269964,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0058,29,58,20240710,stripe_target,1,scgi_unn,100,0.001,0.0,0.0,0.1,32,3,0.05,none,3,0.08,5,6,0.05,0.0,2.4378604888916016,7.443727493286133,0.1909870952367782,0.0046856999397277,0.9740428844495652,2.533726692199707,0.0001956519845407,0.4928345680236816,0.1575517952442169,0.0,1.0,1.0,0.2686732411384582,0.0585583075881004,0.0174538139253854,0.5161290168762207,0.39215087890625,3.005320310592652,0.0001956519845407,0.0,0.0,0.0,0.00200035283342,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0059,29,59,20240710,stripe_target,1,scgi_unn,100,0.001,0.0,0.0,0.1,32,3,0.1,none,3,0.08,5,6,0.05,0.0,2.051109313964844,7.220371246337891,0.1859786063432693,0.0046856999397277,0.9740428844495652,2.463017702102661,0.0001533273025415,0.5021995306015015,0.1804167032241821,0.0,1.0,1.0,0.3021220564842224,0.0724468678236007,0.0227602683007717,0.5161290168762207,0.4464111328125,3.152458667755127,0.0001533273025415,0.0,0.0,0.0,0.0084655564278364,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0060,30,60,20240710,stripe_target,1,scgi_unn,100,0.001,0.0,0.01,0.1,24,3,0.05,none,3,0.08,5,6,0.05,0.0,2.540457963943481,7.459011554718018,0.1891348659992218,0.0046856999397277,0.9740428844495652,2.54634690284729,0.0002075718075502,0.4918455779552459,0.1493141055107116,0.0,1.0,1.0,0.2538504600524902,0.0528117418289184,0.0157598834484815,0.5161290168762207,0.3731689453125,2.942075729370117,0.0002075718075502,0.0,0.0,0.0,0.0009256140328943,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0061,30,61,20240710,stripe_target,1,scgi_unn,100,0.001,0.0,0.01,0.1,24,3,0.1,none,3,0.08,5,6,0.05,0.0,2.259024143218994,7.402934074401855,0.1896986067295074,0.0046856999397277,0.9740428844495652,2.5155203342437744,0.0001780562306521,0.4960603713989258,0.1708358228206634,0.0,1.0,1.0,0.2748245298862457,0.0603711009025573,0.0203524734824895,0.5161290168762207,0.408203125,3.086733341217041,0.0001780562306521,0.0,0.0,0.0,0.0061654574237763,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0062,31,62,20240710,stripe_target,1,scgi_unn,100,0.001,0.0,0.01,0.1,32,3,0.05,none,3,0.08,5,6,0.05,0.0,2.4374446868896484,7.4443159103393555,0.1910037845373153,0.0046856999397277,0.9740428844495652,2.5342071056365967,0.000195564207388,0.4927943050861358,0.1576207131147384,0.0,1.0,1.0,0.2688067555427551,0.0586102902889251,0.0174734462052583,0.5161290168762207,0.39202880859375,3.006096363067627,0.000195564207388,0.0,0.0,0.0,0.0019998005591332,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0063,31,63,20240710,stripe_target,1,scgi_unn,100,0.001,0.0,0.01,0.1,32,3,0.1,none,3,0.08,5,6,0.05,0.0,2.0863349437713623,7.368162155151367,0.1874907910823822,0.0046856999397277,0.9740428844495652,2.4581518173217773,0.0001531078014522,0.4934526681900024,0.182720348238945,0.0,1.0,1.0,0.3032152652740478,0.0729620829224586,0.0235676951706409,0.4838709533214569,0.49169921875,3.161329507827759,0.0001531078014522,0.0,0.0,0.0,0.0084195462986826,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0064,32,64,20240710,stripe_target,1,scgi_unn,100,0.002,0.0,0.0,0.1,24,3,0.05,none,3,0.08,5,6,0.05,0.0,2.4170806407928467,7.444598197937012,0.1953903436660766,0.0046856999397277,0.9740428844495652,2.5501084327697754,0.0001756697602104,0.49283167719841,0.1595431566238403,0.0,1.0,1.0,0.273646205663681,0.0605806782841682,0.0178514365106821,0.5161290168762207,0.39373779296875,3.0195932388305664,0.0001756697602104,0.0,0.0,0.0,0.0022825896739959,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0065,32,65,20240710,stripe_target,1,scgi_unn,100,0.002,0.0,0.0,0.1,24,3,0.1,none,3,0.08,5,6,0.05,0.0,1.9785096645355225,7.324166297912598,0.1911338865756988,0.0046856999397277,0.9740428844495652,2.509265899658203,0.0001294398680329,0.4914440512657165,0.1800102442502975,0.0,1.0,1.0,0.3160122632980346,0.078579232096672,0.0226687602698802,0.4838709533214569,0.49432373046875,3.148475170135498,0.0001294398680329,0.0,0.0,0.0,0.0091841015964746,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0066,33,66,20240710,stripe_target,1,scgi_unn,100,0.002,0.0,0.0,0.1,32,3,0.05,none,3,0.08,5,6,0.05,0.0,2.341537475585937,7.439138412475586,0.188833475112915,0.0046856999397277,0.9740428844495652,2.5302836894989014,0.0001727064372971,0.489866554737091,0.1572245359420776,0.0,1.0,1.0,0.2752225399017334,0.0610751137137413,0.0172561071813106,0.5161290168762207,0.38568115234375,3.008047819137573,0.0001727064372971,0.0,0.0,0.0,0.0022932565771043,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0067,33,67,20240710,stripe_target,1,scgi_unn,100,0.002,0.0,0.0,0.1,32,3,0.1,none,3,0.08,5,6,0.05,0.0,1.952253580093384,7.162003040313721,0.1860121190547943,0.0046856999397277,0.9740428844495652,2.468543291091919,0.0001142857436207,0.5017924308776855,0.1817313283681869,0.0,1.0,1.0,0.3174116313457489,0.0792491137981414,0.0231357924640178,0.4838709533214569,0.52386474609375,3.1625189781188965,0.0001142857436207,0.0,0.0,0.0,0.0091871470212936,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0068,34,68,20240710,stripe_target,1,scgi_unn,100,0.002,0.0,0.01,0.1,24,3,0.05,none,3,0.08,5,6,0.05,0.0,2.404393434524536,7.409541606903076,0.1953374445438385,0.0046856999397277,0.9740428844495652,2.5454771518707275,0.0001785528293112,0.4948254823684692,0.1596434116363525,0.0,1.0,1.0,0.2746372818946838,0.0609321519732475,0.0178562272340059,0.5161290168762207,0.40008544921875,3.0222864151000977,0.0001785528293112,0.0,0.0,0.0,0.0022761235013604,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0069,34,69,20240710,stripe_target,1,scgi_unn,100,0.002,0.0,0.01,0.1,24,3,0.1,none,3,0.08,5,6,0.05,0.0,2.132502555847168,7.350984573364258,0.1936250329017639,0.0046856999397277,0.9740428844495652,2.543335199356079,0.0001267806364921,0.4967358708381653,0.1829894781112671,0.0,1.0,1.0,0.3097831606864929,0.0754791647195816,0.0234878174960613,0.5161290168762207,0.4344482421875,3.161920547485352,0.0001267806364921,0.0,0.0,0.0,0.009160378947854,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0070,35,70,20240710,stripe_target,1,scgi_unn,100,0.002,0.0,0.01,0.1,32,3,0.05,none,3,0.08,5,6,0.05,0.0,2.3190624713897705,7.362695217132568,0.1886462420225143,0.0046856999397277,0.9740428844495652,2.531565427780152,0.0001680938148638,0.494330495595932,0.1563798785209655,0.0,1.0,1.0,0.275528073310852,0.0612343922257423,0.0170234274119138,0.5161290168762207,0.39849853515625,3.004287004470825,0.0001680938148638,0.0,0.0,0.0,0.0023009609431028,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0071,35,71,20240710,stripe_target,1,scgi_unn,100,0.002,0.0,0.01,0.1,32,3,0.1,none,3,0.08,5,6,0.05,0.0,1.9576531648635864,7.258937835693359,0.1863276064395904,0.0046856999397277,0.9740428844495652,2.460257768630981,0.0001256461255252,0.4951104521751404,0.1836059540510177,0.0,1.0,1.0,0.3204715251922607,0.0807710289955139,0.0238829739391803,0.4838709533214569,0.5062255859375,3.170052051544189,0.0001256461255252,0.0,0.0,0.0,0.0092725791037082,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0072,36,72,20240710,stripe_target,1,scgi_unn,200,0.0005,0.0,0.0,0.1,24,3,0.05,none,3,0.08,5,6,0.05,0.0,2.519399642944336,7.446462631225586,0.1901257187128067,0.0046856999397277,0.9740428844495652,2.544456243515014,0.0002051291812676,0.4929027259349823,0.1510211676359176,0.0,1.0,1.0,0.2572000622749328,0.0540695413947105,0.0160804726183414,0.5161290168762207,0.37890625,2.9547691345214844,0.0002051291812676,0.0,0.0,0.0,0.0011599349090829,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0073,36,73,20240710,stripe_target,1,scgi_unn,200,0.0005,0.0,0.0,0.1,24,3,0.1,none,3,0.08,5,6,0.05,0.0,2.164388418197632,7.364110946655273,0.1925771832466125,0.0046856999397277,0.9740428844495652,2.498016119003296,0.0001585941645316,0.4962661862373352,0.1757487654685974,0.0,1.0,1.0,0.2896558046340942,0.0666761249303817,0.0215319208800792,0.5161290168762207,0.41790771484375,3.1189913749694824,0.0001585941645316,0.0,0.0,0.0,0.0076863784343004,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0074,37,74,20240710,stripe_target,1,scgi_unn,200,0.0005,0.0,0.0,0.1,32,3,0.05,none,3,0.08,5,6,0.05,0.0,2.390734910964966,7.424413681030273,0.190257042646408,0.0046856999397277,0.9740428844495652,2.533445358276367,0.0001872844586614,0.49262535572052,0.15766441822052,0.0,1.0,1.0,0.2738408744335174,0.0605746656656265,0.0174190662801265,0.5161290168762207,0.39276123046875,3.0090928077697754,0.0001872844586614,0.0,0.0,0.0,0.0020203285384923,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0075,37,75,20240710,stripe_target,1,scgi_unn,200,0.0005,0.0,0.0,0.1,32,3,0.1,none,3,0.08,5,6,0.05,0.0,2.031141996383667,7.339839935302734,0.1899414956569671,0.0046856999397277,0.9740428844495652,2.4576332569122314,0.0001363901537843,0.4929273724555969,0.183862417936325,0.0,1.0,1.0,0.3118890225887298,0.0770171955227851,0.0239528324455022,0.4838709533214569,0.49871826171875,3.168631076812744,0.0001363901537843,0.0,0.0,0.0,0.0086492011323571,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0076,38,76,20240710,stripe_target,1,scgi_unn,200,0.0005,0.0,0.01,0.1,24,3,0.05,none,3,0.08,5,6,0.05,0.0,2.5204875469207764,7.444806575775146,0.1898103654384613,0.0046856999397277,0.9740428844495652,2.543676376342773,0.0002058477402897,0.4929187893867492,0.150713101029396,0.0,1.0,1.0,0.2569004595279693,0.0539619252085685,0.0160081703215837,0.5161290168762207,0.378662109375,2.952120780944824,0.0002058477402897,0.0,0.0,0.0,0.0011037337826564,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0077,38,77,20240710,stripe_target,1,scgi_unn,200,0.0005,0.0,0.01,0.1,24,3,0.1,none,3,0.08,5,6,0.05,0.0,2.1599655151367188,7.271986484527588,0.1922550201416015,0.0046856999397277,0.9740428844495652,2.500039577484131,0.0001630001206649,0.502509593963623,0.1750914007425308,0.0,1.0,1.0,0.2892825305461883,0.0664626881480217,0.0212645754218101,0.5161290168762207,0.435546875,3.11794662475586,0.0001630001206649,0.0,0.0,0.0,0.0074611203745007,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0078,39,78,20240710,stripe_target,1,scgi_unn,200,0.0005,0.0,0.01,0.1,32,3,0.05,none,3,0.08,5,6,0.05,0.0,2.37968111038208,7.392639636993408,0.1901786923408508,0.0046856999397277,0.9740428844495652,2.5337414741516118,0.0001873977307695,0.4944304227828979,0.1573607474565506,0.0,1.0,1.0,0.274055540561676,0.0606423690915107,0.0173282921314239,0.5161290168762207,0.39764404296875,3.008110523223877,0.0001873977307695,0.0,0.0,0.0,0.0020243609324097,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0079,39,79,20240710,stripe_target,1,scgi_unn,200,0.0005,0.0,0.01,0.1,32,3,0.1,none,3,0.08,5,6,0.05,0.0,2.042212963104248,7.393803119659424,0.190412163734436,0.0046856999397277,0.9740428844495652,2.456083059310913,0.0001364501949865,0.4896119236946106,0.1841832995414734,0.0,1.0,1.0,0.3117326498031616,0.0769747123122215,0.0240810718387365,0.4838709533214569,0.490234375,3.168482780456543,0.0001364501949865,0.0,0.0,0.0,0.0085988445207476,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0080,40,80,20240710,stripe_target,1,scgi_unn,200,0.001,0.0,0.0,0.1,24,3,0.05,none,3,0.08,5,6,0.05,0.0,2.365306854248047,7.3493499755859375,0.193816676735878,0.0046856999397277,0.9740428844495652,2.549098491668701,0.0001712497178232,0.4974626302719116,0.1585196852684021,0.0,1.0,1.0,0.2751304507255554,0.0610639601945877,0.0175006426870822,0.5161290168762207,0.408447265625,3.0181725025177,0.0001712497178232,0.0,0.0,0.0,0.0023319162428379,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0081,40,81,20240710,stripe_target,1,scgi_unn,200,0.001,0.0,0.0,0.1,24,3,0.1,none,3,0.08,5,6,0.05,0.0,1.9856271743774412,7.233494758605957,0.1905043721199035,0.0046856999397277,0.9740428844495652,2.5025863647460938,0.0001155684003606,0.4987178444862366,0.1825814247131347,0.0,1.0,1.0,0.3158739507198334,0.0785440877079963,0.0233399458229541,0.4838709533214569,0.51483154296875,3.1636457443237305,0.0001155684003606,0.0,0.0,0.0,0.0094381161034107,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0082,41,82,20240710,stripe_target,1,scgi_unn,200,0.001,0.0,0.0,0.1,32,3,0.05,none,3,0.08,5,6,0.05,0.0,2.313029527664185,7.367392539978027,0.1881310492753982,0.0046856999397277,0.9740428844495652,2.5337250232696533,0.0001524165272712,0.4932678937911987,0.1560157239437103,0.0,1.0,1.0,0.2767157554626465,0.0616484284400939,0.0169418416917324,0.5161290168762207,0.3973388671875,3.003939628601074,0.0001524165272712,0.0,0.0,0.0,0.0023179566487669,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0083,41,83,20240710,stripe_target,1,scgi_unn,200,0.001,0.0,0.0,0.1,32,3,0.1,none,3,0.08,5,6,0.05,0.0,1.975366711616516,7.269086837768555,0.1874017715454101,0.0046856999397277,0.9740428844495652,2.46301794052124,8.631851960672066e-05,0.4950912892818451,0.1826539039611816,0.0,1.0,1.0,0.3159023225307464,0.0784152597188949,0.0235568452626466,0.4838709533214569,0.506591796875,3.16446590423584,8.631851960672066e-05,0.0,0.0,0.0,0.0093681141734123,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0084,42,84,20240710,stripe_target,1,scgi_unn,200,0.001,0.0,0.01,0.1,24,3,0.05,none,3,0.08,5,6,0.05,0.0,2.37225341796875,7.395721435546875,0.193970501422882,0.0046856999397277,0.9740428844495652,2.54634690284729,0.0001713003439363,0.494616687297821,0.15920090675354,0.0,1.0,1.0,0.2757405936717987,0.0613267347216606,0.017696339637041,0.5161290168762207,0.4005126953125,3.021336078643799,0.0001713003439363,0.0,0.0,0.0,0.0023351886775344,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0085,42,85,20240710,stripe_target,1,scgi_unn,200,0.001,0.0,0.01,0.1,24,3,0.1,none,3,0.08,5,6,0.05,0.0,2.00349497795105,7.278578281402588,0.1917767822742462,0.0046856999397277,0.9740428844495652,2.5155203342437744,0.0001202762214234,0.4965266585350036,0.1841914355754852,0.0,1.0,1.0,0.3175722360610962,0.0794080272316932,0.0238760132342576,0.4838709533214569,0.5078125,3.170558452606201,0.0001202762214234,0.0,0.0,0.0,0.0094148386269807,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0086,43,86,20240710,stripe_target,1,scgi_unn,200,0.001,0.0,0.01,0.1,32,3,0.05,none,3,0.08,5,6,0.05,0.0,2.3107619285583496,7.356164455413818,0.1877230107784271,0.0046856999397277,0.9740428844495652,2.534205198287964,0.0001518631179351,0.4938748180866241,0.1557915657758712,0.0,1.0,1.0,0.2759346961975097,0.0613990426063537,0.0168989766389131,0.5161290168762207,0.39923095703125,3.0030558109283447,0.0001518631179351,0.0,0.0,0.0,0.002323433291167,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0087,43,87,20240710,stripe_target,1,scgi_unn,200,0.001,0.0,0.01,0.1,32,3,0.1,none,3,0.08,5,6,0.05,0.0,1.9730920791625977,7.208179473876953,0.1862808465957641,0.0046856999397277,0.9740428844495652,2.4581539630889893,8.117010293062776e-05,0.4991932511329651,0.1814559549093246,0.0,1.0,1.0,0.3145727515220642,0.0777443498373031,0.0231408532708883,0.4838709533214569,0.51708984375,3.160228490829468,8.117010293062776e-05,0.0,0.0,0.0,0.0093960464000701,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0088,44,88,20240710,stripe_target,1,scgi_unn,200,0.002,0.0,0.0,0.1,24,3,0.05,none,3,0.08,5,6,0.05,0.0,2.3899986743927,7.406048774719238,0.1939035356044769,0.0046856999397277,0.9740428844495652,2.5501084327697754,0.0001754942641127,0.4943872392177582,0.1588847935199737,0.0,1.0,1.0,0.2743225693702698,0.060868926346302,0.0176515821367502,0.5161290168762207,0.39801025390625,3.017634868621826,0.0001754942641127,0.0,0.0,0.0,0.0023968631867319,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0089,44,89,20240710,stripe_target,1,scgi_unn,200,0.002,0.0,0.0,0.1,24,3,0.1,none,3,0.08,5,6,0.05,0.0,1.9540101289749143,7.2749528884887695,0.1911385655403137,0.0046856999397277,0.9740428844495652,2.509265899658203,5.751416756538674e-05,0.4938574433326721,0.1811560690402984,0.0,1.0,1.0,0.3222841620445251,0.0817650482058525,0.0230046864598989,0.4838709533214569,0.5032958984375,3.156963348388672,5.751416756538674e-05,0.0,0.0,0.0,0.0096610831096768,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0090,45,90,20240710,stripe_target,1,scgi_unn,200,0.002,0.0,0.0,0.1,32,3,0.05,none,3,0.08,5,6,0.05,0.0,2.313310146331787,7.356345176696777,0.1875605136156082,0.0046856999397277,0.9740428844495652,2.5302839279174805,0.0001363762276014,0.4941411018371582,0.1550516933202743,0.0,1.0,1.0,0.2742519378662109,0.0607230365276336,0.0167065653949975,0.5161290168762207,0.3968505859375,2.995750665664673,0.0001363762276014,0.0,0.0,0.0,0.0023673451505601,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0091,45,91,20240710,stripe_target,1,scgi_unn,200,0.002,0.0,0.0,0.1,32,3,0.1,none,3,0.08,5,6,0.05,0.0,1.9023783206939695,7.227780342102051,0.1807841062545776,0.0046856999397277,0.9740428844495652,2.468540668487549,5.463902925839648e-05,0.4945071637630462,0.1819359064102172,0.0,1.0,1.0,0.3206595182418823,0.080701932311058,0.0233996175229549,0.4838709533214569,0.5074462890625,3.1622331142425537,5.463902925839648e-05,0.0,0.0,0.0,0.0096326675266027,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0092,46,92,20240710,stripe_target,1,scgi_unn,200,0.002,0.0,0.01,0.1,24,3,0.05,none,3,0.08,5,6,0.05,0.0,2.401305913925171,7.408313274383545,0.1961424052715301,0.0046856999397277,0.9740428844495652,2.5454771518707275,0.0001667969045229,0.4945646524429321,0.1584089547395706,0.0,1.0,1.0,0.2731703519821167,0.0605169832706451,0.0175631027668714,0.5161290168762207,0.396484375,3.013247013092041,0.0001667969045229,0.0,0.0,0.0,0.0023718960583209,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0093,46,93,20240710,stripe_target,1,scgi_unn,200,0.002,0.0,0.01,0.1,24,3,0.1,none,3,0.08,5,6,0.05,0.0,2.081212043762207,7.295157432556152,0.1926043629646301,0.0046856999397277,0.9740428844495652,2.543335199356079,7.005153747741133e-05,0.4984954595565796,0.1840951889753341,0.0,1.0,1.0,0.3162197768688202,0.0784740447998046,0.0238241609185934,0.4838709533214569,0.51007080078125,3.169574499130249,7.005153747741133e-05,0.0,0.0,0.0,0.0096506457775831,0.0
