source_import,config_id,object,object_index,step,loss,cnr,proxy_mean,proxy_std,proxy_min,proxy_max,proxy_range,proxy_tv_l1,proxy_roughness_l2,proxy_otsu_score,proxy_otsu_threshold,proxy_otsu_fg_fraction,proxy_hist_entropy,proxy_data_loss,proxy_aug_loss,proxy_denoiser_mse,proxy_binary_prior_loss,proxy_net_delta_mse,proxy_dual_abs_mean
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0082,stripe_target,1,10,0.0002255371946375,2.4816324710845947,0.4953243136405945,0.1442358791828155,0.0043892660178244,1.0,0.9956107139587402,0.2602777183055877,0.0555600561201572,0.0146540645509958,0.5161290168762207,0.38671875,2.915860176086426,0.0002255371946375,0.0,0.0,0.0,8.297387103084475e-05,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0084,stripe_target,1,10,0.0002263402275275,2.4967360496521,0.4941781163215637,0.1439733356237411,0.0075604082085192,1.0,0.9924395680427552,0.2587694823741913,0.0549482107162475,0.0146258445456624,0.5161290168762207,0.38372802734375,2.912933826446533,0.0002263402275275,0.0,0.0,0.0,5.557670374400914e-05,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0086,stripe_target,1,10,0.0002255329163745,2.4793736934661865,0.4937933683395386,0.1441539824008941,0.0029042621608823,1.0,0.9970957636833192,0.260248988866806,0.0555428750813007,0.0146458055824041,0.5161290168762207,0.38360595703125,2.9152488708496094,0.0002255329163745,0.0,0.0,0.0,6.084218330215663e-05,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0088,stripe_target,1,10,0.0002246633812319,2.5072546005249023,0.4932435154914856,0.1438624560832977,0.0059233116917312,1.0,0.994076669216156,0.257683664560318,0.0545136258006095,0.0146122556179761,0.5161290168762207,0.37994384765625,2.9113006591796875,0.0002246633812319,0.0,0.0,0.0,6.418452539946884e-05,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0090,stripe_target,1,10,0.0002235695719718,2.4849517345428467,0.4913176894187927,0.1441562920808792,0.0,1.0,1.0,0.2592526078224182,0.0551233440637588,0.0146525707095861,0.5161290168762207,0.37579345703125,2.914351224899292,0.0002235695719718,0.0,0.0,0.0,7.42043339414522e-05,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0092,stripe_target,1,10,0.0002251324767712,2.5126099586486816,0.4979793131351471,0.1442605257034301,0.0101817538961768,1.0,0.989818274974823,0.258108913898468,0.0546931028366088,0.0146604590117931,0.5161290168762207,0.39202880859375,2.91353702545166,0.0002251324767712,0.0,0.0,0.0,0.0001362439070362,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0094,stripe_target,1,10,0.000223538474529,2.48604679107666,0.4914436638355255,0.14423368871212,0.0,1.0,1.0,0.2593090534210205,0.05514657497406,0.0146673396229743,0.5161290168762207,0.3760986328125,2.91480016708374,0.000223538474529,0.0,0.0,0.0,7.62918425607495e-05,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0001,stripe_target,1,10,0.0002262353082187,2.4681408405303955,0.4868916869163513,0.1426412016153335,0.0033544418402016,0.991187870502472,0.9878334403038024,0.2573492228984833,0.0542766340076923,0.0142963249236345,0.5161290168762207,0.36553955078125,2.9048714637756348,0.0002262353082187,0.0,0.0,0.0,2.088938344968483e-05,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0003,stripe_target,1,10,0.0002254396385978,2.449756622314453,0.4990167319774627,0.1437445282936096,0.0070120505988597,1.0,0.9929879307746888,0.2608372569084167,0.0557156167924404,0.0144978025928139,0.5161290168762207,0.39813232421875,2.9127111434936523,0.0002254396385978,0.0,0.0,0.0,0.0001690382341621,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0005,stripe_target,1,10,0.0002266480150865,2.475822687149048,0.4937647581100464,0.1431676149368286,0.0095134507864713,0.9989562034606934,0.989442765712738,0.2577852010726928,0.054456815123558,0.0144396824762225,0.5161290168762207,0.38372802734375,2.908308506011963,0.0002266480150865,0.0,0.0,0.0,5.867407890036702e-05,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0007,stripe_target,1,10,0.0002255567378597,2.4415361881256104,0.4938286244869232,0.1434159278869629,0.0023828365374356,1.0,0.9976171851158142,0.2607021629810333,0.0556425750255584,0.0144770741462707,0.5161290168762207,0.38507080078125,2.9122800827026367,0.0002255567378597,0.0,0.0,0.0,7.376418943749741e-05,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0009,stripe_target,1,10,0.0002246356161776,2.489521026611328,0.4931583404541015,0.1430637240409851,0.00809130910784,0.9997379183769226,0.9916465878486632,0.2565824091434479,0.0539860315620899,0.0144561035558581,0.5161290168762207,0.38079833984375,2.9077131748199463,0.0002246356161776,0.0,0.0,0.0,7.323644240386784e-05,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0011,stripe_target,1,10,0.0002234379353467,2.462900400161743,0.5009738206863403,0.1441437155008316,0.006438416428864,1.0,0.9935615658760072,0.260082483291626,0.0554046183824539,0.0145977279171347,0.5161290168762207,0.40234375,2.914902210235596,0.0002234379353467,0.0,0.0,0.0,0.0002619866281747,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0013,stripe_target,1,10,0.0002255720028188,2.5039799213409424,0.5057263374328613,0.1440191566944122,0.0194354336708784,1.0,0.9805645942687988,0.2574415504932403,0.0543431192636489,0.0145570486783981,0.5161290168762207,0.4136962890625,2.9120278358459477,0.0002255720028188,0.0,0.0,0.0,0.0003665928088594,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0015,stripe_target,1,10,0.0002235913998447,2.452683687210083,0.494021475315094,0.1436911672353744,0.0003179503255523,1.0,0.999682068824768,0.259868711233139,0.0552942603826522,0.0145249161869287,0.5161290168762207,0.38433837890625,2.912806510925293,0.0002235913998447,0.0,0.0,0.0,0.0001153351840912,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0017,stripe_target,1,10,0.0002216503489762,2.509265899658203,0.4947379231452942,0.1433303952217102,0.0076580317690968,1.0,0.9923419952392578,0.2548644542694092,0.053302876651287,0.0145110050216317,0.5161290168762207,0.38311767578125,2.9079413414001465,0.0002216503489762,0.0,0.0,0.0,0.0001730026124278,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0019,stripe_target,1,10,0.0002194771950598,2.453127861022949,0.4889463186264038,0.1440457701683044,0.0,1.0,1.0,0.258222758769989,0.0545962005853652,0.0145595809444785,0.5161290168762207,0.3709716796875,2.913856267929077,0.0002194771950598,0.0,0.0,0.0,0.000238559077843,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0021,stripe_target,1,10,0.0002239403984276,2.542386293411255,0.5218511819839478,0.1452789604663849,0.0324339792132377,1.0,0.9675660133361816,0.2570453286170959,0.0542243272066116,0.0149213476106524,0.5483871102333069,0.3714599609375,2.9182024002075195,0.0002239403984276,0.0,0.0,0.0,0.0012594137806445,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0023,stripe_target,1,10,0.0002197122958023,2.460205554962158,0.4909443855285644,0.1442972719669342,0.0,1.0,1.0,0.258396565914154,0.0546695291996002,0.0146341556683182,0.5161290168762207,0.3756103515625,2.9154052734375,0.0002197122958023,0.0,0.0,0.0,0.0002338539343327,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0025,stripe_target,1,10,0.0002262353082187,2.4681408405303955,0.4868916869163513,0.1426412016153335,0.0033544418402016,0.991187870502472,0.9878334403038024,0.2573492228984833,0.0542766340076923,0.0142963249236345,0.5161290168762207,0.36553955078125,2.9048714637756348,0.0002262353082187,0.0,0.0,0.0,2.088938344968483e-05,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0027,stripe_target,1,10,0.000225440977374,2.449756622314453,0.4990167617797851,0.1437445282936096,0.007012091577053,1.0,0.9929879307746888,0.2608372569084167,0.0557156205177307,0.0144978025928139,0.5161290168762207,0.39813232421875,2.9127111434936523,0.000225440977374,0.0,0.0,0.0,0.0001690393110038,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0029,stripe_target,1,10,0.0002266480150865,2.475822687149048,0.4937647581100464,0.1431676149368286,0.0095134507864713,0.9989562034606934,0.989442765712738,0.2577852010726928,0.054456815123558,0.0144396824762225,0.5161290168762207,0.38372802734375,2.908308506011963,0.0002266480150865,0.0,0.0,0.0,5.867407890036702e-05,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0031,stripe_target,1,10,0.0002255581202916,2.4415371417999268,0.4938294589519501,0.1434159874916076,0.0023836034815758,1.0,0.997616410255432,0.2607021927833557,0.0556425899267196,0.0144770741462707,0.5161290168762207,0.38507080078125,2.9122800827026367,0.0002255581202916,0.0,0.0,0.0,7.377477595582604e-05,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0033,stripe_target,1,10,0.0002246356161776,2.489521026611328,0.4931583404541015,0.1430637240409851,0.00809130910784,0.9997379183769226,0.9916465878486632,0.2565824091434479,0.0539860315620899,0.0144561035558581,0.5161290168762207,0.38079833984375,2.9077131748199463,0.0002246356161776,0.0,0.0,0.0,7.323644240386784e-05,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0035,stripe_target,1,10,0.0002234352868981,2.4629011154174805,0.5009744763374329,0.144143745303154,0.0064390688203275,1.0,0.9935609102249146,0.2600825130939483,0.0554046258330345,0.0145977279171347,0.5161290168762207,0.40234375,2.914902210235596,0.0002234352868981,0.0,0.0,0.0,0.0002620051382109,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0037,stripe_target,1,10,0.0002255720028188,2.5039799213409424,0.5057263374328613,0.1440191566944122,0.0194354336708784,1.0,0.9805645942687988,0.2574415504932403,0.0543431192636489,0.0145570486783981,0.5161290168762207,0.4136962890625,2.9120278358459477,0.0002255720028188,0.0,0.0,0.0,0.0003665928088594,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0039,stripe_target,1,10,0.0002235898573417,2.452685594558716,0.4940223097801208,0.1436912268400192,0.0003187112160958,1.0,0.999681293964386,0.259868711233139,0.0552942752838134,0.0145250586792826,0.5161290168762207,0.38433837890625,2.912816047668457,0.0002235898573417,0.0,0.0,0.0,0.0001153451885329,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0041,stripe_target,1,10,0.0002216503489762,2.509265899658203,0.4947379231452942,0.1433303952217102,0.0076580317690968,1.0,0.9923419952392578,0.2548644542694092,0.053302876651287,0.0145110050216317,0.5161290168762207,0.38311767578125,2.9079413414001465,0.0002216503489762,0.0,0.0,0.0,0.0001730026124278,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0043,stripe_target,1,10,0.0002194753324147,2.45313048362732,0.4889483451843261,0.1440458595752716,0.0,1.0,1.0,0.2582228183746338,0.0545962303876876,0.0145595809444785,0.5161290168762207,0.3709716796875,2.913856267929077,0.0002194753324147,0.0,0.0,0.0,0.0002385614498052,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0045,stripe_target,1,10,0.0002239403984276,2.542386293411255,0.5218511819839478,0.1452789604663849,0.0324339792132377,1.0,0.9675660133361816,0.2570453286170959,0.0542243272066116,0.0149213476106524,0.5483871102333069,0.3714599609375,2.9182024002075195,0.0002239403984276,0.0,0.0,0.0,0.0012594137806445,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0047,stripe_target,1,10,0.0002197096182499,2.4602065086364746,0.4909448027610779,0.1442973017692566,0.0,1.0,1.0,0.2583965957164764,0.0546695291996002,0.0146344751119613,0.5161290168762207,0.3756103515625,2.915369987487793,0.0002197096182499,0.0,0.0,0.0,0.0002338547783438,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0049,stripe_target,1,10,0.0002262353082187,2.4681408405303955,0.4868916869163513,0.1426412016153335,0.0033544418402016,0.991187870502472,0.9878334403038024,0.2573492228984833,0.0542766340076923,0.0142963249236345,0.5161290168762207,0.36553955078125,2.9048714637756348,0.0002262353082187,0.0,0.0,0.0,2.088938344968483e-05,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0051,stripe_target,1,10,0.0002254415594507,2.449757575988769,0.4990169107913971,0.143744558095932,0.0070122233591973,1.0,0.9929877519607544,0.2608372569084167,0.0557156205177307,0.0144978025928139,0.5161290168762207,0.39813232421875,2.9127111434936523,0.0002254415594507,0.0,0.0,0.0,0.0001690427307039,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0053,stripe_target,1,10,0.0002266480150865,2.475822687149048,0.4937647581100464,0.1431676149368286,0.0095134507864713,0.9989562034606934,0.989442765712738,0.2577852010726928,0.054456815123558,0.0144396824762225,0.5161290168762207,0.38372802734375,2.908308506011963,0.0002266480150865,0.0,0.0,0.0,5.867407890036702e-05,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0055,stripe_target,1,10,0.0002255591534776,2.441535711288452,0.4938288331031799,0.143415942788124,0.0023830120917409,1.0,0.99761700630188,0.2607021629810333,0.055642582476139,0.0144770741462707,0.5161290168762207,0.38507080078125,2.9122800827026367,0.0002255591534776,0.0,0.0,0.0,7.376664143521339e-05,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0057,stripe_target,1,10,0.0002246356161776,2.489521026611328,0.4931583404541015,0.1430637240409851,0.00809130910784,0.9997379183769226,0.9916465878486632,0.2565824091434479,0.0539860315620899,0.0144561035558581,0.5161290168762207,0.38079833984375,2.9077131748199463,0.0002246356161776,0.0,0.0,0.0,7.323644240386784e-05,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0059,stripe_target,1,10,0.0002234367129858,2.4629011154174805,0.5009740591049194,0.144143745303154,0.0064386511221528,1.0,0.993561327457428,0.2600825130939483,0.0554046258330345,0.0145977279171347,0.5161290168762207,0.40234375,2.914902210235596,0.0002234367129858,0.0,0.0,0.0,0.0002619943697936,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0061,stripe_target,1,10,0.0002255720028188,2.5039799213409424,0.5057263374328613,0.1440191566944122,0.0194354336708784,1.0,0.9805645942687988,0.2574415504932403,0.0543431192636489,0.0145570486783981,0.5161290168762207,0.4136962890625,2.9120278358459477,0.0002255720028188,0.0,0.0,0.0,0.0003665928088594,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0063,stripe_target,1,10,0.0002235895226476,2.4526851177215576,0.4940218925476074,0.1436911970376968,0.000318308128044,1.0,0.9996817111968994,0.259868711233139,0.0552942603826522,0.0145250586792826,0.5161290168762207,0.38433837890625,2.912816047668457,0.0002235895226476,0.0,0.0,0.0,0.000115340197226,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0065,stripe_target,1,10,0.0002216503489762,2.509265899658203,0.4947379231452942,0.1433303952217102,0.0076580317690968,1.0,0.9923419952392578,0.2548644542694092,0.053302876651287,0.0145110050216317,0.5161290168762207,0.38311767578125,2.9079413414001465,0.0002216503489762,0.0,0.0,0.0,0.0001730026124278,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0067,stripe_target,1,10,0.0002194779226556,2.45313024520874,0.4889476895332336,0.144045814871788,0.0,1.0,1.0,0.2582227885723114,0.0545962154865264,0.0145595809444785,0.5161290168762207,0.3709716796875,2.913856267929077,0.0002194779226556,0.0,0.0,0.0,0.0002385601401329,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0069,stripe_target,1,10,0.0002239403984276,2.542386293411255,0.5218511819839478,0.1452789604663849,0.0324339792132377,1.0,0.9675660133361816,0.2570453286170959,0.0542243272066116,0.0149213476106524,0.5483871102333069,0.3714599609375,2.9182024002075195,0.0002239403984276,0.0,0.0,0.0,0.0012594137806445,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0071,stripe_target,1,10,0.0002197113353759,2.460207223892212,0.490945428609848,0.1442973315715789,0.0,1.0,1.0,0.2583965957164764,0.0546695403754711,0.014633790589869,0.5161290168762207,0.3756103515625,2.9153647422790527,0.0002197113353759,0.0,0.0,0.0,0.0002338582125958,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0073,stripe_target,1,10,0.0002262353082187,2.4681408405303955,0.4868916869163513,0.1426412016153335,0.0033544418402016,0.991187870502472,0.9878334403038024,0.2573492228984833,0.0542766340076923,0.0142963249236345,0.5161290168762207,0.36553955078125,2.9048714637756348,0.0002262353082187,0.0,0.0,0.0,2.088938344968483e-05,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0075,stripe_target,1,10,0.0002254392748,2.4497549533843994,0.4990162849426269,0.1437444984912872,0.007011666893959,1.0,0.992988348007202,0.2608372569084167,0.0557156130671501,0.0144978025928139,0.5161290168762207,0.39813232421875,2.9127111434936523,0.0002254392748,0.0,0.0,0.0,0.0001690286735538,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0077,stripe_target,1,10,0.0002266480150865,2.475822687149048,0.4937647581100464,0.1431676149368286,0.0095134507864713,0.9989562034606934,0.989442765712738,0.2577852010726928,0.054456815123558,0.0144396824762225,0.5161290168762207,0.38372802734375,2.908308506011963,0.0002266480150865,0.0,0.0,0.0,5.867407890036702e-05,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0079,stripe_target,1,10,0.0002255573053844,2.4415359497070312,0.4938284158706665,0.1434159129858017,0.0023826248943805,1.0,0.9976173639297484,0.2607021331787109,0.0556425750255584,0.0144770741462707,0.5161290168762207,0.38507080078125,2.9122800827026367,0.0002255573053844,0.0,0.0,0.0,7.376137364190072e-05,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0081,stripe_target,1,10,0.0002246356161776,2.489521026611328,0.4931583404541015,0.1430637240409851,0.00809130910784,0.9997379183769226,0.9916465878486632,0.2565824091434479,0.0539860315620899,0.0144561035558581,0.5161290168762207,0.38079833984375,2.9077131748199463,0.0002246356161776,0.0,0.0,0.0,7.323644240386784e-05,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0083,stripe_target,1,10,0.0002234361891169,2.462902784347534,0.5009752511978149,0.1441438049077987,0.0064398050308227,1.0,0.9935601949691772,0.2600825130939483,0.0554046332836151,0.0145973684266209,0.5161290168762207,0.40234375,2.9148759841918945,0.0002234361891169,0.0,0.0,0.0,0.000262025889242,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0085,stripe_target,1,10,0.0002255720028188,2.5039799213409424,0.5057263374328613,0.1440191566944122,0.0194354336708784,1.0,0.9805645942687988,0.2574415504932403,0.0543431192636489,0.0145570486783981,0.5161290168762207,0.4136962890625,2.9120278358459477,0.0002255720028188,0.0,0.0,0.0,0.0003665928088594,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0087,stripe_target,1,10,0.0002235882275272,2.452685594558716,0.494022786617279,0.1436912566423416,0.0003191649739164,1.0,0.9996808171272278,0.2598687410354614,0.0552942752838134,0.0145263560116291,0.5161290168762207,0.38433837890625,2.9128403663635254,0.0002235882275272,0.0,0.0,0.0,0.0001153518169303,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0089,stripe_target,1,10,0.0002216503489762,2.509265899658203,0.4947379231452942,0.1433303952217102,0.0076580317690968,1.0,0.9923419952392578,0.2548644542694092,0.053302876651287,0.0145110050216317,0.5161290168762207,0.38311767578125,2.9079413414001465,0.0002216503489762,0.0,0.0,0.0,0.0001730026124278,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0091,stripe_target,1,10,0.0002194772096117,2.45313024520874,0.4889475107192993,0.1440458297729492,0.0,1.0,1.0,0.2582227885723114,0.0545962117612361,0.0145595809444785,0.5161290168762207,0.3709716796875,2.913856267929077,0.0002194772096117,0.0,0.0,0.0,0.000238560969592,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0093,stripe_target,1,10,0.0002239403984276,2.542386293411255,0.5218511819839478,0.1452789604663849,0.0324339792132377,1.0,0.9675660133361816,0.2570453286170959,0.0542243272066116,0.0149213476106524,0.5483871102333069,0.3714599609375,2.9182024002075195,0.0002239403984276,0.0,0.0,0.0,0.0012594137806445,0.0
pro2_stage4_unn_stripe_puredata_colab_r1_shard1of2,cfg0095,stripe_target,1,10,0.000219711655518,2.4602062702178955,0.4909445643424988,0.1442972719669342,0.0,1.0,1.0,0.258396565914154,0.0546695291996002,0.0146338203921914,0.5161290168762207,0.3756103515625,2.915365219116211,0.000219711655518,0.0,0.0,0.0,0.0002338525955565,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0000,stripe_target,1,11,0.0002268590178573,2.4819271564483643,0.4875836372375488,0.143491044640541,0.0021009237971156,0.994518518447876,0.992417573928833,0.2588964998722076,0.054984588176012,0.0144963962957263,0.5161290168762207,0.366943359375,2.9100022315979004,0.0002268590178573,0.0,0.0,0.0,5.493223397934344e-06,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0002,stripe_target,1,11,0.0002264282666146,2.4739339351654053,0.4940118789672851,0.1440773606300354,0.0041873734444379,1.0,0.9958126544952391,0.2606493234634399,0.0557115823030471,0.014626370742917,0.5161290168762207,0.38446044921875,2.915232419967652,0.0002264282666146,0.0,0.0,0.0,5.384962787502445e-05,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0004,stripe_target,1,11,0.0002269469696329,2.4841501712799072,0.489430159330368,0.1436419785022735,0.0037131148856133,0.9968758821487428,0.9931627511978148,0.259010374546051,0.0550321228802204,0.0145631423220038,0.5161290168762207,0.37188720703125,2.9115777015686035,0.0002269469696329,0.0,0.0,0.0,9.432171282242052e-06,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0006,stripe_target,1,11,0.0002264354698127,2.4719932079315186,0.4928396940231323,0.1440068632364273,0.0030817871447652,1.0,0.9969182014465332,0.2606274485588074,0.0556984096765518,0.0146128376945853,0.5161290168762207,0.381591796875,2.9147133827209477,0.0002264354698127,0.0,0.0,0.0,3.952148836106062e-05,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0008,stripe_target,1,11,0.0002259773318655,2.4946680068969727,0.4913974404335022,0.14373080432415,0.0050560901872813,0.9994813799858092,0.9944252967834472,0.2584626078605652,0.0548225417733192,0.0146000012755393,0.5161290168762207,0.3770751953125,2.9119951725006104,0.0002259773318655,0.0,0.0,0.0,2.785360084089916e-05,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0010,stripe_target,1,11,0.0002253158891107,2.4824111461639404,0.49512779712677,0.144239068031311,0.0039856028743088,1.0,0.996014416217804,0.2601825892925262,0.0555198155343532,0.0146471858024597,0.5161290168762207,0.38623046875,2.9156899452209477,0.0002253158891107,0.0,0.0,0.0,8.276847802335396e-05,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0012,stripe_target,1,11,0.0002261823683511,2.4983723163604736,0.4944856762886047,0.1439931839704513,0.0077526778914034,1.0,0.9922473430633544,0.2586869597434997,0.0549159198999404,0.014626607298851,0.5161290168762207,0.38470458984375,2.913018226623535,0.0002261823683511,0.0,0.0,0.0,6.1012848163954914e-05,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0014,stripe_target,1,11,0.0002253095153719,2.4806222915649414,0.4938638806343078,0.144176185131073,0.0027414762880653,1.0,0.9972585439682008,0.2601603269577026,0.0555059909820556,0.0146511569619178,0.5161290168762207,0.383544921875,2.915266275405884,0.0002253095153719,0.0,0.0,0.0,6.468730862252414e-05,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0016,stripe_target,1,11,0.0002243359049316,2.5082762241363525,0.4926443696022033,0.143823504447937,0.0052054822444915,1.0,0.994794487953186,0.2574724853038788,0.0544263608753681,0.0146094299852848,0.5161290168762207,0.37841796875,2.9111523628234863,0.0002243359049316,0.0,0.0,0.0,6.268117431318387e-05,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0018,stripe_target,1,11,0.0002231231628684,2.483937740325928,0.489504873752594,0.1440852731466293,0.0,1.0,1.0,0.2590167820453644,0.0550220422446727,0.0146296182647347,0.5161290168762207,0.37176513671875,2.913403987884521,0.0002231231628684,0.0,0.0,0.0,7.36233196221292e-05,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0020,stripe_target,1,11,0.0002248283417429,2.513023614883423,0.4968931078910827,0.144192636013031,0.0090388469398021,1.0,0.9909611344337464,0.2578927278518677,0.0546031408011913,0.0146495075896382,0.5161290168762207,0.3890380859375,2.913104057312012,0.0002248283417429,0.0,0.0,0.0,0.0001181776897283,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0022,stripe_target,1,11,0.0002230953832622,2.4858384132385254,0.4901591539382934,0.1442020982503891,0.0,1.0,1.0,0.2590921223163605,0.0550542995333671,0.0146612459793686,0.5161290168762207,0.37310791015625,2.914154529571533,0.0002230953832622,0.0,0.0,0.0,7.821396866347641e-05,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0024,stripe_target,1,11,0.0002268590178573,2.4819271564483643,0.4875836372375488,0.143491044640541,0.0021009237971156,0.994518518447876,0.992417573928833,0.2588964998722076,0.054984588176012,0.0144963962957263,0.5161290168762207,0.366943359375,2.9100022315979004,0.0002268590178573,0.0,0.0,0.0,5.493223397934344e-06,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0026,stripe_target,1,11,0.0002264241629745,2.4739341735839844,0.4940118193626404,0.1440773606300354,0.0041872984729707,1.0,0.995812714099884,0.2606493234634399,0.0557115823030471,0.014626370742917,0.5161290168762207,0.38446044921875,2.915232419967652,0.0002264241629745,0.0,0.0,0.0,5.384860924095847e-05,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0028,stripe_target,1,11,0.0002269469696329,2.4841501712799072,0.489430159330368,0.1436419785022735,0.0037131148856133,0.9968758821487428,0.9931627511978148,0.259010374546051,0.0550321228802204,0.0145631423220038,0.5161290168762207,0.37188720703125,2.9115777015686035,0.0002269469696329,0.0,0.0,0.0,9.432171282242052e-06,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0030,stripe_target,1,11,0.0002264351642224,2.471991777420044,0.4928388595581054,0.1440068036317825,0.0030810465104877,1.0,0.9969189763069152,0.260627418756485,0.0556984022259712,0.0146128376945853,0.5161290168762207,0.381591796875,2.9147133827209477,0.0002264351642224,0.0,0.0,0.0,3.95127062802203e-05,0.0
pro1_stage4_unn_stripe_puredata_colab_r1_shard0of2,cfg0032,stripe_target,1,11,0.0002259773318655,2.4946680068969727,0.4913974404335022,0.14373080432415,0.0050560901872813,0.9994813799858092,0.9944252967834472,0.2584626078605652,0.0548225417733192,0.0146000012755393,0.5161290168762207,0.3770751953125,2.9119951725006104,0.0002259773318655,0.0,0.0,0.0,2.785360084089916e-05,0.0
