correction,sigma_a,rho,object,projected_mean_energy,projected_covariance_trace,clean_floor_raw,clean_floor_mean_gain_cross,exact_projected_total,measured_raw_total_mean,exact_identity_abs_error,scalar_qdelta_proxy,scalar_proxy_over_exact_gain_energy,n_seeds
agc,0.1,0.1,2,0.8182522516954971,2.9228472885025663,0.47856935164185194,-0.0013917655693134311,4.218277126270602,4.2182770528642735,7.340632812713466e-08,3.7502623154855637,1.002449219858773,5
scgi_proxy,0.1,0.1,2,0.8231052915664597,2.928419727078806,0.47856935164185194,-0.000971823183098785,4.229122547104019,4.2291224883970395,5.870697972198968e-08,3.762163500543743,1.0028357752768817,5
agc,0.1,0.1,3,0.7949921385142538,2.8172547691134184,0.5095086583081527,-0.01401172054896755,4.1077438453868576,4.107743696051136,1.4933572156650143e-07,3.6290508082075106,1.004651924691071,5
scgi_proxy,0.1,0.1,3,0.7992048829099158,2.824081432036601,0.5095086583081527,-0.012644475117860125,4.120150498136809,4.120150466387353,3.1749455509100244e-08,3.6412537824057325,1.0049588870151105,5
agc,0.1,0.1,4,0.6646838645509593,2.335232105393747,0.5442038003208816,-0.006870609762320352,3.537249160503267,3.5372487427888566,4.1771441061655423e-07,3.0131210164627737,1.0044018054673414,5
scgi_proxy,0.1,0.1,4,0.6679793021313742,2.342039051442261,0.5442038003208816,-0.006634242211454954,3.5475879116830624,3.547587958593617,4.691055455197102e-08,3.0238546239800383,1.0045967395481081,5
agc,0.1,0.1,5,0.9188439959622803,3.2848602812062264,0.49345120782500074,0.006449935419233289,4.703605420412741,4.7036053871718,3.3240940666701135e-08,4.223299769501427,1.0046614821216964,5
scgi_proxy,0.1,0.1,5,0.925556205346652,3.2917098796876916,0.49345120782500074,0.0058022337513755975,4.716519526610719,4.716519001484732,5.251259871386083e-07,4.237440537800152,1.0047837751659543,5
agc,0.1,0.1,6,0.9819378092543951,3.4676619492821548,0.4846212373521136,0.028487413330481087,4.962708409219145,4.962708372573035,3.664611014642105e-08,4.4657559222263785,1.0036309251542979,5
scgi_proxy,0.1,0.1,6,0.9883274816666104,3.4736250091551084,0.4846212373521136,0.02801082951340357,4.974584557687236,4.974584052381846,5.053053904191529e-07,4.480320888802378,1.004116672693948,5
agc,0.1,0.1,7,1.123544515260699,3.995565939592608,0.526752882227022,-0.0013770949410300255,5.644486242139299,5.644486449030195,2.0689089552661244e-07,5.1362801947624135,1.0033540475558265,5
scgi_proxy,0.1,0.1,7,1.1286212293375886,4.002605157818216,0.526752882227022,-0.003469028179379564,5.654510241203448,5.654510067300821,1.7390262652128285e-07,5.151888307267525,1.0040267021083769,5
agc,0.1,0.1,8,1.0435896840030552,3.7412046440068374,0.5043874577514778,0.05446275028461517,5.343644536045986,5.343643949483775,5.865622103584656e-07,4.81232165677168,1.0057530850596113,5
scgi_proxy,0.1,0.1,8,1.0512730786654465,3.749337114224067,0.5043874577514778,0.054065136914150345,5.359062787555141,5.359063010639291,2.230841502637304e-07,4.829307340353138,1.0059778124677003,5
agc,0.1,0.1,9,0.8620680176863397,3.037684740697961,0.5066149518944131,0.01072365492140061,4.417091365200115,4.41709185461511,4.894149956413685e-07,3.9168112460410534,1.0043742485007743,5
scgi_proxy,0.1,0.1,9,0.8688045909971492,3.0434974125323166,0.5066149518944131,0.008081001125768055,4.426997956549647,4.426998022511331,6.59616841147681e-08,3.930642501026767,1.004687904328642,5
agc,0.1,0.3,0,0.8000259451014732,2.9352448730308422,0.4923020115030484,-0.02893537465832057,4.198637454977043,4.198637797290361,3.4231331724754455e-07,3.7977383274400593,1.016723689485781,5
scgi_proxy,0.1,0.3,0,0.8006787131576465,2.936548804769206,0.4923020115030484,-0.02909960914341126,4.20042992028649,4.2004298766213655,4.366512484921259e-08,3.803519989326143,1.0177384093104571,5
agc,0.1,0.3,1,0.8045284004720857,2.9329193510860647,0.4980248860946312,0.05813829329912006,4.2936109309519015,4.293611129782834,1.9883093216321868e-07,3.7831011397067185,1.012215124112313,5
scgi_proxy,0.1,0.3,1,0.805019706575808,2.934993694355362,0.4980248860946312,0.05698814830702407,4.295026435332826,4.295026449206073,1.387324743973295e-08,3.7885364537562944,1.0129740318077585,5
agc,0.1,0.3,2,0.9098107509538242,3.3593082498535103,0.47856935164185194,-0.01900393256284535,4.728684419886341,4.728684562831267,1.4294492611810483e-07,4.325603954560516,1.0132310562770679,5
scgi_proxy,0.1,0.3,2,0.911690952026727,3.361995366071741,0.47856935164185194,-0.01858838803715373,4.733667281703166,4.7336673875027895,1.057996232844971e-07,4.333787584793867,1.0140630973407847,5
agc,0.1,0.3,3,0.879295010069303,3.244736175697761,0.5095086583081527,-0.037015445276654076,4.596524398798563,4.596524061377895,3.3742066740671817e-07,4.181143015746376,1.0138485446415677,5
scgi_proxy,0.1,0.3,3,0.8809346920737854,3.2480035249892163,0.5095086583081527,-0.03568017189458389,4.60276670347657,4.602766938396593,2.3492002299008163e-07,4.189234910889558,1.0146034381375284,5
agc,0.1,0.3,4,0.7372520227652481,2.6833217678519263,0.5442038003208816,-0.030852038154710746,3.9339255527833457,3.933925533197961,1.9585384869458267e-08,3.471902328636137,1.0150058268468758,5
scgi_proxy,0.1,0.3,4,0.7382034526073785,2.687143687117724,0.5442038003208816,-0.030851491220335505,3.9386994488256484,3.9386992211358924,2.2768975593834284e-07,3.4789653767741644,1.0156533731799706,5
agc,0.1,0.3,5,1.0282000816870682,3.7844496164119605,0.49345120782500074,0.048576269191140255,5.35467717511517,5.354677103306536,7.18086337059276e-08,4.875784412366853,1.0131184936008872,5
scgi_proxy,0.1,0.3,5,1.0306674313298472,3.786731425518919,0.49345120782500074,0.04924004436779134,5.360090109041558,5.360089780874081,3.2816747630448617e-07,4.883838711277569,1.0137916449111013,5
agc,0.1,0.3,6,1.0920805489316048,3.9908157011752134,0.4846212373521136,0.003745870225427875,5.5712633576843595,5.571263064308399,2.933759608580999e-07,5.1529211662642584,1.0137765779020118,5
scgi_proxy,0.1,0.3,6,1.0945285662322017,3.9932561115205596,0.4846212373521136,0.004259161910280302,5.576665077015155,5.5766651866006445,1.095854891275394e-07,5.161933134840108,1.014573819802472,5
agc,0.1,0.3,7,1.250678316142254,4.596607373184928,0.526752882227022,-0.004712006952184972,6.369326564602019,6.369326765694526,2.0109250620237162e-07,5.926014213616632,1.0134641145434624,5
scgi_proxy,0.1,0.3,7,1.2519506814404084,4.599891079986167,0.526752882227022,-0.005962135896206124,6.372632507757391,6.372633266444091,7.586867001307951e-07,5.936423090434134,1.0144537963355555,5
agc,0.1,0.3,8,1.1636456356180074,4.303659760630413,0.5043874577514778,0.05255973812269246,6.024252592122591,6.024251942803365,6.493192259426905e-07,5.553456075971863,1.0157574295708007,5
scgi_proxy,0.1,0.3,8,1.1667155962497342,4.306868524872693,0.5043874577514778,0.05353268920804194,6.031504268081947,6.0315040324537454,2.356282013948885e-07,5.563512135573065,1.016429456908063,5
agc,0.1,0.3,9,0.9539968282598326,3.4969232891123285,0.5066149518944131,0.0014036758810326753,4.9589387451476075,4.958938918775862,1.736282548847612e-07,4.515668696063159,1.014547234500633,5
scgi_proxy,0.1,0.3,9,0.9574429606975051,3.4997068389154586,0.5066149518944131,-0.00023599171570500864,4.963528759791672,4.9635288584482575,9.865658512353548e-08,4.525471766296904,1.0153286224954505,5
agc,0.1,1.0,0,0.7798875007150781,3.0796530359891423,0.4923020115030484,-0.04646582265243859,4.30537672555483,4.305376768369549,4.281471888134547e-08,3.949369734508474,1.0232745833215062,5
scgi_proxy,0.1,1.0,0,0.7795192581074057,3.079674814510084,0.4923020115030484,-0.046002569539585994,4.305493514580952,4.305493609243462,9.466250983081181e-08,3.9502474531576155,1.0235938848440367,5
agc,0.1,1.0,1,0.791405243784823,3.070079800795206,0.4980248860946312,0.06170641886815273,4.421216349542814,4.4212163375977855,1.1945028077775532e-08,3.938016966244027,1.0198192977003544,5
scgi_proxy,0.1,1.0,1,0.7910312278781843,3.0698094884024965,0.4980248860946312,0.06082366510592653,4.419689267481239,4.41968964796907,3.8048783146393816e-07,3.9387180338672025,1.0201710775733697,5
agc,0.1,1.0,2,0.8899154356132848,3.5095094879572692,0.47856935164185194,-0.029904845254998095,4.848089429957408,4.84808937784067,5.21167384803789e-08,4.498238676194014,1.0224606066338469,5
scgi_proxy,0.1,1.0,2,0.8911474945701443,3.5110383693753846,0.47856935164185194,-0.029768815778999317,4.850986399808381,4.850986277857251,1.2195113008317549e-07,4.501565807195565,1.0225751356988289,5
agc,0.1,1.0,3,0.8579782413310685,3.3968164925958435,0.5095086583081527,-0.041881360559373616,4.722422031675691,4.7224219719837555,5.969193583865717e-08,4.344767208804453,1.0211461375939286,5
scgi_proxy,0.1,1.0,3,0.8585662543814521,3.3991220196869096,0.5095086583081527,-0.04073751209293551,4.726459420283579,4.726459257147137,1.631364421328385e-07,4.347818763351798,1.02116887932646,5
agc,0.1,1.0,4,0.7201045045979131,2.8071454132809994,0.5442038003208816,-0.061299793869589614,4.010153924330204,4.0101540728623135,1.4853210927867622e-07,3.6073260090676724,1.0227021314205353,5
scgi_proxy,0.1,1.0,4,0.7205791701291665,2.808855659980916,0.5442038003208816,-0.061138627032017806,4.012500003398946,4.012500114309065,1.1091011842268017e-07,3.609983987179622,1.0228221120226852,5
agc,0.1,1.0,5,1.0137260188161705,3.9595189365019814,0.49345120782500074,0.04737849871277166,5.514074661855924,5.514074526139543,1.3571638035614342e-07,5.073089872543708,1.020076412507851,5
scgi_proxy,0.1,1.0,5,1.0144285923032408,3.9600301024875244,0.49345120782500074,0.04833926109375732,5.516249163709523,5.5162488605959314,3.0311359111578895e-07,5.074545296580705,1.0201200990762573,5
agc,0.1,1.0,6,1.0701448879133009,4.177490083964299,0.4846212373521136,-0.022524402959695763,5.7097318062700175,5.709731701475655,1.0479436252097685e-07,5.359518138002837,1.0213206838365902,5
scgi_proxy,0.1,1.0,6,1.0707366903839477,4.17785875245724,0.4846212373521136,-0.021360002895271606,5.71185667729803,5.711856846996164,1.6969813376732645e-07,5.361527923392974,1.0215167051417195,5
agc,0.1,1.0,7,1.224877068368823,4.811642938247913,0.526752882227022,-0.021348452941408132,6.5419244359023505,6.541924172633381,2.6326896929163013e-07,6.161655343148966,1.0207297145366978,5
scgi_proxy,0.1,1.0,7,1.2255225135683385,4.813274436645625,0.526752882227022,-0.022783375466437442,6.542766456974549,6.542766485232481,2.8257931994346563e-08,6.165775154345268,1.0210270696594304,5
agc,0.1,1.0,8,1.1496501674799218,4.505751023172488,0.5043874577514778,0.015843598643803386,6.175632247047691,6.175632520579754,2.7353206277780373e-07,5.778588505113921,1.0217822414906874,5
scgi_proxy,0.1,1.0,8,1.150926611271494,4.50579467484766,0.5043874577514778,0.01655886647833074,6.177667610348962,6.177668054332004,4.439830423308422e-07,5.780921686403839,1.0219562523947319,5
agc,0.1,1.0,9,0.93569842806251,3.663736579887148,0.5066149518944131,0.00859294112401554,5.114642900968087,5.114643105606058,2.0463797145708895e-07,4.695205199949642,1.020822164425512,5
scgi_proxy,0.1,1.0,9,0.9376948159733164,3.664600391101285,0.5066149518944131,0.00791207831698916,5.116822237286003,5.1168223259053764,8.861937317306001e-08,4.698842459330928,1.0209780659241317,5
agc,0.1,3.0,0,0.7796415278902689,3.1248687578409924,0.4923020115030484,-0.05650788135089746,4.340304415883413,4.340304538717779,1.228343666781484e-07,3.967369241001884,1.016099062538095,5
scgi_proxy,0.1,3.0,0,0.7797947393340585,3.1264851833257925,0.4923020115030484,-0.05571515127664359,4.342866782886256,4.342866758881344,2.4004911836073006e-08,3.968612581676166,1.0159570384740557,5
agc,0.1,3.0,1,0.7867448620782691,3.112463591153216,0.4980248860946312,0.08526798189469592,4.482501321220813,4.482501726376695,4.0515588217715504e-07,3.9535512550013694,1.0139368803750022,5
scgi_proxy,0.1,3.0,1,0.7878923967081066,3.1131202870509673,0.4980248860946312,0.08449961392317816,4.483537183776884,4.483537104201063,7.957582059958668e-08,3.9555712827230014,1.0139857527741627,5
agc,0.1,3.0,2,0.890835380947668,3.5585236433829546,0.47856935164185194,-0.012219461877924142,4.91570891409455,4.9157087721111274,1.4198342235260952e-07,4.5204593561388,1.0159799043905822,5
scgi_proxy,0.1,3.0,2,0.8926966464353834,3.561540216498128,0.47856935164185194,-0.012056487481586197,4.920749727093777,4.920749836686669,1.095928920946676e-07,4.523711053674466,1.0155973274163064,5
agc,0.1,3.0,3,0.8581090638739354,3.4425183337681955,0.5095086583081527,-0.021037932313796626,4.789098123636487,4.789097944861011,1.7877547620059886e-07,4.36561071228014,1.0151101940785747,5
scgi_proxy,0.1,3.0,3,0.858625106865949,3.4467720221969196,0.5095086583081527,-0.01980843658524117,4.79509735078578,4.795097101537843,2.4924793695646486e-07,4.368653650341748,1.0146923778185006,5
agc,0.1,3.0,4,0.7199350143676081,2.845578659469942,0.5442038003208816,-0.06536845893902635,4.044349015219406,4.044348635653419,3.795659866412393e-07,3.623585492485943,1.0162870834220896,5
scgi_proxy,0.1,3.0,4,0.7209481848074479,2.8486840645979807,0.5442038003208816,-0.06468401969734534,4.0491520300289645,4.049152295526811,2.6549784681861865e-07,3.626239372831102,1.0158579706453241,5
agc,0.1,3.0,5,1.0118756164643878,4.014388951023808,0.49345120782500074,0.05394540191896113,5.573661177232158,5.573661768617958,5.913857998862682e-07,5.09409791606679,1.0134957775635938,5
scgi_proxy,0.1,3.0,5,1.014004373059303,4.017069895489364,0.49345120782500074,0.05513951012854493,5.5796649865022125,5.579664971349387,1.5152825660891267e-08,5.096474372763086,1.0129992325144677,5
agc,0.1,3.0,6,1.0680659472096705,4.233760791374407,0.4846212373521136,-0.02836404110747985,5.758083934828711,5.758083984969448,5.0140736895798454e-08,5.381684215803959,1.0150622570591976,5
scgi_proxy,0.1,3.0,6,1.0697624184208103,4.23666766257395,0.4846212373521136,-0.026905049484239035,5.764146268862635,5.764146702246417,4.333837821945963e-07,5.384596223281455,1.0147304574061289,5
agc,0.1,3.0,7,1.2251520308021804,4.875653682579024,0.526752882227022,-0.020424320647137034,6.60713427496109,6.607134664952561,3.899914711169572e-07,6.190494170199659,1.0147010839276092,5
scgi_proxy,0.1,3.0,7,1.2268155135920278,4.879859026751479,0.526752882227022,-0.021654631708943505,6.611772790861585,6.6117730338530665,2.4299148115858316e-07,6.195153799048479,1.014488942896897,5
agc,0.1,3.0,8,1.1504992231290145,4.566309527826503,0.5043874577514778,0.01092882542762903,6.232125034134624,6.232125263255116,2.291204923565715e-07,5.803995337548498,1.0152509188939385,5
scgi_proxy,0.1,3.0,8,1.1531698924220928,4.568311687341901,0.5043874577514778,0.01118876497846916,6.237057802493942,6.237057654930673,1.4756326827125577e-07,5.8072434351324995,1.0149894488294486,5
agc,0.1,3.0,9,0.9365333638205758,3.713361712360163,0.5066149518944131,0.022818924769428504,5.17932895284458,5.179329060932391,1.0808781070181794e-07,4.716793365229414,1.0143870534609187,5
scgi_proxy,0.1,3.0,9,0.93877384525785,3.7158642278088134,0.5066149518944131,0.022574568742561446,5.183827593703638,5.183827701941511,1.0823787288671838e-07,4.720165838668043,1.0140779507606716,5
agc,0.1,10.0,0,0.7807682338240629,3.1286663875201537,0.4923020115030484,-0.058172109723382916,4.343564523123882,4.343564531241412,8.117530647666626e-09,3.9675917023727014,1.014876084820799,5
scgi_proxy,0.1,10.0,0,0.7809942594608438,3.130603268642412,0.4923020115030484,-0.0573123652200318,4.346587174386273,4.346587007344434,1.6704183902760406e-07,3.969009468730636,1.0146773639708324,5
agc,0.1,10.0,1,0.786710983934103,3.116068904224089,0.4980248860946312,0.08809444310429142,4.488899217357115,4.488899404886472,1.8752935648791436e-07,3.95313672392926,1.012902812152912,5
scgi_proxy,0.1,10.0,1,0.7880763897629303,3.117007277561603,0.4980248860946312,0.08736004058312831,4.490468594002293,4.49046840608045,1.8792184253157984e-07,3.9554698530674792,1.0129027160581854,5
agc,0.1,10.0,2,0.8921604454071216,3.5629219772792498,0.47856935164185194,-0.009964047641073254,4.92368772668715,4.923687488073567,2.3861358311449976e-07,4.521021053152313,1.0148007655549012,5
scgi_proxy,0.1,10.0,2,0.8940718415430284,3.5662646913006193,0.47856935164185194,-0.009803966619565696,4.929101917865934,4.929102034736949,1.1687101508783826e-07,4.524364438572292,1.014354949510463,5
agc,0.1,10.0,3,0.859319470927713,3.4461562179257155,0.5095086583081527,-0.017908567381187523,4.7970757797803945,4.797076037372533,2.5759213873044473e-07,4.366133353618481,1.0140884931535186,5
scgi_proxy,0.1,10.0,3,0.8597842735918596,3.450781265737163,0.5095086583081527,-0.016681430635107398,4.803392767002068,4.803392709432432,5.756963616931898e-08,4.3692964794840945,1.0136248804522792,5
agc,0.1,10.0,4,0.7208642409949346,2.84849156201531,0.5442038003208816,-0.06614077350541307,4.047418829825713,4.04741891779849,8.797277661898306e-08,3.623795861872222,1.0152520684029496,5
scgi_proxy,0.1,10.0,4,0.7219387658891769,2.8519539627731674,0.5442038003208816,-0.06539330667903165,4.052703222304194,4.052703444172176,2.2186798176448974e-07,3.6265472545950006,1.0147331019508143,5
agc,0.1,10.0,5,1.012730769265049,4.019107985030765,0.49345120782500074,0.05431751049316,5.579607472613976,5.579607122976289,3.4963768680285057e-07,5.093850264529428,1.0123238269868393,5
scgi_proxy,0.1,10.0,5,1.0150473133681186,4.022234082945405,0.49345120782500074,0.05553411761894212,5.586266721757466,5.586266622634243,9.912322340710489e-08,5.096520338900918,1.0117601019134541,5
agc,0.1,10.0,6,1.0690383916249095,4.238208490316183,0.4846212373521136,-0.030071442820901684,5.761796676472305,5.761796571580865,1.0489144042225007e-07,5.381450521830757,1.013981569265631,5
scgi_proxy,0.1,10.0,6,1.0708912145110716,4.241653207801931,0.4846212373521136,-0.02856479970060619,5.7686008599645096,5.768601169128662,3.09164152056951e-07,5.384664801996272,1.0135754873654064,5
agc,0.1,10.0,7,1.2266991954281086,4.880702797799891,0.526752882227022,-0.02096422677413676,6.613190648680885,6.613190905465506,2.5678462023392967e-07,6.190977732722509,1.0136843357596534,5
scgi_proxy,0.1,10.0,7,1.2284685169883633,4.885456193174671,0.526752882227022,-0.022138056904786686,6.6185395354852705,6.618539344812947,1.9067232326364092e-07,6.195867765009836,1.013402692825214,5
agc,0.1,10.0,8,1.15175048707853,4.5712027351992335,0.5043874577514778,0.009916523746315933,6.237257203775558,6.23725710083451,1.0294104768604484e-07,5.803961235007487,1.0141549318303675,5
scgi_proxy,0.1,10.0,8,1.154596507129371,4.57365501163136,0.5043874577514778,0.01011491052283702,6.242753887035047,6.242753862225433,2.4809613918819196e-08,5.807521037257223,1.0138383446042607,5
agc,0.1,10.0,9,0.9377640928744128,3.7172297761823416,0.5066149518944131,0.02406861758790996,5.185677438539077,5.185677681303906,2.427648286840167e-07,4.717063287076264,1.01333394194826,5
scgi_proxy,0.1,10.0,9,0.9399933381989687,3.7200982094708785,0.5066149518944131,0.02390100320498541,5.190607502769246,5.19060768114084,1.783715939396302e-07,4.720516166620499,1.0129664016967361,5
agc,0.15,0.001,0,0.036188577325031744,0.12543119813935,0.4923020115030484,-0.006396275556715481,0.6475255114107148,0.64752542933029,8.208042479029842e-08,0.1651251863830701,1.0216892450729886,5
scgi_proxy,0.15,0.001,0,0.03598566092010278,0.12526050956581786,0.4923020115030484,-0.0064398414814967045,0.6471083405074725,0.6471082177619586,1.227455138641531e-07,0.1648746573292226,1.0225027784062555,5
agc,0.15,0.001,1,0.0347375460588891,0.1250591287394982,0.4980248860946312,-0.016191443045491003,0.6416301178475277,0.64163010921219,8.635337667151077e-09,0.16324016825072893,1.0215492184470436,5
scgi_proxy,0.15,0.001,1,0.034504652501017724,0.12480368044602878,0.4980248860946312,-0.016126095967814752,0.6412071230738631,0.6412071268403448,3.766481682099254e-09,0.16286877789717966,1.0223493955668763,5
agc,0.15,0.001,2,0.043047753135843574,0.1433212725123117,0.47856935164185194,-0.008863661811091559,0.6560747154789157,0.6560747430713745,2.759245876227112e-08,0.19076378629170226,1.0235809605607094,5
scgi_proxy,0.15,0.001,2,0.04290904255924244,0.14313951867574018,0.47856935164185194,-0.0087998298363983,0.6558180830404362,0.6558180539793087,2.9061127504448336e-08,0.19049066905052242,1.0238760664745445,5
agc,0.15,0.001,3,0.04511205700456232,0.1379840360193987,0.5095086583081527,-0.012703192904814883,0.6799015584272989,0.679901533967907,2.4459391956277443e-08,0.18774584383836174,1.0253951394462155,5
scgi_proxy,0.15,0.001,3,0.04448628632879368,0.13767048695792297,0.5095086583081527,-0.011683094374581697,0.6799823372202877,0.6799823145504608,2.266982690457553e-08,0.18696141529987584,1.0263764115188658,5
agc,0.15,0.001,4,0.03547568621182501,0.1144414489862523,0.5442038003208816,-0.011921707230365376,0.6821992282885937,0.6821992764929401,4.82043464034021e-08,0.15410710751971105,1.0279485885058952,5
scgi_proxy,0.15,0.001,4,0.03525968660248752,0.11436769888829282,0.5442038003208816,-0.011539243342222645,0.6822919424694392,0.6822919553698193,1.2900380097491393e-08,0.1538733658590276,1.0283770270684098,5
agc,0.15,0.001,5,0.04839611817465716,0.16091047596136196,0.49345120782500074,-0.026396585604205436,0.6763612163568145,0.6763611774244792,3.893233524454587e-08,0.21412597778983886,1.0230254745375476,5
scgi_proxy,0.15,0.001,5,0.048186916302316016,0.1608428033209228,0.49345120782500074,-0.025994653516281607,0.6764862739319579,0.6764862274607428,4.6471215098264906e-08,0.21384248008282028,1.0230242879732898,5
agc,0.15,0.001,6,0.050971599968914934,0.16999684230486442,0.4846212373521136,-0.013340432768652183,0.6922492468572409,0.6922493482320257,1.0137478478888795e-07,0.22563017095743682,1.0210968074702793,5
scgi_proxy,0.15,0.001,6,0.05080163717437923,0.16984064342215952,0.4846212373521136,-0.012984176348475368,0.692279341600177,0.6922793021226759,3.947750115695925e-08,0.2253033558232525,1.0211250319481464,5
agc,0.15,0.001,7,0.05815171948049262,0.19597249907917633,0.526752882227022,-0.024430776796269895,0.7564463239904212,0.7564463062617762,1.772864499649529e-08,0.2601942760761675,1.023886182713724,5
scgi_proxy,0.15,0.001,7,0.05784273264156334,0.19554762873471435,0.526752882227022,-0.02419929599189105,0.7559439476114087,0.7559439573638307,9.75242198109072e-09,0.25968512845660274,1.0248421725520076,5
agc,0.15,0.001,8,0.05541601034466694,0.18357748737125223,0.5043874577514778,-0.019801202447736754,0.7235797530196603,0.7235798031997043,5.01800440089184e-08,0.24404272860520249,1.0211270638638257,5
scgi_proxy,0.15,0.001,8,0.05521343736456332,0.183428399812878,0.5043874577514778,-0.01948990200760575,0.7235393929213134,0.7235394611279936,6.820668019269505e-08,0.24379309376910738,1.0215857229922172,5
agc,0.15,0.001,9,0.04755404512440097,0.14905519533265782,0.5066149518944131,-0.010736729996402277,0.6924874623550694,0.6924873961705016,6.618456782625515e-08,0.2004275165184942,1.0194206338041845,5
scgi_proxy,0.15,0.001,9,0.04745548938231369,0.1488480546884918,0.5066149518944131,-0.010627915518243604,0.692290580446975,0.6922905406170872,3.9829887832354416e-08,0.20012447601528918,1.0194644063232272,5
agc,0.15,0.003,0,0.10367749514334744,0.37642824075018505,0.4923020115030484,-0.004723692818873077,0.9676840545777079,0.9676839949342757,5.964343219311274e-08,0.4900227609864577,1.020655918793531,5
scgi_proxy,0.15,0.003,0,0.10282639813190593,0.37501704003777253,0.4923020115030484,-0.004972374801292491,0.9651730748714344,0.9651730388383738,3.603306064636769e-08,0.4884310545132334,1.0221570822110888,5
agc,0.15,0.003,1,0.10095812134385285,0.3753347478736963,0.4980248860946312,-0.02151968553863687,0.9527980697735434,0.9527980596833447,1.0090198676593332e-08,0.48589734763337405,1.020165068672145,5
scgi_proxy,0.15,0.003,1,0.10007046313489755,0.37365994895929827,0.4980248860946312,-0.02151796982405868,0.9502373283647685,0.9502372303871203,9.797764821684041e-08,0.48407681741124403,1.0218402809971823,5
agc,0.15,0.003,2,0.12036780651172997,0.430135828096842,0.47856935164185194,-0.010607493643614673,1.0184654926068093,1.0184653839011957,1.0870561362175124e-07,0.5621826243852202,1.0212151002144652,5
scgi_proxy,0.15,0.003,2,0.11963213972080128,0.4286027248912018,0.47856935164185194,-0.010394149787368617,1.0164100664664864,1.0164100024969165,6.396956986343127e-08,0.5604406427197428,1.022263775793205,5
agc,0.15,0.003,3,0.12058687516927918,0.41415105751263676,0.5095086583081527,-0.014062214310191688,1.030184376679877,1.0301843489086935,2.7771183574998304e-08,0.5471942318294858,1.0232942127091988,5
scgi_proxy,0.15,0.003,3,0.11861929951180204,0.4122359216633254,0.5095086583081527,-0.011612714340375429,1.0287511651429049,1.028751244866846,7.972394122646165e-08,0.5441594751662802,1.0250619254750888,5
agc,0.15,0.003,4,0.09732099916269409,0.34342870591274005,0.5442038003208816,-0.011805169603845518,0.9731483357924704,0.9731481921080665,1.4368440393042192e-07,0.4513556010363269,1.0240633081287656,5
scgi_proxy,0.15,0.003,4,0.09666932741056365,0.34246036835978133,0.5442038003208816,-0.011409890353309879,0.9719236057379168,0.9719236291719744,2.3434057583315848e-08,0.4501596196436615,1.0251176906949262,5
agc,0.15,0.003,5,0.13676991659784427,0.4828324241815644,0.49345120782500074,-0.04047654321549133,1.072577005388918,1.0725770603742781,5.4985360042891784e-08,0.6333230645390747,1.022144402718696,5
scgi_proxy,0.15,0.003,5,0.13610771730154478,0.4815486290655977,0.49345120782500074,-0.03998479087054004,1.0711227633216032,1.071122769695244,6.373640726309304e-09,0.6317673966178632,1.0228461187741653,5
agc,0.15,0.003,6,0.14352894214777023,0.5102555483007151,0.4846212373521136,-0.01323269956643207,1.1251730282341668,1.1251730953727241,6.713855738027519e-08,0.6672109037891943,1.0205364512876387,5
scgi_proxy,0.15,0.003,6,0.14260266579920522,0.5084963651025588,0.4846212373521136,-0.012693270053469511,1.123026998200408,1.1230269593226434,3.887776456323877e-08,0.664987609999406,1.021330977990255,5
agc,0.15,0.003,7,0.1630044218974952,0.5881857917544148,0.526752882227022,-0.03122777974321153,1.2467153161357205,1.2467154378087608,1.2167304030974435e-07,0.7672486446922598,1.0213773166216873,5
scgi_proxy,0.15,0.003,7,0.16168507733453685,0.5855677938984909,0.526752882227022,-0.030643899639813406,1.2433618538202365,1.243361944781631,9.096139463871111e-08,0.7644832665363778,1.0230583193008258,5
agc,0.15,0.003,8,0.1559822601152072,0.5509352173397837,0.5043874577514778,-0.024331615779592617,1.1869733194268757,1.1869734039397435,8.451286781507861e-08,0.7214855709078921,1.0206079124049225,5
scgi_proxy,0.15,0.003,8,0.15523851920506893,0.5492097152232074,0.5043874577514778,-0.02376123250496352,1.1850744596747906,1.1850745120780068,5.240321621080568e-08,0.7198096747564148,1.0218063437132547,5
agc,0.15,0.003,9,0.12945582782484805,0.44731179451984115,0.5066149518944131,-0.009961515829911288,1.073421058409191,1.0734210553657908,3.04340019852134e-09,0.5887119666710452,1.0207091103307768,5
scgi_proxy,0.15,0.003,9,0.12903135315048783,0.4456298878115417,0.5066149518944131,-0.010288942133988148,1.0709872507224547,1.0709872855980809,3.487562616477646e-08,0.5869643656453776,1.0214093518169967,5
agc,0.15,0.01,0,0.3335445568162447,1.2287461967667603,0.4923020115030484,-0.0015332810319420719,2.053059484054111,2.053059283438114,2.0061599714793488e-07,1.590965429594735,1.0183542506066598,5
scgi_proxy,0.15,0.01,0,0.3322525435319582,1.217992575324576,0.4923020115030484,-0.0027640807488889855,2.0397830496106937,2.0397827406522397,3.0895845393175136e-07,1.581898462778052,1.0204182832356636,5
agc,0.15,0.01,1,0.328138042367884,1.2250756047432667,0.4980248860946312,-0.025346045271739337,2.0258924879340428,2.02589234331302,1.4462102271295407e-07,1.5803241333799039,1.017454447634539,5
scgi_proxy,0.15,0.01,1,0.3267298482314391,1.2136906409529038,0.4980248860946312,-0.026022452386278472,2.0124229228926955,2.012422768486655,1.5440604039795858e-07,1.57103768808729,1.0198758709832267,5
