estimator,sigma_a,rho,seed,object,S1_true,S1_hat,gamma,gamma_minus_1_sq,min_pair_sum,n_denominator_clipped,delta_mean,delta_second_moment,rel_mse_raw,rel_mse_aligned,coefficient_risk_raw,risk_f7_component,risk_gauge_component,risk_normalization_increment_cross,risk_decomposition_sum,risk_decomposition_abs_error,coefficient_identity_max_abs_over_S1
median_pair_sum,0.15,0.01,2,2,145.70348731148988,147.23262786865234,1.0104948796036255,0.00011014249789459444,101.0831184387207,0,-0.00012569586197358755,0.00047760597204736,0.03565204998664945,0.033772701377251836,0.035652067171577984,0.035576646454379066,0.00011014249789459444,-3.472947322536858e-05,0.035652059479048294,7.692529692102416e-09,2.3534385804710767e-07
true_s1,0.15,0.01,2,3,165.0899476800114,165.0899476800114,1.0,0.0,114.40298080444336,0,-0.00012569586197358755,0.00047760597204736,0.03350614721164533,0.032888775132432484,0.033506147599565134,0.033506147902683414,0.0,-0.0,0.033506147902683414,3.0311828047580036e-10,9.176802997828278e-08
median_pair_sum,0.15,0.01,2,3,165.0899476800114,166.7186508178711,1.0098655500274103,9.732907734333531e-05,114.40298080444336,0,-0.00012569586197358755,0.00047760597204736,0.03409940653836349,0.032888771256691096,0.03409940593754878,0.03417052218186358,9.732907734333531e-05,-0.0001684483360248368,0.03409940292318208,3.0143667009371617e-09,1.2126054440507824e-07
true_s1,0.15,0.01,2,4,92.1666671433486,92.1666671433486,1.0,0.0,63.94113540649414,0,-0.00012569586197358755,0.00047760597204736,0.027798725634014154,0.02709247693470358,0.02779873070517336,0.02779873022807944,0.0,-0.0,0.02779873022807944,4.770939199261193e-10,5.2562248095698336e-08
median_pair_sum,0.15,0.01,2,4,92.1666671433486,93.1356201171875,1.010513052103011,0.00011052426452062425,63.94113540649414,0,-0.00012569586197358755,0.00047760597204736,0.02847813410590855,0.027092477836415402,0.028478138806689153,0.0283863016608632,0.00011052426452062425,-1.8690081970232098e-05,0.028478135843413594,2.9632755607176956e-09,1.1559633442102812e-07
true_s1,0.15,0.01,2,5,197.74866265058517,197.74866265058517,1.0,0.0,137.15177154541016,0,-0.00012569586197358755,0.00047760597204736,0.039263654047744845,0.037996641294338676,0.039263667116757044,0.03926366329600527,0.0,-0.0,0.03926366329600527,3.820751770522435e-09,2.3037206306251165e-07
median_pair_sum,0.15,0.01,2,5,197.74866265058517,199.82335662841797,1.0104915702084858,0.00011007304543958656,137.15177154541016,0,-0.00012569586197358755,0.00047760597204736,0.04013655565330059,0.037996656529919216,0.04013654675436547,0.04009186012722415,0.00011007304543958656,-6.539448579229805e-05,0.040136538686871434,8.067494031648546e-09,8.851901819207991e-08
true_s1,0.15,0.01,2,6,217.80729159526527,217.80729159526527,1.0,0.0,150.93356323242188,0,-0.00012569586197358755,0.00047760597204736,0.04131140988951747,0.04003796008294168,0.04131140819227411,0.041311400205321994,0.0,-0.0,0.041311400205321994,7.986952113570034e-09,6.923232915458277e-08
median_pair_sum,0.15,0.01,2,6,217.80729159526527,220.10935974121094,1.010569288700506,0.00011170986363464374,150.93356323242188,0,-0.00012569586197358755,0.00047760597204736,0.042192599831179046,0.040037969870920856,0.04219259971981818,0.042189279326989876,0.00011170986363464374,-0.00010839583245069432,0.042192593358173824,6.361644356293232e-09,9.38942894879976e-08
true_s1,0.15,0.01,2,7,229.46783746033907,229.46783746033907,1.0,0.0,159.12786865234375,0,-0.00012569586197358755,0.00047760597204736,0.04760554009283802,0.0457518105770673,0.04760552882824213,0.04760552740993007,0.0,-0.0,0.04760552740993007,1.4183120580768538e-09,5.0941868301089e-08
median_pair_sum,0.15,0.01,2,7,229.46783746033907,231.87462615966797,1.0104885666155496,0.00011001002964882251,159.12786865234375,0,-0.00012569586197358755,0.00047760597204736,0.04864113056838019,0.04575181719563771,0.04864111815409428,0.048609391986426734,0.00011001002964882251,-7.82895319203063e-05,0.04864111248415525,5.669939033052193e-09,5.7867486124554316e-08
true_s1,0.15,0.01,2,8,208.90131407044828,208.90131407044828,1.0,0.0,144.81685638427734,0,-0.00012569586197358755,0.00047760597204736,0.04473320328133029,0.04264056386851314,0.04473321679534588,0.04473320728249101,0.0,0.0,0.04473320728249101,9.512854871884802e-09,7.270983590811398e-08
median_pair_sum,0.15,0.01,2,8,208.90131407044828,211.09766387939453,1.0105138151893367,0.00011054030983552701,144.81685638427734,0,-0.00012569586197358755,0.00047760597204736,0.045834330577188956,0.04264055342523102,0.045834352852585476,0.04567878545347276,0.00011054030983552701,4.502509771642116e-05,0.045834350861024706,1.991560769217752e-09,5.826094447472488e-08
true_s1,0.15,0.01,2,9,157.6987950624898,157.6987950624898,1.0,0.0,109.44395446777344,0,-0.00012569586197358755,0.00047760597204736,0.036279358865041085,0.035020917442977056,0.03627934693955995,0.03627935089949328,0.0,-0.0,0.03627935089949328,3.959933332631227e-09,9.5710076829082e-08
median_pair_sum,0.15,0.01,2,9,157.6987950624898,159.35408782958984,1.010496546701223,0.00011017749265095585,109.44395446777344,0,-0.00012569586197358755,0.00047760597204736,0.03715147391138468,0.03502090086998797,0.037151473543805505,0.03704496386942357,0.00011017749265095585,-3.6712101767255288e-06,0.0371514701518978,3.3919077065485244e-09,1.6789679920917232e-07
true_s1,0.15,0.01,3,0,148.97826256789267,148.97826256789267,1.0,0.0,107.30594253540039,0,0.0002776454629172865,0.00044913775276807065,0.02860489642559021,0.028070102006326914,0.028604884315539193,0.028604886241795136,0.0,-0.0,0.028604886241795136,1.9262559429467085e-09,2.274865167030788e-07
median_pair_sum,0.15,0.01,3,0,148.97826256789267,145.32032775878906,0.9754465198744239,0.0006028733862770616,107.30594253540039,0,0.0002776454629172865,0.00044913775276807065,0.028072806826232498,0.028070088981120133,0.028072808496149924,0.02721743235476323,0.0006028733862770616,0.00025250108455146194,0.028072806825591753,1.6705581718846375e-09,9.357769826886703e-08
true_s1,0.15,0.01,3,1,144.4302321523428,144.4302321523428,1.0,0.0,104.02985763549805,0,0.0002776454629172865,0.00044913775276807065,0.028421494930264128,0.027936851322104186,0.028421491816012626,0.02842149135832373,0.0,-0.0,0.02842149135832373,4.5768889719854933e-10,5.616239282743444e-08
median_pair_sum,0.15,0.01,3,1,144.4302321523428,140.85064697265625,0.9752158178634591,0.000614255684177232,104.02985763549805,0,0.0002776454629172865,0.00044913775276807065,0.02794565781572122,0.027936856646593955,0.027945644491894718,0.027030142584109736,0.000614255684177232,0.0003012482005439985,0.027945646468830968,1.9769362487646013e-09,6.350806578982851e-08
true_s1,0.15,0.01,3,2,145.70348731148988,145.70348731148988,1.0,0.0,104.94500732421875,0,0.0002776454629172865,0.00044913775276807065,0.03270498652138259,0.03167626171887416,0.03270498585933335,0.0327049825786918,0.0,-0.0,0.0327049825786918,3.280641550085228e-09,2.0989219790588682e-07
median_pair_sum,0.15,0.01,3,2,145.70348731148988,142.15355682373047,0.9756359264060012,0.0005936080820937913,104.94500732421875,0,0.0002776454629172865,0.00044913775276807065,0.031729795242086786,0.03167625335963674,0.031729797866559314,0.031130743315799854,0.0005936080820937913,5.45034016647254e-06,0.03172980173806012,3.871500803344294e-09,2.3102999418202617e-07
true_s1,0.15,0.01,3,3,165.0899476800114,165.0899476800114,1.0,0.0,118.90770721435547,0,0.0002776454629172865,0.00044913775276807065,0.031487704755344195,0.030599687404799646,0.03148769423970791,0.031487691079610525,0.0,-0.0,0.031487691079610525,3.1600973851575453e-09,9.26086463418896e-08
median_pair_sum,0.15,0.01,3,3,165.0899476800114,161.06011199951172,0.9755900602239539,0.0005958451598701979,118.90770721435547,0,0.0002776454629172865,0.00044913775276807065,0.03062506987418745,0.03059968155004954,0.030625065150514188,0.029969227582055724,0.0005958451598701979,5.999116635823594e-05,0.030625063908284157,1.2422300298530072e-09,1.1953349830734124e-07
true_s1,0.15,0.01,3,4,92.1666671433486,92.1666671433486,1.0,0.0,66.3841781616211,0,0.0002776454629172865,0.00044913775276807065,0.02609525772756595,0.025139406955685374,0.026095243763808684,0.02609524727602456,0.0,0.0,0.02609524727602456,3.512215875772773e-09,5.167277207280678e-08
median_pair_sum,0.15,0.01,3,4,92.1666671433486,89.9154281616211,0.9755742607224137,0.0005966167392566215,66.3841781616211,0,0.0002776454629172865,0.00044913775276807065,0.025175929824954094,0.025139388938662372,0.025175934785503413,0.024836024724667838,0.0005966167392566215,-0.0002567051745633096,0.02517593628936115,1.503857736961673e-09,5.3914404632760914e-08
true_s1,0.15,0.01,3,5,197.74866265058517,197.74866265058517,1.0,0.0,142.43310546875,0,0.0002776454629172865,0.00044913775276807065,0.036870826017777414,0.035566243468988394,0.03687083054393866,0.0368708379143351,0.0,-0.0,0.0368708379143351,7.370396438999283e-09,1.546323172846071e-07
median_pair_sum,0.15,0.01,3,5,197.74866265058517,192.98665618896484,0.9759188942276964,0.0005798996552168739,142.43310546875,0,0.0002776454629172865,0.00044913775276807065,0.035700814701956095,0.035566248053868994,0.0357008161245367,0.03511643820507204,0.0005798996552168739,4.48045617847957e-06,0.035700818316467396,2.191930699195107e-09,8.555897617246942e-08
true_s1,0.15,0.01,3,6,217.80729159526527,217.80729159526527,1.0,0.0,156.8777618408203,0,0.0002776454629172865,0.00044913775276807065,0.03886814776882836,0.03792377919004119,0.03886814124297185,0.03886813743707447,0.0,-0.0,0.03886813743707447,3.805897381969903e-09,7.028332568886402e-08
median_pair_sum,0.15,0.01,3,6,217.80729159526527,212.51806640625,0.9757160325061852,0.0005897110772406531,156.8777618408203,0,0.0002776454629172865,0.00044913775276807065,0.03796178376940624,0.03792377336330669,0.03796178081332801,0.03700331323613874,0.0005897110772406531,0.00036875345318419404,0.037961777766563586,3.0467644189903845e-09,9.168146852343182e-08
true_s1,0.15,0.01,3,7,229.46783746033907,229.46783746033907,1.0,0.0,165.2802734375,0,0.0002776454629172865,0.00044913775276807065,0.044728415291090874,0.04230349443170997,0.04472841006682835,0.044728415589505965,0.0,0.0,0.044728415589505965,5.5226776138339595e-09,5.711733119258627e-08
median_pair_sum,0.15,0.01,3,7,229.46783746033907,223.90130615234375,0.9757415620001324,0.0005884718141934203,165.2802734375,0,0.0002776454629172865,0.00044913775276807065,0.04289440715876449,0.04230347290634778,0.042894426731619,0.042584654008553234,0.0005884718141934203,-0.00027869741307112576,0.04289442840967553,1.6780565277162846e-09,5.424535436744911e-08
true_s1,0.15,0.01,3,8,208.90131407044828,208.90131407044828,1.0,0.0,150.46532440185547,0,0.0002776454629172865,0.00044913775276807065,0.04201464817164128,0.04101949717795158,0.04201463997263546,0.04201463973734136,0.0,-0.0,0.04201463973734136,2.352940967065287e-10,1.132602390689962e-07
median_pair_sum,0.15,0.01,3,8,208.90131407044828,203.74669647216797,0.9753251068753832,0.000608850350711261,150.46532440185547,0,0.0002776454629172865,0.00044913775276807065,0.04106312744737526,0.041019512915638,0.04106310097060998,0.0399668068751041,0.000608850350711261,0.00048744545878180116,0.04106310268459716,1.7139871835193665e-09,5.9555673661872775e-08
true_s1,0.15,0.01,3,9,157.6987950624898,157.6987950624898,1.0,0.0,113.58282470703125,0,0.0002776454629172865,0.00044913775276807065,0.034092633338423384,0.03288693825212755,0.034092629328061196,0.03409262953118914,0.0,0.0,0.03409262953118914,2.031279450198653e-10,9.704797777007576e-08
median_pair_sum,0.15,0.01,3,9,157.6987950624898,153.87722778320312,0.9757666678570858,0.0005872543867488001,113.58282470703125,0,0.0002776454629172865,0.00044913775276807065,0.03298794452092849,0.03288693852662821,0.03298793935981179,0.032460294547327864,0.0005872543867488001,-5.9607971298912414e-05,0.032987940962777754,1.6029659596415008e-09,1.167150388803494e-07
true_s1,0.15,0.01,4,0,148.97826256789267,148.97826256789267,1.0,0.0,106.58696365356445,0,0.00030606216966738297,0.00045769755509030816,0.029160358069833227,0.0278888771921383,0.02916035668964576,0.029160356577633127,0.0,0.0,0.029160356577633127,1.1201263180882215e-10,1.0121245041095446e-07
median_pair_sum,0.15,0.01,4,0,148.97826256789267,144.73633575439453,0.9715265385675645,0.0008107380059443893,106.58696365356445,0,0.00030606216966738297,0.00045769755509030816,0.027932044605400688,0.02788889438611912,0.02793203207586809,0.0275234054102389,0.0008107380059443893,-0.0004021141577940217,0.027932029258389265,2.817478821808602e-09,1.081821881685274e-07
true_s1,0.15,0.01,4,1,144.4302321523428,144.4302321523428,1.0,0.0,103.33657455444336,0,0.00030606216966738297,0.00045769755509030816,0.029028229204670037,0.02826831024052479,0.029028237237017848,0.0290282340322328,0.0,-0.0,0.0290282340322328,3.2047850484495655e-09,5.5349844651239944e-08
median_pair_sum,0.15,0.01,4,1,144.4302321523428,140.31520080566406,0.9715085180896319,0.0008117645414488327,103.33657455444336,0,0.00030606216966738297,0.00045769755509030816,0.028270032190563496,0.0282683298553654,0.028270014742703478,0.027397683313682458,0.0008117645414488327,6.0567198097339684e-05,0.02827001505322863,3.1052515177536644e-10,5.3901782523571385e-08
true_s1,0.15,0.01,4,2,145.70348731148988,145.70348731148988,1.0,0.0,104.25971221923828,0,0.00030606216966738297,0.00045769755509030816,0.0333709995613473,0.03214809238698591,0.03337099842400562,0.033371003221680504,0.0,0.0,0.033371003221680504,4.7976748823730375e-09,2.0575507451206578e-07
median_pair_sum,0.15,0.01,4,2,145.70348731148988,141.55213928222656,0.9715082452323984,0.000811780089737147,104.25971221923828,0,0.00030606216966738297,0.00045769755509030816,0.032183391294993764,0.03214806394852186,0.03218341880248722,0.03149649625738849,0.000811780089737147,-0.0001248459821274621,0.032183430364998176,1.1562510955306395e-08,1.7389237497085854e-07
true_s1,0.15,0.01,4,3,165.0899476800114,165.0899476800114,1.0,0.0,118.12246322631836,0,0.00030606216966738297,0.00045769755509030816,0.03203539736593233,0.03089260496440123,0.032035402389520455,0.03203539573276114,0.0,0.0,0.03203539573276114,6.656759317380523e-09,9.091081176190528e-08
median_pair_sum,0.15,0.01,4,3,165.0899476800114,160.39645385742188,0.971570081107017,0.0008082602882615897,118.12246322631836,0,0.00030606216966738297,0.00045769755509030816,0.030916204243437346,0.03089261536210042,0.030916197119114985,0.030239761266176647,0.0008082602882615897,-0.00013182830831711932,0.030916193246121118,3.872993867157443e-09,7.136825170639713e-08
true_s1,0.15,0.01,4,4,92.1666671433486,92.1666671433486,1.0,0.0,65.9473705291748,0,0.00030606216966738297,0.00045769755509030816,0.02660129037219094,0.025941405480586165,0.02660128315976768,0.026601287594510335,0.0,-0.0,0.026601287594510335,4.434742652964507e-09,5.232039139742316e-08
median_pair_sum,0.15,0.01,4,4,92.1666671433486,89.52884292602539,0.9713798458913507,0.0008191132212028334,65.9473705291748,0,0.00030606216966738297,0.00045769755509030816,0.025952239940321975,0.025941392938309778,0.02595224693482522,0.025100411159993247,0.0008191132212028334,3.272515480617522e-05,0.025952249536002257,2.601177037023087e-09,5.348354962087569e-08
true_s1,0.15,0.01,4,5,197.74866265058517,197.74866265058517,1.0,0.0,141.49825286865234,0,0.00030606216966738297,0.00045769755509030816,0.037601659186248235,0.03631371049476627,0.03760166243440427,0.03760166006934297,0.0,-0.0,0.03760166006934297,2.3650612995806952e-09,1.5175862949862874e-07
median_pair_sum,0.15,0.01,4,5,197.74866265058517,192.1078872680664,0.9714750263950669,0.0008136741191621308,141.49825286865234,0,0.00030606216966738297,0.00045769755509030816,0.03636079303501343,0.03631370621715161,0.03636080488488256,0.03548708284501958,0.0008136741191621308,6.0042449908756774e-05,0.03636079941409047,5.47079209377684e-09,1.5936452478875244e-07
true_s1,0.15,0.01,4,6,217.80729159526527,217.80729159526527,1.0,0.0,155.84613800048828,0,0.00030606216966738297,0.00045769755509030816,0.039577723352601825,0.03759659232382674,0.03957773141442632,0.03957772985093108,0.0,0.0,0.03957772985093108,1.563495236056589e-09,5.19733174099064e-08
median_pair_sum,0.15,0.01,4,6,217.80729159526527,211.56884765625,0.9713579655973699,0.0008203661347214482,155.84613800048828,0,0.00030606216966738297,0.00045769755509030816,0.037825711341758064,0.03759659666242385,0.0378257156654509,0.0373430246802532,0.0008203661347214482,-0.0003376761904269643,0.03782571462454769,1.0409032112808358e-09,8.921002023760727e-08
true_s1,0.15,0.01,4,7,229.46783746033907,229.46783746033907,1.0,0.0,164.19972229003906,0,0.00030606216966738297,0.00045769755509030816,0.045607730103157385,0.04361794770136049,0.04560772929044136,0.04560773033927978,0.0,0.0,0.04560773033927978,1.0488384188933608e-09,7.274849091888174e-08
median_pair_sum,0.15,0.01,4,7,229.46783746033907,222.91970825195312,0.9714638474792019,0.0008143120006902522,164.19972229003906,0,0.00030606216966738297,0.00045769755509030816,0.04385595187026544,0.04361795451907174,0.043855951745826925,0.04304193096324106,0.0008143120006902522,-2.9413935403033214e-07,0.04385594882457728,2.9212496409372383e-09,7.221122502749699e-08
true_s1,0.15,0.01,4,8,208.90131407044828,208.90131407044828,1.0,0.0,149.47620391845703,0,0.00030606216966738297,0.00045769755509030816,0.04284144074871938,0.041067013571190136,0.042841442085412344,0.04284143900287316,0.0,0.0,0.04284143900287316,3.0825391822419945e-09,7.227645779233747e-08
median_pair_sum,0.15,0.01,4,8,208.90131407044828,202.9376983642578,0.9714524739457631,0.0008149612438173368,149.47620391845703,0,0.00030606216966738297,0.00045769755509030816,0.04123515240759287,0.04106702777691987,0.0412351301652934,0.040430318923018814,0.0008149612438173368,-1.014970433702449e-05,0.041235130462499124,2.972057274409429e-10,5.102971488907506e-08
true_s1,0.15,0.01,4,9,157.6987950624898,157.6987950624898,1.0,0.0,112.84054946899414,0,0.00030606216966738297,0.00045769755509030816,0.03475677218301029,0.03386786167048269,0.034756780467884545,0.034756776684600116,0.0,-0.0,0.034756776684600116,3.7832844287932765e-09,9.434575285377472e-08
median_pair_sum,0.15,0.01,4,9,157.6987950624898,153.1844940185547,0.9713739027482976,0.0008194534438639236,112.84054946899414,0,0.00030606216966738297,0.00045769755509030816,0.033868553550313846,0.033867874529703135,0.03386854750849143,0.03279535650589379,0.0008194534438639236,0.00025373668072569403,0.03386854663048341,8.78008020834594e-10,1.1356473335370997e-07
true_s1,0.15,0.03,0,0,148.97826256789267,148.97826256789267,1.0,0.0,100.72982025146484,0,0.0011532352068906898,0.0013402803834581226,0.08494196579223341,0.07802210759572702,0.08494193962936193,0.08494195521089769,0.0,0.0,0.08494195521089769,1.558153575609289e-08,1.0479842553374013e-07
median_pair_sum,0.15,0.03,0,0,148.97826256789267,147.80963134765625,0.9921556930515024,6.153315150224744e-05,100.72982025146484,0,0.0011532352068906898,0.0013402803834581226,0.08364726918422541,0.07802209104447598,0.0836472483079969,0.08361456041813695,6.153315150224744e-05,-2.8837678021339382e-05,0.08364725589161785,7.583620954981389e-09,6.173827480542033e-08
true_s1,0.15,0.03,0,1,144.4302321523428,144.4302321523428,1.0,0.0,97.64042663574219,0,0.0011532352068906898,0.0013402803834581226,0.08463509883853908,0.07781119754765951,0.08463512956708055,0.08463513255271485,0.0,0.0,0.08463513255271485,2.985634295349371e-09,5.7223038902579404e-08
median_pair_sum,0.15,0.03,0,1,144.4302321523428,143.29931640625,0.9921698128623104,6.131183061123918e-05,97.64042663574219,0,0.0011532352068906898,0.0013402803834581226,0.08335263066765822,0.0778112189062054,0.08335264052297627,0.08331490383500385,6.131183061123918e-05,-2.3567422687500195e-05,0.0833526482429276,7.719951327289296e-09,5.4676807773138185e-08
true_s1,0.15,0.03,0,2,145.70348731148988,145.70348731148988,1.0,0.0,98.52413177490234,0,0.0011532352068906898,0.0013402803834581226,0.09729872048774907,0.0884630925637537,0.09729874434173588,0.09729873712849378,0.0,0.0,0.09729873712849378,7.213242100845285e-09,2.16700790467632e-07
median_pair_sum,0.15,0.03,0,2,145.70348731148988,144.54373168945312,0.992040302923173,6.335677755484792e-05,98.52413177490234,0,0.0011532352068906898,0.0013402803834581226,0.09579908469816983,0.08846311500457152,0.09579909297641433,0.09575596471593716,6.335677755484792e-05,-2.0228391238245035e-05,0.09579909310225376,1.258394318890061e-10,1.884260440855651e-07
true_s1,0.15,0.03,0,3,165.0899476800114,165.0899476800114,1.0,0.0,111.62885284423828,0,0.0011532352068906898,0.0013402803834581226,0.0934980324274454,0.08447129824384039,0.09349805960027804,0.09349805828424287,0.0,0.0,0.09349805828424287,1.316035169729446e-09,9.540282549229204e-08
median_pair_sum,0.15,0.03,0,3,165.0899476800114,163.80382537841797,0.9922095662415117,6.069085814539435e-05,111.62885284423828,0,0.0011532352068906898,0.0013402803834581226,0.09200811050175436,0.08447130017490481,0.09200814447290578,0.09204695190241374,6.069085814539435e-05,-9.950440360209364e-05,0.09200813835695704,6.115948740503807e-09,1.2355493944715037e-07
true_s1,0.15,0.03,0,4,92.1666671433486,92.1666671433486,1.0,0.0,62.33795356750488,0,0.0011532352068906898,0.0013402803834581226,0.07758977626596011,0.0723037792892219,0.07758977213684613,0.07758977457627754,0.0,-0.0,0.07758977457627754,2.439431406875414e-09,5.996337045690458e-08
median_pair_sum,0.15,0.03,0,4,92.1666671433486,91.47270202636719,0.9924705412651834,5.6692748839305775e-05,62.33795356750488,0,0.0011532352068906898,0.0013402803834581226,0.07651647723784542,0.07230377775036871,0.07651647659631179,0.07642575534204848,5.6692748839305775e-05,3.4026599843233145e-05,0.07651647469073103,1.9055807678737503e-09,6.166046521059877e-08
true_s1,0.15,0.03,0,5,197.74866265058517,197.74866265058517,1.0,0.0,133.7093048095703,0,0.0011532352068906898,0.0013402803834581226,0.10966484978223809,0.09772422425952916,0.10966488925996834,0.10966489627821427,0.0,0.0,0.10966489627821427,7.0182459288581356e-09,1.593616346395288e-07
median_pair_sum,0.15,0.03,0,5,197.74866265058517,196.2033920288086,0.9921856835790237,6.106354112713981e-05,133.7093048095703,0,0.0011532352068906898,0.0013402803834581226,0.10792455315340115,0.09772423745314276,0.10792458798785538,0.10795768040553533,6.106354112713981e-05,-9.416249905419961e-05,0.10792458144760828,6.540247115164135e-09,1.6948306867644005e-07
true_s1,0.15,0.03,0,6,217.80729159526527,217.80729159526527,1.0,0.0,147.25013732910156,0,0.0011532352068906898,0.0013402803834581226,0.11554525994439276,0.10253694127268619,0.11554522612391144,0.1155452157220903,0.0,0.0,0.1155452157220903,1.040182114053767e-08,7.377680112234652e-08
median_pair_sum,0.15,0.03,0,6,217.80729159526527,216.07386779785156,0.9920414794898841,6.333804870993574e-05,147.25013732910156,0,0.0011532352068906898,0.0013402803834581226,0.11368970852076954,0.10253693367966218,0.11368970959992633,0.11371339619225186,6.333804870993574e-05,-8.702946949036702e-05,0.11368970477147143,4.828454900447296e-09,9.668113334482892e-08
true_s1,0.15,0.03,0,7,229.46783746033907,229.46783746033907,1.0,0.0,155.11969757080078,0,0.0011532352068906898,0.0013402803834581226,0.133042879743546,0.11751257974792982,0.1330428665241187,0.13304285903649465,0.0,-0.0,0.13304285903649465,7.48762404856329e-09,7.704267413890432e-08
median_pair_sum,0.15,0.03,0,7,229.46783746033907,227.67365264892578,0.9921811055036269,6.113511114541315e-05,155.11969757080078,0,0.0011532352068906898,0.0013402803834581226,0.1310384936822486,0.11751255265571155,0.1310385054413528,0.13097049646986456,6.113511114541315e-05,6.872081119838795e-06,0.13103850366212982,1.7792229795410248e-09,8.291462997973379e-08
true_s1,0.15,0.03,0,8,208.90131407044828,208.90131407044828,1.0,0.0,141.23711395263672,0,0.0011532352068906898,0.0013402803834581226,0.12489798203203281,0.11135683037194283,0.12489796655422733,0.12489796175591086,0.0,-0.0,0.12489796175591086,4.798316466381181e-09,1.310314984363806e-07
median_pair_sum,0.15,0.03,0,8,208.90131407044828,207.22640991210938,0.9919823187049265,6.42832133493718e-05,141.23711395263672,0,0.0011532352068906898,0.0013402803834581226,0.12299393365941531,0.11135682269767964,0.1229938995357859,0.12290320649470697,6.42832133493718e-05,2.6414131076607405e-05,0.12299390383913296,4.303347044483282e-09,1.4803395673691757e-07
true_s1,0.15,0.03,0,9,157.6987950624898,157.6987950624898,1.0,0.0,106.62725448608398,0,0.0011532352068906898,0.0013402803834581226,0.10134043935570745,0.09277521449844099,0.10134046734750916,0.1013404786695893,0.0,-0.0,0.1013404786695893,1.1322080134545942e-08,1.0149511331543847e-07
median_pair_sum,0.15,0.03,0,9,157.6987950624898,156.52452087402344,0.9925536895319901,5.544753958599412e-05,106.62725448608398,0,0.0011532352068906898,0.0013402803834581226,0.0999606558809421,0.09277524721932058,0.09996066998050493,0.099836872415491,5.544753958599412e-05,6.835677602877345e-05,0.09996067673110577,6.75060083421314e-09,1.2313701708106813e-07
true_s1,0.15,0.03,1,0,148.97826256789267,148.97826256789267,1.0,0.0,104.82957077026367,0,0.002005929054083688,0.0013910721784139762,0.0879558469486641,0.08248866467259679,0.08795584307477747,0.08795585475011437,0.0,-0.0,0.08795585475011437,1.1675336905603295e-08,1.0681803297764791e-07
median_pair_sum,0.15,0.03,1,0,148.97826256789267,146.92051696777344,0.9861876117720095,0.00019078206856072968,104.82957077026367,0,0.002005929054083688,0.0013910721784139762,0.08605140025519124,0.08248865633308289,0.08605140289642943,0.08554287432455898,0.00019078206856072968,0.0003177512388551148,0.08605140763197483,4.735545396517948e-09,6.335861442462938e-08
true_s1,0.15,0.03,1,1,144.4302321523428,144.4302321523428,1.0,0.0,101.61689376831055,0,0.002005929054083688,0.0013910721784139762,0.08749429072873521,0.08070882554500904,0.08749430780358572,0.08749431520901282,0.0,-0.0,0.08749431520901282,7.405427104867357e-09,1.0570730806676183e-07
median_pair_sum,0.15,0.03,1,1,144.4302321523428,142.428466796875,0.9861402607637135,0.00019209237169785873,101.61689376831055,0,0.002005929054083688,0.0013910721784139762,0.08532517158779193,0.08070885492637822,0.08532516499637456,0.08508582541262266,0.00019209237169785873,4.7260978975861326e-05,0.08532517876329639,1.3766921820938772e-08,7.775967923384187e-08
true_s1,0.15,0.03,1,2,145.70348731148988,145.70348731148988,1.0,0.0,102.51317596435547,0,0.002005929054083688,0.0013910721784139762,0.10070071441940015,0.09169164362098947,0.1007007005242502,0.10070069195808275,0.0,-0.0,0.10070069195808275,8.566167455925644e-09,2.2286537566824262e-07
median_pair_sum,0.15,0.03,1,2,145.70348731148988,143.6682357788086,0.986031552365454,0.0001951175293190528,102.51317596435547,0,0.002005929054083688,0.0013910721784139762,0.09813616012985127,0.09169166281119681,0.09813613342939832,0.09790707574354027,0.0001951175293190528,3.393113455210329e-05,0.09813612440741143,9.021986899544082e-09,2.457257004144354e-07
true_s1,0.15,0.03,1,3,165.0899476800114,165.0899476800114,1.0,0.0,116.17278289794922,0,0.002005929054083688,0.0013910721784139762,0.09677801483047588,0.09057455912954872,0.0967780371788046,0.09677802901569256,0.0,-0.0,0.09677802901569256,8.163112033554576e-09,9.793271039113057e-08
median_pair_sum,0.15,0.03,1,3,165.0899476800114,162.78255462646484,0.9860234188333569,0.00019534482110776348,116.17278289794922,0,0.002005929054083688,0.0013910721784139762,0.09471326139425282,0.09057457843990371,0.09471326823609111,0.09409168214708664,0.00019534482110776348,0.00042623183813749463,0.0947132588063319,9.42975920579462e-09,1.25567263434083e-07
true_s1,0.15,0.03,1,4,92.1666671433486,92.1666671433486,1.0,0.0,64.8434829711914,0,0.002005929054083688,0.0013910721784139762,0.08024548736848285,0.07445959470368033,0.08024547089034308,0.08024547790598338,0.0,-0.0,0.08024547790598338,7.015640304808279e-09,7.444386982851752e-08
median_pair_sum,0.15,0.03,1,4,92.1666671433486,90.90508651733398,0.9863119643454996,0.0001873623200788738,64.8434829711914,0,0.002005929054083688,0.0013910721784139762,0.07828566498138505,0.07445958666776835,0.07828566781419871,0.07806370695952065,0.0001873623200788738,3.45941241198383e-05,0.07828566340371937,4.410479345597822e-09,7.60784582497136e-08
true_s1,0.15,0.03,1,5,197.74866265058517,197.74866265058517,1.0,0.0,139.13246154785156,0,0.002005929054083688,0.0013910721784139762,0.11349125688678743,0.10182431258300174,0.11349125911640486,0.11349126849000231,0.0,0.0,0.11349126849000231,9.373597453787852e-09,1.636436180055799e-07
