source_import,config_id,objects,mean_cnr,min_cnr,mean_psnr,min_psnr,mean_ssim,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance,otsu_temperature,binary_prior_weight
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1120,1,9.798157691955566,9.798157691955566,7.564752101898193,7.564752101898193,0.1894083619117736,33,0.00045,0.55,0.5,0.16,24,3,0.06,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1545,1,9.798076629638672,9.798076629638672,7.439369678497314,7.439369678497314,0.1852240264415741,34,0.0004,0.55,0.5,0.14,24,3,0.05,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1925,1,9.795856475830078,9.795856475830078,7.625970363616943,7.625970363616943,0.1874327063560485,34,0.00045,0.6,0.5,0.16,24,3,0.05,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg0330,1,9.793805122375488,9.793805122375488,7.436644554138184,7.436644554138184,0.1866737604141235,32,0.00045,0.55,0.5,0.14,24,3,0.05,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1355,1,9.788716316223145,9.788716316223145,7.686808109283447,7.686808109283447,0.1918521076440811,33,0.0005,0.55,0.5,0.16,24,3,0.05,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg0885,1,9.787863731384276,9.787863731384276,7.434969902038574,7.434969902038574,0.1870243400335312,33,0.0004,0.55,0.5,0.16,24,3,0.07,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1590,1,9.786487579345703,9.786487579345703,7.411146640777588,7.411146640777588,0.1840371489524841,34,0.0004,0.55,0.5,0.15,24,3,0.07,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg0105,1,9.784255027770996,9.784255027770996,7.345719337463379,7.345719337463379,0.1863192021846771,32,0.0004,0.55,0.5,0.14,24,3,0.07,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg2775,1,9.782565116882324,9.782565116882324,7.739349365234375,7.739349365234375,0.1867351531982422,35,0.0005,0.55,0.5,0.14,24,3,0.07,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg0890,1,9.782435417175291,9.782435417175291,7.462387561798096,7.462387561798096,0.18804632127285,33,0.0004,0.55,0.5,0.16,24,3,0.07,nlm,3,0.064,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1365,1,9.780213356018066,9.780213356018066,7.631499290466309,7.631499290466309,0.1842769533395767,33,0.0005,0.55,0.5,0.16,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg2535,1,9.77871322631836,9.77871322631836,7.537265777587891,7.537265777587891,0.1838640868663787,35,0.00045,0.55,0.5,0.14,24,3,0.07,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1375,1,9.775681495666504,9.775681495666504,7.669863700866699,7.669863700866699,0.18572898209095,33,0.0005,0.55,0.5,0.16,24,3,0.07,nlm,3,0.064,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg2040,1,9.775312423706056,9.775312423706056,7.584299087524414,7.584299087524414,0.184389129281044,34,0.0005,0.55,0.5,0.14,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1130,1,9.773792266845703,9.773792266845703,7.575471878051758,7.575471878051758,0.1908516883850097,33,0.00045,0.55,0.5,0.16,24,3,0.07,nlm,3,0.062,5,6,0.05,0.025
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1920,1,9.758737564086914,9.758737564086914,7.598864555358887,7.598864555358887,0.1866638660430908,34,0.00045,0.6,0.5,0.16,24,3,0.05,nlm,3,0.062,5,6,0.05,0.015
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg2380,1,9.75487995147705,9.75487995147705,7.546302795410156,7.546302795410156,0.1886016875505447,35,0.0004,0.6,0.5,0.15,24,3,0.05,nlm,3,0.062,5,6,0.05,0.02
pro1_stage4_ured_continuous_binary_refine_colab_r3grid_shard0of5,cfg1700,1,9.752748489379885,9.752748489379885,7.512552738189697,7.512552738189697,0.186263233423233,34,0.0004,0.6,0.5,0.16,24,3,0.07,nlm,3,0.064,5,6,0.05,0.025
