config_id,object,object_index,rule,selected_step,selected_cnr,peak_step,peak_cnr,final_cnr,regret_to_peak,improvement_over_final
cfg0000,letter_A,0,max_proxy_min,66,11.455880165100098,41,12.536087989807127,5.509316444396973,1.0802078247070295,5.946563720703125
cfg0000,letter_A,0,max_proxy_max,1,3.534018516540528,41,12.536087989807127,5.509316444396973,9.0020694732666,-1.9752979278564449
cfg0000,letter_A,0,max_proxy_range,1,3.534018516540528,41,12.536087989807127,5.509316444396973,9.0020694732666,-1.9752979278564449
cfg0000,letter_A,0,max_proxy_tv_l1,1,3.534018516540528,41,12.536087989807127,5.509316444396973,9.0020694732666,-1.9752979278564449
cfg0000,letter_A,0,max_proxy_roughness_l2,1,3.534018516540528,41,12.536087989807127,5.509316444396973,9.0020694732666,-1.9752979278564449
cfg0000,letter_A,0,max_proxy_otsu_score,17,9.026626586914062,41,12.536087989807127,5.509316444396973,3.5094614028930646,3.51731014251709
cfg0000,letter_A,0,max_proxy_otsu_threshold,65,11.144978523254396,41,12.536087989807127,5.509316444396973,1.3911094665527308,5.635662078857424
cfg0000,letter_A,0,max_proxy_otsu_fg_fraction,1,3.534018516540528,41,12.536087989807127,5.509316444396973,9.0020694732666,-1.9752979278564449
cfg0000,letter_A,0,max_proxy_hist_entropy,1,3.534018516540528,41,12.536087989807127,5.509316444396973,9.0020694732666,-1.9752979278564449
cfg0000,letter_A,0,max_proxy_data_loss,199,5.625830173492432,41,12.536087989807127,5.509316444396973,6.9102578163146955,0.11651372909545898
cfg0000,letter_A,0,max_proxy_aug_loss,54,3.1495306491851807,41,12.536087989807127,5.509316444396973,9.386557340621946,-2.359785795211792
cfg0000,letter_A,0,max_proxy_denoiser_mse,28,3.084264039993286,41,12.536087989807127,5.509316444396973,9.451823949813841,-2.4250524044036865
cfg0000,letter_A,0,max_proxy_net_delta_mse,197,6.74786901473999,41,12.536087989807127,5.509316444396973,5.788218975067137,1.2385525703430176
cfg0000,letter_A,0,max_proxy_dual_abs_mean,54,3.1495306491851807,41,12.536087989807127,5.509316444396973,9.386557340621946,-2.359785795211792
cfg0000,stripe_target,1,final_step,200,2.325612068176269,39,9.034687995910645,2.325612068176269,6.709075927734375,0.0
cfg0000,stripe_target,1,fixed_step_25,25,3.2667605876922607,39,9.034687995910645,2.325612068176269,5.767927408218384,0.9411485195159917
cfg0000,stripe_target,1,fixed_step_50,50,4.194146156311035,39,9.034687995910645,2.325612068176269,4.840541839599609,1.868534088134766
cfg0000,stripe_target,1,fixed_step_75,75,6.029340744018555,39,9.034687995910645,2.325612068176269,3.00534725189209,3.7037286758422856
cfg0000,stripe_target,1,fixed_step_100,100,7.111155986785889,39,9.034687995910645,2.325612068176269,1.9235320091247559,4.785543918609619
cfg0000,stripe_target,1,fixed_step_125,125,5.989026546478272,39,9.034687995910645,2.325612068176269,3.045661449432372,3.6634144783020033
cfg0000,stripe_target,1,fixed_step_150,150,4.631466388702393,39,9.034687995910645,2.325612068176269,4.403221607208252,2.3058543205261235
cfg0000,stripe_target,1,fixed_step_175,175,3.2747297286987305,39,9.034687995910645,2.325612068176269,5.759958267211914,0.9491176605224614
cfg0000,stripe_target,1,min_loss,3,2.858372211456299,39,9.034687995910645,2.325612068176269,6.176315784454346,0.5327601432800297
cfg0000,stripe_target,1,loss_plateau_10_1pct,200,2.325612068176269,39,9.034687995910645,2.325612068176269,6.709075927734375,0.0
cfg0000,stripe_target,1,min_proxy_mean,55,3.026392936706543,39,9.034687995910645,2.325612068176269,6.008295059204102,0.7007808685302739
cfg0000,stripe_target,1,min_proxy_std,187,3.341937065124512,39,9.034687995910645,2.325612068176269,5.692750930786133,1.016324996948243
cfg0000,stripe_target,1,min_proxy_min,28,2.9689109325408936,39,9.034687995910645,2.325612068176269,6.065777063369751,0.6432988643646245
cfg0000,stripe_target,1,min_proxy_max,106,5.098657608032227,39,9.034687995910645,2.325612068176269,3.936030387878418,2.7730455398559575
cfg0000,stripe_target,1,min_proxy_range,187,3.341937065124512,39,9.034687995910645,2.325612068176269,5.692750930786133,1.016324996948243
cfg0000,stripe_target,1,min_proxy_tv_l1,186,3.2488269805908203,39,9.034687995910645,2.325612068176269,5.785861015319824,0.9232149124145512
cfg0000,stripe_target,1,min_proxy_roughness_l2,186,3.2488269805908203,39,9.034687995910645,2.325612068176269,5.785861015319824,0.9232149124145512
cfg0000,stripe_target,1,min_proxy_otsu_score,188,3.157127618789673,39,9.034687995910645,2.325612068176269,5.877560377120972,0.8315155506134038
