trace_id,paper,figure,panel,sample,trace_kind,x_axis,x_measurements,y_digitized,y_band_low,y_band_high,pixel_count,source_image,data_box,extraction,x_unit,y_unit
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.4224137931034482,14224.137931034482,0.30487804878048785,0.2878048780487805,0.3219512195121951,8,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.4396551724137931,14396.551724137931,0.30487804878048785,0.2878048780487805,0.3219512195121951,8,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.456896551724138,14568.965517241379,0.30487804878048785,0.2878048780487805,0.3219512195121951,8,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.4741379310344827,14741.379310344826,0.301829268292683,0.28231707317073174,0.3213414634146342,9,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.4913793103448276,14913.793103448275,0.2957317073170732,0.2810975609756097,0.31036585365853664,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.5086206896551724,15086.206896551725,0.2957317073170732,0.2810975609756097,0.31036585365853664,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.5258620689655173,15258.620689655174,0.29268292682926833,0.275609756097561,0.30975609756097555,8,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.543103448275862,15431.034482758621,0.28658536585365857,0.26951219512195124,0.3036585365853658,8,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.5603448275862069,15603.448275862069,0.28658536585365857,0.26951219512195124,0.3036585365853658,9,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.5775862068965518,15775.862068965518,0.2835365853658537,0.26402439024390245,0.3030487804878049,8,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.5948275862068966,15948.275862068966,0.2835365853658537,0.26402439024390245,0.3030487804878049,9,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.6120689655172413,16120.689655172413,0.2774390243902439,0.2579268292682927,0.29695121951219516,9,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.6293103448275863,16293.103448275862,0.2774390243902439,0.2579268292682927,0.29695121951219516,9,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.646551724137931,16465.51724137931,0.2682926829268293,0.25121951219512195,0.2853658536585366,8,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.6637931034482758,16637.931034482757,0.2682926829268293,0.25121951219512195,0.2853658536585366,8,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.6810344827586208,16810.344827586207,0.2652439024390244,0.250609756097561,0.27987804878048783,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.6982758620689655,16982.758620689656,0.25914634146341464,0.24451219512195121,0.27378048780487807,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.7155172413793103,17155.1724137931,0.25609756097560976,0.24390243902439024,0.2682926829268293,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.7327586206896552,17327.58620689655,0.2530487804878049,0.23841463414634145,0.2676829268292683,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.75,17500.0,0.25,0.23292682926829267,0.26707317073170733,8,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.7672413793103448,17672.41379310345,0.24695121951219512,0.2323170731707317,0.26158536585365855,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.7844827586206897,17844.8275862069,0.24085365853658536,0.22621951219512193,0.2554878048780488,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.8017241379310345,18017.241379310344,0.23780487804878048,0.22560975609756095,0.25,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.8189655172413792,18189.655172413793,0.23170731707317072,0.2195121951219512,0.24817073170731707,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.8362068965517242,18362.068965517243,0.22865853658536583,0.2140243902439024,0.24390243902439024,9,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.853448275862069,18534.48275862069,0.22865853658536583,0.2091463414634147,0.24329268292682926,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.8706896551724137,18706.896551724138,0.22256097560975607,0.20792682926829265,0.2371951219512195,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.8879310344827587,18879.310344827587,0.2195121951219512,0.20731707317073167,0.23170731707317072,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.9051724137931034,19051.724137931033,0.2195121951219512,0.20731707317073167,0.23170731707317072,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.9224137931034482,19224.137931034482,0.21341463414634143,0.1963414634146341,0.23048780487804876,8,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.9396551724137931,19396.55172413793,0.21341463414634143,0.1963414634146341,0.23048780487804876,8,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.956896551724138,19568.96551724138,0.21036585365853655,0.19573170731707312,0.2250000000000001,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.9741379310344827,19741.379310344826,0.2042682926829268,0.18963414634146336,0.21890243902439033,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,1.9913793103448276,19913.793103448275,0.2012195121951219,0.18414634146341458,0.21829268292682935,8,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.0086206896551726,20086.206896551725,0.19817073170731703,0.1835365853658536,0.21280487804878057,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.0258620689655173,20258.620689655174,0.19512195121951215,0.18292682926829273,0.2121951219512196,8,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.043103448275862,20431.03448275862,0.19512195121951215,0.17804878048780481,0.20731707317073167,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.060344827586207,20603.44827586207,0.18597560975609762,0.17134146341463408,0.20060975609756104,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.0775862068965516,20775.862068965514,0.18292682926829273,0.1707317073170732,0.19512195121951215,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.0948275862068964,20948.275862068964,0.18292682926829273,0.1707317073170732,0.19512195121951215,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.1120689655172415,21120.689655172417,0.17987804878048785,0.16524390243902431,0.19451219512195128,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.1293103448275863,21293.103448275862,0.1737804878048781,0.16402439024390247,0.18841463414634152,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.146551724137931,21465.51724137931,0.1737804878048781,0.15914634146341455,0.1835365853658536,5,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.163793103448276,21637.931034482757,0.16768292682926833,0.1530487804878048,0.18231707317073176,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.1810344827586206,21810.344827586207,0.16463414634146345,0.15243902439024393,0.17682926829268297,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.1982758620689653,21982.758620689652,0.16463414634146345,0.15243902439024393,0.17682926829268297,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.2155172413793105,22155.172413793105,0.16158536585365857,0.15182926829268295,0.17134146341463408,5,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.2327586206896552,22327.58620689655,0.1585365853658537,0.14634146341463417,0.1707317073170732,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.25,22500.0,0.1585365853658537,0.14634146341463417,0.1707317073170732,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.2672413793103448,22672.41379310345,0.15243902439024393,0.1402439024390244,0.16463414634146345,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.2844827586206895,22844.827586206895,0.14939024390243905,0.13475609756097562,0.16402439024390247,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.3017241379310347,23017.241379310348,0.14634146341463417,0.13414634146341464,0.1585365853658537,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.3189655172413794,23189.655172413793,0.14634146341463417,0.13414634146341464,0.1585365853658537,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.336206896551724,23362.068965517243,0.14329268292682928,0.13353658536585367,0.1530487804878048,5,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.353448275862069,23534.48275862069,0.1402439024390244,0.12804878048780488,0.15243902439024393,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.3706896551724137,23706.896551724138,0.13414634146341464,0.12195121951219512,0.14634146341463417,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.3879310344827585,23879.310344827583,0.13414634146341464,0.12195121951219512,0.14634146341463417,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.4051724137931036,24051.724137931036,0.13109756097560976,0.12134146341463414,0.14085365853658538,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.4224137931034484,24224.137931034486,0.12804878048780488,0.11585365853658536,0.1402439024390244,5,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.439655172413793,24396.55172413793,0.125,0.11036585365853657,0.13963414634146343,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.456896551724138,24568.96551724138,0.12195121951219512,0.1097560975609756,0.13414634146341464,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.4741379310344827,24741.379310344826,0.12195121951219512,0.1097560975609756,0.13414634146341464,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.4913793103448274,24913.793103448275,0.11890243902439024,0.10914634146341462,0.12865853658536586,5,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.5086206896551726,25086.206896551725,0.11585365853658536,0.10365853658536583,0.12804878048780488,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.5258620689655173,25258.620689655174,0.11585365853658536,0.10365853658536583,0.12804878048780488,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.543103448275862,25431.03448275862,0.1097560975609756,0.09756097560975607,0.12195121951219512,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.560344827586207,25603.44827586207,0.1097560975609756,0.09756097560975607,0.12195121951219512,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.5775862068965516,25775.862068965514,0.10670731707317072,0.09695121951219521,0.12134146341463414,7,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.5948275862068964,25948.275862068964,0.10670731707317072,0.09695121951219521,0.11646341463414633,5,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.6120689655172415,26120.689655172417,0.10670731707317072,0.09207317073170729,0.11646341463414633,5,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.6293103448275863,26293.103448275862,0.09756097560975607,0.08536585365853655,0.1097560975609756,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.646551724137931,26465.51724137931,0.09756097560975607,0.08536585365853655,0.1097560975609756,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.663793103448276,26637.931034482757,0.09756097560975607,0.08536585365853655,0.1097560975609756,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.6810344827586206,26810.344827586207,0.09451219512195119,0.08475609756097569,0.10426829268292681,5,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.6982758620689653,26982.758620689652,0.09146341463414631,0.07926829268292679,0.10365853658536583,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.7155172413793105,27155.172413793105,0.09146341463414631,0.07926829268292679,0.10365853658536583,5,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.7327586206896552,27327.58620689655,0.09146341463414631,0.07926829268292679,0.10365853658536583,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.75,27500.0,0.08841463414634143,0.07865853658536592,0.09817073170731705,6,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.7672413793103448,27672.41379310345,0.08231707317073167,0.07256097560975616,0.09207317073170729,5,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.7844827586206895,27844.827586206895,0.08231707317073167,0.07256097560975616,0.09207317073170729,5,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.8017241379310347,28017.241379310348,0.08231707317073167,0.07256097560975616,0.09207317073170729,5,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
apl_fig7a_collected_0,"Peng and Chen, Applied Physics Letters 2024 SCGI",Fig. 7,a,0,collected,2.8189655172413794,28189.655172413793,0.07926829268292679,0.07195121951219519,0.0865853658536585,4,results/paper_figures/apl_pages/apl-6.png,"(843, 961, 1081, 1131)",fixed_axis_box_dark_pixel_median,1e4 measurements,normalized intensity
