config_id,config_index,global_config_index,init_seed,object,method,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,cnr,psnr,ssim,ks_d,ks_p,best_trace_cnr,final_loss,best_trace_cnr_from_trace,best_trace_step,best_trace_cnr_audited,sweep,sweep_dir,final_hits_apl_min,trace_hits_apl_min,object_index,final_proxy_mean,final_proxy_std,final_proxy_min,final_proxy_max,final_proxy_range,final_proxy_tv_l1,final_proxy_roughness_l2,final_proxy_otsu_score,final_proxy_otsu_threshold,final_proxy_otsu_fg_fraction,final_proxy_hist_entropy,final_proxy_data_loss,final_proxy_aug_loss,final_proxy_denoiser_mse,final_proxy_net_delta_mse,final_proxy_dual_abs_mean,nlm_patch_size,nlm_patch_distance,fixed_init_seed
cfg0026,26,26,20240710,stripe_target,scgi_ured,36,0.001,0.55,0.5,0.115,24,3,0.3,nlm,3,0.062,9.25279426574707,6.930245876312256,0.1740625500679016,0.0046856999397277,0.9740428844495652,9.25279426574707,0.0029039469081908,9.25279426574707,36,9.25279426574707,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.534874439239502,0.0980703458189964,0.2542216777801513,0.8207892775535583,0.566567599773407,0.0768588855862617,0.0126205794513225,0.0097266938537359,0.5806452035903931,0.2135009765625,1.532000184059143,0.0002271492558065,0.0026767975650727,0.0043716402724385,0.0012703617103397,0.0774412900209426,,,
cfg0027,27,27,20240710,stripe_target,scgi_ured,36,0.001,0.6,0.5,0.105,24,3,0.3,nlm,3,0.058,8.171600341796875,8.33089828491211,0.184300422668457,0.0046856999397277,0.9740428844495652,8.171600341796875,0.0083705745637416,8.171600341796875,36,8.171600341796875,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.428440660238266,0.0969324260950088,0.0967909544706344,0.7672693729400635,0.6704784035682678,0.0906536430120468,0.0151050826534628,0.0093910358846187,0.4838709533214569,0.21337890625,1.6888420581817627,0.0002270153199788,0.0081435590982437,0.0037947134114801,0.0005376279004849,0.1360173374414444,,,
cfg0028,28,28,20240710,stripe_target,scgi_ured,36,0.001,0.6,0.5,0.105,24,3,0.3,nlm,3,0.06,8.43862533569336,8.314003944396973,0.1812162697315216,0.0046856999397277,0.9740428844495652,8.43862533569336,0.0084797404706478,8.43862533569336,36,8.43862533569336,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.4281469285488128,0.0954562798142433,0.1137114316225051,0.7401529550552368,0.6264415383338928,0.0881134197115898,0.0144036011770367,0.009117666631937,0.4838709533214569,0.212890625,1.6624544858932495,0.0002269814722239,0.0082527594640851,0.0040846252813935,0.0005504785804077,0.1366531550884246,,,
cfg0029,29,29,20240710,stripe_target,scgi_ured,36,0.001,0.6,0.5,0.105,24,3,0.3,nlm,3,0.062,8.422792434692383,8.294651985168457,0.1777975857257843,0.0046856999397277,0.9740428844495652,8.422792434692383,0.0085729584097862,8.422792434692383,36,8.422792434692383,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.4278275072574615,0.0940978750586509,0.1454191356897354,0.7138175368309021,0.5683984160423279,0.0862532407045364,0.0138398762792348,0.0088743073865771,0.4838709533214569,0.212158203125,1.6461057662963867,0.0002269521937705,0.0083460062742233,0.0043536964803934,0.0005629576044157,0.1372271031141281,,,
cfg0030,30,30,20240710,stripe_target,scgi_ured,36,0.001,0.6,0.5,0.11,24,3,0.3,nlm,3,0.058,8.306387901306152,7.619565963745117,0.1818208396434784,0.0046856999397277,0.9740428844495652,8.306387901306152,0.0048931147903203,8.306387901306152,36,8.306387901306152,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.4844686686992645,0.0989134162664413,0.1551249623298645,0.8104372620582581,0.6553122997283936,0.0929259657859802,0.0146355973556637,0.0097734127193689,0.5483871102333069,0.2127685546875,1.7228386402130127,0.0002270938421133,0.0046660210937261,0.0037986123934388,0.0008780099451541,0.0984140187501907,,,
cfg0031,31,31,20240710,stripe_target,scgi_ured,36,0.001,0.6,0.5,0.11,24,3,0.3,nlm,3,0.06,8.431249618530273,7.604232311248779,0.1785470396280288,0.0046856999397277,0.9740428844495652,8.431249618530273,0.0049764951691031,8.431249618530273,36,8.431249618530273,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.4841897785663605,0.0974287614226341,0.1739317774772644,0.7818813920021057,0.6079496145248413,0.0902944579720497,0.0139603866264224,0.0094888424500823,0.5483871102333069,0.212158203125,1.6992747783660889,0.0002270585973747,0.0047494363971054,0.0040925377979874,0.0008945692097768,0.0994668155908584,,,
cfg0032,32,32,20240710,stripe_target,scgi_ured,36,0.001,0.6,0.5,0.11,24,3,0.3,nlm,3,0.062,8.301506042480469,7.5878005027771,0.1749551743268966,0.0046856999397277,0.9740428844495652,8.301506042480469,0.0050464821979403,8.301506042480469,36,8.301506042480469,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.4838216602802276,0.096042089164257,0.210216224193573,0.7541153430938721,0.5438991189002991,0.0883444473147392,0.0134065160527825,0.0092325499281287,0.5483871102333069,0.2115478515625,1.685011863708496,0.0002270259865326,0.0048194560222327,0.0043660774827003,0.0009101096657104,0.1003375947475433,,,
cfg0033,33,33,20240710,stripe_target,scgi_ured,36,0.001,0.6,0.5,0.115,24,3,0.3,nlm,3,0.058,8.121049880981445,6.941454887390137,0.1783224046230316,0.0046856999397277,0.9740428844495652,8.165199279785156,0.0032719357404857,8.165199279785156,35,8.165199279785156,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.5353496670722961,0.100990429520607,0.2079800069332122,0.8536604046821594,0.6456804275512695,0.0948032438755035,0.0143264392390847,0.0101349642500281,0.5806452035903931,0.21466064453125,1.7820703983306885,0.0002271647681482,0.0030447710305452,0.0037959045730531,0.0012496464187279,0.082550898194313,,,
cfg0034,34,34,20240710,stripe_target,scgi_ured,36,0.001,0.6,0.5,0.115,24,3,0.3,nlm,3,0.06,8.154407501220703,6.928815364837647,0.1749501228332519,0.0046856999397277,0.9740428844495652,8.309919357299805,0.003331103362143,8.309919357299805,35,8.309919357299805,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.535010576248169,0.0994682013988494,0.2306688576936721,0.8251798748970032,0.5945110321044922,0.0919700339436531,0.0136441588401794,0.0098035931587219,0.5806452035903931,0.21441650390625,1.757235765457153,0.0002271305274916,0.0031039728783071,0.0040965937077999,0.0012689412105828,0.0836702734231948,,,
cfg0035,35,35,20240710,stripe_target,scgi_ured,36,0.001,0.6,0.5,0.115,24,3,0.3,nlm,3,0.062,7.983606815338135,6.914982318878174,0.171279639005661,0.0046856999397277,0.9740428844495652,8.201523780822754,0.0033746808767318,8.201523780822754,35,8.201523780822754,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.5346227288246155,0.0980389788746833,0.2684693336486816,0.805012583732605,0.5365432500839233,0.0898249447345733,0.0130745824426412,0.0095470938831567,0.5806452035903931,0.21405029296875,1.743804931640625,0.0002270973927807,0.0031475834548473,0.0043766307644546,0.0012877077097073,0.0844800397753715,,,
cfg0036,36,36,20240710,stripe_target,scgi_ured,37,0.001,0.55,0.5,0.105,24,3,0.3,nlm,3,0.058,8.76466178894043,6.975090980529785,0.1828821748495102,0.0046856999397277,0.9740428844495652,8.76466178894043,0.0027473606169223,8.76466178894043,37,8.76466178894043,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.5356638431549072,0.1029134094715118,0.2012929618358612,0.8863869905471802,0.6850939989089966,0.0843049138784408,0.0147685697302222,0.0106729380786418,0.5806452035903931,0.21502685546875,1.5959745645523071,0.000227246855502,0.0025201137177646,0.0037658954970538,0.0014510159380733,0.0739037841558456,,,
cfg0037,37,37,20240710,stripe_target,scgi_ured,37,0.001,0.55,0.5,0.105,24,3,0.3,nlm,3,0.06,9.209004402160645,6.964290142059326,0.1801483333110809,0.0046856999397277,0.9740428844495652,9.209004402160645,0.0028278601821511,9.209004402160645,37,9.209004402160645,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.5354526042938232,0.1014233082532882,0.216695487499237,0.8613823652267456,0.6446868777275085,0.0811053067445755,0.0140082603320479,0.0104123596101999,0.5806452035903931,0.21453857421875,1.5600786209106443,0.0002272143028676,0.0026006458792835,0.0040764999575912,0.0014702241169288,0.075441688299179,,,
cfg0038,38,38,20240710,stripe_target,scgi_ured,37,0.001,0.55,0.5,0.105,24,3,0.3,nlm,3,0.062,9.325484275817873,6.952124118804932,0.1770910769701004,0.0046856999397277,0.9740428844495652,9.325484275817873,0.0028933570720255,9.325484275817873,37,9.325484275817873,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.5351828336715698,0.1000579595565795,0.2474634796380996,0.8343802690505981,0.5869168043136597,0.0787116736173629,0.0133979162201285,0.0101482002064585,0.5806452035903931,0.21392822265625,1.5369770526885986,0.0002271822741022,0.0026661748997867,0.0043634357862174,0.0014887254219502,0.0766529589891433,,,
cfg0039,39,39,20240710,stripe_target,scgi_ured,37,0.001,0.55,0.5,0.11,24,3,0.3,nlm,3,0.058,8.69914722442627,6.246413230895996,0.1782772243022918,0.0046856999397277,0.9740428844495652,8.726853370666504,0.0026563240680843,8.726853370666504,36,8.726853370666504,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.5895783305168152,0.1049742549657821,0.2572717666625976,0.940654754638672,0.6833829879760742,0.0842891186475753,0.0141629986464977,0.0111114801838994,0.6451612710952759,0.21392822265625,1.725489377975464,0.0002273262216476,0.0024289977736771,0.0037560355849564,0.0018888460472226,0.0802018716931343,,,
cfg0040,40,40,20240710,stripe_target,scgi_ured,37,0.001,0.55,0.5,0.11,24,3,0.3,nlm,3,0.06,9.003134727478027,6.237320899963379,0.1754775047302246,0.0046856999397277,0.9740428844495652,9.214393615722656,0.0027194030117243,9.214393615722656,36,9.214393615722656,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.5893374681472778,0.1034936606884002,0.2741125822067261,0.9157604575157166,0.6416478753089905,0.0810705721378326,0.0134298373013734,0.0108483303338289,0.6451612710952759,0.21343994140625,1.6936264038085938,0.0002272891433676,0.00249211397022,0.0040744338184595,0.0019107148982584,0.0813575163483619,,,
cfg0041,41,41,20240710,stripe_target,scgi_ured,37,0.001,0.55,0.5,0.11,24,3,0.3,nlm,3,0.062,9.00261116027832,6.227047443389893,0.1723698377609253,0.0046856999397277,0.9740428844495652,9.36478328704834,0.0027660252526402,9.36478328704834,36,9.36478328704834,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.5890531539916992,0.1021319776773452,0.3066155910491943,0.8906182646751404,0.584002673625946,0.0786860063672065,0.0128377461805939,0.0105545194819569,0.6451612710952759,0.212890625,1.6783547401428225,0.0002272558922413,0.0025387692730873,0.0043687196448445,0.0019321140134707,0.082212433218956,,,
cfg0042,42,42,20240710,stripe_target,scgi_ured,37,0.001,0.55,0.5,0.115,24,3,0.3,nlm,3,0.058,8.411251068115234,5.636152744293213,0.1739245653152465,0.0046856999397277,0.9740428844495652,8.857851028442383,0.0042559225112199,8.857851028442383,36,8.857851028442383,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.6354255676269531,0.1069173738360405,0.3047670722007751,0.9977456331253052,0.69297856092453,0.083959199488163,0.0137106413021683,0.0114236501976847,0.7096774578094482,0.21234130859375,1.7555758953094482,0.0002273901482112,0.0040285321883857,0.0037356996908783,0.0022506623063236,0.1069708615541458,,,
cfg0043,43,43,20240710,stripe_target,scgi_ured,37,0.001,0.55,0.5,0.115,24,3,0.3,nlm,3,0.06,8.61782455444336,5.628153800964356,0.1711200475692749,0.0046856999397277,0.9740428844495652,9.22070598602295,0.004302664194256,9.22070598602295,36,9.22070598602295,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.6351909637451172,0.1054403558373451,0.3226716518402099,0.9710186719894408,0.648347020149231,0.0806637555360794,0.012987514026463,0.0111398203298449,0.7096774578094482,0.2119140625,1.725358963012695,0.0002273550926474,0.0040753092616796,0.0040640411898493,0.0022757581900805,0.1074257344007492,,,
cfg0044,44,44,20240710,stripe_target,scgi_ured,37,0.001,0.55,0.5,0.115,24,3,0.3,nlm,3,0.062,8.565030097961426,5.619655609130859,0.1680248528718948,0.0046856999397277,0.9740428844495652,9.25279426574707,0.0043311980552971,9.25279426574707,36,9.25279426574707,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.6348799467086792,0.1040773391723632,0.3569566607475281,0.9462771415710448,0.5893204808235168,0.0782176554203033,0.0124012781307101,0.0108515182510018,0.7096774578094482,0.21148681640625,1.7086290121078491,0.0002273222344228,0.0041038757190108,0.0043681133538484,0.0022993711754679,0.1077300459146499,,,
cfg0045,45,45,20240710,stripe_target,scgi_ured,37,0.001,0.6,0.5,0.105,24,3,0.3,nlm,3,0.058,8.345440864562988,6.963510990142822,0.181171715259552,0.0046856999397277,0.9740428844495652,8.345440864562988,0.0031923817005008,8.345440864562988,37,8.345440864562988,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.5356297492980957,0.1027118191123008,0.2049056589603424,0.8685750365257263,0.6636693477630615,0.0947531163692474,0.0149459261447191,0.0105313220992684,0.5806452035903931,0.21490478515625,1.7548038959503174,0.0002272007113788,0.0029651809018105,0.0037912032566964,0.0014675115235149,0.0808810070157051,,,
cfg0046,46,46,20240710,stripe_target,scgi_ured,37,0.001,0.6,0.5,0.105,24,3,0.3,nlm,3,0.06,8.448509216308594,6.951395034790039,0.1780087351799011,0.0046856999397277,0.9740428844495652,8.448509216308594,0.0032731657847762,8.448509216308594,37,8.448509216308594,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.5353264808654785,0.1012412756681442,0.2235401272773742,0.8393344879150391,0.6157943606376648,0.0921693593263626,0.0142627609893679,0.010256209410727,0.5806452035903931,0.2142333984375,1.7300970554351809,0.0002271599223604,0.0030460059642791,0.0040891906246542,0.0014873468317091,0.0823224186897277,,,
cfg0047,47,47,20240710,stripe_target,scgi_ured,37,0.001,0.6,0.5,0.105,24,3,0.3,nlm,3,0.062,8.305097579956055,6.937776565551758,0.174529880285263,0.0046856999397277,0.9740428844495652,8.422792434692383,0.0033367571886628,8.422792434692383,36,8.422792434692383,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.5349886417388916,0.0998718068003654,0.2591519653797149,0.8109944462776184,0.551842451095581,0.090259812772274,0.0137032754719257,0.0099601717665791,0.5806452035903931,0.21435546875,1.7238054275512695,0.0002271292178193,0.0031096278689801,0.0043659452348947,0.0015063292812556,0.08342195302248,,,
cfg0048,48,48,20240710,stripe_target,scgi_ured,37,0.001,0.6,0.5,0.11,24,3,0.3,nlm,3,0.058,8.032857894897461,6.235513210296631,0.1764901578426361,0.0046856999397277,0.9740428844495652,8.306387901306152,0.0031518689356744,8.306387901306152,36,8.306387901306152,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.589525580406189,0.1050194427371025,0.2608771920204162,0.9252552390098572,0.6643780469894409,0.0967093184590339,0.0146133983507752,0.010917498730123,0.6451612710952759,0.2137451171875,1.8542782068252563,0.0002272742858622,0.0029245945625007,0.003785606008023,0.0019074212759733,0.0873005986213684,,,
cfg0049,49,49,20240710,stripe_target,scgi_ured,37,0.001,0.6,0.5,0.11,24,3,0.3,nlm,3,0.06,8.047505378723145,6.224911212921143,0.1732424646615982,0.0046856999397277,0.9740428844495652,8.431249618530273,0.0032062074169516,8.431249618530273,36,8.431249618530273,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.5892363786697388,0.1035156473517417,0.2811056971549988,0.8968245983123779,0.6157189011573792,0.0939225628972053,0.0139215057715773,0.0105990208685398,0.6451612710952759,0.21337890625,1.8298678398132324,0.0002272356359753,0.0029789716936647,0.0040915934368968,0.0019306102767586,0.0882881730794906,,,
cfg0050,50,50,20240710,stripe_target,scgi_ured,37,0.001,0.6,0.5,0.11,24,3,0.3,nlm,3,0.062,7.870773315429687,6.213945865631104,0.1697049438953399,0.0046856999397277,0.9740428844495652,8.301506042480469,0.0032424877863377,8.301506042480469,36,8.301506042480469,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.5888534784317017,0.1021031364798545,0.3205713629722595,0.869468629360199,0.5488972663879395,0.0918194130063057,0.0133447665721178,0.0103098377585411,0.6451612710952759,0.212890625,1.820277214050293,0.000227203592658,0.0030152841936796,0.0043752375058829,0.0019522593356668,0.0889595448970794,,,
cfg0051,51,51,20240710,stripe_target,scgi_ured,37,0.001,0.6,0.5,0.115,24,3,0.3,nlm,3,0.058,7.729599475860596,5.626304626464844,0.1721165478229522,0.0046856999397277,0.9740428844495652,8.165199279785156,0.0047865156084299,8.165199279785156,35,8.165199279785156,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.635367214679718,0.107032261788845,0.3083545565605163,0.9802913665771484,0.6719368100166321,0.0970676317811012,0.0142816649749875,0.0112727442756295,0.7096774578094482,0.21234130859375,1.9165971279144287,0.0002273423306178,0.0045591732487082,0.003768595168367,0.0022715488448739,0.1123050674796104,,,
cfg0052,52,52,20240710,stripe_target,scgi_ured,37,0.001,0.6,0.5,0.115,24,3,0.3,nlm,3,0.06,7.707031726837158,5.617810249328613,0.1688632369041443,0.0046856999397277,0.9740428844495652,8.309919357299805,0.0048143221065402,8.309919357299805,35,8.309919357299805,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.6350260376930237,0.1054964363574981,0.3319268822669983,0.950460970401764,0.6185340881347656,0.0940658897161483,0.013573489151895,0.0109560415148735,0.7096774578094482,0.2117919921875,1.8949438333511357,0.0002273015270475,0.0045870207250118,0.0040852734819054,0.0022970242425799,0.1126036420464515,,,
cfg0053,53,53,20240710,stripe_target,scgi_ured,37,0.001,0.6,0.5,0.115,24,3,0.3,nlm,3,0.062,7.530022144317627,5.608595848083496,0.1653356254100799,0.0046856999397277,0.9740428844495652,8.201523780822754,0.0048252320848405,8.201523780822754,35,8.201523780822754,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.634636402130127,0.1040543168783187,0.372024655342102,0.926173210144043,0.5541485548019409,0.0918000936508178,0.0129779847338795,0.0106315948069095,0.7096774578094482,0.21099853515625,1.8856288194656368,0.0002272660203743,0.0045979660935699,0.0043783625587821,0.0023218863643705,0.1127554774284362,,,
cfg0054,54,54,20240710,stripe_target,scgi_ured,38,0.001,0.55,0.5,0.105,24,3,0.3,nlm,3,0.058,8.43147087097168,5.531464576721191,0.1756636202335357,0.0046856999397277,0.9740428844495652,8.76466178894043,0.0043108952231705,8.76466178894043,37,8.76466178894043,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.6448243260383606,0.1093363612890243,0.3111165165901184,1.0,0.6888834834098816,0.0861962363123893,0.01446417812258,0.0119270253926515,0.7096774578094482,0.21337890625,1.7953040599822998,0.0002274359867442,0.0040834592655301,0.0037453738041222,0.0026091674808412,0.1092019751667976,,,
cfg0055,55,55,20240710,stripe_target,scgi_ured,38,0.001,0.55,0.5,0.105,24,3,0.3,nlm,3,0.06,8.675094604492188,5.523793697357178,0.1729978024959564,0.0046856999397277,0.9740428844495652,9.209004402160645,0.0043742298148572,9.209004402160645,37,9.209004402160645,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.6446259021759033,0.1078800112009048,0.3277085423469543,0.9885262846946716,0.6608177423477173,0.0830500051379203,0.0137216476723551,0.0116679612547159,0.7096774578094482,0.21295166015625,1.7647321224212646,0.0002273989957757,0.0041468306444585,0.0040674894116818,0.0026347544044256,0.1097467243671417,,,
cfg0056,56,56,20240710,stripe_target,scgi_ured,38,0.001,0.55,0.5,0.105,24,3,0.3,nlm,3,0.062,8.654902458190918,5.515426635742188,0.1700253784656524,0.0046856999397277,0.9740428844495652,9.325484275817873,0.0044186771847307,9.325484275817873,37,9.325484275817873,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.6443618535995483,0.1065356880426406,0.360428512096405,0.9634185433387756,0.6029900312423706,0.0807250961661338,0.013121660798788,0.0113603686913847,0.7096774578094482,0.21270751953125,1.7546873092651367,0.0002273652644362,0.004191312007606,0.0043652262538671,0.0026593019720166,0.1101575642824173,,,
cfg0057,57,57,20240710,stripe_target,scgi_ured,38,0.001,0.55,0.5,0.11,24,3,0.3,nlm,3,0.058,8.121403694152832,4.938018798828125,0.1707715690135955,0.0046856999397277,0.9740428844495652,8.726853370666504,0.0078227277845144,8.726853370666504,36,8.726853370666504,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.6906148195266724,0.1112055554986,0.3587482869625091,1.0,0.6412516832351685,0.0856296569108963,0.0139548433944582,0.0122617948800325,0.774193525314331,0.212158203125,1.8811453580856323,0.0002274978032801,0.007595230359584,0.0037214448675513,0.0029212157242,0.1521325707435608,,,
cfg0058,58,58,20240710,stripe_target,scgi_ured,38,0.001,0.55,0.5,0.11,24,3,0.3,nlm,3,0.06,8.246783256530762,4.931613445281982,0.1681482195854187,0.0046856999397277,0.9740428844495652,9.214393615722656,0.0078683923929929,9.214393615722656,36,9.214393615722656,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.6904079914093018,0.1098067089915275,0.3763663172721863,1.0,0.6236336827278137,0.0824673250317573,0.0132409734651446,0.0119764860719442,0.7419354915618896,0.21405029296875,1.8643558025360107,0.000227460390306,0.0076409322209656,0.0040545146912336,0.0029486049897968,0.1521997153759002,,,
cfg0059,59,59,20240710,stripe_target,scgi_ured,38,0.001,0.55,0.5,0.11,24,3,0.3,nlm,3,0.062,8.178086280822754,4.924515724182129,0.1651993095874786,0.0046856999397277,0.9740428844495652,9.36478328704834,0.0078954044729471,9.36478328704834,36,9.36478328704834,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.6901359558105469,0.1084731295704841,0.4101378619670868,1.0,0.5898621082305908,0.0800889432430267,0.0126486010849475,0.0116771413013339,0.7419354915618896,0.2139892578125,1.8577167987823489,0.0002274254511576,0.007667978759855,0.0043630343861877,0.0029754559509456,0.1522300541400909,,,
cfg0060,60,60,20240710,stripe_target,scgi_ured,38,0.001,0.55,0.5,0.115,24,3,0.3,nlm,3,0.058,7.885134220123291,4.496833801269531,0.1667540967464447,0.0046856999397277,0.9740428844495652,8.857851028442383,0.012091189622879,8.857851028442383,36,8.857851028442383,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.7256393432617188,0.11249440908432,0.3951656222343445,1.0,0.6048343777656555,0.0838252604007721,0.013493962585926,0.0123456204310059,0.8064516186714172,0.2122802734375,1.904794692993164,0.0002275386068504,0.0118636507540941,0.0036835419014096,0.003066913690418,0.1924896836280822,,,
cfg0061,61,61,20240710,stripe_target,scgi_ured,38,0.001,0.55,0.5,0.115,24,3,0.3,nlm,3,0.06,7.936579704284668,4.491092205047607,0.1642718613147735,0.0046856999397277,0.9740428844495652,9.22070598602295,0.0121253253892064,9.22070598602295,36,9.22070598602295,nlm_microrefine_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_microrefine_r1_stripe,False,False,1.0,0.7254769802093506,0.1112021505832672,0.4134144783020019,1.0,0.586585521697998,0.0807337611913681,0.0128173930570483,0.0121179977431893,0.8064516186714172,0.21197509765625,1.8938028812408447,0.0002275005390401,0.011897824704647,0.0040311021730303,0.0030967525672167,0.1924540996551513,,,
