condition,rho,sigma_a,basis,correction,psnr_mean,psnr_std,rel_mse_mean,rel_mse_std,num_frames,reference_frames,total_physical_frames
ideal,0.01,0.3,hadamard_paired,reference_k8,20.178378153280914,2.1795735156849263,0.11014969160133407,0.016818113982131122,2048,257,2305
ideal,0.01,0.3,srht_paired,reference_k8,20.12175699604423,2.166912918534421,0.11164712518200731,0.017526372036246556,2048,257,2305
ideal,0.01,0.3,dct_paired,reference_k2,19.722288957885265,2.1887288227938853,0.1224326949940609,0.019288630141586563,2048,1025,3073
ideal,0.01,0.3,hadamard_paired,reference_k32,19.71365959179003,2.1512692650407614,0.12249097701818724,0.01800940085467018,2048,65,2113
ideal,0.01,0.3,srht_paired,reference_k32,19.56686378186348,2.1401580286774933,0.1267176311232448,0.018882243049002528,2048,65,2113
ideal,0.01,0.3,fourier_fourstep,reference_k2,18.202838982074308,1.7739860536033685,0.17183169517746968,0.008247483277157337,2048,1025,3073
ideal,0.01,0.3,dct_paired,reference_k8,17.596052871286805,2.15011899871148,0.19950477177699136,0.029716748313614576,2048,257,2305
ideal,0.01,0.3,dct_paired,reference_k32,17.19186312403205,2.140820886447974,0.21903622227649905,0.03312263398571576,2048,65,2113
ideal,0.01,0.3,fourier_fourstep,reference_k8,16.197151501884825,1.8256052677930357,0.27290613378990436,0.017085307898392528,2048,257,2305
ideal,0.01,0.3,fourier_fourstep,reference_k32,15.630768766837496,1.8309182433096252,0.31120016001182577,0.023688208390332078,2048,65,2113
ideal,0.01,0.3,random_binary,reference_k2,14.949620860908219,1.6735916555963306,0.3632175741330905,0.012000474217397063,2048,1025,3073
ideal,0.01,0.3,random_uniform,reference_k2,14.43385487008656,1.7517316797789182,0.4093480029096833,0.021286008974250772,2048,1025,3073
ideal,0.01,0.3,random_binary,reference_k8,13.890907471502732,1.7484171847535548,0.4636706099058262,0.020349220362222458,2048,257,2305
ideal,0.01,0.3,random_uniform,reference_k8,12.634041418345063,1.8034783189399266,0.6197679411942363,0.03620324235453512,2048,257,2305
ideal,0.01,0.3,random_binary,reference_k32,12.2984254240558,1.772446384988028,0.6694026339278457,0.03653384651228129,2048,65,2113
ideal,0.01,0.3,random_uniform,reference_k32,11.415775202979042,1.7245034654453433,0.8196729606746749,0.03185727188407757,2048,65,2113
ideal,0.01,0.5,hadamard_paired,reference_k2,18.480545760568262,2.1563951298895647,0.16269651162987336,0.023799456678662116,2048,1025,3073
ideal,0.01,0.5,srht_paired,reference_k2,18.47576374067332,2.129456571423046,0.1628055647185408,0.02343504006639153,2048,1025,3073
ideal,0.01,0.5,hadamard_paired,reference_k8,16.498219057642473,2.082961342316978,0.2561296371578695,0.03230371627696881,2048,257,2305
ideal,0.01,0.5,srht_paired,reference_k8,16.438868827263864,2.0687939997378777,0.25982984670487647,0.034516841864818494,2048,257,2305
ideal,0.01,0.5,fourier_fourstep,reference_k2,16.358471699736455,1.80467550657211,0.26289675170142185,0.015422101357546548,2048,1025,3073
ideal,0.01,0.5,dct_paired,reference_k2,16.123335404955903,2.0916194695452885,0.27945902266027484,0.03724824316193221,2048,1025,3073
ideal,0.01,0.5,hadamard_paired,reference_k32,16.10105457636457,2.050773319234677,0.2804753302321842,0.033865383075614916,2048,65,2113
ideal,0.01,0.5,srht_paired,reference_k32,15.946118813231116,2.032730401482028,0.2906585360447164,0.03543553420116975,2048,65,2113
ideal,0.01,0.5,dct_paired,reference_k8,14.449493252817232,2.0187621001760103,0.40996055456726455,0.04718992446476156,2048,257,2305
ideal,0.01,0.5,random_binary,reference_k2,14.417258606082834,1.719539381406556,0.4106506572770669,0.015563184355688606,2048,1025,3073
ideal,0.01,0.5,dct_paired,reference_k32,14.120011490205105,1.999867021747963,0.44235936755890637,0.051751656698486616,2048,65,2113
ideal,0.01,0.5,fourier_fourstep,reference_k8,13.997059384570868,1.8032204862126717,0.4527843927780431,0.026014829149307372,2048,257,2305
ideal,0.01,0.5,fourier_fourstep,reference_k32,13.46241733363322,1.7929033283721487,0.5124181803724881,0.03476681417162706,2048,65,2113
ideal,0.01,0.5,random_uniform,reference_k2,13.445505247888969,1.8095895115758822,0.5141979149246925,0.030983960808680537,2048,1025,3073
ideal,0.01,0.5,random_binary,reference_k8,12.763482465442026,1.7784280817869373,0.6012779248651414,0.030000794283864946,2048,257,2305
ideal,0.01,0.5,random_uniform,reference_k8,11.59630224519341,1.7478566912516442,0.7864425385447791,0.034015982313089416,2048,257,2305
ideal,0.01,0.5,random_binary,reference_k32,11.372291656547473,1.7160896823781424,0.8278443853948855,0.030174148441937665,2048,65,2113
ideal,0.01,0.5,random_uniform,reference_k32,10.900149471004543,1.6622181896858468,0.9224784669075923,0.017592570221065328,2048,65,2113
ideal,0.03,0.05,srht_paired,reference_k2,33.00335279784983,2.2452905670176224,0.005764412411980552,0.0009901780031469091,2048,1025,3073
ideal,0.03,0.05,hadamard_paired,reference_k2,32.998059889027516,2.2544168733663668,0.00577266905040431,0.0009987850485895405,2048,1025,3073
ideal,0.03,0.05,hadamard_paired,reference_k8,30.53008334755894,2.248761431054406,0.010189911519089141,0.0017644934892080922,2048,257,2305
ideal,0.03,0.05,srht_paired,reference_k8,30.484544182478963,2.2355371884836703,0.010294830356672151,0.0017713207403546596,2048,257,2305
ideal,0.03,0.05,hadamard_paired,reference_k32,30.020563263364384,2.2273040356547287,0.011449650123387145,0.0019268835344841348,2048,65,2113
ideal,0.03,0.05,dct_paired,reference_k2,30.016396653329483,2.2519386772412866,0.011469815418770235,0.001986725322396798,2048,1025,3073
ideal,0.03,0.05,srht_paired,reference_k32,29.90251450396863,2.217511763767701,0.011763191177991083,0.0019721222345814556,2048,65,2113
ideal,0.03,0.05,dct_paired,reference_k8,27.55199524540634,2.249564338256307,0.020232166819220493,0.0035191141478821877,2048,257,2305
ideal,0.03,0.05,dct_paired,reference_k32,27.10199164675113,2.249342825716661,0.022446429129021336,0.003930428793783439,2048,65,2113
ideal,0.03,0.05,fourier_fourstep,reference_k2,19.927636992304187,1.7058681219140652,0.11541647946204298,0.00293435095925004,2048,1025,3073
ideal,0.03,0.05,fourier_fourstep,reference_k8,19.538054522983987,1.7359934760138387,0.1262745374034475,0.004116574867841264,2048,257,2305
ideal,0.03,0.05,fourier_fourstep,reference_k32,19.35624506551833,1.7464676739767413,0.13172488490687276,0.005690976643577564,2048,65,2113
ideal,0.03,0.05,random_binary,reference_k2,15.29559002018373,1.6359925150239352,0.3353810014967311,0.010281233614584115,2048,1025,3073
ideal,0.03,0.05,random_uniform,reference_k2,15.289315434790064,1.6492926628818336,0.33596497148690446,0.01321462820826743,2048,1025,3073
ideal,0.03,0.05,random_binary,reference_k8,15.161203463444524,1.6459085283480612,0.34592026017289973,0.010620390043494691,2048,257,2305
ideal,0.03,0.05,random_uniform,reference_k8,14.873140069374271,1.6972689341268816,0.3698004173787106,0.015696381208270965,2048,257,2305
ideal,0.03,0.05,random_binary,reference_k32,14.726026551003285,1.6857813898222571,0.3824322165714528,0.01343927322560219,2048,65,2113
ideal,0.03,0.05,random_uniform,reference_k32,14.01040077729481,1.7796359413042486,0.45154515906646464,0.028447678253746684,2048,65,2113
ideal,0.03,0.1,srht_paired,reference_k2,27.04946434207108,2.230998829275726,0.02269418320657375,0.003826425641150352,2048,1025,3073
ideal,0.03,0.1,hadamard_paired,reference_k2,27.046205187380348,2.2443550338429628,0.022717394080000376,0.003863167583750782,2048,1025,3073
ideal,0.03,0.1,hadamard_paired,reference_k8,24.636087587774767,2.227397442438915,0.039546770732261406,0.00658267111485567,2048,257,2305
ideal,0.03,0.1,srht_paired,reference_k8,24.585318951270423,2.214779941037472,0.040015700661213544,0.006716529065535527,2048,257,2305
ideal,0.03,0.1,hadamard_paired,reference_k32,24.15076460961846,2.2040972237881755,0.04418876102943699,0.007135196798479199,2048,65,2113
ideal,0.03,0.1,dct_paired,reference_k2,24.135828534915454,2.234650938508006,0.044393286608630164,0.007501914145320808,2048,1025,3073
ideal,0.03,0.1,srht_paired,reference_k32,24.01735406280766,2.1942329075060396,0.04557022560332841,0.007411705853565232,2048,65,2113
ideal,0.03,0.1,dct_paired,reference_k8,21.7748022106613,2.221400952413024,0.07642899263032381,0.01275278475069234,2048,257,2305
ideal,0.03,0.1,dct_paired,reference_k32,21.34040111190269,2.219619869452684,0.08450556927060975,0.014314546624153464,2048,65,2113
ideal,0.03,0.1,fourier_fourstep,reference_k2,19.3588987398506,1.7330466160446854,0.13160165829892448,0.0045693287824517415,2048,1025,3073
ideal,0.03,0.1,fourier_fourstep,reference_k8,18.2071633237752,1.7915389207909724,0.17168035757331435,0.008661015437980151,2048,257,2305
ideal,0.03,0.1,fourier_fourstep,reference_k32,17.79728692325118,1.806717415962763,0.1888295754373776,0.012334214641974647,2048,65,2113
ideal,0.03,0.1,random_binary,reference_k2,15.194835616591845,1.6475134907888982,0.34326049631793354,0.01077786297284177,2048,1025,3073
ideal,0.03,0.1,random_uniform,reference_k2,15.018965441751332,1.6878208814820528,0.3576039701402576,0.015513229434230459,2048,1025,3073
ideal,0.03,0.1,random_binary,reference_k8,14.719732133030092,1.6882253477991105,0.38297420340278604,0.013114716375320063,2048,257,2305
ideal,0.03,0.1,random_uniform,reference_k8,13.879329658203126,1.7807773139748388,0.46518837459952017,0.02583945028851627,2048,257,2305
ideal,0.03,0.1,random_binary,reference_k32,13.601058433473248,1.7641506990098954,0.49590016152873234,0.02651943462056277,2048,65,2113
ideal,0.03,0.1,random_uniform,reference_k32,12.47217619729911,1.797663947187223,0.6433933127871295,0.03925518307276093,2048,65,2113
ideal,0.03,0.15,srht_paired,reference_k2,23.64072842016011,2.210314133086398,0.049710537035739154,0.00814021904810075,2048,1025,3073
ideal,0.03,0.15,hadamard_paired,reference_k2,23.639655686482413,2.227671650458469,0.04973890780479838,0.008226733062412001,2048,1025,3073
ideal,0.03,0.15,hadamard_paired,reference_k8,21.317735517602447,2.196061731266195,0.08478900749508225,0.013334347793845958,2048,257,2305
ideal,0.03,0.15,srht_paired,reference_k8,21.263176353976892,2.183703608112727,0.08589234936118839,0.013807760890169801,2048,257,2305
ideal,0.03,0.15,hadamard_paired,reference_k32,20.859332418687718,2.1705912672712846,0.09415714587316852,0.014326859958497093,2048,65,2113
ideal,0.03,0.15,dct_paired,reference_k2,20.841283386592462,2.2055994478082686,0.09468456449443251,0.015318785404244785,2048,1025,3073
ideal,0.03,0.15,srht_paired,reference_k32,20.715241996656815,2.1595177426333243,0.09735119850132358,0.0150331826380455,2048,65,2113
ideal,0.03,0.15,dct_paired,reference_k8,18.63599746003391,2.175390556146372,0.15716358348549758,0.024380765281927064,2048,257,2305
ideal,0.03,0.15,fourier_fourstep,reference_k2,18.5890472133183,1.7624571914289167,0.1571835719605167,0.006947338581754479,2048,1025,3073
ideal,0.03,0.15,dct_paired,reference_k32,18.22665263850628,2.170176549752698,0.17278400160189492,0.027376011455620866,2048,65,2113
ideal,0.03,0.15,fourier_fourstep,reference_k8,16.796001644846136,1.8215270809476487,0.23772767676718282,0.014439731232440123,2048,257,2305
ideal,0.03,0.15,fourier_fourstep,reference_k32,16.262500383473647,1.830991396283463,0.26904511283086346,0.02011569353103175,2048,65,2113
ideal,0.03,0.15,random_binary,reference_k2,15.038106506596185,1.6645330392756161,0.35588485099486794,0.011521860131199671,2048,1025,3073
ideal,0.03,0.15,random_uniform,reference_k2,14.633734733025806,1.7324451249260604,0.39087995241702567,0.01924005212318918,2048,1025,3073
ideal,0.03,0.15,random_binary,reference_k8,14.157818102744386,1.7322643900180688,0.43598107024526406,0.017896889249854032,2048,257,2305
ideal,0.03,0.15,random_uniform,reference_k8,12.9769076754864,1.8062300017291806,0.5727617850588141,0.03415526846832568,2048,257,2305
ideal,0.03,0.15,random_binary,reference_k32,12.67123802345222,1.780545667931669,0.6143976992882875,0.03468226770053687,2048,65,2113
ideal,0.03,0.15,random_uniform,reference_k32,11.66191895248145,1.7465987907468628,0.77466600749713,0.03393442328750242,2048,65,2113
ideal,0.03,0.3,hadamard_paired,reference_k2,18.202435341858646,2.1495287778199317,0.17341244060540315,0.025054341767831636,2048,1025,3073
ideal,0.03,0.3,srht_paired,reference_k2,18.19676474370772,2.1220754111338866,0.17356503487774425,0.024674924988007527,2048,1025,3073
ideal,0.03,0.3,hadamard_paired,reference_k8,16.255165620666265,2.0727007896689877,0.27077893887211135,0.03337158086988049,2048,257,2305
ideal,0.03,0.3,fourier_fourstep,reference_k2,16.197793941935615,1.8057790566688818,0.2728113980695224,0.016105033467365016,2048,1025,3073
ideal,0.03,0.3,srht_paired,reference_k8,16.19763809098823,2.058744856003072,0.2745737111846918,0.03570902221497441,2048,257,2305
ideal,0.03,0.3,dct_paired,reference_k2,15.884764249451846,2.0821566346798206,0.29515226173949904,0.03865338822434307,2048,1025,3073
ideal,0.03,0.3,hadamard_paired,reference_k32,15.877696926135565,2.0415671605226375,0.2951859326558281,0.034856794533227695,2048,65,2113
ideal,0.03,0.3,srht_paired,reference_k32,15.727290575489183,2.0230838592140215,0.30560672241558945,0.03663471172555586,2048,65,2113
ideal,0.03,0.3,random_binary,reference_k2,14.360755745213064,1.7235796712270661,0.4160356102517158,0.015974934286166302,2048,1025,3073
ideal,0.03,0.3,dct_paired,reference_k8,14.256027135188587,2.0072855964987917,0.4284818605596098,0.047906595643945324,2048,257,2305
ideal,0.03,0.3,dct_paired,reference_k32,13.937496259262561,1.9894472433062897,0.46122539822989245,0.052873445492539195,2048,65,2113
ideal,0.03,0.3,fourier_fourstep,reference_k8,13.84550302861876,1.8002588860109818,0.4688383626006869,0.026470785263273167,2048,257,2305
ideal,0.03,0.3,random_uniform,reference_k2,13.35836090439851,1.8116758459118467,0.5246259295589918,0.03170975150242008,2048,1025,3073
ideal,0.03,0.3,fourier_fourstep,reference_k32,13.323873642040134,1.7895169874664998,0.5289827057582999,0.03517712070786584,2048,65,2113
ideal,0.03,0.3,random_binary,reference_k8,12.677693925730082,1.778150221188103,0.6132780187336568,0.03067126485025355,2048,257,2305
ideal,0.03,0.3,random_uniform,reference_k8,11.538896875680171,1.741759840609186,0.7968524019057441,0.03319109699009949,2048,257,2305
ideal,0.03,0.3,random_binary,reference_k32,11.346985008334107,1.7147127931967079,0.8326509413465345,0.029456491764473455,2048,65,2113
ideal,0.03,0.3,random_uniform,reference_k32,10.88343966760744,1.6593835716712912,0.9260018845161252,0.0158367976447016,2048,65,2113
ideal,0.03,0.5,hadamard_paired,reference_k2,14.904457836421965,2.024563270907877,0.36908854397252483,0.04135505947185736,2048,1025,3073
ideal,0.03,0.5,srht_paired,reference_k2,14.89133271551363,1.9890330699364793,0.37004195948301943,0.040255879350317145,2048,1025,3073
ideal,0.03,0.5,fourier_fourstep,reference_k2,14.002951036639534,1.7847499335136472,0.4521145758924115,0.024851419022587577,2048,1025,3073
ideal,0.03,0.5,hadamard_paired,reference_k8,13.484431950360836,1.9195176014668573,0.5104320852993719,0.042477958811897705,2048,257,2305
ideal,0.03,0.5,srht_paired,reference_k8,13.43434176375459,1.9026693966462846,0.5166107056598728,0.04650419176550243,2048,257,2305
ideal,0.03,0.5,random_binary,reference_k2,13.38204633038808,1.7676108616855204,0.521341103326526,0.023646462077725375,2048,1025,3073
ideal,0.03,0.5,dct_paired,reference_k2,13.255197268910099,1.9259855282130465,0.5384608854810152,0.04929699057626566,2048,1025,3073
ideal,0.03,0.5,hadamard_paired,reference_k32,13.186297895363573,1.8854989550424475,0.5465049323832708,0.04301303716850531,2048,65,2113
ideal,0.03,0.5,srht_paired,reference_k32,13.060833980519162,1.861077694450913,0.5624067781224068,0.0432423446832122,2048,65,2113
ideal,0.03,0.5,dct_paired,reference_k8,12.241601971189636,1.843276170870793,0.6788039134425476,0.04682871988408655,2048,257,2305
ideal,0.03,0.5,random_uniform,reference_k2,12.17660481455192,1.7954916187948309,0.6884256306193446,0.036966037640194974,2048,1025,3073
ideal,0.03,0.5,fourier_fourstep,reference_k8,12.1316122634694,1.7312550803582618,0.6950644778292392,0.025747249222950207,2048,257,2305
ideal,0.03,0.5,dct_paired,reference_k32,12.011566119813292,1.81693084094128,0.7157314826778715,0.04951714956681571,2048,65,2113
ideal,0.03,0.5,fourier_fourstep,reference_k32,11.769666483468892,1.712953150355943,0.755704854182851,0.03381993180380157,2048,65,2113
ideal,0.03,0.5,random_binary,reference_k8,11.64703450925382,1.7407506085945121,0.7772435013756425,0.03212472531809981,2048,257,2305
ideal,0.03,0.5,random_uniform,reference_k8,10.950331678798095,1.674734903671552,0.9119565238535502,0.02103925996632924,2048,257,2305
ideal,0.03,0.5,random_binary,reference_k32,10.85586612396273,1.6598852307111123,0.9319223414642227,0.017229362093106618,2048,65,2113
ideal,0.03,0.5,random_uniform,reference_k32,10.668884646640983,1.6298198949731333,0.9727888126902454,0.007802816827678727,2048,65,2113
ideal,0.1,0.05,srht_paired,reference_k2,27.837016692936864,2.234239577573069,0.018933083882248326,0.0032090476103918534,2048,1025,3073
ideal,0.1,0.05,hadamard_paired,reference_k2,27.834142754002087,2.246616840748968,0.018950296074823084,0.0032367801027019683,2048,1025,3073
ideal,0.1,0.05,hadamard_paired,reference_k8,25.457383526770954,2.23106816940632,0.03273767264408783,0.005480675187976734,2048,257,2305
ideal,0.1,0.05,srht_paired,reference_k8,25.409830523697792,2.219049900963906,0.03309932591918036,0.005573832917866701,2048,257,2305
ideal,0.1,0.05,hadamard_paired,reference_k32,25.06594596958736,2.216450355190189,0.035808076359944555,0.005884364446401164,2048,65,2113
ideal,0.1,0.05,srht_paired,reference_k32,24.936359527741082,2.203087629977299,0.036895585465374685,0.006107548027150155,2048,65,2113
ideal,0.1,0.05,dct_paired,reference_k2,24.907646168961396,2.2392670936090893,0.037172755983236175,0.006329771088125462,2048,1025,3073
ideal,0.1,0.05,dct_paired,reference_k8,22.567899346547573,2.2281538564699575,0.06368435730522036,0.010696582805681382,2048,257,2305
ideal,0.1,0.05,dct_paired,reference_k32,22.203267304100365,2.2299107780156,0.0692995122718604,0.011862354431403738,2048,65,2113
ideal,0.1,0.05,fourier_fourstep,reference_k2,19.47847330936332,1.7281897718219514,0.1280203039557439,0.004224049598567249,2048,1025,3073
ideal,0.1,0.05,fourier_fourstep,reference_k8,18.482174589246597,1.783338812126974,0.16112157382743159,0.007614227891358536,2048,257,2305
ideal,0.1,0.05,fourier_fourstep,reference_k32,18.160654088856464,1.797181755663036,0.17360608026202617,0.010206908776747339,2048,65,2113
ideal,0.1,0.05,random_binary,reference_k2,15.217117877596587,1.6449974267906253,0.3415016242145496,0.010651017387485005,2048,1025,3073
ideal,0.1,0.05,random_uniform,reference_k2,15.077839541997543,1.679794401575072,0.3527745923184831,0.014971894628968698,2048,1025,3073
ideal,0.1,0.05,random_binary,reference_k8,14.82017395467381,1.6792550355523117,0.37421097155829436,0.012569668677416958,2048,257,2305
ideal,0.1,0.05,random_uniform,reference_k8,14.090492119776268,1.7677364562832079,0.44305865365442776,0.023642357641310622,2048,257,2305
ideal,0.1,0.05,random_binary,reference_k32,14.038072885469678,1.7388982025288962,0.4482106648171145,0.01939743761996315,2048,65,2113
ideal,0.1,0.05,random_uniform,reference_k32,12.929882843554832,1.8004573494753089,0.5789013601919785,0.0329286153442519,2048,65,2113
ideal,0.1,0.1,hadamard_paired,reference_k2,22.042498008686508,2.213740186904118,0.07180641109654488,0.011609837019773727,2048,1025,3073
ideal,0.1,0.1,srht_paired,reference_k2,22.041482859203228,2.194398786891106,0.07179991581895483,0.011495541671803548,2048,1025,3073
ideal,0.1,0.1,hadamard_paired,reference_k8,19.83010417519296,2.171604762596001,0.11930224497659264,0.017901460817420847,2048,257,2305
ideal,0.1,0.1,srht_paired,reference_k8,19.779830625643314,2.159471524115057,0.12074473479180454,0.01863925993691562,2048,257,2305
ideal,0.1,0.1,hadamard_paired,reference_k32,19.478437771677036,2.1534737893683866,0.1293030989064009,0.01897724786164865,2048,65,2113
ideal,0.1,0.1,srht_paired,reference_k32,19.340433679461736,2.1374030284943433,0.13351094448679143,0.019988506744176203,2048,65,2113
ideal,0.1,0.1,dct_paired,reference_k2,19.333287045686497,2.183069771427222,0.13388120634348305,0.02093557487931326,2048,1025,3073
ideal,0.1,0.1,fourier_fourstep,reference_k2,18.050792739870346,1.7791768213092043,0.17796643894205155,0.008798564022824336,2048,1025,3073
ideal,0.1,0.1,dct_paired,reference_k8,17.28048110209902,2.1412565957946343,0.21444254035397847,0.03121613098994123,2048,257,2305
ideal,0.1,0.1,dct_paired,reference_k32,16.954385219501788,2.137021356781554,0.2313036493764043,0.034670708820247004,2048,65,2113
ideal,0.1,0.1,fourier_fourstep,reference_k8,16.018819112527527,1.8283248639835221,0.2843524974672697,0.017896013844506557,2048,257,2305
ideal,0.1,0.1,fourier_fourstep,reference_k32,15.52909493895516,1.8321752368456357,0.31848643166399393,0.02301961466733756,2048,65,2113
ideal,0.1,0.1,random_binary,reference_k2,14.912913362048542,1.6772371608129935,0.36630178471857683,0.012147901779562688,2048,1025,3073
ideal,0.1,0.1,random_uniform,reference_k2,14.356384945270852,1.7579835434120168,0.4167356333913505,0.022049439102047676,2048,1025,3073
ideal,0.1,0.1,random_binary,reference_k8,13.813871167818185,1.752890343031284,0.4720101421017064,0.02165035818138757,2048,257,2305
ideal,0.1,0.1,random_uniform,reference_k8,12.564512499768105,1.7999967965966728,0.6297412790895358,0.036278384556420705,2048,257,2305
ideal,0.1,0.1,random_binary,reference_k32,12.511179397569752,1.7760409995295077,0.6372391708185464,0.03172647057437227,2048,65,2113
ideal,0.1,0.1,random_uniform,reference_k32,11.516125874216968,1.7300589803037076,0.8008463820835798,0.02828779897608945,2048,65,2113
ideal,0.1,0.15,hadamard_paired,reference_k2,18.881637634991343,2.1652540988069804,0.14839437574450337,0.022065729911233112,2048,1025,3073
ideal,0.1,0.15,srht_paired,reference_k2,18.876736537837363,2.139910504303396,0.14850557470276432,0.021797515361054256,2048,1025,3073
ideal,0.1,0.15,hadamard_paired,reference_k8,16.894219801107926,2.095955881282897,0.23389719440636064,0.030211538226835543,2048,257,2305
ideal,0.1,0.15,srht_paired,reference_k8,16.84524344730464,2.082529386977002,0.23668879826174893,0.03200130138912386,2048,257,2305
ideal,0.1,0.15,fourier_fourstep,reference_k2,16.584565231879594,1.804521548704605,0.24955284079572634,0.014509076546682329,2048,1025,3073
ideal,0.1,0.15,hadamard_paired,reference_k32,16.58093323694353,2.0747486373665027,0.2512883083776634,0.031623517496086107,2048,65,2113
ideal,0.1,0.15,dct_paired,reference_k2,16.47036489757582,2.1065650291174625,0.2581315447106629,0.03543796439014622,2048,1025,3073
ideal,0.1,0.15,srht_paired,reference_k32,16.448643376028368,2.0545081500118485,0.25910303838520454,0.03330711972813483,2048,65,2113
ideal,0.1,0.15,dct_paired,reference_k8,14.765264455346244,2.037898966413,0.38137659979465544,0.045329222965071574,2048,257,2305
ideal,0.1,0.15,random_binary,reference_k2,14.493356490784848,1.7138961727137711,0.40350433301668615,0.014910607627417558,2048,1025,3073
ideal,0.1,0.15,dct_paired,reference_k32,14.48494014387549,2.0265971991353293,0.40699688463297357,0.050058821385291566,2048,65,2113
ideal,0.1,0.15,fourier_fourstep,reference_k8,14.261899625625906,1.812102967982233,0.4260429233732465,0.025246721816370072,2048,257,2305
ideal,0.1,0.15,fourier_fourstep,reference_k32,13.78747511553803,1.8050234587022178,0.4754265414181678,0.03162131561243253,2048,65,2113
ideal,0.1,0.15,random_uniform,reference_k2,13.571007750996266,1.8050408023199596,0.49953518284626247,0.029831678132472294,2048,1025,3073
ideal,0.1,0.15,random_binary,reference_k8,12.918616648221727,1.7787399007079667,0.580213935765543,0.02965013246715281,2048,257,2305
ideal,0.1,0.15,random_uniform,reference_k8,11.725955613831236,1.7556889976166268,0.7633839103184559,0.03466251371440902,2048,257,2305
ideal,0.1,0.15,random_binary,reference_k32,11.687284119730261,1.7416101548583385,0.7700120684522918,0.03039229109661408,2048,65,2113
ideal,0.1,0.15,random_uniform,reference_k32,11.03164985796226,1.677429418692889,0.8950055373677194,0.019102299935243948,2048,65,2113
ideal,0.1,0.3,hadamard_paired,reference_k2,14.423764591946465,1.9969526604591392,0.4119802619947355,0.043258729328177675,2048,1025,3073
ideal,0.1,0.3,srht_paired,reference_k2,14.409839670527424,1.9608450751010038,0.4131354735176216,0.042071263979486455,2048,1025,3073
ideal,0.1,0.3,fourier_fourstep,reference_k2,13.646976199767536,1.777021497461345,0.490675495327076,0.02588109363640162,2048,1025,3073
ideal,0.1,0.3,random_binary,reference_k2,13.178276711928572,1.7706287760752106,0.5463930854208633,0.024949678818412743,2048,1025,3073
ideal,0.1,0.3,hadamard_paired,reference_k8,13.127271136026268,1.8924425524841293,0.5538749668242408,0.042131623678488765,2048,257,2305
ideal,0.1,0.3,srht_paired,reference_k8,13.092079975348435,1.8755703942569757,0.5585906172454828,0.04568886500010318,2048,257,2305
ideal,0.1,0.3,dct_paired,reference_k2,12.908377727941167,1.8981492824486141,0.5828791047953525,0.04933793765580996,2048,1025,3073
ideal,0.1,0.3,hadamard_paired,reference_k32,12.893479782848704,1.8672639537930649,0.5843937756579106,0.0428941739064439,2048,65,2113
ideal,0.1,0.3,srht_paired,reference_k32,12.811168981089086,1.8421949241005031,0.5954654422633865,0.042693325013294335,2048,65,2113
ideal,0.1,0.3,dct_paired,reference_k8,12.008291208085996,1.8199875226134279,0.7159518742385771,0.04442577185965926,2048,257,2305
ideal,0.1,0.3,random_uniform,reference_k2,11.993407778583128,1.784600330611387,0.7179778319879918,0.03648198231793361,2048,1025,3073
ideal,0.1,0.3,fourier_fourstep,reference_k8,11.931788600999187,1.7223330623123931,0.727712086558012,0.02465654459696254,2048,257,2305
ideal,0.1,0.3,dct_paired,reference_k32,11.826134349674355,1.797788134505976,0.7466882708060399,0.047456392902800834,2048,65,2113
ideal,0.1,0.3,fourier_fourstep,reference_k32,11.639898827382314,1.7065413099876183,0.778454056379465,0.030624278285987235,2048,65,2113
ideal,0.1,0.3,random_binary,reference_k8,11.525825646082485,1.7322044628971427,0.7991968897247497,0.03189975238061393,2048,257,2305
ideal,0.1,0.3,random_uniform,reference_k8,10.899719642683722,1.6654154571084219,0.9225919553265629,0.018755587031475916,2048,257,2305
ideal,0.1,0.3,random_binary,reference_k32,10.88502857355873,1.6651326091560321,0.9256829828903861,0.016972581474800522,2048,65,2113
ideal,0.1,0.3,random_uniform,reference_k32,10.672895379326503,1.629828511969519,0.97189281276117,0.008046479061659688,2048,65,2113
ideal,0.1,0.5,hadamard_paired,reference_k2,12.335421848914441,1.835338614732777,0.6640943083651721,0.042469545400386756,2048,1025,3073
ideal,0.1,0.5,srht_paired,reference_k2,12.316605237805359,1.7982071025122066,0.6667943478466889,0.03997237598900716,2048,1025,3073
ideal,0.1,0.5,random_binary,reference_k2,12.034646373100916,1.7475481899665162,0.7108488619474419,0.028800052495045806,2048,1025,3073
ideal,0.1,0.5,fourier_fourstep,reference_k2,12.015482937789685,1.7121595820632938,0.7138678082380843,0.025444680509486867,2048,1025,3073
ideal,0.1,0.5,hadamard_paired,reference_k8,11.609589290855256,1.7500928937486313,0.7839728988718929,0.03231856064907907,2048,257,2305
ideal,0.1,0.5,srht_paired,reference_k8,11.590529721229416,1.7362500640064484,0.787523462047805,0.03511166653680212,2048,257,2305
ideal,0.1,0.5,dct_paired,reference_k2,11.535113416011153,1.7560170857114177,0.7977428426155291,0.037888390251844165,2048,1025,3073
ideal,0.1,0.5,hadamard_paired,reference_k32,11.425350096315729,1.7254992460924452,0.8178674977313669,0.031679264124140676,2048,65,2113
ideal,0.1,0.5,srht_paired,reference_k32,11.39820230348995,1.7103839609699547,0.8228607584874283,0.02841975797425048,2048,65,2113
