condition,rho,sigma_a,basis,correction,psnr_mean,psnr_std,rel_mse_mean,rel_mse_std,num_frames,reference_frames,total_physical_frames
ideal,0.03,0.15,dct_paired,scgi_proxy,18.130622518050874,2.152486483875009,0.1766542004093996,0.028133578428078048,2048,0,2048
ideal,0.03,0.15,dct_paired,none,17.862061792978096,2.153089223518598,0.18873014515693992,0.035771968013272995,2048,0,2048
ideal,0.03,0.15,dct_paired,agc,16.412406364278652,2.1321216642094476,0.2621676665666163,0.040006519147313506,2048,0,2048
ideal,0.03,0.15,fourier_fourstep,none,16.355518319646684,1.864191401185068,0.2640977987607325,0.028477130686212677,2048,0,2048
ideal,0.03,0.15,fourier_fourstep,scgi_proxy,16.263619093616843,1.8636352166211483,0.26941664049117836,0.025486833602987778,2048,0,2048
ideal,0.03,0.15,fourier_fourstep,agc,15.773934977223869,1.967944890049907,0.3022523122132882,0.03506529778578585,2048,0,2048
ideal,0.03,0.15,random_binary,scgi_proxy,12.27472040233988,1.7600507885087344,0.6727868608924459,0.03120936679583724,2048,0,2048
ideal,0.03,0.15,random_binary,agc,12.270008488568287,1.7589608467709754,0.6735064644340231,0.031004761263868766,2048,0,2048
ideal,0.03,0.15,random_binary,none,11.522394666072584,1.7169006387471133,0.7998816576719492,0.03338784372381107,2048,0,2048
ideal,0.03,0.15,random_uniform,agc,11.375448221518077,1.7225835934928806,0.8272049583226103,0.02908164922180675,2048,0,2048
ideal,0.03,0.15,random_uniform,scgi_proxy,11.374495582834875,1.722202770100956,0.8273773846066943,0.02882922834070098,2048,0,2048
ideal,0.03,0.15,random_uniform,none,10.957312849241648,1.6762972497993018,0.9104946297766108,0.0211364203443039,2048,0,2048
ideal,0.03,0.3,hadamard_paired,pairwise,15.95549094261631,2.069042826014437,0.29012968403754913,0.035743110775514106,2048,0,2048
ideal,0.03,0.3,srht_paired,pairwise,15.927062082834844,2.065639874437754,0.29224859199779524,0.03820263176429222,2048,0,2048
ideal,0.03,0.3,srht_paired,agc,15.578874314873019,2.0143873636646017,0.3162177931053819,0.03777921992778438,2048,0,2048
ideal,0.03,0.3,hadamard_paired,scgi_proxy,15.570108419961755,2.0205291467596713,0.3166827771585975,0.035809189734668546,2048,0,2048
ideal,0.03,0.3,srht_paired,scgi_proxy,15.553059879183245,2.0103341221795348,0.31804866625147715,0.037524382116917235,2048,0,2048
ideal,0.03,0.3,srht_paired,none,15.142691773104243,1.9706406957198441,0.34942823397680856,0.039862253629217505,2048,0,2048
ideal,0.03,0.3,hadamard_paired,none,15.016652535089335,2.025985579208334,0.36114772454350663,0.05298141248665165,2048,0,2048
ideal,0.03,0.3,hadamard_paired,agc,14.756943148993058,2.08305234262873,0.3825227650978015,0.04867984564987467,2048,0,2048
ideal,0.03,0.3,dct_paired,pairwise,14.041787754838047,1.998991322866859,0.45005301030888367,0.0493037462802669,2048,0,2048
ideal,0.03,0.3,dct_paired,scgi_proxy,13.891523176593662,1.9785218382059964,0.46643895200380875,0.056352095533858886,2048,0,2048
ideal,0.03,0.3,dct_paired,none,13.673737404173648,1.99150720302334,0.49261892035639027,0.07752056838979395,2048,0,2048
ideal,0.03,0.3,fourier_fourstep,none,13.139857384122251,1.8473942210837362,0.5547608302631473,0.06970118694479313,2048,0,2048
ideal,0.03,0.3,fourier_fourstep,scgi_proxy,13.137121707264837,1.7975414371389857,0.5527324991067829,0.04384218375019549,2048,0,2048
ideal,0.03,0.3,dct_paired,agc,13.120311061213972,1.9578747050231444,0.5565654182943792,0.06221062198045664,2048,0,2048
ideal,0.03,0.3,fourier_fourstep,agc,12.649220853535699,1.8240876406312354,0.6182721078345135,0.04640855255431069,2048,0,2048
ideal,0.03,0.3,random_binary,scgi_proxy,11.155352505545618,1.6848022120308976,0.8699498372114653,0.02198243434500151,2048,0,2048
ideal,0.03,0.3,random_binary,agc,11.148712336473832,1.683782322856917,0.8712720416102442,0.02165318090634616,2048,0,2048
ideal,0.03,0.3,random_binary,none,10.840123402147844,1.6489307868498424,0.9352956093378972,0.01668555030877285,2048,0,2048
ideal,0.03,0.3,random_uniform,agc,10.784072772698183,1.6503782461146552,0.9474091847835766,0.01473023042614184,2048,0,2048
ideal,0.03,0.3,random_uniform,scgi_proxy,10.782340256898076,1.6498499493292471,0.9477837898359401,0.014514019173132033,2048,0,2048
ideal,0.03,0.3,random_uniform,none,10.651347520100785,1.631057787861619,0.9767314630278761,0.00862103119758277,2048,0,2048
ideal,0.03,0.5,hadamard_paired,pairwise,13.32113973835675,1.9132667835741834,0.5299478885464987,0.04357427974465446,2048,0,2048
ideal,0.03,0.5,srht_paired,pairwise,13.284446045336558,1.9033092103725933,0.5347013715887031,0.047626526230326434,2048,0,2048
ideal,0.03,0.5,srht_paired,agc,12.94586425260983,1.854704099948152,0.5774765305303987,0.04410077632858191,2048,0,2048
ideal,0.03,0.5,srht_paired,scgi_proxy,12.92318742283684,1.849849115388905,0.5804136347898059,0.043160129133339054,2048,0,2048
ideal,0.03,0.5,hadamard_paired,scgi_proxy,12.921080779540514,1.8681456545840196,0.5807412898228259,0.04343094053594198,2048,0,2048
ideal,0.03,0.5,srht_paired,none,12.56160484249495,1.8136123435546476,0.6306593767084944,0.04474085271684278,2048,0,2048
ideal,0.03,0.5,hadamard_paired,agc,12.54597451683472,1.8975665077681012,0.6334733540140352,0.051655507458103406,2048,0,2048
ideal,0.03,0.5,hadamard_paired,none,12.414090446058108,1.8616331730049442,0.6539136350298694,0.06415252741266338,2048,0,2048
ideal,0.03,0.5,dct_paired,pairwise,12.151227157458802,1.8383899291344832,0.6930269191600216,0.04698621147483592,2048,0,2048
ideal,0.03,0.5,dct_paired,scgi_proxy,11.993875360797295,1.8110352861218273,0.7190594631500025,0.05556632052270015,2048,0,2048
ideal,0.03,0.5,dct_paired,none,11.84476080624102,1.8141222087932745,0.745845758764845,0.07707782347861587,2048,0,2048
ideal,0.03,0.5,dct_paired,agc,11.670642739121625,1.7931554065208257,0.7741996002899143,0.053653253578557415,2048,0,2048
ideal,0.03,0.5,fourier_fourstep,scgi_proxy,11.645738661005664,1.7150094692065077,0.7779283255548027,0.041914584362291396,2048,0,2048
ideal,0.03,0.5,fourier_fourstep,none,11.566028981810137,1.7435873720825104,0.7939356788936047,0.06718591580116931,2048,0,2048
ideal,0.03,0.5,fourier_fourstep,agc,11.415822975362925,1.7188153606401313,0.8198603587406749,0.03660298082512552,2048,0,2048
ideal,0.03,0.5,random_binary,scgi_proxy,10.785459468826332,1.6429475035407124,0.9470758606016443,0.012536900862519209,2048,0,2048
ideal,0.03,0.5,random_binary,agc,10.78153187645628,1.642486948602893,0.9479300288484707,0.012337987728623682,2048,0,2048
ideal,0.03,0.5,random_binary,none,10.655068829508913,1.6256606859015577,0.9758910411807576,0.008160590562257625,2048,0,2048
ideal,0.03,0.5,random_uniform,agc,10.634465482416552,1.6284751990143531,0.980532104626442,0.008239134538360096,2048,0,2048
ideal,0.03,0.5,random_uniform,scgi_proxy,10.632027173456304,1.6277596042454976,0.9810814360128721,0.008081323624875314,2048,0,2048
ideal,0.03,0.5,random_uniform,none,10.582141538575227,1.6199972845533277,0.9923929639543791,0.004562683079805148,2048,0,2048
ideal,0.1,0.05,srht_paired,pairwise,25.1180916415784,2.2405734992117017,0.035429688907334604,0.00614296259631292,2048,0,2048
ideal,0.1,0.05,hadamard_paired,pairwise,25.114555045424257,2.2397031400438956,0.03544396451741969,0.006026283720390599,2048,0,2048
ideal,0.1,0.05,hadamard_paired,scgi_proxy,24.912907034826752,2.204155739294508,0.03708195515266131,0.006017739589217654,2048,0,2048
ideal,0.1,0.05,srht_paired,scgi_proxy,24.884024449280346,2.199588603286983,0.037342729682792994,0.006177854601757681,2048,0,2048
ideal,0.1,0.05,srht_paired,agc,24.88264009564849,2.197986161063225,0.037354559294643624,0.006180403967605108,2048,0,2048
ideal,0.1,0.05,hadamard_paired,none,24.828098973513985,2.2007055782022453,0.037831681758244744,0.006280297243699939,2048,0,2048
ideal,0.1,0.05,srht_paired,none,24.824810498135477,2.191635333533665,0.03784772719480902,0.00621026300943816,2048,0,2048
ideal,0.1,0.05,dct_paired,pairwise,22.249404831188155,2.234007711116115,0.0685538557081026,0.011640581441478788,2048,0,2048
ideal,0.1,0.05,dct_paired,scgi_proxy,22.14966228185855,2.225310718762517,0.07017106108835368,0.012115511900690778,2048,0,2048
ideal,0.1,0.05,dct_paired,none,22.097931980820334,2.2219832098888954,0.07104671050297952,0.012535451404498662,2048,0,2048
ideal,0.1,0.05,hadamard_paired,agc,21.55748134638296,2.2260221680339893,0.08031936028646047,0.013255975905713452,2048,0,2048
ideal,0.1,0.05,dct_paired,agc,19.267456295207303,2.1439785297248966,0.13589761771788159,0.021003287191214914,2048,0,2048
ideal,0.1,0.05,fourier_fourstep,agc,18.841762240600122,2.0087030012477083,0.14940714557399612,0.019472567887364317,2048,0,2048
ideal,0.1,0.05,fourier_fourstep,scgi_proxy,18.563959928040116,1.852208463716106,0.15848383233855487,0.01317922418311419,2048,0,2048
ideal,0.1,0.05,fourier_fourstep,none,18.327024618936697,1.8063137825149054,0.16713869086709857,0.010684462862345189,2048,0,2048
ideal,0.1,0.05,random_binary,agc,13.969248253756192,1.740853359596667,0.45540644539114794,0.02052851167085313,2048,0,2048
ideal,0.1,0.05,random_binary,scgi_proxy,13.96864459866127,1.7412330604883102,0.45547255856930313,0.02059785782491105,2048,0,2048
ideal,0.1,0.05,random_binary,none,13.75797106456138,1.745610237945216,0.4781608924050868,0.022816562766553392,2048,0,2048
ideal,0.1,0.05,random_uniform,agc,12.885107743651433,1.7924957551730845,0.5848482438114918,0.032317461241129934,2048,0,2048
ideal,0.1,0.05,random_uniform,scgi_proxy,12.883751267256399,1.7923548654954775,0.5850280560252199,0.03227370681994251,2048,0,2048
ideal,0.1,0.05,random_uniform,none,12.642492537135904,1.7925896698840635,0.6184571369697077,0.034302156438801835,2048,0,2048
ideal,0.1,0.1,hadamard_paired,pairwise,19.528082558338532,2.1770016794827884,0.12794636710615326,0.019513326872105406,2048,0,2048
ideal,0.1,0.1,srht_paired,pairwise,19.523242221260418,2.1767195535511927,0.128174080411035,0.020300816440384666,2048,0,2048
ideal,0.1,0.1,hadamard_paired,scgi_proxy,19.313342405743562,2.1423263403125303,0.134289502127265,0.019519625318886232,2048,0,2048
ideal,0.1,0.1,srht_paired,agc,19.29490704236347,2.137402001546743,0.13493860034968105,0.020332688739553822,2048,0,2048
ideal,0.1,0.1,srht_paired,scgi_proxy,19.29067483477992,2.1361292217524297,0.13506361863361413,0.02031000605837045,2048,0,2048
ideal,0.1,0.1,srht_paired,none,19.22941999913941,2.129131686410435,0.13696775420475313,0.02048845135260843,2048,0,2048
ideal,0.1,0.1,hadamard_paired,none,19.19831414127811,2.146198950092184,0.13803753321239895,0.021178604271388197,2048,0,2048
ideal,0.1,0.1,hadamard_paired,agc,17.76886580569435,2.21809018288951,0.19209149103939013,0.03108498633995289,2048,0,2048
ideal,0.1,0.1,dct_paired,pairwise,17.033830085040087,2.140257102186936,0.22699433738785454,0.03311566547980656,2048,0,2048
ideal,0.1,0.1,dct_paired,scgi_proxy,16.9222573050527,2.1348855768292436,0.23312617291586324,0.03579883964787451,2048,0,2048
ideal,0.1,0.1,dct_paired,none,16.868026920615964,2.140009669517351,0.23634860506692892,0.03856298906259,2048,0,2048
ideal,0.1,0.1,fourier_fourstep,none,15.581707429562341,1.8543890468961788,0.31501143397406195,0.027542191900088716,2048,0,2048
ideal,0.1,0.1,fourier_fourstep,scgi_proxy,15.47186872729378,1.8638102001712806,0.32314766225319963,0.028879910107926184,2048,0,2048
ideal,0.1,0.1,dct_paired,agc,15.466365677755691,2.117872188870504,0.32577229652955325,0.048292862125397885,2048,0,2048
ideal,0.1,0.1,fourier_fourstep,agc,14.8978439463855,1.9503005007203487,0.3694576988101148,0.039628803269907927,2048,0,2048
ideal,0.1,0.1,random_binary,agc,12.457605784204553,1.7671350136082997,0.6450617494773191,0.030310106052303724,2048,0,2048
ideal,0.1,0.1,random_binary,scgi_proxy,12.456529321762535,1.7675110889825787,0.645226143796744,0.03041716443167412,2048,0,2048
ideal,0.1,0.1,random_binary,none,12.210659068334085,1.7543887228675707,0.6827968988739458,0.03203159227775719,2048,0,2048
ideal,0.1,0.1,random_uniform,agc,11.49207363196228,1.7281717584416987,0.805345863852764,0.02992211749861871,2048,0,2048
ideal,0.1,0.1,random_uniform,scgi_proxy,11.489601056308636,1.7278084485804248,0.8057991929763313,0.029798527728695425,2048,0,2048
ideal,0.1,0.1,random_uniform,none,11.334676540856206,1.7133937753970054,0.8349215698614859,0.02673257949711574,2048,0,2048
ideal,0.1,0.15,hadamard_paired,pairwise,16.646627966629588,2.097343191488699,0.24768323163598013,0.03244359406776402,2048,0,2048
ideal,0.1,0.15,srht_paired,pairwise,16.63517056963549,2.0946743100928655,0.24851432910692153,0.03430667139954463,2048,0,2048
ideal,0.1,0.15,hadamard_paired,scgi_proxy,16.418903273297722,2.063824828164247,0.2607968879827957,0.032438867786617594,2048,0,2048
ideal,0.1,0.15,srht_paired,agc,16.41032886490186,2.056651288236987,0.26145292832562267,0.034014721318594315,2048,0,2048
ideal,0.1,0.15,srht_paired,scgi_proxy,16.40434598244058,2.054955964570718,0.2618008721897524,0.033968148316574645,2048,0,2048
ideal,0.1,0.15,srht_paired,none,16.342202257890623,2.0488656887288292,0.2655687360313393,0.03439918367078212,2048,0,2048
ideal,0.1,0.15,hadamard_paired,none,16.285664493265184,2.0710226438452968,0.26925270074063046,0.03632556192449722,2048,0,2048
ideal,0.1,0.15,hadamard_paired,agc,15.426983248226415,2.128450115787524,0.3282592855393598,0.045193731620433206,2048,0,2048
ideal,0.1,0.15,dct_paired,pairwise,14.5911445357794,2.0329515281391783,0.3969675946389462,0.046990864791998294,2048,0,2048
ideal,0.1,0.15,dct_paired,scgi_proxy,14.471079374553014,2.025940006726068,0.40849963249090954,0.052117520627942365,2048,0,2048
ideal,0.1,0.15,dct_paired,none,14.421398961889828,2.034874250064488,0.41378690629964693,0.05789319839096682,2048,0,2048
ideal,0.1,0.15,fourier_fourstep,none,13.765035514485849,1.8335014778381855,0.47866863481843785,0.04271287363793373,2048,0,2048
ideal,0.1,0.15,fourier_fourstep,scgi_proxy,13.629231925825243,1.8218104022261263,0.4935121860836888,0.03907024407728473,2048,0,2048
ideal,0.1,0.15,dct_paired,agc,13.547705022125644,2.0052661337210527,0.5048840273529455,0.06063843146199822,2048,0,2048
ideal,0.1,0.15,fourier_fourstep,agc,13.08004174436372,1.8610934799754202,0.5601619172890782,0.045684668839539706,2048,0,2048
ideal,0.1,0.15,random_binary,agc,11.65694630828655,1.7302693432401346,0.7753083311955977,0.027883769999249783,2048,0,2048
ideal,0.1,0.15,random_binary,scgi_proxy,11.654935687059497,1.7304412932961144,0.775670808591409,0.027996019435018425,2048,0,2048
ideal,0.1,0.15,random_binary,none,11.473204170972718,1.7118153465250845,0.8087471007323161,0.027200773447888238,2048,0,2048
ideal,0.1,0.15,random_uniform,agc,11.0215203266513,1.6781626859614494,0.8971528664807711,0.02171147673099102,2048,0,2048
ideal,0.1,0.15,random_uniform,scgi_proxy,11.018334812192322,1.6776275575201622,0.8978065505556136,0.021537216121321985,2048,0,2048
ideal,0.1,0.15,random_uniform,none,10.929370057140446,1.6666514877985918,0.916305656997144,0.018181366749783275,2048,0,2048
ideal,0.1,0.3,hadamard_paired,pairwise,13.02957409084246,1.889819556660314,0.5664839519021639,0.04321689590036519,2048,0,2048
ideal,0.1,0.3,srht_paired,pairwise,13.009093122626242,1.8795911606089262,0.5694032782139226,0.04710532598056534,2048,0,2048
ideal,0.1,0.3,srht_paired,agc,12.79610734893554,1.8472170935903864,0.5976400113727511,0.04427657770405782,2048,0,2048
ideal,0.1,0.3,srht_paired,scgi_proxy,12.785839786544802,1.8452924086284301,0.5990394885178671,0.044170123370861014,2048,0,2048
ideal,0.1,0.3,hadamard_paired,scgi_proxy,12.780545858963894,1.858642457445853,0.599681064992374,0.042527902186676396,2048,0,2048
ideal,0.1,0.3,srht_paired,none,12.725778373741152,1.840791147411083,0.6074218844821602,0.04530121577824432,2048,0,2048
ideal,0.1,0.3,hadamard_paired,none,12.646345952727726,1.8623280373166626,0.6189720306047601,0.0502644786422329,2048,0,2048
ideal,0.1,0.3,hadamard_paired,agc,12.406493768700125,1.8793864390337516,0.653744970500247,0.048089505740546594,2048,0,2048
ideal,0.1,0.3,dct_paired,pairwise,11.966419413806735,1.8177645771407345,0.7229051157783241,0.045093335576050324,2048,0,2048
ideal,0.1,0.3,dct_paired,scgi_proxy,11.838239305079624,1.799443084471313,0.7447877799012729,0.05030665467896043,2048,0,2048
ideal,0.1,0.3,dct_paired,none,11.810530696680603,1.8073164986306531,0.7501846363230866,0.05967594760051119,2048,0,2048
ideal,0.1,0.3,fourier_fourstep,none,11.587997077361575,1.7276523771944154,0.7884987227698107,0.04589751814364522,2048,0,2048
ideal,0.1,0.3,fourier_fourstep,scgi_proxy,11.543234555893116,1.7118672647855502,0.7961476552737905,0.03554451465649132,2048,0,2048
ideal,0.1,0.3,dct_paired,agc,11.538669030824042,1.7813550909839682,0.7976826405861782,0.04892009838397202,2048,0,2048
ideal,0.1,0.3,fourier_fourstep,agc,11.329332909142451,1.7158346076416373,0.8361705506109978,0.033012231944214786,2048,0,2048
ideal,0.1,0.3,random_binary,agc,10.887847952353809,1.6578387895967,0.9250456445308033,0.014786628599749909,2048,0,2048
ideal,0.1,0.3,random_binary,scgi_proxy,10.884211556208367,1.6574704710639163,0.9258205821474182,0.014803952934566083,2048,0,2048
ideal,0.1,0.3,random_binary,none,10.813907347421894,1.6458575855987667,0.9408933245614931,0.012539986389039016,2048,0,2048
ideal,0.1,0.3,random_uniform,agc,10.675549698786645,1.632384513054834,0.9713219830166651,0.01049343233420016,2048,0,2048
ideal,0.1,0.3,random_uniform,scgi_proxy,10.671486704238669,1.6316220066919842,0.9722286828660317,0.010271247896176392,2048,0,2048
ideal,0.1,0.3,random_uniform,none,10.644193161788575,1.6276234767937843,0.9783416367514087,0.008614849114131263,2048,0,2048
ideal,0.1,0.5,hadamard_paired,pairwise,11.616049294504334,1.7519941999311306,0.7827781441506909,0.031605520756750105,2048,0,2048
ideal,0.1,0.5,srht_paired,pairwise,11.594696100275758,1.7390412709384877,0.7867820283275342,0.0355165544970089,2048,0,2048
ideal,0.1,0.5,srht_paired,agc,11.404400384757684,1.71561465661885,0.8217620001625012,0.030463390237182125,2048,0,2048
ideal,0.1,0.5,srht_paired,scgi_proxy,11.388462758882511,1.7134511256720928,0.8247848999801656,0.030609370746512234,2048,0,2048
ideal,0.1,0.5,hadamard_paired,scgi_proxy,11.37419530879464,1.7229254127494709,0.8274776236511217,0.029977453373063956,2048,0,2048
ideal,0.1,0.5,srht_paired,none,11.33542133555307,1.7098676630403904,0.8349538488670993,0.031858177524446404,2048,0,2048
ideal,0.1,0.5,hadamard_paired,none,11.275125215792903,1.720995200762901,0.8467776084286973,0.03591176628945376,2048,0,2048
ideal,0.1,0.5,hadamard_paired,agc,11.261313310081734,1.7290166876158497,0.8492359840750165,0.02988554211394065,2048,0,2048
ideal,0.1,0.5,dct_paired,pairwise,11.117370148620555,1.7108300401596397,0.8777968795173772,0.029299625228999367,2048,0,2048
ideal,0.1,0.5,dct_paired,scgi_proxy,10.994620497657666,1.6867854748605433,0.9029411780812291,0.02959767748201969,2048,0,2048
ideal,0.1,0.5,dct_paired,none,10.985363340809798,1.6919544108867755,0.9052046035443431,0.038683740000026806,2048,0,2048
ideal,0.1,0.5,dct_paired,agc,10.914414226483766,1.6809532385390509,0.9197380489978981,0.028984255922115863,2048,0,2048
ideal,0.1,0.5,fourier_fourstep,none,10.891487575215656,1.663304355035351,0.9245882089894537,0.02866177160282292,2048,0,2048
ideal,0.1,0.5,fourier_fourstep,scgi_proxy,10.885250022267568,1.6557112745988427,0.9257137836256544,0.020879191994978005,2048,0,2048
ideal,0.1,0.5,fourier_fourstep,agc,10.829367789702273,1.6575981704025953,0.937671889637333,0.01966528044468299,2048,0,2048
ideal,0.1,0.5,random_binary,agc,10.676461828060699,1.6310690501673848,0.9710961411542155,0.008156302300205325,2048,0,2048
ideal,0.1,0.5,random_binary,scgi_proxy,10.671905739598564,1.6303511407813298,0.9721144995296709,0.008050562388658535,2048,0,2048
ideal,0.1,0.5,random_binary,none,10.641702263883456,1.6243561033194338,0.9788848060443595,0.006180626193180746,2048,0,2048
ideal,0.1,0.5,random_uniform,agc,10.595609564834888,1.6213542226017152,0.9893271756943871,0.00589841287692944,2048,0,2048
ideal,0.1,0.5,random_uniform,scgi_proxy,10.59123433865924,1.620559424581304,0.9903225761606071,0.0055907517898888025,2048,0,2048
ideal,0.1,0.5,random_uniform,none,10.580353158823021,1.6188270265937539,0.9928021277405223,0.004657287945227917,2048,0,2048
ideal,0.3,0.05,srht_paired,pairwise,21.050795160370498,2.201850092713737,0.09025207053538868,0.014832881238142675,2048,0,2048
ideal,0.3,0.05,hadamard_paired,pairwise,21.038017550123005,2.204195777976907,0.09047739979829503,0.014502791627358309,2048,0,2048
ideal,0.3,0.05,hadamard_paired,scgi_proxy,20.946090918237875,2.184107143639692,0.09235115572929108,0.01442382517433608,2048,0,2048
ideal,0.3,0.05,srht_paired,scgi_proxy,20.93022812777041,2.17753751890675,0.09271771811537598,0.014769407345274977,2048,0,2048
ideal,0.3,0.05,srht_paired,agc,20.928074502838985,2.1774256750152383,0.09276272428518945,0.014769098848138845,2048,0,2048
ideal,0.3,0.05,srht_paired,none,20.922065859884768,2.1761770044912594,0.09288977653714406,0.014780848507411085,2048,0,2048
ideal,0.3,0.05,hadamard_paired,none,20.91067146337608,2.1869517697863623,0.09314144642657406,0.014800010778041472,2048,0,2048
ideal,0.3,0.05,hadamard_paired,agc,18.991301880370315,2.250307733916621,0.14515933439887052,0.024748578142690606,2048,0,2048
ideal,0.3,0.05,dct_paired,pairwise,18.39625354193889,2.176050896589643,0.1661035183673479,0.0258114997629818,2048,0,2048
ideal,0.3,0.05,dct_paired,scgi_proxy,18.34026347892544,2.1762542371777793,0.1683401115775444,0.02677204876676137,2048,0,2048
ideal,0.3,0.05,dct_paired,none,18.317856832044686,2.1781681451795345,0.1692665306803103,0.027356863102490008,2048,0,2048
ideal,0.3,0.05,fourier_fourstep,scgi_proxy,16.650658831854894,1.8676258889116535,0.24619757326924996,0.020292033174737694,2048,0,2048
ideal,0.3,0.05,fourier_fourstep,none,16.64021671444017,1.8395049322337413,0.24656553009789534,0.017341890197592153,2048,0,2048
ideal,0.3,0.05,dct_paired,agc,16.558233812251604,2.1554766117702284,0.25364606355678626,0.03954546874546225,2048,0,2048
ideal,0.3,0.05,fourier_fourstep,agc,16.235477523864848,1.9904386885710492,0.27180494165592395,0.031713782265950195,2048,0,2048
ideal,0.3,0.05,random_binary,agc,13.802805151329435,1.7462811172699175,0.47316054102770877,0.02048322574494296,2048,0,2048
ideal,0.3,0.05,random_binary,scgi_proxy,13.801736234909038,1.7463590990681706,0.4732791226917129,0.020540955659724698,2048,0,2048
ideal,0.3,0.05,random_binary,none,13.764132894539133,1.7427443909406999,0.47738490890075397,0.02052330484192486,2048,0,2048
ideal,0.3,0.05,random_uniform,agc,12.662638706031652,1.7793979320855988,0.6154728272017832,0.03184367150173356,2048,0,2048
ideal,0.3,0.05,random_uniform,scgi_proxy,12.662074252745468,1.7795397167710967,0.6155531645302766,0.03185432731082181,2048,0,2048
ideal,0.3,0.05,random_uniform,none,12.602292414470833,1.7794041318008669,0.6240808748980182,0.03225261287420755,2048,0,2048
ideal,0.3,0.1,srht_paired,pairwise,16.061755872363136,2.0687269916919075,0.28333347194126995,0.03707511270393395,2048,0,2048
ideal,0.3,0.1,hadamard_paired,pairwise,16.050773044010008,2.075511914295154,0.283906221484427,0.035575157010246314,2048,0,2048
ideal,0.3,0.1,hadamard_paired,scgi_proxy,15.951368118708656,2.057452360934922,0.29036709400724114,0.03550368300465849,2048,0,2048
ideal,0.3,0.1,srht_paired,agc,15.949952610124154,2.046747602033149,0.2905362343400478,0.03651867012425589,2048,0,2048
ideal,0.3,0.1,srht_paired,scgi_proxy,15.94990721602987,2.0457347124233314,0.29053792027497843,0.03651699605008117,2048,0,2048
ideal,0.3,0.1,srht_paired,none,15.939903629578486,2.0448010016297555,0.29121428937402366,0.03665438503631512,2048,0,2048
ideal,0.3,0.1,hadamard_paired,none,15.900738308019411,2.062730969814996,0.29392659958418915,0.03729789487807104,2048,0,2048
ideal,0.3,0.1,hadamard_paired,agc,15.01077935989473,2.1164466315024706,0.36109780154783677,0.048352244203613004,2048,0,2048
ideal,0.3,0.1,dct_paired,pairwise,14.118681126682256,2.0008976273647536,0.442199759113125,0.04880540876693519,2048,0,2048
ideal,0.3,0.1,dct_paired,scgi_proxy,14.05095387285855,1.9997205808134004,0.4493594204548023,0.051667554001205714,2048,0,2048
ideal,0.3,0.1,dct_paired,none,14.02725058338803,2.0037199716586467,0.4520277816800041,0.054025968793207355,2048,0,2048
ideal,0.3,0.1,fourier_fourstep,none,13.626265850165355,1.8154727252965384,0.4935075099804828,0.034424004425924304,2048,0,2048
ideal,0.3,0.1,fourier_fourstep,scgi_proxy,13.479422730576923,1.8127936447840007,0.5104587754883366,0.035096807991511714,2048,0,2048
ideal,0.3,0.1,dct_paired,agc,13.195831238049557,1.9774153592531842,0.5468086344095954,0.05947421224916044,2048,0,2048
ideal,0.3,0.1,fourier_fourstep,agc,12.928323469048165,1.8507730853741182,0.5797457973907322,0.04293178014477814,2048,0,2048
ideal,0.3,0.1,random_binary,agc,12.270836941880573,1.7615665913357568,0.673303717673938,0.02925007801264515,2048,0,2048
ideal,0.3,0.1,random_binary,scgi_proxy,12.268888518584754,1.7616816891328209,0.6736083335522178,0.029325933488462252,2048,0,2048
ideal,0.3,0.1,random_binary,none,12.214645890358941,1.7546023684142507,0.6820387146679097,0.02887383000989207,2048,0,2048
ideal,0.3,0.1,random_uniform,agc,11.357613749245878,1.7048174779864358,0.8305245309425057,0.026649413475138425,2048,0,2048
ideal,0.3,0.1,random_uniform,scgi_proxy,11.356732760342368,1.704897717664175,0.8306931162836413,0.026660009278601078,2048,0,2048
ideal,0.3,0.1,random_uniform,none,11.315426968386783,1.7009168601283076,0.8385996508471335,0.025916482713035413,2048,0,2048
ideal,0.3,0.15,srht_paired,pairwise,13.84956308092165,1.9429526404906612,0.46985281764989706,0.04616349631578742,2048,0,2048
ideal,0.3,0.15,hadamard_paired,pairwise,13.841646961853252,1.9536641797732324,0.470531846134451,0.043783549680686575,2048,0,2048
ideal,0.3,0.15,srht_paired,agc,13.747159911472993,1.9238606546670232,0.48084814578262347,0.04489213581354057,2048,0,2048
ideal,0.3,0.15,srht_paired,scgi_proxy,13.746372489653544,1.922789059877483,0.48093352270148143,0.04489041006095154,2048,0,2048
ideal,0.3,0.15,hadamard_paired,scgi_proxy,13.73652817763214,1.9376582178269828,0.4819722304110172,0.04389338377194318,2048,0,2048
ideal,0.3,0.15,srht_paired,none,13.73542103740755,1.9221589540427875,0.4821690873191642,0.04523521119488046,2048,0,2048
ideal,0.3,0.15,hadamard_paired,none,13.682844891034879,1.942432816481854,0.48819231832317145,0.04698034109688645,2048,0,2048
ideal,0.3,0.15,hadamard_paired,agc,13.162254523829601,1.9692653224783812,0.5503427817817578,0.0526781252801447,2048,0,2048
ideal,0.3,0.15,dct_paired,pairwise,12.501230179810722,1.870665470653301,0.6397625586780815,0.0489321955033282,2048,0,2048
ideal,0.3,0.15,dct_paired,scgi_proxy,12.429968555836696,1.8656816916085879,0.6505085343901239,0.05200293157576245,2048,0,2048
