object,family,K_eff,basis,N,N_factor,seed,v,rel_mse_raw_total,rel_mse_raw_gain_component,rel_mse_aligned_total,clean_floor_raw,C0_floor_raw_fix,leverage_exact,theory_rel_mse_raw_total,clean_gain_cross,raw_identity_abs_error,target_energy
digit_1,synthetic_digit,613.715691926159,orthogonal_inverse,4096,1,14,0.003,0.002451919748680948,0.002451919950644647,0.00224075873996619,1.4619795609496142e-13,5.98826828164962e-10,1.0,0.0030000000001461982,-2.0055940020712915e-10,1.550497187368771e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,orthogonal_inverse,4096,1,14,0.01,0.0085457416418412,0.008545741800278549,0.008544402537138427,1.4619795609496142e-13,5.98826828164962e-10,1.0,0.010000000000146197,-1.5773121074834448e-10,8.523348524877306e-13,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,0,0.0,1.27683143722859e-13,0.0,1.2738456719344942e-13,1.27683143722859e-13,5.229901566888305e-10,1.0,1.27683143722859e-13,0.0,0.0,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,0,0.0001,9.887623218494691e-05,9.887613369126339e-05,9.886413905655766e-05,1.27683143722859e-13,5.229901566888305e-10,1.0,0.00010000000012768315,9.83660003845202e-11,8.00463971237272e-21,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,0,0.0003,0.0002980627322491667,0.00029806311248737396,0.0002980581211767184,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0003000000001276831,-3.8035180250272313e-10,1.4087865972871729e-14,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,0,0.001,0.0009689524881046751,0.0009689527120518593,0.0009689463038399064,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0010000000001276833,-2.2360610596427353e-10,4.68761420645021e-13,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,0,0.003,0.0031356793578789653,0.003135678759371835,0.0031309468454463005,1.27683143722859e-13,5.229901566888305e-10,1.0,0.003000000000127683,5.981783130017689e-10,2.0113411874839949e-13,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,0,0.01,0.01009997427291251,0.010099974540524706,0.01002903805767467,1.27683143722859e-13,5.229901566888305e-10,1.0,0.010000000000127683,-2.7991834838008376e-10,1.2178469501458153e-11,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,1,0.0,1.27683143722859e-13,0.0,1.2738456719344942e-13,1.27683143722859e-13,5.229901566888305e-10,1.0,1.27683143722859e-13,0.0,0.0,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,1,0.0001,9.901216053872655e-05,9.901205088123964e-05,9.90121566638882e-05,1.27683143722859e-13,5.229901566888305e-10,1.0,0.00010000000012768315,1.0952980377722196e-10,1.2036770382353667e-20,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,1,0.0003,0.0003100478163047589,0.00031004798836133205,0.000309572016420452,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0003000000001276831,-1.721323370307728e-10,5.191924276661939e-14,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,1,0.001,0.0009214756853266564,0.0009214756922017322,0.0009202220160095174,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0010000000001276833,-7.295872038731314e-12,2.9311309743360947e-13,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,1,0.003,0.0029451805688091525,0.0029451815622970915,0.002929954635357589,1.27683143722859e-13,5.229901566888305e-10,1.0,0.003000000000127683,-9.9230415560995e-10,1.3114664619473103e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,1,0.01,0.010546094497323905,0.01054609493558574,0.010397681052955321,1.27683143722859e-13,5.229901566888305e-10,1.0,0.010000000000127683,-4.429132774219199e-10,4.523760025976987e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,2,0.0,1.27683143722859e-13,0.0,1.2738456719344942e-13,1.27683143722859e-13,5.229901566888305e-10,1.0,1.27683143722859e-13,0.0,0.0,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,2,0.0001,0.0001000199322424301,0.00010001988255447306,9.98776743173671e-05,1.27683143722859e-13,5.229901566888305e-10,1.0,0.00010000000012768315,4.956027388566388e-11,8.576447697845607e-21,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,2,0.0003,0.0003088040441656969,0.00030880391750370584,0.00030872575377863904,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0003000000001276831,1.2649335114084239e-10,4.095679302458343e-14,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,2,0.001,0.0010099635288580598,0.0010099644210097417,0.001006193751168933,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0010000000001276833,-8.9204168199439e-10,2.376832003829823e-13,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,2,0.003,0.0030908295492243975,0.003090829863878204,0.0030745545762446416,1.27683143722859e-13,5.229901566888305e-10,1.0,0.003000000000127683,-3.1353553306577886e-10,1.2459564370622676e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,2,0.01,0.009725894284711215,0.009725895612368638,0.009600891376423398,1.27683143722859e-13,5.229901566888305e-10,1.0,0.010000000000127683,-1.3251958824644452e-09,2.5892233585420164e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,3,0.0,1.27683143722859e-13,0.0,1.2738456719344942e-13,1.27683143722859e-13,5.229901566888305e-10,1.0,1.27683143722859e-13,0.0,0.0,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,3,0.0001,9.788117875491257e-05,9.788145467236763e-05,9.774834815305628e-05,1.27683143722859e-13,5.229901566888305e-10,1.0,0.00010000000012768315,-2.760307886381651e-10,1.4349566324377458e-14,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,3,0.0003,0.00031536140985840406,0.0003153611256127513,0.0003147319409501418,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0003000000001276831,2.841551999082712e-10,3.723030573365533e-14,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,3,0.001,0.0009704924649168277,0.0009704921145084906,0.0009671904602137964,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0010000000001276833,3.50794667958357e-10,5.14013975140777e-13,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,3,0.003,0.0029805863442610558,0.0029805871060163253,0.002958063701085849,1.27683143722859e-13,5.229901566888305e-10,1.0,0.003000000000127683,-7.633802264149279e-10,1.4972738547389787e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,3,0.01,0.009517807957768925,0.009517807544906765,0.009378608568467428,1.27683143722859e-13,5.229901566888305e-10,1.0,0.010000000000127683,4.1801371148958444e-10,5.279234685573564e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,4,0.0,1.27683143722859e-13,0.0,1.2738456719344942e-13,1.27683143722859e-13,5.229901566888305e-10,1.0,1.27683143722859e-13,0.0,0.0,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,4,0.0001,0.00010126242654530021,0.00010126217781120092,0.00010119091474760607,1.27683143722859e-13,5.229901566888305e-10,1.0,0.00010000000012768315,2.486064161569581e-10,9.732762183663777e-21,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,4,0.0003,0.00028714492434181677,0.0002871447294033724,0.00028666875588185316,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0003000000001276831,1.9478563290497314e-10,2.5128313406976632e-14,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,4,0.001,0.0009705845621358176,0.0009705842659392085,0.0009705414097831459,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0010000000001276833,2.95998573469781e-10,7.035252479520357e-14,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,4,0.003,0.0030208618569400694,0.003020862173086686,0.0030022208054145605,1.27683143722859e-13,5.229901566888305e-10,1.0,0.003000000000127683,-3.1519754467251183e-10,1.0767550460489689e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,4,0.01,0.009850715810441557,0.00985071544607137,0.00975076405084711,1.27683143722859e-13,5.229901566888305e-10,1.0,0.010000000000127683,3.5960435545821566e-10,4.638148755636301e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,5,0.0,1.27683143722859e-13,0.0,1.2738456719344942e-13,1.27683143722859e-13,5.229901566888305e-10,1.0,1.27683143722859e-13,0.0,0.0,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,5,0.0001,9.900042399181066e-05,9.90004834897943e-05,9.886600305836607e-05,1.27683143722859e-13,5.229901566888305e-10,1.0,0.00010000000012768315,-5.962566679435162e-11,1.787232280876214e-20,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,5,0.0003,0.0002700090077431432,0.0002700091400281905,0.00026938157935697344,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0003000000001276831,-1.324127304823353e-10,1.673567324953771e-20,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,5,0.001,0.000998228876847041,0.0009982284739713787,0.000997323793402899,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0010000000001276833,4.027148099604486e-10,3.316910369558068e-14,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,5,0.003,0.002997662434668986,0.0029976621230713312,0.0029771248971533428,1.27683143722859e-13,5.229901566888305e-10,1.0,0.003000000000127683,3.133132445136869e-10,1.843272737546435e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,5,0.01,0.010198631964235406,0.010198630103794234,0.010111039600248811,1.27683143722859e-13,5.229901566888305e-10,1.0,0.010000000000127683,1.8547424432387066e-09,5.571046820955209e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,6,0.0,1.27683143722859e-13,0.0,1.2738456719344942e-13,1.27683143722859e-13,5.229901566888305e-10,1.0,1.27683143722859e-13,0.0,0.0,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,6,0.0001,9.585229462870883e-05,9.585239443637938e-05,9.582366849857123e-05,1.27683143722859e-13,5.229901566888305e-10,1.0,0.00010000000012768315,-9.993535369346906e-11,5.050971615401925e-23,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,6,0.0003,0.0002848360890802432,0.00028483582794080965,0.00028451641649057213,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0003000000001276831,2.610101941096353e-10,1.5562979673039425e-15,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,6,0.001,0.0010127996996154667,0.0010127996641225824,0.0010104782376080506,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0010000000001276833,3.557065950941665e-11,2.0545850737277445e-13,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,6,0.003,0.0031073804244215212,0.0031073813017615166,0.0030671481570224606,1.27683143722859e-13,5.229901566888305e-10,1.0,0.003000000000127683,-8.794266618744549e-10,1.9589834959697404e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,6,0.01,0.01029622773173242,0.010296228571937205,0.010151556496864283,1.27683143722859e-13,5.229901566888305e-10,1.0,0.010000000000127683,-8.4211660518177e-10,1.7841366410090647e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,7,0.0,1.27683143722859e-13,0.0,1.2738456719344942e-13,1.27683143722859e-13,5.229901566888305e-10,1.0,1.27683143722859e-13,0.0,0.0,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,7,0.0001,9.803582094871808e-05,9.803588188956525e-05,9.798673304482526e-05,1.27683143722859e-13,5.229901566888305e-10,1.0,0.00010000000012768315,-6.105359625472115e-11,1.493405060893916e-14,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,7,0.0003,0.0002869096817889057,0.0002869096783929162,0.00028690086643035014,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0003000000001276831,3.2406326929874673e-12,2.767366823783093e-14,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,7,0.001,0.0010290706641625455,0.001029070376129539,0.0010234943676690478,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0010000000001276833,2.87910695700986e-10,5.3724212446987644e-15,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,7,0.003,0.0029601630799434386,0.00296016390525173,0.002954034424044847,1.27683143722859e-13,5.229901566888305e-10,1.0,0.003000000000127683,-8.248625834839023e-10,5.7339086243674e-13,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,7,0.01,0.01000101901480586,0.010001017261749432,0.009863975219184733,1.27683143722859e-13,5.229901566888305e-10,1.0,0.010000000000127683,1.755560627796139e-09,2.631882929705729e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,8,0.0,1.27683143722859e-13,0.0,1.2738456719344942e-13,1.27683143722859e-13,5.229901566888305e-10,1.0,1.27683143722859e-13,0.0,0.0,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,8,0.0001,9.687256278955398e-05,9.6872644390082e-05,9.675377030504298e-05,1.27683143722859e-13,5.229901566888305e-10,1.0,0.00010000000012768315,-8.1728211157865e-11,9.149095788628118e-21,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,8,0.0003,0.00030977699049950777,0.0003097765179577292,0.00030977591831112737,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0003000000001276831,4.724423507732989e-10,2.825535469445825e-14,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,8,0.001,0.0009798156165848168,0.0009798158852525212,0.0009723302971085372,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0010000000001276833,-2.689481633549773e-10,1.5277571436103524e-13,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,8,0.003,0.0030740554151113255,0.003074055495438068,0.003058886963385742,1.27683143722859e-13,5.229901566888305e-10,1.0,0.003000000000127683,-8.238726196448939e-11,1.932836290791075e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,8,0.01,0.01007395908713181,0.010073959813433151,0.009981205436263648,1.27683143722859e-13,5.229901566888305e-10,1.0,0.010000000000127683,-7.233825271945189e-10,3.046495643074718e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,9,0.0,1.27683143722859e-13,0.0,1.2738456719344942e-13,1.27683143722859e-13,5.229901566888305e-10,1.0,1.27683143722859e-13,0.0,0.0,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,9,0.0001,0.00010144590224509038,0.00010144594437243556,0.00010113093009280468,1.27683143722859e-13,5.229901566888305e-10,1.0,0.00010000000012768315,-4.225502833922465e-11,1.902891517556734e-20,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,9,0.0003,0.0002969914420437398,0.00029699125475489316,0.0002969885247311337,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0003000000001276831,1.8721694351058457e-10,5.577999010450739e-14,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,9,0.001,0.0009788951675385128,0.0009788953274227216,0.0009788950331431566,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0010000000001276833,-1.6011416480158056e-10,1.0227282727901925e-13,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,9,0.003,0.0030019529631096706,0.003001952517762305,0.002996098251338525,1.27683143722859e-13,5.229901566888305e-10,1.0,0.003000000000127683,4.473458353615978e-10,2.126152626094064e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,9,0.01,0.009940781263548873,0.009940782413686228,0.009855151185294533,1.27683143722859e-13,5.229901566888305e-10,1.0,0.010000000000127683,-1.1481711423961043e-09,2.0938953370848066e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,10,0.0,1.27683143722859e-13,0.0,1.2738456719344942e-13,1.27683143722859e-13,5.229901566888305e-10,1.0,1.27683143722859e-13,0.0,0.0,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,10,0.0001,0.00010232279454213348,0.00010232290899756515,0.00010219234161975008,1.27683143722859e-13,5.229901566888305e-10,1.0,0.00010000000012768315,-1.1458311483618184e-10,1.634534739798925e-20,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,10,0.0003,0.000289822571796162,0.0002898228387291131,0.0002894785774377891,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0003000000001276831,-2.670672010155917e-10,6.566774932191988e-15,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,10,0.001,0.0010628022490831992,0.0010628025905155163,0.0010617670157123617,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0010000000001276833,-3.4155926563051086e-10,7.347047117379243e-16,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,10,0.003,0.0030338869679956393,0.0030338871464963375,0.0030165874647336945,1.27683143722859e-13,5.229901566888305e-10,1.0,0.003000000000127683,-1.7939636954229898e-10,7.679883584227259e-13,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,10,0.01,0.010341997204781217,0.010341995426360624,0.01024239033452825,1.27683143722859e-13,5.229901566888305e-10,1.0,0.010000000000127683,1.7937672933751118e-09,1.547438287975136e-11,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,11,0.0,1.27683143722859e-13,0.0,1.2738456719344942e-13,1.27683143722859e-13,5.229901566888305e-10,1.0,1.27683143722859e-13,0.0,0.0,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,11,0.0001,9.388059180935993e-05,9.388054121294298e-05,9.379847577314295e-05,1.27683143722859e-13,5.229901566888305e-10,1.0,0.00010000000012768315,5.046873379702504e-11,9.329744279591457e-21,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,11,0.0003,0.0003136912820782344,0.00031369105594365325,0.0003134936254433624,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0003000000001276831,2.2607989947740433e-10,7.300143940190857e-14,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,11,0.001,0.0009472990135662749,0.0009472987867246858,0.0009462897060513099,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0010000000001276833,2.266514375365288e-10,6.24684671008793e-14,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,11,0.003,0.0029557526845937544,0.00295575356246872,0.0029403559484846116,1.27683143722859e-13,5.229901566888305e-10,1.0,0.003000000000127683,-8.77437054093156e-10,5.655943570430058e-13,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,11,0.01,0.009758279231409074,0.009758278272017777,0.009504813908269204,1.27683143722859e-13,5.229901566888305e-10,1.0,0.010000000000127683,9.710546241390118e-10,1.1791009416917252e-11,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,12,0.0,1.27683143722859e-13,0.0,1.2738456719344942e-13,1.27683143722859e-13,5.229901566888305e-10,1.0,1.27683143722859e-13,0.0,0.0,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,12,0.0001,9.317784695062055e-05,9.317779599029757e-05,9.317393764994704e-05,1.27683143722859e-13,5.229901566888305e-10,1.0,0.00010000000012768315,5.083263982772342e-11,1.3928248099926876e-20,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,12,0.0003,0.00027825824631553327,0.00027825824870423833,0.00027808434528336457,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0003000000001276831,-2.497808356265652e-12,1.857983747293691e-14,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,12,0.001,0.000980155640641555,0.0009801557394484577,0.0009786889007779025,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0010000000001276833,-9.916437163686007e-11,2.297856357979869e-13,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,12,0.003,0.0029694836022527756,0.002969484737856383,0.0029563524023587195,1.27683143722859e-13,5.229901566888305e-10,1.0,0.003000000000127683,-1.1352083263813188e-09,5.229638824673999e-13,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,12,0.01,0.010470815873128817,0.010470814692366838,0.01029862461829203,1.27683143722859e-13,5.229901566888305e-10,1.0,0.010000000000127683,1.1899519927775027e-09,9.317695853559086e-12,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,13,0.0,1.27683143722859e-13,0.0,1.2738456719344942e-13,1.27683143722859e-13,5.229901566888305e-10,1.0,1.27683143722859e-13,0.0,0.0,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,13,0.0001,0.00010258110732630403,0.0001025811074323374,0.00010241364258177038,1.27683143722859e-13,5.229901566888305e-10,1.0,0.00010000000012768315,-2.3371651544179716e-13,2.0849106524496278e-22,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,13,0.0003,0.0002836002489804747,0.0002836001020495906,0.00028354153202555285,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0003000000001276831,1.4678503940327787e-10,1.8161594101493505e-14,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,13,0.001,0.0009787360816719288,0.0009787363655337443,0.0009757421208752075,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0010000000001276833,-2.8439798140937563e-10,4.084826085432746e-13,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,13,0.003,0.002837809631956407,0.0028378101722254523,0.0028373298987385658,1.27683143722859e-13,5.229901566888305e-10,1.0,0.003000000000127683,-5.405822415677087e-10,1.8551333384809452e-13,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,13,0.01,0.010502267227580547,0.010502266010969081,0.010434228518793056,1.27683143722859e-13,5.229901566888305e-10,1.0,0.010000000000127683,1.2168282743014082e-09,3.4449080370663827e-13,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,14,0.0,1.27683143722859e-13,0.0,1.2738456719344942e-13,1.27683143722859e-13,5.229901566888305e-10,1.0,1.27683143722859e-13,0.0,0.0,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,14,0.0001,9.83989863494789e-05,9.839914362804585e-05,9.839891659109094e-05,1.27683143722859e-13,5.229901566888305e-10,1.0,0.00010000000012768315,-1.5740625007593929e-10,1.3380318492292922e-20,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,14,0.0003,0.0003054934360677932,0.00030549345786555325,0.00030547739726865885,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0003000000001276831,-2.192544316980963e-11,7.798594191664589e-21,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,14,0.001,0.0009375826141689887,0.0009375834391799543,0.0009374154786806302,1.27683143722859e-13,5.229901566888305e-10,1.0,0.0010000000001276833,-8.250521903724199e-10,8.645833324874186e-14,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,14,0.003,0.0030190650783302733,0.003019065211752922,0.002992727756993905,1.27683143722859e-13,5.229901566888305e-10,1.0,0.003000000000127683,-1.3323920660429162e-10,3.1112521340287225e-13,581.388512910612
digit_1,synthetic_digit,613.715691926159,srht_inverse,4096,1,14,0.01,0.00983770819095781,0.009837707909086973,0.009777463579023022,1.27683143722859e-13,5.229901566888305e-10,1.0,0.010000000000127683,2.884472871044488e-10,6.704133991203511e-12,581.388512910612
digit_2,synthetic_digit,948.8780926075453,orthogonal_inverse,4096,1,0,0.0,1.9756326124978485e-13,0.0,1.935180825869532e-13,1.9756326124978485e-13,8.092191180791187e-10,1.0,1.9756326124978485e-13,0.0,0.0,916.4386222462547
digit_2,synthetic_digit,948.8780926075453,orthogonal_inverse,4096,1,0,0.0001,0.00010636259978484386,0.0001063627679991168,8.915666224394117e-05,1.9756326124978485e-13,8.092191180791187e-10,1.0,0.00010000000019756327,-1.6841183619978034e-10,7.543783788907043e-21,916.4386222462547
digit_2,synthetic_digit,948.8780926075453,orthogonal_inverse,4096,1,0,0.0003,0.0003206385239498457,0.00032063739193216085,0.0002929373165139559,1.9756326124978485e-13,8.092191180791187e-10,1.0,0.00030000000019756324,1.1318201216688702e-09,1.0302389772740763e-19,916.4386222462547
digit_2,synthetic_digit,948.8780926075453,orthogonal_inverse,4096,1,0,0.001,0.00102563080833524,0.001025633644766339,0.0009678073384577988,1.9756326124978485e-13,8.092191180791187e-10,1.0,0.0010000000001975633,-2.836628662377977e-09,5.228029625518901e-20,916.4386222462547
digit_2,synthetic_digit,948.8780926075453,orthogonal_inverse,4096,1,0,0.003,0.008476961590669352,0.008476945242053089,0.007999648839117482,1.9756326124978485e-13,8.092191180791187e-10,1.0,0.0030000000001975634,1.635434878004518e-08,5.930079652014778e-12,916.4386222462547
digit_2,synthetic_digit,948.8780926075453,orthogonal_inverse,4096,1,0,0.01,0.005437988591061912,0.005437996010899831,0.005381268675269185,1.9756326124978485e-13,8.092191180791187e-10,1.0,0.010000000000197563,-7.417487673730071e-09,2.547809012710847e-12,916.4386222462547
digit_2,synthetic_digit,948.8780926075453,orthogonal_inverse,4096,1,1,0.0,1.9756326124978485e-13,0.0,1.935180825869532e-13,1.9756326124978485e-13,8.092191180791187e-10,1.0,1.9756326124978485e-13,0.0,0.0,916.4386222462547
digit_2,synthetic_digit,948.8780926075453,orthogonal_inverse,4096,1,1,0.0001,0.00014401648514199872,0.000144018720685473,9.357311466072486e-05,1.9756326124978485e-13,8.092191180791187e-10,1.0,0.00010000000019756327,-2.235741037507155e-09,5.505838234244835e-20,916.4386222462547
digit_2,synthetic_digit,948.8780926075453,orthogonal_inverse,4096,1,1,0.0003,0.00031736873160818544,0.00031736677560361223,0.0003173099901372735,1.9756326124978485e-13,8.092191180791187e-10,1.0,0.00030000000019756324,1.9558493996014543e-09,4.238965767546907e-14,916.4386222462547
digit_2,synthetic_digit,948.8780926075453,orthogonal_inverse,4096,1,1,0.001,0.0003518396943298394,0.00035184125114006353,0.00035102533242294495,1.9756326124978485e-13,8.092191180791187e-10,1.0,0.0010000000001975633,-1.557008000509892e-09,2.1310667045900723e-16,916.4386222462547
digit_2,synthetic_digit,948.8780926075453,orthogonal_inverse,4096,1,1,0.003,0.006665758232206737,0.006665761973593899,0.003581345023263807,1.9756326124978485e-13,8.092191180791187e-10,1.0,0.0030000000001975634,-3.741663003674171e-09,7.827846686752562e-14,916.4386222462547
digit_2,synthetic_digit,948.8780926075453,orthogonal_inverse,4096,1,1,0.01,0.009470776360867194,0.009470795221670639,0.005558631414185982,1.9756326124978485e-13,8.092191180791187e-10,1.0,0.010000000000197563,-1.886085654445771e-08,1.4446307858299516e-13,916.4386222462547
digit_2,synthetic_digit,948.8780926075453,orthogonal_inverse,4096,1,2,0.0,1.9756326124978485e-13,0.0,1.935180825869532e-13,1.9756326124978485e-13,8.092191180791187e-10,1.0,1.9756326124978485e-13,0.0,0.0,916.4386222462547
