basis,rho,object,fit_max_W,slope_log_err_vs_log_W,W,object_mean_err,object_std_err,relative_spread
hadamard_random_paired,0.001,digit_0,32,-0.60311564734476,1024,0.041306816452446306,0.0015827003188025482,0.03831571771270735
hadamard_random_paired,0.001,digit_1,32,-0.36834581167397085,4,0.024406463846780503,0.015675480951180206,0.6422675996649135
hadamard_random_paired,0.001,digit_1,32,-0.36834581167397085,8,0.014244954652368653,0.00842851432830445,0.5916841811007769
hadamard_random_paired,0.001,digit_1,32,-0.36834581167397085,16,0.009394087005305488,0.003870355386864035,0.41199909950569746
hadamard_random_paired,0.001,digit_1,32,-0.36834581167397085,32,0.00891056768233409,0.001426631640110581,0.16010558372605055
hadamard_random_paired,0.001,digit_1,32,-0.36834581167397085,64,0.011214893896828402,0.0007152670687864612,0.06377831795526309
hadamard_random_paired,0.001,digit_1,32,-0.36834581167397085,128,0.015376443603286577,0.0007940590168396411,0.051641266168330244
hadamard_random_paired,0.001,digit_1,32,-0.36834581167397085,256,0.021456085163979965,0.0012001475372046357,0.05593506588142271
hadamard_random_paired,0.001,digit_1,32,-0.36834581167397085,512,0.030800352006792275,0.0012570372569199718,0.04081243151515809
hadamard_random_paired,0.001,digit_1,32,-0.36834581167397085,1024,0.041306816452446306,0.0015827003188025482,0.03831571771270735
hadamard_random_paired,0.001,digit_2,32,-0.28034437521778177,4,0.024406463846780503,0.015675480951180206,0.6422675996649135
hadamard_random_paired,0.001,digit_2,32,-0.28034437521778177,8,0.014244954652368653,0.00842851432830445,0.5916841811007769
hadamard_random_paired,0.001,digit_2,32,-0.28034437521778177,16,0.009394087005305488,0.003870355386864035,0.41199909950569746
hadamard_random_paired,0.001,digit_2,32,-0.28034437521778177,32,0.00891056768233409,0.001426631640110581,0.16010558372605055
hadamard_random_paired,0.001,digit_2,32,-0.28034437521778177,64,0.011214893896828402,0.0007152670687864612,0.06377831795526309
hadamard_random_paired,0.001,digit_2,32,-0.28034437521778177,128,0.015376443603286577,0.0007940590168396411,0.051641266168330244
hadamard_random_paired,0.001,digit_2,32,-0.28034437521778177,256,0.021456085163979965,0.0012001475372046357,0.05593506588142271
hadamard_random_paired,0.001,digit_2,32,-0.28034437521778177,512,0.030800352006792275,0.0012570372569199718,0.04081243151515809
hadamard_random_paired,0.001,digit_2,32,-0.28034437521778177,1024,0.041306816452446306,0.0015827003188025482,0.03831571771270735
hadamard_random_paired,0.001,digit_3,32,-0.3826810812194982,4,0.024406463846780503,0.015675480951180206,0.6422675996649135
hadamard_random_paired,0.001,digit_3,32,-0.3826810812194982,8,0.014244954652368653,0.00842851432830445,0.5916841811007769
hadamard_random_paired,0.001,digit_3,32,-0.3826810812194982,16,0.009394087005305488,0.003870355386864035,0.41199909950569746
hadamard_random_paired,0.001,digit_3,32,-0.3826810812194982,32,0.00891056768233409,0.001426631640110581,0.16010558372605055
hadamard_random_paired,0.001,digit_3,32,-0.3826810812194982,64,0.011214893896828402,0.0007152670687864612,0.06377831795526309
hadamard_random_paired,0.001,digit_3,32,-0.3826810812194982,128,0.015376443603286577,0.0007940590168396411,0.051641266168330244
hadamard_random_paired,0.001,digit_3,32,-0.3826810812194982,256,0.021456085163979965,0.0012001475372046357,0.05593506588142271
hadamard_random_paired,0.001,digit_3,32,-0.3826810812194982,512,0.030800352006792275,0.0012570372569199718,0.04081243151515809
hadamard_random_paired,0.001,digit_3,32,-0.3826810812194982,1024,0.041306816452446306,0.0015827003188025482,0.03831571771270735
hadamard_random_paired,0.001,digit_4,32,-0.6047850829724446,4,0.024406463846780503,0.015675480951180206,0.6422675996649135
hadamard_random_paired,0.001,digit_4,32,-0.6047850829724446,8,0.014244954652368653,0.00842851432830445,0.5916841811007769
hadamard_random_paired,0.001,digit_4,32,-0.6047850829724446,16,0.009394087005305488,0.003870355386864035,0.41199909950569746
hadamard_random_paired,0.001,digit_4,32,-0.6047850829724446,32,0.00891056768233409,0.001426631640110581,0.16010558372605055
hadamard_random_paired,0.001,digit_4,32,-0.6047850829724446,64,0.011214893896828402,0.0007152670687864612,0.06377831795526309
hadamard_random_paired,0.001,digit_4,32,-0.6047850829724446,128,0.015376443603286577,0.0007940590168396411,0.051641266168330244
hadamard_random_paired,0.001,digit_4,32,-0.6047850829724446,256,0.021456085163979965,0.0012001475372046357,0.05593506588142271
hadamard_random_paired,0.001,digit_4,32,-0.6047850829724446,512,0.030800352006792275,0.0012570372569199718,0.04081243151515809
hadamard_random_paired,0.001,digit_4,32,-0.6047850829724446,1024,0.041306816452446306,0.0015827003188025482,0.03831571771270735
hadamard_random_paired,0.001,letter_A,32,-0.6778738078905894,4,0.024406463846780503,0.015675480951180206,0.6422675996649135
