object,family,K_eff,basis,requested_basis,rho,s,seed,W,num_frames,carrier_mean,carrier_cv,gain_rel_err,theory_variance_cv2_over_w,source_file
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,2,128,2048,256.0,0.0441941730678081,0.014929607310234,1.52587885402139e-05,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,2,256,2048,256.0,0.0441941730678081,0.0180971706967458,7.6293942701069505e-06,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,2,512,2048,256.0,0.0441941730678081,0.024835168023968,3.8146971350534753e-06,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,2,1024,2048,256.0,0.0441941730678081,0.0302302406517455,1.9073485675267376e-06,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,3,4,2048,256.0,0.0441941730678081,0.0093196547736883,0.0004882812332868,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,3,8,2048,256.0,0.0441941730678081,0.006678498407614,0.0002441406166434,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,3,16,2048,256.0,0.0441941730678081,0.0065790358604423,0.0001220703083217,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,3,32,2048,256.0,0.0441941730678081,0.0087535725300531,6.10351541608556e-05,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,3,64,2048,256.0,0.0441941730678081,0.0121042164153281,3.05175770804278e-05,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,3,128,2048,256.0,0.0441941730678081,0.017041084726281,1.52587885402139e-05,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,3,256,2048,256.0,0.0441941730678081,0.0228680860399046,7.6293942701069505e-06,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,3,512,2048,256.0,0.0441941730678081,0.0302875432675247,3.8146971350534753e-06,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,3,1024,2048,256.0,0.0441941730678081,0.0434995595476548,1.9073485675267376e-06,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,4,4,2048,256.0,0.0441941730678081,0.0093072428331124,0.0004882812332868,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,4,8,2048,256.0,0.0441941730678081,0.0063180419887958,0.0002441406166434,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,4,16,2048,256.0,0.0441941730678081,0.0062661677195187,0.0001220703083217,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,4,32,2048,256.0,0.0441941730678081,0.0082656728291147,6.10351541608556e-05,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,4,64,2048,256.0,0.0441941730678081,0.011449371395769,3.05175770804278e-05,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,4,128,2048,256.0,0.0441941730678081,0.0160096749109621,1.52587885402139e-05,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,4,256,2048,256.0,0.0441941730678081,0.0244064342174613,7.6293942701069505e-06,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,4,512,2048,256.0,0.0441941730678081,0.0418489051804219,3.8146971350534753e-06,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
stripe,stripe,512.0,srht_paired,srht_paired,0.001,0.1,4,1024,2048,256.0,0.0441941730678081,0.0609632432419871,1.9073485675267376e-06,results/colab_imports/pro1_fig3_rho1e3_random_r2/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,0,4,2048,9.434005737304688,0.164266362786293,0.0348943837635098,0.0067458594857595,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,0,8,2048,9.434005737304688,0.164266362786293,0.0255531201998643,0.0033729297428797,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,0,16,2048,9.434005737304688,0.164266362786293,0.0266832817173269,0.0016864648714398,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,0,32,2048,9.434005737304688,0.164266362786293,0.0347460585150118,0.0008432324357199,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,0,64,2048,9.434005737304688,0.164266362786293,0.0471178105771213,0.0004216162178599,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,0,128,2048,9.434005737304688,0.164266362786293,0.0685799814691804,0.0002108081089299,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,0,256,2048,9.434005737304688,0.164266362786293,0.0936070640002535,0.0001054040544649,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,0,512,2048,9.434005737304688,0.164266362786293,0.1178542206394304,5.270202723249616e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,0,1024,2048,9.434005737304688,0.164266362786293,0.14613243425114,2.635101361624808e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,1,4,2048,9.434005737304688,0.164266362786293,0.0345741960669938,0.0067458594857595,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,1,8,2048,9.434005737304688,0.164266362786293,0.025571981314262,0.0033729297428797,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,1,16,2048,9.434005737304688,0.164266362786293,0.0266687919007443,0.0016864648714398,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,1,32,2048,9.434005737304688,0.164266362786293,0.0356530924283313,0.0008432324357199,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,1,64,2048,9.434005737304688,0.164266362786293,0.0504710629703806,0.0004216162178599,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,1,128,2048,9.434005737304688,0.164266362786293,0.0717190947507966,0.0002108081089299,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,1,256,2048,9.434005737304688,0.164266362786293,0.1017675336434447,0.0001054040544649,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,1,512,2048,9.434005737304688,0.164266362786293,0.1320928736858286,5.270202723249616e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,1,1024,2048,9.434005737304688,0.164266362786293,0.1464226631177733,2.635101361624808e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,2,4,2048,9.434005737304688,0.164266362786293,0.0347199136062481,0.0067458594857595,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,2,8,2048,9.434005737304688,0.164266362786293,0.0248275657419404,0.0033729297428797,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,2,16,2048,9.434005737304688,0.164266362786293,0.0254282040776342,0.0016864648714398,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,2,32,2048,9.434005737304688,0.164266362786293,0.0336341098913959,0.0008432324357199,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,2,64,2048,9.434005737304688,0.164266362786293,0.0457824327337197,0.0004216162178599,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,2,128,2048,9.434005737304688,0.164266362786293,0.063909010426855,0.0002108081089299,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,2,256,2048,9.434005737304688,0.164266362786293,0.0808763426401077,0.0001054040544649,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,2,512,2048,9.434005737304688,0.164266362786293,0.1016763400797259,5.270202723249616e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,2,1024,2048,9.434005737304688,0.164266362786293,0.1216622576282179,2.635101361624808e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,3,4,2048,9.434005737304688,0.164266362786293,0.0352231166658681,0.0067458594857595,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,3,8,2048,9.434005737304688,0.164266362786293,0.0258897285265482,0.0033729297428797,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,3,16,2048,9.434005737304688,0.164266362786293,0.0272991458285779,0.0016864648714398,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,3,32,2048,9.434005737304688,0.164266362786293,0.0362107911974066,0.0008432324357199,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,3,64,2048,9.434005737304688,0.164266362786293,0.0496768474067194,0.0004216162178599,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,3,128,2048,9.434005737304688,0.164266362786293,0.0672812370772545,0.0002108081089299,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,3,256,2048,9.434005737304688,0.164266362786293,0.0961532850951527,0.0001054040544649,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,3,512,2048,9.434005737304688,0.164266362786293,0.125643404029405,5.270202723249616e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,3,1024,2048,9.434005737304688,0.164266362786293,0.1552559917011601,2.635101361624808e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,4,4,2048,9.434005737304688,0.164266362786293,0.0346509162952208,0.0067458594857595,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,4,8,2048,9.434005737304688,0.164266362786293,0.0248023544655745,0.0033729297428797,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,4,16,2048,9.434005737304688,0.164266362786293,0.0246252454073288,0.0016864648714398,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,4,32,2048,9.434005737304688,0.164266362786293,0.0319958322638831,0.0008432324357199,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,4,64,2048,9.434005737304688,0.164266362786293,0.0431158695994571,0.0004216162178599,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,4,128,2048,9.434005737304688,0.164266362786293,0.0609288458998761,0.0002108081089299,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,4,256,2048,9.434005737304688,0.164266362786293,0.0871472392877203,0.0001054040544649,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,4,512,2048,9.434005737304688,0.164266362786293,0.1149069024307832,5.270202723249616e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_0,synthetic_digit,37.05977431431953,hadamard_paired,hadamard_ordered,0.01,0.1,4,1024,2048,9.434005737304688,0.164266362786293,0.1573462619707168,2.635101361624808e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,0,4,2048,67.6080322265625,0.0846698880195617,0.0207795152045409,0.0017922474843112,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,0,8,2048,67.6080322265625,0.0846698880195617,0.0201921336962296,0.0008961237421556,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,0,16,2048,67.6080322265625,0.0846698880195617,0.025169313607671,0.0004480618710778,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,0,32,2048,67.6080322265625,0.0846698880195617,0.0341572182259566,0.0002240309355389,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,0,64,2048,67.6080322265625,0.0846698880195617,0.0471185392021004,0.0001120154677694,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,0,128,2048,67.6080322265625,0.0846698880195617,0.0685807140309072,5.600773388472757e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,0,256,2048,67.6080322265625,0.0846698880195617,0.0938827177872809,2.8003866942363783e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,0,512,2048,67.6080322265625,0.0846698880195617,0.1193764760529614,1.4001933471181892e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,0,1024,2048,67.6080322265625,0.0846698880195617,0.1482476392823071,7.000966735590947e-06,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,1,4,2048,67.6080322265625,0.0846698880195617,0.0209216306147077,0.0017922474843112,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,1,8,2048,67.6080322265625,0.0846698880195617,0.0200270652986197,0.0008961237421556,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,1,16,2048,67.6080322265625,0.0846698880195617,0.0252189313626761,0.0004480618710778,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,1,32,2048,67.6080322265625,0.0846698880195617,0.0349790371915786,0.0002240309355389,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,1,64,2048,67.6080322265625,0.0846698880195617,0.0503613289629874,0.0001120154677694,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,1,128,2048,67.6080322265625,0.0846698880195617,0.0717638701606191,5.600773388472757e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,1,256,2048,67.6080322265625,0.0846698880195617,0.1017427085659396,2.8003866942363783e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,1,512,2048,67.6080322265625,0.0846698880195617,0.1318566289843997,1.4001933471181892e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,1,1024,2048,67.6080322265625,0.0846698880195617,0.148417108921363,7.000966735590947e-06,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,2,4,2048,67.6080322265625,0.0846698880195617,0.0207724521127467,0.0017922474843112,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,2,8,2048,67.6080322265625,0.0846698880195617,0.019149993182542,0.0008961237421556,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,2,16,2048,67.6080322265625,0.0846698880195617,0.0238851332974952,0.0004480618710778,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,2,32,2048,67.6080322265625,0.0846698880195617,0.0330052227661753,0.0002240309355389,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,2,64,2048,67.6080322265625,0.0846698880195617,0.0459051077941759,0.0001120154677694,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,2,128,2048,67.6080322265625,0.0846698880195617,0.064120678916099,5.600773388472757e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,2,256,2048,67.6080322265625,0.0846698880195617,0.0812186488653939,2.8003866942363783e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,2,512,2048,67.6080322265625,0.0846698880195617,0.1024671545950878,1.4001933471181892e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,2,1024,2048,67.6080322265625,0.0846698880195617,0.123242033726941,7.000966735590947e-06,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,3,4,2048,67.6080322265625,0.0846698880195617,0.0206529756771628,0.0017922474843112,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,3,8,2048,67.6080322265625,0.0846698880195617,0.020446089989562,0.0008961237421556,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,3,16,2048,67.6080322265625,0.0846698880195617,0.0260452676763753,0.0004480618710778,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,3,32,2048,67.6080322265625,0.0846698880195617,0.0355490534032203,0.0002240309355389,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,3,64,2048,67.6080322265625,0.0846698880195617,0.0495594105220898,0.0001120154677694,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,3,128,2048,67.6080322265625,0.0846698880195617,0.0671189696567288,5.600773388472757e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,3,256,2048,67.6080322265625,0.0846698880195617,0.0966681496413704,2.8003866942363783e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,3,512,2048,67.6080322265625,0.0846698880195617,0.1266625297663531,1.4001933471181892e-05,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,3,1024,2048,67.6080322265625,0.0846698880195617,0.1574840007901098,7.000966735590947e-06,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,4,4,2048,67.6080322265625,0.0846698880195617,0.020481182681869,0.0017922474843112,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,4,8,2048,67.6080322265625,0.0846698880195617,0.0189260976564555,0.0008961237421556,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
digit_1,synthetic_digit,139.48966292397157,hadamard_paired,hadamard_ordered,0.01,0.1,4,16,2048,67.6080322265625,0.0846698880195617,0.0231314702447275,0.0004480618710778,results/colab_imports/pro1_fig3_rho1e2_all_r3/artifacts/fig3_gain_est_error.csv
