unit_index,K,p,N,offset,seed,object_kind,shard,rank_J,expected_rank,local_identifiable,rank_deficit,sv_smallest_informative_ratio,sv_gauge_ratio,rank_threshold,solver_success,best_relmse_T,best_ell_max_err,best_residual,iterations,restarts_used
639,128,5,147,14,9,random_nonneg,1/2,132,132,True,0,0.005033447910130954,1.3596274317397369e-16,1.2854897934037902e-07,False,2.807227606340537e-05,0.0039182841482977016,0.0002920952319337942,150,8
641,128,5,147,14,11,random_nonneg,1/2,132,132,True,0,0.003919770916345336,1.86903746112167e-16,1.4048145650099864e-07,True,7.769385504942589e-07,0.0006271011722767117,7.726923290890937e-05,150,1
643,128,5,147,14,13,random_nonneg,1/2,132,132,True,0,0.005743875230311132,1.426923384303459e-16,6.182350600364603e-08,False,1.1867649569190885e-06,0.0006481280631659148,6.03566681834105e-05,150,8
645,128,5,147,14,15,random_nonneg,1/2,132,132,True,0,0.005753965710969642,1.389207413368854e-16,1.5532184473199357e-07,True,1.7283747906851794e-08,7.505377897917831e-05,8.433017562442688e-06,150,1
647,128,5,147,14,17,random_nonneg,1/2,132,132,True,0,0.007314478661279254,1.0620276471762468e-16,1.1191910727337615e-07,True,2.3867053874766465e-08,0.00011788631043385678,1.6241992198891992e-05,150,1
649,128,5,147,14,19,random_nonneg,1/2,132,132,True,0,0.004335612418325968,6.817313364821965e-17,9.182034481406084e-08,True,2.5127811104931757e-09,3.654308297684761e-05,3.6414703145400185e-06,150,1
651,128,5,147,14,21,random_nonneg,1/2,132,132,True,0,0.004689701135267201,3.7140636304878065e-17,1.4976936333679448e-07,False,1.7705803345061945e-05,0.002806385510811582,0.00025739823505981275,150,8
653,128,5,147,14,23,random_nonneg,1/2,132,132,True,0,0.0048234656750883835,7.329911205607894e-17,9.031313632540041e-08,True,2.7980193426341076e-07,0.0002471900922208503,3.54768575487303e-05,150,1
655,128,5,147,14,25,random_nonneg,1/2,132,132,True,0,0.0030720172313634247,5.186242289752144e-17,2.2710679719596576e-07,False,4.880177776773561e-06,0.0012956670357655575,0.00010397360009844173,150,8
657,128,5,147,14,27,random_nonneg,1/2,132,132,True,0,0.0030934445288077765,6.09328655865286e-17,2.2091490421261253e-07,False,0.00019869431466674865,0.008709750759473889,0.0006004221229723968,150,8
659,128,5,147,14,29,random_nonneg,1/2,132,132,True,0,0.005804828194929715,1.049726820547365e-16,1.2579411601778615e-07,True,7.563419534264009e-07,0.0007675068451836187,7.370042706705384e-05,150,1
661,128,5,149,16,1,sparse_spikes,1/2,132,132,True,0,0.00892240495656333,7.234461525443374e-17,1.5552293205361218e-07,True,3.0737588938033547e-09,4.3205305899886304e-05,4.353244994581381e-06,150,1
663,128,5,149,16,3,random_nonneg,1/2,132,132,True,0,0.0072961677187944225,1.2331557018613418e-16,1.0395442758779479e-07,True,1.0092999764408418e-08,6.509678532742869e-05,9.092971885811855e-06,150,1
665,128,5,149,16,5,random_nonneg,1/2,132,132,True,0,0.0052394927313103145,6.801420065717797e-17,1.0933398016039741e-07,True,9.379536654423915e-09,7.770703986709204e-05,1.0507001144718505e-05,150,1
667,128,5,149,16,7,random_nonneg,1/2,132,132,True,0,0.006076895273413724,8.899904793486012e-17,2.6793278192709886e-07,True,5.68615678192912e-07,0.0005343853577413626,5.725472183726704e-05,150,1
669,128,5,149,16,9,random_nonneg,1/2,132,132,True,0,0.0037834108041586404,3.612248681267508e-17,1.4457881002121618e-07,True,4.2511633660031293e-07,0.00044405832947036483,4.035262530508533e-05,150,4
671,128,5,149,16,11,random_nonneg,1/2,132,132,True,0,0.004873411519523291,5.135040962591214e-17,1.655957138528588e-07,True,1.282991905431959e-07,0.00030661482828031605,3.072011697570678e-05,150,1
673,128,5,149,16,13,random_nonneg,1/2,132,132,True,0,0.005484203703479419,6.806975835763095e-17,9.189728166388308e-08,False,1.35841126832975e-06,0.0006578798413545695,7.110721289984582e-05,150,8
675,128,5,149,16,15,random_nonneg,1/2,132,132,True,0,0.006339967308112656,8.382901761129029e-17,8.491796209217522e-08,False,0.0003938860889342966,0.02319781517414527,0.0014082282050829184,150,8
677,128,5,149,16,17,random_nonneg,1/2,132,132,True,0,0.008427265988583286,1.442439574720491e-16,7.134563474781694e-08,True,3.911845067476042e-12,1.3897049897793057e-06,1.9053017230044723e-07,150,1
679,128,5,149,16,19,random_nonneg,1/2,132,132,True,0,0.003625373344518648,6.794373652188167e-17,2.3557820610898746e-07,False,1.9132605695499874e-06,0.0010252721347243643,8.253433052970489e-05,150,8
681,128,5,149,16,21,random_nonneg,1/2,132,132,True,0,0.0034777584538083716,5.1524593492275976e-17,2.708757485785186e-07,True,4.0297123118307403e-07,0.0004347952502536806,4.796436350306509e-05,150,1
683,128,5,149,16,23,random_nonneg,1/2,132,132,True,0,0.006890351024419628,1.4943234672325764e-16,1.1689151249229304e-07,True,1.4137853661145505e-07,0.00024150340983472574,2.9431105944453927e-05,150,1
685,128,5,149,16,25,random_nonneg,1/2,132,132,True,0,0.0045005929596843245,3.5228953567503715e-17,1.3166245793902088e-07,False,8.040298001315553e-06,0.002031419893742323,0.0001512333737373112,150,8
687,128,5,149,16,27,random_nonneg,1/2,132,132,True,0,0.0067532041390505485,7.973368882534796e-17,1.218787478085647e-07,True,1.2786949748486506e-08,6.777719303863172e-05,9.52209043172313e-06,150,1
689,128,5,149,16,29,random_nonneg,1/2,132,132,True,0,0.003876762061526715,5.035913142463506e-17,1.1837629568611015e-07,True,6.93701715951152e-09,5.2941730981049054e-05,5.590528973391179e-06,150,1
691,128,9,129,-8,1,sparse_spikes,1/2,129,136,False,7,,,1.1440072044050509e-07,False,0.7197885052597439,0.9228524618844807,0.0017395663867817099,150,8
693,128,9,129,-8,3,random_nonneg,1/2,129,136,False,7,,,1.4010599544908682e-07,False,0.8752283266376691,2.8428542630075633,2.0368128956317632e-09,150,8
695,128,9,129,-8,5,random_nonneg,1/2,129,136,False,7,,,1.0350557846983607e-07,False,0.8870569648093044,1.0887416163521182,9.577283836123797e-06,150,8
697,128,9,129,-8,7,random_nonneg,1/2,129,136,False,7,,,1.842690121879658e-07,False,0.7901712702281991,1.2756266891555654,3.367289833553553e-05,150,8
699,128,9,129,-8,9,random_nonneg,1/2,129,136,False,7,,,2.6381258101328595e-07,False,0.9540867035992426,1.0388351482484492,2.5333885081212076e-05,150,8
701,128,9,129,-8,11,random_nonneg,1/2,129,136,False,7,,,2.1195482864521314e-07,False,0.8783718732745581,0.9663801798862846,1.3622066835643994e-08,150,8
703,128,9,129,-8,13,random_nonneg,1/2,129,136,False,7,,,2.035911298669801e-07,False,0.8892130442806429,1.414993156578735,1.0825722309309229e-07,150,8
705,128,9,129,-8,15,random_nonneg,1/2,129,136,False,7,,,4.018096809851303e-07,False,0.875298218453929,1.3846201252485835,0.0009289676660572794,150,8
707,128,9,129,-8,17,random_nonneg,1/2,129,136,False,7,,,2.5886967058436227e-07,False,0.8677038683159899,1.4185316878474876,1.426732698912596e-07,150,8
709,128,9,129,-8,19,random_nonneg,1/2,129,136,False,7,,,3.7896805485807746e-07,False,0.8996971264024,1.1930398247634881,0.000990869295009854,150,8
