basis,structure,object,family,K_eff,v,B_L,scalar_law_pred,matrix_law_pred,measured_mean,measured_std,scalar_ratio,matrix_ratio,matrix_abs_rel_err
srht_inverse,lowpass_ou,digit_3,synthetic_digit,135.81257584160795,0.001,1.0,0.001,0.0010000000000000002,0.0009937627222573078,0.00011835429784586518,0.9937627222573078,0.9937627222573076,0.006237277742692424
srht_inverse,lowpass_ou,digit_4,synthetic_digit,107.61184657281635,0.001,1.0,0.001,0.0009999999999999998,0.0009961642752596672,0.00011748640615728438,0.9961642752596671,0.9961642752596673,0.003835724740332628
srht_inverse,lowpass_ou,letter_A,binary_letter,101.21359062702473,0.001,1.0000000000000002,0.0010000000000000002,0.0010000000000000002,0.0009974318164183657,0.00011658589402717847,0.9974318164183654,0.9974318164183654,0.002568183581634587
srht_inverse,lowpass_ou,letter_L,binary_letter,59.80235255589372,0.001,1.0,0.001,0.001,0.0009981144263025248,0.00011669371678301414,0.9981144263025248,0.9981144263025248,0.0018855736974752405
srht_inverse,lowpass_ou,natural_patch,procedural_natural,864.2560692486833,0.001,1.0,0.001,0.001,0.0009972501968389777,0.00011649479766087606,0.9972501968389776,0.9972501968389776,0.002749803161022305
srht_inverse,lowpass_ou,ring,ring,220.0,0.001,1.0,0.001,0.0009999999999999996,0.0009945105633909024,0.0001173214812794996,0.9945105633909024,0.9945105633909028,0.005489436609097201
srht_inverse,lowpass_ou,stripe,stripe,512.0,0.001,1.0,0.001,0.001,0.0009939838158006754,0.0001180962674930824,0.9939838158006754,0.9939838158006754,0.006016184199324594
srht_inverse,sinusoidal,digit_0,synthetic_digit,97.19698546760661,0.001,1.0,0.001,0.001,0.0009996702078740555,2.0858030001308084e-06,0.9996702078740555,0.9996702078740555,0.00032979212594456617
srht_inverse,sinusoidal,digit_1,synthetic_digit,139.48966292397157,0.001,1.0,0.001,0.001,0.0010004571139058832,4.347289985420671e-06,1.000457113905883,1.000457113905883,0.0004571139058831379
srht_inverse,sinusoidal,digit_2,synthetic_digit,210.00167616690024,0.001,1.0,0.001,0.0009999999999999998,0.00099985782604508,5.048379640732702e-06,0.99985782604508,0.9998578260450802,0.00014217395491976373
srht_inverse,sinusoidal,digit_3,synthetic_digit,135.81257584160795,0.001,1.0,0.001,0.0010000000000000002,0.0009999777089124862,2.509522473482585e-07,0.9999777089124862,0.9999777089124859,2.229108751403141e-05
srht_inverse,sinusoidal,digit_4,synthetic_digit,107.61184657281635,0.001,1.0,0.001,0.0009999999999999998,0.0009996481518178865,3.7914004519204845e-06,0.9996481518178865,0.9996481518178867,0.0003518481821133003
srht_inverse,sinusoidal,letter_A,binary_letter,101.21359062702473,0.001,1.0000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010007039496717786,3.663981569958183e-06,1.0007039496717784,1.0007039496717784,0.0007039496717784006
srht_inverse,sinusoidal,letter_L,binary_letter,59.80235255589372,0.001,1.0,0.001,0.001,0.0009999919692535509,2.612566927869503e-06,0.9999919692535508,0.9999919692535508,8.030746449132556e-06
srht_inverse,sinusoidal,natural_patch,procedural_natural,864.2560692486833,0.001,1.0,0.001,0.001,0.0010005305354785885,4.526147930047214e-06,1.0005305354785885,1.0005305354785885,0.0005305354785884418
srht_inverse,sinusoidal,ring,ring,220.0,0.001,1.0,0.001,0.0009999999999999996,0.000999953883047769,1.7656373868278379e-06,0.999953883047769,0.9999538830477694,4.611695223052591e-05
srht_inverse,sinusoidal,stripe,stripe,512.0,0.001,1.0,0.001,0.001,0.001000420930939911,2.69882776751042e-06,1.000420930939911,1.000420930939911,0.0004209309399109875
