object,family,K_eff,basis,structure,seed,mc_draws,v,S2,B_L,scalar_law_pred,matrix_law_pred,measured_gain_relmse,measured_gain_relmse_mc_std,scalar_ratio,matrix_ratio,matrix_abs_rel_err
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,lowpass_ou,6,96,0.001,202.46112184146244,0.9999999999999999,0.0009999999999999998,0.0010000000000000002,0.0010908521320417924,0.0010202046365603765,1.0908521320417928,1.090852132041792,0.09085213204179218
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,lowpass_ou,7,96,0.001,202.46112184146244,0.9999999999999999,0.0009999999999999998,0.0010000000000000002,0.0011141654521119393,0.0014092679227244408,1.1141654521119395,1.114165452111939,0.11416545211193906
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,lowpass_ou,8,96,0.001,202.46112184146244,0.9999999999999999,0.0009999999999999998,0.0010000000000000002,0.0009324575124590844,0.0008938202234962005,0.9324575124590846,0.9324575124590841,0.0675424875409158
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,lowpass_ou,9,96,0.001,202.46112184146244,0.9999999999999999,0.0009999999999999998,0.0010000000000000002,0.0012027427028333075,0.0013324701321001484,1.2027427028333078,1.2027427028333073,0.20274270283330725
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,blockwise,0,96,0.001,202.46112184146244,0.9999999999999999,0.0009999999999999998,0.0010000000000000002,0.0009250613277184339,0.0007863295439829357,0.9250613277184341,0.9250613277184336,0.07493867228156631
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,blockwise,1,96,0.001,202.46112184146244,0.9999999999999999,0.0009999999999999998,0.0010000000000000002,0.0009604592878809354,0.0008328560661380848,0.9604592878809356,0.9604592878809353,0.03954071211906479
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,blockwise,2,96,0.001,202.46112184146244,0.9999999999999999,0.0009999999999999998,0.0010000000000000002,0.0009078155389070543,0.00084249049192442,0.9078155389070545,0.907815538907054,0.09218446109294595
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,blockwise,3,96,0.001,202.46112184146244,0.9999999999999999,0.0009999999999999998,0.0010000000000000002,0.0009334858216818459,0.0007656467765918972,0.9334858216818461,0.9334858216818457,0.06651417831815433
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,blockwise,4,96,0.001,202.46112184146244,0.9999999999999999,0.0009999999999999998,0.0010000000000000002,0.0009438883102636286,0.000894749521066283,0.9438883102636288,0.9438883102636284,0.056111689736371595
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,blockwise,5,96,0.001,202.46112184146244,0.9999999999999999,0.0009999999999999998,0.0010000000000000002,0.0009776274294208875,0.0008628522727736241,0.9776274294208878,0.9776274294208873,0.0223725705791127
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,blockwise,6,96,0.001,202.46112184146244,0.9999999999999999,0.0009999999999999998,0.0010000000000000002,0.0010555410310797801,0.001140115112340859,1.0555410310797804,1.05554103107978,0.055541031079779896
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,blockwise,7,96,0.001,202.46112184146244,0.9999999999999999,0.0009999999999999998,0.0010000000000000002,0.0010803621214802018,0.0009840015677650884,1.0803621214802022,1.0803621214802015,0.08036212148020158
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,blockwise,8,96,0.001,202.46112184146244,0.9999999999999999,0.0009999999999999998,0.0010000000000000002,0.0008671080138831318,0.0006359904357950051,0.867108013883132,0.8671080138831316,0.13289198611686837
digit_2,synthetic_digit,210.00167616690024,orthogonal_inverse,blockwise,9,96,0.001,202.46112184146244,0.9999999999999999,0.0009999999999999998,0.0010000000000000002,0.0009266736338553648,0.0009567024439404982,0.926673633855365,0.9266736338553646,0.07332636614463539
digit_2,synthetic_digit,210.00167616690024,srht_inverse,iid,0,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009927958386764801,7.031046873444023e-05,0.9927958386764801,0.9927958386764804,0.00720416132351967
digit_2,synthetic_digit,210.00167616690024,srht_inverse,iid,1,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0010060002742238304,8.307160912474721e-05,1.0060002742238303,1.0060002742238305,0.006000274223830639
digit_2,synthetic_digit,210.00167616690024,srht_inverse,iid,2,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009915555461391561,7.921536283008006e-05,0.9915555461391561,0.9915555461391563,0.008444453860843687
digit_2,synthetic_digit,210.00167616690024,srht_inverse,iid,3,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0010023022520138222,8.251054837360356e-05,1.002302252013822,1.0023022520138223,0.0023022520138223875
digit_2,synthetic_digit,210.00167616690024,srht_inverse,iid,4,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0010014970362570352,7.471093693342576e-05,1.0014970362570352,1.0014970362570355,0.0014970362570353951
digit_2,synthetic_digit,210.00167616690024,srht_inverse,iid,5,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0010004362413169557,8.311328407869677e-05,1.0004362413169556,1.0004362413169559,0.0004362413169559273
digit_2,synthetic_digit,210.00167616690024,srht_inverse,iid,6,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.001007485373177951,8.147498571590297e-05,1.007485373177951,1.0074853731779512,0.007485373177951216
digit_2,synthetic_digit,210.00167616690024,srht_inverse,iid,7,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0010064008512909223,7.717020545380445e-05,1.0064008512909222,1.0064008512909224,0.00640085129092246
digit_2,synthetic_digit,210.00167616690024,srht_inverse,iid,8,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009922280473039066,6.439755411390142e-05,0.9922280473039066,0.9922280473039068,0.00777195269609319
digit_2,synthetic_digit,210.00167616690024,srht_inverse,iid,9,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0010005609202388677,7.624187221298789e-05,1.0005609202388677,1.000560920238868,0.0005609202388678903
digit_2,synthetic_digit,210.00167616690024,srht_inverse,ar1,0,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.000986267314188955,0.0001423210526659124,0.9862673141889551,0.9862673141889553,0.0137326858110447
digit_2,synthetic_digit,210.00167616690024,srht_inverse,ar1,1,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.00100316165694163,0.00015115629113134573,1.00316165694163,1.0031616569416302,0.0031616569416302244
digit_2,synthetic_digit,210.00167616690024,srht_inverse,ar1,2,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009913616483449388,0.0001625953648004625,0.9913616483449388,0.991361648344939,0.008638351655061023
digit_2,synthetic_digit,210.00167616690024,srht_inverse,ar1,3,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009855888991884326,0.00014408678709346433,0.9855888991884326,0.9855888991884328,0.014411100811567195
digit_2,synthetic_digit,210.00167616690024,srht_inverse,ar1,4,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0010022984667018735,0.00016401095182517212,1.0022984667018735,1.0022984667018737,0.002298466701873732
digit_2,synthetic_digit,210.00167616690024,srht_inverse,ar1,5,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0010064369121879741,0.00017392663558684555,1.0064369121879742,1.0064369121879744,0.006436912187974317
digit_2,synthetic_digit,210.00167616690024,srht_inverse,ar1,6,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0010195029862604431,0.00015299858703770962,1.0195029862604432,1.0195029862604434,0.019502986260443344
digit_2,synthetic_digit,210.00167616690024,srht_inverse,ar1,7,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009968608045051797,0.00013021864507431927,0.9968608045051797,0.9968608045051799,0.0031391954948200786
digit_2,synthetic_digit,210.00167616690024,srht_inverse,ar1,8,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009914776512948385,0.0001583725135734124,0.9914776512948386,0.9914776512948388,0.008522348705161276
digit_2,synthetic_digit,210.00167616690024,srht_inverse,ar1,9,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009995097321266336,0.0001548717873699652,0.9995097321266336,0.9995097321266339,0.0004902678733661928
digit_2,synthetic_digit,210.00167616690024,srht_inverse,sinusoidal,0,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009994046652435009,4.646504367929304e-05,0.9994046652435008,0.999404665243501,0.0005953347564989325
digit_2,synthetic_digit,210.00167616690024,srht_inverse,sinusoidal,1,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009909452915267227,4.4520303754421464e-05,0.9909452915267227,0.990945291526723,0.009054708473277101
digit_2,synthetic_digit,210.00167616690024,srht_inverse,sinusoidal,2,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009928595693125854,4.6910226585424966e-05,0.9928595693125853,0.9928595693125856,0.007140430687414434
digit_2,synthetic_digit,210.00167616690024,srht_inverse,sinusoidal,3,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0010009697185254104,4.606471987355566e-05,1.0009697185254103,1.0009697185254105,0.0009697185254105812
digit_2,synthetic_digit,210.00167616690024,srht_inverse,sinusoidal,4,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0010016589967675284,4.168343045562582e-05,1.0016589967675285,1.0016589967675287,0.001658996767528627
digit_2,synthetic_digit,210.00167616690024,srht_inverse,sinusoidal,5,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.00099980085761845,4.761781104867681e-05,0.9998008576184498,0.9998008576184501,0.00019914238154989872
digit_2,synthetic_digit,210.00167616690024,srht_inverse,sinusoidal,6,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.001006330203824545,4.556278695314092e-05,1.006330203824545,1.0063302038245452,0.006330203824545271
digit_2,synthetic_digit,210.00167616690024,srht_inverse,sinusoidal,7,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0010065383144806377,4.545250101739791e-05,1.0065383144806377,1.006538314480638,0.006538314480637872
digit_2,synthetic_digit,210.00167616690024,srht_inverse,sinusoidal,8,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009978337728049139,4.5201311857774674e-05,0.9978337728049138,0.997833772804914,0.002166227195085939
digit_2,synthetic_digit,210.00167616690024,srht_inverse,sinusoidal,9,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0010022368703465074,4.722811644759877e-05,1.0022368703465074,1.0022368703465077,0.0022368703465076166
digit_2,synthetic_digit,210.00167616690024,srht_inverse,lowpass_ou,0,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0011104966418043463,0.0010332318401413312,1.1104966418043463,1.1104966418043465,0.11049664180434653
digit_2,synthetic_digit,210.00167616690024,srht_inverse,lowpass_ou,1,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009712479895860517,0.0011051971536410288,0.9712479895860517,0.971247989586052,0.028752010413948082
digit_2,synthetic_digit,210.00167616690024,srht_inverse,lowpass_ou,2,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.000816612714314206,0.0011726662659805602,0.8166127143142059,0.8166127143142061,0.18338728568579388
digit_2,synthetic_digit,210.00167616690024,srht_inverse,lowpass_ou,3,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009493068280701668,0.000803610687621448,0.9493068280701668,0.949306828070167,0.050693171929833
digit_2,synthetic_digit,210.00167616690024,srht_inverse,lowpass_ou,4,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0008200213296512313,0.000692137643192386,0.8200213296512313,0.8200213296512315,0.17997867034876852
digit_2,synthetic_digit,210.00167616690024,srht_inverse,lowpass_ou,5,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.001064346540286302,0.0010907936242918767,1.064346540286302,1.0643465402863022,0.0643465402863021
digit_2,synthetic_digit,210.00167616690024,srht_inverse,lowpass_ou,6,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0010858768699920306,0.0009882742896645934,1.0858768699920307,1.085876869992031,0.08587686999203083
digit_2,synthetic_digit,210.00167616690024,srht_inverse,lowpass_ou,7,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0011304787703495282,0.0015033948871837615,1.130478770349528,1.1304787703495285,0.1304787703495284
digit_2,synthetic_digit,210.00167616690024,srht_inverse,lowpass_ou,8,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009732105520003665,0.0010212533888112642,0.9732105520003664,0.9732105520003667,0.026789447999633318
digit_2,synthetic_digit,210.00167616690024,srht_inverse,lowpass_ou,9,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0010837829383783918,0.0010487327488512468,1.083782938378392,1.0837829383783921,0.08378293837839206
digit_2,synthetic_digit,210.00167616690024,srht_inverse,blockwise,0,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009051851879985882,0.0003257420505708206,0.9051851879985883,0.9051851879985884,0.09481481200141158
digit_2,synthetic_digit,210.00167616690024,srht_inverse,blockwise,1,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009906684935695664,0.00038340332370025653,0.9906684935695664,0.9906684935695665,0.009331506430433407
digit_2,synthetic_digit,210.00167616690024,srht_inverse,blockwise,2,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009511661387433461,0.00032964405633788095,0.951166138743346,0.9511661387433462,0.04883386125665376
digit_2,synthetic_digit,210.00167616690024,srht_inverse,blockwise,3,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009607049440420278,0.0003161152321708593,0.9607049440420278,0.960704944042028,0.03929505595797205
digit_2,synthetic_digit,210.00167616690024,srht_inverse,blockwise,4,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009079178817044568,0.0002710502830052314,0.9079178817044568,0.907917881704457,0.09208211829554304
digit_2,synthetic_digit,210.00167616690024,srht_inverse,blockwise,5,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009552304134140215,0.0003205269238228262,0.9552304134140215,0.9552304134140217,0.044769586585978315
digit_2,synthetic_digit,210.00167616690024,srht_inverse,blockwise,6,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009869093360148832,0.0003674757043286203,0.9869093360148832,0.9869093360148834,0.013090663985116564
digit_2,synthetic_digit,210.00167616690024,srht_inverse,blockwise,7,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0010784465256122374,0.0003635081088753057,1.0784465256122373,1.0784465256122375,0.07844652561223758
digit_2,synthetic_digit,210.00167616690024,srht_inverse,blockwise,8,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0010261835001579647,0.0003469463178683628,1.0261835001579647,1.026183500157965,0.026183500157964897
digit_2,synthetic_digit,210.00167616690024,srht_inverse,blockwise,9,96,0.001,202.46112184146244,1.0,0.001,0.0009999999999999998,0.0009746928433561013,0.00031594990136420413,0.9746928433561013,0.9746928433561015,0.025307156643898508
digit_2,synthetic_digit,210.00167616690024,random_dgi,iid,0,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6314860292330554,0.6388704501021452,0.034961224408064866,1.0116937200939475,1.0116937200939475,0.011693720093947577
digit_2,synthetic_digit,210.00167616690024,random_dgi,iid,1,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6314860292330554,0.6286705449429796,0.031599084709371325,0.9955414939369359,0.9955414939369359,0.004458506063064069
digit_2,synthetic_digit,210.00167616690024,random_dgi,iid,2,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6314860292330554,0.6292401616452228,0.04086294622381446,0.9964435197552031,0.9964435197552031,0.003556480244796946
digit_2,synthetic_digit,210.00167616690024,random_dgi,iid,3,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6314860292330554,0.6391236176263578,0.03882561777651923,1.0120946276556242,1.0120946276556242,0.012094627655624192
digit_2,synthetic_digit,210.00167616690024,random_dgi,iid,4,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6314860292330554,0.6343040741373526,0.03708289276943081,1.0044625609654734,1.0044625609654734,0.004462560965473288
digit_2,synthetic_digit,210.00167616690024,random_dgi,iid,5,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6314860292330554,0.6255838451331609,0.04386086907133295,0.9906535001145429,0.9906535001145429,0.009346499885457105
digit_2,synthetic_digit,210.00167616690024,random_dgi,iid,6,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6314860292330554,0.6334184498255911,0.03692743450525757,1.0030601161436346,1.0030601161436346,0.0030601161436345195
digit_2,synthetic_digit,210.00167616690024,random_dgi,iid,7,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6314860292330554,0.6342182506586119,0.039286133713913915,1.004326653796086,1.004326653796086,0.004326653796086063
digit_2,synthetic_digit,210.00167616690024,random_dgi,iid,8,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6314860292330554,0.6344660934759918,0.043475153339806345,1.0047191293314213,1.0047191293314213,0.004719129331421169
digit_2,synthetic_digit,210.00167616690024,random_dgi,iid,9,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6314860292330554,0.6362897393781277,0.03816283168929328,1.0076069935401524,1.0076069935401524,0.00760699354015234
digit_2,synthetic_digit,210.00167616690024,random_dgi,ar1,0,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6221738039534254,0.6228696132504248,0.08911491056996637,0.9863553339523673,1.001118351966248,0.00111835196624817
digit_2,synthetic_digit,210.00167616690024,random_dgi,ar1,1,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6221738039534254,0.6307452569788963,0.09412445083096813,0.9988269380162554,1.013776621534057,0.013776621534056987
digit_2,synthetic_digit,210.00167616690024,random_dgi,ar1,2,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6221738039534254,0.6145544314505614,0.09387598151551986,0.9731876922074467,0.9877536269536763,0.012246373046323726
digit_2,synthetic_digit,210.00167616690024,random_dgi,ar1,3,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6221738039534254,0.6137735508876148,0.0884526793830567,0.9719511160572268,0.9864985426701773,0.01350145732982263
digit_2,synthetic_digit,210.00167616690024,random_dgi,ar1,4,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6221738039534254,0.6360767536542956,0.09812722547677212,1.0072697165237616,1.0223457651423573,0.022345765142357223
digit_2,synthetic_digit,210.00167616690024,random_dgi,ar1,5,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6221738039534254,0.6257823675299593,0.09344708439581423,0.9909678734935383,1.0057999284984427,0.005799928498442648
digit_2,synthetic_digit,210.00167616690024,random_dgi,ar1,6,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6221738039534254,0.6297721224676619,0.09672023430257426,0.9972859149909064,1.0122125336456713,0.012212533645671346
digit_2,synthetic_digit,210.00167616690024,random_dgi,ar1,7,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6221738039534254,0.6148195904599866,0.07954763425777298,0.9736075890810912,0.9881798085250318,0.011820191474968158
digit_2,synthetic_digit,210.00167616690024,random_dgi,ar1,8,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6221738039534254,0.6112311222306549,0.0913649342500331,0.9679250116950326,0.9824121786336256,0.017587821366374354
digit_2,synthetic_digit,210.00167616690024,random_dgi,ar1,9,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6221738039534254,0.6275108830493529,0.0881536466080549,0.9937050924332714,1.0085781160537692,0.00857811605376917
digit_2,synthetic_digit,210.00167616690024,random_dgi,sinusoidal,0,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6389970222284334,0.6404152086287866,0.021803618083597587,1.0141399476510602,1.002219394380599,0.002219394380599023
digit_2,synthetic_digit,210.00167616690024,random_dgi,sinusoidal,1,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6389970222284334,0.6368399580438743,0.02231216827206117,1.0084783012813778,0.9966242969692777,0.0033757030307223455
digit_2,synthetic_digit,210.00167616690024,random_dgi,sinusoidal,2,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6389970222284334,0.6428571164986431,0.021232189393318234,1.0180068706815224,1.0060408642543404,0.006040864254340436
digit_2,synthetic_digit,210.00167616690024,random_dgi,sinusoidal,3,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6389970222284334,0.6346177428273548,0.021381611979356695,1.0049592761349018,0.9931466356669296,0.006853364333070367
digit_2,synthetic_digit,210.00167616690024,random_dgi,sinusoidal,4,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6389970222284334,0.6394612431133849,0.024111780458137437,1.0126292800016738,1.0007264836435898,0.0007264836435898422
digit_2,synthetic_digit,210.00167616690024,random_dgi,sinusoidal,5,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6389970222284334,0.6431578145236975,0.021700738801772902,1.0184830459429444,1.00651144238631,0.006511442386310033
digit_2,synthetic_digit,210.00167616690024,random_dgi,sinusoidal,6,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6389970222284334,0.6370838543623999,0.022407890373346347,1.008864527274092,0.9970059831274933,0.002994016872506688
digit_2,synthetic_digit,210.00167616690024,random_dgi,sinusoidal,7,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6389970222284334,0.6374068598883227,0.022159513467209926,1.0093760279423096,0.9975114714391545,0.0024885285608454762
digit_2,synthetic_digit,210.00167616690024,random_dgi,sinusoidal,8,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6389970222284334,0.6372629593754472,0.022640749653926758,1.0091481519383856,0.9972862739689478,0.0027137260310522338
digit_2,synthetic_digit,210.00167616690024,random_dgi,sinusoidal,9,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.6389970222284334,0.635606333326931,0.021198354393147188,1.006524774742649,0.9946937328601662,0.00530626713983383
digit_2,synthetic_digit,210.00167616690024,random_dgi,lowpass_ou,0,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.1732372585989942,0.1706866583540874,0.12619295159289973,0.270293641430813,0.9852768378723259,0.014723162127674144
digit_2,synthetic_digit,210.00167616690024,random_dgi,lowpass_ou,1,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.1732372585989942,0.16585939841398462,0.1417657774690729,0.26264935522868516,0.9574118163455375,0.0425881836544625
digit_2,synthetic_digit,210.00167616690024,random_dgi,lowpass_ou,2,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.1732372585989942,0.16940708499898913,0.12956164846837778,0.2682673521767937,0.977890589870906,0.022109410129093923
digit_2,synthetic_digit,210.00167616690024,random_dgi,lowpass_ou,3,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.1732372585989942,0.18584810728675635,0.1477833959101819,0.2943028011442633,1.0727952450284004,0.07279524502840048
digit_2,synthetic_digit,210.00167616690024,random_dgi,lowpass_ou,4,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.1732372585989942,0.16929630521758,0.1372940577048612,0.2680919250473231,0.9772511213044728,0.022748878695527244
digit_2,synthetic_digit,210.00167616690024,random_dgi,lowpass_ou,5,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.1732372585989942,0.1990902062691243,0.16341698816694214,0.31527254294274865,1.1492343383819872,0.1492343383819871
digit_2,synthetic_digit,210.00167616690024,random_dgi,lowpass_ou,6,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.1732372585989942,0.1705941122550788,0.12150067265946245,0.2701470885464666,0.9847426219665962,0.015257378033403764
digit_2,synthetic_digit,210.00167616690024,random_dgi,lowpass_ou,7,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.1732372585989942,0.1622371147602224,0.12130113526231726,0.2569132288758005,0.9365024364404503,0.06349756355954976
digit_2,synthetic_digit,210.00167616690024,random_dgi,lowpass_ou,8,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.1732372585989942,0.16966129084782752,0.11646070897071376,0.26866990399436463,0.9793579754142598,0.020642024585740194
digit_2,synthetic_digit,210.00167616690024,random_dgi,lowpass_ou,9,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.1732372585989942,0.18141823771234744,0.16894601476681007,0.2872878089364562,1.047224131688036,0.047224131688036
digit_2,synthetic_digit,210.00167616690024,random_dgi,blockwise,0,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.5944571641834465,0.5386390980576109,0.1914501539035858,0.8529707279696942,0.9061024586985876,0.09389754130141233
digit_2,synthetic_digit,210.00167616690024,random_dgi,blockwise,1,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.5944571641834465,0.5932104609265308,0.2351092720319373,0.9393880996021233,0.9979027870601439,0.0020972129398560747
digit_2,synthetic_digit,210.00167616690024,random_dgi,blockwise,2,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.5944571641834465,0.5708352622737335,0.1974809692296745,0.9039554888760045,0.9602630713650152,0.03973692863498475
digit_2,synthetic_digit,210.00167616690024,random_dgi,blockwise,3,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.5944571641834465,0.576677458665024,0.19023326124262896,0.9132069942472094,0.9700908550024038,0.029909144997596216
digit_2,synthetic_digit,210.00167616690024,random_dgi,blockwise,4,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.5944571641834465,0.5529186053399763,0.1819003663621304,0.8755832745999149,0.9301235457385258,0.06987645426147417
digit_2,synthetic_digit,210.00167616690024,random_dgi,blockwise,5,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.5944571641834465,0.5724375895962378,0.19634331485908788,0.9064928804386498,0.9629585175957042,0.0370414824042958
digit_2,synthetic_digit,210.00167616690024,random_dgi,blockwise,6,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.5944571641834465,0.5835648005796306,0.2085265883228166,0.9241135568563162,0.981676789750229,0.018323210249771047
digit_2,synthetic_digit,210.00167616690024,random_dgi,blockwise,7,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.5944571641834465,0.6351549697045518,0.21872962438546875,1.0058100105174967,1.0684621331412638,0.06846213314126383
digit_2,synthetic_digit,210.00167616690024,random_dgi,blockwise,8,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.5944571641834465,0.616399953770299,0.21213233767287665,0.9761101991740363,1.0369123141395618,0.03691231413956185
digit_2,synthetic_digit,210.00167616690024,random_dgi,blockwise,9,96,0.001,202.46112184146244,631.4860292330554,0.6314860292330554,0.5944571641834465,0.5839115588229257,0.19143062117775317,0.9246626715274932,0.9822601088927805,0.017739891107219505
digit_3,synthetic_digit,135.81257584160795,orthogonal_inverse,iid,0,96,0.001,127.03072215222075,0.9999999999999999,0.0009999999999999998,0.001,0.0009670307872902241,0.0002838766590938331,0.9670307872902243,0.9670307872902241,0.03296921270977589
digit_3,synthetic_digit,135.81257584160795,orthogonal_inverse,iid,1,96,0.001,127.03072215222075,0.9999999999999999,0.0009999999999999998,0.001,0.0009807686288950143,0.00031369366450635633,0.9807686288950145,0.9807686288950143,0.019231371104985694
digit_3,synthetic_digit,135.81257584160795,orthogonal_inverse,iid,2,96,0.001,127.03072215222075,0.9999999999999999,0.0009999999999999998,0.001,0.0009627440305397463,0.0002816941733583526,0.9627440305397464,0.9627440305397462,0.03725596946025375
