variant,correction,rho,sigma_a,seed,object,mse,rel_mse,psnr,recon_scale,gain_rel_mse,gain_corr,gain_scale
sign_only,agc,0.1,0.3,1,7,0.07818037866916508,0.6091194849483251,11.069022303794611,0.35253262876558505,0.0646490603685379,0.4264245331287384,1.0014113187789917
sign_only,pairwise,0.1,0.3,1,7,0.07539550981948126,0.5874219962914036,11.226545177733138,0.39624631428457363,0.004361922387033701,0.9719420671463013,0.999987781047821
sign_only,oracle,0.1,0.3,1,7,1.2823972321487627e-13,9.99142182274562e-13,120.0,0.9999998947540119,0.0,1.0000001192092896,1.0
sign_only,none,0.1,0.3,1,8,0.07175447594769405,0.6333826730937824,11.441510030433742,0.35552925182314116,,,
sign_only,agc,0.1,0.3,1,8,0.07077968365550218,0.6247781011895882,11.500913827408436,0.36102857552065276,0.06472676247358322,0.42521169781684875,1.0013909339904785
sign_only,pairwise,0.1,0.3,1,8,0.06765913437753222,0.5972327555216431,11.696735628215526,0.4063200812122147,0.0043635801412165165,0.9719312191009521,1.0000122785568237
sign_only,oracle,0.1,0.3,1,8,1.0692631276507662e-13,9.438473754943858e-13,120.0,1.0000001815110637,0.0,1.0000001192092896,1.0
sign_only,none,0.1,0.3,1,9,0.0458018435918831,0.5763511545699604,13.391170406496771,0.4020092166155806,,,
sign_only,agc,0.1,0.3,1,9,0.04484709752948808,0.5643370312895603,13.482656589234903,0.4099285145732881,0.06467151641845703,0.42611417174339294,1.0014166831970215
sign_only,pairwise,0.1,0.3,1,9,0.0421963713203712,0.5309814064661064,13.747248946141061,0.4593132509005093,0.0043644229881465435,0.9719257354736328,1.000011682510376
sign_only,oracle,0.1,0.3,1,9,5.661544759062745e-14,7.12425003589504e-13,120.0,1.0000000442342245,0.0,1.0000001192092896,1.0
sign_only,none,0.1,0.3,2,0,0.04607436614599673,0.5449640850249404,13.365406307413243,0.4381674777263597,,,
sign_only,agc,0.1,0.3,2,0,0.045750161367001656,0.5411294156518249,13.396073697795048,0.4495199298301237,0.06873966753482819,0.44361406564712524,1.0010430812835693
sign_only,pairwise,0.1,0.3,2,0,0.04389698550398931,0.519210193032968,13.575653026265378,0.5082352764194075,0.004303669091314077,0.9745086431503296,0.99998939037323
sign_only,oracle,0.1,0.3,2,0,5.660570371419525e-14,6.69527941720357e-13,120.0,1.000000019126049,0.0,0.9999999403953552,1.0
sign_only,none,0.1,0.3,2,1,0.04697027927153076,0.5889343531463054,13.281768576212178,0.4430107400715496,,,
sign_only,agc,0.1,0.3,2,1,0.046362048375853844,0.5813080823498659,13.338373842123739,0.4496793853593382,0.06886094808578491,0.4421394169330597,1.0011110305786133
sign_only,pairwise,0.1,0.3,2,1,0.0430898836571485,0.5402802187329909,13.656246785068195,0.5076420506010348,0.0043015447445213795,0.9745213389396667,1.0000319480895996
sign_only,oracle,0.1,0.3,2,1,6.299670922606455e-14,7.898808943400413e-13,120.0,1.0000001358749242,0.0,0.9999999403953552,1.0
sign_only,none,0.1,0.3,2,2,0.041755265425942586,0.5908979688862189,13.792887512883073,0.40960551233708153,,,
sign_only,agc,0.1,0.3,2,2,0.041399832131209055,0.5858680688295402,13.830014198606808,0.4191319542056879,0.06874461472034454,0.4436541795730591,1.0011035203933716
sign_only,pairwise,0.1,0.3,2,2,0.03885242734447246,0.5498185718605073,14.10581843030922,0.47274442624045093,0.004298028536140919,0.9745424389839172,1.000015139579773
sign_only,oracle,0.1,0.3,2,2,5.700947605374193e-14,8.067673205711204e-13,120.0,1.000000147374688,0.0,0.9999999403953552,1.0
sign_only,none,0.1,0.3,2,3,0.05574364112434095,0.5912683503446239,12.538046669725016,0.4178051204099272,,,
sign_only,agc,0.1,0.3,2,3,0.055097381019593474,0.5844135210166428,12.58869044265655,0.4279857353582501,0.06860038638114929,0.4454302191734314,1.0010377168655396
sign_only,pairwise,0.1,0.3,2,3,0.05172553454383337,0.5486486146860541,12.862950125377692,0.482318371917115,0.004300703760236502,0.9745264649391174,1.0000234842300415
sign_only,oracle,0.1,0.3,2,3,7.339629942754498e-14,7.785086874236304e-13,120.0,1.0000000657132484,0.0,0.9999999403953552,1.0
sign_only,none,0.1,0.3,2,4,0.019036874948627578,0.5378482372507587,17.20404342924101,0.46632421914504035,,,
sign_only,agc,0.1,0.3,2,4,0.018960054949721715,0.5356778442052288,17.221604083309515,0.47547910064126686,0.06879661977291107,0.44292494654655457,1.0010775327682495
sign_only,pairwise,0.1,0.3,2,4,0.017428852143754853,0.49241681883813915,17.587312143844798,0.5314613860121536,0.0043029626831412315,0.9745131134986877,1.0000693798065186
sign_only,oracle,0.1,0.3,2,4,2.4452259936821316e-14,6.90848941294581e-13,120.0,0.9999998937851451,0.0,0.9999999403953552,1.0
sign_only,none,0.1,0.3,2,5,0.0733592759547555,0.6350114504352283,11.345449637394271,0.3798616875815443,,,
sign_only,agc,0.1,0.3,2,5,0.07217652860974642,0.624773370829374,11.416040095290171,0.3874829384708115,0.06908402591943741,0.4392068088054657,1.0011183023452759
sign_only,pairwise,0.1,0.3,2,5,0.06904433112191755,0.5976604905029309,11.60871973327734,0.4389501956893238,0.004298354033380747,0.9745405316352844,1.0000176429748535
sign_only,oracle,0.1,0.3,2,5,8.782089157488229e-14,7.601938679421471e-13,120.0,1.000000044976328,0.0,0.9999999403953552,1.0
sign_only,none,0.1,0.3,2,6,0.08564592858967296,0.6433990531337167,10.672932775678905,0.3710233276211849,,,
sign_only,agc,0.1,0.3,2,6,0.08460379415098862,0.6355702126724272,10.726101601064958,0.37979698806932494,0.06872286647558212,0.4438900947570801,1.0010756254196167
sign_only,pairwise,0.1,0.3,2,6,0.08079389692395819,0.6069490708531566,10.926214440812815,0.4255019152716746,0.0042961412109434605,0.9745540022850037,1.0000461339950562
sign_only,oracle,0.1,0.3,2,6,1.206551456819742e-13,9.063992622394576e-13,120.0,1.000000172429167,0.0,0.9999999403953552,1.0
sign_only,none,0.1,0.3,2,7,0.08603525217586615,0.6703184275242207,10.653235640065116,0.3361983054046371,,,
sign_only,agc,0.1,0.3,2,7,0.08528236612820661,0.6644525367549292,10.691407588080244,0.34417795147599517,0.06881748139858246,0.4427036643028259,1.0011069774627686
sign_only,pairwise,0.1,0.3,2,7,0.08126710587437126,0.633168814427369,10.900852062884018,0.39158567044581816,0.004295904655009508,0.9745551347732544,0.9999970197677612
sign_only,oracle,0.1,0.3,2,7,1.1962996608101272e-13,9.320617853746994e-13,120.0,0.9999998996558102,0.0,0.9999999403953552,1.0
sign_only,none,0.1,0.3,2,8,0.075201844405351,0.663812878596804,11.237715077428872,0.35397641147676906,,,
sign_only,agc,0.1,0.3,2,8,0.07418460269988542,0.6548336022230216,11.2968622486087,0.36105455169666434,0.06883730739355087,0.44244885444641113,1.0011104345321655
sign_only,pairwise,0.1,0.3,2,8,0.06993113743642496,0.6172879137778018,11.553294078623559,0.40719125858743715,0.004295696970075369,0.9745567440986633,1.0000511407852173
sign_only,oracle,0.1,0.3,2,8,9.615793362619722e-14,8.487940053207591e-13,120.0,1.0000002569900712,0.0,0.9999999403953552,1.0
sign_only,none,0.1,0.3,2,9,0.047876643745243364,0.6024595679025416,13.198763021672564,0.4030285514291205,,,
sign_only,agc,0.1,0.3,2,9,0.04727324460523248,0.5948666466631568,13.253845888164017,0.4112807104270451,0.06882841885089874,0.44254741072654724,1.0011000633239746
sign_only,pairwise,0.1,0.3,2,9,0.04552687571214503,0.5728910743083708,13.417321521853662,0.4600402925881415,0.004298938903957605,0.9745368957519531,1.000041127204895
sign_only,oracle,0.1,0.3,2,9,5.89032053004537e-14,7.412131853313489e-13,120.0,1.000000032287031,0.0,0.9999999403953552,1.0
sign_only,none,0.1,0.3,3,0,0.04799588018883419,0.5676916064171902,13.187960394586556,0.4372769210273753,,,
sign_only,agc,0.1,0.3,3,0,0.04710496691486134,0.5571539522333274,13.269332969053707,0.4499714269476059,0.06130814179778099,0.49597033858299255,1.0020381212234497
sign_only,pairwise,0.1,0.3,3,0,0.04388878626537224,0.5191132130646121,13.576464293063125,0.49786957676981436,0.00433088093996048,0.9729028344154358,0.9999914169311523
sign_only,oracle,0.1,0.3,3,0,5.570266545428211e-14,6.588468741285277e-13,120.0,1.0000000090150067,1.317439809588733e-14,1.0000001192092896,1.0000001192092896
sign_only,none,0.1,0.3,3,1,0.04503142405667443,0.5646241199623642,13.464843188559312,0.4354380886042963,,,
sign_only,agc,0.1,0.3,3,1,0.04423581863748523,0.5546484636499716,13.54225931171932,0.4527435982546005,0.06151372566819191,0.49291887879371643,1.001860499382019
sign_only,pairwise,0.1,0.3,3,1,0.042136841675633405,0.5283305524416716,13.75338019611835,0.49801172751969375,0.004332181066274643,0.9728944897651672,0.999980092048645
sign_only,oracle,0.1,0.3,3,1,6.723863071115667e-14,8.430680016910154e-13,120.0,1.0000001133995957,1.317439809588733e-14,1.0000001192092896,1.0000001192092896
sign_only,none,0.1,0.3,3,2,0.04170690456755543,0.5902135921326991,13.797920417321052,0.4057818140095712,,,
sign_only,agc,0.1,0.3,3,2,0.041001139257042615,0.5802259825644632,13.87204075812627,0.4206807982788025,0.06123945862054825,0.4966605603694916,1.001987338066101
sign_only,pairwise,0.1,0.3,3,2,0.03895058005960693,0.5512075760836151,14.094860703454435,0.46183240156711164,0.004329565446823835,0.9729112386703491,0.9999610781669617
sign_only,oracle,0.1,0.3,3,2,5.455063732060708e-14,7.719711625678846e-13,120.0,1.0000001251192199,1.317439809588733e-14,1.0000001192092896,1.0000001192092896
sign_only,none,0.1,0.3,3,3,0.05424247392603497,0.5753455897385489,12.656605111040463,0.4127359271153274,,,
sign_only,agc,0.1,0.3,3,3,0.0534114457445926,0.566530940174569,12.723656663596214,0.42751577655271034,0.06125108525156975,0.49670088291168213,1.0020482540130615
sign_only,pairwise,0.1,0.3,3,3,0.050830900443147004,0.5391593022155076,12.93872196926722,0.47188027572115027,0.004328564275056124,0.9729176163673401,0.9999485015869141
sign_only,oracle,0.1,0.3,3,3,6.810852823933555e-14,7.224217206523262e-13,120.0,1.000000035656506,1.317439809588733e-14,1.0000001192092896,1.0000001192092896
sign_only,none,0.1,0.3,3,4,0.018736683865719115,0.5293669478996222,17.27307270772563,0.45979544727039323,,,
sign_only,agc,0.1,0.3,3,4,0.01823720815473767,0.5152552761349081,17.39041644943654,0.47337381178799276,0.06122230738401413,0.497024804353714,1.0020389556884766
sign_only,pairwise,0.1,0.3,3,4,0.016954300317043196,0.4790093208023655,17.70720128310977,0.52134420918263,0.004331952426582575,0.9728960394859314,0.9999927282333374
sign_only,oracle,0.1,0.3,3,4,2.1766706178042194e-14,6.149740742746854e-13,120.0,0.9999999404747099,1.317439809588733e-14,1.0000001192092896,1.0000001192092896
sign_only,none,0.1,0.3,3,5,0.07142069990499321,0.6182307778738227,11.46175898145099,0.37760574083397147,,,
sign_only,agc,0.1,0.3,3,5,0.070162920675836,0.607343208411891,11.538923408649627,0.38921118412869554,0.061337586492300034,0.49514925479888916,1.001880407333374
sign_only,pairwise,0.1,0.3,3,5,0.06736581404680674,0.5831309364884694,11.715604378462725,0.43226951284650256,0.004326618742197752,0.9729299545288086,0.9999644756317139
sign_only,oracle,0.1,0.3,3,5,9.632897117166587e-14,8.338413773382875e-13,120.0,1.0000000709672936,1.317439809588733e-14,1.0000001192092896,1.0000001192092896
sign_only,none,0.1,0.3,3,6,0.08046866366023267,0.6045058166626261,10.943732109236471,0.3716341440701964,,,
sign_only,agc,0.1,0.3,3,6,0.0788496052432785,0.5923429424946404,11.0320047660388,0.38353126149100786,0.06132114678621292,0.495809406042099,1.0020376443862915
sign_only,pairwise,0.1,0.3,3,6,0.0748043927871305,0.5619540389370676,11.26072898028661,0.42413789184590306,0.004325408488512039,0.9729375243186951,0.9999704957008362
sign_only,oracle,0.1,0.3,3,6,1.1866207002755714e-13,8.91426653383531e-13,120.0,1.000000179650757,1.317439809588733e-14,1.0000001192092896,1.0000001192092896
sign_only,none,0.1,0.3,3,7,0.0832274088818124,0.648441940223908,10.797336260428628,0.34099488619016666,,,
sign_only,agc,0.1,0.3,3,7,0.08227169920303924,0.6409958086343197,10.847495328763408,0.35213066245372315,0.06130775809288025,0.49575042724609375,1.0019630193710327
sign_only,pairwise,0.1,0.3,3,7,0.07973015911644907,0.6211941446506952,10.983773691898882,0.3857275576112743,0.004326063208281994,0.972933292388916,0.9999967813491821
sign_only,oracle,0.1,0.3,3,7,1.193766705156171e-13,9.300883072851858e-13,120.0,0.9999999014920541,1.317439809588733e-14,1.0000001192092896,1.0000001192092896
sign_only,none,0.1,0.3,3,8,0.07147650438558688,0.6309289952050352,11.458366951587331,0.35543196719706593,,,
sign_only,agc,0.1,0.3,3,8,0.07016043617021074,0.6193119525994096,11.539077197314274,0.3674630321157965,0.061452798545360565,0.49386143684387207,1.0019277334213257
sign_only,pairwise,0.1,0.3,3,8,0.06743996946213082,0.5952981687501294,11.710826350385792,0.4036784487478788,0.004325723275542259,0.9729354381561279,0.9999954700469971
sign_only,oracle,0.1,0.3,3,8,1.0395921128162364e-13,9.176565261555945e-13,120.0,1.0000002167899056,1.317439809588733e-14,1.0000001192092896,1.0000001192092896
sign_only,none,0.1,0.3,3,9,0.04668818379000323,0.5875044871973579,13.307930201647453,0.3962642850878166,,,
sign_only,agc,0.1,0.3,3,9,0.04568183354011646,0.5748409985048023,13.402564730552433,0.4095126514050016,0.06135844811797142,0.49514806270599365,1.0019702911376953
sign_only,pairwise,0.1,0.3,3,9,0.0434564566033364,0.5468377901995837,13.619456885160872,0.4528298687551119,0.00432819128036499,0.9729199409484863,0.9999570846557617
sign_only,oracle,0.1,0.3,3,9,5.745617416031991e-14,7.23004353482873e-13,120.0,1.000000019328893,1.317439809588733e-14,1.0000001192092896,1.0000001192092896
sign_only,none,0.1,0.3,4,0,0.04763002541098438,0.563364304037573,13.22119186788906,0.44560487820069733,,,
sign_only,agc,0.1,0.3,4,0,0.04712723001993979,0.5574172785404208,13.267280858590402,0.45664703280191105,0.07755715399980545,0.42246538400650024,1.0013418197631836
sign_only,pairwise,0.1,0.3,4,0,0.0439297185134247,0.5195973565694244,13.572415795359099,0.5220635669916971,0.0041247024200856686,0.9778803586959839,1.0000367164611816
sign_only,oracle,0.1,0.3,4,0,5.719359680990115e-14,6.764814963710852e-13,120.0,0.9999999865939243,1.383264179875875e-14,1.0,1.0000001192092896
sign_only,none,0.1,0.3,4,1,0.046825989168023524,0.5871251793433735,13.295130396723865,0.4386345941862851,,,
sign_only,agc,0.1,0.3,4,1,0.04622310215821555,0.5795659125762121,13.35140911193881,0.4481030739044058,0.07748319208621979,0.4235038459300995,1.0013959407806396
sign_only,pairwise,0.1,0.3,4,1,0.04327539039903322,0.5426061851681612,13.637590055465928,0.5229893476741385,0.004123156424611807,0.9778886437416077,0.9999685883522034
sign_only,oracle,0.1,0.3,4,1,6.248747603649993e-14,7.834959010262236e-13,120.0,1.0000001081096863,1.383264179875875e-14,1.0,1.0000001192092896
sign_only,none,0.1,0.3,4,2,0.04157580079067284,0.5883582822769725,13.81159377090498,0.4115480553053751,,,
sign_only,agc,0.1,0.3,4,2,0.04099846338002651,0.5801881149978778,13.87232420306634,0.4162417471459518,0.07755780220031738,0.42259377241134644,1.0014034509658813
sign_only,pairwise,0.1,0.3,4,2,0.03851079857197588,0.5449840259482234,14.144174756175527,0.48659257180756704,0.004121172241866589,0.9778993725776672,0.9999895095825195
sign_only,oracle,0.1,0.3,4,2,5.825892141134283e-14,8.24448796584011e-13,120.0,1.0000001323183665,1.383264179875875e-14,1.0,1.0000001192092896
sign_only,none,0.1,0.3,4,3,0.05650678533968444,0.5993629601006442,12.47899398930162,0.4207967815977938,,,
sign_only,agc,0.1,0.3,4,3,0.05588786219442676,0.5927980917191489,12.526825025673256,0.42557354711457407,0.07753094285726547,0.42310038208961487,1.0014773607254028
sign_only,pairwise,0.1,0.3,4,3,0.05255889753092967,0.5574880293471738,12.793537530611994,0.49603667080220865,0.004121978767216206,0.9778950810432434,0.9999956488609314
sign_only,oracle,0.1,0.3,4,3,6.921221775803395e-14,7.341284672489081e-13,120.0,1.0000000700653382,1.383264179875875e-14,1.0,1.0000001192092896
sign_only,none,0.1,0.3,4,4,0.019269231165979558,0.5444129902500963,17.151356131615543,0.46997234501357016,,,
sign_only,agc,0.1,0.3,4,4,0.019089682458044592,0.5393402061758155,17.192012956956987,0.47587759864006435,0.0775761678814888,0.4222630262374878,1.0013576745986938
sign_only,pairwise,0.1,0.3,4,4,0.017789903662287936,0.5026175961886111,17.498264037457567,0.5477432933044754,0.004125822801142931,0.977874219417572,1.0000447034835815
sign_only,oracle,0.1,0.3,4,4,2.4156549842891075e-14,6.824942531860108e-13,120.0,0.9999999119221901,1.383264179875875e-14,1.0,1.0000001192092896
sign_only,none,0.1,0.3,4,5,0.07354142243931583,0.6365881440686779,11.334679742554169,0.3825447752192342,,,
sign_only,agc,0.1,0.3,4,5,0.07248378774485019,0.627433062688411,11.397591200538466,0.39004408370839455,0.07756876200437546,0.42215070128440857,1.0012590885162354
sign_only,pairwise,0.1,0.3,4,5,0.06807663379033282,0.5892839235573832,11.670019271071785,0.45286919737098574,0.004119847901165485,0.9779066443443298,0.9999896883964539
sign_only,oracle,0.1,0.3,4,5,9.025860037039746e-14,7.812951257971663e-13,120.0,1.0000001022283325,1.383264179875875e-14,1.0,1.0000001192092896
sign_only,none,0.1,0.3,4,6,0.08496302948542848,0.6382689010728779,10.70770010559359,0.3763762460715183,,,
sign_only,agc,0.1,0.3,4,6,0.08483390159830928,0.6372988519219873,10.714305588895169,0.38245952373927117,0.07752028107643127,0.42304727435112,1.0013976097106934
sign_only,pairwise,0.1,0.3,4,6,0.08066428382710468,0.605975376654699,10.93318717698212,0.4381498322886825,0.0041190036572515965,0.9779112339019775,1.0000436305999756
sign_only,oracle,0.1,0.3,4,6,1.2690776031772643e-13,9.533708626704217e-13,120.0,1.0000001714922255,1.383264179875875e-14,1.0,1.0000001192092896
