config_id,objects,mean_cnr,min_cnr,mean_psnr,min_psnr,mean_ssim,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance
cfg0091,1,8.776213645935059,8.776213645935059,8.221334457397461,8.221334457397461,0.16976678371429443,33,0.0005,0.55,0.5,0.14,32,3,0.18,nlm,3,0.062,5,6
cfg0021,1,8.775290489196777,8.775290489196777,8.69318675994873,8.69318675994873,0.1837223619222641,31,0.0005,0.55,0.5,0.14,24,4,0.12,nlm,3,0.062,5,6
cfg0127,1,8.765494346618652,8.765494346618652,8.795929908752441,8.795929908752441,0.19036750495433807,34,0.0005,0.55,0.5,0.14,32,4,0.18,nlm,3,0.062,5,6
cfg0108,1,8.724918365478516,8.724918365478516,7.778648376464844,7.778648376464844,0.17997999489307404,34,0.0005,0.55,0.5,0.11,32,4,0.08,nlm,3,0.062,5,6
cfg0105,1,8.709216117858887,8.709216117858887,8.434802055358887,8.434802055358887,0.181197851896286,34,0.0005,0.55,0.5,0.11,32,3,0.12,nlm,3,0.062,5,6
cfg0119,1,8.709028244018555,8.709028244018555,9.04985237121582,9.04985237121582,0.18933142721652985,34,0.0005,0.55,0.5,0.14,24,4,0.18,nlm,3,0.062,5,6
cfg0106,1,8.673833847045898,8.673833847045898,8.697015762329102,8.697015762329102,0.17914310097694397,34,0.0005,0.55,0.5,0.11,32,3,0.16,nlm,3,0.062,5,6
cfg0104,1,8.633638381958008,8.633638381958008,8.132898330688477,8.132898330688477,0.18319687247276306,34,0.0005,0.55,0.5,0.11,32,3,0.08,nlm,3,0.062,5,6
cfg0107,1,8.617998123168945,8.617998123168945,8.816368103027344,8.816368103027344,0.17800863087177277,34,0.0005,0.55,0.5,0.11,32,3,0.18,nlm,3,0.062,5,6
cfg0158,1,8.557317733764648,8.557317733764648,8.7689790725708,8.7689790725708,0.19835469126701355,36,0.0005,0.55,0.5,0.14,32,4,0.16,nlm,3,0.062,5,6
