config_id,config_index,global_config_index,init_seed,object,object_index,method,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance,cnr,psnr,ssim,ks_d,ks_p,best_trace_cnr,final_loss,final_proxy_mean,final_proxy_std,final_proxy_min,final_proxy_max,final_proxy_range,final_proxy_tv_l1,final_proxy_roughness_l2,final_proxy_otsu_score,final_proxy_otsu_threshold,final_proxy_otsu_fg_fraction,final_proxy_hist_entropy,final_proxy_data_loss,final_proxy_aug_loss,final_proxy_denoiser_mse,final_proxy_net_delta_mse,final_proxy_dual_abs_mean
cfg0027,27,27,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.14,32,3,0.18,nlm,3,0.062,5,6,9.206168174743652,8.432104110717773,0.17522820830345154,0.004685699939727783,0.9740428844495653,9.206168174743652,0.003907011356204748,0.412858247756958,0.09065917879343033,0.1251377910375595,0.6997693181037903,0.5746315121650696,0.07279053330421448,0.012766859494149685,0.008438833057880402,0.4516128897666931,0.21368408203125,1.4249272346496582,0.00022671226179227233,0.003680299036204815,0.004385564476251602,0.0002767129917629063,0.09412088990211487
cfg0028,28,28,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.14,32,4,0.08,nlm,3,0.062,5,6,9.493409156799316,7.651401519775391,0.18282243609428406,0.004685699939727783,0.9740428844495653,9.493409156799316,0.0022564874961972237,0.4836207628250122,0.09883589297533035,0.16784827411174774,0.7975006699562073,0.6296523809432983,0.07570528239011765,0.01401285920292139,0.01002513337880373,0.5483871102333069,0.2120361328125,1.498013973236084,0.00022759439889341593,0.0020288932137191296,0.00437296973541379,1.2793356290785596e-05,0.07062548398971558
cfg0029,29,29,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.14,32,4,0.12,nlm,3,0.062,5,6,9.53068733215332,7.732982158660889,0.1817389875650406,0.004685699939727783,0.9740428844495653,9.53068733215332,0.0023500523529946804,0.4764821529388428,0.09778237342834473,0.16274575889110565,0.7840730547904968,0.62132728099823,0.0755055844783783,0.013791060075163841,0.00978242326527834,0.5161290168762207,0.214599609375,1.3995078802108765,0.00022770348004996777,0.0021223488729447126,0.004368854686617851,4.3232728785369545e-05,0.07211945950984955
cfg0030,30,30,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.14,32,4,0.16,nlm,3,0.062,5,6,9.507342338562012,7.806233882904053,0.18093392252922058,0.004685699939727783,0.9740428844495653,9.507342338562012,0.002454402158036828,0.47009432315826416,0.09696395695209503,0.15842026472091675,0.7729796767234802,0.6145594120025635,0.07592234760522842,0.013655089773237705,0.009516032412648201,0.5161290168762207,0.2138671875,1.4198558330535889,0.00022782906307838857,0.002226573182269931,0.004364444874227047,9.429294732399285e-05,0.0737416073679924
cfg0031,31,31,20240710,stripe_target,1,scgi_ured,31,0.0005,0.55,0.5,0.14,32,4,0.18,nlm,3,0.062,5,6,9.472275733947754,7.841117858886719,0.18059463798999786,0.004685699939727783,0.9740428844495653,9.472275733947754,0.0025105334352701902,0.4670533239841461,0.0966152772307396,0.155208557844162,0.7675597667694092,0.6123511791229248,0.07631514221429825,0.013610977679491043,0.009427974000573158,0.5161290168762207,0.21356201171875,1.4588401317596436,0.00022789955255575478,0.002282633911818266,0.0043618339113891125,0.00012737535871565342,0.07459516078233719
cfg0032,32,32,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.11,24,3,0.08,nlm,3,0.062,5,6,5.845966339111328,7.069096088409424,0.18893685936927795,0.004685699939727783,0.9740428844495653,7.895219802856445,0.0017625985201448202,0.5311641693115234,0.1110919937491417,0.18802893161773682,0.9496506452560425,0.7616217136383057,0.11843137443065643,0.019910011440515518,0.011616535484790802,0.5806452035903931,0.22088623046875,2.096681594848633,0.00022751603682991117,0.0015350824687629938,0.0043535600416362286,8.171064837370068e-05,0.062471382319927216
cfg0033,33,33,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.11,24,3,0.12,nlm,3,0.062,5,6,5.906833171844482,6.750332832336426,0.1889401376247406,0.004685699939727783,0.9740428844495653,7.747061252593994,0.0026703528128564358,0.5559954643249512,0.11368462443351746,0.2119065523147583,0.9812896251678467,0.7693830728530884,0.11939220130443573,0.02031368762254715,0.012186060659587383,0.6129032373428345,0.21942138671875,2.115138053894043,0.00022756846738047898,0.0024427843745797873,0.0043533011339604855,0.00015283524408005178,0.08019673824310303
cfg0034,34,34,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.11,24,3,0.16,nlm,3,0.062,5,6,5.941059112548828,6.435062885284424,0.18885745108127594,0.004685699939727783,0.9740428844495653,7.544211387634277,0.0039578150026500225,0.5804587602615356,0.11642558127641678,0.23460634052753448,1.0,0.7653936743736267,0.12072917819023132,0.020800655707716942,0.012770798988640308,0.6451612710952759,0.21783447265625,2.1398041248321533,0.00022762881417293102,0.0037301862612366676,0.004352913238108158,0.00024584864149801433,0.10146462172269821
cfg0035,35,35,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.11,24,3,0.18,nlm,3,0.062,5,6,5.955677032470703,6.277961254119873,0.18875272572040558,0.004685699939727783,0.9740428844495653,7.42747688293457,0.004743410274386406,0.592636227607727,0.11781460046768188,0.24608340859413147,1.0,0.7539166212081909,0.12145844101905823,0.02105414681136608,0.01305960863828659,0.6451612710952759,0.22216796875,2.1559581756591797,0.0002276617451570928,0.004515748471021652,0.004352632910013199,0.00030101207084953785,0.11287007480859756
cfg0036,36,36,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.11,24,4,0.08,nlm,3,0.062,5,6,5.538383960723877,8.262739181518555,0.18582168221473694,0.004685699939727783,0.9740428844495653,7.597899436950684,0.0016247888561338186,0.4323033392429352,0.10109617561101913,0.09533783793449402,0.8729204535484314,0.7775826454162598,0.11511307209730148,0.0186972226947546,0.00951215997338295,0.4838709533214569,0.21771240234375,2.0369436740875244,0.00022756980615668,0.0013972190208733082,0.00435649836435914,2.9089842428220436e-05,0.06028609722852707
cfg0037,37,37,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.11,24,4,0.12,nlm,3,0.062,5,6,5.496287822723389,8.544550895690918,0.18287858366966248,0.004685699939727783,0.9740428844495653,7.443132400512695,0.002168184146285057,0.4048597514629364,0.09777234494686127,0.07293971627950668,0.8635332584381104,0.7905935645103455,0.11259361356496811,0.01808304339647293,0.008874575607478619,0.4516128897666931,0.218017578125,2.0129518508911133,0.00022758262639399618,0.0019406015053391457,0.004357797093689442,7.111093145795166e-05,0.07190611958503723
cfg0038,38,38,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.11,24,4,0.16,nlm,3,0.062,5,6,5.420455455780029,8.794119834899902,0.17927657067775726,0.004685699939727783,0.9740428844495653,7.240042686462402,0.00291000516153872,0.3775610327720642,0.09458206593990326,0.05064826458692551,0.8565476536750793,0.8058993816375732,0.11013798415660858,0.017513703554868698,0.00825780164450407,0.4193548262119293,0.2183837890625,1.992441177368164,0.00022758007980883121,0.002682425081729889,0.004358347505331039,0.00013194483472034335,0.08577834069728851
cfg0039,39,39,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.11,24,4,0.18,nlm,3,0.062,5,6,5.369427680969238,8.905088424682617,0.17719949781894684,0.004685699939727783,0.9740428844495653,7.125784397125244,0.003355195978656411,0.3639417290687561,0.09303656220436096,0.039537735283374786,0.8524429202079773,0.8129051923751831,0.10892968624830246,0.017244752496480942,0.0079574603587389,0.4193548262119293,0.21356201171875,1.9892969131469727,0.00022758034174330533,0.0031276156660169363,0.004358319099992514,0.0001694942475296557,0.0933241993188858
cfg0040,40,40,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.11,32,3,0.08,nlm,3,0.062,5,6,6.22771692276001,7.961531162261963,0.1870882362127304,0.004685699939727783,0.9740428844495653,8.003536224365234,0.0013470748672261834,0.4604814350605011,0.10334675759077072,0.13860748708248138,0.8482742309570312,0.7096667289733887,0.10832184553146362,0.01763044111430645,0.010237006470561028,0.5161290168762207,0.2159423828125,1.966301441192627,0.00022702186834067106,0.0011200529988855124,0.004354499746114016,8.640089072287083e-05,0.05367501825094223
cfg0041,41,41,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.11,32,3,0.12,nlm,3,0.062,5,6,6.410460472106934,8.291817665100098,0.18635186553001404,0.004685699939727783,0.9740428844495653,7.90913200378418,0.0019102540099993348,0.4332122802734375,0.10099820792675018,0.12014032900333405,0.8070361614227295,0.6868958473205566,0.10495447367429733,0.017017411068081856,0.009811713360249996,0.4838709533214569,0.21624755859375,1.9211310148239136,0.0002268715761601925,0.0016833824338391423,0.0043550534173846245,0.00022341172734741122,0.0658600702881813
cfg0042,42,42,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.11,32,3,0.16,nlm,3,0.062,5,6,6.550307273864746,8.580883026123047,0.18571248650550842,0.004685699939727783,0.9740428844495653,7.759993553161621,0.002787723671644926,0.4082733392715454,0.09922891110181808,0.09917259216308594,0.7715874910354614,0.6724148988723755,0.10254232585430145,0.016620328649878502,0.00948121678084135,0.4516128897666931,0.21710205078125,1.883044958114624,0.00022676168009638786,0.002560961991548538,0.004357023164629936,0.0004085522668901831,0.08223465085029602
cfg0043,43,43,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.11,32,3,0.18,nlm,3,0.062,5,6,6.607263565063477,8.714157104492188,0.18534895777702332,0.004685699939727783,0.9740428844495653,7.668717861175537,0.0033335506450384855,0.3962404727935791,0.09846945106983185,0.09012256562709808,0.7566914558410645,0.6665688753128052,0.10153140127658844,0.016469910740852356,0.009349781088531017,0.4516128897666931,0.21441650390625,1.8811177015304565,0.00022670705220662057,0.0031068436801433563,0.0043581025674939156,0.0005196875426918268,0.09145645052194595
cfg0044,44,44,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.11,32,4,0.08,nlm,3,0.062,5,6,6.2507100105285645,7.358798980712891,0.1802954375743866,0.004685699939727783,0.9740428844495653,7.767030239105225,0.0015705563127994537,0.5043747425079346,0.10315128415822983,0.1821291446685791,0.8941153883934021,0.711986243724823,0.10612961649894714,0.01660977117717266,0.01013656985014677,0.5483871102333069,0.219970703125,1.970271348953247,0.00022764483583159745,0.0013429115060716867,0.004353660158813,8.489852916682139e-06,0.057211533188819885
cfg0045,45,45,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.11,32,4,0.12,nlm,3,0.062,5,6,6.5113348960876465,7.267108917236328,0.17626380920410156,0.004685699939727783,0.9740428844495653,7.642623424530029,0.0019245410803705454,0.5098265409469604,0.10128331929445267,0.19554297626018524,0.8790750503540039,0.6835320591926575,0.10102207958698273,0.015430650673806667,0.009856860153377056,0.5483871102333069,0.220947265625,1.922907829284668,0.00022778991842642426,0.001696751220151782,0.00435370160266757,1.8807317246682942e-05,0.06335015594959259
cfg0046,46,46,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.11,32,4,0.16,nlm,3,0.062,5,6,6.759864807128906,7.174043655395508,0.17241987586021423,0.004685699939727783,0.9740428844495653,7.5863471031188965,0.0023826907854527235,0.5155066847801208,0.09963642060756683,0.20855727791786194,0.8662775158882141,0.6577202081680298,0.09627184271812439,0.014388314448297024,0.009605799801647663,0.5806452035903931,0.21368408203125,1.8789095878601074,0.00022794291726313531,0.0021547479555010796,0.004353758413344622,3.845573519356549e-05,0.07057525217533112
cfg0047,47,47,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.11,32,4,0.18,nlm,3,0.062,5,6,6.877285003662109,7.125930309295654,0.17055094242095947,0.004685699939727783,0.9740428844495653,7.533049583435059,0.0026551103219389915,0.5185049772262573,0.09888926148414612,0.21518521010875702,0.860584020614624,0.6453987956047058,0.09401538223028183,0.013910852372646332,0.009482835419476032,0.5806452035903931,0.2139892578125,1.8651506900787354,0.00022802440798841417,0.0024270860012620687,0.0043537551537156105,5.155248800292611e-05,0.07457934319972992
