image_size,num_pixels,num_frames,basis,sigma_delta,seed,object,mse,rel_mse,psnr,recon_scale,delta_recon_mse,delta_recon_rel_mse
32,1024,2048,dct_paired,0.01,1,1,0.0017554625937990197,0.02819834429822632,27.556084202457704,0.964801673864819,0.001836001921625511,0.02949205435727588
32,1024,2048,dct_paired,0.01,1,2,0.002400484856463198,0.024201193693970918,26.197010294470395,0.9701845278067615,0.0024918646906732208,0.025122417216821766
32,1024,2048,dct_paired,0.01,1,3,0.0042194291846304076,0.03335722532369409,23.74746297553221,0.9630068002242519,0.004399843080287209,0.03478351963499597
32,1024,2048,dct_paired,0.01,1,4,0.0028011568499613773,0.029720664868706916,25.52662572302628,0.9661616136630657,0.002913319343636865,0.030910676693087814
32,1024,2048,dct_paired,0.01,2,0,0.0029222217463360225,0.03002390308988554,25.342868316747726,0.9729739422818382,0.0029950428874507755,0.03077203071882737
32,1024,2048,dct_paired,0.01,2,1,0.0017735260497845498,0.028488501179321418,27.51162428170556,0.9689224887522652,0.001835762576588594,0.029488209711605436
32,1024,2048,dct_paired,0.01,2,2,0.002208033092856163,0.022260934668691137,26.559944219133452,0.9814622641075439,0.0022426387276274066,0.022609777325765086
32,1024,2048,dct_paired,0.01,2,3,0.004234923169313298,0.033479714958100475,23.73154464305163,0.958392055663313,0.0044653161411764555,0.035301125253525384
32,1024,2048,dct_paired,0.01,2,4,0.0029413359356146654,0.031207984518929498,25.31455371055007,0.976312592214479,0.0029951164216236673,0.031778553754904515
32,1024,2048,dct_paired,0.01,3,0,0.002921670653757215,0.030018240976734677,25.3436874162462,0.975542269299247,0.002980996689832189,0.03062771558183454
32,1024,2048,dct_paired,0.01,3,1,0.001984352764152871,0.03187505256470649,27.023811195273638,0.9747967645883829,0.002024682885253013,0.032522873208793664
32,1024,2048,dct_paired,0.01,3,2,0.0024439214309017483,0.02463911228719161,26.11912760243847,0.9769328477162535,0.0024979319340173176,0.025183585794400193
32,1024,2048,dct_paired,0.01,3,3,0.004278488520114639,0.03382412628944349,23.687096289563414,0.9705398691931358,0.004391120776857517,0.034714564354756915
32,1024,2048,dct_paired,0.01,3,4,0.00278575655407593,0.029557265581410093,25.550568390394982,0.9701084369937624,0.0028724790337799006,0.03047735598048161
32,1024,2048,dct_paired,0.02,0,0,0.011038326518184049,0.11341153219190463,19.570967634734888,0.8898349338069261,0.012360938764496537,0.12700024729808918
32,1024,2048,dct_paired,0.02,0,1,0.0070783829410010195,0.11370147102541468,21.500659457017694,0.8835762952599724,0.008036297509855484,0.12908860290411012
32,1024,2048,dct_paired,0.02,0,2,0.009367667009232894,0.0944428885442303,20.283685554488198,0.9038706986577122,0.010383580235738113,0.10468491160973967
32,1024,2048,dct_paired,0.02,0,3,0.016356348813283433,0.12930716193200498,17.863136363135382,0.8759417953354645,0.018565609974114595,0.14677279332156037
32,1024,2048,dct_paired,0.02,0,4,0.009821664761331741,0.10420923299184544,20.078148935386075,0.8845592174605069,0.01125967513740132,0.11946653860710224
32,1024,2048,dct_paired,0.02,1,0,0.010831341706758165,0.1112848996298409,19.65317742843758,0.8832960348213234,0.012341372799906955,0.12679922030581575
32,1024,2048,dct_paired,0.02,1,1,0.00657652683866539,0.10564005677949759,21.820034031990893,0.8775648875343695,0.007660293342281285,0.12304877515771935
32,1024,2048,dct_paired,0.02,1,2,0.009022776559478009,0.09096577409576985,20.446597973909864,0.9085321129588376,0.009936683686226373,0.10017940149451796
32,1024,2048,dct_paired,0.02,1,3,0.015386934422296668,0.1216433351779106,18.128478971338915,0.880419055805974,0.017436614319322002,0.1378473744350896
32,1024,2048,dct_paired,0.02,1,4,0.010824485814126213,0.114849304230198,19.655927243871954,0.8806225470315564,0.01235755238924661,0.1311151513328603
32,1024,2048,dct_paired,0.02,2,0,0.010817457035199428,0.1111422437777184,19.65874821057628,0.8849468546794333,0.012279709894870466,0.1261656758527645
32,1024,2048,dct_paired,0.02,2,1,0.006854703954924799,0.11010847104698418,21.640112970406115,0.895456983132443,0.007609791146718371,0.12223754861206053
32,1024,2048,dct_paired,0.02,2,2,0.0087737373016687,0.08845501161400778,20.568153731386936,0.9232150652513945,0.009399221496228698,0.09476082903914904
32,1024,2048,dct_paired,0.02,2,3,0.015816246394149032,0.12503731468381218,18.008965779643777,0.8783332612286249,0.017939885946504718,0.14182605235755397
32,1024,2048,dct_paired,0.02,2,4,0.010876474985164614,0.11540091658609143,19.635118346509568,0.8741177306139346,0.012605442144547126,0.133745292137149
32,1024,2048,dct_paired,0.02,3,0,0.011377672418132156,0.11689808773026054,19.439465744393676,0.8886481264535029,0.012727281162853793,0.13076416653380116
32,1024,2048,dct_paired,0.02,3,1,0.006280306434204222,0.10088180959003216,22.02019165269625,0.8966971676656094,0.007023196790412496,0.11281496988919752
32,1024,2048,dct_paired,0.02,3,2,0.008893476253132387,0.08966219505000546,20.509284502268734,0.9125112306883297,0.009723525847206167,0.09803039228669658
32,1024,2048,dct_paired,0.02,3,3,0.01677481532407011,0.1326154012885458,17.753422523320715,0.8796084375973117,0.018830091949638847,0.14886368925145563
32,1024,2048,dct_paired,0.02,3,4,0.010155783405519935,0.1077542784077924,19.93286569987226,0.8832075176969938,0.011626255672655949,0.12335600319051089
32,1024,2048,dct_paired,0.05,0,0,0.045691058476041164,0.46944552153818964,13.401687809904914,0.5462020990980947,0.08133547578924197,0.8356667512188101
32,1024,2048,dct_paired,0.05,0,1,0.028135453453337282,0.45194537682912167,15.507460810184224,0.5596900229008565,0.04925150195077301,0.7911364120053184
32,1024,2048,dct_paired,0.05,0,2,0.037308390804060204,0.3761355085529434,14.281934826661812,0.6084816021952295,0.06292738587827029,0.6344196971508673
32,1024,2048,dct_paired,0.05,0,3,0.061525334885533176,0.48639623254448217,12.109460137317294,0.5182982749796446,0.11764173544782058,0.9300317170805
32,1024,2048,dct_paired,0.05,0,4,0.038448310517151967,0.407941937155004,14.151227390666765,0.5629924620912081,0.07206981977283819,0.7646696553170543
32,1024,2048,dct_paired,0.05,1,0,0.04382906636004756,0.4503147793503945,13.58237780520991,0.5463234429909423,0.08072319410602662,0.8293759729319874
32,1024,2048,dct_paired,0.05,1,1,0.028798585298641387,0.46259739536546435,15.406288459936912,0.5591507529281099,0.04959513633864976,0.7966562777129303
32,1024,2048,dct_paired,0.05,1,2,0.037165268425176715,0.374692578219942,14.298627261691962,0.6159020207498747,0.061287445100835766,0.6178861844863179
32,1024,2048,dct_paired,0.05,1,3,0.06164789709160468,0.4873651633986812,12.10081733295153,0.5311111788327124,0.1121884807940013,0.8869203181363872
32,1024,2048,dct_paired,0.05,1,4,0.04110549454290834,0.43613503027832395,13.86100122401926,0.5631729460579337,0.07307918758606158,0.7753791720087632
32,1024,2048,dct_paired,0.05,2,0,0.04487388196067813,0.4610495712529819,13.480063587892648,0.5550473920093693,0.07858421452157843,0.8073994110084928
32,1024,2048,dct_paired,0.05,2,1,0.02555238609135187,0.4104530527681768,15.92568539054808,0.5655630624344706,0.0472083875523706,0.758317469832061
32,1024,2048,dct_paired,0.05,2,2,0.037761169090202266,0.3807003259371668,14.229545683579747,0.6082653631008361,0.06323898961546447,0.6375612156777012
32,1024,2048,dct_paired,0.05,2,3,0.06200478851630127,0.4901866132083054,12.075747694388232,0.5295830214806388,0.11288754753447695,0.8924468792545441
32,1024,2048,dct_paired,0.05,2,4,0.04182578154061795,0.44377737578586296,13.785559352285299,0.5643261603556066,0.07307132675628805,0.7752957676376634
32,1024,2048,dct_paired,0.05,3,0,0.04378802021829302,0.44989305728779017,13.586446900603892,0.5538559686861925,0.07852915635453181,0.8068337257507691
32,1024,2048,dct_paired,0.05,3,1,0.02842740110454242,0.4566349899344201,15.462628426503306,0.567433084658475,0.04808527746845003,0.7724031223391485
32,1024,2048,dct_paired,0.05,3,2,0.03431015203500949,0.34590788308169657,14.645773574955786,0.6276930079885109,0.057134949851744346,0.5760216649042531
32,1024,2048,dct_paired,0.05,3,3,0.05947120179217349,0.4701570263765849,12.256932852028292,0.5493047500391615,0.10458894135536068,0.8268411915727127
32,1024,2048,dct_paired,0.05,3,4,0.04027851669540929,0.42736067997384075,13.949265312380852,0.5772604933732199,0.06922295478233942,0.7344640674873575
32,1024,2048,dct_paired,0.1,0,0,0.07747761919812773,0.7960314898608513,11.108237331388048,0.22658066916577738,0.30878804946643257,3.1725874055431262
32,1024,2048,dct_paired,0.1,0,1,0.04666927763798724,0.7496578757269408,13.309689212117794,0.2535332893786531,0.18176826987211891,2.919778913276076
32,1024,2048,dct_paired,0.1,0,2,0.07271145199852533,0.733061876582248,11.383971827024288,0.2838887924298065,0.24118664803586162,2.4315893321826656
32,1024,2048,dct_paired,0.1,0,3,0.10084564564468809,0.7972478687251453,9.963428491945015,0.21905113818022656,0.42682018265491106,3.374281294373013
32,1024,2048,dct_paired,0.1,0,4,0.07188156330547069,0.7626734123332264,11.433824862715149,0.2446032378849755,0.2852117278795854,3.026131525477455
32,1024,2048,dct_paired,0.1,1,0,0.0691579325487548,0.7105521911005221,11.601579982796679,0.2648701179046741,0.28616674884357757,2.940168911443094
32,1024,2048,dct_paired,0.1,1,1,0.047375035369350685,0.7609946023370208,13.244504527872888,0.24234133066315447,0.19280942105698434,3.0971350625673897
32,1024,2048,dct_paired,0.1,1,2,0.07264919239843132,0.7324341881229238,11.387692091547322,0.28790510439507944,0.23500564193168,2.3692738241415685
32,1024,2048,dct_paired,0.1,1,3,0.09983495072948889,0.7892576936221676,10.007173920624242,0.21338902027606652,0.4620704861872226,3.6529570568221787
32,1024,2048,dct_paired,0.1,1,4,0.06915003879603382,0.7336915563094369,11.60207571897423,0.25358730868858775,0.28660373877845896,3.040900932388618
32,1024,2048,dct_paired,0.1,2,0,0.07514150111526881,0.7720294157491832,11.241201332070755,0.23899366905733113,0.30011375412777636,3.0834649145952575
32,1024,2048,dct_paired,0.1,2,1,0.04808084843204488,0.7723322177452561,13.180278774008173,0.232878903624839,0.20187433915098796,3.242746597078157
32,1024,2048,dct_paired,0.1,2,2,0.06837090662720077,0.6893013925341767,11.651286611328738,0.2996290863283262,0.236750476990479,2.3868648572685895
32,1024,2048,dct_paired,0.1,2,3,0.09728213635678148,0.7690761002089759,10.119669006764598,0.23714564324585716,0.39954553770412093,3.1586581162569827
32,1024,2048,dct_paired,0.1,2,4,0.07281432078435003,0.7725700992802408,11.377831972532471,0.23079440827485317,0.3109149283748559,3.298845645274256
32,1024,2048,dct_paired,0.1,3,0,0.07806257340913576,0.8020415089722847,11.075571358761195,0.22338597045918648,0.31093510561480703,3.194646948673429
32,1024,2048,dct_paired,0.1,3,1,0.04756923775151057,0.7641141137723679,13.226738076502071,0.23995732078620652,0.1948946536711969,3.130630557796215
32,1024,2048,dct_paired,0.1,3,2,0.06886326200504916,0.6942652180019754,11.620124089151254,0.3020242258604285,0.23082196832067384,2.327094971353896
32,1024,2048,dct_paired,0.1,3,3,0.09496012344564317,0.7507191366264356,10.224587294817846,0.2422746379253203,0.4033923622168071,3.1890696771985305
32,1024,2048,dct_paired,0.1,3,4,0.06868327666144816,0.7287391449599568,11.631489942035905,0.2544452012130265,0.2881841832501175,3.0576696426920447
32,1024,2048,fourier_fourstep,0.01,0,0,0.012663699435099016,0.13011116800960623,18.974394057283764,1.3402779624761223,0.0007443921585005343,0.015917984891132223
32,1024,2048,fourier_fourstep,0.01,0,1,0.00793737498221616,0.1274996307886491,21.003231020100458,1.3504709183814394,0.0004820759029839172,0.016326732290582794
32,1024,2048,fourier_fourstep,0.01,0,2,0.011164682323882139,0.11256002666479116,19.521536296859427,1.4437744811510214,0.0005802389898659427,0.013616068795193944
32,1024,2048,fourier_fourstep,0.01,0,3,0.01694936728289652,0.13399534363773224,17.70846509300158,1.2935563510350854,0.0011521759552237543,0.01811471279687497
32,1024,2048,fourier_fourstep,0.01,0,4,0.011810610654310251,0.125312226324054,19.277276470993435,1.3467258726505384,0.0007103185316472804,0.015830193662003715
32,1024,2048,fourier_fourstep,0.01,1,0,0.012449823154825231,0.12791373014568755,19.048368175183676,1.3297400278624742,0.0008041883459518509,0.01719665876958185
32,1024,2048,fourier_fourstep,0.01,1,1,0.007699377333675263,0.12367662729120582,21.135443957993843,1.3374724112819258,0.0004501039459629015,0.015243920268954832
32,1024,2048,fourier_fourstep,0.01,1,2,0.012345128470408404,0.1244610414787214,19.085043861938434,1.400976975349781,0.0006709512265410419,0.01574475038451532
32,1024,2048,fourier_fourstep,0.01,1,3,0.016299923733749326,0.12886108640624844,17.878144276260613,1.2967649738050033,0.0010365098716029852,0.016296190308508467
32,1024,2048,fourier_fourstep,0.01,1,4,0.011714262459769689,0.12428995854183948,19.312850497674436,1.3425205911130942,0.0007406462044031337,0.016506077665662835
32,1024,2048,fourier_fourstep,0.01,2,0,0.012156792602097968,0.1249030342843998,19.151809924111237,1.3517452989104617,0.0007631414012666256,0.01631891625461138
32,1024,2048,fourier_fourstep,0.01,2,1,0.0075944240990159124,0.12199074263801467,21.195051540069194,1.3508247993272486,0.00047864877295349437,0.016210663774846184
32,1024,2048,fourier_fourstep,0.01,2,2,0.012091983859203828,0.12190888966995167,19.175024412050533,1.423775297985753,0.0005749028985441611,0.013490850414830358
32,1024,2048,fourier_fourstep,0.01,2,3,0.016014822815648762,0.12660718542843036,17.95477861908789,1.3059638853107687,0.001146109340798346,0.018019332419019134
32,1024,2048,fourier_fourstep,0.01,2,4,0.011862951090683655,0.12586756565414445,19.258072601309294,1.3437807287889643,0.0007366429700761656,0.016416861388954804
32,1024,2048,fourier_fourstep,0.01,3,0,0.011778760595158304,0.12101900448568162,19.289004052196987,1.3420656988225972,0.000788333573361494,0.016857622379066923
32,1024,2048,fourier_fourstep,0.01,3,1,0.0077866274701516,0.1250781435622547,21.08650602435942,1.3650422641606421,0.0004669980777924569,0.015816083212498944
32,1024,2048,fourier_fourstep,0.01,3,2,0.011050526351284635,0.11140912967132864,19.566170354617377,1.437392500864996,0.0006315977862705549,0.014821270302326588
32,1024,2048,fourier_fourstep,0.01,3,3,0.016385422703453282,0.12953700920825853,17.855423504116455,1.3136248188217583,0.0011269550493967974,0.01771818528433577
32,1024,2048,fourier_fourstep,0.01,3,4,0.0116205059551526,0.1232951889511883,19.34774962414947,1.34315977749257,0.0006738713678249182,0.015017930380063507
32,1024,2048,fourier_fourstep,0.02,0,0,0.01685237289337728,0.1731470280172202,17.73338939781103,1.2931538502997344,0.0031494483777356826,0.06734739360122036
32,1024,2048,fourier_fourstep,0.02,0,1,0.010640110690461961,0.17091421126301443,19.73053853995221,1.264254735224771,0.0019824541887242483,0.06714087681483867
32,1024,2048,fourier_fourstep,0.02,0,2,0.016037334999943705,0.16168510691651888,17.948677988310504,1.349522891374446,0.002498591179407059,0.05863271855917754
32,1024,2048,fourier_fourstep,0.02,0,3,0.020955283951759753,0.1656646190548803,16.787064499412377,1.2423400493718602,0.0042074183975289205,0.06614977125843859
32,1024,2048,fourier_fourstep,0.02,0,4,0.015800701646904468,0.16764764827237294,18.013236273105765,1.298306653563867,0.0029835494907315034,0.06649153039682361
32,1024,2048,fourier_fourstep,0.02,1,0,0.01632316924495043,0.16770980920413614,17.87195516417439,1.2660156048468614,0.003217622790478012,0.0688052263572507
32,1024,2048,fourier_fourstep,0.02,1,1,0.010156148620743969,0.16314023241698464,19.932709524717364,1.2783050718466284,0.0018221995502266442,0.061713443987602354
32,1024,2048,fourier_fourstep,0.02,1,2,0.014583742496026784,0.14703028681020552,18.361310125882653,1.3836088785014782,0.002584356939592009,0.060645324591082066
32,1024,2048,fourier_fourstep,0.02,1,3,0.021089978142099487,0.16672946082857834,16.75923870368171,1.249065204806411,0.0040872600967815625,0.06426062134315831
32,1024,2048,fourier_fourstep,0.02,1,4,0.015574920308167144,0.16525207677757697,18.075741668075924,1.2893355693921342,0.0030990398642348404,0.06906535452951962
32,1024,2048,fourier_fourstep,0.02,2,0,0.014590691062898287,0.14990973735521035,18.35924138010879,1.3040647116710222,0.003123986081155364,0.06680291116997676
32,1024,2048,fourier_fourstep,0.02,2,1,0.010648415493684033,0.17104761296659513,19.727150113374996,1.2969129501981569,0.0018580134846186212,0.0629263743902029
32,1024,2048,fourier_fourstep,0.02,2,2,0.01524108457488753,0.15365747420148343,18.169841269512016,1.3823096555108725,0.002338680640291531,0.05488020805970794
32,1024,2048,fourier_fourstep,0.02,2,3,0.021413970322794386,0.16929082154863068,16.693028035405675,1.2419018166422193,0.004349103611586025,0.06837737108689514
32,1024,2048,fourier_fourstep,0.02,2,4,0.01585717575330305,0.16824684641797308,17.997741602704625,1.2725252825916216,0.0029965712979425274,0.0667817350314989
32,1024,2048,fourier_fourstep,0.02,3,0,0.016449999221731154,0.16901290365154809,17.838341182609902,1.2777243413888406,0.003265381211139908,0.06982648619971296
32,1024,2048,fourier_fourstep,0.02,3,1,0.009264526398527685,0.14881792757561876,20.331767768591895,1.3032670457285453,0.001766031322614197,0.059811163434293844
32,1024,2048,fourier_fourstep,0.02,3,2,0.016479073915065368,0.16613862763681833,17.83067198274694,1.3603330530172455,0.0024745553617869813,0.058068686579287106
32,1024,2048,fourier_fourstep,0.02,3,3,0.021466025043730484,0.16970234665770287,16.682483682976656,1.2594620715079365,0.00458495267542666,0.07208543150554468
32,1024,2048,fourier_fourstep,0.02,3,4,0.015314266926378101,0.1624865080422332,18.149037874599987,1.2777939463113783,0.0031387052010694886,0.06994933817317442
32,1024,2048,fourier_fourstep,0.05,0,0,0.03499238768635593,0.3595237281688638,14.560264226605653,0.9513823027815688,0.019800020977692446,0.423401067794541
32,1024,2048,fourier_fourstep,0.05,0,1,0.022946946536256813,0.3686013597259499,16.39275096213002,0.9753547071918464,0.01120037354936175,0.3793292702727243
32,1024,2048,fourier_fourstep,0.05,0,2,0.03433837473021882,0.346192418479405,14.64220264282892,1.0403781194399804,0.01526430949865364,0.35819703928000296
32,1024,2048,fourier_fourstep,0.05,0,3,0.04789264794687691,0.3786213203273048,13.19731150492881,0.9324941658492781,0.027218696648479566,0.42793713083234575
32,1024,2048,fourier_fourstep,0.05,0,4,0.035638112493915096,0.37812534417682886,14.480853056223872,0.9489973747008162,0.01939086088741196,0.43214567752982513
32,1024,2048,fourier_fourstep,0.05,1,0,0.035926063032256636,0.3691166271806812,14.445903724710421,0.9701311275502696,0.019839405407853762,0.42424325931562923
32,1024,2048,fourier_fourstep,0.05,1,1,0.02434121909861587,0.39099783681287326,16.13657674481336,0.9986193610030502,0.012445316396168733,0.4214924409499604
32,1024,2048,fourier_fourstep,0.05,1,2,0.03490887602837375,0.35194409501347484,14.57064134071336,1.030755196022935,0.01556085907569986,0.3651559639864931
32,1024,2048,fourier_fourstep,0.05,1,3,0.04981370650526583,0.39380848910966304,13.026511423692968,0.9619803120618273,0.028812173831185048,0.45299005906107065
32,1024,2048,fourier_fourstep,0.05,1,4,0.034705984293485204,0.3682353339619315,14.595956340978882,0.9890341930474397,0.018821650266921224,0.4194602217020838
32,1024,2048,fourier_fourstep,0.05,2,0,0.03745330688140094,0.3848080514809847,14.265098309166884,0.9326120812440428,0.019621844113389214,0.4195909569523724
32,1024,2048,fourier_fourstep,0.05,2,1,0.022532667595844852,0.36194671482579294,16.47187390008298,0.9775705920405517,0.011461849879726774,0.38818483434421064
32,1024,2048,fourier_fourstep,0.05,2,2,0.03698235970203207,0.37284853016222486,14.320053816334081,1.04147478437827,0.016327563857761785,0.3831476971179934
32,1024,2048,fourier_fourstep,0.05,2,3,0.049276967034192015,0.38956522806811106,13.073560305686673,0.953303366552901,0.026523092193501886,0.41700071537859645
32,1024,2048,fourier_fourstep,0.05,2,4,0.035472512491529024,0.3763683050544957,14.501080496852914,0.9921237538421788,0.01908660265971724,0.4253649637330223
32,1024,2048,fourier_fourstep,0.05,3,0,0.03519642909325818,0.3616201191887575,14.535013962878164,0.9365803303214155,0.02045455146564531,0.43739746243551386
32,1024,2048,fourier_fourstep,0.05,3,1,0.02449665971703511,0.39349471033874506,16.10893130548087,1.0159929546392605,0.012047273837631985,0.40801171259730323
32,1024,2048,fourier_fourstep,0.05,3,2,0.03401418775866882,0.342924032232177,14.683398953087304,1.0336857023304387,0.015594891036427383,0.3659545685728694
32,1024,2048,fourier_fourstep,0.05,3,3,0.048992131920237776,0.38731342843822725,13.098736615632712,0.9679616355356992,0.02596963456418546,0.40829915729204597
32,1024,2048,fourier_fourstep,0.05,3,4,0.033585577293711394,0.35634765942585905,14.73847182326773,1.0012855516885548,0.01698665969812729,0.3785655318161346
32,1024,2048,fourier_fourstep,0.1,0,0,0.06811965462073027,0.6998845694765091,11.667275626573412,0.5079581155185853,0.07602162836335519,1.6256365920414089
32,1024,2048,fourier_fourstep,0.1,0,1,0.04163288701114651,0.6687573328058454,13.805634721414089,0.529773705449427,0.04640745063012236,1.571706899342204
32,1024,2048,fourier_fourstep,0.1,0,2,0.06394527721139084,0.6446831086814897,11.941915255680222,0.5870549022174655,0.061177891400996935,1.4356194475199493
32,1024,2048,fourier_fourstep,0.1,0,3,0.09155138070646994,0.7237708944245541,10.383351016224768,0.47313425900175876,0.10549821947005578,1.6586615417699904
32,1024,2048,fourier_fourstep,0.1,0,4,0.06327842022794021,0.6713928643595045,11.98744371717276,0.5175695949504234,0.07164923384761607,1.5967783424031077
32,1024,2048,fourier_fourstep,0.1,1,0,0.060954535228322546,0.6262676885759273,12.149939758313353,0.5429973473658157,0.07223604494536796,1.5446861696551444
32,1024,2048,fourier_fourstep,0.1,1,1,0.043083013226080075,0.6920509982072183,13.656939297543826,0.5064027227320037,0.05049564691654043,1.7101641130435272
32,1024,2048,fourier_fourstep,0.1,1,2,0.06139597833574054,0.6189816027097602,12.118600758262371,0.612579396345979,0.05810131021777305,1.3634234355724346
32,1024,2048,fourier_fourstep,0.1,1,3,0.08617751113909514,0.6812870962198059,10.646060527652372,0.47577672364653184,0.11236990826538057,1.7666994403153027
32,1024,2048,fourier_fourstep,0.1,1,4,0.057679506482408056,0.6119876086123827,12.389784641846717,0.5518239693112384,0.07037941590114072,1.5684791173194317
32,1024,2048,fourier_fourstep,0.1,2,0,0.06637898634561266,0.6820003498175128,11.779693838627603,0.5126784412775758,0.07666200262993716,1.6393302718897498
32,1024,2048,fourier_fourstep,0.1,2,1,0.04262303294238956,0.6846622435531924,13.703556502745919,0.5117809886802095,0.05005216467189218,1.6951444536098543
32,1024,2048,fourier_fourstep,0.1,2,2,0.061494797269515206,0.6199778748380651,12.111616258948308,0.5875899723076708,0.06480999010399442,1.520851406548374
32,1024,2048,fourier_fourstep,0.1,2,3,0.08791180808772651,0.694997797729958,10.559527876916025,0.4767714423315394,0.11180915875645411,1.7578832380163936
32,1024,2048,fourier_fourstep,0.1,2,4,0.06511509052367737,0.6908801923663833,11.86318351344485,0.4939851450954206,0.07610389054601754,1.6960550402387968
32,1024,2048,fourier_fourstep,0.1,3,0,0.06821553554037227,0.7008696827531143,11.661167069987812,0.5251124410524196,0.0721751040567649,1.5433830176364696
32,1024,2048,fourier_fourstep,0.1,3,1,0.03986846347673253,0.6404150471387804,13.993705016447311,0.5407935468419016,0.0473083546858939,1.602218317247639
32,1024,2048,fourier_fourstep,0.1,3,2,0.06339146710085589,0.6390997092617228,11.979691970143776,0.5944795336897477,0.05845355070285734,1.3716892204664628
32,1024,2048,fourier_fourstep,0.1,3,3,0.07956641295490752,0.6290222323917077,10.992702205364438,0.5039085622177792,0.10508671255308408,1.6521917577226204
32,1024,2048,fourier_fourstep,0.1,3,4,0.06079024498913114,0.6449929780381516,12.161661063735227,0.5298362550448085,0.07061544434933584,1.573739258901274
32,1024,2048,srht_paired,0.01,0,0,0.001545600477456944,0.015880026561650284,28.109027567691072,0.9859327339278577,0.0015651003967594931,0.016080368794222102
32,1024,2048,srht_paired,0.01,0,1,0.0009365409462346584,0.015043843226621938,30.284732302107678,0.9931390213969784,0.0009394678896941607,0.015090854249277433
32,1024,2048,srht_paired,0.01,0,2,0.0011854852162596823,0.011951817676663364,29.26103857575186,0.9932893862191305,0.0011899579020209284,0.011996911240469022
32,1024,2048,srht_paired,0.01,0,3,0.0021833105361701594,0.017260434603786977,26.608844894151428,0.9780746177032233,0.002245777168495026,0.017754270001109625
32,1024,2048,srht_paired,0.01,0,4,0.0014330041890876278,0.015204374314103025,28.43752540031838,0.9842720831487405,0.001456702874045952,0.01545582324540049
32,1024,2048,srht_paired,0.01,1,0,0.0015671715740897961,0.01610165536708209,28.04883454328216,0.9838370467657538,0.0015930177483446536,0.016367201070398647
32,1024,2048,srht_paired,0.01,1,1,0.000919115255695231,0.014763930898554767,30.366300253125726,0.9877809253045772,0.0009285012889166034,0.014914695621867606
32,1024,2048,srht_paired,0.01,1,2,0.0012315875445107565,0.012416611850533372,29.09534711923436,0.9868703149334133,0.0012489270899098375,0.012591426484936337
32,1024,2048,srht_paired,0.01,1,3,0.0021749122703835794,0.017194041062880625,26.62558256528531,0.9856930064884201,0.0022011022656288183,0.017401087014441572
32,1024,2048,srht_paired,0.01,1,4,0.0014505221009524837,0.015390241802295307,28.38475649661327,0.9886996950821776,0.0014626435457763423,0.015518854611549195
32,1024,2048,srht_paired,0.01,2,0,0.001478522649989087,0.015190846079744642,28.301720179826866,0.9817311888924484,0.0015117157132847087,0.0155318765696883
32,1024,2048,srht_paired,0.01,2,1,0.0009017189773227032,0.01448449102396608,30.449287901898852,0.9821059613182187,0.000922085925344817,0.014811644397147761
32,1024,2048,srht_paired,0.01,2,2,0.001099507140299577,0.011085004430938,29.58801945946086,0.9864447862790073,0.0011180295362751406,0.011271744225687493
32,1024,2048,srht_paired,0.01,2,3,0.0021968808842189437,0.01736771668811088,26.58193490065763,0.9839445015911463,0.0022299760321231195,0.0176293521573419
32,1024,2048,srht_paired,0.01,2,4,0.0015155369219284995,0.016080058120775932,28.194334787655222,0.9943590540939862,0.0015185223465929484,0.016111736580805995
32,1024,2048,srht_paired,0.01,3,0,0.0014768881719492539,0.015174052894788017,28.306523876562316,0.9831790720736134,0.0015049461427094116,0.015462323720775427
32,1024,2048,srht_paired,0.01,3,1,0.0009802134006287246,0.01574536253537997,30.086793644847567,0.9796610427628617,0.0010066242993130572,0.016169600633886134
32,1024,2048,srht_paired,0.01,3,2,0.001231720434748419,0.012417951622526955,29.094878533921786,0.9874520898350881,0.0012475378930850664,0.012577420887785363
32,1024,2048,srht_paired,0.01,3,3,0.0021668143287744534,0.017130021772333533,26.641783011598292,0.9837316051512405,0.002200816784526481,0.017398830108172232
32,1024,2048,srht_paired,0.01,3,4,0.0014186144962571728,0.015051697666173265,28.48135606582277,0.9844209864808506,0.0014418644712449777,0.015298385695834235
32,1024,2048,srht_paired,0.02,0,0,0.005763618043737432,0.05921737794514037,22.393048076973166,0.935227377459876,0.006202841674665781,0.06373008524393309
32,1024,2048,srht_paired,0.02,0,1,0.003710590944720306,0.0596039593089064,24.30556919605001,0.9291322058555741,0.004051172720539957,0.0650747702342649
32,1024,2048,srht_paired,0.02,0,2,0.005007778586524711,0.05048739183781743,23.0035488123059,0.9563327097663755,0.005204142431449696,0.05246709545508157
32,1024,2048,srht_paired,0.02,0,3,0.008375389550299744,0.0662126899583298,20.769949842181425,0.9189013552079882,0.009295417381005273,0.07348607523068262
32,1024,2048,srht_paired,0.02,0,4,0.005385533709562303,0.05714126380435716,22.687712513943474,0.9512929147282504,0.00561849423858315,0.05961301745472003
32,1024,2048,srht_paired,0.02,1,0,0.0059755209553873975,0.06139454074663557,22.236242262480346,0.9492336012892533,0.0062368206177574525,0.06407919635353554
32,1024,2048,srht_paired,0.02,1,1,0.003559564078610175,0.05717798476299524,24.486031845681598,0.9363442716198261,0.0038308330057987227,0.06153541081925625
32,1024,2048,srht_paired,0.02,1,2,0.004771726467113893,0.04810756300934045,23.213244596429025,0.9515352534939072,0.005016662151112897,0.05057695776305146
