method,photon_budget,lambda_bar,gain_rel_mse_mean,gain_rel_mse_std,zero_fraction_mean,fisher_reference
naive_log,2.0,1.9999133348464966,0.09420447875923589,,0.126953125,0.007812838550426134
naive_log,2.0,1.9999362230300903,0.11467389436335991,,0.13134765625,0.007812749136733303
naive_log,2.0,1.9999477863311768,0.10535306992439651,,0.14111328125,0.00781270396496872
naive_log,2.0,1.9999606609344482,0.0998461471172611,,0.1318359375,0.007812653671247453
naive_log,2.0,1.9999809265136719,0.07640069677519651,,0.12890625,0.007812574506516519
naive_log,2.0,1.9999886751174927,0.09746467544752518,,0.14892578125,0.00781254423807279
naive_log,2.0,1.9999920129776,0.08608519534895968,,0.13623046875,0.007812531199430844
naive_log,2.0,1.9999924898147583,0.11347300465587846,,0.154296875,0.007812529336771262
naive_log,2.0,2.000011444091797,0.08235839412823083,,0.14794921875,0.007812455296772212
naive_log,2.0,2.0000126361846924,0.09628637956086711,0.0028997687938919054,0.134521484375,0.007812450640215405
naive_log,2.0,2.0000176429748535,0.08814671866947803,,0.1298828125,0.007812431082737431
naive_log,2.0,2.0000216960906982,0.11135671062160069,,0.134765625,0.007812415250565076
naive_log,2.0,2.000023126602173,0.09717048826119391,,0.15283203125,0.007812409662754859
naive_log,2.0,2.000037670135498,0.09391393637303029,,0.130859375,0.0078123528538047195
naive_log,2.0,2.0000383853912354,0.098682225807621,,0.13525390625,0.0078123500599432405
naive_log,2.0,2.0000412464141846,0.09629457032798835,,0.13037109375,0.0078123388845173095
naive_log,2.0,2.000044345855713,0.1070930772386402,,0.1328125,0.007812326777841964
naive_log,2.0,2.000044822692871,0.10397464968976976,,0.15087890625,0.007812324915279857
naive_log,2.0,2.000046730041504,0.13096978803818107,,0.13623046875,0.007812317465040308
naive_log,2.0,2.0000479221343994,0.09069691777799717,,0.130859375,0.007812312808647807
naive_log,2.0,2.0000526905059814,0.09880905975870626,,0.140625,0.007812294183133307
naive_log,2.0,2.0000557899475098,0.10240449157549102,,0.12353515625,0.007812282076596507
naive_log,2.0,2.000056266784668,0.10668238456458604,,0.138671875,0.0078122802140557146
naive_log,2.0,2.0000596046447754,0.1144732361006457,,0.12744140625,0.007812267176295034
naive_log,2.0,2.0000622272491455,0.1107390283996914,,0.13623046875,0.007812256932370741
naive_log,2.0,2.0000698566436768,0.10222523081918235,,0.1318359375,0.007812227132016458
naive_log,2.0,2.0000720024108887,0.06775229886892088,,0.12646484375,0.00781221875070778
naive_log,2.0,2.0000805854797363,0.10607404517766837,,0.146484375,0.007812185225652901
naive_log,2.0,2.000087261199951,0.10131537215229779,,0.15576171875,0.0078121591508091455
naive_log,2.0,2.000093698501587,0.1153480797206168,,0.13720703125,0.0078121340073746565
naive_log,2.0,2.0000956058502197,0.10210372891423095,,0.13671875,0.007812126557499223
naive_log,2.0,2.0001001358032227,0.10577468371920515,,0.14990234375,0.0078121088641020155
naive_log,2.0,2.0001022815704346,0.11959242791734513,,0.140625,0.0078121004830471
naive_log,2.0,2.000103235244751,0.08889315251432686,,0.1396484375,0.007812096758139577
naive_log,2.0,2.0001158714294434,0.11382785657195553,,0.1337890625,0.007812047403450242
naive_log,2.0,2.0001533031463623,0.08099324829950225,,0.12744140625,0.007811901205483064
naive_log,2.0,2.0001566410064697,0.10126038617506525,,0.1328125,0.00781188816898739
naive_log,2.0,2.000182867050171,0.09960793653667416,,0.14404296875,0.007811785740892498
naive_log,2.0,2.000199317932129,0.13466248046340848,,0.15625,0.007811721491912933
naive_log,2.0,2.000215530395508,0.1063425792416733,,0.1455078125,0.0078116581751119735
naive_log,2.0,2.0002760887145996,0.1088792413297127,,0.1220703125,0.007811421677314957
naive_log,2.0,2.000373601913452,0.10728043423828675,,0.14501953125,0.007811040890088705
naive_log,2.0,2.0004525184631348,0.11747638199370694,,0.16259765625,0.007810732749610095
naive_log,4.0,3.9986588954925537,0.024647970742898123,,0.0263671875,0.003907560111619702
naive_log,4.0,3.9993340969085693,0.025636799259667418,,0.02734375,0.003906900404264278
naive_log,4.0,3.999512195587158,0.030794685168520578,,0.02978515625,0.003906726429598031
naive_log,4.0,3.9995837211608887,0.02315518686660403,,0.021484375,0.003906656564614881
naive_log,4.0,3.9995851516723633,0.029307381395346773,,0.021484375,0.003906655167340707
naive_log,4.0,3.999680280685425,0.016999270191996946,,0.01953125,0.003906562250851297
naive_log,4.0,3.999826669692993,0.029637927949894036,,0.02294921875,0.003906419275213067
naive_log,4.0,3.9998724460601807,0.026625750961044824,,0.025390625,0.003906374568366651
naive_log,4.0,3.9998955726623535,0.023595031794286177,,0.02099609375,0.00390635198248436
naive_log,4.0,3.9999213218688965,0.024402367064725577,,0.0185546875,0.003906326835623726
naive_log,4.0,3.9999618530273438,0.019016921755653494,,0.01953125,0.0039062872532582595
naive_log,4.0,3.9999773502349854,0.02103561000811786,,0.02392578125,0.003906272119036395
naive_log,4.0,3.9999840259552,0.02098278709194098,,0.0205078125,0.003906265599715422
naive_log,4.0,3.9999849796295166,0.03740923680977963,,0.029296875,0.003906264668385631
naive_log,4.0,4.000022888183594,0.03019673209320616,,0.02685546875,0.003906227648386106
naive_log,4.0,4.000025272369385,0.026898617500453095,0.00488064446512109,0.0224609375,0.0039062253201077026
naive_log,4.0,4.000035285949707,0.01836781622912613,,0.017578125,0.0039062155413687157
naive_log,4.0,4.0000433921813965,0.028448614711738984,,0.02587890625,0.003906207625282538
naive_log,4.0,4.000046253204346,0.03265544937452335,,0.02685546875,0.0039062048313774295
naive_log,4.0,4.000075340270996,0.017479265296671747,,0.01806640625,0.0039061764269023597
naive_log,4.0,4.000076770782471,0.027545813198719342,,0.02294921875,0.0039061750299716202
naive_log,4.0,4.000082492828369,0.02479804671388627,,0.021484375,0.0039061694422586547
naive_log,4.0,4.000088691711426,0.020867960308769275,,0.025390625,0.003906163388920982
naive_log,4.0,4.000089645385742,0.02890601184642832,,0.02734375,0.0039061624576399285
naive_log,4.0,4.000093460083008,0.0278511860011555,,0.02685546875,0.003906158732520154
naive_log,4.0,4.000095844268799,0.019132349218904467,,0.0224609375,0.0039061564043239034
naive_log,4.0,4.000105381011963,0.028472239368705164,,0.0283203125,0.0039061470915666536
naive_log,4.0,4.0001115798950195,0.02408442100468819,,0.02392578125,0.0039061410382982536
naive_log,4.0,4.000112533569336,0.025922334876380442,,0.01953125,0.0039061401070278573
naive_log,4.0,4.000119209289551,0.02075406970972396,,0.01953125,0.003906133588147517
naive_log,4.0,4.000124454498291,0.028666159262075254,,0.01708984375,0.0039061284661853703
naive_log,4.0,4.0001397132873535,0.02549214050536969,,0.021484375,0.003906113566008229
naive_log,4.0,4.000144004821777,0.016112117967139475,,0.01904296875,0.00390610937535389
naive_log,4.0,4.000161170959473,0.022725906415347684,,0.0205078125,0.0039060926128264505
naive_log,4.0,4.000174522399902,0.035029220520027195,,0.03369140625,0.0039060795754045727
naive_log,4.0,4.000187397003174,0.025305458050264004,,0.02001953125,0.0039060670036873283
naive_log,4.0,4.0001912117004395,0.021502244954838694,,0.01806640625,0.0039060632787496115
naive_log,4.0,4.000200271606445,0.03337633318769121,,0.03173828125,0.0039060544320510078
naive_log,4.0,4.000204563140869,0.027679591800967254,,0.01904296875,0.00390605024152355
naive_log,4.0,4.000206470489502,0.0263636570143846,,0.0244140625,0.0039060483790697887
naive_log,4.0,4.000231742858887,0.03858209716361665,,0.02685546875,0.003906023701725121
naive_log,4.0,4.000306606292725,0.022337412188931,,0.02001953125,0.003905950602741532
naive_log,4.0,4.0003132820129395,0.0248215454006479,,0.02587890625,0.003905944084493695
naive_log,4.0,4.000365734100342,0.02387427664931404,,0.01513671875,0.003905892870446249
naive_log,4.0,4.000398635864258,0.0358085647038461,,0.02734375,0.0039058607459564664
naive_log,4.0,4.000431060791016,0.025799041193722845,,0.02294921875,0.0039058290875559868
naive_log,4.0,4.000552177429199,0.01854294269611664,,0.0244140625,0.0039057108386574787
naive_log,4.0,4.000747203826904,0.02432491741141451,,0.0224609375,0.0039055204450443525
naive_log,4.0,4.0009050369262695,0.025268335404832625,,0.0224609375,0.0039053663748050476
naive_log,8.0,7.997317790985107,0.003564996636815605,,0.0,0.001953780055809851
naive_log,8.0,7.998668193817139,0.003394771518640512,,0.0,0.001953450202132139
naive_log,8.0,7.999024391174316,0.0033297716979914386,,0.00048828125,0.0019533632147990154
naive_log,8.0,7.999167442321777,0.00330684588926392,,0.0009765625,0.0019533282823074407
naive_log,8.0,7.999170303344727,0.003210400084316097,,0.00048828125,0.0019533275836703533
naive_log,8.0,7.99936056137085,0.0025811838162053172,,0.0,0.0019532811254256485
naive_log,8.0,7.999653339385986,0.0038410605875802526,,0.00048828125,0.0019532096376065336
naive_log,8.0,7.999744892120361,0.0036625658292470426,,0.0,0.0019531872841833256
naive_log,8.0,7.999791145324707,0.003222032868000422,,0.00048828125,0.00195317599124218
naive_log,8.0,7.999842643737793,0.00262923914656179,,0.0,0.001953163417811863
naive_log,8.0,7.9999237060546875,0.002679819043861211,,0.0,0.0019531436266291297
naive_log,8.0,7.999954700469971,0.002666483036989949,,0.00048828125,0.0019531360595181975
naive_log,8.0,7.9999680519104,0.0026063077502779244,,0.00048828125,0.001953132799857711
naive_log,8.0,7.999969959259033,0.0038302034008666306,,0.0009765625,0.0019531323341928156
naive_log,8.0,8.000045776367188,0.003034131404709657,,0.00048828125,0.001953113824193053
naive_log,8.0,8.00005054473877,0.0033711666665480855,0.0003246320842713297,0.00048828125,0.0019531126600538513
naive_log,8.0,8.000070571899414,0.0033698667129490618,,0.00048828125,0.0019531077706843578
naive_log,8.0,8.000086784362793,0.002850013696134162,,0.0,0.001953103812641269
naive_log,8.0,8.000092506408691,0.0031279490448124737,,0.00048828125,0.0019531024156887147
naive_log,8.0,8.000150680541992,0.002970816863030736,,0.00048828125,0.0019530882134511799
naive_log,8.0,8.000153541564941,0.0032153042062649973,,0.0,0.0019530875149858101
naive_log,8.0,8.000164985656738,0.002760791726136423,,0.0,0.0019530847211293274
naive_log,8.0,8.000177383422852,0.0028579698802950904,,0.0,0.001953081694460491
naive_log,8.0,8.000179290771484,0.003031659708743271,,0.0009765625,0.0019530812288199642
naive_log,8.0,8.000186920166016,0.004144071988161537,,0.00048828125,0.001953079366260077
naive_log,8.0,8.000191688537598,0.004312150340494583,,0.00146484375,0.0019530782021619517
naive_log,8.0,8.000210762023926,0.0034968084871498752,,0.00048828125,0.0019530735457833268
naive_log,8.0,8.000223159790039,0.0038823773313457813,,0.00048828125,0.0019530705191491268
naive_log,8.0,8.000225067138672,0.0024057326679389223,,0.0,0.0019530700535139286
naive_log,8.0,8.000238418579102,0.0031145392940837226,,0.0009765625,0.0019530667940737584
naive_log,8.0,8.000248908996582,0.0027344319735327937,,0.0,0.0019530642330926851
naive_log,8.0,8.000279426574707,0.0029677865678426197,,0.00048828125,0.0019530567830041146
naive_log,8.0,8.000288009643555,0.003146535450624925,,0.00048828125,0.001953054687676945
naive_log,8.0,8.000322341918945,0.004326107389974134,,0.00146484375,0.0019530463064132253
naive_log,8.0,8.000349044799805,0.004494987559968519,,0.00146484375,0.0019530397877022864
naive_log,8.0,8.000374794006348,0.0038993075214285525,,0.00048828125,0.0019530335018436641
naive_log,8.0,8.000382423400879,0.0024680087459545575,,0.0,0.0019530316393748057
naive_log,8.0,8.00040054321289,0.002979431249676889,,0.00048828125,0.0019530272160255039
naive_log,8.0,8.000409126281738,0.0022778694636818695,,0.0,0.001953025120761775
naive_log,8.0,8.000412940979004,0.0043027857562624285,,0.00146484375,0.0019530241895348943
naive_log,8.0,8.000463485717773,0.0031460559602374317,,0.0,0.0019530118508625605
naive_log,8.0,8.00061321258545,0.003970779311633369,,0.0009765625,0.001952975301370766
naive_log,8.0,8.000626564025879,0.004117598697474603,,0.00048828125,0.0019529720422468476
naive_log,8.0,8.000731468200684,0.0027128086052333783,,0.0,0.0019529464352231246
naive_log,8.0,8.000797271728516,0.002551465117332009,,0.0,0.0019529303729782332
naive_log,8.0,8.000862121582031,0.002947647434242448,,0.0,0.0019529145437779934
naive_log,8.0,8.001104354858398,0.0029518060987097396,,0.0,0.0019528554193287394
naive_log,8.0,8.001494407653809,0.0035448081697566983,,0.0009765625,0.0019527602225221762
naive_log,8.0,8.001810073852539,0.004059675271887961,,0.0009765625,0.0019526831874025238
naive_log,16.0,15.994635581970215,0.0018577797080964495,,0.0,0.0009768900279049256
naive_log,16.0,15.997336387634277,0.0017369097057488387,,0.0,0.0009767251010660695
naive_log,16.0,15.998048782348633,0.0016705280909292942,,0.0,0.0009766816073995077
naive_log,16.0,15.998334884643555,0.0012239272399868413,,0.0,0.0009766641411537204
naive_log,16.0,15.998340606689453,0.001584189696044007,,0.0,0.0009766637918351766
naive_log,16.0,15.9987211227417,0.0015675620414095936,,0.0,0.0009766405627128242
naive_log,16.0,15.999306678771973,0.001729594897964941,,0.0,0.0009766048188032668
naive_log,16.0,15.999489784240723,0.0016738586995279398,,0.0,0.0009765936420916628
naive_log,16.0,15.999582290649414,0.001704268853085403,,0.0,0.00097658799562109
naive_log,16.0,15.999685287475586,0.0016082806265314334,,0.0,0.0009765817089059316
naive_log,16.0,15.999847412109375,0.0010269020068340337,,0.0,0.0009765718133145649
naive_log,16.0,15.999909400939941,0.0020547609410388004,,0.0,0.0009765680297590988
naive_log,16.0,15.9999361038208,0.0011573556400503743,,0.0,0.0009765663999288555
naive_log,16.0,15.999939918518066,0.0012961805975644828,,0.0,0.0009765661670964078
naive_log,16.0,16.000091552734375,0.0012958004162868587,,0.0,0.0009765569120965265
naive_log,16.0,16.00010108947754,0.0013394159838814766,3.3738379493728666e-05,0.0,0.0009765563300269257
naive_log,16.0,16.000141143798828,0.0014166881448152595,,0.0,0.0009765538853421789
naive_log,16.0,16.000173568725586,0.0013974388070780374,,0.0,0.0009765519063206345
naive_log,16.0,16.000185012817383,0.0014261764417465414,,0.0,0.0009765512078443574
naive_log,16.0,16.000301361083984,0.0014014203305467302,,0.0,0.0009765441067255899
naive_log,16.0,16.000307083129883,0.001458402045212123,,0.0,0.0009765437574929051
naive_log,16.0,16.000329971313477,0.0014398402019568527,,0.0,0.0009765423605646637
naive_log,16.0,16.000354766845703,0.0017030399425320493,,0.0,0.0009765408472302455
naive_log,16.0,16.00035858154297,0.0018545998024583803,,0.0,0.0009765406144099821
naive_log,16.0,16.00037384033203,0.0015192206918293787,,0.0,0.0009765396831300385
naive_log,16.0,16.000383377075195,0.001025692157074673,,0.0,0.0009765391010809758
naive_log,16.0,16.00042152404785,0.0012347201044543806,,0.0,0.0009765367728916634
naive_log,16.0,16.000446319580078,0.001991720669645795,,0.0,0.0009765352595745634
naive_log,16.0,16.000450134277344,0.0014809604872561542,,0.0,0.0009765350267569643
naive_log,16.0,16.000476837158203,0.0012258491065630323,,0.0,0.0009765333970368792
naive_log,16.0,16.000497817993164,0.0015862603311223885,,0.0,0.0009765321165463426
naive_log,16.0,16.000558853149414,0.002226242679033411,,0.0,0.0009765283915020573
naive_log,16.0,16.00057601928711,0.001035328275727821,,0.0,0.0009765273438384725
naive_log,16.0,16.00064468383789,0.0015259338802768745,,0.0,0.0009765231532066126
naive_log,16.0,16.00069808959961,0.0022644919660178234,,0.0,0.0009765198938511432
naive_log,16.0,16.000749588012695,0.001624505424727521,,0.0,0.0009765167509218321
naive_log,16.0,16.000764846801758,0.001641951201163342,,0.0,0.0009765158196874029
naive_log,16.0,16.00080108642578,0.0012219814457930863,,0.0,0.0009765136080127519
naive_log,16.0,16.000818252563477,0.00167195925921522,,0.0,0.0009765125603808875
naive_log,16.0,16.000825881958008,0.0021531078897195476,,0.0,0.0009765120947674472
naive_log,16.0,16.000926971435547,0.0014318294788641626,,0.0,0.0009765059254312802
naive_log,16.0,16.0012264251709,0.0013486001699525752,,0.0,0.000976487650685383
naive_log,16.0,16.001253128051758,0.001447912600014611,,0.0,0.0009764860211234238
naive_log,16.0,16.001462936401367,0.0016396497089252945,,0.0,0.0009764732176115623
naive_log,16.0,16.00159454345703,0.001305403259383691,,0.0,0.0009764651864891166
naive_log,16.0,16.001724243164062,0.0015490675188533293,,0.0,0.0009764572718889967
naive_log,16.0,16.002208709716797,0.0015298476173970232,,0.0,0.0009764277096643697
naive_log,16.0,16.002988815307617,0.0017275807765564609,,0.0,0.0009763801112610881
naive_log,16.0,16.003620147705078,0.001514427360206925,,0.0,0.0009763415937012619
naive_log,32.0,31.98927116394043,0.0013476023171455575,,0.0,0.0004884450139524628
naive_log,32.0,31.994672775268555,0.0009487147622647029,,0.0,0.0004883625505330347
naive_log,32.0,31.996097564697266,0.000902946373060596,,0.0,0.0004883408036997539
naive_log,32.0,31.99666976928711,0.0011616765110417243,,0.0,0.0004883320705768602
naive_log,32.0,31.996681213378906,0.0007995624755803332,,0.0,0.0004883318959175883
naive_log,32.0,31.9974422454834,0.0007389891918710826,,0.0,0.0004883202813564121
naive_log,32.0,31.998613357543945,0.0005994545153228095,,0.0,0.0004883024094016334
naive_log,32.0,31.998979568481445,0.0006966608024848199,,0.0,0.0004882968210458314
naive_log,32.0,31.999164581298828,0.0009969086228102488,,0.0,0.000488293997810545
naive_log,32.0,31.999370574951172,0.0007224998600451318,,0.0,0.0004882908544529658
naive_log,32.0,31.99969482421875,0.0006678701112888146,,0.0,0.0004882859066572824
naive_log,32.0,31.999818801879883,0.0016181106437025106,,0.0,0.0004882840148795494
naive_log,32.0,31.9998722076416,0.0006041591862354164,,0.0,0.0004882831999644278
naive_log,32.0,31.999879837036133,0.0005136499178405129,,0.0,0.0004882830835482039
naive_log,32.0,32.00018310546875,0.0005211439590714372,,0.0,0.00048827845604826326
naive_log,32.0,32.00020217895508,0.0006825367395214768,0.00012999607699969404,0.0,0.00048827816501346283
naive_log,32.0,32.000282287597656,0.0007433911663116617,,0.0,0.00048827694267108946
naive_log,32.0,32.00034713745117,0.0007813631459025002,,0.0,0.00048827595316031726
naive_log,32.0,32.000370025634766,0.0005598839003860013,,0.0,0.0004882756039221787
naive_log,32.0,32.00060272216797,0.0007115702055631012,,0.0,0.00048827205336279497
naive_log,32.0,32.000614166259766,0.0007265918200986409,,0.0,0.00048827187874645253
naive_log,32.0,32.00065994262695,0.0006367419352057068,,0.0,0.00048827118028233184
naive_log,32.0,32.000709533691406,0.0007869047085356362,,0.0,0.00048827042361512276
naive_log,32.0,32.00071716308594,0.0006053710265854333,,0.0,0.00048827030720499106
naive_log,32.0,32.00074768066406,0.0009671514138514385,,0.0,0.0004882698415650193
naive_log,32.0,32.00076675415039,0.0006290846688266263,,0.0,0.0004882695505404879
naive_log,32.0,32.0008430480957,0.0004760753914440866,,0.0,0.0004882683864458317
naive_log,32.0,32.000892639160156,0.0008235992026383743,,0.0,0.0004882676297872817
naive_log,32.0,32.00090026855469,0.0006560606589895237,,0.0,0.00048826751337848216
naive_log,32.0,32.000953674316406,0.0006908556382461613,,0.0,0.0004882666985184396
naive_log,32.0,32.00099563598633,0.000734464684682468,,0.0,0.0004882660582731713
naive_log,32.0,32.00111770629883,0.0011197601736773976,,0.0,0.00048826419575102864
naive_log,32.0,32.00115203857422,0.000696708771764626,,0.0,0.00048826367191923624
naive_log,32.0,32.00128936767578,0.0007538452362979504,,0.0,0.0004882615766033063
naive_log,32.0,32.00139617919922,0.0010159327838436102,,0.0,0.0004882599469255716
naive_log,32.0,32.00149917602539,0.0007404241088079198,,0.0,0.00048825837546091603
naive_log,32.0,32.001529693603516,0.0007163254772060711,,0.0,0.00048825790984370144
naive_log,32.0,32.00160217285156,0.000615914134295054,,0.0,0.00048825680400637597
naive_log,32.0,32.00163650512695,0.0006898807341566325,,0.0,0.00048825628019044377
naive_log,32.0,32.001651763916016,0.0011232154581725991,,0.0,0.0004882560473837236
naive_log,32.0,32.001853942871094,0.0005668342604337294,,0.0,0.0004882529627156401
naive_log,32.0,32.0024528503418,0.0008097093222014342,,0.0,0.0004882438253426915
naive_log,32.0,32.002506256103516,0.0010311794459148607,,0.0,0.0004882430105617119
naive_log,32.0,32.002925872802734,0.0007656529112590374,,0.0,0.00048823660880578114
naive_log,32.0,32.00318908691406,0.0006778030481863934,,0.0,0.0004882325932445583
naive_log,32.0,32.003448486328125,0.0009254789090316986,,0.0,0.00048822863594449834
naive_log,32.0,32.004417419433594,0.0012338022233989625,,0.0,0.00048821385483218484
naive_log,32.0,32.005977630615234,0.0011829751350425134,,0.0,0.00048819005563054406
naive_log,32.0,32.007240295410156,0.0005699080284524367,,0.0,0.00048817079685063095
naive_log,64.0,63.97854232788086,0.0012286506119149596,,0.0,0.0002442225069762314
naive_log,64.0,63.98934555053711,0.0007004703795921439,,0.0,0.00024418127526651737
naive_log,64.0,63.99219512939453,0.0006563772455118791,,0.0,0.00024417040184987693
naive_log,64.0,63.99333953857422,0.0007973722350468345,,0.0,0.0002441660352884301
naive_log,64.0,63.99336242675781,0.000390259360420593,,0.0,0.00024416594795879416
naive_log,64.0,63.9948844909668,0.00043273133379468634,,0.0,0.00024416014067820606
naive_log,64.0,63.99722671508789,0.0004159451249821079,,0.0,0.0002441512047008167
naive_log,64.0,63.99795913696289,0.0006288367593210565,,0.0,0.0002441484105229157
naive_log,64.0,63.998329162597656,0.000614310848248093,,0.0,0.0002441469989052725
naive_log,64.0,63.998741149902344,0.0003627480696143875,,0.0,0.0002441454272264829
naive_log,64.0,63.9993896484375,0.0003193542193901452,,0.0,0.0002441429533286412
naive_log,64.0,63.999637603759766,0.0009896938215075552,,0.0,0.0002441420074397747
naive_log,64.0,63.9997444152832,0.00033481360382434057,,0.0,0.0002441415999822139
naive_log,64.0,63.999759674072266,0.0005312627654240669,,0.0,0.00024414154177410195
naive_log,64.0,64.0003662109375,0.0004315387762639947,,0.0,0.00024413922802413163
naive_log,64.0,64.00040435791016,0.0005631926504076501,8.486247551658728e-05,0.0,0.00024413908250673142
naive_log,64.0,64.00056457519531,0.0004177010208208062,,0.0,0.00024413847133554473
naive_log,64.0,64.00069427490234,0.0005979767083844532,,0.0,0.00024413797658015863
naive_log,64.0,64.00074005126953,0.00047370231199580425,,0.0,0.00024413780196108934
naive_log,64.0,64.00120544433594,0.00040842755532961665,,0.0,0.00024413602668139748
naive_log,64.0,64.00122833251953,0.00044355616571369055,,0.0,0.00024413593937322627
naive_log,64.0,64.0013198852539,0.00035982210317634,,0.0,0.00024413559014116592
naive_log,64.0,64.00141906738281,0.0007001632757832817,,0.0,0.00024413521180756138
naive_log,64.0,64.00143432617188,0.00038301274732497687,,0.0,0.00024413515360249553
naive_log,64.0,64.00149536132812,0.0007646842362113978,,0.0,0.00024413492078250964
naive_log,64.0,64.00153350830078,0.00032035871465791095,,0.0,0.00024413477527024396
naive_log,64.0,64.0016860961914,0.00039722731825421074,,0.0,0.00024413419322291585
naive_log,64.0,64.00178527832031,0.0006597197397721377,,0.0,0.00024413381489364085
naive_log,64.0,64.00180053710938,0.0003913166410827443,,0.0,0.00024413375668924108
naive_log,64.0,64.00190734863281,0.00047050386237743226,,0.0,0.0002441333492592198
naive_log,64.0,64.00199127197266,0.0004176805266455016,,0.0,0.00024413302913658564
naive_log,64.0,64.00223541259766,0.0007853210760737954,,0.0,0.00024413209787551432
naive_log,64.0,64.00230407714844,0.0003807396304983638,,0.0,0.00024413183595961812
naive_log,64.0,64.00257873535156,0.0006079851444271557,,0.0,0.00024413078830165316
naive_log,64.0,64.00279235839844,0.0008805667699618031,,0.0,0.0002441299734627858
naive_log,64.0,64.00299835205078,0.00043327993554353507,,0.0,0.00024412918773045802
naive_log,64.0,64.00305938720703,0.0003776992240912971,,0.0,0.00024412895492185072
naive_log,64.0,64.00320434570312,0.0004565243843014425,,0.0,0.00024412840200318799
naive_log,64.0,64.0032730102539,0.0003687215640956072,,0.0,0.00024412814009522189
naive_log,64.0,64.00330352783203,0.0007524078939454993,,0.0,0.0002441280236918618
naive_log,64.0,64.00370788574219,0.00037977917895581654,,0.0,0.00024412648135782006
naive_log,64.0,64.0049057006836,0.00041666492917415626,,0.0,0.00024412191267134575
naive_log,64.0,64.00501251220703,0.0004743408865042301,,0.0,0.00024412150528085595
naive_log,64.0,64.00585174560547,0.00039019136540021634,,0.0,0.00024411830440289057
naive_log,64.0,64.00637817382812,0.0005695306794983106,,0.0,0.00024411629662227915
naive_log,64.0,64.00689697265625,0.0006762279774445132,,0.0,0.00024411431797224917
naive_log,64.0,64.00883483886719,0.0012448435036488917,,0.0,0.00024410692741609242
naive_log,64.0,64.01195526123047,0.0009000387962133539,,0.0,0.00024409502781527203
naive_log,64.0,64.01448059082031,0.0005545807088940324,,0.0,0.00024408539842531548
naive_log,128.0,127.95708465576172,0.000774913971326511,,0.0,0.0001221112534881157
naive_log,128.0,127.97869110107422,0.00042049126999924,,0.0,0.00012209063763325868
naive_log,128.0,127.98439025878906,0.0006551109577740079,,0.0,0.00012208520092493847
naive_log,128.0,127.98667907714844,0.00038354901393903196,,0.0,0.00012208301764421504
naive_log,128.0,127.98672485351562,0.00041733520457404744,,0.0,0.00012208297397939708
naive_log,128.0,127.9897689819336,0.0003125222546817814,,0.0,0.00012208007033910303
naive_log,128.0,127.99445343017578,0.0002746858259768416,,0.0,0.00012207560235040835
naive_log,128.0,127.99591827392578,0.00023020123503411047,,0.0,0.00012207420526145785
naive_log,128.0,127.99665832519531,0.0004682374104396492,,0.0,0.00012207349945263625
naive_log,128.0,127.99748229980469,0.000310656979017147,,0.0,0.00012207271361324145
naive_log,128.0,127.998779296875,0.00022256233772158414,,0.0,0.0001220714766643206
naive_log,128.0,127.99927520751953,0.0009066630090974426,,0.0,0.00012207100371988734
naive_log,128.0,127.9994888305664,0.00022654165139397562,,0.0,0.00012207079999110694
naive_log,128.0,127.99951934814453,0.00019230258817529183,,0.0,0.00012207077088705097
naive_log,128.0,128.000732421875,0.0002373319313034469,,0.0,0.00012206961401206581
naive_log,128.0,128.0008087158203,0.0002804327436064771,8.837312064404444e-05,0.0,0.00012206954125336571
naive_log,128.0,128.00112915039062,0.0002579800255103985,,0.0,0.00012206923566777237
naive_log,128.0,128.0013885498047,0.00022653146380373034,,0.0,0.00012206898829007931
naive_log,128.0,128.00148010253906,0.0001774240998346427,,0.0,0.00012206890098054467
naive_log,128.0,128.00241088867188,0.0002248569913022557,,0.0,0.00012206801334069874
naive_log,128.0,128.00245666503906,0.00026786769816125356,,0.0,0.00012206796968661313
naive_log,128.0,128.0026397705078,0.0003294976822908383,,0.0,0.00012206779507058296
naive_log,128.0,128.00283813476562,0.00024308189780730693,,0.0,0.00012206760590378069
naive_log,128.0,128.00286865234375,0.0002146546838185522,,0.0,0.00012206757680124776
naive_log,128.0,128.00299072265625,0.00029255909818995477,,0.0,0.00012206746039125482
naive_log,128.0,128.00306701660156,0.00023827921857314048,,0.0,0.00012206738763512198
naive_log,128.0,128.0033721923828,0.0002611381999670389,,0.0,0.00012206709661145792
naive_log,128.0,128.00357055664062,0.00030317163057886286,,0.0,0.00012206690744682042
naive_log,128.0,128.00360107421875,0.00026027031018944054,,0.0,0.00012206687834462054
naive_log,128.0,128.00381469726562,0.00028588348380024207,,0.0,0.0001220666746296099
naive_log,128.0,128.0039825439453,0.0003507484102378707,,0.0,0.00012206651456829282
naive_log,128.0,128.0044708251953,0.00029881876037644335,,0.0,0.00012206604893775716
naive_log,128.0,128.00460815429688,0.00024085175810543787,,0.0,0.00012206591797980906
naive_log,128.0,128.00515747070312,0.00032875796890936295,,0.0,0.00012206539415082658
naive_log,128.0,128.00558471679688,0.000713218290875534,,0.0,0.0001220649867313929
naive_log,128.0,128.00599670410156,0.0003134814086405846,,0.0,0.00012206459386522901
naive_log,128.0,128.00611877441406,0.0002804005114193217,,0.0,0.00012206447746092536
naive_log,128.0,128.00640869140625,0.0003931110701619307,,0.0,0.00012206420100159399
