arm,sigma_a,object,rho,rel_mse_aligned,rel_mse_raw,n,rel_mse_grid,abs_diff
hadamard_paired+pairwise,0.5,8,0.3,0.9243734593637944,9.651852832899689,5,0.9243734478152328,1.1548561662522161e-08
hadamard_paired+pairwise,0.5,8,1.0,0.9652755627625413,22.146479539388455,5,0.9652755594800178,3.282523586278785e-09
hadamard_paired+pairwise,0.5,8,3.0,0.9755552716013242,32.025637745806726,5,0.9755552652314448,6.369879401724177e-09
hadamard_paired+pairwise,0.5,8,10.0,0.9765890893717039,33.57622018158496,5,0.9765890891125346,2.5916924162316946e-10
hadamard_paired+pairwise,0.5,9,0.001,0.03747561974927261,0.03871548356295633,5,0.03747561634857066,3.4007019492077184e-09
hadamard_paired+pairwise,0.5,9,0.003,0.10451923759328148,0.10811364602191001,5,0.10451922693195262,1.0661328861405472e-08
hadamard_paired+pairwise,0.5,9,0.01,0.2794304455383091,0.32549511689531646,5,0.27943043218744684,1.3350862249073003e-08
hadamard_paired+pairwise,0.5,9,0.03,0.5360906534894598,0.9241027905550503,5,0.5360906402641821,1.3225277761819143e-08
hadamard_paired+pairwise,0.5,9,0.1,0.7895944691449724,2.951630466765457,5,0.7895944813416921,1.2196719634260944e-08
hadamard_paired+pairwise,0.5,9,0.3,0.91222406448871,7.837593146603028,5,0.9122240628166967,1.6720133055869724e-09
hadamard_paired+pairwise,0.5,9,1.0,0.9626865888129785,17.92757068476058,5,0.9626865975465877,8.733609169198076e-09
hadamard_paired+pairwise,0.5,9,3.0,0.9751005588872493,25.961916206782888,5,0.9751005622313722,3.3441228675101797e-09
hadamard_paired+pairwise,0.5,9,10.0,0.9763860910611211,27.27950982847396,5,0.9763860901416823,9.194387473598908e-10
random_uniform+oracle,0.05,0,0.001,0.3046755894450258,0.49230200734424967,5,0.3046755946765816,5.231555799678489e-09
random_uniform+oracle,0.05,0,0.003,0.3046755926360394,0.4923020117724245,5,0.3046755956884105,3.0523711336272186e-09
random_uniform+oracle,0.05,0,0.01,0.3046755891556442,0.49230201629275616,5,0.30467559956430523,1.0408661044181144e-08
random_uniform+oracle,0.05,0,0.03,0.30467559187494103,0.4923020060217246,5,0.304675596041147,4.166205991307237e-09
random_uniform+oracle,0.05,0,0.1,0.30467558794562744,0.49230200678998093,5,0.30467559394463206,5.999004626389137e-09
random_uniform+oracle,0.05,0,0.3,0.304675590663736,0.49230200068639396,5,0.3046755969002085,6.2364725050834124e-09
random_uniform+oracle,0.05,0,1.0,0.30467559202924077,0.4923020071315126,5,0.30467559666373234,4.634491568289434e-09
random_uniform+oracle,0.05,0,3.0,0.3046755935922524,0.4923020210818933,5,0.3046756013455163,7.753263919774156e-09
random_uniform+oracle,0.05,0,10.0,0.30467559087144386,0.4923020076029001,5,0.30467559596053134,5.089087484755339e-09
random_uniform+oracle,0.05,1,0.001,0.3312979043979549,0.49802488208436346,5,0.33129793141771857,2.7019763648716832e-08
random_uniform+oracle,0.05,1,0.003,0.3312978903475667,0.498024895579628,5,0.33129793497822024,4.463065356175022e-08
random_uniform+oracle,0.05,1,0.01,0.331297878116028,0.4980248772476001,5,0.3312979327134479,5.459741986291178e-08
random_uniform+oracle,0.05,1,0.03,0.3312978844333129,0.4980248767549183,5,0.33129793165637444,4.722306157223244e-08
random_uniform+oracle,0.05,1,0.1,0.33129788942231364,0.4980248812564786,5,0.33129793449162437,4.506931072789655e-08
random_uniform+oracle,0.05,1,0.3,0.33129790269704174,0.49802487886406227,5,0.3312979329289601,3.023191835760386e-08
random_uniform+oracle,0.05,1,1.0,0.3312978997722735,0.49802487272428386,5,0.3312979316285086,3.1856235149785306e-08
random_uniform+oracle,0.05,1,3.0,0.33129789591784464,0.4980249052128755,5,0.33129793609746544,4.017962079716497e-08
random_uniform+oracle,0.05,1,10.0,0.3312978997419754,0.49802489530468963,5,0.33129793330120383,3.3559228451718326e-08
random_uniform+oracle,0.05,2,0.001,0.3421910136342173,0.4785693509637087,5,0.3421910429021512,2.926793390978233e-08
random_uniform+oracle,0.05,2,0.003,0.342191012821378,0.47856934255097217,5,0.3421910417271528,2.8905774829279807e-08
random_uniform+oracle,0.05,2,0.01,0.34219100789777523,0.4785693401982344,5,0.34219104645483,3.855705477118221e-08
random_uniform+oracle,0.05,2,0.03,0.34219101071534624,0.4785693394294365,5,0.3421910486520733,3.793672703755746e-08
random_uniform+oracle,0.05,2,0.1,0.3421910049927767,0.478569343429431,5,0.34219104663185435,4.1639077630328813e-08
random_uniform+oracle,0.05,2,0.3,0.34219101770537214,0.4785693562868284,5,0.3421910438187497,2.6113377571412855e-08
random_uniform+oracle,0.05,2,1.0,0.342191013679192,0.4785693491183574,5,0.3421910470795468,3.340035475973835e-08
random_uniform+oracle,0.05,2,3.0,0.34219100998939467,0.4785693450114995,5,0.3421910471264951,3.713710045039065e-08
random_uniform+oracle,0.05,2,10.0,0.3421910120690439,0.4785693463927,5,0.3421910422148995,3.0145855589580606e-08
random_uniform+oracle,0.05,3,0.001,0.3492049866064746,0.5095086563801751,5,0.3492050159672585,2.9360783915244326e-08
random_uniform+oracle,0.05,3,0.003,0.3492049913451315,0.5095086604009972,5,0.34920501181578967,2.0470658168569855e-08
random_uniform+oracle,0.05,3,0.01,0.34920498180310644,0.5095086527997046,5,0.34920501067222504,2.8869118595675758e-08
random_uniform+oracle,0.05,3,0.03,0.34920499310598085,0.5095086583862791,5,0.34920501583335123,2.2727370374564515e-08
random_uniform+oracle,0.05,3,0.1,0.34920498793296717,0.5095086533046584,5,0.34920500860702086,2.0674053691216443e-08
random_uniform+oracle,0.05,3,0.3,0.3492049921775548,0.5095086502369219,5,0.3492050171326372,2.495508238942179e-08
random_uniform+oracle,0.05,3,1.0,0.3492049908299034,0.5095086589586615,5,0.3492050137573059,2.2927402476558e-08
random_uniform+oracle,0.05,3,3.0,0.3492049886910129,0.5095086566624082,5,0.3492050116961448,2.300513191055842e-08
random_uniform+oracle,0.05,3,10.0,0.34920499045772224,0.5095086455285823,5,0.34920501616884103,2.5711118789573106e-08
random_uniform+oracle,0.05,4,0.001,0.3255565585575758,0.5442038049040542,5,0.3255565370044432,2.1553132611984438e-08
random_uniform+oracle,0.05,4,0.003,0.3255565547671474,0.5442037898362557,5,0.3255565334961057,2.1271041705794858e-08
random_uniform+oracle,0.05,4,0.01,0.3255565564024656,0.5442037980112491,5,0.32555653295382436,2.344864125092272e-08
random_uniform+oracle,0.05,4,0.03,0.32555655886710977,0.5442038013341466,5,0.3255565358322065,2.3034903262608708e-08
random_uniform+oracle,0.05,4,0.1,0.3255565503052753,0.5442038037576742,5,0.32555653633193665,1.397333865282846e-08
random_uniform+oracle,0.05,4,0.3,0.32555655199929473,0.5442037867462705,5,0.32555653166697,2.0332324712768468e-08
random_uniform+oracle,0.05,4,1.0,0.32555655298698566,0.5442037947220733,5,0.3255565341125457,1.8874439955407496e-08
random_uniform+oracle,0.05,4,3.0,0.3255565583620066,0.5442038106300705,5,0.32555653737469453,2.098731205490978e-08
random_uniform+oracle,0.05,4,10.0,0.32555655741838246,0.544203795413325,5,0.32555653533168616,2.2086696305212428e-08
random_uniform+oracle,0.05,5,0.001,0.3341781143031127,0.4934511994455687,5,0.33417810761674305,6.686369680153348e-09
random_uniform+oracle,0.05,5,0.003,0.3341781193100913,0.4934512098700209,5,0.3341781067631565,1.2546934768931095e-08
random_uniform+oracle,0.05,5,0.01,0.3341781192263067,0.4934512033658593,5,0.3341781094955906,9.730716066247425e-09
random_uniform+oracle,0.05,5,0.03,0.33417812470563674,0.4934512219430127,5,0.33417810915954604,1.554609069254198e-08
random_uniform+oracle,0.05,5,0.1,0.33417811657926627,0.49345120308452256,5,0.33417811046455614,6.114710127125278e-09
random_uniform+oracle,0.05,5,0.3,0.3341781169470878,0.49345120793855735,5,0.3341781059881936,1.095889423652352e-08
random_uniform+oracle,0.05,5,1.0,0.33417812108567474,0.49345121259435326,5,0.3341781038793276,1.720634712487623e-08
random_uniform+oracle,0.05,5,3.0,0.3341781188757524,0.4934512040244086,5,0.33417810859947117,1.0276281214860461e-08
random_uniform+oracle,0.05,5,10.0,0.3341781159512175,0.49345119786469976,5,0.33417810317273716,1.2778480329433961e-08
random_uniform+oracle,0.05,6,0.001,0.31920353526848216,0.4846212382930128,5,0.31920359605157644,6.078309428003692e-08
random_uniform+oracle,0.05,6,0.003,0.3192035363396698,0.48462124333366585,5,0.3192035945403312,5.8200661401386355e-08
random_uniform+oracle,0.05,6,0.01,0.3192035326781796,0.48462122702702876,5,0.31920359459758757,6.191940798982998e-08
random_uniform+oracle,0.05,6,0.03,0.31920353384822586,0.4846212310222908,5,0.31920359308181323,5.9233587368368035e-08
random_uniform+oracle,0.05,6,0.1,0.3192035334669872,0.48462123252340594,5,0.3192036006516412,6.718465400679108e-08
random_uniform+oracle,0.05,6,0.3,0.31920353058636985,0.4846212337195889,5,0.3192035960406033,6.545423342219081e-08
random_uniform+oracle,0.05,6,1.0,0.31920353265068757,0.48462123848176597,5,0.31920359721064123,6.455995366083656e-08
random_uniform+oracle,0.05,6,3.0,0.319203534517924,0.48462123572354737,5,0.319203594257344,5.973942002190924e-08
random_uniform+oracle,0.05,6,10.0,0.31920353596211337,0.4846212392046533,5,0.3192035950204489,5.9058335555306485e-08
random_uniform+oracle,0.05,7,0.001,0.337341356737277,0.526752874907302,5,0.33734147407394444,1.1733666743785065e-07
random_uniform+oracle,0.05,7,0.003,0.33734135133790216,0.5267528799419522,5,0.33734147528267916,1.239447769973978e-07
random_uniform+oracle,0.05,7,0.01,0.33734136027249234,0.5267528654333258,5,0.33734147155307337,1.1128058102771732e-07
random_uniform+oracle,0.05,7,0.03,0.33734135831772444,0.5267528837505824,5,0.33734147414276744,1.1582504300111651e-07
random_uniform+oracle,0.05,7,0.1,0.3373413591500704,0.5267528818065552,5,0.3373414711831274,1.1203305699813981e-07
random_uniform+oracle,0.05,7,0.3,0.33734136046668,0.5267528842918826,5,0.33734147285667393,1.123899939226014e-07
random_uniform+oracle,0.05,7,1.0,0.337341359346062,0.526752882722862,5,0.33734147027457373,1.1092851170957374e-07
random_uniform+oracle,0.05,7,3.0,0.33734135732307446,0.5267528898170907,5,0.3373414704383747,1.1311530023760952e-07
random_uniform+oracle,0.05,7,10.0,0.33734135515668145,0.5267528680114799,5,0.3373414711409345,1.159842530351618e-07
random_uniform+oracle,0.05,8,0.001,0.32271485906605335,0.5043874557658334,5,0.3227149046408479,4.557479454936342e-08
random_uniform+oracle,0.05,8,0.003,0.3227148628309782,0.5043874586141296,5,0.32271490417452836,4.1343550138961405e-08
random_uniform+oracle,0.05,8,0.01,0.32271486549205874,0.5043874648401551,5,0.3227148985626013,3.307054258216979e-08
random_uniform+oracle,0.05,8,0.03,0.32271486102248836,0.5043874533440466,5,0.3227149059646093,4.494212091366023e-08
random_uniform+oracle,0.05,8,0.1,0.3227148649202803,0.5043874636900324,5,0.32271490600177166,4.1081491375383195e-08
random_uniform+oracle,0.05,8,0.3,0.3227148652665884,0.5043874636297214,5,0.32271490590608776,4.063949937682665e-08
random_uniform+oracle,0.05,8,1.0,0.32271486320594484,0.504387465604929,5,0.3227149044805041,4.127455927038781e-08
random_uniform+oracle,0.05,8,3.0,0.3227148601441739,0.5043874665568243,5,0.32271490287194154,4.272776765734676e-08
random_uniform+oracle,0.05,8,10.0,0.3227148579438254,0.5043874505339225,5,0.32271490423889027,4.629506489273183e-08
random_uniform+oracle,0.05,9,0.001,0.31968237531514393,0.5066149438952188,5,0.31968230543206166,6.988308226540951e-08
random_uniform+oracle,0.05,9,0.003,0.3196823798982535,0.5066149575838332,5,0.31968231024089494,6.965735854791433e-08
random_uniform+oracle,0.05,9,0.01,0.31968237823114076,0.506614944019216,5,0.31968230366788974,7.456325101795613e-08
random_uniform+oracle,0.05,9,0.03,0.31968238034657837,0.5066149570129552,5,0.31968230814652443,7.220005393548945e-08
random_uniform+oracle,0.05,9,0.1,0.3196823740741956,0.506614926210258,5,0.3196823095967014,6.447749417715087e-08
random_uniform+oracle,0.05,9,0.3,0.3196823769343643,0.5066149285286077,5,0.3196823128328316,6.410153269298391e-08
random_uniform+oracle,0.05,9,1.0,0.3196823799916251,0.5066149451622514,5,0.3196823061095424,7.388208267400387e-08
random_uniform+oracle,0.05,9,3.0,0.3196823829180455,0.5066149559632732,5,0.3196823114633062,7.145473929215385e-08
random_uniform+oracle,0.05,9,10.0,0.3196823758649126,0.5066149433767574,5,0.31968230582772195,7.00371906581232e-08
random_uniform+oracle,0.1,0,0.001,0.3046755868026546,0.492302000317563,5,0.3046755935496775,6.747022884834308e-09
random_uniform+oracle,0.1,0,0.003,0.3046755847209649,0.4923020054933702,5,0.3046755957891056,1.1068140681746996e-08
random_uniform+oracle,0.1,0,0.01,0.30467558657350724,0.49230199869669355,5,0.30467559299963787,6.42613062762365e-09
random_uniform+oracle,0.1,0,0.03,0.3046755880807428,0.4923019901076269,5,0.3046755953727625,7.292019710281039e-09
random_uniform+oracle,0.1,0,0.1,0.3046755935870257,0.4923020181841412,5,0.304675601784072,8.197046319491363e-09
random_uniform+oracle,0.1,0,0.3,0.3046755915564735,0.49230201876680474,5,0.30467559198062455,4.241510476177268e-10
random_uniform+oracle,0.1,0,1.0,0.30467559023075574,0.49230200595090057,5,0.3046755969280654,6.6973096513045505e-09
random_uniform+oracle,0.1,0,3.0,0.3046755934083285,0.49230201123022377,5,0.30467560354629736,1.0137968853296542e-08
random_uniform+oracle,0.1,0,10.0,0.3046755822972168,0.4923019927378795,5,0.30467559620307244,1.3905855633655761e-08
random_uniform+oracle,0.1,1,0.001,0.33129789198921344,0.49802488071242745,5,0.33129792521408485,3.322487140966501e-08
random_uniform+oracle,0.1,1,0.003,0.33129790338652654,0.4980248824471644,5,0.3312979323985945,2.9012067970235478e-08
random_uniform+oracle,0.1,1,0.01,0.3312978991331419,0.4980248787742315,5,0.3312979313743606,3.224121869482843e-08
random_uniform+oracle,0.1,1,0.03,0.3312979037257193,0.49802487901016657,5,0.331297928556712,2.4830992650937134e-08
random_uniform+oracle,0.1,1,0.1,0.33129790243798773,0.4980248891691269,5,0.33129793091196225,2.8473974511555866e-08
random_uniform+oracle,0.1,1,0.3,0.33129790347179566,0.4980248979956503,5,0.3312979303837481,2.691195244430844e-08
random_uniform+oracle,0.1,1,1.0,0.33129790358466626,0.498024885559541,5,0.3312979303080647,2.6723398438566193e-08
random_uniform+oracle,0.1,1,3.0,0.33129789878915566,0.4980248784508897,5,0.3312979325700508,3.3780895136725775e-08
random_uniform+oracle,0.1,1,10.0,0.3312978967208599,0.49802488018024815,5,0.3312979326227777,3.590191777202989e-08
random_uniform+oracle,0.1,2,0.001,0.34219101232116456,0.47856935469980055,5,0.3421910395632489,2.7242084366108088e-08
random_uniform+oracle,0.1,2,0.003,0.34219100651648915,0.4785693370510475,5,0.3421910414359362,3.491944705613648e-08
random_uniform+oracle,0.1,2,0.01,0.3421910157062172,0.47856936043541803,5,0.3421910408221641,2.5115946933329525e-08
random_uniform+oracle,0.1,2,0.03,0.34219101049404566,0.47856934109731536,5,0.34219104619087315,3.569682749393621e-08
random_uniform+oracle,0.1,2,0.1,0.34219101168451915,0.4785693563214487,5,0.342191049017506,3.733298686858788e-08
random_uniform+oracle,0.1,2,0.3,0.3421910054743271,0.4785693397711685,5,0.34219104134379835,3.5869471226579464e-08
random_uniform+oracle,0.1,2,1.0,0.34219101010775066,0.4785693480195655,5,0.3421910410193436,3.091159295198764e-08
random_uniform+oracle,0.1,2,3.0,0.3421910171609587,0.4785693617820958,5,0.342191043099808,2.5938849346207604e-08
random_uniform+oracle,0.1,2,10.0,0.34219101572594685,0.47856936607082534,5,0.34219105002358796,3.429764111606559e-08
random_uniform+oracle,0.1,3,0.001,0.349204988366068,0.5095086600826783,5,0.3492050103895932,2.202352517022277e-08
random_uniform+oracle,0.1,3,0.003,0.34920498205066586,0.5095086545526947,5,0.3492050147388819,3.26882160228692e-08
random_uniform+oracle,0.1,3,0.01,0.3492049875649006,0.5095086457183368,5,0.3492050094212417,2.1856341125836565e-08
random_uniform+oracle,0.1,3,0.03,0.3492049778045222,0.5095086476686231,5,0.3492050108554643,3.30509420942704e-08
random_uniform+oracle,0.1,3,0.1,0.3492049779492093,0.5095086435204111,5,0.3492050102289404,3.227973111030735e-08
random_uniform+oracle,0.1,3,0.3,0.34920498721854226,0.50950865833397,5,0.34920500991419867,2.2695656409776888e-08
random_uniform+oracle,0.1,3,1.0,0.3492049568224222,0.509508643296241,5,0.3492050117335931,5.491117088807229e-08
random_uniform+oracle,0.1,3,3.0,0.3492049903418808,0.5095086630947883,5,0.3492050154331893,2.5091308530900136e-08
random_uniform+oracle,0.1,3,10.0,0.34920497802791284,0.509508640093107,5,0.34920501208793786,3.406002502259753e-08
random_uniform+oracle,0.1,4,0.001,0.32555655095585895,0.5442038065344451,5,0.32555653706343257,1.3892426375949896e-08
random_uniform+oracle,0.1,4,0.003,0.3255565544759306,0.5442038020163855,5,0.32555653771648874,1.6759441889835358e-08
random_uniform+oracle,0.1,4,0.01,0.3255565575060393,0.544203801489912,5,0.3255565378599825,1.9646056781397192e-08
random_uniform+oracle,0.1,4,0.03,0.325556549824847,0.5442038057593702,5,0.3255565295486892,2.0276157808307715e-08
random_uniform+oracle,0.1,4,0.1,0.32555655396879646,0.5442038089255978,5,0.32555653031198745,2.3656809011729507e-08
random_uniform+oracle,0.1,4,0.3,0.32555655795761285,0.5442037924861169,5,0.32555653044660343,2.7511009415004395e-08
random_uniform+oracle,0.1,4,1.0,0.3255565609699129,0.544203819394681,5,0.3255565320872431,2.888266981138088e-08
random_uniform+oracle,0.1,4,3.0,0.3255565523141897,0.5442037920669546,5,0.32555653390765343,1.840653623963462e-08
random_uniform+oracle,0.1,4,10.0,0.32555655720026405,0.5442037976107325,5,0.3255565350079269,2.219233713462998e-08
random_uniform+oracle,0.1,5,0.001,0.33417812101861416,0.4934512219666619,5,0.3341781083747956,1.2643818547708463e-08
random_uniform+oracle,0.1,5,0.003,0.33417811952453913,0.4934512112122477,5,0.3341781066293362,1.2895202905482961e-08
random_uniform+oracle,0.1,5,0.01,0.33417811507928535,0.4934512003083471,5,0.33417810427132333,1.0807962025349838e-08
random_uniform+oracle,0.1,5,0.03,0.3341781159535139,0.4934512089135542,5,0.33417810545287613,1.0500637748211972e-08
random_uniform+oracle,0.1,5,0.1,0.33417812136045183,0.4934512183636999,5,0.3341781115446022,9.815849633110219e-09
random_uniform+oracle,0.1,5,0.3,0.3341781147572061,0.493451202619095,5,0.3341781107059004,4.0513056798197056e-09
random_uniform+oracle,0.1,5,1.0,0.33417811354380983,0.49345117520332077,5,0.33417810883647536,4.707334466669266e-09
random_uniform+oracle,0.1,5,3.0,0.3341781211991931,0.49345120186684294,5,0.3341781056839722,1.5515220885831127e-08
random_uniform+oracle,0.1,5,10.0,0.334178136217918,0.4934512252728494,5,0.3341781091230573,2.7094860688414713e-08
random_uniform+oracle,0.1,6,0.001,0.3192035346008275,0.4846212385964548,5,0.31920359672948606,6.212865855115268e-08
random_uniform+oracle,0.1,6,0.003,0.3192035368292988,0.48462123942974494,5,0.31920359569102535,5.8861726548453674e-08
random_uniform+oracle,0.1,6,0.01,0.3192035422098135,0.4846212391745782,5,0.31920360170662015,5.9496806648073886e-08
random_uniform+oracle,0.1,6,0.03,0.31920353129179896,0.4846212253674242,5,0.3192035978745209,6.65827219470394e-08
random_uniform+oracle,0.1,6,0.1,0.31920354081274216,0.4846212508687505,5,0.319203593811268,5.299852584572662e-08
random_uniform+oracle,0.1,6,0.3,0.31920354143701385,0.48462124921584093,5,0.3192035906834842,4.924647034609819e-08
random_uniform+oracle,0.1,6,1.0,0.31920353562392284,0.48462123035256355,5,0.3192035989516145,6.332769164618668e-08
random_uniform+oracle,0.1,6,3.0,0.3192035336816762,0.48462124198133194,5,0.3192035950070246,6.132534841052362e-08
random_uniform+oracle,0.1,6,10.0,0.31920353570505094,0.48462123201410867,5,0.3192035934173295,5.7712278567212394e-08
random_uniform+oracle,0.1,7,0.001,0.33734135775065377,0.526752876490505,5,0.3373414702995804,1.1254892662293514e-07
random_uniform+oracle,0.1,7,0.003,0.3373413604272609,0.5267528905678729,5,0.3373414704446502,1.1001738930982441e-07
random_uniform+oracle,0.1,7,0.01,0.3373413703201084,0.526752900397068,5,0.337341476163577,1.0584346860076366e-07
random_uniform+oracle,0.1,7,0.03,0.33734136094359346,0.5267529045962875,5,0.3373414701118308,1.091682373388636e-07
random_uniform+oracle,0.1,7,0.1,0.33734136752714206,0.526752881372187,5,0.3373414673607168,9.983357474041554e-08
random_uniform+oracle,0.1,7,0.3,0.33734135416862965,0.5267528647188203,5,0.33734146638725315,1.122186235047451e-07
random_uniform+oracle,0.1,7,1.0,0.33734135099856183,0.526752846863386,5,0.33734147549148796,1.244929261345895e-07
random_uniform+oracle,0.1,7,3.0,0.33734136444640833,0.5267528663795881,5,0.3373414706089897,1.0616258139251045e-07
random_uniform+oracle,0.1,7,10.0,0.3373413572464306,0.5267528548817386,5,0.3373414704734124,1.1322698179050406e-07
random_uniform+oracle,0.1,8,0.001,0.3227148613574256,0.504387464602007,5,0.3227149094312355,4.80738098773692e-08
random_uniform+oracle,0.1,8,0.003,0.3227148595143919,0.5043874634958143,5,0.32271490821194143,4.8697549548393226e-08
random_uniform+oracle,0.1,8,0.01,0.32271486045174547,0.5043874522284766,5,0.3227149035234489,4.307170342610078e-08
random_uniform+oracle,0.1,8,0.03,0.3227148681386891,0.5043874749928964,5,0.32271490729904484,3.916035573592325e-08
random_uniform+oracle,0.1,8,0.1,0.32271485573485753,0.5043874543528144,5,0.3227149041077071,4.837284955927501e-08
random_uniform+oracle,0.1,8,0.3,0.32271486452731196,0.504387463966958,5,0.32271490920578505,4.467847308786688e-08
random_uniform+oracle,0.1,8,1.0,0.32271486214702505,0.5043874595242713,5,0.32271489830462097,3.6157595917352126e-08
random_uniform+oracle,0.1,8,3.0,0.3227148723366931,0.5043874801642749,5,0.32271490677147996,3.4434786855275235e-08
random_uniform+oracle,0.1,8,10.0,0.3227148679727571,0.5043874775938247,5,0.32271491441164785,4.643889073285834e-08
random_uniform+oracle,0.1,9,0.001,0.3196823850670367,0.5066149495859181,5,0.3196823110773912,7.398964552152165e-08
random_uniform+oracle,0.1,9,0.003,0.3196823741312755,0.5066149252839336,5,0.31968230648905716,6.764221832655792e-08
random_uniform+oracle,0.1,9,0.01,0.3196823869269323,0.5066149507786174,5,0.31968230900768285,7.791924944156037e-08
random_uniform+oracle,0.1,9,0.03,0.3196823714626532,0.5066149330689406,5,0.3196823046923917,6.67702614864929e-08
random_uniform+oracle,0.1,9,0.1,0.3196823736336237,0.5066149292764239,5,0.3196823091136445,6.451997919265651e-08
random_uniform+oracle,0.1,9,0.3,0.31968238142257455,0.5066149511524909,5,0.31968231122620294,7.019637160432524e-08
random_uniform+oracle,0.1,9,1.0,0.3196823818378406,0.5066149639587041,5,0.3196823025586169,7.92792236858908e-08
random_uniform+oracle,0.1,9,3.0,0.31968237571694424,0.5066149366258013,5,0.31968230758693805,6.813000619221299e-08
random_uniform+oracle,0.1,9,10.0,0.31968238275883687,0.5066149652104631,5,0.31968230736113024,7.539770663367307e-08
random_uniform+oracle,0.15,0,0.001,0.30467558585996457,0.49230200825063647,5,0.304675593490345,7.630380438605755e-09
random_uniform+oracle,0.15,0,0.003,0.30467558691348673,0.49230200998808077,5,0.3046755987858306,1.187234388577707e-08
random_uniform+oracle,0.15,0,0.01,0.3046755927034984,0.49230201414727387,5,0.30467559665447896,3.950980542732907e-09
random_uniform+oracle,0.15,0,0.03,0.30467559266379907,0.49230201272566365,5,0.3046755966508468,3.987047747511241e-09
random_uniform+oracle,0.15,0,0.1,0.3046755910182946,0.4923020004574733,5,0.30467559456371934,3.5454247315769294e-09
random_uniform+oracle,0.15,0,0.3,0.30467559289871027,0.4923020269293816,5,0.3046755963789783,3.4802680182188794e-09
random_uniform+oracle,0.15,0,1.0,0.3046755910379909,0.4923020046622277,5,0.30467559489466167,3.856670760526981e-09
random_uniform+oracle,0.15,0,3.0,0.3046755964939064,0.4923020161879748,5,0.3046755987795331,2.2856266879145437e-09
random_uniform+oracle,0.15,0,10.0,0.3046755927840833,0.492302007328453,5,0.3046755942813657,1.4972824091685766e-09
random_uniform+oracle,0.15,1,0.001,0.3312979055405055,0.49802490365300167,5,0.3312979383932947,3.285278921127954e-08
random_uniform+oracle,0.15,1,0.003,0.33129790201972864,0.49802488689078517,5,0.3312979341724249,3.215269628320527e-08
random_uniform+oracle,0.15,1,0.01,0.33129789820952693,0.4980248866830065,5,0.33129793294743165,3.47379047194174e-08
random_uniform+oracle,0.15,1,0.03,0.33129790365912526,0.49802489076418555,5,0.33129793036348265,2.6704357392048905e-08
random_uniform+oracle,0.15,1,0.1,0.3312979022280632,0.49802488418799296,5,0.33129793017660514,2.7948541925226777e-08
random_uniform+oracle,0.15,1,0.3,0.331297903612496,0.4980248909602015,5,0.3312979349064952,3.1293999169790254e-08
random_uniform+oracle,0.15,1,1.0,0.3312979042284524,0.4980248891766462,5,0.33129793175054095,2.7522088552611734e-08
random_uniform+oracle,0.15,1,3.0,0.33129790544394855,0.4980248963363018,5,0.3312979334618192,2.8017870634666764e-08
random_uniform+oracle,0.15,1,10.0,0.3312979041650681,0.4980248923582102,5,0.33129793687106557,3.27059974658539e-08
random_uniform+oracle,0.15,2,0.001,0.3421910194653536,0.47856936138167344,5,0.3421910458027995,2.6337445946378324e-08
random_uniform+oracle,0.15,2,0.003,0.342191012325086,0.4785693530107039,5,0.34219104315188503,3.082679905785923e-08
random_uniform+oracle,0.15,2,0.01,0.3421910149869938,0.4785693505769323,5,0.3421910476152322,3.2628238444409874e-08
random_uniform+oracle,0.15,2,0.03,0.34219101272348207,0.47856934293455955,5,0.3421910475251637,3.4801681647600446e-08
random_uniform+oracle,0.15,2,0.1,0.3421910163907856,0.478569354520368,5,0.34219104473080175,2.834001616713877e-08
random_uniform+oracle,0.15,2,0.3,0.34219100977680805,0.4785693405209447,5,0.3421910406798726,3.090306455177938e-08
random_uniform+oracle,0.15,2,1.0,0.3421910155390776,0.4785693524913831,5,0.34219104399690237,2.845782476335046e-08
random_uniform+oracle,0.15,2,3.0,0.3421910146101305,0.4785693498680371,5,0.34219104333458467,2.8724454148587597e-08
random_uniform+oracle,0.15,2,10.0,0.34219101533614193,0.47856935928300787,5,0.34219104601061356,3.0674471629410505e-08
random_uniform+oracle,0.15,3,0.001,0.3492049906963842,0.5095086592810504,5,0.3492050096350808,1.893869655544833e-08
random_uniform+oracle,0.15,3,0.003,0.34920498267146866,0.5095086547689416,5,0.3492050105636092,2.7892140541663224e-08
random_uniform+oracle,0.15,3,0.01,0.3492049794153055,0.5095086395660668,5,0.3492050184624937,3.90471882050214e-08
random_uniform+oracle,0.15,3,0.03,0.3492049697069997,0.5095086453715458,5,0.3492050164090671,4.6702067380000045e-08
random_uniform+oracle,0.15,3,0.1,0.3492049954398118,0.5095086601995247,5,0.349205016058142,2.0618330209831726e-08
random_uniform+oracle,0.15,3,0.3,0.3492049742138823,0.5095086240394722,5,0.34920501069768617,3.648380386689354e-08
random_uniform+oracle,0.15,3,1.0,0.3492049742903046,0.5095086479607007,5,0.34920500889497463,3.4604670018367756e-08
random_uniform+oracle,0.15,3,3.0,0.34920499188955684,0.5095086764678138,5,0.349205012232875,2.0343318141158306e-08
random_uniform+oracle,0.15,3,10.0,0.34920497904657094,0.5095086522460702,5,0.3492050072073398,2.81607688834562e-08
random_uniform+oracle,0.15,4,0.001,0.32555655699241637,0.5442037898979243,5,0.32555653637787035,2.061454601465229e-08
random_uniform+oracle,0.15,4,0.003,0.32555656686729495,0.5442038148313341,5,0.3255565308682256,3.59990693366008e-08
