object,family,K_eff,basis,rho,s,seed,W,photon_budget,lambda_bar,zero_fraction,method,gain_rel_mse,log_gain_mse,fisher_reference
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,3,64,16.0,16.000444412231445,0.0,naive_log,0.0015192081680934257,0.001443191011669557,0.0009765353759834046
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,3,64,16.0,16.000444412231445,0.0,anscombe,0.001465796227224543,0.0013577030319430522,0.0009765353759834046
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,3,64,32.0,32.00088882446289,0.0,soft_log,0.0009340168995073698,0.000952480574192847,0.0004882676879917023
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,3,64,32.0,32.00088882446289,0.0,soft_log_calibrated,0.0009339664578991003,0.0009524325259738766,0.0004882676879917023
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,3,64,32.0,32.00088882446289,0.0,soft_log_calibrated_carrier,0.0008816780440091249,0.000903293303643485,0.0004882676879917023
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,3,64,32.0,32.00088882446289,0.0,naive_log,0.0009445832294665387,0.0009625600050943517,0.0004882676879917023
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,3,64,32.0,32.00088882446289,0.0,anscombe,0.0009252708876349418,0.0009452262309676138,0.0004882676879917023
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,3,64,64.0,64.00177764892578,0.0,soft_log,0.000608725659348498,0.0006018485995948715,0.00024413384399585116
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,3,64,64.0,64.00177764892578,0.0,soft_log_calibrated,0.0006087036547765734,0.0006018271288056017,0.00024413384399585116
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,3,64,64.0,64.00177764892578,0.0,soft_log_calibrated_carrier,0.0005974264901890224,0.000593621898825222,0.00024413384399585116
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,3,64,64.0,64.00177764892578,0.0,naive_log,0.0006175153472779591,0.0006104076985887752,0.00024413384399585116
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,3,64,64.0,64.00177764892578,0.0,anscombe,0.0005940265715292161,0.0005878313740992524,0.00024413384399585116
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,3,64,128.0,128.00355529785156,0.0,soft_log,0.0002567869552632476,0.0002522020864924773,0.00012206692199792558
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,3,64,128.0,128.00355529785156,0.0,soft_log_calibrated,0.00025678439251107575,0.00025219954950972444,0.00012206692199792558
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,3,64,128.0,128.00355529785156,0.0,soft_log_calibrated_carrier,0.00023908443451659532,0.00023461947700672967,0.00012206692199792558
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,3,64,128.0,128.00355529785156,0.0,naive_log,0.0002587989333417107,0.00025419703789267745,0.00012206692199792558
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,3,64,128.0,128.00355529785156,0.0,anscombe,0.00025392981291941295,0.00024908160158813847,0.00012206692199792558
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,0.25,0.24998337030410767,0.7939453125,soft_log,0.004427722625734259,0.0043437160746210976,0.06250415770053827
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,0.25,0.24998337030410767,0.7939453125,soft_log_calibrated,0.06565492642711838,0.07046855678511181,0.06250415770053827
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,0.25,0.24998337030410767,0.7939453125,soft_log_calibrated_carrier,0.06569845719143473,0.0701229000602537,0.06250415770053827
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,0.25,0.24998337030410767,0.7939453125,naive_log,0.1437695699213986,0.13260186657317152,0.06250415770053827
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,0.25,0.24998337030410767,0.7939453125,anscombe,0.0071072174717709095,0.006851960107606185,0.06250415770053827
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,0.5,0.49996674060821533,0.63427734375,soft_log,0.0057812561960986,0.005814563043687648,0.031252078850269135
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,0.5,0.49996674060821533,0.63427734375,soft_log_calibrated,0.04036281194470403,0.06083929729171879,0.031252078850269135
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,0.5,0.49996674060821533,0.63427734375,soft_log_calibrated_carrier,0.04067506120098583,0.06131316572864377,0.031252078850269135
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,0.5,0.49996674060821533,0.63427734375,naive_log,0.183592785870458,0.23258095767737222,0.031252078850269135
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,0.5,0.49996674060821533,0.63427734375,anscombe,0.009853919500247103,0.010274295968255723,0.031252078850269135
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,1.0,0.9999334812164307,0.359375,soft_log,0.00970814101151659,0.010364597958007768,0.015626039425134568
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,1.0,0.9999334812164307,0.359375,soft_log_calibrated,0.021608676565529998,0.0264559214222415,0.015626039425134568
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,1.0,0.9999334812164307,0.359375,soft_log_calibrated_carrier,0.02168784098128753,0.026666203621896818,0.015626039425134568
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,1.0,0.9999334812164307,0.359375,naive_log,0.19659461963792518,0.2913172833208337,0.015626039425134568
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,1.0,0.9999334812164307,0.359375,anscombe,0.011497423059019832,0.012610946300622377,0.015626039425134568
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,2.0,1.9998669624328613,0.1328125,soft_log,0.007975376597217842,0.007983513476526302,0.007813019712567284
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,2.0,1.9998669624328613,0.1328125,soft_log_calibrated,0.00922876727048896,0.009238529175146965,0.007813019712567284
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,2.0,1.9998669624328613,0.1328125,soft_log_calibrated_carrier,0.00920229542333506,0.009200020311439645,0.007813019712567284
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,2.0,1.9998669624328613,0.1328125,naive_log,0.0928043112473715,0.0876621819250046,0.007813019712567284
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,2.0,1.9998669624328613,0.1328125,anscombe,0.006967805428083533,0.006983084171574601,0.007813019712567284
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,4.0,3.9997339248657227,0.01953125,soft_log,0.0032932525199818002,0.003350249177453936,0.003906509856283642
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,4.0,3.9997339248657227,0.01953125,soft_log_calibrated,0.0033254018038462005,0.003387142433565973,0.003906509856283642
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,4.0,3.9997339248657227,0.01953125,soft_log_calibrated_carrier,0.0034735500247415354,0.003527128389524988,0.003906509856283642
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,4.0,3.9997339248657227,0.01953125,naive_log,0.019080595073765434,0.02106603433739769,0.003906509856283642
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,4.0,3.9997339248657227,0.01953125,anscombe,0.0030339664603521057,0.0031154795684166046,0.003906509856283642
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,8.0,7.999467849731445,0.0,soft_log,0.0023146231496230306,0.0022658164234858847,0.001953254928141821
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,8.0,7.999467849731445,0.0,soft_log_calibrated,0.0023093404755376687,0.002260613556959735,0.001953254928141821
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,8.0,7.999467849731445,0.0,soft_log_calibrated_carrier,0.0022214158099225375,0.0021777007358482724,0.001953254928141821
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,8.0,7.999467849731445,0.0,naive_log,0.0025829960551548136,0.002532824660145401,0.001953254928141821
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,8.0,7.999467849731445,0.0,anscombe,0.0021792945354526007,0.0021258350318216117,0.001953254928141821
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,16.0,15.99893569946289,0.0,soft_log,0.0011247074949507834,0.0012074494383749682,0.0009766274640709105
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,16.0,15.99893569946289,0.0,soft_log_calibrated,0.0011236227588221897,0.0012061277465932516,0.0009766274640709105
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,16.0,15.99893569946289,0.0,soft_log_calibrated_carrier,0.0010979802553100623,0.001187779818798531,0.0009766274640709105
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,16.0,15.99893569946289,0.0,naive_log,0.0012173277623499252,0.001317571917559015,0.0009766274640709105
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,16.0,15.99893569946289,0.0,anscombe,0.0011013193273367577,0.001186630667879295,0.0009766274640709105
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,32.0,31.99787139892578,0.0,soft_log,0.0006631262072140245,0.000690189810687618,0.0004883137320354552
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,32.0,31.99787139892578,0.0,soft_log_calibrated,0.0006630416022385734,0.0006900983797993081,0.0004883137320354552
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,32.0,31.99787139892578,0.0,soft_log_calibrated_carrier,0.0006383387651421141,0.0006715177784695403,0.0004883137320354552
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,32.0,31.99787139892578,0.0,naive_log,0.000679833979134227,0.0007080546371895361,0.0004883137320354552
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,32.0,31.99787139892578,0.0,anscombe,0.0006424265814956478,0.0006694028768400027,0.0004883137320354552
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,64.0,63.99574279785156,0.0,soft_log,0.00034069941375983924,0.0003448530912571728,0.0002441568660177276
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,64.0,63.99574279785156,0.0,soft_log_calibrated,0.00034069441203744664,0.0003448484978709151,0.0002441568660177276
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,64.0,63.99574279785156,0.0,soft_log_calibrated_carrier,0.00032103362118766167,0.00032789306731522577,0.0002441568660177276
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,64.0,63.99574279785156,0.0,naive_log,0.0003429244910728139,0.00034692537975314645,0.0002441568660177276
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,64.0,63.99574279785156,0.0,anscombe,0.0003341315936817337,0.0003378084971579339,0.0002441568660177276
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,128.0,127.99148559570312,0.0,soft_log,0.000245200496384358,0.0002483359617150939,0.0001220784330088638
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,128.0,127.99148559570312,0.0,soft_log_calibrated,0.00024520125697089087,0.00024833686980933593,0.0001220784330088638
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,128.0,127.99148559570312,0.0,soft_log_calibrated_carrier,0.00020323285184276535,0.00020640528166419666,0.0001220784330088638
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,128.0,127.99148559570312,0.0,naive_log,0.0002447295646798925,0.0002477550093142135,0.0001220784330088638
letter_A,binary_letter,101.21359062702473,random_uniform,0.001,0.1,4,64,128.0,127.99148559570312,0.0,anscombe,0.00024320423404917515,0.0002466078494782248,0.0001220784330088638
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,0.25,0.25000542402267456,0.779296875,soft_log,0.0035418764375271397,0.0035333182957819316,0.06249864402375074
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,0.25,0.25000542402267456,0.779296875,soft_log_calibrated,0.05451834030100497,0.0592133472230432,0.06249864402375074
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,0.25,0.25000542402267456,0.779296875,soft_log_calibrated_carrier,0.05421172702758411,0.05938388313744768,0.06249864402375074
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,0.25,0.25000542402267456,0.779296875,naive_log,0.12387887930880133,0.11745563687722564,0.06249864402375074
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,0.25,0.25000542402267456,0.779296875,anscombe,0.00608426897600415,0.006012655339819243,0.06249864402375074
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,0.5,0.5000108480453491,0.60595703125,soft_log,0.009342186612970182,0.008325450460546903,0.03124932201187537
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,0.5,0.5000108480453491,0.60595703125,soft_log_calibrated,0.03918532661240053,0.03278389187920387,0.03124932201187537
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,0.5,0.5000108480453491,0.60595703125,soft_log_calibrated_carrier,0.03686936877911019,0.03194544185256367,0.03124932201187537
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,0.5,0.5000108480453491,0.60595703125,naive_log,0.3301127086832641,0.18454598535582706,0.03124932201187537
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,0.5,0.5000108480453491,0.60595703125,anscombe,0.013846586810300808,0.011994811328734312,0.03124932201187537
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,1.0,1.0000216960906982,0.35498046875,soft_log,0.007992384201007683,0.008026722700495214,0.015624661005937686
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,1.0,1.0000216960906982,0.35498046875,soft_log_calibrated,0.016526818085074623,0.01708177430527409,0.015624661005937686
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,1.0,1.0000216960906982,0.35498046875,soft_log_calibrated_carrier,0.015542029639075403,0.016122834140030955,0.015624661005937686
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,1.0,1.0000216960906982,0.35498046875,naive_log,0.1931486895566544,0.19933944478623114,0.015624661005937686
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,1.0,1.0000216960906982,0.35498046875,anscombe,0.009504307979590523,0.009642249809950529,0.015624661005937686
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,2.0,2.0000433921813965,0.15283203125,soft_log,0.011950773661259389,0.011927482099942037,0.007812330502968843
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,2.0,2.0000433921813965,0.15283203125,soft_log_calibrated,0.0146944573702467,0.014836922134046505,0.007812330502968843
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,2.0,2.0000433921813965,0.15283203125,soft_log_calibrated_carrier,0.01479011587734508,0.014916814201481783,0.007812330502968843
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,2.0,2.0000433921813965,0.15283203125,naive_log,0.1177250851566034,0.15523071962687462,0.007812330502968843
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,2.0,2.0000433921813965,0.15283203125,anscombe,0.011294882160107926,0.011213759063166,0.007812330502968843
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,4.0,4.000086784362793,0.0244140625,soft_log,0.005404028482536506,0.005643015530736885,0.0039061652514844215
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,4.0,4.000086784362793,0.0244140625,soft_log_calibrated,0.005475950212965523,0.005740461278026871,0.0039061652514844215
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,4.0,4.000086784362793,0.0244140625,soft_log_calibrated_carrier,0.0048928978569014354,0.005195840977752487,0.0039061652514844215
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,4.0,4.000086784362793,0.0244140625,naive_log,0.033060334992135496,0.04370538233814797,0.0039061652514844215
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,4.0,4.000086784362793,0.0244140625,anscombe,0.004104791176421608,0.004191207821180709,0.0039061652514844215
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,8.0,8.000173568725586,0.00048828125,soft_log,0.0022788533120993624,0.002232516996217475,0.0019530826257422107
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,8.0,8.000173568725586,0.00048828125,soft_log_calibrated,0.00227221870460986,0.002226277711393676,0.0019530826257422107
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,8.0,8.000173568725586,0.00048828125,soft_log_calibrated_carrier,0.00228918090403078,0.0022647342194293796,0.0019530826257422107
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,8.0,8.000173568725586,0.00048828125,naive_log,0.0032121574710214725,0.00325353293514003,0.0019530826257422107
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,8.0,8.000173568725586,0.00048828125,anscombe,0.0020835487179414105,0.002050463078264697,0.0019530826257422107
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,16.0,16.000347137451172,0.0,soft_log,0.0015837235751302045,0.001463112916984526,0.0009765413128711054
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,16.0,16.000347137451172,0.0,soft_log_calibrated,0.0015826518750248675,0.0014621908480679938,0.0009765413128711054
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,16.0,16.000347137451172,0.0,soft_log_calibrated_carrier,0.0013249806443846601,0.0012687449512784519,0.0009765413128711054
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,16.0,16.000347137451172,0.0,naive_log,0.0016873173775728133,0.001551739828078545,0.0009765413128711054
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,16.0,16.000347137451172,0.0,anscombe,0.0015579071189577957,0.0014379830586187408,0.0009765413128711054
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,32.0,32.000694274902344,0.0,soft_log,0.0008067564831425853,0.0007582608320226068,0.0004882706564355527
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,32.0,32.000694274902344,0.0,soft_log_calibrated,0.0008066276374835488,0.0007581441623934307,0.0004882706564355527
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,32.0,32.000694274902344,0.0,soft_log_calibrated_carrier,0.0006029284458536028,0.0005968137251196098,0.0004882706564355527
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,32.0,32.000694274902344,0.0,naive_log,0.00083193596503095,0.0007808312857601704,0.0004882706564355527
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,32.0,32.000694274902344,0.0,anscombe,0.0008078737369630029,0.0007581642995245656,0.0004882706564355527
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,64.0,64.00138854980469,0.0,soft_log,0.0005294730679549477,0.0004911930483249378,0.00024413532821777634
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,64.0,64.00138854980469,0.0,soft_log_calibrated,0.0005294515550285434,0.0004911739677852254,0.00024413532821777634
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,64.0,64.00138854980469,0.0,soft_log_calibrated_carrier,0.0003584442106558079,0.0003425519162791321,0.00024413532821777634
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,64.0,64.00138854980469,0.0,naive_log,0.0005379542030173474,0.0004986986016851584,0.00024413532821777634
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,64.0,64.00138854980469,0.0,anscombe,0.0005348424585013014,0.0004948871527905588,0.00024413532821777634
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,128.0,128.00277709960938,0.0,soft_log,0.00031300112042717684,0.00030202887500015185,0.00012206766410888817
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,128.0,128.00277709960938,0.0,soft_log_calibrated,0.0003129975983533126,0.0003020255263160503,0.00012206766410888817
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,128.0,128.00277709960938,0.0,soft_log_calibrated_carrier,0.00020578274497986748,0.0002087512031145749,0.00012206766410888817
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,128.0,128.00277709960938,0.0,naive_log,0.0003158292578188098,0.0003046940709628516,0.00012206766410888817
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,0,64,128.0,128.00277709960938,0.0,anscombe,0.0003092227859289609,0.0002988269760965397,0.00012206766410888817
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,0.25,0.24998529255390167,0.78857421875,soft_log,0.004654238575307924,0.00469571754031489,0.06250367707784628
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,0.25,0.24998529255390167,0.78857421875,soft_log_calibrated,0.05053730737886731,0.06582802242745066,0.06250367707784628
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,0.25,0.24998529255390167,0.78857421875,soft_log_calibrated_carrier,0.05142497894185158,0.06727176296687828,0.06250367707784628
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,0.25,0.24998529255390167,0.78857421875,naive_log,0.09564950532584124,0.10512630908285141,0.06250367707784628
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,0.25,0.24998529255390167,0.78857421875,anscombe,0.006946628233957647,0.007104290663060073,0.06250367707784628
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,0.5,0.49997058510780334,0.60546875,soft_log,0.007320854635906565,0.007539788721842229,0.03125183853892314
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,0.5,0.49997058510780334,0.60546875,soft_log_calibrated,0.036131497036198064,0.04383010363268068,0.03125183853892314
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,0.5,0.49997058510780334,0.60546875,soft_log_calibrated_carrier,0.036978337776305915,0.04528874492110617,0.03125183853892314
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,0.5,0.49997058510780334,0.60546875,naive_log,0.18304398574281128,0.21866386826414844,0.03125183853892314
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,0.5,0.49997058510780334,0.60546875,anscombe,0.011010907202757396,0.011556556587052812,0.03125183853892314
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,1.0,0.9999411702156067,0.380859375,soft_log,0.010348573525911117,0.010119885781391951,0.01562591926946157
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,1.0,0.9999411702156067,0.380859375,soft_log_calibrated,0.023446526211184017,0.024157586040526084,0.01562591926946157
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,1.0,0.9999411702156067,0.380859375,soft_log_calibrated_carrier,0.02352851703673398,0.02444607855808058,0.01562591926946157
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,1.0,0.9999411702156067,0.380859375,naive_log,0.28210498286076097,0.2833805187687278,0.01562591926946157
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,1.0,0.9999411702156067,0.380859375,anscombe,0.012064303610633766,0.011967922569498687,0.01562591926946157
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,2.0,1.9998823404312134,0.126953125,soft_log,0.008700603123083354,0.008408621636335848,0.007812959634730785
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,2.0,1.9998823404312134,0.126953125,soft_log_calibrated,0.010326700275147224,0.010083699719644273,0.007812959634730785
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,2.0,1.9998823404312134,0.126953125,soft_log_calibrated_carrier,0.009668277590316755,0.009591406045647828,0.007812959634730785
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,2.0,1.9998823404312134,0.126953125,naive_log,0.09883591477652763,0.10607678968261094,0.007812959634730785
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,2.0,1.9998823404312134,0.126953125,anscombe,0.008139343773548175,0.007932050972792263,0.007812959634730785
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,4.0,3.9997646808624268,0.01806640625,soft_log,0.007132272299112777,0.007361844857041573,0.003906479817365392
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,4.0,3.9997646808624268,0.01806640625,soft_log_calibrated,0.0071865959469572275,0.007429707892292364,0.003906479817365392
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,4.0,3.9997646808624268,0.01806640625,soft_log_calibrated_carrier,0.007092549021570527,0.007481162083807512,0.003906479817365392
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,4.0,3.9997646808624268,0.01806640625,naive_log,0.02333531191380578,0.025643593123897617,0.003906479817365392
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,4.0,3.9997646808624268,0.01806640625,anscombe,0.006148335665431531,0.006317333216034385,0.003906479817365392
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,8.0,7.9995293617248535,0.0,soft_log,0.003032755739354226,0.0030261484140863227,0.001953239908682696
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,8.0,7.9995293617248535,0.0,soft_log_calibrated,0.003022546962939528,0.003015592652630767,0.001953239908682696
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,8.0,7.9995293617248535,0.0,soft_log_calibrated_carrier,0.0025838862458392987,0.002596952942559422,0.001953239908682696
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,8.0,7.9995293617248535,0.0,naive_log,0.003537581090768051,0.0035567802678793774,0.001953239908682696
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,8.0,7.9995293617248535,0.0,anscombe,0.0028356746044231975,0.0028070372582221165,0.001953239908682696
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,16.0,15.999058723449707,0.0,soft_log,0.0019678739864480745,0.0019213528674818254,0.000976619954341348
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,16.0,15.999058723449707,0.0,soft_log_calibrated,0.0019664840459623304,0.0019199563021267897,0.000976619954341348
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,16.0,15.999058723449707,0.0,soft_log_calibrated_carrier,0.0017795856023228032,0.0017839816900018994,0.000976619954341348
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,16.0,15.999058723449707,0.0,naive_log,0.002099484731495007,0.0020527048044715205,0.000976619954341348
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,16.0,15.999058723449707,0.0,anscombe,0.001929110867475457,0.001875068851774323,0.000976619954341348
letter_L,binary_letter,59.80235255589372,random_uniform,0.001,0.1,1,64,32.0,31.998117446899414,0.0,soft_log,0.0009084148948216757,0.0008664904526083375,0.000488309977170674
