sigma_a,object,rho,rel_mse,K_eff,D_H,pred_rel_mse,ratio_measured_over_pred
0.05,5,0.00298499,0.0012539359284500903,330.56256807395056,0.9950728707237485,0.001225500329072563,1.0232032572353913
0.05,5,0.003,0.0012602218942602268,330.56256807395056,0.9950728707237485,0.0012316535093727895,1.0231951475557324
0.05,5,0.00445509,0.0018686229917556506,330.56256807395056,0.9950728707237485,0.0018277130104342248,1.0223831537489063
0.05,5,0.0066492,0.0027826706830567137,330.56256807395056,0.9950728707237485,0.0027248645169652085,1.0212143267056397
0.05,5,0.0099239,0.004140276468927096,330.56256807395056,0.9950728707237485,0.0040602033646711935,1.0197214516279254
0.05,5,0.01,0.004171738062907658,330.56256807395056,0.9950728707237485,0.004091183036272973,1.019689910209461
0.05,5,0.0148114,0.00615349569151996,330.56256807395056,0.9950728707237485,0.00604508481604377,1.0179337228136924
0.05,5,0.0221059,0.009130816546337692,330.56256807395056,0.9950728707237485,0.008989496784740487,1.0157205419815147
0.05,5,0.03,0.012315579203502344,330.56256807395056,0.9950728707237485,0.012151830305582393,1.0134752456051601
0.05,5,0.032993,0.01351271593445092,330.56256807395056,0.9950728707237485,0.01334429820133542,1.0126209509540671
0.05,5,0.0492418,0.019911071994955332,330.56256807395056,0.9950728707237485,0.01975621064990645,1.0078386158050818
0.05,5,0.0734932,0.029144949720425112,330.56256807395056,0.9950728707237485,0.02913430210288962,1.0003654667099244
0.05,5,0.1,0.03881783357651737,330.56256807395056,0.9950728707237485,0.039127742311508486,0.9920795651197089
0.05,5,0.109688,0.0422475406919411,330.56256807395056,0.9950728707237485,0.042714658512689276,0.9890642267312191
0.05,5,0.163709,0.06038890986577074,330.56256807395056,0.9950728707237485,0.06209076864814689,0.9725907921671872
0.05,5,0.244335,0.08462432100447256,330.56256807395056,0.9950728707237485,0.08913070613490448,0.9494407109979445
0.05,5,0.3,0.09959911115345901,330.56256807395056,0.9950728707237485,0.10656707356717268,0.934614302706534
0.05,5,0.36467,0.11541640927965455,330.56256807395056,0.9950728707237485,0.1256421309909121,0.9186123187293187
0.05,5,0.544268,0.1519760685287613,330.56256807395056,0.9950728707237485,0.17258073992980982,0.880608511648353
0.05,5,0.812317,0.19167799961844428,330.56256807395056,0.9950728707237485,0.2286795269041906,0.8381948406721658
0.05,5,1.0,0.21209830875436234,330.56256807395056,0.9950728707237485,0.2599073062666236,0.81605366082623
0.05,5,1.21238,0.23005522259707054,330.56256807395056,0.9950728707237485,0.2888497952533266,0.7964527805716735
0.05,5,1.80947,0.26185496587761353,330.56256807395056,0.9950728707237485,0.3438424014217291,0.7615551915496411
0.05,5,2.70063,0.28312591293298334,330.56256807395056,0.9950728707237485,0.3835519980654027,0.7381682649576633
0.05,5,3.0,0.2868156422734645,330.56256807395056,0.9950728707237485,0.3906964897612226,0.7341136912920673
0.05,5,4.03068,0.29351179921014137,330.56256807395056,0.9950728707237485,0.4038640490259305,0.7267589178042836
0.05,5,6.01577,0.29666892394823685,330.56256807395056,0.9950728707237485,0.41016406903776054,0.7232933022246884
0.05,5,8.9785,0.2971431169553752,330.56256807395056,0.9950728707237485,0.41111545961555096,0.7227729096668964
0.05,5,10.0,0.2971596519711315,330.56256807395056,0.9950728707237485,0.41114863749220765,0.7227548017273034
0.05,5,13.4004,0.2971686392377287,330.56256807395056,0.9950728707237485,0.4111666817303715,0.7227449412659397
0.05,5,20.0,0.2971689486071417,330.56256807395056,0.9950728707237485,0.41116730361147175,0.722744600548171
0.1,5,0.001,0.0016813563694884942,330.56256807395056,0.9950728707237485,0.0016438471572698574,1.0228179439023595
0.1,5,0.002,0.003355389726231172,330.56256807395056,0.9950728707237485,0.003286051289032197,1.0211008383923905
0.1,5,0.00298499,0.0049967207754325815,330.56256807395056,0.9950728707237485,0.004902001316290252,1.0193226098955868
0.1,5,0.003,0.0050216739617373425,330.56256807395056,0.9950728707237485,0.004926614037491158,1.0192951839788515
0.1,5,0.00445509,0.007432480823284475,330.56256807395056,0.9950728707237485,0.007310852041736899,1.0166367450542304
0.1,5,0.0066492,0.011038045714460896,330.56256807395056,0.9950728707237485,0.010899458067860834,1.012715095166861
0.1,5,0.0099239,0.016357253106094708,330.56256807395056,0.9950728707237485,0.016240813458684774,1.0071695699052357
0.1,5,0.01,0.016480021339566258,330.56256807395056,0.9950728707237485,0.016364732145091893,1.007044979010484
0.1,5,0.0148114,0.02416694283722345,330.56256807395056,0.9950728707237485,0.02418033926417508,0.9994459785363112
0.1,5,0.0221059,0.035548331002891384,330.56256807395056,0.9950728707237485,0.03595798713896195,0.9886073674122129
0.1,5,0.03,0.04750610468673523,330.56256807395056,0.9950728707237485,0.04860732122232957,0.9773446364065738
0.1,5,0.032993,0.051944440771344205,330.56256807395056,0.9950728707237485,0.05337719280534168,0.9731579733085159
0.1,5,0.0492418,0.07516011035229615,330.56256807395056,0.9950728707237485,0.0790248425996258,0.9510947175572362
0.1,5,0.0734932,0.10723530778513139,330.56256807395056,0.9950728707237485,0.11653720841155848,0.9201808525086954
0.1,5,0.1,0.13915006876280833,330.56256807395056,0.9950728707237485,0.15651096924603394,0.8890755033537974
0.1,5,0.109688,0.15007598282312595,330.56256807395056,0.9950728707237485,0.1708586340507571,0.8783634708126179
0.1,5,0.163709,0.20472867221374752,330.56256807395056,0.9950728707237485,0.24836307459258755,0.8243120381303964
0.1,5,0.244335,0.2703566257068588,330.56256807395056,0.9950728707237485,0.3565228245396179,0.7583150561425442
0.1,5,0.3,0.30721901265618595,330.56256807395056,0.9950728707237485,0.42626829426869073,0.7207174842390127
0.1,5,0.36467,0.34345953773151205,330.56256807395056,0.9950728707237485,0.5025685239636484,0.6834083738924228
0.1,5,0.544268,0.41808918627015695,330.56256807395056,0.9950728707237485,0.6903229597192393,0.6056428811815816
0.1,5,0.812317,0.48726098812664836,330.56256807395056,0.9950728707237485,0.9147181076167624,0.532689780675901
0.1,5,1.0,0.518901661696631,330.56256807395056,0.9950728707237485,1.0396292250664945,0.4991218495838669
0.1,5,1.21238,0.5448308094761215,330.56256807395056,0.9950728707237485,1.1553991810133064,0.47155201287081994
0.1,5,1.80947,0.5869228881322162,330.56256807395056,0.9950728707237485,1.3753696056869165,0.42673830053055634
0.1,5,2.70063,0.6126649679763283,330.56256807395056,0.9950728707237485,1.5342079922616108,0.3993363162403977
0.1,5,3.0,0.6169510496351454,330.56256807395056,0.9950728707237485,1.5627859590448905,0.39477642223775805
0.1,5,4.03068,0.6246006809404656,330.56256807395056,0.9950728707237485,1.615456196103722,0.3866404316297305
0.1,5,6.01577,0.6281508876504247,330.56256807395056,0.9950728707237485,1.6406562761510421,0.3828656232151553
0.1,5,8.9785,0.628681033140419,330.56256807395056,0.9950728707237485,1.6444618384622038,0.3823019898888755
0.1,5,10.0,0.6286995063884413,330.56256807395056,0.9950728707237485,1.6445945499688306,0.3822823725156798
0.1,5,13.4004,0.6287095273672493,330.56256807395056,0.9950728707237485,1.644666726921486,0.38227168889351704
0.1,5,20.0,0.6287098679195424,330.56256807395056,0.9950728707237485,1.644669214445887,0.3822713177806784
0.15,5,0.001,0.003774993436115827,330.56256807395056,0.9950728707237485,0.0036986561038571783,1.0206392078947377
0.15,5,0.002,0.007517752391788463,330.56256807395056,0.9950728707237485,0.007393615400322441,1.0167897550446847
0.15,5,0.00298499,0.011172259303129086,330.56256807395056,0.9950728707237485,0.011029502961653065,1.0129431346065505
0.15,5,0.003,0.011227704989201273,330.56256807395056,0.9950728707237485,0.011084881584355102,1.0128845223793592
0.15,5,0.00445509,0.01656821254968503,330.56256807395056,0.9950728707237485,0.01644941709390802,1.0072218641608282
0.15,5,0.0066492,0.02449610580440114,330.56256807395056,0.9950728707237485,0.024523780652686872,0.9988715097122393
0.15,5,0.0099239,0.036064066609254083,330.56256807395056,0.9950728707237485,0.03654183028204073,0.9869255680654438
0.15,5,0.01,0.03632926941816065,330.56256807395056,0.9950728707237485,0.03682064732645675,0.9866548270067205
0.15,5,0.0148114,0.0527773887712019,330.56256807395056,0.9950728707237485,0.05440576334439392,0.9700698147936232
0.15,5,0.0221059,0.07657439088775057,330.56256807395056,0.9950728707237485,0.08090547106266438,0.9464674005598556
0.15,5,0.03,0.10088817657190101,330.56256807395056,0.9950728707237485,0.10936647275024151,0.9224781053540764
0.15,5,0.032993,0.10973931458514323,330.56256807395056,0.9950728707237485,0.12009868381201876,0.9137428579726131
0.15,5,0.0492418,0.1545795914790237,330.56256807395056,0.9950728707237485,0.177805895849158,0.8693726984743049
0.15,5,0.0734932,0.2127788895865189,330.56256807395056,0.9950728707237485,0.26220871892600656,0.8114867059266766
0.15,5,0.1,0.26676929341203925,330.56256807395056,0.9950728707237485,0.3521496808035763,0.7575451802293102
0.15,5,0.109688,0.2844246000303768,330.56256807395056,0.9950728707237485,0.3844319266142034,0.7398568649991734
0.15,5,0.163709,0.3669963957542313,330.56256807395056,0.9950728707237485,0.5588169178333219,0.656738162432826
0.15,5,0.244335,0.4549985794436459,330.56256807395056,0.9950728707237485,0.8021763552141402,0.5672051743811178
0.15,5,0.3,0.4998205381648108,330.56256807395056,0.9950728707237485,0.9591036621045539,0.5211329681173966
0.15,5,0.36467,0.5410356776772488,330.56256807395056,0.9950728707237485,1.1307791789182084,0.47846271647382627
0.15,5,0.544268,0.6180772847734504,330.56256807395056,0.9950728707237485,1.553226659368288,0.39793115901373227
0.15,5,0.812317,0.681412122863207,330.56256807395056,0.9950728707237485,2.0581157421377148,0.3310854238719542
0.15,5,1.0,0.7081555425504423,330.56256807395056,0.9950728707237485,2.339165756399612,0.3027385043633754
0.15,5,1.21238,0.7291350246928818,330.56256807395056,0.9950728707237485,2.5996481572799386,0.28047450292496107
0.15,5,1.80947,0.7615367679078312,330.56256807395056,0.9950728707237485,3.094581612795561,0.24608714947410273
0.15,5,2.70063,0.7804154218501687,330.56256807395056,0.9950728707237485,3.451967982588623,0.22607840680635075
0.15,5,3.0,0.7834933261871381,330.56256807395056,0.9950728707237485,3.516268407851003,0.22281954484412542
0.15,5,4.03068,0.7889414186473379,330.56256807395056,0.9950728707237485,3.6347764412333734,0.21705362940550746
0.15,5,6.01577,0.7914503423172043,330.56256807395056,0.9950728707237485,3.6914766213398438,0.21439939176153922
0.15,5,8.9785,0.7918239554094493,330.56256807395056,0.9950728707237485,3.700039136539958,0.214004210817595
0.15,5,10.0,0.7918369510713715,330.56256807395056,0.9950728707237485,3.700337737429868,0.21399045364474087
0.15,5,13.4004,0.7918440270183782,330.56256807395056,0.9950728707237485,3.700500135573343,0.2139829747353036
0.15,5,20.0,0.791844275541429,330.56256807395056,0.9950728707237485,3.700505732503245,0.21398271825018303
0.3,5,0.001,0.014929153879652008,330.56256807395056,0.9950728707237485,0.014794624415428713,1.0090931314270473
0.3,5,0.002,0.029402962059161576,330.56256807395056,0.9950728707237485,0.029574461601289764,0.9942010933473525
0.3,5,0.00298499,0.043231327462747174,330.56256807395056,0.9950728707237485,0.04411801184661226,0.97990198681328
0.3,5,0.003,0.0434388425936449,330.56256807395056,0.9950728707237485,0.04433952633742041,0.9796866629354276
0.3,5,0.00445509,0.06312024555918565,330.56256807395056,0.9950728707237485,0.06579766837563208,0.9593082417273313
0.3,5,0.0066492,0.09125230962702492,330.56256807395056,0.9950728707237485,0.09809512261074749,0.9302430864898796
0.3,5,0.0099239,0.13013176314278563,330.56256807395056,0.9950728707237485,0.1461673211281629,0.8902931389751821
0.3,5,0.01,0.13099452244108484,330.56256807395056,0.9950728707237485,0.147282589305827,0.8894094207501976
0.3,5,0.0148114,0.18218342955453132,330.56256807395056,0.9950728707237485,0.21762305337757568,0.8371513345070264
0.3,5,0.0221059,0.24896109842311653,330.56256807395056,0.9950728707237485,0.3236218842506575,0.7692962390339667
0.3,5,0.03,0.3096246661344725,330.56256807395056,0.9950728707237485,0.43746589100096606,0.7077687026662125
0.3,5,0.032993,0.33005633301961723,330.56256807395056,0.9950728707237485,0.480394735248075,0.6870523525807932
0.3,5,0.0492418,0.4221977368086268,330.56256807395056,0.9950728707237485,0.711223583396632,0.593621677718155
0.3,5,0.0734932,0.5193087249888148,330.56256807395056,0.9950728707237485,1.0488348757040262,0.49512915428201304
0.3,5,0.1,0.5926309547884442,330.56256807395056,0.9950728707237485,1.4085987232143051,0.42072376257456034
0.3,5,0.109688,0.6138380979581057,330.56256807395056,0.9950728707237485,1.5377277064568136,0.3991851713282147
0.3,5,0.163709,0.6988414421461021,330.56256807395056,0.9950728707237485,2.2352676713332875,0.3126432914986234
0.3,5,0.244335,0.7697439627023112,330.56256807395056,0.9950728707237485,3.208705420856561,0.23989237456918958
0.3,5,0.3,0.8000170872856964,330.56256807395056,0.9950728707237485,3.8364146484182156,0.20853248686649392
0.3,5,0.36467,0.8250503176864239,330.56256807395056,0.9950728707237485,4.523116715672834,0.18240747907910088
0.3,5,0.544268,0.8658616958078188,330.56256807395056,0.9950728707237485,6.212906637473152,0.13936499392818383
0.3,5,0.812317,0.89464955440477,330.56256807395056,0.9950728707237485,8.232462968550859,0.10867337731398907
0.3,5,1.0,0.9057445240164743,330.56256807395056,0.9950728707237485,9.356663025598449,0.09680208868679903
0.3,5,1.21238,0.9140654898585598,330.56256807395056,0.9950728707237485,10.398592629119754,0.08790280785679128
0.3,5,1.80947,0.9263281493788597,330.56256807395056,0.9950728707237485,12.378326451182245,0.0748346840772152
0.3,5,2.70063,0.9331815052476129,330.56256807395056,0.9950728707237485,13.807871930354493,0.06758329668427444
0.3,5,3.0,0.9342805446020064,330.56256807395056,0.9950728707237485,14.065073631404012,0.06642557082075823
0.3,5,4.03068,0.9362140215020848,330.56256807395056,0.9950728707237485,14.539105764933494,0.06439282007013912
0.3,5,6.01577,0.9370994192503452,330.56256807395056,0.9950728707237485,14.765906485359375,0.06346372436934325
0.3,5,8.9785,0.9372309961466019,330.56256807395056,0.9950728707237485,14.800156546159831,0.06332574883404077
0.3,5,10.0,0.9372355786796638,330.56256807395056,0.9950728707237485,14.801350949719472,0.0633209483285326
0.3,5,13.4004,0.9372380638126444,330.56256807395056,0.9950728707237485,14.802000542293372,0.06331833735140723
0.3,5,20.0,0.9372381512395153,330.56256807395056,0.9950728707237485,14.80202293001298,0.0633182474902904
0.5,5,0.001,0.04039023690153165,330.56256807395056,0.9950728707237485,0.04109617893174643,0.9828221978644968
0.5,5,0.002,0.07759615476020074,330.56256807395056,0.9950728707237485,0.08215128222580491,0.9445519614278968
0.5,5,0.00298499,0.11147793259864733,330.56256807395056,0.9950728707237485,0.12255003290725629,0.9096524085229081
0.5,5,0.003,0.11197459215515396,330.56256807395056,0.9950728707237485,0.12316535093727893,0.9091403653952662
0.5,5,0.00445509,0.15757774699302501,330.56256807395056,0.9950728707237485,0.18277130104342246,0.8621580417353816
0.5,5,0.0066492,0.2179866887114727,330.56256807395056,0.9950728707237485,0.2724864516965208,0.7999909256194995
0.5,5,0.0099239,0.2933839810791781,330.56256807395056,0.9950728707237485,0.4060203364671192,0.7225844489268267
0.5,5,0.01,0.2949610656128161,330.56256807395056,0.9950728707237485,0.4091183036272973,0.7209676589818936
0.5,5,0.0148114,0.3819803648038015,330.56256807395056,0.9950728707237485,0.6045084816043769,0.6318858650089051
0.5,5,0.0221059,0.4789760405998389,330.56256807395056,0.9950728707237485,0.8989496784740487,0.5328174113292885
0.5,5,0.03,0.5542104085707027,330.56256807395056,0.9950728707237485,1.215183030558239,0.4560715502389017
0.5,5,0.032993,0.5772494826039003,330.56256807395056,0.9950728707237485,1.3344298201335418,0.43258137212950815
0.5,5,0.0492418,0.6693056890164104,330.56256807395056,0.9950728707237485,1.9756210649906447,0.3387824218302612
0.5,5,0.0734932,0.7494409857783801,330.56256807395056,0.9950728707237485,2.9134302102889618,0.2572366357469907
0.5,5,0.1,0.801081052499443,330.56256807395056,0.9950728707237485,3.912774231150848,0.2047348007257307
0.5,5,0.109688,0.8148240388292644,330.56256807395056,0.9950728707237485,4.2714658512689265,0.19075981576376272
0.5,5,0.163709,0.8652702271549538,330.56256807395056,0.9950728707237485,6.209076864814688,0.1393556958616872
0.5,5,0.244335,0.902347910967754,330.56256807395056,0.9950728707237485,8.913070613490447,0.10123872569818962
0.5,5,0.3,0.9169457892510933,330.56256807395056,0.9950728707237485,10.656707356717266,0.08604400576629448
0.5,5,0.36467,0.9284934397376332,330.56256807395056,0.9950728707237485,12.564213099091207,0.07389984811741158
0.5,5,0.544268,0.9463472756958711,330.56256807395056,0.9950728707237485,17.25807399298098,0.054835045676635726
0.5,5,0.812317,0.9582653582890025,330.56256807395056,0.9950728707237485,22.867952690419056,0.04190429161988275
0.5,5,1.0,0.9627309396770783,330.56256807395056,0.9950728707237485,25.99073062666236,0.03704131882654616
0.5,5,1.21238,0.9660454658036428,330.56256807395056,0.9950728707237485,28.884979525332653,0.03344456121065979
0.5,5,1.80947,0.9709039673180386,330.56256807395056,0.9950728707237485,34.38424014217291,0.028236888856741287
0.5,5,2.70063,0.9736274046921002,330.56256807395056,0.9950728707237485,38.35519980654026,0.025384495703398183
0.5,5,3.0,0.9740661808047759,330.56256807395056,0.9950728707237485,39.06964897612225,0.02493153141457925
0.5,5,4.03068,0.974840062668066,330.56256807395056,0.9950728707237485,40.38640490259304,0.024137827197524966
0.5,5,6.01577,0.975195374592683,330.56256807395056,0.9950728707237485,41.016406903776044,0.023775738739877404
0.5,5,8.9785,0.9752482286515534,330.56256807395056,0.9950728707237485,41.11154596155509,0.02372200329230002
0.5,5,10.0,0.975250073902431,330.56256807395056,0.9950728707237485,41.11486374922076,0.02372013391193385
0.5,5,13.4004,0.9752510720352718,330.56256807395056,0.9950728707237485,41.11666817303715,0.023719117218617605
0.5,5,20.0,0.9752511032810807,330.56256807395056,0.9950728707237485,41.11673036114717,0.02371908210392707
0.05,6,0.001,0.00044308536943636677,348.0315115190247,0.9954140434096559,0.00043282786764108636,1.0236988016764814
0.05,6,0.002,0.0008853967224406938,348.0315115190247,0.9954140434096559,0.0008652231237563664,1.0233160651055462
0.05,6,0.00298499,0.0013201587760471784,348.0315115190247,0.9954140434096559,0.001290705627661588,1.0228194157942518
0.05,6,0.003,0.0013267761547694852,348.0315115190247,0.9954140434096559,0.0012971862007410983,1.022810876350274
0.05,6,0.00445509,0.001967333212556703,348.0315115190247,0.9954140434096559,0.0019249602895684541,1.0220123621343629
0.05,6,0.0066492,0.0029296610346829927,348.0315115190247,0.9954140434096559,0.0028698466114031734,1.0208423763981496
0.05,6,0.0099239,0.004358889212041686,348.0315115190247,0.9954140434096559,0.004276234944953105,1.0193287478710988
0.05,6,0.01,0.004392010595881646,348.0315115190247,0.9954140434096559,0.004308862954534943,1.019296886956962
0.05,6,0.0148114,0.006478089119525865,348.0315115190247,0.9954140434096559,0.0063667261498526456,1.0174914024966815
0.05,6,0.0221059,0.009611682214054942,348.0315115190247,0.9954140434096559,0.009467801692628747,1.0151968245742002
0.05,6,0.03,0.012963187492814165,348.0315115190247,0.9954140434096559,0.012798393757816069,1.0128761263418276
0.05,6,0.032993,0.01422293176416579,348.0315115190247,0.9954140434096559,0.01405430939271352,1.0119979122944094
0.05,6,0.0492418,0.020955662554238717,348.0315115190247,0.9954140434096559,0.02080738100364248,1.0071263918592293
0.05,6,0.0734932,0.03067128451363227,348.0315115190247,0.9954140434096559,0.030684453353554273,0.9995708302256433
0.05,6,0.1,0.04084711590571366,348.0315115190247,0.9954140434096559,0.04120961537185042,0.9912035222152455
0.05,6,0.109688,0.044454593234435,348.0315115190247,0.9954140434096559,0.04498738092358895,0.9881569525005492
0.05,6,0.163709,0.06352889075453695,348.0315115190247,0.9954140434096559,0.06539443737289415,0.9714723959207812
0.05,6,0.244335,0.08897823550740762,348.0315115190247,0.9954140434096559,0.09387309107687782,0.9478566699645425
0.05,6,0.3,0.10467363708738534,348.0315115190247,0.9954140434096559,0.11223719677061952,0.9326109355823281
0.05,6,0.36467,0.12121944984555806,348.0315115190247,0.9954140434096559,0.1323271823713746,0.9160585729495635
0.05,6,0.544268,0.15930279074156944,348.0315115190247,0.9954140434096559,0.18176325780506353,0.8764301029002112
0.05,6,0.812317,0.20036428648467833,348.0315115190247,0.9954140434096559,0.24084689763371883,0.8319155797862646
0.05,6,1.0,0.22136399175598237,348.0315115190247,0.9954140434096559,0.2737362160665988,0.8086763050093653
0.05,6,1.21238,0.2397738630808332,348.0315115190247,0.9954140434096559,0.3042186504874378,0.7881629304996679
0.05,6,1.80947,0.2722924411605265,348.0315115190247,0.9954140434096559,0.36213725285537873,0.7519039784323647
0.05,6,2.70063,0.29403317740518825,348.0315115190247,0.9954140434096559,0.4039596813315496,0.7278775357876885
0.05,6,3.0,0.29780746984448164,348.0315115190247,0.9954140434096559,0.41148431059505614,0.7237395501515379
0.05,6,4.03068,0.3046614510626467,348.0315115190247,0.9954140434096559,0.42535247728774706,0.7162564398479946
0.05,6,6.01577,0.30789533770072014,348.0315115190247,0.9954140434096559,0.4319877029916875,0.7127409775056602
0.05,6,8.9785,0.3083812382433363,348.0315115190247,0.9954140434096559,0.4329897142875862,0.7122137733704073
0.05,6,10.0,0.30839814127319765,348.0315115190247,0.9954140434096559,0.4330246574623033,0.7121953356664108
0.05,6,13.4004,0.3084073550207488,348.0315115190247,0.9954140434096559,0.43304366178175757,0.7121853573651376
0.05,6,20.0,0.3084076723404143,348.0315115190247,0.9954140434096559,0.43304431675133753,0.7121850129660239
0.1,6,0.001,0.0017702204213988482,348.0315115190247,0.9954140434096559,0.0017313114705643454,1.022473686275422
0.1,6,0.002,0.0035328396200488645,348.0315115190247,0.9954140434096559,0.0034608924950254656,1.0207886044212042
0.1,6,0.00298499,0.005260940441206441,348.0315115190247,0.9954140434096559,0.005162822510646352,1.01900470728129
0.1,6,0.003,0.005287212199331743,348.0315115190247,0.9954140434096559,0.005188744802964393,1.018977112983297
0.1,6,0.00445509,0.007825177902053674,348.0315115190247,0.9954140434096559,0.007699841158273817,1.01627783498432
0.1,6,0.0066492,0.01162008957726619,348.0315115190247,0.9954140434096559,0.011479386445612694,1.0122570254359955
0.1,6,0.0099239,0.01721658038097163,348.0315115190247,0.9954140434096559,0.01710493977981242,1.0065268046889573
0.1,6,0.01,0.01734571278856028,348.0315115190247,0.9954140434096559,0.017235451818139774,1.006397335653508
0.1,6,0.0148114,0.025428725242632677,348.0315115190247,0.9954140434096559,0.025466904599410582,0.9985008246043853
0.1,6,0.0221059,0.03738722473277098,348.0315115190247,0.9954140434096559,0.03787120677051499,0.9872203164616128
0.1,6,0.03,0.049940884133810065,348.0315115190247,0.9954140434096559,0.051193575031264274,0.9755303102647318
0.1,6,0.032993,0.05459801176210609,348.0315115190247,0.9954140434096559,0.05621723757085408,0.9711969872815757
0.1,6,0.0492418,0.07893934906429442,348.0315115190247,0.9954140434096559,0.08322952401456991,0.9484536887472231
0.1,6,0.0734932,0.11251931450571714,348.0315115190247,0.9954140434096559,0.12273781341421709,0.9167453075441842
0.1,6,0.1,0.14586943782825038,348.0315115190247,0.9954140434096559,0.16483846148740167,0.8849235579610099
0.1,6,0.109688,0.15727154637275773,348.0315115190247,0.9954140434096559,0.1799495236943558,0.8739758969292044
0.1,6,0.163709,0.21417500168600928,348.0315115190247,0.9954140434096559,0.2615777494915766,0.8187814219760546
0.1,6,0.244335,0.2821443964695691,348.0315115190247,0.9954140434096559,0.37549236430751126,0.7513984924564422
0.1,6,0.3,0.3200955795706253,348.0315115190247,0.9954140434096559,0.4489487870824781,0.7129890730984852
0.1,6,0.36467,0.3572117873124657,348.0315115190247,0.9954140434096559,0.5293087294854985,0.674864719612096
0.1,6,0.544268,0.4329231291651082,348.0315115190247,0.9954140434096559,0.7270530312202541,0.5954491771233096
0.1,6,0.812317,0.5021094128635091,348.0315115190247,0.9954140434096559,0.9633875905348753,0.5211914890711189
0.1,6,1.0,0.5334438713044897,348.0315115190247,0.9954140434096559,1.0949448642663953,0.48718788380444433
0.1,6,1.21238,0.5590070377812496,348.0315115190247,0.9954140434096559,1.2168746019497512,0.4593793287209497
0.1,6,1.80947,0.60040146206933,348.0315115190247,0.9954140434096559,1.448549011421515,0.41448474116877393
0.1,6,2.70063,0.6257655340881383,348.0315115190247,0.9954140434096559,1.6158387253261983,0.38726979634790687
0.1,6,3.0,0.6300012945128581,348.0315115190247,0.9954140434096559,1.6459372423802245,0.38276143117206585
0.1,6,4.03068,0.6375745344641317,348.0315115190247,0.9954140434096559,1.7014099091509882,0.37473305582326394
0.1,6,6.01577,0.6410961186735396,348.0315115190247,0.9954140434096559,1.72795081196675,0.3710152593660032
0.1,6,8.9785,0.6416223900358045,348.0315115190247,0.9954140434096559,1.7319588571503448,0.370460526465097
0.1,6,10.0,0.6416407456405736,348.0315115190247,0.9954140434096559,1.7320986298492131,0.3704412292598091
0.1,6,13.4004,0.6416506730356186,348.0315115190247,0.9954140434096559,1.7321746471270303,0.37043070345121076
0.1,6,20.0,0.6416510293589507,348.0315115190247,0.9954140434096559,1.7321772670053501,0.370430348891635
0.15,6,0.001,0.003974714249270077,348.0315115190247,0.9954140434096559,0.0038954508087697764,1.0203476938591691
0.15,6,0.002,0.007915348021317537,348.0315115190247,0.9954140434096559,0.007787008113807296,1.016481285961765
0.15,6,0.00298499,0.011762278652807545,348.0315115190247,0.9954140434096559,0.011616350648954289,1.012562293293582
0.15,6,0.003,0.011820643232542519,348.0315115190247,0.9954140434096559,0.011674675806669881,1.0125029104267926
0.15,6,0.00445509,0.017440484448381772,348.0315115190247,0.9954140434096559,0.017324642606116082,1.0066865357571528
0.15,6,0.0066492,0.025778380217601427,348.0315115190247,0.9954140434096559,0.025828619502628554,0.9980548985584764
0.15,6,0.0099239,0.037933834480636495,348.0315115190247,0.9954140434096559,0.03848611450457794,0.9856498887702538
0.15,6,0.01,0.03821235206691025,348.0315115190247,0.9954140434096559,0.03877976659081448,0.9853682841907917
0.15,6,0.0148114,0.05547283194925745,348.0315115190247,0.9954140434096559,0.05730053534867379,0.9681032055233906
0.15,6,0.0221059,0.08039994322771807,348.0315115190247,0.9954140434096559,0.08521021523365871,0.9435481767913603
0.15,6,0.03,0.10581785097569818,348.0315115190247,0.9954140434096559,0.11518554382034459,0.9186730163009237
0.15,6,0.032993,0.1150592525602833,348.0315115190247,0.9954140434096559,0.12648878453442167,0.9096399572799435
0.15,6,0.0492418,0.16178745562561536,348.0315115190247,0.9954140434096559,0.18726642903278226,0.8639426535831116
0.15,6,0.0734932,0.22221826030462802,348.0315115190247,0.9954140434096559,0.2761600801819884,0.8046719140513975
0.15,6,0.1,0.278048441591261,348.0315115190247,0.9954140434096559,0.37088653834665364,0.7496859897659042
0.15,6,0.109688,0.2962547510945163,348.0315115190247,0.9954140434096559,0.40488642831230043,0.731698398312345
0.15,6,0.163709,0.38104047066721025,348.0315115190247,0.9954140434096559,0.5885499363560471,0.6474224991449108
0.15,6,0.244335,0.4706100405091642,348.0315115190247,0.9954140434096559,0.8448578196919001,0.5570286852298825
0.15,6,0.3,0.5158253965561973,348.0315115190247,0.9954140434096559,1.0101347709355755,0.5106500750176589
0.15,6,0.36467,0.5571043229004694,348.0315115190247,0.9954140434096559,1.1909446413423712,0.467783559001139
0.15,6,0.544268,0.6333428533056317,348.0315115190247,0.9954140434096559,1.6358693202455714,0.38715980883519246
0.15,6,0.812317,0.6949697833020773,348.0315115190247,0.9954140434096559,2.167622078703469,0.32061390688443403
0.15,6,1.0,0.7207157389567794,348.0315115190247,0.9954140434096559,2.4636259445993884,0.2925426810578484
0.15,6,1.21238,0.7408361315669669,348.0315115190247,0.9954140434096559,2.7379678543869397,0.27057882742485595
0.15,6,1.80947,0.7719112124908072,348.0315115190247,0.9954140434096559,3.2592352756984075,0.23683813753684832
0.15,6,2.70063,0.7901384698155789,348.0315115190247,0.9954140434096559,3.6356371319839456,0.21733149957801345
