config_id,config_index,global_config_index,init_seed,object,method,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,cnr,psnr,ssim,ks_d,ks_p,best_trace_cnr,final_loss,best_trace_cnr_from_trace,best_trace_step,best_trace_cnr_audited,sweep,sweep_dir,final_hits_apl_min,trace_hits_apl_min,object_index,final_proxy_mean,final_proxy_std,final_proxy_min,final_proxy_max,final_proxy_range,final_proxy_tv_l1,final_proxy_roughness_l2,final_proxy_otsu_score,final_proxy_otsu_threshold,final_proxy_otsu_fg_fraction,final_proxy_hist_entropy,final_proxy_data_loss,final_proxy_aug_loss,final_proxy_denoiser_mse,final_proxy_net_delta_mse,final_proxy_dual_abs_mean
cfg0017,17,17,20240710,stripe_target,scgi_ured,64,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.07,2.7146544456481934,1.6387174129486084,0.0147993359714746,0.0046856999397277,0.9740428844495652,8.58199405670166,0.0581911690533161,8.58199405670166,37,8.58199405670166,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.9464014768600464,0.0521450787782669,0.6388857364654541,1.0,0.3611142635345459,0.0335467234253883,0.0015780956018716,0.0015527135692536,0.9354838728904724,0.57696533203125,1.5286277532577517,0.0002275995357194,0.0579635687172412,0.0053699593991041,0.0030752178281545,0.4518377780914306
cfg0018,18,18,20240710,stripe_target,scgi_ured,64,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.08,2.6634082794189453,1.6160430908203125,0.0111163677647709,0.0046856999397277,0.9740428844495652,7.368578910827637,0.0589571967720985,7.368578910827637,37,7.368578910827637,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.9483588933944702,0.0509887486696243,0.6511483788490295,1.0,0.3488516211509704,0.0270695276558399,0.0011649427469819,0.0014557699905708,0.9354838728904724,0.58563232421875,1.484552025794983,0.0002275570586789,0.0587296411395072,0.0062847854569554,0.0033285897225141,0.4542348086833954
cfg0019,19,19,20240710,stripe_target,scgi_ured,64,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.09,2.571319341659546,1.5868909358978271,0.0081026162952184,0.0046856999397277,0.9740428844495652,6.743303298950195,0.059941329061985,6.743303298950195,60,6.743303298950195,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.9508638978004456,0.0498466901481151,0.6593778133392334,1.0,0.3406221866607666,0.0226873010396957,0.0009385251905769,0.0013600207166746,0.9354838728904724,0.60858154296875,1.4419995546340942,0.0002275279402965,0.0597137995064258,0.0070027494803071,0.0035511958412826,0.4576221108436584
cfg0020,20,20,20240710,stripe_target,scgi_ured,96,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.05,5.426007270812988,5.26488733291626,0.1793112009763717,0.0046856999397277,0.9740428844495652,6.374017238616943,0.0275021195411682,6.374017238616943,95,6.374017238616943,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.6677155494689941,0.1217533499002456,0.1957226395606994,1.0,0.8042773604393005,0.1145213544368743,0.0199552848935127,0.0137306619435548,0.7419354915618896,0.21929931640625,2.1872200965881348,0.0002270010008942,0.0272751189768314,0.0022760070860385,0.000126897037262,0.2973552048206329
cfg0021,21,21,20240710,stripe_target,scgi_ured,96,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.06,7.2246012687683105,5.327674865722656,0.1750966310501098,0.0046856999397277,0.9740428844495652,8.931845664978027,0.0270130820572376,8.931845664978027,40,8.931845664978027,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.6620677709579468,0.1147792115807533,0.3487926423549652,1.0,0.6512073278427124,0.0994057059288024,0.0148808918893337,0.0127423396334052,0.7419354915618896,0.21270751953125,2.0497817993164062,0.000226571370149,0.0267865099012851,0.0040956446900963,0.0001719371939543,0.2940864861011505
cfg0022,22,22,20240710,stripe_target,scgi_ured,96,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.07,7.307043075561523,5.416690826416016,0.1657755821943283,0.0046856999397277,0.9740428844495652,8.58199405670166,0.0259732212871313,8.58199405670166,37,8.58199405670166,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.6522404551506042,0.1093972027301788,0.4565696716308594,0.9796746969223022,0.5231050252914429,0.0880251228809356,0.0125331310555338,0.0116320364177227,0.7096774578094482,0.21484375,1.970714211463928,0.0002262865164084,0.0257469341158866,0.0053661866113543,0.0002148318453691,0.2872123420238495
cfg0023,23,23,20240710,stripe_target,scgi_ured,96,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.08,6.911548137664795,5.461371421813965,0.150626003742218,0.0046856999397277,0.9740428844495652,7.701383113861084,0.0252128317952156,7.701383113861084,87,7.701383113861084,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.6442713141441345,0.1032112091779708,0.4793969094753265,0.9603374004364014,0.4809404909610748,0.0759607478976249,0.0099406447261571,0.010228463448584,0.7096774578094482,0.21417236328125,1.9265260696411133,0.0002261697372887,0.0249866619706153,0.0062306183390319,0.0002587292110547,0.2817301750183105
cfg0024,24,24,20240710,stripe_target,scgi_ured,96,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.09,6.236036777496338,5.464132308959961,0.1323250234127044,0.0046856999397277,0.9740428844495652,7.127636909484863,0.0247109774500131,7.127636909484863,87,7.127636909484863,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.6386675834655762,0.0971203222870826,0.5008419156074524,0.9394203424453736,0.4385784268379211,0.0652710497379303,0.0075199352577328,0.0088416673243045,0.6774193644523621,0.23333740234375,1.9213175773620603,0.0002261054469272,0.0244848728179931,0.0068959528580307,0.000304340996081,0.2778674960136413
cfg0025,25,25,20240710,stripe_target,scgi_ured,120,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.05,5.244071006774902,3.2490243911743164,0.127145230770111,0.0046856999397277,0.9740428844495652,6.374017238616943,0.0504005253314971,6.374017238616943,95,6.374017238616943,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.8197427988052368,0.1070754155516624,0.1818485558032989,1.0,0.8181514739990234,0.118367925286293,0.0165000092238187,0.0086226854473352,0.8709677457809448,0.2584228515625,2.16863226890564,0.0002268993557663,0.0501736253499984,0.0023923916742205,0.0001888548576971,0.4170052707195282
cfg0026,26,26,20240710,stripe_target,scgi_ured,120,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.06,7.652924060821533,3.286505699157715,0.1304442286491394,0.0046856999397277,0.9740428844495652,8.931845664978027,0.0506551079452037,8.931845664978027,40,8.931845664978027,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.8188111186027527,0.1019290015101432,0.5029904246330261,1.0,0.4970095753669739,0.0914807915687561,0.0114950947463512,0.0083364434540271,0.8709677457809448,0.23394775390625,1.954168915748596,0.0002263498172396,0.0504287593066692,0.004100339487195,0.0003069420927204,0.4165131449699402
cfg0027,27,27,20240710,stripe_target,scgi_ured,120,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.07,8.554383277893066,3.3557376861572266,0.1319260150194168,0.0046856999397277,0.9740428844495652,8.58199405670166,0.0500369854271411,8.58199405670166,37,8.58199405670166,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.8141465187072754,0.1018741875886917,0.5908706784248352,1.0,0.4091293215751648,0.0789683237671852,0.0099937776103615,0.0086260177195072,0.8709677457809448,0.224365234375,1.849883198738098,0.0002261734189232,0.0498108118772506,0.0052683679386973,0.0004152868350502,0.4127954840660095
cfg0028,28,28,20240710,stripe_target,scgi_ured,120,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.08,8.05849838256836,3.386369228363037,0.1278566718101501,0.0046856999397277,0.9740428844495652,8.05849838256836,0.0496222712099552,8.05849838256836,120,8.05849838256836,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.8115222454071045,0.1018098816275596,0.6215958595275879,1.0,0.3784041404724121,0.071155197918415,0.0089315399527549,0.008707488887012,0.8709677457809448,0.22161865234375,1.828599214553833,0.000225933996262,0.0493963360786438,0.0060576433315873,0.0005184897454455,0.4104194045066833
cfg0029,29,29,20240710,stripe_target,scgi_ured,120,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.09,6.958059310913086,3.3942947387695312,0.1187412589788436,0.0046856999397277,0.9740428844495652,7.127636909484863,0.0491894111037254,7.127636909484863,87,7.127636909484863,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.80975341796875,0.1012330427765846,0.6233528256416321,1.0,0.3766471743583679,0.0648708790540695,0.0076725552789866,0.0085868211463093,0.8709677457809448,0.22479248046875,1.8695368766784668,0.00022570019064,0.0489637106657028,0.0066509558819234,0.0006166521925479,0.4081215262413025
cfg0030,30,30,20240710,stripe_target,scgi_ured,145,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.05,3.819810152053833,3.2899715900421143,0.1288541108369827,0.0046856999397277,0.9740428844495652,6.374017238616943,0.0408326797187328,6.374017238616943,95,6.374017238616943,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.8139135837554932,0.1174426078796386,0.136596530675888,1.0,0.8634034395217896,0.1579639911651611,0.0261904466897249,0.0098692355677485,0.8387097120285034,0.338134765625,2.375022649765014,0.0002268128009745,0.0406058654189109,0.0022736839018762,0.0002426297869533,0.3773117065429687
cfg0031,31,31,20240710,stripe_target,scgi_ured,145,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.06,6.876935005187988,3.345510482788086,0.1352530717849731,0.0046856999397277,0.9740428844495652,8.931845664978027,0.0411022156476974,8.931845664978027,40,8.931845664978027,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.8140194416046143,0.1038770750164985,0.4450948238372803,1.0,0.5549051761627197,0.0988805070519447,0.0133499167859554,0.0087314089760184,0.8709677457809448,0.2333984375,1.9857449531555176,0.0002259575994685,0.0408762581646442,0.0040630782023072,0.0004280646680854,0.3763854205608368
cfg0032,32,32,20240710,stripe_target,scgi_ured,145,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.07,8.693774223327637,3.3929171562194824,0.1368359178304672,0.0046856999397277,0.9740428844495652,8.693774223327637,0.0410275384783744,8.693774223327637,145,8.693774223327637,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.8113558888435364,0.101847767829895,0.5388310551643372,1.0,0.4611689448356628,0.0809833034873008,0.0107002314180135,0.0087989652529358,0.8709677457809448,0.22003173828125,1.8151609897613523,0.0002255081490147,0.0408020317554473,0.005153096280992,0.0005771427531726,0.3746090233325958
cfg0033,33,33,20240710,stripe_target,scgi_ured,145,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.08,8.185490608215332,3.3995485305786133,0.1308504045009613,0.0046856999397277,0.9740428844495652,8.185490608215332,0.0410202518105506,8.185490608215332,145,8.185490608215332,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.8103560209274292,0.1008588597178459,0.6188310384750366,1.0,0.3811689615249634,0.0727531388401985,0.0093068853020668,0.0086932564154267,0.8709677457809448,0.2188720703125,1.8006696701049805,0.0002251710538985,0.0407950803637504,0.0058267498388886,0.0007470888667739,0.3740298748016357
cfg0034,34,34,20240710,stripe_target,scgi_ured,145,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.09,6.993842601776123,3.386849880218506,0.1199077665805816,0.0046856999397277,0.9740428844495652,7.127636909484863,0.0410134419798851,7.127636909484863,87,7.127636909484863,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.809890866279602,0.0993832275271415,0.6295231580734253,1.0,0.3704768419265747,0.0664897710084915,0.0078140739351511,0.0084105199202895,0.8709677457809448,0.2220458984375,1.8527820110321045,0.0002249261451652,0.0407885164022445,0.0063236351124942,0.000922203878872,0.3736896812915802
cfg0035,35,35,20240710,stripe_target,scgi_ured,160,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.05,3.715776920318604,9.361671447753906,0.1735972613096237,0.0046856999397277,0.9740428844495652,6.374017238616943,0.017484325915575,6.374017238616943,95,6.374017238616943,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.3069810569286346,0.1011493802070617,0.0,0.8437467217445374,0.8437467217445374,0.1399592757225036,0.0220711939036846,0.0083971228450536,0.3548386991024017,0.2275390625,2.322089195251465,0.0002266168012283,0.0172577090561389,0.001587375649251,0.0001764936605468,0.2389133870601654
cfg0036,36,36,20240710,stripe_target,scgi_ured,160,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.06,5.358055591583252,9.305862426757812,0.1587443649768829,0.0046856999397277,0.9740428844495652,8.931845664978027,0.017607694491744,8.931845664978027,40,8.931845664978027,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.3034231662750244,0.0871678739786148,0.0308601558208465,0.7585694193840027,0.7277092933654785,0.099230371415615,0.0132890557870268,0.0069928597658872,0.3548386991024017,0.212890625,1.9478025436401367,0.0002256063162349,0.017382089048624,0.003970528487116,0.0003334552748128,0.238620638847351
cfg0037,37,37,20240710,stripe_target,scgi_ured,160,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.07,6.078265190124512,9.140776634216309,0.1397491693496704,0.0046856999397277,0.9740428844495652,8.693774223327637,0.0171685367822647,8.693774223327637,145,8.693774223327637,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.3064998388290405,0.0786204040050506,0.1387209743261337,0.6024854183197021,0.4637644290924072,0.0795985758304596,0.0095244590193033,0.0058837248943746,0.3225806355476379,0.228515625,1.740808367729187,0.0002250177494715,0.0169435199350118,0.0050751566886901,0.0004659754631575,0.2339512407779693
cfg0038,38,38,20240710,stripe_target,scgi_ured,160,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.08,5.910443305969238,8.964273452758789,0.1178539395332336,0.0046856999397277,0.9740428844495652,8.185490608215332,0.0170425549149513,8.185490608215332,145,8.185490608215332,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.3064410090446472,0.0708437487483024,0.185305505990982,0.5500187277793884,0.3647132217884063,0.0665828362107276,0.006854360923171,0.0047582718543708,0.3225806355476379,0.23602294921875,1.6547859907150269,0.000224585775868,0.0168179683387279,0.0056492136791348,0.0006531634135171,0.2321542501449585
cfg0039,39,39,20240710,stripe_target,scgi_ured,160,0.001,0.5,0.5,0.1,24,3,0.3,nlm,3,0.09,5.478274345397949,8.798340797424316,0.0987356156110763,0.0046856999397277,0.9740428844495652,7.127636909484863,0.0168084688484668,7.127636909484863,87,7.127636909484863,nlm_earlystop_stripe,E:\GAN_FCC_WORK\github_sync\GI_a1_scgi_20260709_014434\scgi_repro\results\stage4_ured_sweep_nlm_earlystop_r1_stripe,False,False,1.0,0.3078956604003906,0.0645749121904373,0.2178602516651153,0.5192415714263916,0.3013813197612762,0.0574847124516963,0.0049180975183844,0.0038727591745555,0.3225806355476379,0.25103759765625,1.649585247039795,0.0002242255141027,0.0165842436254024,0.0060529639013111,0.0008938336395658,0.2299030721187591
