image_size,num_pixels,basis,rho,sigma_a,window_frac,window_frames,seed,object,gain_rel_mse,gain_corr,gain_scale
32,1024,random_binary,0.3,0.5,0.02,41,0,3,0.17739595472812653,0.3189123868942261,0.9977590441703796
32,1024,random_binary,0.3,0.5,0.05,102,0,3,0.19327391684055328,0.1591137945652008,0.996130645275116
32,1024,random_binary,0.3,0.5,0.1,205,0,3,0.19546154141426086,0.10989252477884293,0.9979679584503174
32,1024,random_binary,0.3,0.5,0.2,410,0,3,0.2014392763376236,0.004649213049560785,0.9947027564048767
32,1024,random_binary,0.3,0.5,0.005,10,0,4,0.11095081269741058,0.728112518787384,1.0086722373962402
32,1024,random_binary,0.3,0.5,0.01,20,0,4,0.15687140822410583,0.577339768409729,1.0033093690872192
32,1024,random_binary,0.3,0.5,0.02,41,0,4,0.1920114904642105,0.4284105598926544,0.9990236759185791
32,1024,random_binary,0.3,0.5,0.05,102,0,4,0.21518658101558685,0.2914351224899292,1.0002150535583496
32,1024,random_binary,0.3,0.5,0.1,205,0,4,0.22609755396842957,0.1968892216682434,0.9990049004554749
32,1024,random_binary,0.3,0.5,0.2,410,0,4,0.2331402599811554,0.1074628084897995,0.9972952008247375
32,1024,random_binary,0.3,0.5,0.005,10,1,0,0.099026158452034,0.721542239189148,1.0125035047531128
32,1024,random_binary,0.3,0.5,0.01,20,1,0,0.14322154223918915,0.5477147102355957,1.0063813924789429
32,1024,random_binary,0.3,0.5,0.02,41,1,0,0.173973947763443,0.3831138014793396,1.001772165298462
32,1024,random_binary,0.3,0.5,0.05,102,1,0,0.1847667247056961,0.311527281999588,1.0038260221481323
32,1024,random_binary,0.3,0.5,0.1,205,1,0,0.19729337096214294,0.17928826808929443,1.0005367994308472
32,1024,random_binary,0.3,0.5,0.2,410,1,0,0.20236335694789886,0.09127989411354065,0.998871386051178
32,1024,random_binary,0.3,0.5,0.005,10,1,1,0.10465147346258163,0.7138745188713074,1.0126590728759766
32,1024,random_binary,0.3,0.5,0.01,20,1,1,0.14933264255523682,0.5419396162033081,1.0061976909637451
32,1024,random_binary,0.3,0.5,0.02,41,1,1,0.18253113329410553,0.3658149540424347,1.0006128549575806
32,1024,random_binary,0.3,0.5,0.05,102,1,1,0.20373857021331787,0.184688001871109,0.9982110261917114
32,1024,random_binary,0.3,0.5,0.1,205,1,1,0.2056853324174881,0.1545894891023636,0.9999726414680481
32,1024,random_binary,0.3,0.5,0.2,410,1,1,0.2130579650402069,0.02936938963830471,0.9959537982940674
32,1024,random_binary,0.3,0.5,0.005,10,1,2,0.10485897958278656,0.7289273738861084,1.012271523475647
32,1024,random_binary,0.3,0.5,0.01,20,1,2,0.15068773925304413,0.5675562620162964,1.0072126388549805
32,1024,random_binary,0.3,0.5,0.02,41,1,2,0.1864229291677475,0.3982642590999603,1.0023024082183838
32,1024,random_binary,0.3,0.5,0.05,102,1,2,0.2174607664346695,0.15877985954284668,0.9941284656524658
32,1024,random_binary,0.3,0.5,0.1,205,1,2,0.2155965119600296,0.16574184596538544,0.998148500919342
32,1024,random_binary,0.3,0.5,0.2,410,1,2,0.21851319074630737,0.12329300493001938,0.9978787899017334
32,1024,random_binary,0.3,0.5,0.005,10,1,3,0.10899268090724945,0.6883264780044556,1.0103683471679688
32,1024,random_binary,0.3,0.5,0.01,20,1,3,0.15169601142406464,0.5123764276504517,1.0044152736663818
32,1024,random_binary,0.3,0.5,0.02,41,1,3,0.17710566520690918,0.37152960896492004,1.0022224187850952
32,1024,random_binary,0.3,0.5,0.05,102,1,3,0.19461071491241455,0.22847402095794678,1.0004502534866333
32,1024,random_binary,0.3,0.5,0.1,205,1,3,0.20078353583812714,0.14857454597949982,1.000057578086853
32,1024,random_binary,0.3,0.5,0.2,410,1,3,0.20346586406230927,0.0950779989361763,0.9998522400856018
32,1024,random_binary,0.3,0.5,0.005,10,1,4,0.11232049763202667,0.722299337387085,1.007632851600647
32,1024,random_binary,0.3,0.5,0.01,20,1,4,0.1503800004720688,0.5996240973472595,1.0071539878845215
32,1024,random_binary,0.3,0.5,0.02,41,1,4,0.18986079096794128,0.43478402495384216,1.0012788772583008
32,1024,random_binary,0.3,0.5,0.05,102,1,4,0.21522723138332367,0.28389647603034973,1.0004239082336426
32,1024,random_binary,0.3,0.5,0.1,205,1,4,0.2287369966506958,0.16149766743183136,0.9962338805198669
32,1024,random_binary,0.3,0.5,0.2,410,1,4,0.2298397570848465,0.13628432154655457,0.9990148544311523
32,1024,random_binary,0.3,0.5,0.005,10,2,0,0.10569116473197937,0.7332901358604431,1.009934902191162
32,1024,random_binary,0.3,0.5,0.01,20,2,0,0.1514548659324646,0.5781999826431274,1.0044300556182861
32,1024,random_binary,0.3,0.5,0.02,41,2,0,0.1887931078672409,0.4116351306438446,0.9980064630508423
32,1024,random_binary,0.3,0.5,0.05,102,2,0,0.21455620229244232,0.2444200962781906,0.994394063949585
32,1024,random_binary,0.3,0.5,0.1,205,2,0,0.22389492392539978,0.15934859216213226,0.9920634031295776
32,1024,random_binary,0.3,0.5,0.2,410,2,0,0.2416069507598877,0.02485780604183674,0.979396641254425
32,1024,random_binary,0.3,0.5,0.005,10,2,1,0.10259058326482773,0.7078248262405396,1.007861614227295
32,1024,random_binary,0.3,0.5,0.01,20,2,1,0.1363939791917801,0.5789688229560852,1.005645751953125
32,1024,random_binary,0.3,0.5,0.02,41,2,1,0.1651761680841446,0.4394840896129608,1.0021495819091797
32,1024,random_binary,0.3,0.5,0.05,102,2,1,0.1882898211479187,0.282537579536438,1.0005499124526978
32,1024,random_binary,0.3,0.5,0.1,205,2,1,0.200178325176239,0.15085427463054657,0.9984402656555176
32,1024,random_binary,0.3,0.5,0.2,410,2,1,0.20330889523029327,0.08990965038537979,0.9985997676849365
32,1024,random_binary,0.3,0.5,0.005,10,2,2,0.11728721857070923,0.7173840999603271,1.005683183670044
32,1024,random_binary,0.3,0.5,0.01,20,2,2,0.16516952216625214,0.5616172552108765,1.0006860494613647
32,1024,random_binary,0.3,0.5,0.02,41,2,2,0.20374634861946106,0.3949378728866577,0.9971897006034851
32,1024,random_binary,0.3,0.5,0.05,102,2,2,0.22839853167533875,0.23467205464839935,0.9963616728782654
32,1024,random_binary,0.3,0.5,0.1,205,2,2,0.23557575047016144,0.15526112914085388,0.9986982941627502
32,1024,random_binary,0.3,0.5,0.2,410,2,2,0.24491259455680847,-0.012921072542667389,0.9956442713737488
32,1024,random_binary,0.3,0.5,0.005,10,2,3,0.11913827061653137,0.691204845905304,1.0092604160308838
32,1024,random_binary,0.3,0.5,0.01,20,2,3,0.1691623479127884,0.5045658349990845,0.9995155334472656
32,1024,random_binary,0.3,0.5,0.02,41,2,3,0.1915443390607834,0.39499273896217346,1.0009397268295288
32,1024,random_binary,0.3,0.5,0.05,102,2,3,0.2230282425880432,0.16122253239154816,0.9930292963981628
32,1024,random_binary,0.3,0.5,0.1,205,2,3,0.22139522433280945,0.16063617169857025,0.9978381395339966
32,1024,random_binary,0.3,0.5,0.2,410,2,3,0.22373566031455994,0.12230894714593887,0.9986937046051025
32,1024,random_binary,0.3,0.5,0.005,10,2,4,0.108601413667202,0.6856266856193542,1.0109143257141113
32,1024,random_binary,0.3,0.5,0.01,20,2,4,0.14994244277477264,0.5128174424171448,1.0053150653839111
32,1024,random_binary,0.3,0.5,0.02,41,2,4,0.17843075096607208,0.34702232480049133,1.000036597251892
32,1024,random_binary,0.3,0.5,0.05,102,2,4,0.189353808760643,0.25918442010879517,1.0014493465423584
32,1024,random_binary,0.3,0.5,0.1,205,2,4,0.19603151082992554,0.18353940546512604,0.999757707118988
32,1024,random_binary,0.3,0.5,0.2,410,2,4,0.2023250162601471,0.09436342865228653,0.9965113401412964
32,1024,random_binary,0.3,0.5,0.005,10,3,0,0.10875006020069122,0.7252867817878723,1.0088796615600586
32,1024,random_binary,0.3,0.5,0.01,20,3,0,0.15089000761508942,0.5833083391189575,1.0048772096633911
32,1024,random_binary,0.3,0.5,0.02,41,3,0,0.1935369223356247,0.39371830224990845,0.9936166405677795
32,1024,random_binary,0.3,0.5,0.05,102,3,0,0.20453250408172607,0.32390499114990234,1.0020301342010498
32,1024,random_binary,0.3,0.5,0.1,205,3,0,0.22492046654224396,0.14058125019073486,0.9957987070083618
32,1024,random_binary,0.3,0.5,0.2,410,3,0,0.22677011787891388,0.09071033447980881,0.9987004995346069
32,1024,random_binary,0.3,0.5,0.005,10,3,1,0.11409162729978561,0.6834149360656738,1.0098936557769775
32,1024,random_binary,0.3,0.5,0.01,20,3,1,0.16266928613185883,0.4843842089176178,1.0005844831466675
32,1024,random_binary,0.3,0.5,0.02,41,3,1,0.1862691044807434,0.3518838584423065,0.9984318614006042
32,1024,random_binary,0.3,0.5,0.05,102,3,1,0.1998533010482788,0.24584126472473145,0.9979401230812073
32,1024,random_binary,0.3,0.5,0.1,205,3,1,0.20429714024066925,0.19744490087032318,0.9991028904914856
32,1024,random_binary,0.3,0.5,0.2,410,3,1,0.2068062424659729,0.16879013180732727,1.001373529434204
32,1024,random_binary,0.3,0.5,0.005,10,3,2,0.09898071736097336,0.7331192493438721,1.012424111366272
32,1024,random_binary,0.3,0.5,0.01,20,3,2,0.14581194519996643,0.5599787831306458,1.00735604763031
32,1024,random_binary,0.3,0.5,0.02,41,3,2,0.18569207191467285,0.3493630588054657,0.9983721971511841
32,1024,random_binary,0.3,0.5,0.05,102,3,2,0.2081974595785141,0.14642491936683655,0.9953138828277588
32,1024,random_binary,0.3,0.5,0.1,205,3,2,0.2092907875776291,0.11848233640193939,0.996990442276001
32,1024,random_binary,0.3,0.5,0.2,410,3,2,0.21074599027633667,0.09978330880403519,0.9960323572158813
32,1024,random_binary,0.3,0.5,0.005,10,3,3,0.11954984813928604,0.6723451614379883,1.0088281631469727
32,1024,random_binary,0.3,0.5,0.01,20,3,3,0.17089971899986267,0.4609331786632538,1.0003176927566528
32,1024,random_binary,0.3,0.5,0.02,41,3,3,0.19783051311969757,0.29798051714897156,0.9981626868247986
32,1024,random_binary,0.3,0.5,0.05,102,3,3,0.21158352494239807,0.16043399274349213,0.9985617995262146
32,1024,random_binary,0.3,0.5,0.1,205,3,3,0.21690577268600464,0.07631085067987442,0.9969635605812073
32,1024,random_binary,0.3,0.5,0.2,410,3,3,0.2157502919435501,0.08702515065670013,0.9984788298606873
32,1024,random_binary,0.3,0.5,0.005,10,3,4,0.11218636482954025,0.7000495791435242,1.0089150667190552
32,1024,random_binary,0.3,0.5,0.01,20,3,4,0.1545269787311554,0.5427048802375793,1.003577709197998
32,1024,random_binary,0.3,0.5,0.02,41,3,4,0.18324047327041626,0.40340301394462585,1.000924825668335
32,1024,random_binary,0.3,0.5,0.05,102,3,4,0.19890111684799194,0.30206161737442017,0.9989602565765381
32,1024,random_binary,0.3,0.5,0.1,205,3,4,0.2015034556388855,0.28192850947380066,1.0012253522872925
32,1024,random_binary,0.3,0.5,0.2,410,3,4,0.20855712890625,0.21685263514518738,1.000419020652771
32,1024,random_binary,1.0,0.05,0.005,10,0,0,0.002397487871348858,0.33592280745506287,0.9996464848518372
32,1024,random_binary,1.0,0.05,0.01,20,0,0,0.002461392665281892,0.2456020712852478,0.9998123049736023
32,1024,random_binary,1.0,0.05,0.02,41,0,0,0.002474635373800993,0.1939963549375534,0.9999092817306519
32,1024,random_binary,1.0,0.05,0.05,102,0,0,0.002511074533686042,0.12985308468341827,0.9999550580978394
32,1024,random_binary,1.0,0.05,0.1,205,0,0,0.002508797449991107,0.11774372309446335,0.9999759197235107
32,1024,random_binary,1.0,0.05,0.2,410,0,0,0.0025336528196930885,0.07672259211540222,0.999974250793457
32,1024,random_binary,1.0,0.05,0.005,10,0,1,0.0021181104239076376,0.40423092246055603,0.999822735786438
32,1024,random_binary,1.0,0.05,0.01,20,0,1,0.0022248453460633755,0.3266597390174866,0.9999388456344604
32,1024,random_binary,1.0,0.05,0.02,41,0,1,0.002383306622505188,0.204663947224617,0.9999641180038452
32,1024,random_binary,1.0,0.05,0.05,102,0,1,0.002512643812224269,0.05239696428179741,0.9999432563781738
32,1024,random_binary,1.0,0.05,0.1,205,0,1,0.002551938872784376,0.01045194361358881,0.9999227523803711
32,1024,random_binary,1.0,0.05,0.2,410,0,1,0.0026852621231228113,-0.04355325922369957,0.9998205900192261
32,1024,random_binary,1.0,0.05,0.005,10,0,2,0.002179192379117012,0.38888049125671387,0.9997865557670593
32,1024,random_binary,1.0,0.05,0.01,20,0,2,0.0022746631875634193,0.30751854181289673,0.9999250173568726
32,1024,random_binary,1.0,0.05,0.02,41,0,2,0.0023977993987500668,0.20557233691215515,0.9999634027481079
32,1024,random_binary,1.0,0.05,0.05,102,0,2,0.0025143809616565704,0.07676010578870773,0.9999439716339111
32,1024,random_binary,1.0,0.05,0.1,205,0,2,0.0025190452579408884,0.06948567181825638,0.9999436140060425
32,1024,random_binary,1.0,0.05,0.2,410,0,2,0.002523085568100214,0.0719216838479042,0.9999363422393799
32,1024,random_binary,1.0,0.05,0.005,10,0,3,0.002329119248315692,0.30872687697410583,0.9996756315231323
32,1024,random_binary,1.0,0.05,0.01,20,0,3,0.0024237013421952724,0.1996290534734726,0.9997968077659607
32,1024,random_binary,1.0,0.05,0.02,41,0,3,0.0024428796023130417,0.1292693167924881,0.9998816251754761
32,1024,random_binary,1.0,0.05,0.05,102,0,3,0.0024926678743213415,0.05766211077570915,0.9998899698257446
32,1024,random_binary,1.0,0.05,0.1,205,0,3,0.0025552604347467422,0.019397107884287834,0.9998492002487183
32,1024,random_binary,1.0,0.05,0.2,410,0,3,0.0026909243315458298,-0.011243031360208988,0.9997342228889465
32,1024,random_binary,1.0,0.05,0.005,10,0,4,0.0021638358011841774,0.39807671308517456,0.9996731877326965
32,1024,random_binary,1.0,0.05,0.01,20,0,4,0.002327474532648921,0.2764381170272827,0.9997990131378174
32,1024,random_binary,1.0,0.05,0.02,41,0,4,0.002363631036132574,0.2133518010377884,0.9998928904533386
32,1024,random_binary,1.0,0.05,0.05,102,0,4,0.0024154307320713997,0.13420559465885162,0.9999418258666992
32,1024,random_binary,1.0,0.05,0.1,205,0,4,0.0024569877423346043,0.08326862007379532,0.9999344348907471
32,1024,random_binary,1.0,0.05,0.2,410,0,4,0.0025596721097826958,0.0013009454123675823,0.9998737573623657
32,1024,random_binary,1.0,0.05,0.005,10,1,0,0.0022594307083636522,0.34981751441955566,0.9997300505638123
32,1024,random_binary,1.0,0.05,0.01,20,1,0,0.002397707663476467,0.2280178815126419,0.9998473525047302
32,1024,random_binary,1.0,0.05,0.02,41,1,0,0.0024436565581709146,0.1510033905506134,0.9999175071716309
32,1024,random_binary,1.0,0.05,0.05,102,1,0,0.0024437452666461468,0.12054258584976196,0.9999592304229736
32,1024,random_binary,1.0,0.05,0.1,205,1,0,0.002504348522052169,0.06248139217495918,0.9999268054962158
32,1024,random_binary,1.0,0.05,0.2,410,1,0,0.0025435336865484715,0.04374552518129349,0.9998944997787476
32,1024,random_binary,1.0,0.05,0.005,10,1,1,0.0022212944459170103,0.3860684037208557,0.9998451471328735
32,1024,random_binary,1.0,0.05,0.01,20,1,1,0.002452702494338155,0.24534423649311066,0.9998815655708313
32,1024,random_binary,1.0,0.05,0.02,41,1,1,0.0025110370479524136,0.17631089687347412,0.9999333620071411
32,1024,random_binary,1.0,0.05,0.05,102,1,1,0.0025641475804150105,0.0884016752243042,0.9999650716781616
32,1024,random_binary,1.0,0.05,0.1,205,1,1,0.002561003901064396,0.07527638971805573,0.9999812841415405
32,1024,random_binary,1.0,0.05,0.2,410,1,1,0.002596192294731736,0.00998971052467823,0.9999682903289795
32,1024,random_binary,1.0,0.05,0.005,10,1,2,0.0022805538028478622,0.3728700578212738,0.9998114109039307
32,1024,random_binary,1.0,0.05,0.01,20,1,2,0.0024142474867403507,0.2768724262714386,0.9999068379402161
32,1024,random_binary,1.0,0.05,0.02,41,1,2,0.0025129567366093397,0.18247827887535095,0.9999595880508423
32,1024,random_binary,1.0,0.05,0.05,102,1,2,0.002624830696731806,0.017764152958989143,0.9999573230743408
32,1024,random_binary,1.0,0.05,0.1,205,1,2,0.0026135595981031656,0.0277418065816164,0.9999657869338989
32,1024,random_binary,1.0,0.05,0.2,410,1,2,0.0026452355086803436,0.0033920297864824533,0.9999419450759888
32,1024,random_binary,1.0,0.05,0.005,10,1,3,0.0023107314482331276,0.34230127930641174,0.999722421169281
32,1024,random_binary,1.0,0.05,0.01,20,1,3,0.0024364946875721216,0.222976952791214,0.9998529553413391
32,1024,random_binary,1.0,0.05,0.02,41,1,3,0.002498059533536434,0.14228849112987518,0.9999022483825684
32,1024,random_binary,1.0,0.05,0.05,102,1,3,0.002538020722568035,0.07524164766073227,0.9999212026596069
32,1024,random_binary,1.0,0.05,0.1,205,1,3,0.0026050349697470665,0.03575126454234123,0.9998733997344971
32,1024,random_binary,1.0,0.05,0.2,410,1,3,0.002679354976862669,0.03131913021206856,0.9997971653938293
32,1024,random_binary,1.0,0.05,0.005,10,1,4,0.0023806544486433268,0.3462364971637726,0.9996382594108582
32,1024,random_binary,1.0,0.05,0.01,20,1,4,0.0023935954086482525,0.27857139706611633,0.9998422265052795
32,1024,random_binary,1.0,0.05,0.02,41,1,4,0.0025159327778965235,0.16226908564567566,0.9998975992202759
32,1024,random_binary,1.0,0.05,0.05,102,1,4,0.0025783274322748184,0.08620113879442215,0.999904990196228
32,1024,random_binary,1.0,0.05,0.1,205,1,4,0.002667019609361887,0.034129563719034195,0.9998459815979004
32,1024,random_binary,1.0,0.05,0.2,410,1,4,0.0028893533162772655,-0.006449760403484106,0.9996519088745117
32,1024,random_binary,1.0,0.05,0.005,10,2,0,0.002321242820471525,0.3654323220252991,0.9996976852416992
32,1024,random_binary,1.0,0.05,0.01,20,2,0,0.002462302567437291,0.25811970233917236,0.9998042583465576
32,1024,random_binary,1.0,0.05,0.02,41,2,0,0.0024636033922433853,0.21768519282341003,0.9999068975448608
32,1024,random_binary,1.0,0.05,0.05,102,2,0,0.0025607049465179443,0.11342021822929382,0.9999232292175293
32,1024,random_binary,1.0,0.05,0.1,205,2,0,0.002644562628120184,0.04659995809197426,0.9998795986175537
32,1024,random_binary,1.0,0.05,0.2,410,2,0,0.0028057044837623835,-0.0009790952317416668,0.9997476935386658
32,1024,random_binary,1.0,0.05,0.005,10,2,1,0.0021766554564237595,0.34659725427627563,0.9997800588607788
32,1024,random_binary,1.0,0.05,0.01,20,2,1,0.002199985086917877,0.300387978553772,0.999899685382843
32,1024,random_binary,1.0,0.05,0.02,41,2,1,0.002273969119414687,0.23339489102363586,0.999942421913147
32,1024,random_binary,1.0,0.05,0.05,102,2,1,0.002337637124583125,0.15482105314731598,0.9999783039093018
32,1024,random_binary,1.0,0.05,0.1,205,2,1,0.0023855427280068398,0.07712430506944656,0.9999784231185913
32,1024,random_binary,1.0,0.05,0.2,410,2,1,0.0024019593838602304,0.0361541211605072,0.9999779462814331
32,1024,random_binary,1.0,0.05,0.005,10,2,2,0.00215163710527122,0.37684985995292664,0.9997699856758118
32,1024,random_binary,1.0,0.05,0.01,20,2,2,0.0022623895201832056,0.28396284580230713,0.999884307384491
32,1024,random_binary,1.0,0.05,0.02,41,2,2,0.0023376252502202988,0.2047882229089737,0.9999449253082275
32,1024,random_binary,1.0,0.05,0.05,102,2,2,0.0024115215055644512,0.09975647181272507,0.9999715089797974
32,1024,random_binary,1.0,0.05,0.1,205,2,2,0.002429602900519967,0.05715141445398331,0.9999759197235107
32,1024,random_binary,1.0,0.05,0.2,410,2,2,0.0024727259296923876,-0.023497937247157097,0.9999579191207886
32,1024,random_binary,1.0,0.05,0.005,10,2,3,0.0025166100822389126,0.32333648204803467,0.999655544757843
32,1024,random_binary,1.0,0.05,0.01,20,2,3,0.002575651276856661,0.22775240242481232,0.9998427033424377
32,1024,random_binary,1.0,0.05,0.02,41,2,3,0.002616081852465868,0.15806777775287628,0.9999207258224487
32,1024,random_binary,1.0,0.05,0.05,102,2,3,0.0026559976395219564,0.07745284587144852,0.9999589920043945
32,1024,random_binary,1.0,0.05,0.1,205,2,3,0.0026707015931606293,0.04875296354293823,0.9999595880508423
32,1024,random_binary,1.0,0.05,0.2,410,2,3,0.002723413286730647,0.00607001269236207,0.9999232292175293
32,1024,random_binary,1.0,0.05,0.005,10,2,4,0.002438267460092902,0.2922767102718353,0.9996883869171143
32,1024,random_binary,1.0,0.05,0.01,20,2,4,0.0025071012787520885,0.19343407452106476,0.9998226761817932
32,1024,random_binary,1.0,0.05,0.02,41,2,4,0.002493189414963126,0.15496280789375305,0.9999123811721802
32,1024,random_binary,1.0,0.05,0.05,102,2,4,0.0025063331704586744,0.12423808872699738,0.9999349117279053
32,1024,random_binary,1.0,0.05,0.1,205,2,4,0.002567931544035673,0.08926382660865784,0.9998880624771118
32,1024,random_binary,1.0,0.05,0.2,410,2,4,0.0027268454432487488,0.04671766608953476,0.999747097492218
32,1024,random_binary,1.0,0.05,0.005,10,3,0,0.0023029400035738945,0.35941481590270996,0.9997278451919556
32,1024,random_binary,1.0,0.05,0.01,20,3,0,0.0024260948412120342,0.2536575198173523,0.9998518824577332
32,1024,random_binary,1.0,0.05,0.02,41,3,0,0.002468388993293047,0.19089478254318237,0.9999254941940308
32,1024,random_binary,1.0,0.05,0.05,102,3,0,0.002501064445823431,0.1313253939151764,0.9999699592590332
32,1024,random_binary,1.0,0.05,0.1,205,3,0,0.0025558029301464558,0.05656370148062706,0.9999561309814453
32,1024,random_binary,1.0,0.05,0.2,410,3,0,0.0025608704891055822,0.04882339760661125,0.9999544620513916
32,1024,random_binary,1.0,0.05,0.005,10,3,1,0.0022242336999624968,0.34857630729675293,0.9998573660850525
32,1024,random_binary,1.0,0.05,0.01,20,3,1,0.0024374336935579777,0.19439205527305603,0.9998955726623535
32,1024,random_binary,1.0,0.05,0.02,41,3,1,0.0024578114971518517,0.14349333941936493,0.9999494552612305
32,1024,random_binary,1.0,0.05,0.05,102,3,1,0.002481590025126934,0.10404465347528458,0.9999589920043945
32,1024,random_binary,1.0,0.05,0.1,205,3,1,0.002488100668415427,0.09067560732364655,0.9999618530273438
32,1024,random_binary,1.0,0.05,0.2,410,3,1,0.0025052083656191826,0.061896536499261856,0.9999598264694214
32,1024,random_binary,1.0,0.05,0.005,10,3,2,0.0021318867802619934,0.3982093632221222,0.9997629523277283
32,1024,random_binary,1.0,0.05,0.01,20,3,2,0.0022745314054191113,0.2877342402935028,0.9998969435691833
32,1024,random_binary,1.0,0.05,0.02,41,3,2,0.002434253692626953,0.14293092489242554,0.9999234676361084
32,1024,random_binary,1.0,0.05,0.05,102,3,2,0.002467786893248558,0.04911454766988754,0.9999639987945557
32,1024,random_binary,1.0,0.05,0.1,205,3,2,0.002454251516610384,0.05279315263032913,0.9999794960021973
32,1024,random_binary,1.0,0.05,0.2,410,3,2,0.002451616572216153,0.05344519391655922,0.9999829530715942
32,1024,random_binary,1.0,0.05,0.005,10,3,3,0.0023847499396651983,0.3267962336540222,0.9997285008430481
32,1024,random_binary,1.0,0.05,0.01,20,3,3,0.0025462352205067873,0.1879604458808899,0.9998313784599304
32,1024,random_binary,1.0,0.05,0.02,41,3,3,0.00255434843711555,0.13125139474868774,0.9999117851257324
32,1024,random_binary,1.0,0.05,0.05,102,3,3,0.0026230576913803816,0.03720984235405922,0.9999114274978638
32,1024,random_binary,1.0,0.05,0.1,205,3,3,0.0026956943329423666,0.004784636665135622,0.9998552799224854
32,1024,random_binary,1.0,0.05,0.2,410,3,3,0.00276968558318913,0.010361763648688793,0.9997760653495789
32,1024,random_binary,1.0,0.05,0.005,10,3,4,0.0024222848005592823,0.3203628659248352,0.9996901750564575
32,1024,random_binary,1.0,0.05,0.01,20,3,4,0.002511095954105258,0.22116781771183014,0.9998227953910828
32,1024,random_binary,1.0,0.05,0.02,41,3,4,0.0025282399728894234,0.1659988909959793,0.9999057054519653
32,1024,random_binary,1.0,0.05,0.05,102,3,4,0.0025372321251779795,0.13449376821517944,0.9999402761459351
32,1024,random_binary,1.0,0.05,0.1,205,3,4,0.002561228582635522,0.11731727421283722,0.9999246597290039
32,1024,random_binary,1.0,0.05,0.2,410,3,4,0.0026145947631448507,0.09974776953458786,0.9998719692230225
32,1024,random_binary,1.0,0.15,0.005,10,0,0,0.018633313477039337,0.4149216413497925,0.9997170567512512
32,1024,random_binary,1.0,0.15,0.01,20,0,0,0.020498603582382202,0.2988249361515045,0.9997790455818176
32,1024,random_binary,1.0,0.15,0.02,41,0,0,0.021248238161206245,0.23481859266757965,0.999965250492096
32,1024,random_binary,1.0,0.15,0.05,102,0,0,0.021889925003051758,0.16302922368049622,0.9999856948852539
32,1024,random_binary,1.0,0.15,0.1,205,0,0,0.022081417962908745,0.13444873690605164,1.0000157356262207
32,1024,random_binary,1.0,0.15,0.2,410,0,0,0.022391067817807198,0.07236043363809586,0.9999266862869263
32,1024,random_binary,1.0,0.15,0.005,10,0,1,0.01722373440861702,0.4731689989566803,1.0000462532043457
32,1024,random_binary,1.0,0.15,0.01,20,0,1,0.019080229103565216,0.37513890862464905,1.0001816749572754
32,1024,random_binary,1.0,0.15,0.02,41,0,1,0.02092272974550724,0.23914438486099243,0.9999903440475464
32,1024,random_binary,1.0,0.15,0.05,102,0,1,0.022421322762966156,0.06589040160179138,0.9994857907295227
32,1024,random_binary,1.0,0.15,0.1,205,0,1,0.022954843938350677,0.011508540250360966,0.9991682767868042
32,1024,random_binary,1.0,0.15,0.2,410,0,1,0.024264749139547348,-0.03708575293421745,0.9981077313423157
32,1024,random_binary,1.0,0.15,0.005,10,0,2,0.0174848735332489,0.4672546982765198,1.0000088214874268
32,1024,random_binary,1.0,0.15,0.01,20,0,2,0.01937534473836422,0.36623722314834595,1.000141978263855
32,1024,random_binary,1.0,0.15,0.02,41,0,2,0.020853644236922264,0.2608034908771515,1.0000957250595093
32,1024,random_binary,1.0,0.15,0.05,102,0,2,0.022294463589787483,0.09212512522935867,0.9997299313545227
32,1024,random_binary,1.0,0.15,0.1,205,0,2,0.022297469899058342,0.08668634295463562,0.9997701644897461
32,1024,random_binary,1.0,0.15,0.2,410,0,2,0.02239794284105301,0.07637526839971542,0.9996886849403381
32,1024,random_binary,1.0,0.15,0.005,10,0,3,0.018013523891568184,0.40512123703956604,0.9998926520347595
32,1024,random_binary,1.0,0.15,0.01,20,0,3,0.02022579498589039,0.25258445739746094,0.999668538570404
32,1024,random_binary,1.0,0.15,0.02,41,0,3,0.021126041188836098,0.15231488645076752,0.9997161030769348
32,1024,random_binary,1.0,0.15,0.05,102,0,3,0.021566346287727356,0.0762338787317276,0.9997147917747498
32,1024,random_binary,1.0,0.15,0.1,205,0,3,0.021805543452501297,0.033745016902685165,0.9996255040168762
32,1024,random_binary,1.0,0.15,0.2,410,0,3,0.02234371192753315,-0.008769616484642029,0.99922114610672
32,1024,random_binary,1.0,0.15,0.005,10,0,4,0.016646791249513626,0.4853515923023224,1.0000048875808716
32,1024,random_binary,1.0,0.15,0.01,20,0,4,0.019256532192230225,0.3413710296154022,0.9997658729553223
32,1024,random_binary,1.0,0.15,0.02,41,0,4,0.020303908735513687,0.260871022939682,0.9998708963394165
32,1024,random_binary,1.0,0.15,0.05,102,0,4,0.021119771525263786,0.17411543428897858,0.9999485611915588
32,1024,random_binary,1.0,0.15,0.1,205,0,4,0.021482063457369804,0.1187606006860733,0.9999236464500427
32,1024,random_binary,1.0,0.15,0.2,410,0,4,0.02185903675854206,0.03920643776655197,0.9998177886009216
32,1024,random_binary,1.0,0.15,0.005,10,1,0,0.017317084595561028,0.45388948917388916,1.0001872777938843
32,1024,random_binary,1.0,0.15,0.01,20,1,0,0.019809868186712265,0.3023054301738739,0.999931812286377
