image_size,num_pixels,basis,rho,sigma_a,window_frac,window_frames,gain_rel_mse_mean,gain_rel_mse_std,gain_corr_mean,gain_corr_std
32,1024,random_binary,0.01,0.05,0.02,41,0.00025157668933388776,2.2714506414536787e-05,0.9373930066823959,0.025060246819269515
32,1024,random_binary,0.01,0.05,0.05,102,0.00045274424774106593,5.7143744611637355e-05,0.8865620940923691,0.040457707848985024
32,1024,random_binary,0.01,0.05,0.1,205,0.000784362928243354,0.00014304745912056607,0.7983842939138412,0.06480527577825562
32,1024,random_binary,0.01,0.05,0.2,410,0.0013117119699018076,0.0003167293005490861,0.6371261343359947,0.09889235072606294
32,1024,random_binary,0.01,0.15,0.005,10,0.0007244897657074034,7.102980211956624e-05,0.9801163524389267,0.007697666403320653
32,1024,random_binary,0.01,0.15,0.01,20,0.0009466862073168158,5.586755511589292e-05,0.9739064514636994,0.009838839936026189
32,1024,random_binary,0.01,0.15,0.02,41,0.0016279434086754919,0.00012443925033578794,0.9550084173679352,0.0170680983386515
32,1024,random_binary,0.01,0.15,0.05,102,0.003748785750940442,0.0005278094962189446,0.8958669811487198,0.035335458914112626
32,1024,random_binary,0.01,0.15,0.1,205,0.006745754857547581,0.0012706422020162802,0.8074892103672028,0.05749927114472801
32,1024,random_binary,0.01,0.15,0.2,410,0.01129656690172851,0.0027308859460899422,0.6533772125840187,0.09436455598693237
32,1024,random_binary,0.01,0.3,0.005,10,0.001961815688991919,0.00012047080313413338,0.9859734892845153,0.004989500825035939
32,1024,random_binary,0.01,0.3,0.01,20,0.0033273085835389795,0.00017418338265124433,0.9761611849069596,0.008472574771599722
32,1024,random_binary,0.01,0.3,0.02,41,0.006283114454708994,0.0004949069932354094,0.9548942238092423,0.015731660252029808
32,1024,random_binary,0.01,0.3,0.05,102,0.014782548043876886,0.0021237834235944193,0.8926332950592041,0.03420280586033778
32,1024,random_binary,0.01,0.3,0.1,205,0.026543369702994823,0.004968364952285862,0.8011676400899888,0.05595882283430308
32,1024,random_binary,0.01,0.3,0.2,410,0.04391860254108906,0.010392893238261756,0.6459658831357956,0.09135905844901887
32,1024,random_binary,0.01,0.5,0.005,10,0.0049262866377830505,0.0002862272486677353,0.9861002743244172,0.004382151561400361
32,1024,random_binary,0.01,0.5,0.01,20,0.009030553605407476,0.0006018854223741266,0.9744173169136048,0.00817498811294145
32,1024,random_binary,0.01,0.5,0.02,41,0.017375277541577815,0.001579418093093348,0.9505799829959869,0.01529303361700876
32,1024,random_binary,0.01,0.5,0.05,102,0.04055953565984964,0.006309299044473138,0.8822933107614517,0.03406268381359767
32,1024,random_binary,0.01,0.5,0.1,205,0.07156261578202247,0.013565086051524773,0.7842527866363526,0.056246506740393665
32,1024,random_binary,0.01,0.5,0.2,410,0.1149640653282404,0.027025543676135185,0.6259494155645371,0.08752314006825446
32,1024,random_binary,0.03,0.05,0.005,10,0.00044993148767389355,6.165890939514798e-05,0.9050779193639755,0.02487434222952881
32,1024,random_binary,0.03,0.05,0.01,20,0.0004168880928773433,3.909843233290426e-05,0.9070781648159028,0.023624722006995415
32,1024,random_binary,0.03,0.05,0.02,41,0.0005776940000941977,4.482307091910611e-05,0.8682707190513611,0.03443029868825283
32,1024,random_binary,0.03,0.05,0.05,102,0.001111289719119668,0.00014921089663624048,0.7295760393142701,0.0664565432628343
32,1024,random_binary,0.03,0.05,0.1,205,0.0016298713104333728,0.00025529330355179115,0.5608371287584305,0.10161550503431153
32,1024,random_binary,0.03,0.05,0.2,410,0.0020710312703158705,0.00037668075528062147,0.37373956516385076,0.12386345803890644
32,1024,random_binary,0.03,0.15,0.005,10,0.0015441807627212256,9.936158367203482e-05,0.9620337724685669,0.009495460623894756
32,1024,random_binary,0.03,0.15,0.01,20,0.002502911863848567,0.00012953652971774772,0.9382938027381897,0.015348982713666328
32,1024,random_binary,0.03,0.15,0.02,41,0.00455420195357874,0.0003561015795602931,0.8857894629240036,0.027631713356596695
32,1024,random_binary,0.03,0.15,0.05,102,0.009613634133711458,0.0013403909873781381,0.7393632113933564,0.06313374747107316
32,1024,random_binary,0.03,0.15,0.1,205,0.01421974333934486,0.0022061376502174952,0.5717089265584946,0.09362156602536384
32,1024,random_binary,0.03,0.15,0.2,410,0.017950271721929312,0.003239851520589013,0.3920836433768272,0.12067369274969875
32,1024,random_binary,0.03,0.3,0.005,10,0.005244835838675499,0.0002601961563240988,0.9666179776191711,0.007647987522091806
32,1024,random_binary,0.03,0.3,0.01,20,0.009564022533595562,0.0005530323367881425,0.9386504918336869,0.014419454048170436
32,1024,random_binary,0.03,0.3,0.02,41,0.018000725377351045,0.0015701080322138203,0.8820115238428116,0.026199562657312242
32,1024,random_binary,0.03,0.3,0.05,102,0.03767339112237096,0.005179518232914459,0.7311690151691437,0.06285793204059606
32,1024,random_binary,0.03,0.3,0.1,205,0.0549681942909956,0.007957919863514294,0.5646319091320038,0.08990223185395158
32,1024,random_binary,0.03,0.3,0.2,410,0.06880115848034621,0.011519829014088491,0.38774118945002556,0.11740290255292656
32,1024,random_binary,0.03,0.5,0.005,10,0.014147264650091529,0.0008163651763981562,0.9644209980964661,0.007250267654303822
32,1024,random_binary,0.03,0.5,0.01,20,0.02653197627514601,0.002195271200941433,0.9324571579694748,0.01443255635259457
32,1024,random_binary,0.03,0.5,0.02,41,0.04992218147963286,0.005839116769878114,0.8693931221961975,0.026419130879902546
32,1024,random_binary,0.03,0.5,0.05,102,0.10073972791433335,0.014212828001179768,0.7104514449834823,0.06382816274006485
32,1024,random_binary,0.03,0.5,0.1,205,0.1426737129688263,0.019325760231678,0.5457223579287529,0.08624930092182319
32,1024,random_binary,0.03,0.5,0.2,410,0.1755400974303484,0.026801575872938993,0.3730148166418076,0.11138329106617656
32,1024,random_binary,0.1,0.05,0.005,10,0.0007566251413663849,6.970455623421862e-05,0.8353201806545257,0.027123913091568506
32,1024,random_binary,0.1,0.05,0.01,20,0.0009531528980005532,6.206325684574436e-05,0.7825796604156494,0.0342875570291079
32,1024,random_binary,0.1,0.05,0.02,41,0.0013962477270979435,9.258575590151687e-05,0.6595218271017075,0.04612769689614379
32,1024,random_binary,0.1,0.05,0.05,102,0.002024628926301375,0.0002232144859860615,0.4247485339641571,0.07884742718971385
32,1024,random_binary,0.1,0.05,0.1,205,0.002279508113861084,0.00022675815340778368,0.2866353191435337,0.083083334893549
32,1024,random_binary,0.1,0.05,0.2,410,0.0024465184891596437,0.00023995927919581608,0.17186320666223764,0.08667717348912835
32,1024,random_binary,0.1,0.15,0.005,10,0.004302245192229747,0.00021475086114563846,0.8971322357654572,0.015112347943106737
32,1024,random_binary,0.1,0.15,0.01,20,0.007295536994934082,0.0003684212983407245,0.8192481249570847,0.027625119930831606
32,1024,random_binary,0.1,0.15,0.02,41,0.01184008913114667,0.0007686256743166019,0.6819063812494278,0.03967067499804042
32,1024,random_binary,0.1,0.15,0.05,102,0.017690578661859035,0.0020213437994759647,0.43988091945648194,0.07815348205598535
32,1024,random_binary,0.1,0.15,0.1,205,0.01994338221848011,0.0020698259824354745,0.30212542712688445,0.07995139606244993
32,1024,random_binary,0.1,0.15,0.2,410,0.021249426901340483,0.0022056445298993493,0.1908080644905567,0.08849546070069837
32,1024,random_binary,0.1,0.3,0.005,10,0.01633069240488112,0.0007708665251566872,0.8989082545042038,0.013635850833730019
32,1024,random_binary,0.1,0.3,0.01,20,0.028522366657853127,0.0015363792294446434,0.8155226200819016,0.02665048483372657
32,1024,random_binary,0.1,0.3,0.02,41,0.046304268576204774,0.003286550435992841,0.6740364193916321,0.036208202668648715
32,1024,random_binary,0.1,0.3,0.05,102,0.06830519773066043,0.007763525959085734,0.433885757625103,0.07665841578626269
32,1024,random_binary,0.1,0.3,0.1,205,0.076577702537179,0.00793587280741619,0.30088583268225194,0.07667791247477283
32,1024,random_binary,0.1,0.3,0.2,410,0.08138649687170982,0.008346563186077485,0.19011197630316018,0.08778167173388965
32,1024,random_binary,0.1,0.5,0.005,10,0.04519842676818371,0.00268416426356353,0.8889361292123794,0.013451682562855843
32,1024,random_binary,0.1,0.5,0.01,20,0.07787414528429508,0.005679953362405096,0.7989133477210999,0.026180180686027586
32,1024,random_binary,0.1,0.5,0.02,41,0.12334326691925526,0.011540872057068972,0.6526528179645539,0.03388602716255474
32,1024,random_binary,0.1,0.5,0.05,102,0.1761862590909004,0.020284588768146244,0.4182957634329796,0.07395208321569592
32,1024,random_binary,0.1,0.5,0.1,205,0.19544027149677276,0.02068975276638882,0.2929027296602726,0.07229449995900708
32,1024,random_binary,0.1,0.5,0.2,410,0.20682856813073158,0.021505835625891978,0.18542707413434983,0.08345048448570312
32,1024,random_binary,0.3,0.05,0.005,10,0.0014367766329087318,9.245872821604484e-05,0.6580638468265534,0.033150491609835575
32,1024,random_binary,0.3,0.05,0.01,20,0.0018181422143243252,0.00010575716850564749,0.5247385948896408,0.0484455624713177
32,1024,random_binary,0.3,0.05,0.02,41,0.002160452236421406,9.56888255487947e-05,0.3734473392367363,0.04635738103805224
32,1024,random_binary,0.3,0.05,0.05,102,0.0024012411828152835,0.00013505745920874027,0.2143540743738413,0.06101872873877683
32,1024,random_binary,0.3,0.05,0.1,205,0.002484446077141911,0.00011978334612256669,0.14090579189360142,0.05325364970830127
32,1024,random_binary,0.3,0.05,0.2,410,0.0025748166372068226,0.00014568019704188118,0.07010149121051654,0.06009042610598053
32,1024,random_binary,0.3,0.15,0.005,10,0.010404464695602656,0.0004973555638862836,0.7329007893800735,0.02215021153075885
32,1024,random_binary,0.3,0.15,0.01,20,0.014986745407804846,0.000780446018897219,0.5732192769646645,0.042328516975939395
32,1024,random_binary,0.3,0.15,0.02,41,0.018602698296308517,0.0007281318228503129,0.40544733852148057,0.04316907495956598
32,1024,random_binary,0.3,0.15,0.05,102,0.02102026902139187,0.0012244714059626359,0.23700231909751893,0.06252348222229077
32,1024,random_binary,0.3,0.15,0.1,205,0.02175025325268507,0.001087038350688129,0.16013647615909576,0.054819996168689725
32,1024,random_binary,0.3,0.15,0.2,410,0.022366645839065315,0.001249272705474313,0.08680884470231831,0.06472521080693615
32,1024,random_binary,0.3,0.3,0.005,10,0.04041141830384731,0.0019290826207949943,0.7306267142295837,0.020655511883258145
32,1024,random_binary,0.3,0.3,0.01,20,0.05813208948820829,0.003012045374679181,0.5686576724052429,0.04161124873646773
32,1024,random_binary,0.3,0.3,0.02,41,0.07193212136626244,0.002746700588439759,0.40095811486244204,0.04076467507746499
32,1024,random_binary,0.3,0.3,0.05,102,0.08099246770143509,0.0048869281320519055,0.23594849184155464,0.06302731316876521
32,1024,random_binary,0.3,0.3,0.1,205,0.08366128951311111,0.004502064731495594,0.16188526563346387,0.05366355935915999
32,1024,random_binary,0.3,0.3,0.2,410,0.0858992338180542,0.005097085667768404,0.08899992648512126,0.06522895991898053
32,1024,random_binary,0.3,0.5,0.005,10,0.10926339216530323,0.006073626516377966,0.7096679359674454,0.0208764529904737
32,1024,random_binary,0.3,0.5,0.01,20,0.15296625867486,0.008832235199980455,0.5484247714281082,0.0412992803368521
32,1024,random_binary,0.3,0.5,0.02,41,0.18636697232723237,0.008964265906411912,0.3849673092365265,0.03779472473428117
32,1024,random_binary,0.3,0.5,0.05,102,0.20758765786886216,0.01366976176612053,0.22893286496400833,0.0618065068542411
32,1024,random_binary,0.3,0.5,0.1,205,0.21371776908636092,0.01322235070820435,0.1602703917771578,0.04975514155031694
32,1024,random_binary,0.3,0.5,0.2,410,0.21895832419395447,0.014470701263697138,0.08902830698061734,0.060958079667183564
32,1024,random_binary,1.0,0.05,0.005,10,0.0022855459363199772,0.00011403904015344483,0.35454918891191484,0.03161810175756383
32,1024,random_binary,1.0,0.05,0.01,20,0.002400482282973826,0.0001068774923395652,0.2508099749684334,0.04095171683322019
32,1024,random_binary,1.0,0.05,0.02,41,0.002458570315502584,7.917767803571596e-05,0.175233606249094,0.03135397163404954
32,1024,random_binary,1.0,0.05,0.05,102,0.0025139097589999436,7.760431687020537e-05,0.09324529720470309,0.03760651335279573
32,1024,random_binary,1.0,0.05,0.1,205,0.0025498207891359926,8.400042994976677e-05,0.05883771616499871,0.03193929988512312
32,1024,random_binary,1.0,0.05,0.2,410,0.002618944551795721,0.00012694154097925083,0.025794249738100915,0.0370153288234873
32,1024,random_binary,1.0,0.15,0.005,10,0.01795512903481722,0.0007394569208219879,0.4427362740039825,0.024791268267746157
32,1024,random_binary,1.0,0.15,0.01,20,0.020182502549141647,0.0008079121827533043,0.3096105754375458,0.03745136117757449
32,1024,random_binary,1.0,0.15,0.02,41,0.021287094336003065,0.0006177919076118992,0.2162465862929821,0.030307798638014225
32,1024,random_binary,1.0,0.15,0.05,102,0.02206700826063752,0.0006610719529502626,0.11812830418348312,0.04033670855618053
32,1024,random_binary,1.0,0.15,0.1,205,0.02235958892852068,0.000636024099892188,0.07517099673859776,0.0358091538020608
32,1024,random_binary,1.0,0.15,0.2,410,0.022766064014285804,0.0008713911397983338,0.035775430558715016,0.03899568262248771
32,1024,random_binary,1.0,0.3,0.005,10,0.06919242888689041,0.0028338609329167964,0.44600994884967804,0.02335331227580377
32,1024,random_binary,1.0,0.3,0.01,20,0.07796490527689456,0.003131302066014955,0.31094399094581604,0.036975902718719464
32,1024,random_binary,1.0,0.3,0.02,41,0.08229219615459442,0.0024225101431924203,0.2167075626552105,0.030009408663627616
32,1024,random_binary,1.0,0.3,0.05,102,0.0852891445159912,0.002797664010423699,0.12027443572878838,0.04268671475191641
32,1024,random_binary,1.0,0.3,0.1,205,0.08634779527783394,0.0027542188077463235,0.07882713114377111,0.03567894406238355
32,1024,random_binary,1.0,0.3,0.2,410,0.08781785480678081,0.0037835014761664005,0.03828123884741217,0.038370865317011206
32,1024,random_binary,1.0,0.5,0.005,10,0.18056489303708076,0.00779367515351786,0.430395570397377,0.02316224262403271
32,1024,random_binary,1.0,0.5,0.01,20,0.20188694447278976,0.008873153879331666,0.29887067079544066,0.037049719641802314
32,1024,random_binary,1.0,0.5,0.02,41,0.21219272315502166,0.007463430903381342,0.20741178393363952,0.030741605970520995
32,1024,random_binary,1.0,0.5,0.05,102,0.2190853975713253,0.008638389746164135,0.11844182759523392,0.04377062665638614
32,1024,random_binary,1.0,0.5,0.1,205,0.2214590348303318,0.008680922453182322,0.0809055169345811,0.03243266820221521
32,1024,random_binary,1.0,0.5,0.2,410,0.22491860389709473,0.011234053437981294,0.03863925519399345,0.03539592775514908
32,1024,random_uniform,0.001,0.05,0.005,10,0.00010356058774050326,1.7542787400597624e-05,0.9413933545351029,0.03182913580920293
32,1024,random_uniform,0.001,0.05,0.01,20,6.108705965743866e-05,1.1742178588995347e-05,0.9633246719837188,0.021434547917796
32,1024,random_uniform,0.001,0.05,0.02,41,4.573422447720077e-05,9.206754896828251e-06,0.9714985400438308,0.01738548619057129
32,1024,random_uniform,0.001,0.05,0.05,102,5.4886601901671384e-05,9.236926141496702e-06,0.9644941300153732,0.02269659910387286
32,1024,random_uniform,0.001,0.05,0.1,205,9.391188559675357e-05,1.9567469641708583e-05,0.9399494051933288,0.036280728525184214
32,1024,random_uniform,0.001,0.05,0.2,410,0.0001902697687910404,5.446367278893149e-05,0.8756328046321868,0.07197495940218035
32,1024,random_uniform,0.001,0.15,0.005,10,0.00014015245869813953,1.772757227850777e-05,0.99015471637249,0.005726648178515899
32,1024,random_uniform,0.001,0.15,0.01,20,0.0001313768432737561,1.3429302089858059e-05,0.9906643718481064,0.0055870691992687
32,1024,random_uniform,0.001,0.15,0.02,41,0.0001839000418840442,1.660907513363698e-05,0.9868488758802414,0.008161489422411431
32,1024,random_uniform,0.001,0.15,0.05,102,0.00039622725889785213,6.096551118949542e-05,0.9715306013822556,0.0176279729510554
32,1024,random_uniform,0.001,0.15,0.1,205,0.0007597557705594227,0.00016014741655490672,0.9462553232908248,0.03029972681708513
32,1024,random_uniform,0.001,0.15,0.2,410,0.0015450197184691205,0.0004248850299064971,0.8910846143960953,0.05907105093617276
32,1024,random_uniform,0.001,0.3,0.005,10,0.0002638517114974093,1.9628715100204535e-05,0.9952144175767899,0.0026928100635715277
32,1024,random_uniform,0.001,0.3,0.01,20,0.0003692193247843534,2.236217720878243e-05,0.9932735800743103,0.003882839865616193
32,1024,random_uniform,0.001,0.3,0.02,41,0.0006520097638713195,5.130985143948146e-05,0.9880620032548905,0.007242286531669927
32,1024,random_uniform,0.001,0.3,0.05,102,0.0015428181272000075,0.00024324055770422884,0.9717161417007446,0.016766141660557773
32,1024,random_uniform,0.001,0.3,0.1,205,0.0030005258216988296,0.0006746447382816821,0.9457872539758683,0.02918434128158834
32,1024,random_uniform,0.001,0.3,0.2,410,0.006082219316158444,0.0017683531459608747,0.8910780698060989,0.057012277992090014
32,1024,random_uniform,0.001,0.5,0.005,10,0.000558054112480022,2.7849593776370077e-05,0.9961739867925644,0.002010646046035329
32,1024,random_uniform,0.001,0.5,0.01,20,0.0009344927413621918,5.321030035957632e-05,0.9935749918222427,0.0034520209286280404
32,1024,random_uniform,0.001,0.5,0.02,41,0.0017667837732005865,0.00013492057409301032,0.9877737402915955,0.006972192175572001
32,1024,random_uniform,0.001,0.5,0.05,102,0.004246712848544121,0.0006946095989517267,0.9705941557884217,0.016295147489274006
32,1024,random_uniform,0.001,0.5,0.1,205,0.008326884312555193,0.0020301807751988586,0.9432010501623154,0.02861698168258726
32,1024,random_uniform,0.001,0.5,0.2,410,0.016821793233975767,0.005424687322787068,0.8861290037631988,0.05641992844257758
32,1024,random_uniform,0.003,0.05,0.005,10,0.00011268696543993428,1.7492938973378544e-05,0.9646162688732147,0.015712363266340325
32,1024,random_uniform,0.003,0.05,0.01,20,7.858468452468515e-05,1.206771834497046e-05,0.9744462460279465,0.011938737499880293
32,1024,random_uniform,0.003,0.05,0.02,41,8.013332444534171e-05,1.0342903577836743e-05,0.9735818862915039,0.012253570160719186
32,1024,random_uniform,0.003,0.05,0.05,102,0.000140192499384284,2.109576240329242e-05,0.9534975081682205,0.0217474560396738
32,1024,random_uniform,0.003,0.05,0.1,205,0.0002584483940154314,5.205174180805248e-05,0.9159481763839722,0.03451693067405923
32,1024,random_uniform,0.003,0.05,0.2,410,0.0005116214146255515,0.00013896697901759458,0.8291799932718277,0.06966615126838693
32,1024,random_uniform,0.003,0.15,0.005,10,0.00022238432429730893,1.8614016646354893e-05,0.991733792424202,0.0038699510999837027
32,1024,random_uniform,0.003,0.15,0.01,20,0.00028967319667572156,1.850700991280375e-05,0.9891748636960983,0.005129502049018105
32,1024,random_uniform,0.003,0.15,0.02,41,0.0004947644250933081,3.980713210106924e-05,0.9815539121627808,0.00879851410749825
32,1024,random_uniform,0.003,0.15,0.05,102,0.0011594705894822255,0.0001767589773102638,0.9570740014314651,0.019287350627346354
32,1024,random_uniform,0.003,0.15,0.1,205,0.002232420211657882,0.00046657093935416273,0.9187075585126877,0.0322761399835396
32,1024,random_uniform,0.003,0.15,0.2,410,0.004396402789279818,0.0011849523798966497,0.8374329179525375,0.06492447316040134
32,1024,random_uniform,0.003,0.3,0.005,10,0.0005930925428401679,2.729254768484312e-05,0.9942763596773148,0.0025330834751282234
32,1024,random_uniform,0.003,0.3,0.01,20,0.0010042987443739549,5.208653667128591e-05,0.9902942508459092,0.004302130040060866
32,1024,random_uniform,0.003,0.3,0.02,41,0.0019008685776498169,0.00014857421366083122,0.9816504746675492,0.008321868673397629
32,1024,random_uniform,0.003,0.3,0.05,102,0.004585209232755005,0.0007316849687310925,0.9560681879520416,0.018632667289533136
32,1024,random_uniform,0.003,0.3,0.1,205,0.008889638748951257,0.0019923133066971793,0.9161284744739533,0.03172837117380038
32,1024,random_uniform,0.003,0.3,0.2,410,0.017426004726439716,0.004996112173006487,0.8328633904457092,0.06438894686244181
32,1024,random_uniform,0.003,0.5,0.005,10,0.0014772585593163968,6.334870152878846e-05,0.9944563686847687,0.0021754844174704108
32,1024,random_uniform,0.003,0.5,0.01,20,0.0027093700133264064,0.0001592753561033703,0.9898180425167084,0.003990022870626124
32,1024,random_uniform,0.003,0.5,0.02,41,0.005258092563599348,0.00042362558390252904,0.9802049994468689,0.008109469787445154
32,1024,random_uniform,0.003,0.5,0.05,102,0.012691735336557031,0.0022704786036458974,0.9525810748338699,0.01838636195196279
32,1024,random_uniform,0.003,0.5,0.1,205,0.02469153152778745,0.0061568544492829865,0.9089515626430511,0.03159462665806597
32,1024,random_uniform,0.003,0.5,0.2,410,0.04776435075327754,0.015228966859567067,0.81941437125206,0.0654434049125327
32,1024,random_uniform,0.01,0.05,0.005,10,0.0001446581954951398,1.7794651037368146e-05,0.9655071496963501,0.012550804731430262
32,1024,random_uniform,0.01,0.05,0.01,20,0.00014000632145325654,1.363193387430826e-05,0.9658129900693894,0.012944131773357287
32,1024,random_uniform,0.01,0.05,0.02,41,0.00019986626284662634,1.750346883057468e-05,0.9510723263025284,0.017957510209188808
32,1024,random_uniform,0.01,0.05,0.05,102,0.0004278707521734759,6.330846899758768e-05,0.8945205837488175,0.037378324844016216
32,1024,random_uniform,0.01,0.05,0.1,205,0.000767419789917767,0.0001464427891586227,0.8068001210689545,0.05790004221924581
32,1024,random_uniform,0.01,0.05,0.2,410,0.0013003061292693018,0.0003272880333117632,0.6444135934114457,0.09729249688351677
32,1024,random_uniform,0.01,0.15,0.005,10,0.0005096592954942025,2.642424272486497e-05,0.986043056845665,0.005173019920950963
32,1024,random_uniform,0.01,0.15,0.01,20,0.0008429906680248678,4.26649463554029e-05,0.9768593102693558,0.008747670570190958
32,1024,random_uniform,0.01,0.15,0.02,41,0.0015726963290944695,0.00012354756452842783,0.9568521738052368,0.015836388039698616
32,1024,random_uniform,0.01,0.15,0.05,102,0.003724699409212917,0.0005413577494085741,0.8969069063663483,0.03519430058180609
32,1024,random_uniform,0.01,0.15,0.1,205,0.0067532796179875735,0.0012722456788257176,0.8082792460918427,0.05620593455621174
32,1024,random_uniform,0.01,0.15,0.2,410,0.011343410145491362,0.002746456940183668,0.653056925535202,0.09398763959490178
32,1024,random_uniform,0.01,0.3,0.005,10,0.0017426991136744619,7.717884786126085e-05,0.9875678420066833,0.004375347540750434
32,1024,random_uniform,0.01,0.3,0.01,20,0.003222186118364334,0.00016794230106566234,0.9769586473703384,0.008198636310850849
32,1024,random_uniform,0.01,0.3,0.02,41,0.0062217292143031955,0.000500012798225583,0.9554589182138443,0.015293629523193616
32,1024,random_uniform,0.01,0.3,0.05,102,0.01475048391148448,0.0021566235123946878,0.8930169463157653,0.034248337449771404
32,1024,random_uniform,0.01,0.3,0.1,205,0.02658457923680544,0.004977254288777372,0.8012791812419892,0.055599698040442645
32,1024,random_uniform,0.01,0.3,0.2,410,0.044039384182542565,0.01040357774181389,0.6455217659473419,0.09091041499357135
32,1024,random_uniform,0.01,0.5,0.005,10,0.00469540583435446,0.0002496700892087882,0.9867568194866181,0.004195360741550637
32,1024,random_uniform,0.01,0.5,0.01,20,0.008920798916369677,0.000593783105903821,0.9747501760721207,0.008075658259516087
32,1024,random_uniform,0.01,0.5,0.02,41,0.017311501456424593,0.0016111791576905808,0.9508134126663208,0.015116191569494715
32,1024,random_uniform,0.01,0.5,0.05,102,0.040513718500733376,0.006399557809638086,0.8825055897235871,0.0341565225442596
32,1024,random_uniform,0.01,0.5,0.1,205,0.07164913881570101,0.013612980539785394,0.7841880172491074,0.056273950663309195
32,1024,random_uniform,0.01,0.5,0.2,410,0.11516669876873493,0.027012191358095468,0.6256355166435241,0.08709297049965506
32,1024,random_uniform,0.03,0.05,0.005,10,0.00023559896508231759,1.9219465158963255e-05,0.9485329389572144,0.012615382052234746
32,1024,random_uniform,0.03,0.05,0.01,20,0.0003129698146949522,1.9865843865550178e-05,0.9308593362569809,0.01778944697540803
32,1024,random_uniform,0.03,0.05,0.02,41,0.000525124698469881,4.140262794130518e-05,0.8828072011470794,0.028377651663418303
32,1024,random_uniform,0.03,0.05,0.05,102,0.001087291451403871,0.0001596936692529041,0.7388097643852234,0.06639609512377344
32,1024,random_uniform,0.03,0.05,0.1,205,0.0016157517908141016,0.00026411859726352535,0.5691312566399575,0.09432514267578827
32,1024,random_uniform,0.03,0.05,0.2,410,0.002050427324138582,0.0003962423183150267,0.3790365010499954,0.12307590503283983
32,1024,random_uniform,0.03,0.15,0.005,10,0.0013276444864459337,5.8792778408050774e-05,0.9676323235034943,0.007834501437375348
32,1024,random_uniform,0.03,0.15,0.01,20,0.0023986477754078805,0.00011871685652613273,0.9411409109830856,0.01476110020688075
32,1024,random_uniform,0.03,0.15,0.02,41,0.004498245171271264,0.0003521099937449496,0.8876665771007538,0.026631954122266693
32,1024,random_uniform,0.03,0.15,0.05,102,0.009590438613668085,0.0013669547490085384,0.7405052453279495,0.06409301142078044
32,1024,random_uniform,0.03,0.15,0.1,205,0.014227989502251149,0.0022211456820184004,0.5723052471876144,0.09195179481506963
32,1024,random_uniform,0.03,0.15,0.2,410,0.01796175604686141,0.00328336314695114,0.39088236540555954,0.11993127117826784
32,1024,random_uniform,0.03,0.3,0.005,10,0.005024178465828299,0.0002321749638450936,0.968112313747406,0.0072522177032560385
32,1024,random_uniform,0.03,0.3,0.01,20,0.009461619798094035,0.0005395713766810712,0.9393799424171447,0.01424898506480029
32,1024,random_uniform,0.03,0.3,0.02,41,0.017944511584937574,0.0015674513412841057,0.8825137197971344,0.025870468004433794
32,1024,random_uniform,0.03,0.3,0.05,102,0.037639315146952866,0.005237688235471715,0.7315545111894608,0.06350022033610743
32,1024,random_uniform,0.03,0.3,0.1,205,0.05498807858675718,0.007985884967692822,0.5647419184446335,0.08935361819980313
32,1024,random_uniform,0.03,0.3,0.2,410,0.06882945224642753,0.011600538234040912,0.3870082587003708,0.11672573016356978
32,1024,random_uniform,0.03,0.5,0.005,10,0.013923044130206109,0.0008259250765124336,0.9650103420019149,0.007142207347986133
32,1024,random_uniform,0.03,0.5,0.01,20,0.026432891748845576,0.002164975938336295,0.9327276259660721,0.014326083001107454
32,1024,random_uniform,0.03,0.5,0.02,41,0.04988308008760214,0.005859748770693297,0.8695253700017929,0.026324510922842277
32,1024,random_uniform,0.03,0.5,0.05,102,0.10069030970335006,0.01431680250914258,0.7105993032455444,0.06433445203882358
32,1024,random_uniform,0.03,0.5,0.1,205,0.14268638119101523,0.019385454744891957,0.5456948205828667,0.08630206488752083
32,1024,random_uniform,0.03,0.5,0.2,410,0.17554750181734563,0.02694417248633506,0.3727410852909088,0.1112665530629116
32,1024,random_uniform,0.1,0.05,0.005,10,0.0005417000007582829,2.8508278539748828e-05,0.8831154733896256,0.016921447846148786
32,1024,random_uniform,0.1,0.05,0.01,20,0.0008476932940538973,4.457804023849078e-05,0.8115045726299286,0.029177809907627198
32,1024,random_uniform,0.1,0.05,0.02,41,0.0013436799636110663,8.759204392003953e-05,0.6783201485872269,0.04097439051113942
32,1024,random_uniform,0.1,0.05,0.05,102,0.0019985270744655283,0.00023627295692740983,0.43777487725019454,0.08333925973998049
32,1024,random_uniform,0.1,0.05,0.1,205,0.0022583940124604853,0.00023908726791740538,0.29582730308175087,0.08087661786659998
32,1024,random_uniform,0.1,0.05,0.2,410,0.0024059899209532888,0.0002636016700966721,0.17902806596830487,0.09334749668102164
32,1024,random_uniform,0.1,0.15,0.005,10,0.004082131967879832,0.0001816282821730199,0.9034298568964004,0.013517461050376205
32,1024,random_uniform,0.1,0.15,0.01,20,0.007187434379011393,0.0003503028621733702,0.822832727432251,0.026827580047939028
32,1024,random_uniform,0.1,0.15,0.02,41,0.011788340145722031,0.0007562760394510458,0.6841532230377197,0.0388267473036278
32,1024,random_uniform,0.1,0.15,0.05,102,0.01766385594382882,0.0020533044211168703,0.4416385591030121,0.08005675163078892
32,1024,random_uniform,0.1,0.15,0.1,205,0.01992939952760935,0.002096337126937682,0.3029990501701832,0.0794328546081406
