object,family,K_eff,basis,N,N_factor,seed,v,rel_mse,measured_leverage,theory_rel_mse,target_energy
digit_3,synthetic_digit,135.81257584160795,orthogonal_inverse,1024,1,3,0.0001,7.67627591716886e-05,1.0,0.0001,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,orthogonal_inverse,1024,1,3,0.0003,0.0003852889126699751,1.0,0.0003,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,orthogonal_inverse,1024,1,3,0.001,0.001993515981152868,1.0,0.001,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,orthogonal_inverse,1024,1,3,0.003,0.002043891797196204,1.0,0.003,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,orthogonal_inverse,1024,1,3,0.01,0.012146208192996437,1.0,0.01,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,orthogonal_inverse,1024,1,4,0.0001,0.00010684539079834564,1.0,0.0001,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,orthogonal_inverse,1024,1,4,0.0003,0.00019544461800669055,1.0,0.0003,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,orthogonal_inverse,1024,1,4,0.001,0.0009065175402804881,1.0,0.001,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,orthogonal_inverse,1024,1,4,0.003,0.002280801116564025,1.0,0.003,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,orthogonal_inverse,1024,1,4,0.01,0.005491965455311365,1.0,0.01,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,0,0.0001,0.00010245984635413298,1.0,0.0001,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,0,0.0003,0.0003204012991678152,1.0,0.0003,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,0,0.001,0.0009205182598331979,1.0,0.001,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,0,0.003,0.0027382369994291586,1.0,0.003,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,0,0.01,0.009454389251478118,1.0,0.01,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,1,0.0001,9.854742708995885e-05,1.0,0.0001,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,1,0.0003,0.000292752807652954,1.0,0.0003,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,1,0.001,0.0009843992182574262,1.0,0.001,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,1,0.003,0.0026206849775951588,1.0,0.003,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,1,0.01,0.010348193213049401,1.0,0.01,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,2,0.0001,9.759787931300284e-05,1.0,0.0001,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,2,0.0003,0.0003028286059887971,1.0,0.0003,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,2,0.001,0.0010784828693374134,1.0,0.001,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,2,0.003,0.0028253027233591903,1.0,0.003,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,2,0.01,0.010983432305906222,1.0,0.01,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,3,0.0001,0.00010629453155130428,1.0,0.0001,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,3,0.0003,0.0003182550362231109,1.0,0.0003,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,3,0.001,0.0011353164063022496,1.0,0.001,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,3,0.003,0.0029700076456025326,1.0,0.003,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,3,0.01,0.009567241346703063,1.0,0.01,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,4,0.0001,0.00010360404389501077,1.0,0.0001,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,4,0.0003,0.00027098987116292524,1.0,0.0003,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,4,0.001,0.0009782292524734178,1.0,0.001,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,4,0.003,0.0030671547033387135,1.0,0.003,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,srht_inverse,1024,1,4,0.01,0.0091614954027576,1.0,0.01,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,0,0.0001,0.041759605171146956,448.75354511825117,0.044875354511825116,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,0,0.0003,0.12408612860503666,448.75354511825117,0.13462606353547535,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,0,0.001,0.43143774751677605,448.75354511825117,0.44875354511825116,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,0,0.003,1.135812749179489,448.75354511825117,1.3462606353547535,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,0,0.01,4.293807147301497,448.75354511825117,4.487535451182512,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,1,0.0001,0.04087523077562388,420.61396847943985,0.04206139684794399,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,1,0.0003,0.11616115597046014,420.61396847943985,0.12618419054383195,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,1,0.001,0.4176416293102489,420.61396847943985,0.4206139684794399,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,1,0.003,1.2139440385968743,420.61396847943985,1.2618419054383196,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,1,0.01,4.1327769055289645,420.61396847943985,4.206139684794398,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,2,0.0001,0.04298291307203347,417.41216174887956,0.041741216174887956,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,2,0.0003,0.11963781960949697,417.41216174887956,0.12522364852466386,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,2,0.001,0.3835589565588327,417.41216174887956,0.4174121617488796,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,2,0.003,1.296281373144303,417.41216174887956,1.2522364852466388,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,2,0.01,4.281771347868797,417.41216174887956,4.174121617488796,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,3,0.0001,0.04266859557620196,468.147766032773,0.046814776603277306,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,3,0.0003,0.1146258149755277,468.147766032773,0.1404443298098319,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,3,0.001,0.37929829737061954,468.147766032773,0.468147766032773,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,3,0.003,1.2688418317221746,468.147766032773,1.404443298098319,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,3,0.01,3.9089999026523747,468.147766032773,4.68147766032773,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,4,0.0001,0.043884683352724635,432.31423200178193,0.0432314232001782,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,4,0.0003,0.11756978589187278,432.31423200178193,0.12969426960053457,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,4,0.001,0.4141032773217705,432.31423200178193,0.43231423200178193,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,4,0.003,1.0676704360382345,432.31423200178193,1.2969426960053458,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,1024,1,4,0.01,4.136395925098992,432.31423200178193,4.323142320017819,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,0,0.0001,0.01869118762722622,218.61908740710123,0.021861908740710125,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,0,0.0003,0.060905841593841784,218.61908740710123,0.06558572622213037,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,0,0.001,0.20938555707118495,218.61908740710123,0.21861908740710123,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,0,0.003,0.6949460076426255,218.61908740710123,0.6558572622213037,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,0,0.01,1.982929702601395,218.61908740710123,2.1861908740710123,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,1,0.0001,0.02001921901045803,204.73533985520123,0.020473533985520126,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,1,0.0003,0.06289672062089977,204.73533985520123,0.061420601956560364,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,1,0.001,0.19727719546602424,204.73533985520123,0.20473533985520123,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,1,0.003,0.5779974726655599,204.73533985520123,0.6142060195656037,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,1,0.01,2.0472904688197495,204.73533985520123,2.0473533985520125,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,2,0.0001,0.020724844242128178,200.3552080223506,0.02003552080223506,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,2,0.0003,0.05833747790705292,200.3552080223506,0.06010656240670518,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,2,0.001,0.2102477331273717,200.3552080223506,0.2003552080223506,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,2,0.003,0.5660711408152135,200.3552080223506,0.6010656240670519,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,2,0.01,1.9454303738692598,200.3552080223506,2.003552080223506,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,3,0.0001,0.019456068384308554,212.16302433436897,0.021216302433436897,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,3,0.0003,0.06297592050313022,212.16302433436897,0.06364890730031068,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,3,0.001,0.20520046647162424,212.16302433436897,0.21216302433436898,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,3,0.003,0.5857291593920344,212.16302433436897,0.636489073003107,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,3,0.01,2.0423095395330098,212.16302433436897,2.1216302433436898,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,4,0.0001,0.01948503946783159,211.36750643483984,0.021136750643483984,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,4,0.0003,0.06464696099879975,211.36750643483984,0.06341025193045195,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,4,0.001,0.21008982052985628,211.36750643483984,0.21136750643483984,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,4,0.003,0.5547527964007515,211.36750643483984,0.6341025193045196,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,2048,2,4,0.01,2.0006407512646076,211.36750643483984,2.1136750643483984,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,0,0.0001,0.010417660268167475,100.39527208016581,0.010039527208016581,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,0,0.0003,0.027112077678574403,100.39527208016581,0.03011858162404974,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,0,0.001,0.09532637530926155,100.39527208016581,0.10039527208016581,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,0,0.003,0.3051447291662711,100.39527208016581,0.30118581624049745,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,0,0.01,1.0864615604878616,100.39527208016581,1.003952720801658,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,1,0.0001,0.009994619929606617,94.69686560301606,0.009469686560301607,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,1,0.0003,0.033819077588790485,94.69686560301606,0.028409059680904816,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,1,0.001,0.10068313824874897,94.69686560301606,0.09469686560301607,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,1,0.003,0.3113700652599909,94.69686560301606,0.2840905968090482,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,1,0.01,0.9963606065007955,94.69686560301606,0.9469686560301607,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,2,0.0001,0.009219271865232503,99.44626358305612,0.009944626358305612,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,2,0.0003,0.030688106052133072,99.44626358305612,0.029833879074916834,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,2,0.001,0.09948045267409884,99.44626358305612,0.09944626358305612,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,2,0.003,0.28770761213864804,99.44626358305612,0.29833879074916836,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,2,0.01,1.0125254979974863,99.44626358305612,0.9944626358305613,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,3,0.0001,0.010880900055287109,103.1392186139091,0.01031392186139091,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,3,0.0003,0.02996526752414166,103.1392186139091,0.030941765584172727,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,3,0.001,0.09913732085173295,103.1392186139091,0.1031392186139091,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,3,0.003,0.30547057708169056,103.1392186139091,0.3094176558417273,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,3,0.01,1.1060359889278246,103.1392186139091,1.031392186139091,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,4,0.0001,0.009571388266702941,96.76825534727789,0.00967682553472779,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,4,0.0003,0.029973538823675407,96.76825534727789,0.029030476604183363,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,4,0.001,0.1057817699117774,96.76825534727789,0.09676825534727788,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,4,0.003,0.3316935606293218,96.76825534727789,0.29030476604183364,0.12405343960177807
digit_3,synthetic_digit,135.81257584160795,random_dgi,4096,4,4,0.01,0.9885092140119148,96.76825534727789,0.9676825534727789,0.12405343960177807
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,0,0.0001,8.917189647803856e-05,1.0,0.0001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,0,0.0003,0.0002329304692728223,1.0,0.0003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,0,0.001,0.0011477019210032894,1.0,0.001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,0,0.003,0.0028054337845871643,1.0,0.003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,0,0.01,0.01126266563390288,1.0,0.01,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,1,0.0001,0.00016105135274863542,1.0,0.0001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,1,0.0003,0.0003381694090950616,1.0,0.0003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,1,0.001,0.001132355105813866,1.0,0.001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,1,0.003,0.003271101509789702,1.0,0.003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,1,0.01,0.010686733704473681,1.0,0.01,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,2,0.0001,7.40348059641235e-05,1.0,0.0001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,2,0.0003,0.00024225336663963025,1.0,0.0003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,2,0.001,0.0007169304283265064,1.0,0.001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,2,0.003,0.004599806645866197,1.0,0.003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,2,0.01,0.012783022127975259,1.0,0.01,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,3,0.0001,9.41876042153637e-05,1.0,0.0001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,3,0.0003,0.0003099674330743244,1.0,0.0003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,3,0.001,0.0016466141404731479,1.0,0.001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,3,0.003,0.002791916633593323,1.0,0.003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,3,0.01,0.01093621451013827,1.0,0.01,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,4,0.0001,7.78524871139826e-05,1.0,0.0001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,4,0.0003,0.00025166304753522083,1.0,0.0003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,4,0.001,0.0009834894221274935,1.0,0.001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,4,0.003,0.0025882390457285668,1.0,0.003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,orthogonal_inverse,1024,1,4,0.01,0.006640662113892267,1.0,0.01,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,0,0.0001,0.00010308885959540136,1.0,0.0001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,0,0.0003,0.00031518124760133027,1.0,0.0003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,0,0.001,0.0008977021518331154,1.0,0.001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,0,0.003,0.002966494032583057,1.0,0.003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,0,0.01,0.010896644510345978,1.0,0.01,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,1,0.0001,8.707818230431078e-05,1.0,0.0001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,1,0.0003,0.00029518916758590355,1.0,0.0003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,1,0.001,0.0010135838027881155,1.0,0.001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,1,0.003,0.0029733425738130486,1.0,0.003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,1,0.01,0.010849720197940593,1.0,0.01,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,2,0.0001,0.00010113524396887375,1.0,0.0001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,2,0.0003,0.00031640503874434033,1.0,0.0003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,2,0.001,0.0009513885924593624,1.0,0.001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,2,0.003,0.0032941976032978466,1.0,0.003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,2,0.01,0.010705348555644754,1.0,0.01,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,3,0.0001,0.00010220285975230106,1.0,0.0001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,3,0.0003,0.0002871565840577813,1.0,0.0003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,3,0.001,0.0011086988418365414,1.0,0.001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,3,0.003,0.003246754983840147,1.0,0.003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,3,0.01,0.00936741557997342,1.0,0.01,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,4,0.0001,0.00010542317541479509,1.0,0.0001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,4,0.0003,0.0003426980775892668,1.0,0.0003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,4,0.001,0.0009521533625614669,1.0,0.001,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,4,0.003,0.0029680486934518927,1.0,0.003,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,srht_inverse,1024,1,4,0.01,0.008767910320693817,1.0,0.01,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,0,0.0001,0.033161483073524574,361.02309306380266,0.03610230930638027,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,0,0.0003,0.09827347122578285,361.02309306380266,0.10830692791914079,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,0,0.001,0.3419627512521674,361.02309306380266,0.36102309306380265,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,0,0.003,0.9041366761001447,361.02309306380266,1.083069279191408,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,0,0.01,3.3843606596685953,361.02309306380266,3.6102309306380267,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,1,0.0001,0.03266131744264162,337.7424547414977,0.03377424547414977,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,1,0.0003,0.09148244604695373,337.7424547414977,0.1013227364224493,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,1,0.001,0.33227249396180014,337.7424547414977,0.33774245474149767,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,1,0.003,0.9547884575334744,337.7424547414977,1.013227364224493,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,1,0.01,3.2483749471126475,337.7424547414977,3.377424547414977,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,2,0.0001,0.033908282761843586,328.43374513485253,0.032843374513485256,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,2,0.0003,0.09608113556582187,328.43374513485253,0.09853012354045575,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,2,0.001,0.2994937407920896,328.43374513485253,0.3284337451348525,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,2,0.003,1.0388164421191552,328.43374513485253,0.9853012354045576,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,2,0.01,3.3763048814453547,328.43374513485253,3.2843374513485255,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,3,0.0001,0.033545771322165734,369.0394208378139,0.036903942083781394,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,3,0.0003,0.09126572633640316,369.0394208378139,0.11071182625134417,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,3,0.001,0.29825878311569437,369.0394208378139,0.36903942083781394,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,3,0.003,1.0038285944542324,369.0394208378139,1.1071182625134417,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,3,0.01,3.099490661232888,369.0394208378139,3.690394208378139,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,4,0.0001,0.03419782996051582,342.0472039794639,0.03420472039794639,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,4,0.0003,0.09243868983499048,342.0472039794639,0.10261416119383916,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,4,0.001,0.3251256509471064,342.0472039794639,0.3420472039794639,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,4,0.003,0.8394711743764929,342.0472039794639,1.0261416119383917,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,1024,1,4,0.01,3.2806339657812065,342.0472039794639,3.4204720397946393,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,0,0.0001,0.014968958759653149,173.92284343579146,0.01739228434357915,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,0,0.0003,0.048376880340530594,173.92284343579146,0.052176853030737436,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,0,0.001,0.1661866510387943,173.92284343579146,0.17392284343579148,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,0,0.003,0.553700886815562,173.92284343579146,0.5217685303073744,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,0,0.01,1.5741781178406822,173.92284343579146,1.7392284343579147,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,1,0.0001,0.015923625607510955,164.03149815688963,0.016403149815688963,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,1,0.0003,0.04976065803557258,164.03149815688963,0.049209449447066886,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,1,0.001,0.15682398012671112,164.03149815688963,0.16403149815688964,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,1,0.003,0.4584352923942718,164.03149815688963,0.4920944944706689,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,1,0.01,1.6241793119228463,164.03149815688963,1.6403149815688962,0.06720173246336392
digit_4,synthetic_digit,107.61184657281635,random_dgi,2048,2,2,0.0001,0.016502273016140923,161.76683413088065,0.016176683413088064,0.06720173246336392
