object,family,K_eff,basis,requested_basis,rho,s,seed,W,num_frames,carrier_mean,carrier_cv,gain_rel_err,theory_variance_cv2_over_w
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,4,16,2048,256.0,0.04419417306780815,0.01489628057795255,0.00012207030832171121
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,4,32,2048,256.0,0.04419417306780815,0.021353160180505686,6.1035154160855604e-05
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,4,64,2048,256.0,0.04419417306780815,0.029720395624712907,3.0517577080427802e-05
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,4,128,2048,256.0,0.04419417306780815,0.041937323295906465,1.5258788540213901e-05
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,4,256,2048,256.0,0.04419417306780815,0.05986227103522813,7.6293942701069505e-06
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,4,512,2048,256.0,0.04419417306780815,0.08151932373286752,3.8146971350534753e-06
stripe,stripe,512.0,hadamard_paired,hadamard_ordered,0.001,0.1,4,1024,2048,256.0,0.04419417306780815,0.1263769472626731,1.9073485675267376e-06
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,0,4,2048,110.0,0.06741998344659805,0.016788821571052357,0.0011363635419848889
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,0,8,2048,110.0,0.06741998344659805,0.01640145833685156,0.0005681817709924444
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,0,16,2048,110.0,0.06741998344659805,0.020847913973469988,0.0002840908854962222
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,0,32,2048,110.0,0.06741998344659805,0.02801839716381609,0.0001420454427481111
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,0,64,2048,110.0,0.06741998344659805,0.03892151149856596,7.102272137405555e-05
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,0,128,2048,110.0,0.06741998344659805,0.05561777270408853,3.551136068702778e-05
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,0,256,2048,110.0,0.06741998344659805,0.07774340362163366,1.775568034351389e-05
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,0,512,2048,110.0,0.06741998344659805,0.10100399347820742,8.877840171756944e-06
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,0,1024,2048,110.0,0.06741998344659805,0.12567549684127713,4.438920085878472e-06
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,1,4,2048,110.0,0.06741998344659805,0.016124684116674882,0.0011363635419848889
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,1,8,2048,110.0,0.06741998344659805,0.015308919684510048,0.0005681817709924444
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,1,16,2048,110.0,0.06741998344659805,0.01926999297344508,0.0002840908854962222
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,1,32,2048,110.0,0.06741998344659805,0.025988357158099704,0.0001420454427481111
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,1,64,2048,110.0,0.06741998344659805,0.03667634084573555,7.102272137405555e-05
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,1,128,2048,110.0,0.06741998344659805,0.05183635776661763,3.551136068702778e-05
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,1,256,2048,110.0,0.06741998344659805,0.07417378353550623,1.775568034351389e-05
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,1,512,2048,110.0,0.06741998344659805,0.10224853009490284,8.877840171756944e-06
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,1,1024,2048,110.0,0.06741998344659805,0.1271730725575411,4.438920085878472e-06
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,2,4,2048,110.0,0.06741998344659805,0.015661253837040038,0.0011363635419848889
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,2,8,2048,110.0,0.06741998344659805,0.014392291941762562,0.0005681817709924444
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,2,16,2048,110.0,0.06741998344659805,0.017927099880413334,0.0002840908854962222
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,2,32,2048,110.0,0.06741998344659805,0.02432273371184332,0.0001420454427481111
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,2,64,2048,110.0,0.06741998344659805,0.0339993533412372,7.102272137405555e-05
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,2,128,2048,110.0,0.06741998344659805,0.04826167184399033,3.551136068702778e-05
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,2,256,2048,110.0,0.06741998344659805,0.0664109894695873,1.775568034351389e-05
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,2,512,2048,110.0,0.06741998344659805,0.08976473769286879,8.877840171756944e-06
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,2,1024,2048,110.0,0.06741998344659805,0.11848503267970316,4.438920085878472e-06
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,3,4,2048,110.0,0.06741998344659805,0.01642352892557078,0.0011363635419848889
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,3,8,2048,110.0,0.06741998344659805,0.015832556629660963,0.0005681817709924444
ring,ring,220.0,hadamard_paired,hadamard_ordered,0.001,0.1,3,16,2048,110.0,0.06741998344659805,0.020079785356915576,0.0002840908854962222
