unit_index,K,p,N,offset,seed,object_kind,shard,rank_J,expected_rank,local_identifiable,rank_deficit,sv_smallest_informative_ratio,sv_gauge_ratio,rank_threshold,solver_success,best_relmse_T,best_ell_max_err,best_residual,iterations,restarts_used
959,64,17,91,10,19,random_nonneg,1/2,80,80,True,0,0.0025778362772796,5.698607843015369e-17,2.277472375693092e-07,False,0.0008032953840005,0.0453727515257478,0.002780069850612,150,8
961,64,17,93,12,1,sparse_spikes,1/2,80,80,True,0,0.001077041873756,1.9338349593229108e-17,1.4415663490027445e-07,False,0.3043701903044335,0.4326412692134854,0.0079691437971566,150,8
963,64,17,93,12,3,random_nonneg,1/2,80,80,True,0,0.0007010143386925,2.2963653301280728e-17,3.163261938082434e-07,False,0.1322696602167192,0.648363047341169,0.0083065964645918,150,8
965,64,17,93,12,5,random_nonneg,1/2,80,80,True,0,0.0016094369974744,3.4342135908211337e-17,2.6504102864692657e-07,False,0.0857558049302187,0.4854860613451739,0.0135704995791092,150,8
967,64,17,93,12,7,random_nonneg,1/2,80,80,True,0,0.0028169172647039,3.976164877254048e-17,2.3641628562113558e-07,False,0.0522304433061208,0.3098182985177785,0.010724044647794,150,8
969,64,17,93,12,9,random_nonneg,1/2,80,80,True,0,0.0017828686261687,6.190221984544476e-17,1.8611702653355946e-07,False,0.049182056606464,0.3100639614187154,0.0050260308519932,150,8
971,64,17,93,12,11,random_nonneg,1/2,80,80,True,0,0.0030446036214971,5.091339735246096e-17,2.0701158735584409e-07,False,0.0192556098267441,0.1944815259112906,0.0041710910998684,150,8
973,64,17,93,12,13,random_nonneg,1/2,80,80,True,0,0.0045989127622585,6.449386682453245e-17,8.909000491691294e-08,False,0.0033307591955017,0.1064181885385228,0.0028058077213936,150,8
975,64,17,93,12,15,random_nonneg,1/2,80,80,True,0,0.0032506801504282,3.467612923417032e-17,2.2052461122478538e-07,False,0.0052337947570919,0.1517129902722591,0.004774357126114,150,8
977,64,17,93,12,17,random_nonneg,1/2,80,80,True,0,0.0025968231722501,4.6455783115352504e-17,1.5967859021731353e-07,False,0.0020618097352942,0.0675289951399579,0.0027541471996277,150,8
979,64,17,93,12,19,random_nonneg,1/2,80,80,True,0,0.0030412007265517,9.140675755085172e-17,2.488146185027083e-07,False,0.0051656651028305,0.154065232832925,0.0039408229140601,150,8
981,64,17,95,14,1,sparse_spikes,1/2,80,80,True,0,0.0032363590795835,1.2116010287625253e-17,1.4832898373613698e-07,False,0.118927019229662,0.5880804519088081,0.0133182811845297,150,8
983,64,17,95,14,3,random_nonneg,1/2,80,80,True,0,0.0021903053344482,3.53736014743325e-17,3.394545486883211e-07,False,0.0244548732277031,0.2317424103462957,0.0088629194832122,150,8
985,64,17,95,14,5,random_nonneg,1/2,80,80,True,0,0.0028061167856844,4.133859194909835e-17,1.814975927197667e-07,False,0.0134378930174328,0.1649982069252549,0.006047109927775,150,8
987,64,17,95,14,7,random_nonneg,1/2,80,80,True,0,0.0062154091997084,8.94836995492247e-17,8.98285033419256e-08,False,0.0006396355610922,0.0356922095113554,0.0017698332650721,150,8
989,64,17,95,14,9,random_nonneg,1/2,80,80,True,0,0.0029795872045296,7.493797433998769e-17,2.75581820333318e-07,False,0.0090673768732983,0.1628071620757947,0.0069629512448617,150,8
991,64,17,95,14,11,random_nonneg,1/2,80,80,True,0,0.0043148793881121,1.0167476185314004e-16,1.2198639348385644e-07,False,0.0018701210280802,0.0975643822718574,0.0026746514141459,150,8
993,64,17,95,14,13,random_nonneg,1/2,80,80,True,0,0.0032891175851609,4.6169429361605066e-17,2.02337142958208e-07,False,0.0056283997288144,0.1218848961515886,0.0042285230812817,150,8
995,64,17,95,14,15,random_nonneg,1/2,80,80,True,0,0.0086489208620159,1.2751725565324788e-16,1.3810626934659238e-07,False,0.0003114204444944,0.0325432791625345,0.0022007837170746,150,8
997,64,17,95,14,17,random_nonneg,1/2,80,80,True,0,0.0023208109668818,1.1575694405637436e-16,1.4805771055561144e-07,False,0.0062771803169045,0.09403830715353,0.0044360270953226,150,8
999,64,17,95,14,19,random_nonneg,1/2,80,80,True,0,0.0017946604771684,5.4028873816314815e-17,2.815457163261564e-07,False,0.1210679377896785,0.4936189973917441,0.0115578622941792,150,8
1001,64,17,97,16,1,sparse_spikes,1/2,80,80,True,0,0.0103505094177814,5.429206298628348e-17,8.866630873322241e-08,False,2.536829727523863e-05,0.0086325511613756,0.000634458405123,150,8
1003,64,17,97,16,3,random_nonneg,1/2,80,80,True,0,0.0027711366590336,3.524369368051987e-17,1.6074563749263974e-07,False,0.0093873897393496,0.2552342896596777,0.0037654104407303,150,8
1005,64,17,97,16,5,random_nonneg,1/2,80,80,True,0,0.0014978554457879,3.0071325265248036e-17,4.654641795144174e-07,False,0.166908246479697,0.6745505037839337,0.0125111586668942,150,8
