source_import,config_id,config_index,global_config_index,init_seed,object,object_index,method,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance,otsu_temperature,binary_prior_weight,cnr,psnr,ssim,ks_d,ks_p,best_trace_cnr,final_loss,final_proxy_mean,final_proxy_std,final_proxy_min,final_proxy_max,final_proxy_range,final_proxy_tv_l1,final_proxy_roughness_l2,final_proxy_otsu_score,final_proxy_otsu_threshold,final_proxy_otsu_fg_fraction,final_proxy_hist_entropy,final_proxy_data_loss,final_proxy_aug_loss,final_proxy_denoiser_mse,final_proxy_binary_prior_loss,final_proxy_net_delta_mse,final_proxy_dual_abs_mean
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0380,76,380,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.14,24,3,0.08,nlm,3,0.064,5,6,0.05,0.005,9.724236488342283,7.3111677169799805,0.1814653575420379,0.0046856999397277,0.9740428844495652,9.724236488342283,0.0026505251880735,0.5101227760314941,0.1004554852843284,0.2269838601350784,0.8000181317329407,0.5730342864990234,0.0740249305963516,0.0137362889945507,0.0103353187441825,0.5806452035903931,0.21136474609375,1.413235783576965,0.0002274832804687,0.0024230419658124,0.0046717608347535,0.0541713275015354,3.5610679333331063e-05,0.0765582621097564
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0381,76,381,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.14,24,3,0.08,nlm,3,0.064,5,6,0.05,0.01,9.76309585571289,7.332090854644775,0.1834996789693832,0.0046856999397277,0.9740428844495652,9.76309585571289,0.0026118333917111,0.5098185539245605,0.1016278564929962,0.2220237255096435,0.8021522164344788,0.5801284909248352,0.0746108591556549,0.0140752578154206,0.010525063611567,0.5806452035903931,0.21148681640625,1.4144768714904783,0.0002274822618346,0.0023843511007726,0.0046711871400475,0.0541531294584274,3.615629248088226e-05,0.0759221240878105
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0382,76,382,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.14,24,3,0.08,nlm,3,0.064,5,6,0.05,0.015,9.79026985168457,7.352742195129394,0.1855303645133972,0.0046856999397277,0.9740428844495652,9.79026985168457,0.0025746673345565,0.5095400810241699,0.1028140261769294,0.2182549387216568,0.8043360114097595,0.5860810875892639,0.0754219889640808,0.0144260544329881,0.0107425795868039,0.5806452035903931,0.2117919921875,1.423249363899231,0.0002274826256325,0.0023471848107874,0.0046706423163414,0.0541347675025463,3.674803883768618e-05,0.0753016993403434
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0383,76,383,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.14,24,3,0.08,nlm,3,0.064,5,6,0.05,0.02,9.804704666137695,7.373677253723144,0.1875540614128112,0.0046856999397277,0.9740428844495652,9.804704666137695,0.0025381727609783,0.5092432498931885,0.104010485112667,0.2146620750427246,0.8064486980438232,0.5917866230010986,0.0764620527625083,0.014787757769227,0.010961097665131,0.5806452035903931,0.21209716796875,1.4395270347595217,0.000227483396884,0.0023106893058866,0.0046699368394911,0.0541161969304084,3.740542524610646e-05,0.0746874809265136
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0384,76,384,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.14,24,3,0.1,nlm,3,0.06,5,6,0.05,0.005,9.377721786499023,7.271294116973877,0.1866642832756042,0.0046856999397277,0.9740428844495652,9.377721786499023,0.0026709688827395,0.5152882933616638,0.1031094118952751,0.1754787117242813,0.8498077392578125,0.6743290424346924,0.0789836198091507,0.0148543631657958,0.0108478413894772,0.5806452035903931,0.21282958984375,1.520256757736206,0.0002275032893521,0.0024434656370431,0.0040973192080855,0.0542535334825515,3.835441020783037e-05,0.0761720091104507
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0385,77,385,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.14,24,3,0.1,nlm,3,0.06,5,6,0.05,0.01,9.370722770690918,7.291104793548584,0.1886337101459503,0.0046856999397277,0.9740428844495652,9.370722770690918,0.0026335280854254,0.5150332450866699,0.1043060794472694,0.17230786383152,0.8523365259170532,0.6800286769866943,0.0797045230865478,0.0152255930006504,0.0110951233655214,0.5806452035903931,0.2130126953125,1.5156031847000122,0.0002275027218274,0.0024060253053903,0.0040954453870654,0.0542337372899055,3.872636443702504e-05,0.075563371181488
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0386,77,386,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.14,24,3,0.1,nlm,3,0.06,5,6,0.05,0.015,9.354257583618164,7.311239242553711,0.1905956119298935,0.0046856999397277,0.9740428844495652,9.354257583618164,0.0025971012655645,0.5147561430931091,0.105512648820877,0.1692686825990677,0.8549330830574036,0.6856644153594971,0.0806320756673812,0.0156078357249498,0.0113704772666096,0.5806452035903931,0.2130126953125,1.5237030982971191,0.000227505195653,0.0023695961572229,0.0040936567820608,0.0542136691510677,3.908004509867169e-05,0.0749641358852386
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0387,77,387,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.14,24,3,0.1,nlm,3,0.06,5,6,0.05,0.02,9.327512741088867,7.3317952156066895,0.192553773522377,0.0046856999397277,0.9740428844495652,9.327512741088867,0.0025605638511478,0.5144497156143188,0.1067295894026756,0.1665380746126175,0.8573147654533386,0.6907767057418823,0.0817811042070388,0.0160035714507102,0.0116152493283152,0.5806452035903931,0.21319580078125,1.5296761989593506,0.0002275031292811,0.0023330608382821,0.0040918104350566,0.054193377494812,3.9416307117789984e-05,0.0743591487407684
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0388,77,388,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.14,24,3,0.1,nlm,3,0.062,5,6,0.05,0.005,9.69296932220459,7.257328033447266,0.183973416686058,0.0046856999397277,0.9740428844495652,9.69296932220459,0.0027381561230868,0.5152797698974609,0.1018210873007774,0.1991894692182541,0.8257043957710266,0.6265149116516113,0.0760970264673233,0.0142092565074563,0.0106036337092518,0.5806452035903931,0.21234130859375,1.490758180618286,0.0002274969883728,0.0025106591638177,0.0043923193588852,0.0542292892932891,4.118968354305253e-05,0.0774075090885162
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0389,77,389,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.14,24,3,0.1,nlm,3,0.062,5,6,0.05,0.01,9.70895290374756,7.27746057510376,0.1859671473503112,0.0046856999397277,0.9740428844495652,9.70895290374756,0.0027005409356206,0.5150071978569031,0.1030028685927391,0.1950020045042038,0.8287869691848755,0.6337849497795105,0.0767537206411361,0.0145607320591807,0.010848362930119,0.5806452035903931,0.21234130859375,1.4876673221588137,0.0002274944563396,0.0024730465374886,0.0043912408873438,0.0542100854218006,4.159939271630719e-05,0.0767979621887207
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0390,78,390,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.14,24,3,0.1,nlm,3,0.062,5,6,0.05,0.015,9.712993621826172,7.297487258911133,0.1879607290029525,0.0046856999397277,0.9740428844495652,9.712993621826172,0.0026644542813301,0.5147480368614197,0.1041998118162155,0.1920118033885955,0.8319800496101379,0.6399682760238647,0.077628843486309,0.014924781396985,0.0111003005877137,0.5806452035903931,0.21234130859375,1.4930157661437988,0.00022749506752,0.0024369591847062,0.0043900650925934,0.0541906990110874,4.2003455746453255e-05,0.0762021094560623
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0391,78,391,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.14,24,3,0.1,nlm,3,0.062,5,6,0.05,0.02,9.705944061279297,7.318066596984863,0.1899524331092834,0.0046856999397277,0.9740428844495652,9.705944061279297,0.0026280651800334,0.5144510865211487,0.1054064854979515,0.1885757446289062,0.8346041440963745,0.6460283994674683,0.078726053237915,0.0153014855459332,0.0113859772682189,0.5806452035903931,0.21246337890625,1.499431610107422,0.0002274949220009,0.0024005703162401,0.0043887989595532,0.0541710183024406,4.249396442901343e-05,0.0756031274795532
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0392,78,392,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.14,24,3,0.1,nlm,3,0.064,5,6,0.05,0.005,9.713741302490234,7.242013931274414,0.1809865236282348,0.0046856999397277,0.9740428844495652,9.713741302490234,0.0027953803073614,0.5152340531349182,0.1006129682064056,0.2346378415822982,0.805622935295105,0.5709850788116455,0.073891095817089,0.0136694870889186,0.0103619722649455,0.5806452035903931,0.21197509765625,1.4799349308013916,0.0002274888393003,0.0025678914971649,0.0046704970300197,0.0542065165936946,4.405637446325272e-05,0.0784472674131393
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0393,78,393,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.14,24,3,0.1,nlm,3,0.064,5,6,0.05,0.01,9.75294017791748,7.262085914611816,0.1830229014158249,0.0046856999397277,0.9740428844495652,9.75294017791748,0.0027579837478697,0.5149788856506348,0.1017924770712852,0.2303560972213745,0.8079361915588379,0.5775800943374634,0.074481077492237,0.0140091432258486,0.0106173995882272,0.5806452035903931,0.21234130859375,1.4758644104003906,0.0002274900034535,0.0025304937735199,0.0046699130907654,0.0541878156363964,4.4497039198176935e-05,0.0778426602482795
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0394,78,394,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.14,24,3,0.1,nlm,3,0.064,5,6,0.05,0.015,9.780044555664062,7.282719135284424,0.1850494891405105,0.0046856999397277,0.9740428844495652,9.780044555664062,0.0027207841631025,0.5146818161010742,0.1029783561825752,0.2267663329839706,0.8101308345794678,0.5833644866943359,0.0752898156642913,0.0143587095662951,0.0108459312468767,0.5806452035903931,0.21234130859375,1.4723832607269287,0.0002274901489727,0.0024932939559221,0.0046695121563971,0.0541687905788421,4.4992459152126685e-05,0.0772379413247108
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0395,79,395,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.14,24,3,0.1,nlm,3,0.064,5,6,0.05,0.02,9.795421600341797,7.303497314453125,0.1870801001787185,0.0046856999397277,0.9740428844495652,9.795421600341797,0.0026844355743378,0.514382004737854,0.1041804850101471,0.2215971946716308,0.8122439980506897,0.5906468033790588,0.0763355940580368,0.014721599407494,0.0111116515472531,0.5806452035903931,0.21240234375,1.477931261062622,0.000227488882956,0.0024569467641413,0.0046688579022884,0.0541495084762573,4.550949961412698e-05,0.0766426175832748
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0396,79,396,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.06,5,6,0.05,0.005,9.538614273071287,7.473135471343994,0.1865971684455871,0.0046856999397277,0.9740428844495652,9.538614273071287,0.0026214912068098,0.4995064437389374,0.1016684994101524,0.1588893830776214,0.8205533623695374,0.6616640090942383,0.0792077481746673,0.0146455895155668,0.0104646692052483,0.5483871102333069,0.2139892578125,1.517275094985962,0.0002274766447953,0.0023940145038068,0.0040840096771717,0.0540662184357643,1.866813181550242e-05,0.0756797045469284
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0397,79,397,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.06,5,6,0.05,0.01,9.572271347045898,7.495757102966309,0.1886250972747802,0.0046856999397277,0.9740428844495652,9.572271347045898,0.0025782492011785,0.4991254806518554,0.1028416231274604,0.156172901391983,0.82322758436203,0.6670546531677246,0.0795380696654319,0.0149945588782429,0.0107138501480221,0.5483871102333069,0.21405029296875,1.5330512523651123,0.0002274769212817,0.0023507722653448,0.0040821018628776,0.054050013422966,1.8969443772220984e-05,0.0749661847949028
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0398,79,398,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.06,5,6,0.05,0.015,9.593212127685549,7.518680095672607,0.1906557977199554,0.0046856999397277,0.9740428844495652,9.593212127685549,0.0025357522536069,0.4987292289733886,0.1040291562676429,0.1527668982744217,0.8261986970901489,0.6734318137168884,0.0800484791398048,0.0153571246191859,0.011003291234374,0.5483871102333069,0.2142333984375,1.551201105117798,0.0002274779253639,0.0023082743864506,0.0040800436399877,0.0540335103869438,1.9311899450258352e-05,0.0742581486701965
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0399,79,399,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.06,5,6,0.05,0.02,9.60318374633789,7.54124641418457,0.1926847100257873,0.0046856999397277,0.9740428844495652,9.60318374633789,0.0024946455378085,0.4983679950237274,0.1052336394786834,0.149739071726799,0.8287972807884216,0.6790581941604614,0.0807541385293006,0.0157325901091098,0.0112667027860879,0.5483871102333069,0.2142333984375,1.568129301071167,0.0002274758735438,0.002267169766128,0.0040779886767268,0.054016713052988,1.972826976270881e-05,0.0735674053430557
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0400,80,400,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.005,9.760501861572266,7.45636510848999,0.1837722808122635,0.0046856999397277,0.9740428844495652,9.760501861572266,0.002665679436177,0.4996135532855987,0.1004061996936798,0.1834684014320373,0.7974560856819153,0.6139876842498779,0.0762106031179428,0.0140306940302252,0.0102305393666028,0.5483871102333069,0.2132568359375,1.4859635829925537,0.0002274714643135,0.0024382080882787,0.0043935868889093,0.0540399923920631,2.0606292309821583e-05,0.0766441971063613
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0401,80,401,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.01,9.818045616149902,7.479203224182129,0.1858332455158233,0.0046856999397277,0.9740428844495652,9.818045616149902,0.0026227287016808,0.4992239475250244,0.1015724912285804,0.1794348061084747,0.8001872301101685,0.6207524538040161,0.0765118524432182,0.0143656181171536,0.0104773249477148,0.5483871102333069,0.21331787109375,1.5009944438934326,0.0002274708822369,0.0023952578194439,0.0043920464813709,0.0540242865681648,2.094984483846929e-05,0.0759417042136192
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0402,80,402,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.015,9.863494873046877,7.501813888549805,0.1878964900970459,0.0046856999397277,0.9740428844495652,9.863494873046877,0.0025809577200561,0.4988605678081512,0.1027554348111152,0.1761509031057357,0.8032113313674927,0.6270604133605957,0.0770056247711181,0.0147132473066449,0.0107464455068111,0.5483871102333069,0.21337890625,1.5164568424224854,0.0002274714934173,0.0023534861393272,0.0043906779028475,0.0540082901716232,2.1404597646323964e-05,0.0752522051334381
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0403,80,403,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.062,5,6,0.05,0.02,9.89420223236084,7.5246381759643555,0.1899516135454177,0.0046856999397277,0.9740428844495652,9.89420223236084,0.0025399662554264,0.4984841346740722,0.1039493456482887,0.1732563823461532,0.8059191107749939,0.6326627135276794,0.0777043551206588,0.0150729166343808,0.0110115446150302,0.5483871102333069,0.2135009765625,1.5328545570373535,0.0002274721628054,0.0023124939762055,0.004389111418277,0.0539920479059219,2.1892596123507246e-05,0.0745721980929374
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0404,80,404,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.005,9.68906021118164,7.438221454620361,0.1806297600269317,0.0046856999397277,0.9740428844495652,9.750164031982422,0.0027019833214581,0.4996728897094726,0.09920684248209,0.222376599907875,0.7774795293807983,0.5551029443740845,0.0739414617419242,0.0135076520964503,0.0099692810326814,0.5483871102333069,0.212890625,1.466705560684204,0.0002274654689244,0.0024745177943259,0.0046864999458193,0.0540162101387977,2.2580396034754813e-05,0.0774156004190445
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0405,81,405,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.01,9.768604278564451,7.460835456848144,0.1827246844768524,0.0046856999397277,0.9740428844495652,9.78799057006836,0.0026594146620482,0.4993081986904144,0.1003704890608787,0.2181896269321441,0.7798707485198975,0.5616811513900757,0.0742037892341613,0.0138315260410308,0.0102314241230487,0.5483871102333069,0.21295166015625,1.4838528633117676,0.0002274677099194,0.0024319470394402,0.0046855146065354,0.0540009327232837,2.303793371538632e-05,0.0767234489321708
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0406,81,406,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.015,9.83408260345459,7.483956813812256,0.1848209500312805,0.0046856999397277,0.9740428844495652,9.83408260345459,0.0026175342500209,0.4989122450351715,0.1015471145510673,0.2145899087190628,0.7820526361465454,0.5674627423286438,0.0746629908680915,0.0141676673665642,0.0105044627562165,0.5483871102333069,0.2130126953125,1.496581792831421,0.0002274652360938,0.0023900689557194,0.0046845790930092,0.0539853572845459,2.350343856960535e-05,0.0760394111275672
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0407,81,407,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.06,nlm,3,0.064,5,6,0.05,0.02,9.886557579040527,7.506825923919678,0.1869195401668548,0.0046856999397277,0.9740428844495652,9.886557579040527,0.0025769139174371,0.498544305562973,0.1027406901121139,0.2109823673963546,0.7842706441879272,0.5732882618904114,0.0753524675965309,0.0145175596699118,0.0107675110921263,0.5483871102333069,0.213134765625,1.509877324104309,0.0002274662547279,0.0023494476918131,0.0046835825778543,0.0539694502949714,2.407624924671836e-05,0.0753683820366859
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0408,81,408,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.06,5,6,0.05,0.005,9.548786163330078,7.434670925140381,0.1858574151992797,0.0046856999397277,0.9740428844495652,9.548786163330078,0.0026759970933198,0.5020076632499695,0.1014077588915824,0.1634415537118911,0.8210527300834656,0.6576111912727356,0.0787591710686683,0.0144774280488491,0.0104294028133153,0.5483871102333069,0.21417236328125,1.487855315208435,0.0002274727739859,0.0024485243484377,0.0040887114591896,0.0541049316525459,2.3782045900588852e-05,0.0763396024703979
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0409,81,409,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.06,5,6,0.05,0.01,9.58518886566162,7.456864356994629,0.1878937035799026,0.0046856999397277,0.9740428844495652,9.58518886566162,0.0026331362314522,0.5016546249389648,0.1025861650705337,0.160323828458786,0.8236410021781921,0.6633172035217285,0.0790825113654136,0.0148245012387633,0.0106727117672562,0.5483871102333069,0.21435546875,1.495478868484497,0.0002274717844557,0.0024056644178926,0.0040869023650884,0.054087646305561,2.388571374467574e-05,0.0756400376558303
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0410,82,410,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.06,5,6,0.05,0.015,9.607627868652344,7.479272365570068,0.189934030175209,0.0046856999397277,0.9740428844495652,9.607627868652344,0.0025910113472491,0.5012930631637573,0.1037805899977684,0.1575357466936111,0.8265001773834229,0.6689644455909729,0.0795868039131164,0.0151855871081352,0.0109383938834071,0.5483871102333069,0.21435546875,1.5092881917953491,0.0002274743455927,0.0023635369725525,0.0040849819779396,0.0540702007710933,2.40463614318287e-05,0.0749488323926925
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0411,82,411,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.06,5,6,0.05,0.02,9.617456436157228,7.501581192016602,0.1919702589511871,0.0046856999397277,0.9740428844495652,9.617456436157228,0.0025501931086182,0.5009444952011108,0.1049902215600013,0.1545563787221908,0.8292545080184937,0.6746981143951416,0.0802919492125511,0.0155604714527726,0.0111970352008938,0.5483871102333069,0.21435546875,1.5287196636199951,0.0002274724974995,0.0023227205965667,0.0040830420330166,0.0540525317192077,2.424258491373621e-05,0.0742726624011993
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0412,82,412,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.062,5,6,0.05,0.005,9.7539644241333,7.417579174041748,0.1829913705587387,0.0046856999397277,0.9740428844495652,9.7539644241333,0.0027200428303331,0.50212562084198,0.1001372560858726,0.1898062378168106,0.7976855635643005,0.6078793406486511,0.0757945850491523,0.0138659691438078,0.0101907001808285,0.5483871102333069,0.21337890625,1.4483213424682615,0.0002274665457662,0.0024925763718783,0.0043957075104117,0.0540804676711559,2.5856465072138235e-05,0.0772844478487968
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0413,82,413,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.062,5,6,0.05,0.01,9.813589096069336,7.439939498901367,0.1850641518831253,0.0046856999397277,0.9740428844495652,9.813589096069336,0.002677459269762,0.5017694234848022,0.1013113558292388,0.1861493438482284,0.8009116649627686,0.6147623062133789,0.0760922357439994,0.0142001826316118,0.0104359621182084,0.5483871102333069,0.21343994140625,1.461086630821228,0.000227466924116,0.002449992345646,0.004394554067403,0.0540637224912643,2.6053057808894664e-05,0.0765962600708007
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0414,82,414,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.062,5,6,0.05,0.015,9.860417366027832,7.4624528884887695,0.1871245950460434,0.0046856999397277,0.9740428844495652,9.860417366027832,0.0026359518524259,0.5014030933380127,0.1024941280484199,0.1827515363693237,0.8037934303283691,0.6210418939590454,0.0765727758407592,0.0145441833883523,0.0106914257630705,0.5483871102333069,0.2135009765625,1.4758318662643433,0.0002274656726513,0.0024084860924631,0.0043932106345891,0.0540467984974384,2.626228342705872e-05,0.075918860733509
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0415,83,415,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.062,5,6,0.05,0.02,9.893163681030272,7.485614776611328,0.1892007887363433,0.0046856999397277,0.9740428844495652,9.893163681030272,0.0025946432724595,0.5009998083114624,0.1036943942308425,0.1781038045883178,0.8066670894622803,0.6285632848739624,0.0772675126791,0.014904229901731,0.010941351763904,0.5483871102333069,0.21356201171875,1.4930312633514404,0.0002274666621815,0.0023671765811741,0.0043917610310018,0.0540294833481311,2.648003282956779e-05,0.0752417743206024
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0416,83,416,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.064,5,6,0.05,0.005,9.669690132141112,7.3995771408081055,0.1798186153173446,0.0046856999397277,0.9740428844495652,9.740681648254396,0.002756064524874,0.5021673440933228,0.0989300236105918,0.2290239185094833,0.7792583703994751,0.5502344369888306,0.0735536962747573,0.013345893472433,0.0099568329751491,0.5483871102333069,0.2132568359375,1.4294586181640625,0.0002274610160384,0.0025286034215241,0.0046865390613675,0.0540582612156868,2.794661486404948e-05,0.0780377388000488
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard2of5,cfg0417,83,417,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.064,5,6,0.05,0.01,9.750480651855469,7.421907901763916,0.1819267272949218,0.0046856999397277,0.9740428844495652,9.779769897460938,0.0027138935402035,0.501820981502533,0.1001008227467536,0.2247792780399322,0.7814998030662537,0.556720495223999,0.0738083347678184,0.0136690307408571,0.0101935863494873,0.5483871102333069,0.21331787109375,1.4383597373962402,0.0002274591242894,0.0024864342994987,0.0046856394037604,0.0540418773889541,2.822050009854138e-05,0.0773606523871421
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard3of5,cfg0418,83,418,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.064,5,6,0.05,0.015,9.816801071166992,7.444412708282471,0.1840333938598632,0.0046856999397277,0.9740428844495652,9.816801071166992,0.0026725823991,0.5014674663543701,0.1012854054570198,0.219662606716156,0.7837390899658203,0.5640764832496643,0.0742619559168815,0.0140048367902636,0.0104248346760869,0.5483871102333069,0.21337890625,1.4557478427886963,0.0002274599974043,0.0024451224599033,0.0046848254278302,0.0540253818035125,2.851072713383473e-05,0.0766923874616622
pro2_stage4_ured_continuous_binary_refine_colab_r1_shard4of5,cfg0419,83,419,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.08,nlm,3,0.064,5,6,0.05,0.02,9.8703031539917,7.467292785644531,0.1861375272274017,0.0046856999397277,0.9740428844495652,9.8703031539917,0.0026319751050323,0.5010906457901001,0.1024807170033454,0.2158814072608947,0.7859227061271667,0.570041298866272,0.0749393478035926,0.0143523253500461,0.0106987487524747,0.5483871102333069,0.21337890625,1.4728150367736816,0.0002274605794809,0.0024045144673436,0.0046839048154652,0.0540084615349769,2.884131390601397e-05,0.0760280713438987
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard0of5,cfg0420,84,420,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.1,nlm,3,0.06,5,6,0.05,0.005,9.55262279510498,7.395720481872559,0.1852093040943145,0.0046856999397277,0.9740428844495652,9.55262279510498,0.0027467373292893,0.5046020150184631,0.1012060791254043,0.1683341115713119,0.8220231533050537,0.6536890268325806,0.0783758759498596,0.0143308602273464,0.0104178376495838,0.5483871102333069,0.21441650390625,1.461042881011963,0.0002274770668009,0.0025192601606249,0.0040925778448581,0.0541359931230545,3.005460894200951e-05,0.0771994218230247
pro1_stage4_ured_continuous_binary_refine_colab_r1_shard1of5,cfg0421,84,421,20240710,stripe_target,1,scgi_ured,32,0.0005,0.55,0.5,0.15,24,3,0.1,nlm,3,0.06,5,6,0.05,0.01,9.588472366333008,7.417865753173828,0.187250554561615,0.0046856999397277,0.9740428844495652,9.588472366333008,0.0027039097622036,0.5042434334754944,0.1023862361907959,0.1644182801246643,0.8246259689331055,0.6602076888084412,0.0786940082907676,0.014676877297461,0.010661669075489,0.5483871102333069,0.21453857421875,1.4652820825576782,0.0002274759899592,0.0024764337576925,0.0040907585062086,0.0541181899607181,2.994865099026356e-05,0.0765131637454032
