config_id,config_index,global_config_index,init_seed,object,object_index,method,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance,cnr,psnr,ssim,ks_d,ks_p,best_trace_cnr,final_loss,final_proxy_mean,final_proxy_std,final_proxy_min,final_proxy_max,final_proxy_range,final_proxy_tv_l1,final_proxy_roughness_l2,final_proxy_otsu_score,final_proxy_otsu_threshold,final_proxy_otsu_fg_fraction,final_proxy_hist_entropy,final_proxy_data_loss,final_proxy_aug_loss,final_proxy_denoiser_mse,final_proxy_net_delta_mse,final_proxy_dual_abs_mean
cfg0014,14,14,20240710,stripe_target,1,scgi_ured,34,0.001,0.55,0.5,0.12,24,3,0.3,nlm,3,0.062,5,4,6.150995254516602,8.682004928588867,0.18004757165908813,0.004685699939727783,0.9740428844495653,6.150995254516602,0.010236787609755993,0.3929310739040375,0.09520383179187775,0.06476724147796631,0.7994996309280396,0.7347323894500732,0.08888803422451019,0.015551763586699963,0.008703709580004215,0.4516128897666931,0.21319580078125,1.7948453426361084,0.0002269707474624738,0.010009816847741604,0.003515800926834345,0.00019169945153407753,0.15672829747200012
cfg0015,15,15,20240710,stripe_target,1,scgi_ured,34,0.001,0.55,0.5,0.12,24,3,0.3,nlm,3,0.062,5,6,8.825801849365234,8.659319877624512,0.1754029393196106,0.004685699939727783,0.9740428844495653,8.825801849365234,0.010561586357653141,0.3923453390598297,0.09020970016717911,0.10725058615207672,0.678241491317749,0.5709909200668335,0.07527060806751251,0.012915280647575855,0.008217672817409039,0.4516128897666931,0.21173095703125,1.5791277885437012,0.00022689327306579798,0.010334692895412445,0.004365085624158382,0.0002128400665242225,0.15768703818321228
cfg0016,16,16,20240710,stripe_target,1,scgi_ured,34,0.001,0.55,0.5,0.12,24,3,0.3,nlm,3,0.062,7,4,5.123192310333252,8.714176177978516,0.18635036051273346,0.004685699939727783,0.9740428844495653,5.123192310333252,0.01031928975135088,0.3926793932914734,0.10004497319459915,0.05984339118003845,0.8077683448791504,0.7479249238967896,0.10945259034633636,0.018776388838887215,0.009256144054234028,0.4516128897666931,0.21392822265625,1.9904820919036865,0.0002270614932058379,0.010092228651046753,0.0032376940362155437,0.0001799966412363574,0.15797913074493408
cfg0017,17,17,20240710,stripe_target,1,scgi_ured,34,0.001,0.55,0.5,0.12,24,3,0.3,nlm,3,0.062,7,6,7.297663688659668,8.70699405670166,0.18354946374893188,0.004685699939727783,0.9740428844495653,7.297663688659668,0.010805115103721619,0.392180860042572,0.09454987198114395,0.12465743720531464,0.7420265078544617,0.6173690557479858,0.09472759813070297,0.015260456129908562,0.008769521489739418,0.4516128897666931,0.213134765625,1.7930705547332764,0.0002269595570396632,0.010578155517578125,0.00428268127143383,0.00020195459364913404,0.1594969779253006
cfg0018,18,18,20240710,stripe_target,1,scgi_ured,34,0.001,0.55,0.5,0.12,24,3,0.3,nlm,3,0.07,3,4,5.022040843963623,8.42689323425293,0.14181078970432281,0.004685699939727783,0.9740428844495653,5.022040843963623,0.010110956616699696,0.39227455854415894,0.08406687527894974,0.12797898054122925,0.7360584735870361,0.6080794930458069,0.08177363872528076,0.011180688627064228,0.006656119599938393,0.4193548262119293,0.2342529296875,1.8189868927001953,0.0002268133102916181,0.009884143248200417,0.003676133928820491,0.00021919599385000765,0.15562883019447327
cfg0019,19,19,20240710,stripe_target,1,scgi_ured,34,0.001,0.55,0.5,0.12,24,3,0.3,nlm,3,0.07,3,6,5.630521774291992,8.42429256439209,0.1409926861524582,0.004685699939727783,0.9740428844495653,5.630521774291992,0.010182521305978298,0.39158451557159424,0.08167237043380737,0.19236479699611664,0.6643387675285339,0.4719739556312561,0.07652974128723145,0.01013051439076662,0.0064117806032299995,0.4193548262119293,0.2303466796875,1.705533742904663,0.00022680585971102118,0.009955715388059616,0.003885722951963544,0.00023343737120740116,0.156062513589859
cfg0020,20,20,20240710,stripe_target,1,scgi_ured,34,0.001,0.55,0.5,0.12,24,3,0.3,nlm,3,0.07,5,4,6.671889781951904,8.588238716125488,0.16504450142383575,0.004685699939727783,0.9740428844495653,6.671889781951904,0.010558785870671272,0.39219361543655396,0.08869576454162598,0.17025555670261383,0.7159245610237122,0.5456690192222595,0.07650373131036758,0.012537889182567596,0.007668867241591215,0.4193548262119293,0.22296142578125,1.7112336158752441,0.00022687754244543612,0.010331908240914345,0.004543052054941654,0.0002174817636841908,0.15769390761852264
cfg0021,21,21,20240710,stripe_target,1,scgi_ured,34,0.001,0.55,0.5,0.12,24,3,0.3,nlm,3,0.07,5,6,7.960108757019043,8.562087059020996,0.16018423438072205,0.004685699939727783,0.9740428844495653,7.960108757019043,0.010799575597047806,0.39116406440734863,0.0851052775979042,0.2322533279657364,0.6217646598815918,0.3895113468170166,0.0696137398481369,0.01116976235061884,0.007262860890477896,0.4193548262119293,0.216064453125,1.561767578125,0.00022682396229356527,0.010572751984000206,0.005291746463626623,0.0002416252245893702,0.1586817502975464
cfg0022,22,22,20240710,stripe_target,1,scgi_ured,34,0.001,0.55,0.5,0.12,24,3,0.3,nlm,3,0.07,7,4,6.61358642578125,8.663605690002441,0.17635682225227356,0.004685699939727783,0.9740428844495653,6.61358642578125,0.010672965086996555,0.3918224573135376,0.09258972108364105,0.14782369136810303,0.7526516318321228,0.6048279404640198,0.08809530735015869,0.01426058541983366,0.008334653452038765,0.4516128897666931,0.21075439453125,1.782752275466919,0.0002269129327032715,0.010446052066981792,0.004423436708748341,0.0002096216194331646,0.1588754802942276
cfg0023,23,23,20240710,stripe_target,1,scgi_ured,34,0.001,0.55,0.5,0.12,24,3,0.3,nlm,3,0.07,7,6,7.640429496765137,8.619880676269531,0.16879482567310333,0.004685699939727783,0.9740428844495653,7.640429496765137,0.011048827320337296,0.3905377984046936,0.08797129988670349,0.2227707952260971,0.6311823129653931,0.40841150283813477,0.07832636684179306,0.012292006053030491,0.007764071691781282,0.4193548262119293,0.2115478515625,1.6032884120941162,0.00022683848510496318,0.010821988806128502,0.0054555414244532585,0.00023912600590847433,0.16013282537460327
