image_size,num_pixels,basis,rho,sigma_a,window_frac,window_frames,gain_rel_mse_mean,gain_rel_mse_std,gain_corr_mean,gain_corr_std
32,1024,random_binary,3.0,0.15,0.006,12,0.020597519353032112,0.0007438418545291956,0.2728645824827254,0.016964020694352162
32,1024,random_binary,3.0,0.15,0.009,18,0.02113959804410115,0.0007266843156661691,0.2231248039752245,0.016233889311495404
32,1024,random_binary,3.0,0.15,0.013,27,0.021479955117683858,0.0007248528434295052,0.18487374112010002,0.02135759804840533
32,1024,random_binary,3.0,0.15,0.02,41,0.021779075323138386,0.0007351082488761545,0.14453742001205683,0.02213296163544557
32,1024,random_binary,3.0,0.15,0.03,61,0.0219756817095913,0.000761915113549107,0.11255107028409839,0.020062910424433242
32,1024,random_binary,3.0,0.15,0.045,92,0.022115584288258106,0.00073081757932684,0.08521874551661313,0.02176309915537789
32,1024,random_binary,3.0,0.15,0.067,137,0.022227512090466917,0.000736981895643581,0.06371684005716816,0.02249887480484149
32,1024,random_binary,3.0,0.15,0.1,205,0.02236358798108995,0.0007879660416954958,0.04280660308722872,0.026312393024557342
32,1024,random_binary,3.0,0.15,0.15,307,0.022512674564495683,0.0008329090164713343,0.02805301818443695,0.029903420478514943
32,1024,random_binary,3.0,0.15,0.22,451,0.0227254347410053,0.0009581922438070306,0.013850362949597184,0.02872867135980276
32,1024,random_binary,3.0,0.15,0.33,676,0.023009508615359664,0.0011632846033632707,0.00442421481875499,0.02746636421899878
32,1024,random_binary,3.0,0.15,0.5,1024,0.023353968397714198,0.0015340615316732375,-0.002865066502636182,0.025217296825563458
32,1024,random_binary,3.0,0.3,0.0015,3,0.05504413100425154,0.0026942313958954515,0.598606126382947,0.017959130428481605
32,1024,random_binary,3.0,0.3,0.0025,5,0.06791931460611522,0.0024871945719396886,0.4566457401961088,0.01664864155135682
32,1024,random_binary,3.0,0.3,0.004,8,0.07581804739311337,0.002593699754944779,0.34061118587851524,0.016489138090444225
32,1024,random_binary,3.0,0.3,0.006,12,0.07907371502369642,0.00300621187337872,0.27950520534068346,0.017190006486906828
32,1024,random_binary,3.0,0.3,0.009,18,0.08125386130996048,0.0029581066378820174,0.22931161941960454,0.01703250638250721
32,1024,random_binary,3.0,0.3,0.013,27,0.08258180622942746,0.002987740930455983,0.191921544726938,0.021142100336443946
32,1024,random_binary,3.0,0.3,0.02,41,0.08381432993337512,0.0029913354280470387,0.15042908675968647,0.021253950445356763
32,1024,random_binary,3.0,0.3,0.03,61,0.08463059295900166,0.0031709463092542303,0.11737543484196067,0.019280935054396122
32,1024,random_binary,3.0,0.3,0.045,92,0.08520430908538401,0.0031162014729181698,0.08947348792571574,0.020929460929651634
32,1024,random_binary,3.0,0.3,0.067,137,0.08565014996565878,0.003221245647557688,0.06736551062203944,0.02196900889367177
32,1024,random_binary,3.0,0.3,0.1,205,0.08617655769921839,0.0035614278148925435,0.0444600672199158,0.025536002464030958
32,1024,random_binary,3.0,0.3,0.15,307,0.08669854630716145,0.0038759183251707813,0.030103635959676467,0.02962063105361306
32,1024,random_binary,3.0,0.3,0.22,451,0.08744764444418252,0.004579632286630525,0.014848135739157442,0.029454694241777903
32,1024,random_binary,3.0,0.3,0.33,676,0.08843862265348434,0.005614333554467342,0.004264138570306386,0.027558449040888187
32,1024,random_binary,3.0,0.3,0.5,1024,0.08960420684888959,0.0072305445635742205,-0.003257263404520927,0.025018658622390295
32,1024,random_binary,3.0,0.5,0.0015,3,0.1425114693120122,0.0070520108950579774,0.5936785191297531,0.016466292927509632
32,1024,random_binary,3.0,0.5,0.0025,5,0.17558949114754796,0.007473558194247505,0.45088157057762146,0.01580762842175805
32,1024,random_binary,3.0,0.5,0.004,8,0.19572539953514934,0.0076629901464375805,0.3334253616631031,0.015566558779121623
32,1024,random_binary,3.0,0.5,0.006,12,0.2037857840768993,0.008617549954735914,0.27281766571104527,0.016672018619273653
32,1024,random_binary,3.0,0.5,0.009,18,0.20911864517256618,0.008650080078045595,0.2229497549124062,0.017400398330041204
32,1024,random_binary,3.0,0.5,0.013,27,0.212151188403368,0.008845526129060935,0.18739402573555708,0.020653116289290948
32,1024,random_binary,3.0,0.5,0.02,41,0.21511216973885894,0.008756492119377353,0.14677282562479377,0.02090491839582563
32,1024,random_binary,3.0,0.5,0.03,61,0.2169668092392385,0.009396550653409216,0.11611049575731158,0.019591433752459055
32,1024,random_binary,3.0,0.5,0.045,92,0.21837126137688756,0.009436009331911013,0.08847420988604426,0.020552285849554416
32,1024,random_binary,3.0,0.5,0.067,137,0.21933987736701965,0.009918657768462773,0.06857272610068321,0.01998016313064909
32,1024,random_binary,3.0,0.5,0.1,205,0.22056654701009393,0.011195698731279617,0.04605260890093632,0.023873734296464638
32,1024,random_binary,3.0,0.5,0.15,307,0.22168824588879943,0.012332182488131902,0.03214821674555424,0.026965783470888866
32,1024,random_binary,3.0,0.5,0.22,451,0.22331431321799755,0.014487746692118697,0.016816409093735274,0.0275240015024599
32,1024,random_binary,3.0,0.5,0.33,676,0.2253838824108243,0.017185975445389173,0.005448128405987518,0.026438937133540265
32,1024,random_binary,3.0,0.5,0.5,1024,0.22764377808198333,0.020645492474307647,-0.0033206455264007673,0.025722463448881468
32,1024,random_uniform,0.0003,0.05,0.0015,3,0.0003531800575728994,6.497187230700945e-05,0.6687987772747874,0.11537759858069437
32,1024,random_uniform,0.0003,0.05,0.0025,5,0.00021523433952097548,4.0283466303287386e-05,0.7493083123117685,0.10333086757910633
32,1024,random_uniform,0.0003,0.05,0.004,8,0.00012323665555413754,2.353992610403148e-05,0.825850535184145,0.08416364065385627
32,1024,random_uniform,0.0003,0.05,0.006,12,8.687810918672767e-05,1.6683458955153114e-05,0.8647542167454958,0.07092358690040569
32,1024,random_uniform,0.0003,0.05,0.009,18,6.17549821981811e-05,1.1353249097304989e-05,0.895952332764864,0.05809551732094141
32,1024,random_uniform,0.0003,0.05,0.013,27,4.577465369948186e-05,8.324945703119055e-06,0.9183723758906126,0.04746714793183582
32,1024,random_uniform,0.0003,0.05,0.02,41,3.469639955255843e-05,7.013052754019575e-06,0.9351698365062475,0.03961256355691
32,1024,random_uniform,0.0003,0.05,0.03,61,2.977113979341084e-05,7.395119610249076e-06,0.9427793119102716,0.036113897657749125
32,1024,random_uniform,0.0003,0.05,0.045,92,2.9089828160522302e-05,8.699393831922138e-06,0.9429452084004879,0.03727360700410429
32,1024,random_uniform,0.0003,0.05,0.067,137,3.191450252870709e-05,9.71899308188597e-06,0.9367834571748972,0.042024208597091293
32,1024,random_uniform,0.0003,0.05,0.1,205,3.9733570190492173e-05,1.173049151993235e-05,0.9198329169303179,0.054911477394114803
32,1024,random_uniform,0.0003,0.05,0.15,307,5.281737423956656e-05,1.7010963250754054e-05,0.8913858439773321,0.07937660356661254
32,1024,random_uniform,0.0003,0.05,0.22,451,7.169158766373585e-05,2.2760138721529976e-05,0.8526262063533068,0.10207956396478714
32,1024,random_uniform,0.0003,0.05,0.33,676,0.00010224977597772522,3.7860076625364074e-05,0.7911476120352745,0.14014967772258183
32,1024,random_uniform,0.0003,0.05,0.5,1024,0.00015024821641418384,7.160546040565416e-05,0.6968369239475578,0.21557415498821483
32,1024,random_uniform,0.0003,0.1,0.0015,3,0.00035428578576102154,6.521089734032662e-05,0.8654803801327944,0.06775541537912376
32,1024,random_uniform,0.0003,0.1,0.0025,5,0.00021703993525079568,4.044137092785813e-05,0.9088398646563292,0.05028181343266137
32,1024,random_uniform,0.0003,0.1,0.004,8,0.00012663059328588133,2.3707089690503205e-05,0.9423827044665813,0.03439295630587336
32,1024,random_uniform,0.0003,0.1,0.006,12,9.190593391394941e-05,1.6868884591913915e-05,0.9566238466650248,0.026725984360352204
32,1024,random_uniform,0.0003,0.1,0.009,18,6.901530150571489e-05,1.1653303658057422e-05,0.9664961975067854,0.02102035230656854
32,1024,random_uniform,0.0003,0.1,0.013,27,5.605891158211307e-05,8.897267746504631e-06,0.9722997136414051,0.017481737473833327
32,1024,random_uniform,0.0003,0.1,0.02,41,5.034556488681119e-05,7.847233389758748e-06,0.9747537653893232,0.01632393156705331
32,1024,random_uniform,0.0003,0.1,0.03,61,5.275637840895797e-05,9.034122019627621e-06,0.9733395371586084,0.017432450617546967
32,1024,random_uniform,0.0003,0.1,0.045,92,6.372933728471253e-05,1.1393524202903391e-05,0.967528373003006,0.021221830721632445
32,1024,random_uniform,0.0003,0.1,0.067,137,8.223220538638998e-05,1.348829967020587e-05,0.9580192379653454,0.026988952754863932
32,1024,random_uniform,0.0003,0.1,0.1,205,0.00011339146840327885,2.0679557079619576e-05,0.9415246713906527,0.037593130201555726
32,1024,random_uniform,0.0003,0.1,0.15,307,0.00015910566548882343,3.796842095218558e-05,0.9170533772557974,0.05542199652826835
32,1024,random_uniform,0.0003,0.1,0.22,451,0.00022509837208417594,6.390148742117829e-05,0.8844390939921141,0.07505909649800521
32,1024,random_uniform,0.0003,0.1,0.33,676,0.0003329976693748904,0.00012546170368896796,0.8306314051151276,0.1128600090886582
32,1024,random_uniform,0.0003,0.1,0.5,1024,0.0005104638198645262,0.00024547034867629917,0.7364677283912897,0.20630732389446851
32,1024,random_uniform,0.0003,0.15,0.0015,3,0.0003560543882485945,6.543960562961207e-05,0.9307477176189423,0.03947113484657717
32,1024,random_uniform,0.0003,0.15,0.0025,5,0.0002200520402766415,4.060242670272015e-05,0.9547296464443207,0.02723496450597861
32,1024,random_uniform,0.0003,0.15,0.004,8,0.00013225781003711745,2.389169752162649e-05,0.971590805798769,0.017916107979239797
32,1024,random_uniform,0.0003,0.15,0.006,12,0.00010018023795055342,1.7073594935724875e-05,0.9780606459826231,0.014029174781057181
32,1024,random_uniform,0.0003,0.15,0.009,18,8.103823574856506e-05,1.2041826249480961e-05,0.981996851041913,0.011568324600331966
32,1024,random_uniform,0.0003,0.15,0.013,27,7.312177842777601e-05,9.76725498734093e-06,0.983621021732688,0.010524876306640998
32,1024,random_uniform,0.0003,0.15,0.02,41,7.63172217830288e-05,9.421128264029377e-06,0.9827806632965803,0.011296357902776541
32,1024,random_uniform,0.0003,0.15,0.03,61,9.099577209781273e-05,1.2031650098623031e-05,0.9794017169624567,0.013547083022515897
32,1024,random_uniform,0.0003,0.15,0.045,92,0.00012134103940297791,1.6200530134936313e-05,0.9723504669964314,0.017975581220132108
32,1024,random_uniform,0.0003,0.15,0.067,137,0.00016606118288109428,2.2159475968218942e-05,0.9621469657868147,0.02418563613944569
32,1024,random_uniform,0.0003,0.15,0.1,205,0.00023615544523636345,4.075225150073231e-05,0.9457813464105129,0.034680402197123254
32,1024,random_uniform,0.0003,0.15,0.15,307,0.0003367107810845482,7.977835997031356e-05,0.9221851006150246,0.05161590718330865
32,1024,random_uniform,0.0003,0.15,0.22,451,0.00048361824246967444,0.0001418955820435223,0.8907545693218708,0.07058825054073682
32,1024,random_uniform,0.0003,0.15,0.33,676,0.0007263729730766499,0.0002869872151432342,0.8372031282633543,0.10867737907664035
32,1024,random_uniform,0.0003,0.15,0.5,1024,0.0011263152073297533,0.0005548479190543431,0.7394831771962345,0.20812105803109013
32,1024,random_uniform,0.0003,0.3,0.0015,3,0.00036532517424348043,6.605001194313824e-05,0.9801989272236824,0.01250774809148987
32,1024,random_uniform,0.0003,0.3,0.0025,5,0.00023631946760360734,4.1094562414090136e-05,0.9869422391057014,0.008385541790855107
32,1024,random_uniform,0.0003,0.3,0.004,8,0.00016252683235506993,2.4584040349208004e-05,0.9908754285424948,0.005948327831235446
32,1024,random_uniform,0.0003,0.3,0.006,12,0.00014442466363107087,1.791051791967419e-05,0.9918321054428816,0.005320495871152252
32,1024,random_uniform,0.0003,0.3,0.009,18,0.00014557888925992302,1.4207210774843086e-05,0.9917332362383604,0.005391349428960162
32,1024,random_uniform,0.0003,0.3,0.013,27,0.00016482956107211066,1.5042765141438526e-05,0.9906179197132587,0.006151813511513194
32,1024,random_uniform,0.0003,0.3,0.02,41,0.00021579642771030194,1.9871224802046563e-05,0.987694475799799,0.008221210009864291
32,1024,random_uniform,0.0003,0.3,0.03,61,0.0002967960826936178,3.0945365172110116e-05,0.9830613005906343,0.011234639233192227
32,1024,random_uniform,0.0003,0.3,0.045,92,0.0004317813354646205,4.6639902953470836e-05,0.9752141088247299,0.01612652482866988
32,1024,random_uniform,0.0003,0.3,0.067,137,0.0006187211492942879,7.936459158826978e-05,0.9645435698330402,0.022703452985226646
32,1024,random_uniform,0.0003,0.3,0.1,205,0.0009002846218209015,0.00016007347571445762,0.9482480604201555,0.03320701242410728
32,1024,random_uniform,0.0003,0.3,0.15,307,0.0013011465125600807,0.0003194449257685255,0.9250823222100735,0.04995484714531971
32,1024,random_uniform,0.0003,0.3,0.22,451,0.0019020945401280187,0.000587172652667616,0.8939171172678471,0.06845161238083514
32,1024,random_uniform,0.0003,0.3,0.33,676,0.002911377236159751,0.001230083571366334,0.8386810999363661,0.10749868829446853
32,1024,random_uniform,0.0003,0.3,0.5,1024,0.004554523275146494,0.0023568082491389453,0.7368826956953853,0.21098732616470484
32,1024,random_uniform,0.0003,0.5,0.0015,3,0.0003868968415190466,6.668302377402389e-05,0.9921390358358622,0.005114547601439545
32,1024,random_uniform,0.0003,0.5,0.0025,5,0.00027485731061460683,4.177597148211749e-05,0.9943586252629757,0.0036713137992379153
32,1024,random_uniform,0.0003,0.5,0.004,8,0.00023406732179864775,2.6061875274733002e-05,0.9951528124511242,0.0031604711471944448
32,1024,random_uniform,0.0003,0.5,0.006,12,0.00024850480076565873,2.027994650966707e-05,0.9948284141719341,0.0033772261298947465
32,1024,random_uniform,0.0003,0.5,0.009,18,0.0002976569794554962,2.156981800565503e-05,0.9937951024621725,0.004084638895844995
32,1024,random_uniform,0.0003,0.5,0.013,27,0.00038108608714537695,3.0730298204584594e-05,0.9920471683144569,0.005290081891470988
32,1024,random_uniform,0.0003,0.5,0.02,41,0.0005441775374492863,4.910732000306181e-05,0.9886418133974075,0.007685210524916571
32,1024,random_uniform,0.0003,0.5,0.03,61,0.0007825568409316475,8.196312030304842e-05,0.983663534745574,0.010928908977518364
32,1024,random_uniform,0.0003,0.5,0.045,92,0.0011668040715449024,0.00013145320790314518,0.9755345545709133,0.01600025096384662
32,1024,random_uniform,0.0003,0.5,0.067,137,0.001693414666078752,0.00023682352227771337,0.9646383617073298,0.022697573963840954
32,1024,random_uniform,0.0003,0.5,0.1,205,0.0024830017355270684,0.0004661135022970422,0.9481868352741003,0.03318971499797328
32,1024,random_uniform,0.0003,0.5,0.15,307,0.003612193133449182,0.0009227089160743092,0.924761213362217,0.05002935473536711
32,1024,random_uniform,0.0003,0.5,0.22,451,0.0053444320656126365,0.001725898388471239,0.8928761351853609,0.06811915170040861
32,1024,random_uniform,0.0003,0.5,0.33,676,0.00827886335173389,0.003709296112438724,0.835652694106102,0.10720877475782331
32,1024,random_uniform,0.0003,0.5,0.5,1024,0.01295818027574569,0.0070677870328348805,0.7312268405221403,0.21082823317658736
32,1024,random_uniform,0.001,0.05,0.0015,3,0.00035408124858804513,6.51113963635228e-05,0.8238613475114107,0.07946491456683599
32,1024,random_uniform,0.001,0.05,0.0025,5,0.00021666086286131758,4.0366227498544274e-05,0.8777169436216354,0.06265502994944333
32,1024,random_uniform,0.001,0.05,0.004,8,0.0001258808636066533,2.3648544958266848e-05,0.921107703819871,0.04591304854625396
32,1024,random_uniform,0.001,0.05,0.006,12,9.080031850317027e-05,1.6812966063446247e-05,0.940272644162178,0.036716197608677587
32,1024,random_uniform,0.001,0.05,0.009,18,6.742086964095506e-05,1.1571933296033785e-05,0.9538992997258902,0.02945882194808607
32,1024,random_uniform,0.001,0.05,0.013,27,5.380087600315164e-05,8.751628738703267e-06,0.9622988812625408,0.024503151500834028
32,1024,random_uniform,0.001,0.05,0.02,41,4.6912756829442515e-05,7.640984312879349e-06,0.9664939232170582,0.022548133732341283
32,1024,random_uniform,0.001,0.05,0.03,61,4.7701298058200337e-05,8.679239162736142e-06,0.965649513527751,0.02377500185633265
32,1024,random_uniform,0.001,0.05,0.045,92,5.6103586530298344e-05,1.0821164848513948e-05,0.9592737220227718,0.028134283029148804
32,1024,random_uniform,0.001,0.05,0.067,137,7.116447363841871e-05,1.2631189501105388e-05,0.9480824489146471,0.03497838028713143
32,1024,random_uniform,0.001,0.05,0.1,205,9.720961531911598e-05,1.8621833186000167e-05,0.9285233002156019,0.04580190962814452
32,1024,random_uniform,0.001,0.05,0.15,307,0.00013570026931120083,3.330889211969002e-05,0.8999015502631664,0.06174382559487432
32,1024,random_uniform,0.001,0.05,0.22,451,0.00019078835293839802,5.4542155585646885e-05,0.8597171120345592,0.08360792919420176
32,1024,random_uniform,0.001,0.05,0.33,676,0.00027932020066145924,0.00010365076721627854,0.7980700824409723,0.11925772214631518
32,1024,random_uniform,0.001,0.05,0.5,1024,0.00042212075777570135,0.00020199744504800348,0.700309060048312,0.18222616126456107
32,1024,random_uniform,0.001,0.1,0.0015,3,0.00035763073628913844,6.54876440468515e-05,0.942630747333169,0.033482875026095434
32,1024,random_uniform,0.001,0.1,0.0025,5,0.00022270813315117266,4.06271896670838e-05,0.9625262878835201,0.023263472433574506
32,1024,random_uniform,0.001,0.1,0.004,8,0.00013712478425986774,2.3976798749844833e-05,0.976010836660862,0.01588365249420005
32,1024,random_uniform,0.001,0.1,0.006,12,0.00010732561008808261,1.717515889774449e-05,0.9809308424592018,0.012825456390280005
32,1024,random_uniform,0.001,0.1,0.009,18,9.147710193246894e-05,1.2298517722058678e-05,0.9835587963461876,0.011117726298403147
32,1024,random_uniform,0.001,0.1,0.013,27,8.796301904112624e-05,1.0463316271421373e-05,0.9841024782508612,0.010753253288071763
32,1024,random_uniform,0.001,0.1,0.02,41,9.892377420328557e-05,1.0914265207552716e-05,0.9820441529154778,0.012451114370380888
32,1024,random_uniform,0.001,0.1,0.03,61,0.0001242795301550359,1.4972371018408547e-05,0.9774542823433876,0.015678886968260662
32,1024,random_uniform,0.001,0.1,0.045,92,0.0001713551737339003,2.070068246189376e-05,0.9688129052519798,0.020988531823498933
32,1024,random_uniform,0.001,0.1,0.067,137,0.0002389217752352124,3.0740814350707636e-05,0.9564688336104155,0.028257619009301526
32,1024,random_uniform,0.001,0.1,0.1,205,0.0003428568302297208,5.991887323854832e-05,0.9372145943343639,0.03934333796160893
32,1024,random_uniform,0.001,0.1,0.15,307,0.0004907506372546777,0.00011850468885311304,0.9102767612785101,0.05523374839029754
32,1024,random_uniform,0.001,0.1,0.22,451,0.0007063523335091304,0.00021298784366248627,0.8728012200444937,0.07579681739736036
32,1024,random_uniform,0.001,0.1,0.33,676,0.0010583115226836526,0.0004254590594756339,0.8118872493505478,0.11326122078982973
32,1024,random_uniform,0.001,0.1,0.5,1024,0.0016276768765237648,0.0008103775649968467,0.7108982121571898,0.185495969496786
32,1024,random_uniform,0.001,0.15,0.0015,3,0.0003633795513451332,6.584528963452516e-05,0.9724759683012962,0.017284431608726038
32,1024,random_uniform,0.001,0.15,0.0025,5,0.00023277054151549237,4.090710784253267e-05,0.9819149598479271,0.011748408354078655
32,1024,random_uniform,0.001,0.15,0.004,8,0.00015579940554744098,2.4392965109587486e-05,0.9876269437372684,0.008354929226514856
32,1024,random_uniform,0.001,0.15,0.006,12,0.00013464989706335473,1.7655371462727226e-05,0.9892310462892056,0.007284053825744861
32,1024,random_uniform,0.001,0.15,0.009,18,0.0001313897166710376,1.3548063260806607e-05,0.9894479364156723,0.007120155425839574
32,1024,random_uniform,0.001,0.15,0.013,27,0.0001447139936772146,1.3643874119077198e-05,0.9883523620665073,0.007891806987888368
32,1024,random_uniform,0.001,0.15,0.02,41,0.00018529664293964743,1.743791345520995e-05,0.9850507266819477,0.010406738848023222
32,1024,random_uniform,0.001,0.15,0.03,61,0.0002516640361136524,2.6931060556584134e-05,0.979720139876008,0.014052596441395218
32,1024,random_uniform,0.001,0.15,0.045,92,0.0003631371910159942,3.9408990749949223e-05,0.9706620797514915,0.019523452846248304
32,1024,random_uniform,0.001,0.15,0.067,137,0.00051856317986676,6.592910106940282e-05,0.9581252504140139,0.026842006634048694
32,1024,random_uniform,0.001,0.15,0.1,205,0.0007529264694312587,0.00013408414264510097,0.9389759078621864,0.03799266000113319
32,1024,random_uniform,0.001,0.15,0.15,307,0.0010850764865608653,0.0002675818302944584,0.9123222529888153,0.05422324191604043
32,1024,random_uniform,0.001,0.15,0.22,451,0.0015761467766424175,0.0004897535134166528,0.8751878067851067,0.07434725368279005
32,1024,random_uniform,0.001,0.15,0.33,676,0.0023842505215725396,0.0009953899281888458,0.8134245406836271,0.1124011251580493
32,1024,random_uniform,0.001,0.15,0.5,1024,0.0036828028460149653,0.0018819641238479606,0.7105625653639436,0.18724958748057988
32,1024,random_uniform,0.001,0.3,0.0015,3,0.00039375833421217976,6.678752714874928e-05,0.9921920783817768,0.005128017998484014
32,1024,random_uniform,0.001,0.3,0.0025,5,0.0002869922141144343,4.186485006749738e-05,0.9942546971142292,0.003776530134482975
32,1024,random_uniform,0.001,0.3,0.004,8,0.00025631188736952026,2.6538879953053476e-05,0.9948234893381596,0.0034321581209888893
32,1024,random_uniform,0.001,0.3,0.006,12,0.0002811385511449771,2.0943769249083594e-05,0.9943156503140926,0.003753301073595182
32,1024,random_uniform,0.001,0.3,0.009,18,0.0003458017145021586,2.3728056857880943e-05,0.9930127300322056,0.004629839485699819
32,1024,random_uniform,0.001,0.3,0.013,27,0.00044995444295636844,3.5588829062276166e-05,0.990894390270114,0.006148180124519397
32,1024,random_uniform,0.001,0.3,0.02,41,0.000649177114610211,5.897220672245207e-05,0.9868308715522289,0.00920171635276082
32,1024,random_uniform,0.001,0.3,0.03,61,0.0009373686771141365,0.00010007499317188657,0.9809951521456242,0.01314344511440156
32,1024,random_uniform,0.001,0.3,0.045,92,0.0013977371563669294,0.00015854828264219394,0.9716309607028961,0.018693185395017253
32,1024,random_uniform,0.001,0.3,0.067,137,0.0020318713468441274,0.00028680203019938017,0.9589256420731544,0.02596405781690921
32,1024,random_uniform,0.001,0.3,0.1,205,0.0029814604422426783,0.0005663358926488045,0.9397527147084475,0.03702866107194917
32,1024,random_uniform,0.001,0.3,0.15,307,0.00433334778790595,0.0011258247372114595,0.9129237681627274,0.05374915802960954
32,1024,random_uniform,0.001,0.3,0.22,451,0.006389622918504756,0.002115254617443731,0.8751842137426138,0.07306861615797375
32,1024,random_uniform,0.001,0.3,0.33,676,0.009800215542782098,0.00441202961854854,0.8110410533845425,0.11141235440317841
32,1024,random_uniform,0.001,0.3,0.5,1024,0.015139183640712872,0.008240176595685612,0.7052420899271965,0.18739878680989805
32,1024,random_uniform,0.001,0.5,0.0015,3,0.0004647451596611063,6.807772966146694e-05,0.9965517893433571,0.002225693851773938
32,1024,random_uniform,0.001,0.5,0.0025,5,0.0004153043028054526,4.386712986543302e-05,0.9969026073813438,0.001966982941876346
32,1024,random_uniform,0.001,0.5,0.004,8,0.0004938581478199922,3.3726434870301026e-05,0.9963012561202049,0.002355180468566134
32,1024,random_uniform,0.001,0.5,0.006,12,0.0006261447888391558,3.5081594999154965e-05,0.9953073896467686,0.002996547553687048
32,1024,random_uniform,0.001,0.5,0.009,18,0.0008511160576745169,5.9485125973160896e-05,0.9936294630169868,0.0041179251586962754
32,1024,random_uniform,0.001,0.5,0.013,27,0.0011701492112479173,0.00010210421977455836,0.991229834035039,0.005827358262442841
32,1024,random_uniform,0.001,0.5,0.02,41,0.0017404637146682944,0.00017864694990750904,0.9869146589189768,0.009058121583682832
32,1024,random_uniform,0.001,0.5,0.03,61,0.0025562983501004055,0.00031112930745789513,0.9807799253612757,0.013135662105554865
32,1024,random_uniform,0.001,0.5,0.045,92,0.003851122659398243,0.0005245673744610589,0.9710647836327553,0.018723829060554212
32,1024,random_uniform,0.001,0.5,0.067,137,0.005634981673210859,0.0009541306295219945,0.9579794649034739,0.025937535665914377
32,1024,random_uniform,0.001,0.5,0.1,205,0.008324087655637413,0.0017586745405415835,0.9382651038467884,0.03677407931895282
32,1024,random_uniform,0.001,0.5,0.15,307,0.012187300366349518,0.0034099028070882025,0.9104010462760925,0.05369058605379262
32,1024,random_uniform,0.001,0.5,0.22,451,0.01818623542203568,0.006509178116799758,0.870734291151166,0.07194856603495904
32,1024,random_uniform,0.001,0.5,0.33,676,0.02804472588468343,0.013517773705572278,0.8031251560896635,0.10978247783332742
32,1024,random_uniform,0.001,0.5,0.5,1024,0.04273952773655765,0.02433713947576659,0.6945317857898772,0.18429898558036195
32,1024,random_uniform,0.003,0.05,0.0015,3,0.0003563670288713183,6.506374876509766e-05,0.8928757812827826,0.050046355868135266
32,1024,random_uniform,0.003,0.05,0.0025,5,0.00022068936141295126,4.035281287473746e-05,0.9281672239303589,0.036660521304411955
32,1024,random_uniform,0.003,0.05,0.004,8,0.000133377598331208,2.3795959878832256e-05,0.953687246888876,0.025799908432284347
32,1024,random_uniform,0.003,0.05,0.006,12,0.00010183327503909823,1.6987521037921157e-05,0.9637010563164949,0.020504524528065306
32,1024,random_uniform,0.003,0.05,0.009,18,8.348941628355533e-05,1.199066530932531e-05,0.9696809761226177,0.016990186391083923
32,1024,random_uniform,0.003,0.05,0.013,27,7.66449727507279e-05,9.826100731912014e-06,0.9719384461641312,0.01543282751220907
32,1024,random_uniform,0.003,0.05,0.02,41,8.172101752279559e-05,9.752838085586535e-06,0.9699964076280594,0.016553934918810267
32,1024,random_uniform,0.003,0.05,0.03,61,9.88769274954393e-05,1.2954497679681984e-05,0.9637370891869068,0.02028436587203448
32,1024,random_uniform,0.003,0.05,0.045,92,0.0001329733058810234,1.7403549959082563e-05,0.9509093910455704,0.02772352577726502
32,1024,random_uniform,0.003,0.05,0.067,137,0.00018255421355206636,2.4262502948761285e-05,0.9321359824389219,0.03797119404634408
32,1024,random_uniform,0.003,0.05,0.1,205,0.00025894971940942924,4.5478701241048275e-05,0.902393052354455,0.05425482297582939
32,1024,random_uniform,0.003,0.05,0.15,307,0.00036520685853247414,8.836788852436692e-05,0.8608342166990042,0.0784838194672996
32,1024,random_uniform,0.003,0.05,0.22,451,0.0005118771005072631,0.0001529069714244149,0.8041981514543295,0.10612302138001929
32,1024,random_uniform,0.003,0.05,0.33,676,0.0007308156227736617,0.0002808960167610635,0.7197162481024861,0.1428356441762483
32,1024,random_uniform,0.003,0.05,0.5,1024,0.0010493219087948091,0.0005016190032701433,0.5810774988494813,0.22730577119821094
32,1024,random_uniform,0.003,0.1,0.0015,3,0.0003666117991087958,6.540542252664234e-05,0.968137389048934,0.017180323869377914
32,1024,random_uniform,0.003,0.1,0.0025,5,0.00023880155731603736,4.069022573236565e-05,0.9786811098456383,0.011826154010073907
32,1024,random_uniform,0.003,0.1,0.004,8,0.0001669631842560193,2.4474043286204353e-05,0.984767735004425,0.008694131565137644
32,1024,random_uniform,0.003,0.1,0.006,12,0.00015103020950846258,1.7788418360062454e-05,0.9861750025302172,0.007693321499585378
32,1024,random_uniform,0.003,0.1,0.009,18,0.00015541477068836684,1.4151165701769748e-05,0.9857767317444086,0.007662591386629687
32,1024,random_uniform,0.003,0.1,0.013,27,0.00017897603083838476,1.54292201351185e-05,0.9836398530751467,0.008716113116569337
32,1024,random_uniform,0.003,0.1,0.02,41,0.000237649139307905,2.1739124595011672e-05,0.9783082194626331,0.011764207762221464
32,1024,random_uniform,0.003,0.1,0.03,61,0.00032867686422832776,3.534167458943367e-05,0.9700258001685143,0.016439705894554436
32,1024,random_uniform,0.003,0.1,0.045,92,0.00047821552743698703,5.103682598613681e-05,0.9560876190662384,0.02403543356923432
32,1024,random_uniform,0.003,0.1,0.067,137,0.0006844315121270483,8.631791685309355e-05,0.9367931671440601,0.034256154449379905
32,1024,random_uniform,0.003,0.1,0.1,205,0.0009902309539029375,0.00017755047990831944,0.907480837777257,0.05023740851522358
