config_id,config_index,global_config_index,init_seed,object,object_index,method,steps,lr,beta,xi,x_step,channels,blocks,residual_scale,denoiser,denoise_kernel,nlm_h,nlm_patch_size,nlm_patch_distance,otsu_temperature,binary_prior_weight,fixed_init_seed,cnr,psnr,ssim,ks_d,ks_p,best_trace_cnr,final_loss,final_proxy_mean,final_proxy_std,final_proxy_min,final_proxy_max,final_proxy_range,final_proxy_tv_l1,final_proxy_roughness_l2,final_proxy_otsu_score,final_proxy_otsu_threshold,final_proxy_otsu_fg_fraction,final_proxy_hist_entropy,final_proxy_data_loss,final_proxy_aug_loss,final_proxy_denoiser_mse,final_proxy_binary_prior_loss,final_proxy_net_delta_mse,final_proxy_dual_abs_mean
cfg0002,2,2,20240713,letter_L,2,scgi_ured,15,0.0005,0.4,0.5,0.1,24,3,0.08,nlm,3,0.062,5,6,0.04,0.0,20240711,14.669631958007812,9.134737968444824,0.08322398364543915,0.004587233066558838,1.0,15.55603313446045,0.002765288110822439,0.38189008831977844,0.09653177112340927,0.17444735765457153,0.9510934352874756,0.776646077632904,0.02560487389564514,0.0028395885601639748,0.009623938240110874,0.5161290168762207,0.08795166015625,1.0337843894958496,0.0008668405935168266,0.0018984475173056126,0.004781152121722698,0.0,9.398652764502913e-06,0.06824281811714172
cfg0002,2,2,20240714,ring,3,scgi_ured,15,0.0005,0.4,0.5,0.1,24,3,0.08,nlm,3,0.062,5,6,0.04,0.0,20240711,9.903203010559082,8.484964370727539,0.1052306666970253,0.003703176975250244,1.0,10.404913902282715,0.002327030524611473,0.42345529794692993,0.10418256372213364,0.1754339039325714,0.928587019443512,0.7531530857086182,0.03944578766822815,0.004067515954375267,0.010932166129350662,0.5161290168762207,0.1317138671875,1.3559845685958862,0.00030375091591849923,0.0020232796669006348,0.004770893603563309,0.0,2.8505532100098208e-05,0.07025295495986938
cfg0003,3,3,20240712,letter_A,0,scgi_ured,15,0.0005,0.4,0.5,0.1,24,3,0.08,nlm,3,0.062,5,6,0.04,0.0,20240712,9.100143432617188,6.961618423461914,0.0851229801774025,0.00494229793548584,0.8982973786074485,9.477569580078125,0.005331544205546379,0.502497136592865,0.10975908488035202,0.2421444058418274,1.0,0.7578555941581726,0.03122178092598915,0.002990812063217163,0.012118454091250896,0.6451612710952759,0.0889892578125,1.3149572610855103,0.0005573135567829013,0.004774230532348156,0.0048597631976008415,0.0,1.794238414731808e-05,0.11116708815097809
cfg0003,3,3,20240713,stripe_target,1,scgi_ured,15,0.0005,0.4,0.5,0.1,24,3,0.08,nlm,3,0.062,5,6,0.04,0.0,20240712,6.730526924133301,7.944314479827881,0.19802527129650116,0.004685699939727783,0.9740428844495653,7.379615306854248,0.0021339308004826307,0.4695010185241699,0.10888125747442245,0.10705473273992538,0.8848029375076294,0.7777482271194458,0.1023736372590065,0.018516726791858673,0.01152960304170847,0.5161290168762207,0.217529296875,1.866796851158142,0.00022787405760027468,0.0019060566555708647,0.004128683358430862,0.0,1.2414464436005801e-05,0.06764407455921173
cfg0003,3,3,20240714,letter_L,2,scgi_ured,15,0.0005,0.4,0.5,0.1,24,3,0.08,nlm,3,0.062,5,6,0.04,0.0,20240712,15.431767463684082,8.965866088867188,0.08242952823638916,0.004587233066558838,1.0,15.880465507507324,0.0027519287541508675,0.3880140781402588,0.09306461364030838,0.1853061467409134,0.9300470948219299,0.7447409629821777,0.022598329931497574,0.002478333655744791,0.009008814580738544,0.5161290168762207,0.087890625,0.8299458026885986,0.0008664618362672627,0.0018854669760912657,0.004706684499979019,0.0,1.8188417016062886e-05,0.06807944923639297
cfg0003,3,3,20240715,ring,3,scgi_ured,15,0.0005,0.4,0.5,0.1,24,3,0.08,nlm,3,0.062,5,6,0.04,0.0,20240712,10.047420501708984,8.462196350097656,0.10859006643295288,0.003703176975250244,1.0,10.496594429016113,0.0023735256399959326,0.42963945865631104,0.11060195416212082,0.17128103971481323,0.9317408800125122,0.760459840297699,0.03997570276260376,0.004257010295987129,0.012399635277688503,0.5483871102333069,0.1307373046875,1.3609453439712524,0.0003021478187292814,0.002071377821266651,0.00475957989692688,0.0,3.2889856811380014e-05,0.07111489027738571
cfg0004,4,4,20240713,letter_A,0,scgi_ured,15,0.0005,0.4,0.5,0.1,24,3,0.08,nlm,3,0.062,5,6,0.04,0.0,20240713,8.874659538269043,9.206134796142578,0.0851026177406311,0.00494229793548584,0.8982973786074485,9.242613792419434,0.002524535870179534,0.38419196009635925,0.10118745267391205,0.1360500454902649,0.9783408045768738,0.8422907590866089,0.032973770052194595,0.003058068919926882,0.01029946468770504,0.5161290168762207,0.0880126953125,1.1940962076187134,0.0005598310381174088,0.001964704832062125,0.004856295883655548,0.0,9.114550266531296e-06,0.06937488913536072
cfg0004,4,4,20240714,stripe_target,1,scgi_ured,15,0.0005,0.4,0.5,0.1,24,3,0.08,nlm,3,0.062,5,6,0.04,0.0,20240713,7.336925506591797,7.620244979858398,0.1929420530796051,0.004685699939727783,0.9740428844495653,7.6772308349609375,0.0020739464089274406,0.49151790142059326,0.10657072812318802,0.14275091886520386,0.8787621259689331,0.7360112071037292,0.09482939541339874,0.017148632556200027,0.011257017962634563,0.5483871102333069,0.2149658203125,1.8048778772354126,0.0002268573152832687,0.001847089035436511,0.0042301202192902565,0.0,2.934513395302929e-05,0.06696875393390656
cfg0004,4,4,20240715,letter_L,2,scgi_ured,15,0.0005,0.4,0.5,0.1,24,3,0.08,nlm,3,0.062,5,6,0.04,0.0,20240713,15.957971572875977,8.933436393737793,0.08524307608604431,0.004587233066558838,1.0,16.362777709960938,0.002796327229589224,0.3932490348815918,0.09902110695838928,0.2063990831375122,0.9750015735626221,0.7686024904251099,0.023154444992542267,0.0026212488301098347,0.010184051468968391,0.5161290168762207,0.08795166015625,0.9032008051872253,0.0008644098415970802,0.0019319173879921436,0.004736009985208511,0.0,2.198988113377709e-05,0.06893209367990494
cfg0004,4,4,20240716,ring,3,scgi_ured,15,0.0005,0.4,0.5,0.1,24,3,0.08,nlm,3,0.062,5,6,0.04,0.0,20240713,8.851312637329102,8.278752326965332,0.1056814193725586,0.003703176975250244,1.0,10.04137897491455,0.002452757442370057,0.4365442991256714,0.10744571685791016,0.14268386363983154,0.9720338582992554,0.8293499946594238,0.04782843589782715,0.005136045627295971,0.011572425253689289,0.5483871102333069,0.130615234375,1.5116589069366455,0.00029916007770225406,0.002153597306460142,0.004688652232289314,0.0,2.060817860183306e-05,0.07217635214328766
