experiment,basis,correction,channel,rho,sigma_a,window_frac,agc_window,seed,object,num_frames,num_pixels,mse,rel_mse,psnr,recon_scale,gain_rel_mse,gain_corr,gain_scale
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,0,8,2048,1024,0.0605045122340979,0.5340783161876043,12.182122358385037,0.4858489317560265,0.003544457722455263,0.8687732815742493,1.000938057899475
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,0,9,2048,1024,0.040549009363007815,0.5102516957893667,13.920197514018906,0.48665650432185675,0.0035574138164520264,0.866655707359314,1.0007497072219849
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,1,0,2048,1024,0.03705898124125581,0.4383308006908341,14.311065236944644,0.5502764866780044,0.002880110638216138,0.7614426612854004,1.000594139099121
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,1,1,2048,1024,0.0351057654104343,0.44017177594750695,14.54621553610529,0.5464179839628442,0.0029808019753545523,0.7461346387863159,1.0004898309707642
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,1,2,2048,1024,0.0321670574697005,0.45521082742496366,14.925886650265403,0.5151310096593691,0.0028752253856509924,0.761153519153595,1.0005812644958496
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,1,3,2048,1024,0.04304452021478883,0.4565697888662078,13.660821285763117,0.5321061967915163,0.003044355195015669,0.7396631240844727,1.0004867315292358
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,1,4,2048,1024,0.015791613492026003,0.4461599660107976,18.01573494128245,0.5673690166618597,0.002822321839630604,0.7643839716911316,1.0005474090576172
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,1,5,2048,1024,0.053537601105007535,0.46343136962640197,12.71341092435572,0.5280891554174663,0.002865967806428671,0.7589969038963318,1.000523567199707
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,1,6,2048,1024,0.06538253095344189,0.49117406045618855,11.845382719196309,0.5140297457093884,0.0029280579183250666,0.7544429898262024,1.0005521774291992
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,1,7,2048,1024,0.0677354576562999,0.5277409470596147,11.691839305279338,0.4978292579252199,0.002910831943154335,0.7534410953521729,1.000498652458191
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,1,8,2048,1024,0.05788684882780665,0.5109719855561169,12.374200913719385,0.5104601106058058,0.0029620956629514694,0.7501863241195679,1.0005346536636353
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,1,9,2048,1024,0.03725982955725575,0.4688620391736807,14.287591360879945,0.5198503703517843,0.0028631899040192366,0.7613064646720886,1.000563621520996
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,2,0,2048,1024,0.04035999753047327,0.4773749693291067,13.94048869008513,0.5235526975852787,0.0033113996032625437,0.8160442113876343,1.0006698369979858
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,2,1,2048,1024,0.03719733603118752,0.46639682314112074,14.294881619563519,0.5268876580681779,0.0031400141306221485,0.8257715702056885,1.0006169080734253
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,2,2,2048,1024,0.035849677200619316,0.507325273279456,14.455147504737527,0.4937338130757598,0.0032669599168002605,0.8197150826454163,1.0007156133651733
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,2,3,2048,1024,0.044771275949823414,0.4748853490683956,13.490005283534066,0.5140495632566453,0.0032146729063242674,0.8200601935386658,1.0005460977554321
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,2,4,2048,1024,0.016283950747366827,0.4600699552097879,17.88240219862962,0.5426619939745432,0.0032591691706329584,0.8196824193000793,1.0006901025772095
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,2,5,2048,1024,0.05729515120969107,0.49595741777782815,12.418821300741074,0.49975178789074476,0.003238577162846923,0.8209844827651978,1.000691294670105
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,2,6,2048,1024,0.06788557985532455,0.5099777481496731,11.682224680517255,0.49595601696407876,0.003216777928173542,0.8210237622261047,1.0006181001663208
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,2,7,2048,1024,0.07013792488124457,0.5464590656409551,11.54047087413119,0.471729806166863,0.003214532509446144,0.8208815455436707,1.0006005764007568
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,2,8,2048,1024,0.05991292257071478,0.5288563054709293,12.224794948750574,0.4848018507482268,0.003182062180712819,0.8243345022201538,1.0006834268569946
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,2,9,2048,1024,0.03962642973047534,0.49864234134654567,14.020150550491605,0.49420944350052304,0.0033238979522138834,0.8167017698287964,1.0007399320602417
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,3,0,2048,1024,0.0375911537549182,0.44462529655138416,14.249143446318937,0.5523569175248344,0.0026839948259294033,0.8325573801994324,1.000752568244934
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,3,1,2048,1024,0.036290538520794544,0.4550269906959971,14.402065871900692,0.534791577757571,0.002741198753938079,0.8241052031517029,1.0005840063095093
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,3,2,2048,1024,0.03327078563671549,0.47083019244249413,14.779369438362613,0.5224864588374345,0.0027107326313853264,0.8262988328933716,1.000584363937378
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,3,3,2048,1024,0.04257530057682915,0.45159281363298115,13.708422772843868,0.5432802031979945,0.0026807631365954876,0.8299859762191772,1.0006515979766846
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,3,4,2048,1024,0.015753418300760276,0.4450808384570807,18.02625195012067,0.5538908587776133,0.0026488692965358496,0.8317016959190369,1.0006288290023804
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,3,5,2048,1024,0.053688522840365446,0.46473777606000605,12.701185448373462,0.5311494802457164,0.0026684862095862627,0.8308702707290649,1.0006521940231323
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,3,6,2048,1024,0.06792540063142422,0.5102768942977676,11.679677913862779,0.49698415195502293,0.002691936679184437,0.8301721215248108,1.0006892681121826
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,3,7,2048,1024,0.06746975320358634,0.525670788764907,11.70890878439883,0.4919836493065769,0.0026866637635976076,0.8288882970809937,1.000623345375061
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,3,8,2048,1024,0.05826668191628271,0.5143248035334066,12.34579712757264,0.5062974680671353,0.0026754382997751236,0.8285577297210693,1.0005717277526855
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,3,9,2048,1024,0.037259422770233544,0.46885692033671855,14.287638775569045,0.5174803231144093,0.0026687639765441418,0.8290558457374573,1.000572681427002
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,4,0,2048,1024,0.04187576094297786,0.4953033032445938,13.780372881262332,0.49019573400276223,0.00413371529430151,0.7406814694404602,1.0008150339126587
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,4,1,2048,1024,0.038455370378389295,0.482170620018547,14.150430014325014,0.4786521985992204,0.0043567088432610035,0.7137672901153564,1.0005894899368286
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,4,2,2048,1024,0.0364657963758836,0.5160442591496626,14.381142974478882,0.46510725993016444,0.00421795342117548,0.7324904203414917,1.0007765293121338
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,4,3,2048,1024,0.04763756858351628,0.5052878861640304,13.220504129682155,0.48358393590443766,0.004252636339515448,0.7276015281677246,1.0007303953170776
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,4,4,2048,1024,0.017564869105780416,0.49625970184593693,17.553550822425272,0.5206723545800577,0.004173776134848595,0.7389607429504395,1.0008351802825928
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,4,5,2048,1024,0.06202747421358723,0.5369212802958482,12.074159031399677,0.4544527319283918,0.0042622284963727,0.7297677993774414,1.0007861852645874
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,4,6,2048,1024,0.0739620848040388,0.5556263574267813,11.309908556776962,0.44183940280051603,0.004211183171719313,0.7298918962478638,1.0007133483886719
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,4,7,2048,1024,0.07356755434698908,0.5731800174871737,11.333136812452771,0.41837199096183414,0.004243978764861822,0.7278032302856445,1.0007209777832031
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,4,8,2048,1024,0.06401371480713858,0.5650543365233992,11.937269693449208,0.43356398385115236,0.004289002623409033,0.7195180654525757,1.000603199005127
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.1,205,4,9,2048,1024,0.04212396985457727,0.5300703368424747,13.754707067008551,0.45047786265212897,0.004178549628704786,0.7353420257568359,1.000775933265686
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,0,0,2048,1024,0.0460197636243949,0.5443182505683034,13.370556163689093,0.4625767134480086,0.0053865788504481316,0.7944097518920898,1.0011544227600098
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,0,1,2048,1024,0.041324656170166625,0.5181470075976706,13.837907511629409,0.4686796104833856,0.005616154987365007,0.7950448393821716,1.0015637874603271
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,0,2,2048,1024,0.03976468027088595,0.5627282826677419,14.005025051550998,0.4300983621010365,0.005464647896587849,0.7947372198104858,1.0013282299041748
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,0,3,2048,1024,0.05166367386169174,0.5479924633700772,12.868147138977303,0.4433518617650568,0.00559551827609539,0.7877399325370789,1.0012691020965576
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,0,4,2048,1024,0.01881689021953501,0.531633015525354,17.254521488200357,0.4718424712770923,0.005467353388667107,0.7928897738456726,1.0012521743774414
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,0,5,2048,1024,0.06300521400679533,0.5453847766451885,12.006235089483033,0.4292671684276311,0.005446732975542545,0.7958521246910095,1.0013428926467896
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,0,6,2048,1024,0.07812080808081187,0.5868679898380572,11.07233273023425,0.4090932807206538,0.0054827663116157055,0.7919851541519165,1.0012412071228027
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,0,7,2048,1024,0.08076352850145796,0.6292453390587142,10.927847152950505,0.3980329910706903,0.005519204307347536,0.7933162450790405,1.001364827156067
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,0,8,2048,1024,0.06888444717174753,0.6080486925447474,11.61878822649004,0.40695749880387094,0.005574056413024664,0.7934378981590271,1.0014551877975464
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,0,9,2048,1024,0.04551103973945737,0.5726918010820877,13.418832425434674,0.42603041945955267,0.005436650011688471,0.7930951714515686,1.0011985301971436
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,1,0,2048,1024,0.04244376082116868,0.5020215624373886,13.721861414644378,0.4871139969292881,0.004735636990517378,0.5307044982910156,1.00026535987854
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,1,1,2048,1024,0.04057613987002812,0.5087617757046866,13.91729271075116,0.479898530188273,0.005009302403777838,0.48079976439476013,0.9999744296073914
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,1,2,2048,1024,0.03701063853185742,0.5237545711317412,14.31673422106455,0.4550178729608486,0.004669134970754385,0.5368435978889465,1.000213861465454
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,1,3,2048,1024,0.04978546169272102,0.5280704168667391,13.028974610239876,0.4652032294012054,0.00498994579538703,0.48580992221832275,1.0001273155212402
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,1,4,2048,1024,0.018245798960244818,0.5154979918963476,17.388371146819868,0.4962753110757281,0.004632347263395786,0.5411971211433411,1.0001965761184692
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,1,5,2048,1024,0.06219780750090748,0.5383957167107515,12.062249241040337,0.454235572415671,0.0047054351307451725,0.5289275646209717,1.0001426935195923
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,1,6,2048,1024,0.07625931945201112,0.5728839039519944,11.177070747449477,0.4294956044020261,0.004897458013147116,0.5031440258026123,1.000198483467102
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,1,7,2048,1024,0.07863054574579306,0.6126268296622294,11.044087100444846,0.4120646493810996,0.004738397430628538,0.5250298380851746,1.0001680850982666
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,1,8,2048,1024,0.06737947575155988,0.5947641857811127,11.714723723856261,0.4204410490389477,0.004919394850730896,0.4977474510669708,1.0001554489135742
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,1,9,2048,1024,0.04314269604319039,0.5428895591477944,13.650927187583928,0.45030201635716655,0.0046456647105515,0.5435401797294617,1.0002728700637817
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,2,0,2048,1024,0.04495377377487948,0.5317098040159135,13.472338442908898,0.4656986580880722,0.0047706118784844875,0.7348278164863586,1.0009911060333252
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,2,1,2048,1024,0.041776631728153754,0.5238140791375758,13.790665782581836,0.4710976896024415,0.004630046896636486,0.7361390590667725,1.000844955444336
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,2,2,2048,1024,0.03949037478587637,0.5588464595660786,14.035087445449037,0.4414399930030177,0.004666176624596119,0.7456048130989075,1.0010573863983154
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,2,3,2048,1024,0.049640838522219656,0.5265364104452136,13.041608911036617,0.4643561329038461,0.004750648979097605,0.725769579410553,1.0007904767990112
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,2,4,2048,1024,0.017760672755297306,0.5017917362803763,17.50540587635143,0.4954616998717089,0.004658008925616741,0.7466453909873962,1.0010653734207153
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,2,5,2048,1024,0.06369368523339755,0.5513443108213059,11.959036226761624,0.44445707048328487,0.0046320753172039986,0.7446713447570801,1.0010108947753906
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,2,6,2048,1024,0.07598091012914195,0.5707924058776864,11.19295508600503,0.4282255891822322,0.004769137129187584,0.7283316254615784,1.0008740425109863
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,2,7,2048,1024,0.0777806161746513,0.6060048527489811,11.091286207129743,0.40544068261646293,0.0046137613244354725,0.7441356182098389,1.000982642173767
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,2,8,2048,1024,0.06721591594956888,0.5933204299285683,11.72527878871146,0.4128509105926498,0.004711343441158533,0.7355360388755798,1.0009398460388184
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,2,9,2048,1024,0.04389748337776778,0.5523874858167452,13.575603769441473,0.4403617201119637,0.00473891943693161,0.742486834526062,1.0010749101638794
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,3,0,2048,1024,0.04388771522912757,0.5191005449296833,13.576570277039037,0.4766758509425955,0.004757762886583805,0.659886360168457,1.0004339218139648
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,3,1,2048,1024,0.041443411667651135,0.5196360170985359,13.825445001873646,0.4745803933207359,0.004707618150860071,0.6605536937713623,1.000285029411316
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,3,2,2048,1024,0.03852125856512219,0.5451320501229392,14.142995320625982,0.4541679546964182,0.004679630510509014,0.6628660559654236,1.0002728700637817
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,3,3,2048,1024,0.04954651757630213,0.525535955703278,13.04986864903116,0.46406339295110943,0.004653103183954954,0.671846330165863,1.000509262084961
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,3,4,2048,1024,0.018238160297031188,0.515282176981584,17.390189715527214,0.48203396447282504,0.004711402114480734,0.6599828600883484,1.0002721548080444
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,3,5,2048,1024,0.06296961447786398,0.5450766205434917,12.008689655934248,0.45215533757021326,0.004671156872063875,0.6645620465278625,1.000321388244629
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,3,6,2048,1024,0.0783249508355271,0.5884015741806026,11.060998690522705,0.4201705877177076,0.004644273314625025,0.6728097796440125,1.0005141496658325
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,3,7,2048,1024,0.07901676003278504,0.6156359049772486,11.022807819024926,0.40115431672456314,0.004630755633115768,0.6694691777229309,1.0003775358200073
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,3,8,2048,1024,0.06728361476786754,0.5939180129773323,11.720906843985023,0.41900021173517493,0.004625190515071154,0.670579731464386,1.0004003047943115
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,3,9,2048,1024,0.04345652857388076,0.546838695846673,13.619449692585398,0.43945992533441824,0.004644368775188923,0.6673252582550049,1.0003384351730347
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,4,0,2048,1024,0.04919041326427274,0.5818204524316016,13.08119528779573,0.39985792241868817,0.007258009165525436,0.4023979604244232,1.000047206878662
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,4,1,2048,1024,0.04470028313736865,0.5604721271248461,13.496897259819923,0.4054502593474338,0.007112893275916576,0.42248785495758057,0.9999920129776001
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,4,2,2048,1024,0.042905323994407565,0.6071729767271207,13.674888141572083,0.37968107682258245,0.007192209362983704,0.41167038679122925,1.0000416040420532
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,4,3,2048,1024,0.055746330385330695,0.5912968751212079,12.537837156493888,0.39428081801712905,0.007266363129019737,0.4009701907634735,0.999988317489624
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,4,4,2048,1024,0.020521447431248376,0.5797918175391896,16.87792010556577,0.43406072975454874,0.007230197079479694,0.406384140253067,1.0000489950180054
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,4,5,2048,1024,0.07249737233494852,0.6275506534109152,11.39677734134012,0.3707087180185116,0.007119331043213606,0.42260921001434326,1.0001001358032227
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,4,6,2048,1024,0.08550092704453184,0.6423097560896776,10.680291764046695,0.3528995428021303,0.007168684620410204,0.414948433637619,1.000040888786316
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,4,7,2048,1024,0.084907757259692,0.6615338816533431,10.710526303546391,0.33185034785487105,0.007132122293114662,0.4202420711517334,1.0000641345977783
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,4,8,2048,1024,0.07380114899841234,0.6514488247964012,11.319368766622468,0.34834869848593436,0.007121790666133165,0.42132410407066345,0.9999735951423645
agc_window_sweep,random_binary,agc,ou,0.01,0.1,0.2,411,4,9,2048,1024,0.049295359865211386,0.6203120954347628,13.07193958608671,0.36467493990981525,0.007232499774545431,0.40582507848739624,1.0000145435333252
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,0,0,2048,1024,0.02781036319101356,0.3289388525189471,15.55793339405416,0.7111863603643055,0.025165727362036705,0.5213488340377808,0.9773215055465698
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,0,1,2048,1024,0.026210072473715866,0.32863360230394856,15.815317781800164,0.6823414229863264,0.025012999773025513,0.5596442818641663,0.9762284159660339
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,0,2,2048,1024,0.024093182810865615,0.34095371306392497,16.18105824082622,0.6636193994756773,0.021041249856352806,0.6423668265342712,0.9784514904022217
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,0,3,2048,1024,0.031703612706765125,0.33627768848613215,14.988912460089079,0.7046608732532029,0.020945994183421135,0.6351284980773926,0.9788484573364258
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,0,4,2048,1024,0.01213470620006713,0.34284147775696144,19.159707341432753,0.6704314491547558,0.026065722107887268,0.6254035830497742,0.9725021719932556
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,0,5,2048,1024,0.03962648185229982,0.3430141504149205,14.020144838090559,0.662235777570028,0.025379959493875504,0.6174939274787903,0.9736818075180054
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,0,6,2048,1024,0.04480758463810058,0.3366086164758911,13.48648466187758,0.697518555573439,0.022168926894664764,0.5960936546325684,0.9786359667778015
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,0,7,2048,1024,0.04015308941005936,0.3128410165936665,13.9628103414312,0.6777427827226516,0.020769653841853142,0.6852811574935913,0.9771687388420105
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,0,8,2048,1024,0.03883371367232883,0.34278839120597954,14.107910758387035,0.6958438594582785,0.02231951802968979,0.6672847270965576,0.9757916331291199
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,0,9,2048,1024,0.027546882817423016,0.34663839862198886,15.599275384378013,0.681204705838422,0.024674195796251297,0.6211716532707214,0.9744561314582825
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,1,0,2048,1024,0.027802105157148264,0.32884117712488425,15.55922318343843,0.708494043365585,0.0262131430208683,0.4677724540233612,0.9733075499534607
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,1,1,2048,1024,0.026208879233281974,0.32861864092211346,15.815515503318524,0.6820891004241051,0.025533603504300117,0.4757179617881775,0.973931610584259
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,1,2,2048,1024,0.02413338340896823,0.34152261022035607,16.17381787380968,0.6620524128345819,0.022364476695656776,0.5547307729721069,0.9761028289794922
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,1,3,2048,1024,0.03170218635676396,0.3362625593055621,14.989107854183635,0.7058347520984999,0.020157068967819214,0.4533519446849823,0.9804697632789612
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,1,4,2048,1024,0.012141829920335332,0.34304274400466545,19.15715854907081,0.6727432609003526,0.024821626022458076,0.3814305067062378,0.9763813614845276
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,1,5,2048,1024,0.03963322730913364,0.34307254033592427,14.01940561895415,0.6632490220493092,0.024261733517050743,0.42852675914764404,0.9762123823165894
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,1,6,2048,1024,0.044741063888030216,0.3361088917567621,13.492936931225483,0.6981216290002935,0.022585967555642128,0.4013233482837677,0.9785584211349487
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,1,7,2048,1024,0.04008864106696644,0.31233888623540035,13.969786653039959,0.6790349400496322,0.020857013761997223,0.49366798996925354,0.9789741039276123
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,1,8,2048,1024,0.03881849187417749,0.3426540271391384,14.109613412672232,0.6988742680696732,0.023453345522284508,0.4216805398464203,0.9772418737411499
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,1,9,2048,1024,0.02752020693732454,0.3463027205556009,15.60348304760645,0.6818877376132744,0.025440050289034843,0.445947527885437,0.9745768904685974
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,2,0,2048,1024,0.027763332964602754,0.32838258259168934,15.565283984028088,0.7077367858907785,0.024807564914226532,0.5905311703681946,0.9734752774238586
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,2,1,2048,1024,0.026182147507492582,0.3282834665974038,15.819947346987856,0.6804776017088049,0.024851595982909203,0.5981882214546204,0.9732145667076111
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,2,2,2048,1024,0.024116524863322972,0.34128403718582884,16.176852728758323,0.6623684064750893,0.0212237685918808,0.6064615845680237,0.9774551391601562
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,2,3,2048,1024,0.031667524395217174,0.3358949026471504,14.99385886218236,0.706449837984231,0.020823752507567406,0.4962368607521057,0.9806655645370483
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,2,4,2048,1024,0.012174010698030459,0.34395194651838634,19.145663209423375,0.6707061062486265,0.025060441344976425,0.46046435832977295,0.9764331579208374
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,2,5,2048,1024,0.03963581876916522,0.34309497249289395,14.01912166024697,0.6634500045805033,0.02472236379981041,0.4941881597042084,0.9760349988937378
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,2,6,2048,1024,0.04479306522811753,0.33649954211837074,13.487892173921463,0.6957687622176223,0.023616764694452286,0.5459827184677124,0.9760819673538208
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,2,7,2048,1024,0.040129166843407234,0.31265463093366036,13.965398569386497,0.676993997247748,0.020611340180039406,0.6243547201156616,0.9777443408966064
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,2,8,2048,1024,0.03876515370823852,0.3421832067523381,14.115584896640993,0.6978605852952798,0.024204915389418602,0.5500679016113281,0.9752672910690308
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,2,9,2048,1024,0.02750277491540566,0.3460833633164261,15.606234854551897,0.6833014890356859,0.025473086163401604,0.46499621868133545,0.9758423566818237
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,3,0,2048,1024,0.027803728859174856,0.3288603821484861,15.5589695536375,0.706742108271485,0.02529393881559372,0.6113312244415283,0.9719321131706238
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,3,1,2048,1024,0.026190043350037977,0.32838246819999456,15.818637827253328,0.6818509334248647,0.02641376666724682,0.4796680212020874,0.9736838340759277
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,3,2,2048,1024,0.024079917747326835,0.34076599304772454,16.183450008836104,0.6635278139102145,0.02019910141825676,0.5189597606658936,0.9801605343818665
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,3,3,2048,1024,0.031705872660835466,0.3363016596385017,14.98860288950139,0.7052987612665026,0.020523127168416977,0.5466597676277161,0.9791759848594666
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,3,4,2048,1024,0.012144993265839277,0.3431321179070367,19.15602721666562,0.669478318650212,0.026109959930181503,0.5588388442993164,0.9722346067428589
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,3,5,2048,1024,0.03963248712683703,0.34306613318116924,14.019486727688061,0.6636149233252289,0.02430764026939869,0.4243829846382141,0.977272093296051
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,3,6,2048,1024,0.04469043788451358,0.33572857335444084,13.497853900275734,0.6973540844722474,0.02314388006925583,0.45474040508270264,0.9780063629150391
agc_window_sweep,random_gaussian,agc,ou,0.01,0.1,0.01,21,3,7,2048,1024,0.04007816078701116,0.3122572322086849,13.970922167411008,0.6795670043022227,0.021292712539434433,0.4581911265850067,0.9801033735275269
