experiment,basis,correction,channel,rho,sigma_a,mse_mean,rel_mse_mean,psnr_mean,gain_rel_mse_mean,gain_corr_mean,mse_std,rel_mse_std,psnr_std,gain_rel_mse_std,gain_corr_std,window_frac,agc_window,sigma_delta
pairwise_failure,srht_paired,oracle,jitter,0.001,0.15,6.873817762612742e-14,7.317851989603814e-13,120.0,5.6789305313939725e-15,1.0000000238418578,2.144020398385149e-14,9.738707248055995e-14,0.0,6.955245239441598e-15,8.08516738778425e-08,,,
pairwise_failure,srht_paired,oracle,jitter,0.003,0.05,6.803805212172472e-14,7.243958300964892e-13,120.0,5.683247688919538e-15,1.0000000953674317,2.1124001087235828e-14,9.512455609552653e-14,0.0,6.9605284623993644e-15,1.3381209566007762e-07,,,
pairwise_failure,srht_paired,oracle,jitter,0.003,0.1,6.835440378500061e-14,7.278956038087856e-13,120.0,1.704109096401559e-14,0.9999999761581421,2.1293047977336957e-14,9.67305394180723e-14,0.0,2.0871080083391592e-14,8.085167385857046e-08,,,
pairwise_failure,srht_paired,oracle,jitter,0.003,0.15,6.92286913882285e-14,7.361915814722704e-13,120.0,5.675521562594453e-15,1.0,2.1885517118530508e-14,9.382226907918688e-14,0.0,6.951072876563593e-15,9.973764733719124e-08,,,
pairwise_failure,srht_paired,oracle,jitter,0.01,0.05,6.803274920253065e-14,7.241314472082535e-13,120.0,0.0,1.000000035762787,2.128474065077813e-14,9.706703207256709e-14,0.0,0.0,1.283923341442104e-07,,,
pairwise_failure,srht_paired,oracle,jitter,0.01,0.1,6.84862695401694e-14,7.286636623831332e-13,120.0,8.521772832748367e-15,1.0,2.1460397107943055e-14,9.641368076722503e-14,0.0,6.957998707190713e-15,1.0662402998243318e-07,,,
pairwise_failure,srht_paired,oracle,jitter,0.01,0.15,6.9208905898365e-14,7.355972944633323e-13,120.0,5.678591379401892e-15,1.0000000715255737,2.19383270968751e-14,9.641279636615032e-14,0.0,6.954825782349671e-15,5.840038636891757e-08,,,
pairwise_failure,srht_paired,oracle,jitter,0.03,0.05,6.759454663429154e-14,7.203944078903444e-13,120.0,2.841715578127957e-15,1.0000000715255737,2.0937196349493364e-14,9.758911474471085e-14,0.0,5.683431156255914e-15,9.536743160621816e-08,,,
pairwise_failure,srht_paired,oracle,jitter,0.03,0.1,6.854862821499974e-14,7.281522078519694e-13,120.0,5.68079468150429e-15,1.0000000238418578,2.1882781884187698e-14,1.0018698224710015e-13,0.0,6.957524188000793e-15,8.085167380321569e-08,,,
pairwise_failure,srht_paired,oracle,jitter,0.03,0.15,6.96847205400724e-14,7.406721488250263e-13,120.0,1.135139667674109e-14,1.000000035762787,2.2140397167198938e-14,9.930262122553986e-14,0.0,5.675698379746001e-15,7.152557369285367e-08,,,
pairwise_failure,srht_paired,pairwise,jitter,0.001,0.05,3.779235700568966e-05,0.0003876528103241106,44.72937648371272,1.27236642583739e-06,0.9810688841342926,1.655732701632978e-05,6.739898251441655e-05,2.237668471008442,4.640714923467019e-08,0.021499596093246268,,,
pairwise_failure,srht_paired,pairwise,jitter,0.001,0.1,0.00015093911459332094,0.001548466893075319,38.71454682006103,5.090060158181586e-06,0.9810620784759522,6.607890044865742e-05,0.00026873604911406513,2.235641795492561,1.7913315997433958e-07,0.02151000366928865,,,
pairwise_failure,srht_paired,pairwise,jitter,0.001,0.15,0.0003388164085922092,0.0034764758703941267,35.20184461665853,1.1453891929704695e-05,0.9810540580749512,0.00014818134000061837,0.0006018211497627514,2.233129143181038,3.8887156759481696e-07,0.02152003501007555,,,
pairwise_failure,srht_paired,pairwise,jitter,0.003,0.05,0.0001132463496171915,0.0011617344952489536,39.96259852592555,3.816309686044406e-06,0.9753853702545165,4.959079204802624e-05,0.00020177680991016454,2.236278185745061,1.3947143834481514e-07,0.020593353792139765,,,
pairwise_failure,srht_paired,pairwise,jitter,0.003,0.1,0.0004510844874426091,0.004628839834693785,33.958361841160716,1.5265639394783647e-05,0.9753329074382782,0.0001971830444614295,0.0008003715511257947,2.2318461375062615,5.364909435416706e-07,0.020605322061310292,,,
pairwise_failure,srht_paired,pairwise,jitter,0.003,0.15,0.0010082224335823172,0.010350029773048547,30.462824114299803,3.434858554101084e-05,0.9752763342857361,0.0004396320138497322,0.0017778592963346056,2.2259913211159637,1.1594264372444505e-06,0.020616288701944287,,,
pairwise_failure,srht_paired,pairwise,jitter,0.01,0.05,0.0003761456662663309,0.0038596289946288263,34.74769402227856,1.2719158730760682e-05,0.9437555432319641,0.0001644703672778966,0.0006677133269167236,2.2325898082519156,4.7249525968078085e-07,0.018015394092505996,,,
pairwise_failure,srht_paired,pairwise,jitter,0.01,0.1,0.001484884870689515,0.015247947716725082,28.779381249685844,5.088171063107438e-05,0.9435272312164307,0.0006461234995385234,0.0026037588892042387,2.2212765781270085,1.8599172221324e-06,0.017874964842542324,,,
pairwise_failure,srht_paired,pairwise,jitter,0.01,0.15,0.0032716400650466323,0.033630523239345546,25.341737851338294,0.00011449209472630173,0.9432940649986267,0.0014135092853093958,0.005630110192378393,2.2056156842731633,4.1156534564787e-06,0.01774311859328899,,,
pairwise_failure,srht_paired,pairwise,jitter,0.03,0.05,0.0011184923166150215,0.011482976680808237,30.011316230354442,3.815692907664925e-05,0.8742283499240875,0.0004873146292238989,0.0019665460050221897,2.2243589778477655,1.4221993491457443e-06,0.011714382310738748,,,
pairwise_failure,srht_paired,pairwise,jitter,0.03,0.1,0.004308815146594394,0.044317668271286796,24.14177703403196,0.00015261651104083284,0.8739551448822022,0.0018535956232891087,0.007323762301153612,2.1965122112310578,5.72498396029953e-06,0.011663564108620844,,,
pairwise_failure,srht_paired,pairwise,jitter,0.03,0.15,0.009143045609612776,0.0942744726698449,20.85765775544287,0.00034333012124989183,0.8736790716648102,0.0038617107091764888,0.014760724714440102,2.15835180833834,1.296183621117112e-05,0.011631865297185665,,,
