postprocess_method,object,source_config,rule,selected_step,selected_cnr,selected_psnr,selected_ssim,selected_iou,hits_apl_min,peak_step,peak_cnr,regret_to_peak
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,min_loss,183,12.137434005737305,24.22028350830078,0.9774695038795471,0.9715857011915674,True,115,24.69028663635254,12.552852630615234
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,fixed_step_25,25,2.29221510887146,12.454702377319336,0.7356369495391846,0.6203099510603589,False,115,24.69028663635254,22.39807152748108
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,fixed_step_36,36,9.526214599609375,14.355454444885254,0.7045844793319702,0.7813750454710804,False,115,24.69028663635254,15.164072036743164
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,fixed_step_40,40,13.724881172180176,24.509918212890625,0.9790353775024414,0.973491773308958,True,115,24.69028663635254,10.965405464172363
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,fixed_step_50,50,2.212235450744629,12.4968900680542,0.7995419502258301,0.6091564222128021,False,115,24.69028663635254,22.47805118560791
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,fixed_step_64,64,20.94723892211914,23.223251342773438,0.971928060054779,0.9649438202247191,True,115,24.69028663635254,3.7430477142333984
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,fixed_step_75,75,3.855062246322632,15.829761505126953,0.8503740429878235,0.8117854001759015,False,115,24.69028663635254,20.835224390029907
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,fixed_step_100,100,4.657169818878174,16.8166561126709,0.8695510625839233,0.8516100957354221,False,115,24.69028663635254,20.033116817474365
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,fixed_step_117,117,19.85589027404785,27.372987747192383,0.9887137413024902,0.9861751152073732,True,115,24.69028663635254,4.8343963623046875
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,fixed_step_125,125,5.505234718322754,17.372987747192383,0.8645912408828735,0.8713550600343053,False,115,24.69028663635254,19.185051918029785
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,fixed_step_150,150,6.385573863983154,18.270299911499023,0.8896059989929199,0.8943722943722944,False,115,24.69028663635254,18.304712772369385
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,fixed_step_175,175,8.08573055267334,20.714052200317383,0.9458349347114563,0.9375841939829367,False,115,24.69028663635254,16.6045560836792
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,fixed_step_200,200,9.331894874572754,21.31634521484375,0.9577261805534363,0.9457399103139014,False,115,24.69028663635254,15.358391761779785
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,min_proxy_mean,72,0.16950535774230957,8.856327056884766,0.7589788436889648,0.012505789717461788,False,115,24.69028663635254,24.52078127861023
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,max_proxy_mean,60,0.0,8.823856353759766,0.767920732498169,0.0,False,115,24.69028663635254,24.69028663635254
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,min_proxy_std,72,0.16950535774230957,8.856327056884766,0.7589788436889648,0.012505789717461788,False,115,24.69028663635254,24.52078127861023
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,max_proxy_std,16,8.787795066833496,21.245147705078125,0.9567480087280273,0.9446444644464447,False,115,24.69028663635254,15.902491569519043
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,min_proxy_min,1,2.968148946762085,12.729084014892578,0.26028990745544434,0.6770140428677014,False,115,24.69028663635254,21.722137689590454
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,max_proxy_min,60,0.0,8.823856353759766,0.767920732498169,0.0,False,115,24.69028663635254,24.69028663635254
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,min_proxy_max,73,0.17902763187885284,8.862442970275879,0.760981559753418,0.012980992118683357,False,115,24.69028663635254,24.511259004473686
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,max_proxy_max,87,10.515485763549805,15.180635452270508,0.658621072769165,0.8120982986767485,True,115,24.69028663635254,14.174800872802734
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,min_proxy_range,60,0.0,8.823856353759766,0.767920732498169,0.0,False,115,24.69028663635254,24.69028663635254
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,max_proxy_range,1,2.968148946762085,12.729084014892578,0.26028990745544434,0.6770140428677014,False,115,24.69028663635254,21.722137689590454
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,min_proxy_tv_l1,72,0.16950535774230957,8.856327056884766,0.7589788436889648,0.012505789717461788,False,115,24.69028663635254,24.52078127861023
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,max_proxy_tv_l1,1,2.968148946762085,12.729084014892578,0.26028990745544434,0.6770140428677014,False,115,24.69028663635254,21.722137689590454
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,min_proxy_roughness_l2,72,0.16950535774230957,8.856327056884766,0.7589788436889648,0.012505789717461788,False,115,24.69028663635254,24.52078127861023
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,max_proxy_roughness_l2,1,2.968148946762085,12.729084014892578,0.26028990745544434,0.6770140428677014,False,115,24.69028663635254,21.722137689590454
raw_mean_plus_std_binary,ring,nlm_allobjects/cfg0001,min_proxy_otsu_score,97,0.5737239122390747,9.181936264038086,0.7395612001419067,0.1212794313638383,False,115,24.69028663635254,24.116562724113464
