lambda,m_alpha
1.4758086435519475,0.45841223230870703
1.484569941852185,0.4632213161504053
1.4933832525513473,0.4680418105318701
1.5022488844266904,0.4728736720055641
1.511167148088559,0.4777168566057901
1.52013835599127,0.4825713198514622
1.5291628224440599,0.4874370167489735
1.5382408636220952,0.4923139017951665
1.5473727975775515,0.4972019289804033
1.5565589442507548,0.5021010517917357
1.5657996254813924,0.5070112232161793
1.5750951650197875,0.5119323957440846
1.5844458885382422,0.5168645213726141
1.5938521236424474,0.5218075516093175
1.6033141998829614,0.5267614374758104
1.6128324487667547,0.5317261295115552
1.622407203768825,0.5367015777777422
1.6320388003438808,0.5416877318612735
1.6417275759380934,0.5466845408788499
1.6514738700009204,0.5516919534811574
1.6612780239969978,0.5567099178571571
1.6711403814181034,0.5617383817384765
1.6810612877951914,0.5667772924039015
1.6910410907104982,0.5718265966839712
1.7010801398097195,0.5768862409656719
1.7111787868142592,0.5819561711972336
1.7213373855335588,0.587036332893029
1.731556291877482,0.5921266711385652
1.7418358638687932,0.5972271305955845
1.7521764616556963,0.6023376555072598
1.7625784475244552,0.6074581897034903
1.7730421859120855,0.6125886766062958
1.783568043419122,0.6177290592353082
1.7941563888224636,0.6228792802133627
1.8048075930882943,0.6280392817721843
1.8155220293850778,0.6332090057581723
1.8263000730966334,0.6383883936382788
1.8371421018352878,0.6435773865059826
1.8480484954551035,0.648775925087361
1.8590196360651883,0.6539839497472493
1.8700559080430819,0.6592014004954976
1.8811576980482234,0.664428216993318
1.8923253950354975,0.6696643385597234
1.9035593902688617,0.6749097041780558
1.9148600773350548,0.6801642525026039
1.9262278521573855,0.6854279218653099
1.9376631130096045,0.6907006502825612
1.949166260529858,0.6959823754620713
1.9607376977347242,0.7012730348098424
1.9723778300333326,0.7065725654372145
1.984087065241568,0.7118809041679939
1.995865813596359,0.7171979875456671
2.0077144877700497,0.7225237518406902
2.0196335028848584,0.7278581330578593
2.0316232765274225,0.7332010669437601
2.0436842287634267,0.7385524889942888
2.0558167821523217,0.7439123344622481
2.068021361762128,0.7492805383650227
2.0802983951843297,0.7546570354923161
2.092648312548852,0.7600417604139635
2.105071546539136,0.7654346474878124
2.1175685324072915,0.7708356308676672
2.1301397079893536,0.7762446445112995
2.1427855137206153,0.7816616221885223
2.1555063926510636,0.7870864974893249
2.168302790460899,0.7925192038320661
2.181175155476151,0.7979596744717256
2.1941239386843856,0.8034078425082125
2.207149593750505,0.8088636408947233
2.220252577032643,0.8143270024461575
2.23343334759815,0.8197978598475759
2.2466923672396866,0.8252761456627139
2.2600301004913894,0.830761792342533
2.273447014645154,0.836254732233821
2.2869435797670055,0.8417548975878295
2.3005202687135666,0.8472622205689544
2.314177557148625,0.8527766332634512
2.3279159235597984,0.858298067688182
2.3417358492752975,0.8638264557993987
2.3556378184807913,0.8693617295015545
2.369622318236368,0.8749038206561437
2.3836898384936025,0.8804526610905633
2.3978408721127193,0.8860081826070021
2.412075914879862,0.8915703169913458
2.4263954655244615,0.8971389960221025
2.4408000257367113,0.9027141514793415
2.4552901001851426,0.9082957151536463
2.4698661965343063,0.9138836188550759
2.4845288254625584,0.9194777944221351
2.4992785006799534,0.9250781737307501
2.514115738946241,0.9306846887032435
2.5290410600889732,0.9362972713173118
2.5440549870217057,0.9419158536149951
2.5591580457623393,0.9475403677116523
2.574350765451537,0.9531707458049138
2.5896336783712477,0.9588069201836268
2.6050073199633914,0.9644488232367969
2.6204722288485747,0.970096387462494
2.6360289468450064,0.975749545476763
2.6516780189874356,0.9814082300224818
2.667419993546292,0.9870723739782272
2.68325542204685,0.9927419103670814
2.6991848592885948,0.9984167723654358
2.7152088633646185,1.0040968933117354
2.731327995681214,1.0097822067152118
2.7475428209775035,1.0154726462645485
2.763853907345264,1.0211681458365391
2.7802618262487906,1.026868639504659
2.7967671525449602,1.032574061547631
2.813370464503327,1.038284346457906
2.8300723438264286,1.043999428950113
2.8468733756701194,1.0497192439694372
2.863774148664119,1.055443726699953
2.880775254932587,1.0611728125728792
2.897877290114916,1.0669064372747865
2.9150808533865535,1.0726445367557176
2.9323865474800406,1.07838704723726
2.9497949787060818,1.084133905220519
2.9673067569748346,1.0898850474940445
2.9849224958172305,1.0956404111416442
3.0026428124065183,1.1013999335501548
3.0204683275798385,1.107163552417088
3.0383996658600227,1.112931205758228
3.0564374554774267,1.1187028319151053
3.0745823283919878,1.1244783695624094
3.0928349203153167,1.1302577577152744
3.1111958707330216,1.1360409357365007
3.1296658229270604,1.1418278433436457
3.14824542399833,1.1476184206160407
3.1669353248892853,1.1534126080016724
3.1857361804067996,1.1592103463239902
3.2046486492450503,1.1650115767885685
3.223673394008652,1.1708162409896932
3.242811081235817,1.1766242809167964
3.262062381421759,1.1824356389608108
3.281427969042135,1.18825025792037
3.3009085225767185,1.1940680810079205
3.3205047245331527,1.1998890518556842
3.3402172614708405,1.2057131145215045
3.3600468240250474,1.2115402134945745
3.3799941069310426,1.2173702937010147
3.400059809048493,1.2232033005093454
3.4202446333858956,1.2290391797357945
3.4405492871252608,1.234877877649504
3.460974481646834,1.2407193409775639
3.481520932554075,1.2465635169099447
3.502189359698673,1.2524103531042488
3.522980487205823,1.2582597976903624
3.5438950434995387,1.264111799274923
3.564933761328233,1.2699663069456757
3.586097377790328,1.2758232702756565
3.607386634360141,1.2816826393272498
3.6288022769138024,1.2875443646560751
3.650345055755447,1.2934083973147468
3.6720157256434423,1.2992746888564541
3.6938150458168897,1.305143191338423
3.7157437800221667,1.311013857325186
3.7378026965397435,1.3168866398917345
3.7599925682110418,1.3227614926264837
3.7823141724655693,1.3286383696341084
3.8047682913480987,1.334517225538197
3.8273557115461276,1.3403980154837765
3.850077224417377,1.3462806951396404
3.872933626017581,1.3521652207005648
3.895925717128314,1.358051548889324
3.919054303285108,1.3639396369585786
3.9423201948056135,1.3698294426925746
3.96572420681805,1.3757209244087174
3.989267159289703,1.381614040958948
4.012949877055716,1.3875087517309947
4.036773189847922,1.3934050166494356
4.060737932323981,1.3993027961766322
4.084844944096555,1.4052020513134686
4.109095069762791,1.4111027435999666
4.133489158933846,1.4170048351157147
4.158028066264719,1.4229082884801587
4.182712651484127,1.4288130668527241
4.207543779424696,1.4347191339327865
4.232522320053187,1.440626453959479
4.25764914850105,1.446534991711367
4.282925145095016,1.4524447125059283
4.308351195387989,1.4583555821989238
4.333928190190064,1.4642675671835919
4.3596570255996925,1.4701806343896895
4.385538603035153,1.4760947512823992
4.411573829266051,1.482009885861073
4.437763616445167,1.4879260066578421
4.464108882140341,1.49384308273607
4.490610549366686,1.4997610836886728
4.51726954661886,1.505679979636274
4.544086807903669,1.5115997412252655
4.5710632727727125,1.5175203396256616
4.598199886355379,1.5234417465288914
4.62549759939188,1.5293639341453922
4.652957368266641,1.5352868752021087
4.680580155041727,1.5412105429398413
4.708366927490627,1.5471349111104848
4.7363186591320865,1.5530599539741101
4.764436329264286,1.5589856462959588
4.79272092299908,1.564911963343273
4.821173431296585,1.5708388808820577
4.849794850999818,1.5767663751736638
4.878586184869707,1.58269442297131
4.907548441620135,1.5886230015164595
4.9366826359533675,1.594552088535106
4.965989788595517,1.600481662233931
4.995470926332392,1.6064117012963806
5.025127082045382,1.612342184878617
5.054959294747731,1.618273092605398
5.0849686096208595,1.624204404565822
5.115156078051058,1.630136101309025
5.145522757666248,1.636068163839742
5.1760697123731125,1.6420005736138217
5.206798012394294,1.6479333125336149
5.237708734305966,1.653866362943325
5.268802961075474,1.6597997076242355
5.300081782099359,1.6657333297899024
5.331546293241439,1.6716672130812382
5.363197596871289,1.6776013415615563
5.39503680190278,1.683535699711522
5.427065023833012,1.689470272424068
5.459283384781312,1.6954050449992195
5.491693013528633,1.7013400031388848
5.5242950455570154,1.7072751329415827
5.557090623089458,1.7132104208971297
5.590080895129843,1.7191458538812476
5.623267017503273,1.7250814191501753
5.6566501528965345,1.7310171043351958
5.6902314708987936,1.7369528974371473
5.7240121480426565,1.742888786820899
5.757993367845296,1.7488247612097798
5.792176320850012,1.7547608096800018
5.826562204667844,1.7606969216550297
5.861152224019627,1.7666330868999647
5.895947590778108,1.7725692955158605
5.930949524010493,1.7785055379340793
5.966159250021064,1.7844418049105761
6.001578002394242,1.7903780875202266
6.037207022037709,1.796314377151103
6.073047557225973,1.8022506654987893
6.1091008636440165,1.808186944560643
6.145368204431377,1.8141232066301187
6.1818508502263105,1.8200594442910352
6.218550079210404,1.8259956504119021
6.255467177153258,1.8319318181402204
6.292603437457633,1.8378679408968193
6.329960161204667,1.8438040123701929
6.367538657199558,1.8497400265108663
6.4053402420173144,1.8556759775257698
6.4433662400489915,1.861611859872658
6.481617983547978,1.8675476682545233
6.520096812676789,1.8734833976140859
6.558804075553899,1.879419043128244
6.597741128301095,1.88535460020264
6.63690933509087,1.8912900644661939
6.67631006819433,1.8972254317657131
6.715944708029165,1.90316069816053
6.755814643208117,1.909095859917179
6.795921270587525,1.9150309135041272
6.836265995316371,1.920965855586542
6.8768502308854025,1.926900683021112
6.917675399176763,1.9328353928509165
6.958742930513698,1.9387699823003448
7.000054263710781,1.9447044487700875
7.041610846124202,1.9506387898321396
7.083414133702603,1.9565730032249182
7.125465591037959,1.9625070868483865
7.1677666914170155,1.9684410387592721
7.210318916872787,1.9743748571663287
7.253123758236595,1.9803085404256793
7.2961827151901835,1.9862420870361939
7.339497296318367,1.9921754956349673
7.3830690191618356,1.9981087649928306
7.4268994102702806,2.004041894009947
7.470990005255981,2.0099748817115
7.5153423488474855,2.01590772724337
7.559957994943851,2.0218404298680057
7.604838506668963,2.0277729889602334
7.649985456426426,2.0337054040032414
7.695400425954524,2.0396376745845894
7.741085006381769,2.045569800392284
7.787040798282513,2.0515017812109653
7.833269411733157,2.0574336169181215
7.879772466368432,2.063365307480397
7.926551591438268,2.0692968529500178
7.973608425864753,2.075228253461194
8.020944618299676,2.081159509226702
8.068561827182164,2.0870906205344832
8.116461720796911,2.0930215877443143
8.1646459773325,2.0989524112845652
8.213116284940329,2.1048830916490804
8.261874341793622,2.110813629394025
8.31092185614706,2.1167440251349245
8.360260546396498,2.1226742795436753
8.4098921411393,2.1286043933457206
8.459818379234774,2.1345343673172414
8.510041009865212,2.1404642022824483
8.560561792597058,2.146393899110894
8.611382497442678,2.1523234587149584
8.662504904922242,2.1582528820473144
8.713930806126237,2.1641821700985124
8.765662002778088,2.17011132389459
8.817700307297413,2.1760403444948317
8.870047542863384,2.1819692329895037
8.922705543478754,2.1878979904977487
8.975676154033952,2.1938266181654553
9.028961230371875,2.1997551171632814
9.082562639352759,2.2056834886846772
9.136482258919733,2.211611733944016
9.190721978164465,2.217539854174782
9.245283697393496,2.2234678506277854
9.300169328194668,2.229395724569505
9.355380793504247,2.2353234772804296
9.410920027674143,2.241251110053483
9.466788976539812,2.2471786241925416
9.522989597488376,2.253106021010961
9.57952385952714,2.259033301830163
9.63639374335271,2.2649604679783306
9.693601241420236,2.2708875207891066
9.751148358013376,2.276814461600347
9.809037109314353,2.2827412917529837
9.867269523474752,2.2886680125898398
9.925847640686426,2.294594625454608
9.984773513253126,2.300521131690799
10.044049205662244,2.3064475326407576
10.10367679465731,2.3123738296447454
10.163658369310587,2.318300024040059
10.223996031096421,2.3242261171601797
10.284691893964709,2.33015211033395
10.345748084415122,2.3360780048848873
10.407166741571443,2.342003802130388
10.468950017256685,2.347929503381151
10.5311000760683,2.353855109940435
10.593619095454198,2.3597806231035414
10.656509265788861,2.3657060441572315
10.719772790450246,2.3716313743791697
10.783411885896822,2.3775566150374985
10.847428781745391,2.3834817673903084
10.911825720849027,2.38940683268528
10.976604959375834,2.395331812159249
11.041768766887817,2.4012567070378203
11.107319426420567,2.4071815185350953
11.173259234563078,2.41310624785334
11.23959050153838,2.419030896182641
11.306315551284309,2.424955464700762
11.373436721535093,2.430879954572821
11.440956363903089,2.4368043669511303
11.508876843961344,2.4427287029750095
11.577200541326294,2.4486529637705816
11.645929849741322,2.4545771504506755
11.715067177160432,2.4605012641146917
11.784614945832804,2.4664253058484946
11.85457559238747,2.472349276724339
11.924951567918866,2.4782731778007983
11.995745338072526,2.484197010122684
12.06695938313165,2.490120774721041
12.13859619810381,2.496044472613149
12.210658292808562,2.5019681048024873
12.283148191965177,2.5078916722786957
12.356068435281275,2.51381517601768
12.429421577541722,2.5197386169815865
12.50321018869807,2.5256619961189024
12.577436853958762,2.531585314364433
12.652104173879518,2.5375085726393887
12.72721476445464,2.5434317718514885
12.802771257208455,2.5493549128950406
12.878776299287733,2.5552779966509855
12.955232553554206,2.561201023987021
13.032142698678083,2.5671239957576963
13.109509429231682,2.573046912804573
13.187335455784053,2.578969775956259
13.265623504995721,2.584892586028555
13.344376319714437,2.5908153438246417
13.423596659071059,2.5967380501351376
13.50328729857643,2.6026607057382347
13.58345103021841,2.6085833113999204
13.664090662559904,2.6145058678740076
13.745209020837049,2.6204283759023723
13.82680894705841,2.6263508362150576
13.908893300104335,2.632273249530403
13.991464955827341,2.638195616555254
14.074526807152637,2.6441179379850603
14.158081764179713,2.6500402145040756
14.242132754284068,2.655962446785499
14.326682722219998,2.6618846354916137
14.411734630223533,2.6678067812739608
14.497291458116461,2.673728884773497
14.583356203410485,2.6796509466207614
14.669931881412483,2.6855729674360207
14.757021525329904,2.691494947829411
14.844628186377292,2.697416888401131
14.932754933882928,2.703338789741617
15.021404855396622,2.7092606524316114
15.110581056797631,2.7151824770424016
15.20028666240373,2.7211042641359264
15.290524815080415,2.7270260142649976
15.381298676351276,2.7329477279733725
15.472611426508504,2.738869405795921
15.564466264724562,2.7447910482588043
15.656866409164024,2.7507126558796315
15.749815097096578,2.7566342291675703
15.843315585010181,2.762555768623498
15.937371148725417,2.7684772747401416
16.031985083510005,2.7743987480023047
16.127160704194473,2.7803201888867974
16.222901345288207,2.7862415978628623
16.319210361096165,2.792162975392042
16.416091125836637,2.7980843219284983
16.51354703375919,2.8040056379190044
16.61158149926386,2.809926923803239
16.7101979570205,2.8158481800137345
16.809399862089396,2.8217694069761214
16.909190690042035,2.827690605109222
17.009573937083143,2.8336117748251874
17.110553120172916,2.839532916529542
17.2121317771505,2.8454540306214176
17.31431346685767,2.851375117493544
17.417101769263788,2.8572961775324845
17.520500285590956,2.863217211118681
17.624512638440464,2.869138218626565
17.729142471919427,2.875059200424632
17.834393451768733,2.88098015687565
17.940269265491203,2.886901088336678
18.04677362248106,2.8928219951591965
18.153910254153605,2.8987428776891617
18.261682914076236,2.9046637362671746
18.370095378099663,2.9105845712285614
18.479151444490498,2.916505382903438
18.58885493406402,2.9224261716167796
18.699209690318344,2.9283469376885796
18.81021957956878,2.934267681433912
18.92188849108359,2.9401884031630168
19.034220337219946,2.9461091031813287
19.147219053561304,2.952029781789663
19.260888599054994,2.9579504392842177
19.375232956151212,2.9638710759567237
19.49025613094225,2.969791692094404
19.605962153303157,2.9757122879801994
19.72235507703262,2.9816328638927674
19.839438979995293,2.9875534201064964
19.957217964264363,2.9934739568917452
20.075696156265582,2.9993944745147236
20.194877706921506,3.005314973237666
20.31476679179727,3.011235453318964
20.435367611246523,3.0171559150130594
20.556684390558953,3.0230763585706466
20.678721380107962,3.028996784238654
20.801482855499927,3.0349171922604365
20.924973117723656,3.0408375828756626
21.04919649330137,3.046757956320495
21.174157334440164,3.052678312827611
21.299860019184347,3.0585986526262383
21.426308951569148,3.064518975942335
21.553508561774645,3.070439282998409
21.681463306281337,3.0763595740138587
21.810177668025933,3.0822798492047436
21.939656156558755,3.0882001087840427
22.069903308201383,3.0941203529616677
22.200923686205947,3.100040581944456
22.332721880914633,3.1059607959362046
22.46530250992087,3.1118809951378115
22.59867021823076,3.117801179747293
22.732829678426167,3.1237213499597836
22.867785590828056,3.129641505967596
23.003542683661543,3.1355616479602846
23.14010571322119,3.1414817761247282
23.27747946403799,3.1474018906451047
23.415668749046656,3.153321991702936
23.55467840975458,3.1592420794771794
23.694513316411104,3.1651621541442814
23.835178368178536,3.1710822158781222
23.97667849330339,3.1770022648500946
24.11901864928944,3.1829223012292216
24.262203823071044,3.188842325182174
24.40623903118821,3.1947623368731364
24.551129319961998,3.2006823364640566
24.6968797656717,3.206602324114617
24.843495474732283,3.2125222999822265
24.990981583873708,3.2184422642221033
25.139343260320487,3.224362216987233
25.28858570197313,3.2302821584285257
25.438714137589834,3.2362020886947507
25.589733826970097,3.242122007932598
25.741650061138586,3.2480419162867307
25.894468162530913,3.253961813899756
26.048193485179702,3.2598817009123966
26.202831414902576,3.265801577463246
26.35838736949044,3.2717214436891657
26.514866798897728,3.277641299725033
26.67227518543289,3.283561145703753
26.830618043950924,3.2894809817566717
26.989900922046132,3.295400808013029
27.150129400246893,3.301320624600437
27.311309092210983,3.3072404316447903
27.473445644922112,3.313160229270104
27.636544738888144,3.319080017598739
27.800612088339662,3.324999796751535
27.965653441430636,3.3309195668475056
28.13167458043934,3.3368393280040367
28.29868132197141,3.3427590803369354
28.466679517163154,3.348678823960548
28.635675051887016,3.3545985589875427
28.805673846957344,3.360518285529002
28.976681858338253,3.3664380036946246
29.148705077351874,3.3723577135925256
29.321749530888695,3.37827741532946
29.495821281618262,3.3841971090105756
29.67092642820205,3.3901167947397086
29.84707110550667,3.396036472619295
30.02426148481927,3.4019561427503557
30.20250377406327,3.4078758052325053
30.38180421801635,3.413795460164086
30.56216909852874,3.419715107642141
30.743604734743812,3.425634747762228
30.92611748331896,3.431554380618839
31.10971373864883,3.43747400630505
31.294399933088812,3.443393624912778
31.480182537180948,3.4493132365326717
31.667068059880087,3.4552328412541504
31.855063048782462,3.4611524391654456
32.04417409035455,3.467072030353582
32.23440781016437,3.472991614904475
32.425770873113095,3.478911192902873
32.61826998366905,3.4848307644324192
32.81191188610211,3.4907503295755724
33.0067033647205,3.496669888413729
33.202651244107976,3.5025894410272533
33.39976238936343,3.5085089874954063
33.598043706340896,3.5144285278963587
33.79750214189203,3.520348062307182
33.99814468410896,3.5262675908041894
34.19997836256963,3.5321871134624745
34.40301024858361,3.538106630356067
34.6072474554403,3.5440261415581977
34.81269713865766,3.549945647141082
35.01936649623343,3.5558651471759783
35.227262768896765,3.5617846417331185
35.43639324036241,3.567704130881908
35.646765237585676,3.5736236146907805
35.85838613101892,3.5795430932273287
36.071263334870274,3.5854625665582667
36.28540430736284,3.591382034749347
36.50081655099657,3.597301497865427
36.71750761281051,3.603220955970744
36.93548508464783,3.609140409128437
37.154756603421205,3.615059857400965
37.37532985138096,3.620979300849842
37.59721255638365,3.6268987395359824
37.82041249216338,3.6328181735193703
38.044937478603565,3.638737602859071
38.270795382011514,3.6446570276137065
38.49799411539343,3.6505764478408715
38.726541638732236,3.6564958635975042
38.95644595926584,3.6624152749398444
39.18771513176832,3.6683346819232447
39.42035725883145,3.6742540846025102
39.654380491149276,3.6801734830316377
39.889793027802966,3.686092877264028
40.12660311654877,3.692012267352246
40.36481905410631,3.697931653348229
40.60444918644992,3.7038510353032565
40.84550190910036,3.709770413268009
41.08798566741967,3.7156897872924173
41.33190895690636,3.7216091574257213
41.57728032349371,3.7275285237166527
41.82410836384854,3.733447886213286
42.07240172567305,3.7393672449630486
42.32216910800713,3.7452866000126503
42.57341926153379,3.751205951408387
42.82616098888509,3.7571252991958586
43.08040314495122,3.7630446434201517
43.33615463719002,3.768963984125633
43.593424425939794,3.774883321356186
43.8522215247325,3.7808026551551634
44.112555000610264,3.786721985565384
44.37443397444235,3.792641312628871
44.63786762124539,3.798560636387432
44.90286517050415,3.8044799568821848
45.16943590649561,3.8103992741538057
45.437589168613464,3.816318588242186
45.70733435169614,3.8222378991870176
45.978680906355166,3.8281572070274867
46.2516383393069,3.8340765118018916
46.5262162137054,3.839995813548607
46.80242414947712,3.8459151123049544
47.08027182365862,3.8518344081081546
47.35976897073488,3.8577537009949054
47.64092538298109,3.863672991001275
47.92375091080493,3.869592278163093
48.20825546309252,3.8755115625155288
48.49444900755475,3.881430844093315
48.782341571077296,3.8873501229308864
49.07194324007115,3.89326939906222
49.363264160826766,3.8991886725208187
49.65631453986875,3.905107943339587
49.95110464431426,3.911027211551369
50.24764480223192,3.916946477188236
50.54594540300442,3.9228657402821563
50.846016897691776,3.928785000864455
51.14786979939825,3.9347042589661907
51.45151468363989,3.9406235146180366
51.75696218871586,3.946542767850155
52.0642230160803,3.952462018692481
52.373307930718134,3.958381267174339
52.68422776152137,3.964300513325084
52.99699340166932,3.9702197571733224
53.31161580900943,3.9761389987474676
53.628106006442,3.9820582380753944
53.946475082305575,3.987977475185037
54.26673419076623,3.993896710103559
54.58889455220754,3.9998159428579463
54.912967453624546,4.005735173474804
55.2389642490183,4.011654401980526
55.56689635979458,4.0175736284009025
55.89677527516313,4.0234928527618035
56.22861255254107,4.029412075088304
56.56241981795695,4.035331295405738
56.89820876645894,4.041250513738408
57.23599116252369,4.047169730111126
57.57577884046938,4.053088944547534
57.91758370486947,4.0590081570716166
58.26141773097066,4.064927367706754
58.607292965111554,4.070846576476226
58.9552215251456,4.076765783402826
59.30521560086474,4.082684988509209
59.65728745442741,4.088604191817964
60.011449420787216,4.094523393350547
60.36771390812589,4.100442593129074
60.72609339828772,4.1063617911748596
61.08660044721642,4.112280987509358
61.449247685395925,4.118200182153347
61.81404781829193,4.124119375127675
62.181013626798,4.130038566452498
62.55015796768234,4.135957756148361
62.92149377403929,4.141876944235165
63.29503405574139,4.147796130732187
63.6707918998962,4.153715315659098
64.04878047130383,4.159634499035123
64.42901301291914,4.165553680879074
64.81150284631472,4.171472861209892
65.19626337214868,4.177392040045925
65.58330807063301,4.183311217405505
65.972650502007,4.18923039330667
66.36430430701125,4.195149567767093
66.75828320736662,4.201068740804329
67.15460100625391,4.206987912435839
67.55327158879858,4.212907082678793
67.95430892255605,4.21882625155008
68.35772705800224,4.224745419066291
68.76354012902466,4.230664585244282
69.17176235341877,4.236583750100157
69.58240803338492,4.242502913650021
69.99549155603063,4.248422075909646
70.41102739387344,4.254341236894955
70.82903010534915,4.2602603966213435
71.24951433532073,4.2661795551042605
71.67249481559253,4.272098712358678
72.0979863654253,4.278017868399938
72.5260038920565,4.283937023242111
72.95656239122142,4.289856176900338
73.38967694767982,4.295775329388812
73.82536273574311,4.3016944807217925
74.26363501980731,4.307613630913162
74.7045091548865,4.3135327799770895
75.14800058715215,4.319451927927329
75.59412485447295,4.325371074776701
76.04289758696049,4.33129022053965
76.49433450751556,4.33720936522854
76.94845143238028,4.343128508856557
77.40526427169101,4.349047651436896
77.86478903003699,4.354966792981809
78.32704180701977,4.360885933504299
78.79203879781844,4.36680507301672
79.25979629375655,4.37272421153127
79.73033068287234,4.378643349059793
80.20365845049409,4.384562485614351
80.67979617981636,4.390481621206758
81.1587605524823,4.396400755848836
81.6405683491668,4.4023198895520075
82.1252364501657,4.408239022327678
82.61278183598588,4.414158154186971
83.10322158794153,4.420077285141435
83.59657288875123,4.425996415201384
84.0928530231413,4.431915544377826
84.59207937845008,4.437834672681529
85.09426944523837,4.443753800123103
85.5994408179009,4.44967292671296
86.10761119528415,4.455592052461302
86.61879838130503,4.461511177378936
87.13302028557601,4.4674303014748755
87.65029492403123,4.473349424759601
88.17064041955909,4.479268547242846
88.69407500263577,4.485187668934497
89.22061701196537,4.491106789843774
89.75028489512098,4.4970259099803975
90.28309720919245,4.502945029353835
90.81907262143503,4.508864147972888
91.35822990992493,4.514783265846692
91.90058796421573,4.520702382984605
92.4461657860016,4.526621499395226
92.99498248978159,4.532540615087456
93.54705730353083,4.538459730069846
94.10240956937263,4.5443788443511455
94.66105874425767,4.550297957940104
95.2230244006442,4.556217070844415
95.78832622718524,4.562136183072482
96.35698402941684,4.56805529463275
96.92901773045361,4.573974405532829
97.50444737168503,4.579893515781184
98.08329311347933,4.585812625385454
98.66557523588811,4.591731734353357
99.25131413935853,4.597650842692971
99.84053034544637,4.6035699504112255
100.4332444975367,4.609489057515951
101.02947736156551,4.615408164014301
101.62924982674855,4.621327269913916
102.23258290631273,4.627246375221821
102.83949773823163,4.633165479945088
103.45001558596753,4.639084584091064
104.06415783921473,4.645003687666081
104.68194601465063,4.650922790677843
105.30340175668786,4.656841893132425
105.92854683823431,4.662760995036799
106.55740316145423,4.668680096397635
107.18999275853734,4.6745991972211804
107.82633779246898,4.680518297514446
108.46646055780829,4.686437397283562
109.11038348146764,4.6923564965342255
109.75812912350008,4.69827559527384
110.40972017788798,4.704194693507757
111.06517947333987,4.710113791241902
111.7245299740885,4.716032888482779
112.38779478069722,4.721951985236055
113.05499713086743,4.727871081507741
113.7261604002546,4.7337901773039945
114.40130810328539,4.739709272629664
115.08046389398335,4.745628367490646
115.76365156679576,4.75154746189275
116.45089505742918,4.75746655584132
117.1422184436861,4.763385649342262
117.83764594631053,4.769304742400179
118.53720192983452,4.775223835021195
119.24091090343383,4.781142927210374
119.94879752178458,4.787062018972363
120.6608865859291,4.7929811103123425
121.37720304414276,4.798900201235885
122.0977719928101,4.804819291747831
122.82261867730203,4.810738381852866
123.55176849286242,4.816657471555962
124.28524698549569,4.822576560862208
125.02307985286394,4.828495649776586
125.7652929451852,4.8344147383029465
126.51191226614115,4.840333826446114
127.26296397378613,4.846252914211438
128.01847438146564,4.852172001602435
128.77846995873617,4.858091088624278
129.54297733229467,4.864010175281393
130.3120232869093,4.869929261578428
131.08563476635993,4.875848347518469
131.86383887438012,4.881767433106827
132.64666287560846,4.887686518347374
133.43413419654294,4.893605603244463
134.2262804265013,4.89952468780199
135.02312931858916,4.9054437720241095
135.8247087906705,4.911362855914744
136.6310469263478,4.917281939477902
137.44217197594378,4.923201022717991
138.2581123574934,4.9291201056388125
139.07889665773715,4.935039188243453
139.90455363312512,4.940958270535428
140.7351122108219,4.946877352519822
141.57060148972258,4.952796434199469
142.41105074146978,4.9587155155777864
143.25648941148154,4.9646345966598595
144.1069471199808,4.9705536774475085
144.96245366303515,4.976472757944608
145.82303901359876,4.98239183815496
146.6887333225646,4.988310918081883
147.55956691981848,4.994229997728818
148.43557031530412,5.000149077099243
149.3167742000896,5.006068156196303
150.20320944744515,5.011987235023889
151.09490711392215,5.017906313584108
151.9918984404439,5.023825391880553
152.8942148533976,5.029744469916519
153.80188796573782,5.035663547695157
154.71494957809168,5.041582625219253
155.63343167987532,5.047501702492853
156.55736645041236,5.053420779517781
157.4867862600637,5.059339856297118
158.42172367135913,5.065258932834208
159.36221144014073,5.071178009131534
160.3082825167079,5.077097085192666
161.25997004697433,5.0830161610196765
162.2173073736268,5.088935236615889
163.18032803729582,5.094854311984421
164.1490657777282,5.100773387126637
165.1235545349717,5.106692462045952
166.10382845056165,5.112611536745408
167.0899218687195,5.118530611227056
168.08186933755366,5.124449685494008
169.07970561027247,5.130368759548168
170.08346564639905,5.136287833392725
171.09318461299898,5.142206907030662
172.1088978859095,5.148125980462944
173.13064105098144,5.154045053692823
174.15844990532483,5.159964126722836
175.19236045856215,5.165883199555148
176.2324089340923,5.171802272191813
177.2786317703569,5.177721344635639
178.33106562211975,5.183640416888931
179.38974736174822,5.189559488953902
180.45471408050793,5.1954785608334255
181.5260030898594,5.2013976325284155
182.60365192276808,5.207316704041341
183.68769833501656,5.213235775375319
184.77818030653017,5.219154846531021
185.8751360427047,5.225073917512097
186.97860397574792,5.230992988319866
188.0886227660231,5.236912058956346
189.2052313034064,5.242831129424276
190.32846870864654,5.248750199724704
191.45837433473824,5.254669269859776
192.59498776829807,5.260588339831844
193.73834883095435,5.266507409642712
194.88849758073934,5.272426479294232
196.04547431349562,5.2783455487894
197.20931956428493,5.284264618128111
198.38007410881133,5.2901836873130605
199.55777896484676,5.296102756346105
200.74247539367113,5.302021825228983
201.93420490151485,5.307940893964358
203.13300924101623,5.3138599625524705
204.33893041268095,5.319779030996184
205.55201066635695,5.325698099297613
206.7722925027113,5.331617167457538
207.99981867472258,5.337536235477116
