object,family,K_eff,basis,rho,s,seed,W,photon_budget,lambda_bar,zero_fraction,method,gain_rel_mse,log_gain_mse,fisher_reference,fisher_reference_nominal
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,0.5,0.49999311566352844,0.60400390625,soft_log,0.0063649313476806255,0.006415997282081844,0.031162806651807883,0.03125043027695382
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,0.5,0.49999311566352844,0.60400390625,soft_log_calibrated,0.03258750469836097,0.03585147768267403,0.031162806651807883,0.03125043027695382
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,0.5,0.49999311566352844,0.60400390625,soft_log_calibrated_carrier_oracle,0.032034598886312354,0.035195306285039224,0.031162806651807883,0.03125043027695382
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,0.5,0.49999311566352844,0.60400390625,naive_log,0.1586156511118374,0.18150506571633662,0.031162806651807883,0.03125043027695382
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,0.5,0.49999311566352844,0.60400390625,anscombe,0.01007292805232109,0.010297293451573455,0.031162806651807883,0.03125043027695382
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,1.0,0.9999862313270569,0.3828125,soft_log,0.009111706045552085,0.008793268852726254,0.015581403325903942,0.01562521513847691
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,1.0,0.9999862313270569,0.3828125,soft_log_calibrated,0.02058139680266175,0.02029616528012545,0.015581403325903942,0.01562521513847691
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,1.0,0.9999862313270569,0.3828125,soft_log_calibrated_carrier_oracle,0.020504062633834936,0.02021213109949201,0.015581403325903942,0.01562521513847691
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,1.0,0.9999862313270569,0.3828125,naive_log,0.22124849606670405,0.21297602278022,0.015581403325903942,0.01562521513847691
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,1.0,0.9999862313270569,0.3828125,anscombe,0.011109312484773377,0.01084976281288453,0.015581403325903942,0.01562521513847691
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,2.0,1.9999724626541138,0.13525390625,soft_log,0.006459706968938834,0.006511064143486426,0.007790701662951971,0.007812607569238454
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,2.0,1.9999724626541138,0.13525390625,soft_log_calibrated,0.007925991890699749,0.008048880754293695,0.007790701662951971,0.007812607569238454
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,2.0,1.9999724626541138,0.13525390625,soft_log_calibrated_carrier_oracle,0.007755086509149266,0.007891278120742567,0.007790701662951971,0.007812607569238454
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,2.0,1.9999724626541138,0.13525390625,naive_log,0.08672359505975244,0.10505062879715081,0.007790701662951971,0.007812607569238454
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,2.0,1.9999724626541138,0.13525390625,anscombe,0.005698777197419715,0.005752918438577908,0.007790701662951971,0.007812607569238454
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,4.0,3.9999449253082275,0.021484375,soft_log,0.004014395513609788,0.0040323905515814076,0.0038953508314759854,0.003906303784619227
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,4.0,3.9999449253082275,0.021484375,soft_log_calibrated,0.004048814879784226,0.004068680872783689,0.0038953508314759854,0.003906303784619227
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,4.0,3.9999449253082275,0.021484375,soft_log_calibrated_carrier_oracle,0.0041014933335731,0.004111480246284437,0.0038953508314759854,0.003906303784619227
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,4.0,3.9999449253082275,0.021484375,naive_log,0.019262544634082352,0.02064492634632948,0.0038953508314759854,0.003906303784619227
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,4.0,3.9999449253082275,0.021484375,anscombe,0.0034688124433511487,0.0034845596023760535,0.0038953508314759854,0.003906303784619227
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,8.0,7.999889850616455,0.0,soft_log,0.0031455607232359576,0.003157037674788161,0.0019476754157379927,0.0019531518923096135
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,8.0,7.999889850616455,0.0,soft_log_calibrated,0.0031328247859098057,0.003144021109458633,0.0019476754157379927,0.0019531518923096135
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,8.0,7.999889850616455,0.0,soft_log_calibrated_carrier_oracle,0.0030623742575179636,0.0030679558871208436,0.0019476754157379927,0.0019531518923096135
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,8.0,7.999889850616455,0.0,naive_log,0.0037768629251967007,0.0038056342333050875,0.0019476754157379927,0.0019531518923096135
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,8.0,7.999889850616455,0.0,anscombe,0.0027595617800536217,0.0027587382416787735,0.0019476754157379927,0.0019531518923096135
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,16.0,15.99977970123291,0.0,soft_log,0.0011412739466518794,0.001164426873279565,0.0009738377078689964,0.0009765759461548068
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,16.0,15.99977970123291,0.0,soft_log_calibrated,0.0011402357625508188,0.0011633508947972771,0.0009738377078689964,0.0009765759461548068
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,16.0,15.99977970123291,0.0,soft_log_calibrated_carrier_oracle,0.0010798981629764229,0.0010956961805256577,0.0009738377078689964,0.0009765759461548068
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,16.0,15.99977970123291,0.0,naive_log,0.0012368272419139388,0.0012637912003194776,0.0009738377078689964,0.0009765759461548068
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,16.0,15.99977970123291,0.0,anscombe,0.0010825106009989456,0.0011000300872625042,0.0009738377078689964,0.0009765759461548068
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,32.0,31.99955940246582,0.0,soft_log,0.0004770550447847077,0.00047643522414225656,0.0004869188539344982,0.0004882879730774034
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,32.0,31.99955940246582,0.0,soft_log_calibrated,0.00047696325883950995,0.0004763422137574952,0.0004869188539344982,0.0004882879730774034
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,32.0,31.99955940246582,0.0,soft_log_calibrated_carrier_oracle,0.00045900317400064975,0.0004595496384322736,0.0004869188539344982,0.0004882879730774034
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,32.0,31.99955940246582,0.0,naive_log,0.0004947383686442589,0.000494358776295332,0.0004869188539344982,0.0004882879730774034
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,32.0,31.99955940246582,0.0,anscombe,0.00045578543842842643,0.0004538729146113394,0.0004869188539344982,0.0004882879730774034
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,64.0,63.99911880493164,0.0,soft_log,0.0002676541736721016,0.00026831600460061443,0.0002434594269672491,0.0002441439865387017
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,64.0,63.99911880493164,0.0,soft_log_calibrated,0.0002676448442788892,0.00026830651259245633,0.0002434594269672491,0.0002441439865387017
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,64.0,63.99911880493164,0.0,soft_log_calibrated_carrier_oracle,0.00024692689808453465,0.0002470688529405412,0.0002434594269672491,0.0002441439865387017
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,64.0,63.99911880493164,0.0,naive_log,0.00027123755872715755,0.0002719566037818409,0.0002434594269672491,0.0002441439865387017
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,64.0,63.99911880493164,0.0,anscombe,0.00026515370947057616,0.0002657691373215086,0.0002434594269672491,0.0002441439865387017
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,128.0,127.99823760986328,0.0,soft_log,0.00012932906940984058,0.00012745087276933164,0.00012172971348362454,0.00012207199326935085
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,128.0,127.99823760986328,0.0,soft_log_calibrated,0.00012932806364621499,0.00012744989472036845,0.00012172971348362454,0.00012207199326935085
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,128.0,127.99823760986328,0.0,soft_log_calibrated_carrier_oracle,0.00010136226416084536,0.00010034969857362623,0.00012172971348362454,0.00012207199326935085
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,128.0,127.99823760986328,0.0,naive_log,0.0001300419841872658,0.00012814333738648558,0.00012172971348362454,0.00012207199326935085
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,1,64,128.0,127.99823760986328,0.0,anscombe,0.0001296169147430885,0.00012767178063782377,0.00012172971348362454,0.00012207199326935085
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,0.25,0.2499975860118866,0.7841796875,soft_log,0.003611319871030092,0.0036265112099188104,0.0623474537402256,0.06250060350285574
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,0.25,0.2499975860118866,0.7841796875,soft_log_calibrated,0.06210091113808833,0.07543189471241907,0.0623474537402256,0.06250060350285574
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,0.25,0.2499975860118866,0.7841796875,soft_log_calibrated_carrier_oracle,0.06161849387997348,0.07492085874882937,0.0623474537402256,0.06250060350285574
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,0.25,0.2499975860118866,0.7841796875,naive_log,0.11558957280298478,0.12783226718886173,0.0623474537402256,0.06250060350285574
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,0.25,0.2499975860118866,0.7841796875,anscombe,0.007145872130400203,0.007236048481107787,0.0623474537402256,0.06250060350285574
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,0.5,0.4999951720237732,0.61328125,soft_log,0.0035712644503557303,0.0035454163622363278,0.0311737268701128,0.03125030175142787
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,0.5,0.4999951720237732,0.61328125,soft_log_calibrated,0.02049527480080908,0.021176336193187335,0.0311737268701128,0.03125030175142787
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,0.5,0.4999951720237732,0.61328125,soft_log_calibrated_carrier_oracle,0.020730650851637927,0.021332487522172025,0.0311737268701128,0.03125030175142787
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,0.5,0.4999951720237732,0.61328125,naive_log,0.11708519662806793,0.12852442687420507,0.0311737268701128,0.03125030175142787
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,0.5,0.4999951720237732,0.61328125,anscombe,0.0057500847297611195,0.005719850992443562,0.0311737268701128,0.03125030175142787
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,1.0,0.9999903440475464,0.3740234375,soft_log,0.007026116879652157,0.007209716354769493,0.0155868634350564,0.015625150875713936
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,1.0,0.9999903440475464,0.3740234375,soft_log_calibrated,0.014795822382503763,0.015818471354789677,0.0155868634350564,0.015625150875713936
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,1.0,0.9999903440475464,0.3740234375,soft_log_calibrated_carrier_oracle,0.014519056203215999,0.015593305467355137,0.0155868634350564,0.015625150875713936
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,1.0,0.9999903440475464,0.3740234375,naive_log,0.1304204223241511,0.1557094455452266,0.0155868634350564,0.015625150875713936
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,1.0,0.9999903440475464,0.3740234375,anscombe,0.008461324517177893,0.008772791518017352,0.0155868634350564,0.015625150875713936
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,2.0,1.9999806880950928,0.13330078125,soft_log,0.005259944216286303,0.005211233695655654,0.0077934317175282,0.007812575437856968
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,2.0,1.9999806880950928,0.13330078125,soft_log_calibrated,0.0065231706725282545,0.006495708076082452,0.0077934317175282,0.007812575437856968
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,2.0,1.9999806880950928,0.13330078125,soft_log_calibrated_carrier_oracle,0.006469808742242133,0.006461685416132715,0.0077934317175282,0.007812575437856968
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,2.0,1.9999806880950928,0.13330078125,naive_log,0.08702564875574102,0.09463410481780642,0.0077934317175282,0.007812575437856968
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,2.0,1.9999806880950928,0.13330078125,anscombe,0.004798073455816944,0.004794658591165178,0.0077934317175282,0.007812575437856968
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,4.0,3.9999613761901855,0.02001953125,soft_log,0.0052087806390838706,0.005191638513461368,0.0038967158587641,0.003906287718928484
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,4.0,3.9999613761901855,0.02001953125,soft_log_calibrated,0.0052459171326492355,0.005231256795386221,0.0038967158587641,0.003906287718928484
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,4.0,3.9999613761901855,0.02001953125,soft_log_calibrated_carrier_oracle,0.005330559118972202,0.005312023421219395,0.0038967158587641,0.003906287718928484
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,4.0,3.9999613761901855,0.02001953125,naive_log,0.025115209484814844,0.027214959665151424,0.0038967158587641,0.003906287718928484
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,4.0,3.9999613761901855,0.02001953125,anscombe,0.0041795485979121885,0.004127255853163007,0.0038967158587641,0.003906287718928484
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,8.0,7.999922752380371,0.0,soft_log,0.0019869483898653137,0.002006480125008309,0.00194835792938205,0.001953143859464242
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,8.0,7.999922752380371,0.0,soft_log_calibrated,0.001978387682780341,0.0019976733799391914,0.00194835792938205,0.001953143859464242
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,8.0,7.999922752380371,0.0,soft_log_calibrated_carrier_oracle,0.001961114199240819,0.0019829219126766195,0.00194835792938205,0.001953143859464242
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,8.0,7.999922752380371,0.0,naive_log,0.002361705203531352,0.002392340870289159,0.00194835792938205,0.001953143859464242
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,8.0,7.999922752380371,0.0,anscombe,0.0018471965810551464,0.0018598154196061876,0.00194835792938205,0.001953143859464242
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,16.0,15.999845504760742,0.0,soft_log,0.0012881742540343168,0.001281759825202102,0.000974178964691025,0.000976571929732121
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,16.0,15.999845504760742,0.0,soft_log_calibrated,0.00128709900170657,0.0012806916971962931,0.000974178964691025,0.000976571929732121
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,16.0,15.999845504760742,0.0,soft_log_calibrated_carrier_oracle,0.0012851792865754498,0.0012842614277075092,0.000974178964691025,0.000976571929732121
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,16.0,15.999845504760742,0.0,naive_log,0.001389682049213766,0.001382699224441939,0.000974178964691025,0.000976571929732121
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,16.0,15.999845504760742,0.0,anscombe,0.001211369271981362,0.001203492466238865,0.000974178964691025,0.000976571929732121
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,32.0,31.999691009521484,0.0,soft_log,0.0006448173716991319,0.0006503638165744094,0.0004870894823455125,0.0004882859648660605
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,32.0,31.999691009521484,0.0,soft_log_calibrated,0.0006447095547198241,0.0006502543800313135,0.0004870894823455125,0.0004882859648660605
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,32.0,31.999691009521484,0.0,soft_log_calibrated_carrier_oracle,0.0005755663794865953,0.000579951403586326,0.0004870894823455125,0.0004882859648660605
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,32.0,31.999691009521484,0.0,naive_log,0.0006645550440447637,0.0006703619289990119,0.0004870894823455125,0.0004882859648660605
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,32.0,31.999691009521484,0.0,anscombe,0.0006425486868987613,0.0006482213684868049,0.0004870894823455125,0.0004882859648660605
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,64.0,63.99938201904297,0.0,soft_log,0.00026000643079003994,0.0002645790612751131,0.00024354474117275625,0.00024414298243303025
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,64.0,63.99938201904297,0.0,soft_log_calibrated,0.00025999059381932415,0.00026456276391549746,0.00024354474117275625,0.00024414298243303025
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,64.0,63.99938201904297,0.0,soft_log_calibrated_carrier_oracle,0.00027949124892756615,0.00028411283217493735,0.00024354474117275625,0.00024414298243303025
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,64.0,63.99938201904297,0.0,naive_log,0.0002659624819944018,0.000270700996199531,0.00024354474117275625,0.00024414298243303025
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,64.0,63.99938201904297,0.0,anscombe,0.00025727592403901133,0.00026184729240282206,0.00024354474117275625,0.00024414298243303025
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,128.0,127.99876403808594,0.0,soft_log,0.00016310217133687116,0.00016536199127284906,0.00012177237058637813,0.00012207149121651513
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,128.0,127.99876403808594,0.0,soft_log_calibrated,0.00016310078167637403,0.00016536053695827795,0.00012177237058637813,0.00012207149121651513
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,128.0,127.99876403808594,0.0,soft_log_calibrated_carrier_oracle,0.00014095442153952908,0.00014395680042795348,0.00012177237058637813,0.00012207149121651513
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,128.0,127.99876403808594,0.0,naive_log,0.00016419360463657307,0.00016649801139169713,0.00012177237058637813,0.00012207149121651513
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,2,64,128.0,127.99876403808594,0.0,anscombe,0.0001634184755566127,0.00016567849572778694,0.00012177237058637813,0.00012207149121651513
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,0.25,0.25000298023223877,0.77587890625,soft_log,0.0027237140245391037,0.0027342698062400523,0.06230940122045426,0.06249925495082199
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,0.25,0.25000298023223877,0.77587890625,soft_log_calibrated,0.04303017243080654,0.049868129927889346,0.06230940122045426,0.06249925495082199
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,0.25,0.25000298023223877,0.77587890625,soft_log_calibrated_carrier_oracle,0.043138990963926635,0.05006870556272339,0.06230940122045426,0.06249925495082199
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,0.25,0.25000298023223877,0.77587890625,naive_log,0.09512931190711361,0.09911477245447324,0.06230940122045426,0.06249925495082199
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,0.25,0.25000298023223877,0.77587890625,anscombe,0.005080909838068817,0.005129075280095255,0.06230940122045426,0.06249925495082199
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,0.5,0.5000059604644775,0.603515625,soft_log,0.004688957640015622,0.004640448074489887,0.03115470061022713,0.031249627475410994
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,0.5,0.5000059604644775,0.603515625,soft_log_calibrated,0.024075376299346755,0.02503941490207287,0.03115470061022713,0.031249627475410994
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,0.5,0.5000059604644775,0.603515625,soft_log_calibrated_carrier_oracle,0.02438986299502299,0.025368317229348885,0.03115470061022713,0.031249627475410994
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,0.5,0.5000059604644775,0.603515625,naive_log,0.13991284177938146,0.14073199809358758,0.03115470061022713,0.031249627475410994
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,0.5,0.5000059604644775,0.603515625,anscombe,0.007143469087101758,0.007143363805139754,0.03115470061022713,0.031249627475410994
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,1.0,1.000011920928955,0.38818359375,soft_log,0.009126236628876294,0.009382678403161543,0.015577350305113565,0.015624813737705497
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,1.0,1.000011920928955,0.38818359375,soft_log_calibrated,0.01998810260528726,0.021381453509255646,0.015577350305113565,0.015624813737705497
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,1.0,1.000011920928955,0.38818359375,soft_log_calibrated_carrier_oracle,0.019908991279636,0.021305936129115306,0.015577350305113565,0.015624813737705497
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,1.0,1.000011920928955,0.38818359375,naive_log,0.17258926227575272,0.22631334476676693,0.015577350305113565,0.015624813737705497
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,1.0,1.000011920928955,0.38818359375,anscombe,0.01083327514428975,0.011251770030246492,0.015577350305113565,0.015624813737705497
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,2.0,2.00002384185791,0.12939453125,soft_log,0.006476319407164503,0.006729344465171701,0.007788675152556782,0.0078124068688527485
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,2.0,2.00002384185791,0.12939453125,soft_log_calibrated,0.008137967686175467,0.008573287417969838,0.007788675152556782,0.0078124068688527485
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,2.0,2.00002384185791,0.12939453125,soft_log_calibrated_carrier_oracle,0.007973741178168067,0.008367879314193846,0.007788675152556782,0.0078124068688527485
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,2.0,2.00002384185791,0.12939453125,naive_log,0.09134017662937224,0.108662640972117,0.007788675152556782,0.0078124068688527485
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,2.0,2.00002384185791,0.12939453125,anscombe,0.005763625518271568,0.006009494088601984,0.007788675152556782,0.0078124068688527485
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,4.0,4.00004768371582,0.02392578125,soft_log,0.004062355639761268,0.0040204101411136575,0.003894337576278391,0.0039062034344263742
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,4.0,4.00004768371582,0.02392578125,soft_log_calibrated,0.004102097734005016,0.004062089104229715,0.003894337576278391,0.0039062034344263742
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,4.0,4.00004768371582,0.02392578125,soft_log_calibrated_carrier_oracle,0.004077082530909409,0.004049064997900773,0.003894337576278391,0.0039062034344263742
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,4.0,4.00004768371582,0.02392578125,naive_log,0.019946026983321274,0.020225521776916548,0.003894337576278391,0.0039062034344263742
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,4.0,4.00004768371582,0.02392578125,anscombe,0.0035791515900987,0.0035559353541885223,0.003894337576278391,0.0039062034344263742
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,8.0,8.00009536743164,0.00048828125,soft_log,0.0021471283243894713,0.002172120364196681,0.0019471687881391956,0.0019531017172131871
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,8.0,8.00009536743164,0.00048828125,soft_log_calibrated,0.002139246437534527,0.0021640550808891953,0.0019471687881391956,0.0019531017172131871
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,8.0,8.00009536743164,0.00048828125,soft_log_calibrated_carrier_oracle,0.00208784113421296,0.0021094261680539962,0.0019471687881391956,0.0019531017172131871
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,8.0,8.00009536743164,0.00048828125,naive_log,0.0027218928964040183,0.002795514863503063,0.0019471687881391956,0.0019531017172131871
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,8.0,8.00009536743164,0.00048828125,anscombe,0.0018642985844454882,0.001885973188856436,0.0019471687881391956,0.0019531017172131871
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,16.0,16.00019073486328,0.0,soft_log,0.001036254990910071,0.0010397643127316736,0.0009735843940695978,0.0009765508586065936
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,16.0,16.00019073486328,0.0,soft_log_calibrated,0.0010353652785048129,0.0010388646915577987,0.0009735843940695978,0.0009765508586065936
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,16.0,16.00019073486328,0.0,soft_log_calibrated_carrier_oracle,0.0009838337427448473,0.0009888580799994012,0.0009735843940695978,0.0009765508586065936
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,16.0,16.00019073486328,0.0,naive_log,0.0011170894066645058,0.0011212237866963953,0.0009735843940695978,0.0009765508586065936
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,16.0,16.00019073486328,0.0,anscombe,0.00098836223676671,0.0009929798263889082,0.0009735843940695978,0.0009765508586065936
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,32.0,32.00038146972656,0.0,soft_log,0.0006235738927361388,0.0006358184810881836,0.0004867921970347989,0.0004882754293032968
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,32.0,32.00038146972656,0.0,soft_log_calibrated,0.0006234868441355013,0.0006357285833190165,0.0004867921970347989,0.0004882754293032968
digit_1,synthetic_digit,139.48966292397157,random_uniform,0.0001,0.1,3,64,32.0,32.00038146972656,0.0,soft_log_calibrated_carrier_oracle,0.0006244171165820546,0.0006353248913957804,0.0004867921970347989,0.0004882754293032968
