object,family,K_eff,basis,requested_basis,arm_kind,rho,s,seed,W,num_frames,carrier_mean,carrier_cv,gain_rel_err,theory_variance_cv2_over_w,theory_floor,err_over_floor
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,1,64,2048,27.741443634033203,0.12968575954437256,0.039038262361740385,0.0002627874410718878,0.01621071994304657,2.408175731793175
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,1,128,2048,27.741443634033203,0.12968575954437256,0.05001654280081715,0.0001313937205359439,0.011462709999644233,4.363413433853732
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,1,256,2048,27.741443634033203,0.12968575954437256,0.064147317556624,6.569686026797195e-05,0.008105359971523285,7.914184907517247
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,1,512,2048,27.741443634033203,0.12968575954437256,0.07716813392753127,3.284843013398597e-05,0.005731354999822117,13.464204176835379
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,1,1024,2048,27.741443634033203,0.12968575954437256,0.08546263792929748,1.6424215066992987e-05,0.0040526799857616425,21.087931499539806
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,2,4,2048,27.741443634033203,0.12968575954437256,0.05880197546935935,0.0042045990571502045,0.06484287977218628,0.9068378159012901
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,2,8,2048,27.741443634033203,0.12968575954437256,0.04543080832636948,0.0021022995285751023,0.045850839998576934,0.9908391717093844
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,2,16,2048,27.741443634033203,0.12968575954437256,0.03477236863720303,0.0010511497642875511,0.03242143988609314,1.072511546660773
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,2,32,2048,27.741443634033203,0.12968575954437256,0.03220874400918893,0.0005255748821437756,0.022925419999288467,1.404935831500081
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,2,64,2048,27.741443634033203,0.12968575954437256,0.03642177868413795,0.0002627874410718878,0.01621071994304657,2.246771199064525
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,2,128,2048,27.741443634033203,0.12968575954437256,0.04626058477424274,0.0001313937205359439,0.011462709999644233,4.035745890428923
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,2,256,2048,27.741443634033203,0.12968575954437256,0.05121480431329735,6.569686026797195e-05,0.008105359971523285,6.318634149899732
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,2,512,2048,27.741443634033203,0.12968575954437256,0.062482729781902425,3.284843013398597e-05,0.005731354999822117,10.901912337281793
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,2,1024,2048,27.741443634033203,0.12968575954437256,0.06492624928527385,1.6424215066992987e-05,0.0040526799857616425,16.02057145231809
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,3,4,2048,27.741443634033203,0.12968575954437256,0.05914366462546319,0.0042045990571502045,0.06484287977218628,0.91210730975018
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,3,8,2048,27.741443634033203,0.12968575954437256,0.04593622518587828,0.0021022995285751023,0.045850839998576934,1.0018622382338906
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,3,16,2048,27.741443634033203,0.12968575954437256,0.036011804416217603,0.0010511497642875511,0.03242143988609314,1.1107404403610253
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,3,32,2048,27.741443634033203,0.12968575954437256,0.033216553461779375,0.0005255748821437756,0.022925419999288467,1.4488961799962798
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,3,64,2048,27.741443634033203,0.12968575954437256,0.03606677779675991,0.0002627874410718878,0.01621071994304657,2.2248720552494894
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,3,128,2048,27.741443634033203,0.12968575954437256,0.046124883068420254,0.0001313937205359439,0.011462709999644233,4.023907354356154
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,3,256,2048,27.741443634033203,0.12968575954437256,0.06470129829287508,6.569686026797195e-05,0.008105359971523285,7.982532363792771
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,3,512,2048,27.741443634033203,0.12968575954437256,0.07861044370665608,3.284843013398597e-05,0.005731354999822117,13.715856670734217
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,3,1024,2048,27.741443634033203,0.12968575954437256,0.08502722978079558,1.6424215066992987e-05,0.0040526799857616425,20.980494408520624
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,4,4,2048,27.741443634033203,0.12968575954437256,0.05860271673985573,0.0042045990571502045,0.06484287977218628,0.9037648689531644
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,4,8,2048,27.741443634033203,0.12968575954437256,0.0454557966708828,0.0021022995285751023,0.045850839998576934,0.9913841637861729
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,4,16,2048,27.741443634033203,0.12968575954437256,0.03593416943995254,0.0010511497642875511,0.03242143988609314,1.1083458836560234
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,4,32,2048,27.741443634033203,0.12968575954437256,0.032257997528671006,0.0005255748821437756,0.022925419999288467,1.4070842553668457
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,4,64,2048,27.741443634033203,0.12968575954437256,0.03644411343558713,0.0002627874410718878,0.01621071994304657,2.2481489757164965
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,4,128,2048,27.741443634033203,0.12968575954437256,0.04769983866999915,0.0001313937205359439,0.011462709999644233,4.161305543931548
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,4,256,2048,27.741443634033203,0.12968575954437256,0.06829141904293953,6.569686026797195e-05,0.008105359971523285,8.42546404883547
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,4,512,2048,27.741443634033203,0.12968575954437256,0.09184996399008244,3.284843013398597e-05,0.005731354999822117,16.025872414626765
letter_L,binary_letter,59.80235255589372,random_binary,random_binary,physical,0.01,0.1,4,1024,2048,27.741443634033203,0.12968575954437256,0.10320036557164575,1.6424215066992987e-05,0.0040526799857616425,25.464721106581706
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,0,4,2048,255.95849609375,0.04419286176562309,0.022436385518613756,0.00048825225775886785,0.022096430882811546,1.0153850473682904
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,0,8,2048,255.95849609375,0.04419286176562309,0.019913738536903806,0.00024412612887943393,0.015624536117255896,1.2745171048573323
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,0,16,2048,255.95849609375,0.04419286176562309,0.0207483165053218,0.00012206306443971696,0.011048215441405773,1.8779789926581834
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,0,32,2048,255.95849609375,0.04419286176562309,0.024734599635961863,6.103153221985848e-05,0.007812268058627948,3.166122750824547
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,0,64,2048,255.95849609375,0.04419286176562309,0.03330635855939437,3.051576610992924e-05,0.005524107720702887,6.029273910530564
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,0,128,2048,255.95849609375,0.04419286176562309,0.04523159852196625,1.525788305496462e-05,0.003906134029313974,11.579633003507098
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,0,256,2048,255.95849609375,0.04419286176562309,0.060264828297320876,7.62894152748231e-06,0.0027620538603514433,21.81884617183127
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,0,512,2048,255.95849609375,0.04419286176562309,0.08435384778705708,3.814470763741155e-06,0.001953067014656987,43.19045232652806
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,0,1024,2048,255.95849609375,0.04419286176562309,0.10037640846193657,1.9072353818705775e-06,0.0013810269301757216,72.68244106518958
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,1,4,2048,255.95849609375,0.04419286176562309,0.022192961911418292,0.00048825225775886785,0.022096430882811546,1.004368625372971
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,1,8,2048,255.95849609375,0.04419286176562309,0.019498159461611368,0.00024412612887943393,0.015624536117255896,1.247919254388449
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,1,16,2048,255.95849609375,0.04419286176562309,0.020275251236766826,0.00012206306443971696,0.011048215441405773,1.8351607410533086
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,1,32,2048,255.95849609375,0.04419286176562309,0.02572726755138081,6.103153221985848e-05,0.007812268058627948,3.2931880163747524
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,1,64,2048,255.95849609375,0.04419286176562309,0.03583527117356201,3.051576610992924e-05,0.005524107720702887,6.487069583972981
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,1,128,2048,255.95849609375,0.04419286176562309,0.049161424418438245,1.525788305496462e-05,0.003906134029313974,12.585698301569126
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,1,256,2048,255.95849609375,0.04419286176562309,0.06504594733968301,7.62894152748231e-06,0.0027620538603514433,23.54984755127352
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,1,512,2048,255.95849609375,0.04419286176562309,0.08093113489915232,3.814470763741155e-06,0.001953067014656987,41.43797129939553
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,1,1024,2048,255.95849609375,0.04419286176562309,0.08599114608891818,1.9072353818705775e-06,0.0013810269301757216,62.26608924851066
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,2,4,2048,255.95849609375,0.04419286176562309,0.022227621677701977,0.00048825225775886785,0.022096430882811546,1.0059371939109172
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,2,8,2048,255.95849609375,0.04419286176562309,0.0197896819744721,0.00024412612887943393,0.015624536117255896,1.2665772491393312
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,2,16,2048,255.95849609375,0.04419286176562309,0.020534596106112357,0.00012206306443971696,0.011048215441405773,1.8586346559783902
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,2,32,2048,255.95849609375,0.04419286176562309,0.025426132440084914,6.103153221985848e-05,0.007812268058627948,3.254641577743103
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,2,64,2048,255.95849609375,0.04419286176562309,0.033809647956017645,3.051576610992924e-05,0.005524107720702887,6.120381727769007
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,2,128,2048,255.95849609375,0.04419286176562309,0.04403807263782187,1.525788305496462e-05,0.003906134029313974,11.274081305795896
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,2,256,2048,255.95849609375,0.04419286176562309,0.05029879552628174,7.62894152748231e-06,0.0027620538603514433,18.210649780696794
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,2,512,2048,255.95849609375,0.04419286176562309,0.06175395725541129,3.814470763741155e-06,0.001953067014656987,31.618964834269654
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,2,1024,2048,255.95849609375,0.04419286176562309,0.06772966352226488,1.9072353818705775e-06,0.0013810269301757216,49.042970880840805
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,3,4,2048,255.95849609375,0.04419286176562309,0.02188243385939754,0.00048825225775886785,0.022096430882811546,0.9903153127059777
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,3,8,2048,255.95849609375,0.04419286176562309,0.019489275783581787,0.00024412612887943393,0.015624536117255896,1.2473506821145002
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,3,16,2048,255.95849609375,0.04419286176562309,0.02084791712685186,0.00012206306443971696,0.011048215441405773,1.8869940794890196
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,3,32,2048,255.95849609375,0.04419286176562309,0.026349859685641176,6.103153221985848e-05,0.007812268058627948,3.3728821755597753
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,3,64,2048,255.95849609375,0.04419286176562309,0.03466422567506615,3.051576610992924e-05,0.005524107720702887,6.275081411818573
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,3,128,2048,255.95849609375,0.04419286176562309,0.0468829120066004,1.525788305496462e-05,0.003906134029313974,12.002381806349423
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,3,256,2048,255.95849609375,0.04419286176562309,0.062465120033113095,7.62894152748231e-06,0.0027620538603514433,22.61546052008017
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,3,512,2048,255.95849609375,0.04419286176562309,0.07581532006296364,3.814470763741155e-06,0.001953067014656987,38.81859633796484
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,3,1024,2048,255.95849609375,0.04419286176562309,0.08142793540673288,1.9072353818705775e-06,0.0013810269301757216,58.96187368074857
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,4,4,2048,255.95849609375,0.04419286176562309,0.021993879071352633,0.00048825225775886785,0.022096430882811546,0.9953588970090782
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,4,8,2048,255.95849609375,0.04419286176562309,0.019216514775922008,0.00024412612887943393,0.015624536117255896,1.2298934593455926
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,4,16,2048,255.95849609375,0.04419286176562309,0.019950811756211245,0.00012206306443971696,0.011048215441405773,1.8057949595588902
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,4,32,2048,255.95849609375,0.04419286176562309,0.025253520449104006,6.103153221985848e-05,0.007812268058627948,3.232546586930509
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,4,64,2048,255.95849609375,0.04419286176562309,0.033168322471892955,3.051576610992924e-05,0.005524107720702887,6.004285967774832
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,4,128,2048,255.95849609375,0.04419286176562309,0.045339263936510485,1.525788305496462e-05,0.003906134029313974,11.607196167939307
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,4,256,2048,255.95849609375,0.04419286176562309,0.06618632839203896,7.62894152748231e-06,0.0027620538603514433,23.962721850622213
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,4,512,2048,255.95849609375,0.04419286176562309,0.09403929550666244,3.814470763741155e-06,0.001953067014656987,48.14954878707957
stripe,stripe,512.0,random_binary,random_binary,physical,0.01,0.1,4,1024,2048,255.95849609375,0.04419286176562309,0.11112823716513195,1.9072353818705775e-06,0.0013810269301757216,80.46782777146281
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,0,4,2048,109.97705078125,0.06864210218191147,0.03215326088704051,0.0011779345479879938,0.034321051090955734,0.9368378841845413
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,0,8,2048,109.97705078125,0.06864210218191147,0.025644889634671358,0.0005889672739939969,0.024268647963864756,1.0567086255837483
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,0,16,2048,109.97705078125,0.06864210218191147,0.023415273246215923,0.00029448363699699845,0.017160525545477867,1.3644846239797304
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,0,32,2048,109.97705078125,0.06864210218191147,0.025880392028358307,0.00014724181849849922,0.012134323981932378,2.1328252045102296
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,0,64,2048,109.97705078125,0.06864210218191147,0.03342883769848729,7.362090924924961e-05,0.008580262772738934,3.896015609766269
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,0,128,2048,109.97705078125,0.06864210218191147,0.04576804657761549,3.6810454624624806e-05,0.006067161990966189,7.5435675931782695
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,0,256,2048,109.97705078125,0.06864210218191147,0.061346289678269134,1.8405227312312403e-05,0.004290131386369467,14.299396487757353
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,0,512,2048,109.97705078125,0.06864210218191147,0.08318698677440217,9.202613656156202e-06,0.0030335809954830945,27.42204243046912
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,0,1024,2048,109.97705078125,0.06864210218191147,0.09933568010379573,4.601306828078101e-06,0.0021450656931847334,46.308922108727664
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,1,4,2048,109.97705078125,0.06864210218191147,0.03230402991058693,0.0011779345479879938,0.034321051090955734,0.9412307864632873
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,1,8,2048,109.97705078125,0.06864210218191147,0.025972260728157708,0.0005889672739939969,0.024268647963864756,1.0701980912504716
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,1,16,2048,109.97705078125,0.06864210218191147,0.024364839363710186,0.00029448363699699845,0.017160525545477867,1.4198189501329577
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,1,32,2048,109.97705078125,0.06864210218191147,0.027210892179835657,0.00014724181849849922,0.012134323981932378,2.2424728580143243
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,1,64,2048,109.97705078125,0.06864210218191147,0.03646056720686206,7.362090924924961e-05,0.008580262772738934,4.249353215929932
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,1,128,2048,109.97705078125,0.06864210218191147,0.04929580295839337,3.6810454624624806e-05,0.006067161990966189,8.125018424066022
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,1,256,2048,109.97705078125,0.06864210218191147,0.06550845741332938,1.8405227312312403e-05,0.004290131386369467,15.269569044309865
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,1,512,2048,109.97705078125,0.06864210218191147,0.0818912054060875,9.202613656156202e-06,0.0030335809954830945,26.994896634710233
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,1,1024,2048,109.97705078125,0.06864210218191147,0.08557747262020099,4.601306828078101e-06,0.0021450656931847334,39.8950357987153
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,2,4,2048,109.97705078125,0.06864210218191147,0.03193668095588363,0.0011779345479879938,0.034321051090955734,0.9305274733937146
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,2,8,2048,109.97705078125,0.06864210218191147,0.025492559674061964,0.0005889672739939969,0.024268647963864756,1.0504318045248986
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,2,16,2048,109.97705078125,0.06864210218191147,0.023629779085311227,0.00029448363699699845,0.017160525545477867,1.3769845814272357
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,2,32,2048,109.97705078125,0.06864210218191147,0.02673625042472405,0.00014724181849849922,0.012134323981932378,2.2033572257122422
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,2,64,2048,109.97705078125,0.06864210218191147,0.03449484960865331,7.362090924924961e-05,0.008580262772738934,4.0202556171414425
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,2,128,2048,109.97705078125,0.06864210218191147,0.044004849192747796,3.6810454624624806e-05,0.006067161990966189,7.252954389262989
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,2,256,2048,109.97705078125,0.06864210218191147,0.05047916141658797,1.8405227312312403e-05,0.004290131386369467,11.766343934586597
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,2,512,2048,109.97705078125,0.06864210218191147,0.061561395365485785,9.202613656156202e-06,0.0030335809954830945,20.293308620125437
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,2,1024,2048,109.97705078125,0.06864210218191147,0.06695551227606833,4.601306828078101e-06,0.0021450656931847334,31.213735079908396
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,3,4,2048,109.97705078125,0.06864210218191147,0.03175327106241615,0.0011779345479879938,0.034321051090955734,0.9251835259434625
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,3,8,2048,109.97705078125,0.06864210218191147,0.025521406513706858,0.0005889672739939969,0.024268647963864756,1.0516204508676141
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,3,16,2048,109.97705078125,0.06864210218191147,0.023934691823535754,0.00029448363699699845,0.017160525545477867,1.394752844841807
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,3,32,2048,109.97705078125,0.06864210218191147,0.028089270387161816,0.00014724181849849922,0.012134323981932378,2.314860756065673
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,3,64,2048,109.97705078125,0.06864210218191147,0.035792556889536496,7.362090924924961e-05,0.008580262772738934,4.171498919969678
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,3,128,2048,109.97705078125,0.06864210218191147,0.04667273027685193,3.6810454624624806e-05,0.006067161990966189,7.692679105378453
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,3,256,2048,109.97705078125,0.06864210218191147,0.06281352731192295,1.8405227312312403e-05,0.004290131386369467,14.641399447926709
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,3,512,2048,109.97705078125,0.06864210218191147,0.07640072601325734,9.202613656156202e-06,0.0030335809954830945,25.184996255915234
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,3,1024,2048,109.97705078125,0.06864210218191147,0.08203086724858814,4.601306828078101e-06,0.0021450656931847334,38.24165735772813
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,4,4,2048,109.97705078125,0.06864210218191147,0.0314821424494135,0.0011779345479879938,0.034321051090955734,0.9172837500221447
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,4,8,2048,109.97705078125,0.06864210218191147,0.024984093806396587,0.0005889672739939969,0.024268647963864756,1.0294802513760597
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,4,16,2048,109.97705078125,0.06864210218191147,0.02305402894124493,0.00029448363699699845,0.017160525545477867,1.3434337357645854
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,4,32,2048,109.97705078125,0.06864210218191147,0.026350803310487857,0.00014724181849849922,0.012134323981932378,2.171592199921756
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,4,64,2048,109.97705078125,0.06864210218191147,0.03347027421383835,7.362090924924961e-05,0.008580262772738934,3.9008448925573167
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,4,128,2048,109.97705078125,0.06864210218191147,0.04579782136010698,3.6810454624624806e-05,0.006067161990966189,7.548475123673717
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,4,256,2048,109.97705078125,0.06864210218191147,0.06682842718372588,1.8405227312312403e-05,0.004290131386369467,15.57724488253484
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,4,512,2048,109.97705078125,0.06864210218191147,0.09294837098125718,9.202613656156202e-06,0.0030335809954830945,30.639818458664642
ring,ring,220.0,random_binary,random_binary,physical,0.01,0.1,4,1024,2048,109.97705078125,0.06864210218191147,0.1116418755495371,4.601306828078101e-06,0.0021450656931847334,52.045900460878094
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,0,4,2048,209.08712768554688,0.03474375605583191,0.017912359119129147,0.0003017821462167891,0.017371878027915955,1.0311124157298743
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,0,8,2048,209.08712768554688,0.03474375605583191,0.01682064840103121,0.00015089107310839456,0.01228377275548496,1.3693389429986353
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,0,16,2048,209.08712768554688,0.03474375605583191,0.01899309748494742,7.544553655419728e-05,0.008685939013957977,2.186648726686456
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,0,32,2048,209.08712768554688,0.03474375605583191,0.02392674969121489,3.772276827709864e-05,0.00614188637774248,3.8956679136759678
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,0,64,2048,209.08712768554688,0.03474375605583191,0.0326692243951606,1.886138413854932e-05,0.004342969506978989,7.522324147720215
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,0,128,2048,209.08712768554688,0.03474375605583191,0.04492216899485499,9.43069206927466e-06,0.00307094318887124,14.62813416986937
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,0,256,2048,209.08712768554688,0.03474375605583191,0.059853788215876405,4.71534603463733e-06,0.0021714847534894943,27.56353141310047
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,0,512,2048,209.08712768554688,0.03474375605583191,0.08404072629547728,2.357673017318665e-06,0.00153547159443562,54.732843381819386
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,0,1024,2048,209.08712768554688,0.03474375605583191,0.0985456542143012,1.1788365086593325e-06,0.0010857423767447472,90.76338579485031
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,1,4,2048,209.08712768554688,0.03474375605583191,0.01761374533957678,0.0003017821462167891,0.017371878027915955,1.013922922511438
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,1,8,2048,209.08712768554688,0.03474375605583191,0.01664406822308695,0.00015089107310839456,0.01228377275548496,1.3549638661017258
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,1,16,2048,209.08712768554688,0.03474375605583191,0.018624183097421098,7.544553655419728e-05,0.008685939013957977,2.144176129661138
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,1,32,2048,209.08712768554688,0.03474375605583191,0.02512633609041133,3.772276827709864e-05,0.00614188637774248,4.090980286034989
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,1,64,2048,209.08712768554688,0.03474375605583191,0.03573292772977641,1.886138413854932e-05,0.004342969506978989,8.227763900334768
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,1,128,2048,209.08712768554688,0.03474375605583191,0.04893390117370333,9.43069206927466e-06,0.00307094318887124,15.934485975199543
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,1,256,2048,209.08712768554688,0.03474375605583191,0.06444001768409055,4.71534603463733e-06,0.0021714847534894943,29.675556128376158
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,1,512,2048,209.08712768554688,0.03474375605583191,0.0797840029351868,2.357673017318665e-06,0.00153547159443562,51.96058541513581
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,1,1024,2048,209.08712768554688,0.03474375605583191,0.08463757840817919,1.1788365086593325e-06,0.0010857423767447472,77.95364740385101
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,2,4,2048,209.08712768554688,0.03474375605583191,0.01769774153743331,0.0003017821462167891,0.017371878027915955,1.0187581048516288
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,2,8,2048,209.08712768554688,0.03474375605583191,0.016658339420447178,0.00015089107310839456,0.01228377275548496,1.3561256587890624
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,2,16,2048,209.08712768554688,0.03474375605583191,0.019034075747988634,7.544553655419728e-05,0.008685939013957977,2.1913664967485484
natural_patch,procedural_natural,864.2560692486833,random_binary,random_binary,physical,0.01,0.1,2,32,2048,209.08712768554688,0.03474375605583191,0.02461091173711657,3.772276827709864e-05,0.00614188637774248,4.007060734028523
