correction,sigma_a,rho,seed,object,q_delta_raw,m_delta,var_delta_scalar,gain_rel_mse_aligned,qdelta_over_aligned,delta_lag1_corr,raw_rel_mse_total,projected_gain_energy,clean_floor_raw,clean_floor_gain_cross,raw_identity_sum,raw_identity_abs_error,scalar_qdelta_proxy,xi_present,delta_xi_cross
agc,0.15,0.003,3,8,0.0010494896662722746,-0.000403371297815772,0.0010493269578683731,0.0010398803278803825,1.0092408117879093,0.9345607843353103,1.0627128071312628,0.6134293917118956,0.5043874577514778,-0.055104055550377125,1.0627127939129961,1.3218266703418635e-08,0.5924721112749887,False,0.0
scgi_proxy,0.15,0.003,3,8,0.001048311171780531,-0.00041691014700445894,0.0010481373577098554,0.0010390477254986763,1.0089153231892296,0.934447555607358,1.0629225452226014,0.613343735276633,0.5043874577514778,-0.05480854028834808,1.0629226527397628,1.0751716139623113e-07,0.5918068116135548,False,0.0
agc,0.15,0.003,3,9,0.0010507790474808697,-0.0003244340817744078,0.0010506737900074527,0.0010442290222272277,1.0062725945307203,0.9344685332862643,0.9704542913954403,0.5032930179135199,0.5066149518944131,-0.03945372672564319,0.9704542430822898,4.831315048026141e-08,0.4823539474641665,False,0.0
scgi_proxy,0.15,0.003,3,9,0.0010473053521997727,-0.00033814498491545884,0.0010471910101689493,0.001041214563883841,1.0058496956604337,0.9342472955770758,0.9679309072131704,0.5017509359354628,0.5066149518944131,-0.040435165124495805,0.9679307227053799,1.845077904905068e-07,0.48075936805649583,False,0.0
agc,0.15,0.003,4,0,0.001074693892547782,-0.0005300972169776401,0.0010744128894883344,0.0010241859126836061,1.049315245639176,0.9355994918199131,0.9333530071229531,0.4407691620671015,0.4923020115030484,0.00028185848781711815,0.933353032057967,2.4935013942517514e-08,0.41484045491549226,False,0.0
scgi_proxy,0.15,0.003,4,0,0.0010641222424203158,-0.0005053631701222173,0.0010638668504865999,0.001014838577248156,1.048563058477534,0.9350153505430397,0.9306035836887043,0.4349883809268964,0.4923020115030484,0.0033132886015923516,0.9306036810315371,9.734283279438927e-08,0.4107597132471008,False,0.0
agc,0.15,0.003,4,1,0.0010655485107378241,-0.0006052941838746964,0.0010651821296887918,0.0010137406643480062,1.051105621202577,0.9352733703420779,0.8702716883833166,0.43781438137720824,0.4980248860946312,-0.06556743326021272,0.8702718342116267,1.4582831009413155e-07,0.4090792687693563,False,0.0
scgi_proxy,0.15,0.003,4,1,0.0010607957775378212,-0.0005868599857629579,0.0010604513728949315,0.0010096238693222404,1.050684130764393,0.9349955724378213,0.8665582536038892,0.43460518506726276,0.4980248860946312,-0.06607180617304431,0.8665582649888497,1.1384960529881027e-08,0.40725462671644147,False,0.0
agc,0.15,0.003,4,2,0.0010837537287559287,-0.0005078788461447444,0.0010834957878335673,0.0010310510406270623,1.0511154987019982,0.936245792079026,0.9223544280636214,0.5082106856806884,0.47856935164185194,-0.06442556487851744,0.9223544724440229,4.438040146492739e-08,0.4772065811748234,False,0.0
scgi_proxy,0.15,0.003,4,2,0.0010787968631967484,-0.0004940676507608887,0.00107855276035322,0.0010273806983605027,1.0500458738599,0.9359884450769401,0.91834594685099,0.5050281485356152,0.47856935164185194,-0.06525165141086384,0.9183458487666032,9.808438683478471e-08,0.4750239369041965,False,0.0
agc,0.15,0.003,4,3,0.0010970463427218303,-0.0004935892440326084,0.0010968027123800055,0.0010352169629186392,1.0597260110855142,0.9366871944821872,0.8880076919191032,0.49882101597307854,0.5095086583081527,-0.1203219830105532,0.8880076912706781,6.484250913985079e-10,0.46583675198986974,False,0.0
scgi_proxy,0.15,0.003,4,3,0.0010873574281381904,-0.00046923396664027645,0.0010871372476227415,0.0010268655605614185,1.0589092378789091,0.9361886800682311,0.8857038654401966,0.49319166401269976,0.5095086583081527,-0.1169964303038737,0.8857038920169789,2.657678221940074e-08,0.4617225661763954,False,0.0
agc,0.15,0.003,4,4,0.0010729870872738649,-0.000362725254530776,0.0010728555176635903,0.0010123373940587044,1.0599105531131288,0.9354604364823731,0.9348161615576571,0.40248530866345655,0.5442038003208816,-0.011872865667838163,0.9348162433164999,8.175884280703372e-08,0.37790607191165015,False,0.0
scgi_proxy,0.15,0.003,4,4,0.0010674957589435305,-0.00034124725585826587,0.0010673793092538999,0.0010091958101838827,1.0577687185889377,0.935207815114476,0.9331414792973561,0.3995747212902604,0.5442038003208816,-0.010636903817246555,0.9331416177938954,1.3849653923703187e-07,0.3759720259725082,False,0.0
agc,0.15,0.003,4,5,0.0010858996138137763,-0.0005633849760233003,0.0010855822111825676,0.001035169349052012,1.049006729969567,0.9366907402702461,1.0402701134431804,0.5713148110050539,0.49345120782500074,-0.02449586093570587,1.0402701578943487,4.445116830176232e-08,0.5379047210185688,False,0.0
scgi_proxy,0.15,0.003,4,5,0.0010832602927512776,-0.000542268196515022,0.0010829662379543258,0.0010341624729335308,1.0474759248210532,0.9365401218092163,1.0371921670621278,0.5691238898565212,0.49345120782500074,-0.025382731993087607,1.037192365688434,1.986263062914162e-07,0.5365973227639405,False,0.0
agc,0.15,0.003,4,6,0.0010714922950809736,-0.00049730055331606,0.0010712449872406452,0.00101497455034405,1.0556839033232563,0.935762004656609,1.0410394136241223,0.5984967507826219,0.4846212373521136,-0.042078757924765946,1.0410392302099696,1.8341415275457962e-07,0.5604921582561955,False,0.0
scgi_proxy,0.15,0.003,4,6,0.0010650540090005722,-0.00047919066182431784,0.0010648243853101924,0.001009828643873334,1.0546878576501988,0.9353876287828607,1.0378513929571969,0.5943060496465783,0.4846212373521136,-0.04107590064784705,1.037851386350845,6.606351909965724e-09,0.5571243236229074,False,0.0
agc,0.15,0.003,4,7,0.0010675997326656803,-0.00048444793568382533,0.001067365042863292,0.0010114585747942328,1.0555051479818327,0.9351261974749593,1.167736979332241,0.6841622294669455,0.526752882227022,-0.04317806263268666,1.1677370490612806,6.972903965341004e-08,0.6428708193691699,False,0.0
scgi_proxy,0.15,0.003,4,7,0.001060845078050822,-0.00046060733524403455,0.0010606329189335416,0.0010059729684144258,1.0545463062719105,0.9347474347201629,1.1635234737203053,0.6781298215510966,0.526752882227022,-0.041359361772208496,1.16352334200591,1.3171439539050311e-07,0.6388034051370894,False,0.0
agc,0.15,0.003,4,8,0.001082290694424432,-0.00045093349544473107,0.001082087353407118,0.0010281993309035897,1.0526078571489699,0.9362959264924269,1.0905018597817409,0.6499335757648433,0.5043874577514778,-0.0638193565353873,1.090501676980934,1.8280080693600098e-07,0.6109893916502461,False,0.0
scgi_proxy,0.15,0.003,4,8,0.0010806669500856713,-0.0004405197095470122,0.001080472892471172,0.0010282390285283327,1.0509880680490955,0.9362037952194825,1.084236483702543,0.647868648812028,0.5043874577514778,-0.06801972072725422,1.0842363858362516,9.786629151520287e-08,0.6100727335187054,False,0.0
agc,0.15,0.003,4,9,0.0011028375260970693,-0.0005952254843879382,0.0011024832327198044,0.0010474170558154583,1.052911559892887,0.9372978620948929,0.9869314818728038,0.5357000368669227,0.5066149518944131,-0.055383498497125046,0.9869314902642106,8.3914067916524e-09,0.5062510861820566,False,0.0
scgi_proxy,0.15,0.003,4,9,0.00109612452338187,-0.0005744972390456343,0.001095794476304199,0.0010424316860735416,1.0515072958982756,0.9369411258513175,0.9813826622896552,0.531346845209084,0.5066149518944131,-0.05657925155056554,0.9813825455529316,1.1673672362100262e-07,0.5031695217306366,False,0.0
agc,0.15,0.01,0,0,0.0046648517179337665,-0.0007184170948325808,0.004664335594811619,0.004637979902327061,1.005793862020235,0.9487983315242814,2.130977290080137,1.6735544512047926,0.4923020115030484,-0.03487866338525765,2.1309777993225834,5.092424464336887e-07,1.8006701463551116,False,0.0
scgi_proxy,0.15,0.01,0,0,0.004652320309782161,-0.0007047158619884353,0.0046518236853360225,0.004623017273843288,1.006338508857552,0.9486620801651419,2.1360175073339156,1.673383611439673,0.4923020115030484,-0.0296679775552136,2.1360176453875077,1.3805359211360724e-07,1.7958329223842748,False,0.0
agc,0.15,0.01,0,1,0.004652678141507853,-0.0006056606945015997,0.004652311316630988,0.004632906056940556,1.0042677499444816,0.9486925916347468,2.046358594268428,1.6637294655816526,0.4980248860946312,-0.11539524177520424,2.0463591099010796,5.156326516875254e-07,1.786229489100667,False,0.0
scgi_proxy,0.15,0.01,0,1,0.0046457711777874765,-0.0006013681074463633,0.004645409534186823,0.0046239797957241535,1.0047126897231415,0.9485780034249425,2.050023559362377,1.6661389898887695,0.4980248860946312,-0.11413992719796359,2.0500239487854373,3.8942306046507724e-07,1.783577807230086,False,0.0
agc,0.15,0.01,0,2,0.00469405134448291,-0.000654545418263684,0.0046936229147783405,0.004666395951062441,1.0059264995320796,0.9490352097047782,2.391382756864907,1.9169924995196481,0.47856935164185194,-0.004178910965041934,2.391382940196458,1.8333155127336909e-07,2.0669199417944966,False,0.0
scgi_proxy,0.15,0.01,0,2,0.004689077899921257,-0.000654455516876661,0.004688649587897687,0.004658600315451622,1.0065422192087496,0.9489851049614526,2.3975495220395744,1.921822197724337,0.47856935164185194,-0.002841959607153512,2.3975495897590355,6.771946114980665e-08,2.0647299973329876,False,0.0
agc,0.15,0.01,0,3,0.004688414847326763,-0.0007021943649017565,0.004687921770400663,0.0046661123633384705,1.004779671437731,0.9489905862545185,2.359092103911552,1.846544392877065,0.5095086583081527,0.003038789727734177,2.359091840912952,2.6299860023115684e-07,1.9908328932040107,False,0.0
scgi_proxy,0.15,0.01,0,3,0.004681434101050776,-0.0007077312724517025,0.00468093321749677,0.004656819626688957,1.0052856834352677,0.9489127258008222,2.3643724643942363,1.8509962494520695,0.5095086583081527,0.0038676675261640945,2.3643725752863864,1.1089215012916043e-07,1.9878686718716623,False,0.0
agc,0.15,0.01,0,4,0.004706464028396272,-0.0006872490210569642,0.004705991717179329,0.004674199502915144,1.0069026847187428,0.9492685462176303,2.0329065610148596,1.5347037663872123,0.5442038003208816,-0.04600097512685464,2.032906591581239,3.0566379649599185e-08,1.6576167175353465,False,0.0
scgi_proxy,0.15,0.01,0,4,0.004704181275205527,-0.0006721561819242447,0.004703729481272628,0.00466873636469245,1.0075919708769874,0.9492503287886661,2.034621750949707,1.5383146675599346,0.5442038003208816,-0.047896487949993155,2.034621979930823,2.289811162903277e-07,1.6568127318194978,False,0.0
agc,0.15,0.01,0,5,0.004686165415610492,-0.0006607284493460321,0.004685728853526717,0.004659686703234911,1.0056825091603687,0.9489449965341927,2.681607203873551,2.157198868702498,0.49345120782500074,0.030957034572912753,2.6816071111004116,9.277313939293208e-08,2.3213107993268984,False,0.0
scgi_proxy,0.15,0.01,0,5,0.004685229506608545,-0.000661297910696929,0.004684792191681853,0.004656772129237652,1.0061109662618497,0.9488880125286261,2.6920852954015295,2.1654708134088185,0.49345120782500074,0.03316327695173243,2.6920852981855514,2.7840219019026335e-09,2.320847193055944,False,0.0
agc,0.15,0.01,0,6,0.004702763474458544,-0.0007469700419925557,0.0047022055102149095,0.004670348018407822,1.0069406939103809,0.9491988736570355,2.7544949637926277,2.289531359698746,0.4846212373521136,-0.019657917323856095,2.754494679727004,2.840656239122552e-07,2.459991603923274,False,0.0
scgi_proxy,0.15,0.01,0,6,0.004700186139424244,-0.0007373100930113581,0.004699642513250987,0.004664927255362272,1.0075582923659618,0.9491364631510073,2.765381403184681,2.2958126714415945,0.4846212373521136,-0.015052917561868698,2.7653809912318397,4.119528411727913e-07,2.4586434131032786,False,0.0
agc,0.15,0.01,0,7,0.004656070960712098,-0.0005943386923351497,0.004655717722230892,0.004630202893167734,1.0055868108031583,0.9486385952865309,3.1186596795938284,2.6022746900905553,0.526752882227022,-0.010367763137853795,3.1186598091797233,1.295858949035278e-07,2.803721340469204,False,0.0
scgi_proxy,0.15,0.01,0,7,0.004643897627140128,-0.0005994519502719392,0.004643538284499444,0.00461518345400691,1.0062216753503672,0.9484941904975304,3.1252485817875577,2.603160773628084,0.526752882227022,-0.0046649800197838326,3.1252486758353224,9.404776468713294e-08,2.7963909893194088,False,0.0
agc,0.15,0.01,0,8,0.00468388838011714,-0.0007081637526986128,0.004683386884216503,0.004661509767174721,1.0048007220965198,0.9489689205533854,2.939913784532063,2.4561993169134446,0.5043874577514778,-0.02067300535343721,2.9399137693114854,1.5220577687102832e-08,2.644212064899395,False,0.0
scgi_proxy,0.15,0.01,0,8,0.004686722694112383,-0.0006899865802583684,0.004686246612631446,0.004660645499825478,1.0055951893976665,0.9489509139210174,2.9454506507689913,2.4654750855963266,0.5043874577514778,-0.024411734573566747,2.9454508087742375,1.580052462202275e-07,2.645812130198506,False,0.0
agc,0.15,0.01,0,9,0.004664624478782256,-0.0007384089619506175,0.0046640792309871676,0.004641478881239891,1.0049866859538918,0.9486976240300662,2.442329394624632,1.9918877627424063,0.5066149518944131,-0.05617341996250221,2.442329294674317,9.995031513554409e-08,2.141268458076639,False,0.0
scgi_proxy,0.15,0.01,0,9,0.004660093810344786,-0.0007278421863376626,0.004659564056096573,0.004633641801774502,1.0057086865368303,0.948639628450202,2.4487939656609337,1.9956894731922576,0.5066149518944131,-0.05351048970919441,2.4487939353774766,3.028345707534186e-08,2.139188681352213,False,0.0
agc,0.15,0.01,1,0,0.00448631565204702,-0.0007271547249764539,0.004485786898052964,0.0046135731972754,0.9724167061436169,0.9501562621573247,2.16751873007712,1.7207728490777576,0.4923020115030484,-0.045556057500403126,2.167518803080403,7.300328297432657e-08,1.7317537941688192,False,0.0
scgi_proxy,0.15,0.01,1,0,0.004476183454323399,-0.00078885481564854,0.0044755611624032274,0.004597136750817299,0.9736894282136819,0.9500888500887932,2.1556373656357666,1.7081700559703006,0.4923020115030484,-0.044834440590755004,2.1556376268825943,2.612468277263247e-07,1.7278426846500001,False,0.0
agc,0.15,0.01,1,1,0.004486506405133084,-0.0007076390481696581,0.004486005652110589,0.004611543845385313,0.9728859912332066,0.950365897997981,2.307156973753657,1.7020295920954938,0.4980248860946312,0.10710225276224007,2.3071567309523653,2.428012915167699e-07,1.722433789776518,False,0.0
scgi_proxy,0.15,0.01,1,1,0.004479940646430555,-0.0007816329864039705,0.00447932969630512,0.004597822669893503,0.9743613375446516,0.9503167125380344,2.2953184325362614,1.6907501436447643,0.4980248860946312,0.10654360979904813,2.2953186395384435,2.0700218206215482e-07,1.7199131013781206,False,0.0
agc,0.15,0.01,1,2,0.00443819241362662,-0.0007052446671581052,0.004437695043586065,0.004572495352476835,0.9706280863079574,0.9496432037708009,2.488210891498677,1.9387247754792953,0.47856935164185194,0.07091674102525908,2.4882108681464064,2.3352270783760787e-08,1.9542582157793666,False,0.0
scgi_proxy,0.15,0.01,1,2,0.004425739213406751,-0.0007753286590965169,0.004425138078877134,0.004552468657493591,0.972162478509712,0.9495485161468739,2.4741727283132406,1.923855563951767,0.47856935164185194,0.07174759601078684,2.4741725116044058,2.1670883487701076e-07,1.9487747291311308,False,0.0
agc,0.15,0.01,1,3,0.004472240575791541,-0.0006730727490666408,0.004471787548866005,0.004609163384884596,0.9702933487795024,0.9500445052562937,2.4254797113100204,1.8795131998500134,0.5095086583081527,0.03645796681456654,2.425479824972733,1.1366271257529093e-07,1.8990392135806895,False,0.0
scgi_proxy,0.15,0.01,1,3,0.0044603720834643455,-0.0007407340102745003,0.00445982339659037,0.004590088967233896,0.9717397887719545,0.9499601768613908,2.413399648581918,1.8649741414714032,0.5095086583081527,0.03891701441802734,2.413399814197583,1.656156651819174e-07,1.8939995177160645,False,0.0
agc,0.15,0.01,1,4,0.004464291408415071,-0.0007041150005974019,0.0044637956304810055,0.004593610297888517,0.9718480930929452,0.9500417744567173,2.179756360805308,1.5501985228490558,0.5442038003208816,0.0853540629499659,2.1797563861199034,2.531459530885627e-08,1.5723235163150324,False,0.0
scgi_proxy,0.15,0.01,1,4,0.004464005970778456,-0.0007625263384615959,0.0044634245243616085,0.004586877301335335,0.9732124226385762,0.9500907370725163,2.171327581199677,1.5429699907515164,0.5442038003208816,0.0841535818194254,2.171327372891823,2.083078540771055e-07,1.5722229851741563,False,0.0
agc,0.15,0.01,1,5,0.004474669647862059,-0.000761021519508742,0.004474090494108903,0.0046028620563447475,0.972149413362066,0.950234250656717,2.6429530417856073,2.181490661124484,0.49345120782500074,-0.03198931188952485,2.64295255705996,4.847256471762762e-07,2.2165455240656082,False,0.0
scgi_proxy,0.15,0.01,1,5,0.004481710114051272,-0.0008219486588187714,0.004481034514453538,0.004601095337420702,0.9740528690204546,0.9503222079594162,2.63487122982995,2.1743857042552412,0.49345120782500074,-0.032965496938707484,2.6348714151415344,1.8531158429979655e-07,2.220033047178402,False,0.0
agc,0.15,0.01,1,6,0.004492960978474892,-0.000771207235517117,0.004492366217874778,0.00461806682869792,0.9729094760072362,0.950468256912372,2.8539687061275947,2.3278882636919658,0.4846212373521136,0.04145899143077315,2.8539684924748525,2.136527421647827e-07,2.350244987618835,False,0.0
scgi_proxy,0.15,0.01,1,6,0.004482648929864628,-0.0008449187836595887,0.004481935042113647,0.004598977975547314,0.9747054571034683,0.950383556377079,2.8386572486252266,2.311195511608623,0.4846212373521136,0.042840452162336104,2.838657201123073,4.7502153766032507e-08,2.344850807550398,False,0.0
agc,0.15,0.01,1,7,0.004467166731583937,-0.0006789633593977452,0.004466705740340533,0.004597481805831194,0.9716551190954205,0.9500370849697165,3.2098978313974467,2.665587015186694,0.526752882227022,0.01755729710452787,3.209897194518244,6.368792027089398e-07,2.68996989145123,False,0.0
scgi_proxy,0.15,0.01,1,7,0.0044599989934979555,-0.0007461463479214897,0.004459442259125439,0.004583247937262058,0.973108820327593,0.9500057578764939,3.1854467316809716,2.6471540752725082,0.526752882227022,0.011540093978164323,3.1854470514776945,3.1979672288073857e-07,2.6856537329553367,False,0.0
agc,0.15,0.01,1,8,0.004475370510463338,-0.0006928907114195868,0.004474890412925365,0.004603188019245863,0.972232829020209,0.9501908552129955,3.069526909593759,2.4947327546119373,0.5043874577514778,0.07040597251839913,3.0695261848818145,7.247119446773809e-07,2.526496734827436,False,0.0
scgi_proxy,0.15,0.01,1,8,0.0044790103334253475,-0.0007597745260310511,0.004478433076094942,0.004598261322826147,0.9740660695361466,0.9502524159023967,3.0574103328704836,2.4847185652909207,0.5043874577514778,0.06830413136834157,3.05741015441074,1.784597434273394e-07,2.528551536951052,False,0.0
agc,0.15,0.01,1,9,0.004454591449842135,-0.0008004779335154835,0.004453950684920089,0.004580448381602764,0.9725230105711637,0.9499118441267169,2.642246373755207,2.0284770785947392,0.5066149518944131,0.10715437897979639,2.6422464094689486,3.5713741741716376e-08,2.0448540302766145,False,0.0
scgi_proxy,0.15,0.01,1,9,0.004450507602902495,-0.0008725514898649774,0.004449746256800029,0.004567226395010948,0.9744442727349902,0.9499028006441567,2.6284718462249184,2.0191822388872844,0.5066149518944131,0.10267474098307237,2.6284719317647696,8.553985120229868e-08,2.042979364335285,False,0.0
agc,0.15,0.01,2,0,0.004629997662802708,-0.001977864667399613,0.00462608571416016,0.004522604402154684,1.0237458886735393,0.9500897816244988,2.1977374787780493,1.6489472995711592,0.4923020115030484,0.056488150935249,2.1977374620094565,1.6768592736582377e-08,1.7872162017607673,False,0.0
scgi_proxy,0.15,0.01,2,0,0.004590577164798659,-0.0018788861261620482,0.004587046951723575,0.004487918224185705,1.0228745122983118,0.94972979831779,2.1676944639639424,1.626293358079353,0.4923020115030484,0.049099641783719554,2.167695011366121,5.474021786966432e-07,1.771999573622846,False,0.0
agc,0.15,0.01,2,1,0.004612101068575417,-0.002047979492203959,0.004607906848574929,0.0045071495696902275,1.023285559367936,0.9498603070525181,2.2054961364035504,1.6397071440189992,0.4980248860946312,0.06776458136570011,2.2054966114793304,4.750757800486838e-07,1.7706513721433188,False,0.0
scgi_proxy,0.15,0.01,2,1,0.0045515836034329335,-0.001956395946644083,0.004547756118332889,0.004453990142792463,1.0219114675856205,0.9492630392084834,2.1727975326161895,1.6073074431607928,0.4980248860946312,0.06746517493146309,2.172797504186887,2.8429302467714024e-08,1.7474178542520313,False,0.0
agc,0.15,0.01,2,2,0.004669445883185198,-0.0018790869176997312,0.004665914915540928,0.004569536540657282,1.0218642178783288,0.9504629322989678,2.4758873533793997,1.9117738965578863,0.47856935164185194,0.0855444159611249,2.475887664160863,3.107814632308248e-07,2.056085480281188,False,0.0
scgi_proxy,0.15,0.01,2,2,0.004627802027875681,-0.001770616031723333,0.004624666946743886,0.00453373696655035,1.0207477985642612,0.9500567075084134,2.4485183789223433,1.882748263591607,0.47856935164185194,0.08720106277576554,2.4485186780092243,2.9908688103930103e-07,2.037748545152941,False,0.0
agc,0.15,0.01,2,3,0.0046813032328801,-0.0018956383901689972,0.004677709787973818,0.0045805033296346664,1.0220062940666987,0.9504851322413814,2.4713120762756033,1.8401887554367806,0.5095086583081527,0.12161489611440159,2.471312309859335,2.33583731468201e-07,1.9878131015632874,False,0.0
scgi_proxy,0.15,0.01,2,3,0.004629167411380404,-0.0017868185691030018,0.004625974690781512,0.004535246640443802,1.0207090767895726,0.950000169063757,2.4486904402389786,1.8062298973727402,0.5095086583081527,0.13295178476984612,2.448690340450739,9.978823944933879e-08,1.9656747644630648,False,0.0
agc,0.15,0.01,2,4,0.004650051681815424,-0.001928929990098545,0.004646330910908722,0.0045559401623904705,1.0206568822395539,0.9501921686774603,2.173819592698796,1.5197652508371184,0.5442038003208816,0.10985090390341473,2.1738199550614143,3.6236261813371584e-07,1.6377482880299636,False,0.0
scgi_proxy,0.15,0.01,2,4,0.004602330889254948,-0.0018334288123766098,0.004598969428044896,0.004512860905379057,1.0198255576123005,0.9497450494984052,2.1538242916662558,1.495552754313314,0.5442038003208816,0.11406838724774979,2.1538249418819455,6.502156897347788e-07,1.6209410240107303,False,0.0
agc,0.15,0.01,2,5,0.00466356530313012,-0.0020131982187830844,0.004659512336062008,0.004556678701192141,1.0234571294021706,0.9504717181136376,2.5776711009550355,2.1399458533535256,0.49345120782500074,-0.055725888660688484,2.577671172517838,7.156280235065537e-08,2.310115743131927,False,0.0
scgi_proxy,0.15,0.01,2,5,0.0046129297994787054,-0.0019103735329804874,0.004609280272443193,0.004511775448918343,1.0224200764655993,0.9499708680097607,2.5442159040485985,2.105190314502179,0.49345120782500074,-0.05442569437913556,2.544215827948044,7.61005547467164e-08,2.285033243682839,False,0.0
agc,0.15,0.01,2,6,0.00462332099280658,-0.0019945068218249528,0.004619342935344274,0.004522216040641069,1.0223573909908068,0.9501111252395502,2.7905410036459166,2.2401936814711,0.4846212373521136,0.06572521820996924,2.790540137033183,8.666127335743568e-07,2.4184356466823753,False,0.0
scgi_proxy,0.15,0.01,2,6,0.004571934959736132,-0.0018997964318727052,0.004568325733253577,0.004475235007703304,1.0216077930804475,0.9496005151819558,2.758449552493575,2.2027712335615792,0.4846212373521136,0.07105688104094882,2.7584493519546416,2.0053893345917118e-07,2.3915558746932515,False,0.0
agc,0.15,0.01,2,7,0.00466846233588927,-0.002014856404605723,0.004664402689558089,0.004566685296595097,1.0222868519908868,0.9504550673556105,3.1785161332155294,2.6060193788254318,0.526752882227022,0.045743335067360065,3.1785155961198135,5.370957159023249e-07,2.811182988565882,False,0.0
scgi_proxy,0.15,0.01,2,7,0.004613305960650225,-0.001921313905590442,0.0046096145135264095,0.0045168353244662285,1.0213580149051364,0.9499334339789968,3.1391529698154517,2.559261889028182,0.526752882227022,0.05313845257588612,3.1391532238310904,2.5401563874538624e-07,2.7779697691743572,False,0.0
agc,0.15,0.01,2,8,0.00465700001968618,-0.001919432867646328,0.0046533157971527786,0.004553311504423618,1.022772111058474,0.9504745749426604,2.956418293130679,2.445810140629333,0.5043874577514778,0.006220778531202304,2.9564183769120134,8.378133431463652e-08,2.6290326837342257,False,0.0
scgi_proxy,0.15,0.01,2,8,0.004598395801487769,-0.001833606629393871,0.004595033688216412,0.0045034331269562244,1.0210867291362953,0.9498875503866924,2.9256644510226266,2.3985832919061734,0.5043874577514778,0.022693520367488874,2.9256642700251403,1.8099748633204626e-07,2.5959486372671834,False,0.0
agc,0.15,0.01,2,9,0.004671692920373881,-0.0020577581760008444,0.004667458551662984,0.004577043000608683,1.0206792725680338,0.9506476289227059,2.554869342793299,1.9752032514857485,0.5066149518944131,0.07305173178429598,2.5548699351644575,5.923711583477598e-07,2.144513184655756,False,0.0
scgi_proxy,0.15,0.01,2,9,0.004632243172248839,-0.0019518403487383937,0.004628433491501875,0.0045439028181135654,1.019441514854393,0.9502718502091194,2.5276052401103444,1.9499989442653374,0.5066149518944131,0.0709913861931889,2.527605282352939,4.2242594755492746e-08,2.12640400958208,False,0.0
agc,0.15,0.01,3,0,0.0033250440859030218,-0.000981946666137833,0.0033240798666478834,0.0032652579247951508,1.0183097821014007,0.9312534989507013,1.8293226947023875,1.3232326713754705,0.4923020115030484,0.013788410902324902,1.829323093780844,3.990784565033323e-07,1.2834936634282108,False,0.0
scgi_proxy,0.15,0.01,3,0,0.0033127442106014194,-0.0009477474099146519,0.003311845985448419,0.003255474381148815,1.0175918538275808,0.9309919400655576,1.8185953440577491,1.3200396913782662,0.4923020115030484,0.006254133130769556,1.818595836012084,4.919543348247402e-07,1.2787458129929357,False,0.0
agc,0.15,0.01,3,1,0.003354171884199015,-0.0010044329669861018,0.003353162998613847,0.003278384217992425,1.0231173837985958,0.9319399840193058,1.7533863451722271,1.3281303844291454,0.4980248860946312,-0.07276912550055192,1.7533861450232249,2.0014900226072996e-07,1.2877144192757215,False,0.0
scgi_proxy,0.15,0.01,3,1,0.003338195755970581,-0.0009734785896565587,0.0033372480954060616,0.0032658055424690247,1.0221661126359738,0.9315803176324092,1.7453395107219778,1.3218406141421213,0.4980248860946312,-0.07452591169041281,1.7453395885463396,7.782436184378128e-08,1.281580955817612,False,0.0
agc,0.15,0.01,3,2,0.0033405141443761223,-0.0008991245407582314,0.0033397057194363283,0.003272211877629161,1.0208734242467359,0.9313386978630251,1.8902725051691822,1.507908329178879,0.47856935164185194,-0.09620508183802459,1.8902725989827063,9.38135240602378e-08,1.4709202763563263,False,0.0
scgi_proxy,0.15,0.01,3,2,0.0033196429003568327,-0.0008617143681544084,0.0033189003487045484,0.00325502990745008,1.0198501994586493,0.9308831883643022,1.8816263703095428,1.5001718144038947,0.47856935164185194,-0.09711506243927227,1.8816261036064743,2.667030685188365e-07,1.4617300934401911,False,0.0
agc,0.15,0.01,3,3,0.003375095340563427,-0.0008824903423461572,0.0033743165513590934,0.0033016367815434933,1.0222491339539754,0.9320535431270627,1.9407896583086353,1.4604920140366289,0.5095086583081527,-0.02921100769286164,1.94078966465192,6.343284786325398e-09,1.4331604690494575,False,0.0
scgi_proxy,0.15,0.01,3,3,0.003342639047659977,-0.0008447401415851048,0.0033419254617531725,0.0032738603185862303,1.021008449469661,0.9313941494997299,1.9309349861632559,1.4473250805753433,0.5095086583081527,-0.025898467653865782,1.9309352712296302,2.850663742837156e-07,1.419378613644641,False,0.0
agc,0.15,0.01,3,4,0.003372407285503073,-0.0009314509880107914,0.0033715396845600066,0.003301068674772978,1.021610762379853,0.9321309898706295,1.5845073721280667,1.224139231624976,0.5442038003208816,-0.18383584883189047,1.584507183113967,1.890140997051759e-07,1.1877619081033832,False,0.0
scgi_proxy,0.15,0.01,3,4,0.0033589427267879824,-0.0009074445279967501,0.003358119271216591,0.0032908227294683456,1.0206999899173061,0.9318506992948395,1.5773905941795905,1.2210791030087147,0.5442038003208816,-0.18789224950713462,1.5773906538224616,5.96428710863961e-08,1.1830196902757937,False,0.0
agc,0.15,0.01,3,5,0.003349627197593269,-0.0010634103083704007,0.0033484963561093203,0.0032802526839077473,1.0211491370850359,0.9317513401498887,1.9925559219713176,1.7097236601262802,0.49345120782500074,-0.21061875362397892,1.9925561143273018,1.9235598425204614e-07,1.6592512423037014,False,0.0
